Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Roll.rear.camber_angle_gain_roll_l.avg,2in Heave.rear.p_rod_length_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.toe_angle_l.avg,2in Heave.rear.tie_rod_angle_top_view_l.avg,2in Heave.rear.roll_center_gnd.z.avg,2in Heave.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.coil_over_length_l.avg,2in Heave.rear.motion_ratio_heave_l.avg,Roll.rear.camber_angle_gain_roll_l.std_dev,2in Heave.rear.p_rod_length_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.toe_angle_l.std_dev,2in Heave.rear.tie_rod_angle_top_view_l.std_dev,2in Heave.rear.roll_center_gnd.z.std_dev,2in Heave.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.coil_over_length_l.std_dev,2in Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.camber_angle_gain_roll_l.best,2in Heave.rear.p_rod_length_l.best,Roll.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.toe_angle_l.best,2in Heave.rear.tie_rod_angle_top_view_l.best,2in Heave.rear.roll_center_gnd.z.best,2in Heave.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.coil_over_length_l.best,2in Heave.rear.motion_ratio_heave_l.best,
469,716.917,981.107,1106.48,0.730722,11.4128,0,37.9189,24.3011,0.945601,744.436,38.557,86.4171,37.1194,14.8098,0,168.027,151.363,2.00519,416.905,169.936,177.451,272.794,7.94394,0,0.0552968,0.0716656,0.00458544,656.191,0.0947563,44.5674,2.69882,
470,715.89,1010.55,1309.6,0.708419,10.8019,0,46.4615,30.8794,0.837162,734.308,47.3708,96.1806,43.7068,13.665,0,218.035,174.319,1.67328,428.859,221.334,252.598,177.108,7.18557,0,0.0552968,0.0716656,0.00458544,656.191,0.0947563,44.6586,2.80834,
471,715.89,1030.6,1630.92,0.694636,10.6036,0,40.366,28.2107,0.808032,731.21,41.1706,88.2006,90.0276,12.8403,0,206.034,172.43,1.49781,415.927,211.517,227.709,944.104,7.94394,0,0.0552968,0.0716656,0.00458544,656.191,0.0947563,44.6586,2.80834,
472,715.89,1200.66,3583.06,0.596248,10.2577,0,32.6001,71.1623,0.872099,776.443,31.0113,92.3274,185.984,12.7185,0,176.924,864.822,2.23393,1200.12,161.61,248.98,2259.8,7.94394,0,0.0552968,0.0716656,0.00458544,656.191,0.0947563,44.6586,2.80834,
473,715.89,982.316,1109.55,0.728778,11.962,0,33.3945,16.7475,1.00095,753.606,33.747,91.7109,40.1471,16.9392,0,156.458,110.391,2.32414,438.619,156.42,219.089,232.475,7.57296,0,0.0552968,0.0716656,0.00458544,656.191,0.0947563,44.6586,2.80834,
474,715.89,1139.51,2857.92,0.628244,10.5001,0,38.394,17.8931,0.767697,712.773,38.6519,106.705,213.825,12.6891,0,192.854,101.948,1.30853,333.833,193.213,280.687,2372.21,7.94394,0,0.0552968,0.0716656,0.00458544,656.191,0.0947563,44.6586,2.80834,
475,715.89,1004.63,1262.4,0.712588,11.4412,0,37.7819,31.9368,0.839729,751.124,39.2457,94.0953,38.1693,14.9462,0,189.683,188.373,1.76495,449.195,197.305,238.335,259.91,7.94394,0,0.0552968,0.0716656,0.00458544,656.191,0.0947563,44.6586,2.80834,
476,715.89,953.768,1019.89,0.750591,10.8162,0,34.6904,25.2456,0.945725,725.945,35.1166,85.8529,35.1559,13.4822,0,179.966,126.771,2.1051,365.389,181.436,189.876,151.522,7.94394,0,0.0552968,0.0716656,0.00458544,656.191,0.0947563,44.6586,2.80834,
477,715.89,923.506,996.163,0.775187,10.9653,0,28.6411,15.5684,0.750006,727.713,29.032,76.7382,34.0982,13.7905,0,144.013,83.6336,1.34208,361.132,145.61,165.539,160.33,7.94394,0,0.0552968,0.0716656,0.00458544,656.191,0.0947563,44.6586,2.80834,
478,715.89,939.359,942.315,0.762105,10.6705,0,35.0272,22.8694,0.663359,718.803,35.2842,88.2841,27.7567,12.0226,0,157.451,99.699,0.837131,321.073,156.631,211.37,124.096,7.94394,0,0.0552968,0.0716656,0.00458544,656.191,0.0947563,44.6586,2.80834,
479,715.89,988.573,1209.47,0.724165,11.1331,0,39.6936,29.2892,0.928744,738.541,40.3258,89.7866,38.875,13.735,0,179.431,164.298,2.34642,406.24,183.318,233.559,156.268,7.94394,0,0.0552968,0.0570949,0.00458544,656.191,0.0947563,44.6586,2.80834,
480,715.89,999.654,1255.41,0.716138,10.8199,0,29.7309,30.133,0.878726,734.061,30.5004,108.081,55.4495,12.6294,0,165.855,158.908,1.86991,357.356,170.347,279.308,437.128,7.94394,0,0.0552968,0.0570949,0.00458544,656.191,0.0947563,44.6586,2.80834,
481,715.89,1133.98,2407.93,0.631308,10.3211,0,44.4403,36.3939,0.833173,726.867,45.642,94.0484,175.432,10.465,0,231.355,194.795,1.92151,358.433,235.706,247.047,1709.03,7.94394,0,0.0552968,0.0570949,0.00458544,656.191,0.0947563,44.6586,2.80834,
482,715.89,1176.24,3093.68,0.608626,10.3772,0,31.6281,32.2979,0.680677,718.999,31.6927,81.6617,268.901,11.6833,0,176.855,257.984,1.2138,340.405,178.823,196.719,2483.95,7.94394,0,0.0552968,0.0570949,0.00458544,656.191,0.0947563,44.567,2.80834,
483,715.89,1079.62,1518.42,0.663095,11.3262,0,55.1754,36.9507,0.835476,742.667,56.4281,97.8003,78.4353,13.8992,0,224.236,172.538,1.84978,374.499,221.489,226.429,713.62,7.94394,0,0.0552968,0.0570949,0.00458544,656.191,0.0947563,44.6586,2.80834,
484,715.89,1249.59,4386.66,0.572902,10.5392,0,29.436,19.987,0.805831,716.864,29.8474,73.8089,368.298,13.0213,0,183.632,143.863,1.82622,358.546,188.748,176.646,4009.51,7.94394,0,0.0552968,0.0570949,0.00191443,656.191,0.0947563,44.6586,2.80834,
485,715.89,898.546,913.739,0.79672,10.219,0,26.1917,8.54696,0.714841,707.12,26.3894,81.09,38.2746,11.0704,0,137.76,46.4714,1.44703,281.02,137.883,203.176,462.962,4.30072,0,0.0552968,0.0570949,0.0160484,656.191,0.0947563,31.9001,2.84636,
486,715.89,989.998,1148.63,0.723123,10.7717,0,44.3625,30.5025,0.921545,724.248,44.6965,108.747,25.7483,12.2567,0,220.804,158.166,2.05951,321.964,221.306,283.629,120.431,3.74149,0,0.0552968,0.0570949,0.0160484,656.191,0.0947563,44.6586,2.84636,
487,715.89,988.211,1183.98,0.72443,11.8211,0,33.7175,23.667,0.868084,755.628,34.1099,103.26,25.1394,16.676,0,162.064,146.357,1.74248,461.155,164.989,263.684,112.227,4.96107,0,0.0552968,0.0570949,0.0160484,640.798,0.0947563,44.3024,2.84636,
488,715.89,1247.74,2523.46,0.573747,12.5944,0,35.4672,19.6892,1.082,781.259,36.0256,109.325,252.302,18.5742,0,181.779,132.39,2.50356,517.539,184.305,270.238,1808.02,7.94394,0,0.0552968,0.0570949,0.0160484,656.191,0.0947563,44.6586,2.84636,
489,715.89,1267.01,2779.3,0.565021,12.2747,0,50.2615,26.7861,1.00794,767.138,50.9536,114.405,244.188,17.2697,0,216.791,148.561,2.3583,478.711,216.292,290.38,1820.56,8.08189,0,0.0552968,0.0570949,0.0160484,656.191,0.0947563,44.6586,2.84636,
490,715.89,1492.18,7684.74,0.47976,11.0546,0,36.4869,22.048,0.673132,733.013,37.1497,91.2903,560.469,13.7108,0,187.902,161.851,1.23603,395.779,193.467,232.301,6890.77,8.08189,0,0.0358526,0.0570949,0.0160484,656.191,0.0947563,44.4529,2.84636,
491,715.89,1140.37,2451.66,0.627771,10.7658,0,53.2916,33.5207,0.874587,733.875,54.9079,104.4,148.733,12.4421,0,229.987,178.65,2.00948,390.22,234.338,264.576,1855.31,8.08189,0,0.0358526,0.0570949,0.0160484,656.191,0.0947563,44.4529,2.84636,
492,715.89,1003.19,1227.85,0.713611,10.4054,0,52.6169,33.6884,0.771671,720.033,53.7147,101.44,30.5231,10.5952,0,237.519,171.192,1.7167,308.992,242.366,253.479,198.663,8.08189,0,0.0358526,0.0570949,0.00310324,656.191,0.0947563,44.4529,2.84636,
493,715.89,974.299,1406.24,0.734775,11.9979,0,31.7031,15.8581,0.886759,766.727,32.4301,83.6509,31.0446,17.9054,0,206.32,173.372,2.25877,571.681,214.941,208.854,155.86,8.08189,0,0.0358526,0.0570949,0.0211933,656.191,0.0947563,44.4529,2.84636,
494,715.89,1249.89,3023.01,0.572761,11.5131,0,40.98,25.7481,0.865179,744.611,41.3711,95.5752,289.23,15.1532,0,195.619,147.314,2.05704,418.358,195.492,239.102,2315.48,8.08189,0,0.0358526,0.0570949,0.0211933,656.387,0.0947563,44.4529,2.84636,
495,715.89,8516.83,100121,0.0840559,11.4888,0,35.4601,25.0184,0.756154,743.601,36.175,107.033,7557.3,16.2386,0,186.339,125.289,1.768,447.027,189.071,279.416,99530.9,8.08189,0,0.0358526,0.0570949,0.0211933,656.387,0.0947563,44.4529,2.84636,
496,715.89,998.693,1184.46,0.716827,12.5981,0,33.8576,13.4112,0.762963,768.289,34.0721,94.9007,40.8016,19.3345,0,167.394,69.0457,1.90562,505.633,167.751,242.061,7499.66,8.08189,0,0.0358526,0.0570949,0.0211933,656.387,0.0947563,44.4529,2.84636,
497,715.89,1346.19,5950.23,0.531789,10.5239,0,35.9562,22.3209,0.807129,713.354,36.2233,100.468,426.539,12.9634,0,180.478,104.306,2.06915,326.885,180.34,259.14,5638.91,7.03225,0,0.0358526,0.0570949,0.0211933,656.387,0.0947563,44.4529,2.84636,
498,715.89,983.897,1119.77,0.727607,10.5849,0,48.1176,32.9786,0.776815,721.818,48.8054,87.6461,33.1699,11.7597,0,222.755,157.439,1.76079,323.36,223.105,190.683,375.651,8.08189,0,0.0358526,0.0570949,0.0211933,656.387,0.100444,44.4529,2.84636,
499,715.89,1082.41,1507.16,0.661386,12.2346,0,35.4451,33.8464,0.822424,766.466,34.3198,121.648,77.6268,18.4985,0,185.772,202.925,1.91886,508.757,184.249,318.46,444.022,8.08189,0,0.0358526,0.0570949,0.0211933,656.097,0.100444,44.4529,2.84636,
500,715.89,1022.94,1736.35,0.699836,11.8616,0,26.7383,10.5421,0.815605,754.626,26.9283,89.7094,101.719,17.6296,0,151.116,83.0054,1.92326,468.343,152.011,228.691,1143.96,8.08189,0,0.0358526,0.0570949,0.0211933,656.097,0.100444,44.4529,2.84636,
501,715.89,992.927,1910.87,0.72099,10.3381,0,22.7603,84.0567,0.758046,741.694,23.1599,88.7794,21.3801,11.7775,0,127.583,1018.72,2.17418,594.023,128.659,238.609,127.383,8.08189,0,0.0358526,0.0570949,0.0211933,656.097,0.100444,44.4529,2.84636,
502,715.89,1295.77,3321.28,0.552481,10.6451,0,36.2912,25.9385,0.812315,721.388,36.8326,111.854,352.01,12.6791,0,179.783,150.289,1.91039,352.312,179.214,305.214,2755.44,8.08189,0,0.0358526,0.0570949,0.0211933,656.097,0.100444,36.1766,2.38754,
503,715.89,963.694,1003.93,0.74286,11.3828,0,25.6053,27.2383,0.866477,742.229,25.9016,94.4636,36.0069,16.1338,0,134.221,133.75,1.91045,439.792,135.934,221.423,358.524,8.08189,0,0.0358526,0.0570949,0.0211933,656.097,0.100444,44.4529,2.38754,
504,715.89,1430.16,5443.83,0.500567,12.475,0,41.2435,23.1115,0.879543,768.808,41.6557,115.821,426.164,17.7405,0,164.096,116.743,2.3755,466.655,162.898,290.32,4955.69,8.08189,0,0.0358526,0.0570949,0.0211933,656.097,0.100444,44.4529,2.38754,
505,715.89,977.938,1108.81,0.73204,12.7558,0,29.3694,13.2109,0.715029,772.5,29.5157,99.453,20.4183,20.4762,0,151.828,75.9509,1.67908,546.49,152.705,259.304,377.258,8.08189,0,0.0241196,0.0570949,0.0054102,656.097,0.0796637,44.4529,2.38754,
506,715.89,1138.09,1881.26,0.629028,12.5131,0,50.4613,35.6924,0.75987,783.964,51.3367,119.663,83.6993,19.1385,0,245.174,214.652,1.8698,651.059,251.644,315.574,778.826,8.08189,0,0.0241196,0.0466302,0.0054102,656.097,0.0796637,44.4529,2.38754,
507,715.89,1048.79,1452.61,0.682588,12.6618,0,43.1201,29.6995,0.764009,778.583,43.5657,96.0312,44.3624,19.6466,0,217.159,156.786,1.73856,535.694,219.776,243.74,203.552,8.08189,0,0.0241196,0.0466302,0.0054102,656.097,0.0796637,44.6938,2.38754,
508,715.89,1222,2670.93,0.585836,10.6489,0,38.2241,54.4879,0.759508,728.349,38.7923,107.919,242.816,12.1578,0,180.633,432.339,1.67646,363.835,181.07,269.34,2075.51,8.08189,0,0.0241196,0.0466302,0.0054102,656.097,0.0796637,44.505,2.38754,
509,715.89,11077.8,142868,0.0646239,10.4612,0,22.4053,23.1071,0.611881,725.342,23.9257,98.0675,10173.9,13.1636,0,129.617,134.754,1.24747,371.092,133.964,264.583,142272,8.08189,0,0.0241196,0.0466302,0.0054102,656.097,0.0796637,44.6938,2.38754,
510,715.89,1037.69,2877.39,0.68989,10.5232,0,15.3743,10.1035,0.646076,716.093,15.5419,69.2719,200.133,13.8317,0,94.8738,62.0297,1.39593,375.643,95.9265,150.353,10263.6,8.08189,0,0.0241196,0.0466302,0.0054102,656.097,0.0796637,35.9822,2.38754,
511,715.89,1436.82,7168.15,0.498245,11.1694,0,19.6264,20.0915,0.776335,748.045,20.576,78.4364,538.101,15.974,0,153.178,161.682,2.12486,518.372,160.948,180.072,6638.86,8.08189,0,0.0241196,0.0466302,0.0054102,656.097,0.0796637,44.6938,2.38754,
512,715.89,1260.6,3332.96,0.567898,10.9387,0,45.074,30.5435,0.845799,736.824,45.9202,119.108,271.341,13.3737,0,207.618,182.464,2.15075,397.348,208.297,330.356,2714.21,8.08189,0,0.0241196,0.0466302,0.0054102,656.097,0.0796637,44.6938,2.38754,
513,715.89,993.019,1093.99,0.720923,11.4871,0,44.9424,27.6563,0.622586,739.546,45.6266,90.7358,32.4017,15.0272,0,198.218,127.385,1.10544,404.582,199.522,197.185,240.652,8.08189,0,0.0241196,0.0466302,0.0054102,632.263,0.0796637,44.6938,2.38754,
514,715.89,939.049,1065.65,0.762357,11.3299,0,28.6395,22.556,0.623173,741.443,29.7359,70.6227,34.0987,16.5416,0,158.692,152.03,1.02678,478.464,164.557,128.011,196.204,8.08189,0,0.0241196,0.0466302,0.00183488,656.097,0.0796637,44.6938,2.38754,
515,715.89,975.409,1087.93,0.733938,12.605,0,32.3843,13.1328,0.701513,769.536,32.5362,89.2983,25.215,19.5633,0,177.787,89.5368,1.43585,521.875,177.426,202.844,112.264,8.08189,0,0.0241196,0.0466302,0.00183488,656.097,0.0796637,44.6938,2.38754,
516,715.89,986.472,1542.97,0.725707,10.518,0,48.0717,31.2984,0.733405,741.025,49.151,84.1401,21.5341,12.4513,0,263.276,212.592,1.61016,606.503,268.729,196.503,107.332,8.08189,0,0.0164124,0.0466302,0.00183488,656.097,0.0796637,44.6938,2.38754,
517,715.89,1414.28,3720.82,0.506186,11.949,0,55,48.7765,0.876698,870.292,57.5999,116.584,253.205,16.7057,0,274.996,294.962,2.09111,1550.01,290.331,307.372,1976.26,8.08189,0,0.0164124,0.0466302,0.00183488,656.097,0.0614002,44.6938,2.38754,
518,715.89,1096.04,2162.47,0.653159,10.7727,0,28.0107,26.1795,0.818373,726.334,28.6847,107.072,168.17,12.615,0,167.614,134.519,2.06328,391.694,173.374,276.806,1452.28,8.07712,0,0.0164124,0.0466302,0.00183488,656.097,0.0614002,44.7925,2.38754,
519,715.89,944.212,1315.95,0.758188,10.1461,0,28.3169,21.5506,0.696074,710.317,28.59,86.6829,57.9123,11.0283,0,158.662,127.325,1.46915,319.951,159.681,231.942,575.672,8.08361,0,0.0164124,0.0466302,0.00183488,656.097,0.0614002,44.7925,2.38754,
520,715.89,961.08,1096.71,0.744881,10.2664,0,39.9302,27.0038,0.771862,717.438,40.503,78.4149,46.7513,10.469,0,184.921,175.193,1.80818,315.675,185.704,166.736,205.816,7.01709,0,0.0164124,0.0466302,0.00183488,656.097,0.0614002,44.716,2.38754,
521,715.885,1262.8,3905.71,0.566902,12.711,0,33.7293,25.3201,0.766185,789.668,34.674,103.125,262.808,20.9993,0,204.409,194.723,1.74517,680.222,212.22,271.512,3299.49,8.08361,0,0.0164124,0.0466302,0.00183488,656.097,0.0614002,44.7925,2.38754,
522,715.771,1384.07,3766.77,0.517149,11.0277,0,51.9713,52.1887,0.897102,752.549,53.4216,113.977,348.039,13.3925,0,246.23,249.485,2.30618,428.379,252.834,309.12,3070,8.1068,0,0.0164124,0.0466302,0.00183488,656.097,0.0614002,44.7925,2.38754,
523,715.771,1643.89,8635.61,0.435414,12.3589,0,46.7822,26.63,0.92117,769.716,47.3222,107.983,632.173,18.805,0,231.374,175.041,2.59163,516.324,234.677,288.142,7882.81,8.1068,0,0.0164124,0.0411882,0.00183488,656.097,0.0614002,44.7925,2.38754,
524,715.771,1039.09,2289.01,0.688847,10.4533,0,37.9543,17.2375,0.595388,710.928,38.1943,93.0494,130.675,12.4656,0,198.707,94.1815,1.07994,331.847,200.556,236.792,1727.29,8.11058,0,0.0164124,0.0319653,0.00183488,656.097,0.0614002,44.7925,2.38754,
525,715.248,896.335,1016.42,0.79797,10.1786,0,32.7744,21.8502,0.659982,711.362,33.3398,61.1455,25.0246,12.0893,0,193.429,163.848,1.72796,385.065,196.38,87.5525,165.718,8.11058,0,0.0164124,0.0411882,0.00183488,656.097,0.0614002,43.0731,2.38754,
526,715.248,985.174,1531.54,0.726012,11.1192,0,31.0215,11.5667,0.631584,726.219,31.1468,90.5915,82.8776,14.786,0,158.245,69.5698,1.522,383.649,158.573,226.408,862.232,8.13756,0,0.0164124,0.0411882,0.00183488,656.097,0.0614002,44.7925,2.38754,
527,715.248,1377.93,5739.01,0.519073,11.0411,0,41.7148,32.6051,0.734814,745.911,42.6536,97.431,405.842,14.0846,0,230.378,222.05,1.87269,466.366,235.828,247.628,5244.56,8.13756,0,0.0164124,0.0411882,0.00183488,656.097,0.0614002,45.1234,2.38754,
528,715.248,955.717,1144.41,0.74839,10.6549,0,33.6605,29.4867,0.587426,731.385,34.2992,99.4937,16.1488,14.294,0,165.144,167.143,1.49338,424.581,167.608,259.699,358.179,8.13756,0,0.0164124,0.0184779,0.00183488,656.097,0.0614002,45.1234,2.38754,
529,715.248,1145.82,2127.77,0.624223,12.7633,0,37.5404,38.9611,0.861442,769.952,38.5309,127.229,119.983,23.2352,0,178.032,186.683,2.29862,504.147,182.343,338.801,1321.7,8.13756,0,0.0164124,0.0184779,0.00183488,656.097,0.0614002,44.9921,2.38754,
530,715.248,1035.74,1595.27,0.690569,10.822,0,33.2989,24.1753,0.708851,734.84,33.7212,105.977,92.1944,13.4922,0,189.014,155.04,1.76401,392.344,191.296,284.831,993.18,8.1225,0,0.0164124,0.0184779,0.00183488,656.097,0.0614002,44.9921,2.38754,
531,715.248,1394.76,5963.51,0.51281,11.0392,0,22.4685,19.7028,0.719885,738.682,23.1915,115.055,463.904,14.1381,0,122.473,139.517,1.95824,405.443,127.604,323.599,5448.78,8.1225,0,0.0164124,0.0184779,0.00183488,656.097,0.0614002,10.1913,2.38754,
532,715.248,986.277,1153.02,0.725201,12.4036,0,31.0831,20.2767,0.577554,769.196,31.2963,87.6442,33.7987,19.169,0,177.488,116.53,1.0963,507.708,177.134,229.286,406.344,8.1225,0,0.0164124,0.0184779,0.00183488,656.097,0.0614002,44.9921,2.38754,
533,715.248,993.236,1389.45,0.720119,11.617,0,21.8676,12.1896,0.754397,744.585,22.0407,101.808,78.3739,17.3138,0,134.662,76.2119,2.2418,468.391,135.999,271.5,610.453,8.1225,0,0.0164124,0.0184779,0.00183488,656.097,0.0614002,44.9315,2.38754,
534,715.248,3409.9,31631.1,0.209757,11.5806,0,48.2166,27.7908,0.7845,747.707,48.6528,108.456,2416.71,16.1004,0,225.583,169.012,2.25797,454.443,223.344,268.373,31345.7,5.97173,0,0.0164124,0.0184779,0.00183488,656.097,0.0614002,44.9921,2.38754,
535,715.248,1384.9,4220.55,0.516461,11.8868,0,50.387,14.3044,0.76732,742.927,50.4934,118.399,395.738,15.9545,0,206.45,68.7621,2.12418,400.382,206.06,306.699,4077.17,8.1225,0,0.0164124,0.0184779,0.00183488,639.008,0.0614002,44.9921,2.38754,
536,715.248,5069.24,57476.2,0.141096,10.7806,0,36.5652,33.642,0.551633,771.412,38.3894,92.5618,4085.34,14.2565,0,209.82,218.66,1.42481,789.42,223.103,249.905,57141.7,8.1225,0,0.0164124,0.0184779,0.00183488,656.097,0.0614002,44.9921,2.85254,
537,715.248,1119.8,2179.26,0.638729,11.4083,0,31.54,42.0913,0.68928,749.483,32.5402,96.6566,155.39,15.9116,0,176.24,204.18,1.63058,461.654,183.871,222.902,3882.72,8.1225,0,0.0164124,0.0184779,0.00183488,656.097,0.0614002,44.9921,2.85254,
538,715.248,1573.7,7676.14,0.454501,11.4818,0,33.3363,12.0137,0.713811,738.021,33.4661,114.028,630.64,14.5601,0,155.82,62.636,1.58223,388.497,155.663,289.756,7382.2,8.1225,0,0.0164124,0.0184779,0.00183488,656.097,0.0614002,44.9921,2.80605,
539,715.24,1013.11,1913.59,0.705982,11.242,0,23.0363,11.2628,0.63904,733.789,24.6589,90.4182,118.069,15.8423,0,138.124,82.6829,1.80155,419.555,141.706,229.537,1463.01,8.1225,0,0.0164124,0.0184779,0.00183488,656.097,0.0614002,44.9921,2.85254,
540,715.24,987.855,1285.34,0.724034,11.1899,0,41.2884,13.9491,0.67912,730.266,41.4257,88.0822,60.9743,14.3504,0,204.679,94.2718,1.98317,366.473,201.992,200.745,504.981,8.1225,0,0.0164124,0.0184779,0.00183488,636.863,0.0614002,44.9921,2.85254,
541,715.24,1075.6,1672.39,0.664967,11.62,0,38.4306,21.194,0.71627,752.142,38.918,99.1439,113.438,14.8947,0,159.004,140.484,1.77726,407.016,160.947,241.284,1045.7,8.1225,0,0.0164124,0.0184779,0.00183488,607.434,0.0614002,35.5812,2.85254,
542,715.24,1054.76,1908.41,0.67811,11.0066,0,39.1921,27.3918,0.760547,734.761,39.7475,92.1037,109.793,13.4268,0,198.673,161.704,2.00262,368.901,201.4,227.084,1133,8.1225,0,0.0164124,0.0184779,0.00183488,656.097,0.0614002,44.9921,2.85254,
543,715.24,1114.54,1976.63,0.641737,12.2271,0,37.9508,22.8111,0.710903,762.328,38.3465,107.091,133.074,17.4297,0,167.024,123.13,1.70856,472.353,168.699,264.838,1384.06,8.1225,0,0.0164124,0.0184779,0.00183488,656.097,0.0614002,44.9921,2.99755,
544,715.24,1091.15,1352.72,0.655493,11.6481,0,56.2092,34.688,0.772697,749.113,57.2004,134.019,47.4988,15.0154,0,208.978,152.357,2.13308,414.515,211.18,341.717,270.168,8.1225,0,0.0164124,0.0184779,0.00183488,656.097,0.0614002,44.9921,2.99755,
545,715.24,1305.31,4718.32,0.547949,10.0284,0,28.6808,20.9782,0.64184,706.369,29.0025,106.395,403.21,10.2715,0,156.88,102.702,1.76289,283.383,162.248,297.565,4337.14,8.1225,0,0.0164124,0.0184779,0.00183488,656.097,0.0614002,44.8281,2.99755,
546,715.24,1068.14,1531.73,0.669614,11.9117,0,47.8458,21.9374,0.630687,748.671,47.9938,95.9222,93.2268,16.2004,0,195.704,113.846,1.59113,413.959,191.912,218.338,833.576,2.66361,0,0.0164124,0.0184779,0.00183488,656.097,0.0614002,44.9921,2.99755,
547,715.24,1137.69,2140.06,0.628679,12.5625,0,44.4852,42.2628,0.722076,787.799,45.8666,87.9452,116.044,19.8134,0,228.566,221.656,1.94686,591.289,236.039,215.029,1300.15,8.1225,0,0.0164124,0.0184779,0.00183488,656.097,0.0614002,44.9921,2.99755,
548,715.24,1720.46,7570.73,0.415726,10.4669,0,28.1475,14.6561,0.539329,713.677,28.2797,95.493,829.204,13.0077,0,154.403,96.1688,1.19751,355.479,154.587,255.573,7003.97,8.1225,0,0.0164124,0.0184779,0.00183488,656.097,0.0614002,44.9921,2.83391,
549,715.24,1235.81,4817.42,0.578762,10.6576,0,23.5384,8.11311,0.58358,719.418,23.6727,90.6331,359.194,12.639,0,129.478,47.7978,1.65051,331.062,130.084,240.564,4497.49,8.1225,0,0.0164124,0.0184779,0.00183488,656.097,0.0614002,44.9187,2.83391,
550,715.24,1211.68,2287.37,0.590288,12.5587,0,42.7038,30.6441,0.750393,773.203,42.8744,113.184,195.763,19.2489,0,190.133,149.533,1.82434,510.863,186.882,278.111,1736.91,3.83629,0,0.0164124,0.0184779,0.00183488,656.097,0.0614002,44.9921,2.83391,
551,715.24,1024.69,1816.55,0.698004,10.1321,0,31.1119,22.1373,0.684221,708.687,31.4506,102.576,117.916,9.61955,0,180.3,122.085,1.83057,259.702,181.843,261.66,1350.63,8.11573,0,0.0164124,0.0184779,0.00183488,656.097,0.0614002,44.9921,2.83391,
552,715.24,979.55,1914.55,0.730173,10.7788,0,17.6322,10.3934,0.575866,724.261,17.9351,76.436,121.537,14.4962,0,119.063,98.141,1.69349,384.533,119.397,190.492,1401.65,8.1225,0,0.0164124,0.0184779,0.00183488,656.097,0.0614002,44.9921,2.83391,
553,715.24,2641.72,23724.4,0.270748,12.7968,0,30.0475,30.497,0.697001,765.692,30.6878,87.6859,1683.61,23.4541,0,175.748,184.006,1.8225,518.772,177.988,207.064,23527.6,8.1225,0,0.0164124,0.0184779,0.00183488,656.097,0.0614002,44.9921,2.73374,
554,715.24,1284.73,3090.22,0.556724,12.9482,0,46.5008,37.1013,0.805713,787.135,46.9168,111.096,242.227,20.3549,0,204.017,192.427,2.24918,555.482,202.295,279.322,2481.45,8.1225,0,0.0164124,0.0184779,0.00183488,656.097,0.0614002,44.943,2.83391,
555,714.697,952.848,1150.96,0.750064,10.5483,0,39.1166,21.1097,0.575119,723.165,39.7186,92.2921,26.3224,10.9744,0,197.351,160.029,1.4173,354.688,202.193,233.518,257.931,8.1225,0,0.0164124,0.0184779,0.00183488,656.097,0.0621497,44.9921,2.81669,
556,714.697,1013.91,1270.81,0.704894,11.1217,0,45.2117,34.7512,0.663113,738.638,46.0033,100.748,36.7699,13.9304,0,218.106,157.029,1.93588,386.236,221.361,263.555,154.738,6.75647,0,0.0164124,0.0184779,0.00183488,656.097,0.0621497,44.9921,2.81669,
557,714.697,1119.69,1626.95,0.638301,12.8937,0,31.8655,31.0887,0.812105,783.789,32.6602,138.279,88.2984,19.9929,0,154.504,150.146,2.34398,549.296,157.88,356.348,529.173,8.1225,0,0.0164124,0.0184779,0.00183488,656.097,0.0621497,45.1858,2.81669,
558,714.697,1586.39,8027.43,0.450518,11.4504,0,28.5819,12.6409,0.583679,739.823,28.7048,97.8019,666.804,14.8704,0,141.535,65.0137,1.50578,391.885,142.011,254.234,7640.15,8.10359,0,0.0164124,0.0184779,0.00183488,656.224,0.0621497,45.1858,2.81669,
559,714.697,986.371,1162.06,0.724572,11.1218,0,31.2599,20.9972,0.562194,734.206,31.4159,107.84,48.9674,13.9622,0,152.989,127.54,1.59951,371.886,152.804,280.753,708.998,8.1225,0,0.0164124,0.0184779,0.00183488,656.224,0.0621497,45.1858,2.81669,
560,714.548,1000.95,1997.19,0.71387,10.2488,0,26.5878,17.9338,0.526926,710.123,26.9413,93.38,115.208,12.4302,0,161.823,130.855,1.45878,344.523,164.261,263.7,1404.87,8.1225,0,0.0164124,0.0184779,0.00183488,656.112,0.0621497,45.1858,2.81669,
561,714.548,1027.26,1301.21,0.695583,11.7503,0,38.2071,32.2725,0.560498,753.086,38.7287,102.356,50.3042,16.7559,0,172.655,161.034,1.42103,467.637,175.376,267.654,341.541,8.1225,0,0.0164124,0.0184779,0.00183488,656.112,0.0621497,25.1691,2.81669,
