Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.front.motion_ratio_heave_l.avg,Heave.front.toe_angle_l.avg,Heave.front.tie_rod_angle_top_view_l.avg,Roll.front.roll_center.y.avg,Steering.front.ackerman_angle.avg,Heave.front.side_view_swing_arm_angle_l.avg,Steering.front.tie_rod_angle_front_view_l.avg,Roll.front.camber_angle_gain_roll_l.avg,Roll.front.side_view_swing_arm_angle_l.avg,Heave.front.motion_ratio_heave_l.std_dev,Heave.front.toe_angle_l.std_dev,Heave.front.tie_rod_angle_top_view_l.std_dev,Roll.front.roll_center.y.std_dev,Steering.front.ackerman_angle.std_dev,Heave.front.side_view_swing_arm_angle_l.std_dev,Steering.front.tie_rod_angle_front_view_l.std_dev,Roll.front.camber_angle_gain_roll_l.std_dev,Roll.front.side_view_swing_arm_angle_l.std_dev,Heave.front.motion_ratio_heave_l.best,Heave.front.toe_angle_l.best,Heave.front.tie_rod_angle_top_view_l.best,Roll.front.roll_center.y.best,Steering.front.ackerman_angle.best,Heave.front.side_view_swing_arm_angle_l.best,Steering.front.tie_rod_angle_front_view_l.best,Roll.front.camber_angle_gain_roll_l.best,Roll.front.side_view_swing_arm_angle_l.best,
270,44.2189,113.849,413.524,0.3884,11.1109,7.73058,0.897843,42.2657,5.87289,18.6697,3.18113,5.83295,18.287,29.646,28.0089,2.5109,96.9363,25.1324,168.558,1.05357,11.7616,164.356,4.18997,2.01481,0.273844,14.3321,0.401733,0.00982406,0.231376,3.53622,0.00207807,
271,44.2156,92.5994,353.614,0.477493,8.16604,2.68257,0.626745,31.1854,1.98684,20.4844,3.06581,4.25446,20.1472,22.6815,6.56508,1.64027,12.7073,12.5142,166.135,1.02501,5.42373,162.978,4.18336,2.01833,0.288322,17.0672,0.401733,0.00982406,0.525748,3.53622,0.00207807,
272,44.2156,97.4798,324.885,0.453587,10.1496,4.64129,0.768971,30.5511,1.14204,20.4738,3.09862,6.24935,20.4051,28.8298,17.0076,2.25445,6.28728,5.27074,140.089,0.666379,13.9022,139.655,4.18336,2.01183,0.288322,8.99161,0.400048,0.00825577,0.809412,3.53622,0.00207807,
273,44.2112,49.8595,55.6883,0.886715,5.61893,2.29718,0.439228,30.4462,1.79281,0.80435,3.09378,4.57064,0.796398,14.4726,3.50613,1.05913,1.82517,13.57,7.77967,0.779467,10.3617,20.9989,4.18336,2.01769,0.253395,12.3168,0.400048,0.00825577,3.00933,3.53868,0.00232403,
274,44.2112,118.837,381.248,0.372033,9.93112,8.00417,0.987538,30.6728,2.76437,28.6521,3.23754,6.09524,28.4918,26.0976,31.4934,2.90939,5.58355,13.9929,158.924,1.27597,11.2683,161.761,4.17974,2.01854,0.253395,11.3823,0.40115,0.00815458,2.15195,3.53868,0.00324673,
275,44.2011,143.244,544.163,0.308573,9.66798,5.0884,0.838143,30.1639,2.26617,43.608,3.29827,5.33213,42.9806,27.0294,17.0629,2.47283,3.23183,10.9097,250.409,1.61464,10.2016,247.04,4.17974,2.019,0.282495,9.45414,0.401733,0.0112536,3.00828,3.53868,0.0030153,
276,44.1697,64.0314,166.744,0.689813,6.84406,3.72633,0.587233,30.3166,0.896762,6.85647,3.19266,4.77183,6.83948,18.8501,14.3494,1.82045,2.23059,4.64411,73.9342,1.29955,10.6796,75.6547,4.17448,2.019,0.282495,12.2968,0.401733,0.00985281,3.00828,3.53868,0.0030153,
277,44.1697,79.8667,354.455,0.553043,5.2944,2.8038,0.433152,30.4463,1.99396,16.1473,3.09534,3.81466,15.8378,10.7636,7.70261,0.98174,1.83743,15.6011,160.816,0.804684,2.86896,157.721,4.17448,2.02213,0.266459,12.208,0.404993,0.00985281,3.0078,3.53868,0.0030153,
278,44.1613,94.0436,359.582,0.469583,8.13173,4.83965,0.631447,37.6996,1.67685,16.6876,3.25437,4.74401,16.3783,22.7962,16.2831,1.7539,70.204,9.83875,159.915,1.43326,7.15577,156.912,4.16436,2.02213,0.217093,12.7015,0.404993,0.00985281,3.0078,3.53868,0.00212226,
279,44.1613,59.6542,130.27,0.740288,6.40463,2.77599,0.470925,31.2505,0.794689,5.46575,2.98762,4.04325,5.46083,16.142,5.82213,1.05252,9.4396,2.70381,54.0945,0.328778,4.52429,54.4693,4.16436,2.02213,0.217093,23.3422,0.404993,0.00973037,1.31127,3.53868,0.00212226,
280,44.1613,71.8692,212.15,0.614468,8.60738,3.14254,0.588004,30.7466,1.72176,9.0213,3.15668,5.89197,8.99297,25.2339,6.92641,1.5578,5.74386,8.79059,87.9695,1.11442,14.0825,87.9835,4.16284,2.02213,0.217093,10.2071,0.404993,0.00973037,2.26667,3.53915,0.00212226,
281,44.1613,82.0152,339.864,0.538453,6.97453,2.7618,0.490789,31.3598,0.739581,16.3832,3.01687,4.20849,16.0801,19.9534,5.09876,1.57127,9.14788,2.92349,161.531,0.206032,5.15411,159.157,4.1566,2.02598,0.253123,13.4938,0.40511,0.00973037,2.10078,3.53915,0.00212226,
282,44.1545,148.851,504.131,0.296635,9.43109,4.32184,0.707119,31.358,1.657,46.4034,3.20631,5.75314,46.0133,24.1805,11.2419,1.77415,14.8644,5.85848,235.006,1.34866,11.5331,232.578,4.1566,2.02761,0.261655,8.91114,0.40511,0.00952811,1.33443,3.53915,0.00212226,
283,44.1525,97.5931,348.253,0.452414,8.12131,3.91823,0.656305,29.9555,2.90379,21.9374,3.08719,5.16784,21.8455,22.5674,11.6656,1.93434,4.20831,17.3922,156.153,0.588506,11.7303,155.448,4.1566,2.02761,0.261655,0.159372,0.40511,0.00973037,2.35388,3.53915,0.00212226,
284,44.1384,109.54,339.436,0.402944,11.8138,6.71888,0.809912,31.208,3.31457,22.5422,3.26288,7.42695,22.4427,31.3635,28.7945,2.02659,10.8828,12.4762,148.072,1.74089,16.9648,147.499,4.13763,2.02761,0.257943,6.46435,0.40511,0.0102746,0.93271,3.53915,0.00212226,
285,44.1301,62.825,161.103,0.702429,6.17223,3.86368,0.439283,30.2644,1.0959,6.26954,3.17132,5.29889,6.2498,15.361,16.4,0.964001,2.74514,5.82245,63.7731,1.11261,12.755,63.7181,4.12875,2.02761,0.24973,12.1687,0.40511,0.0102746,3.00413,3.53812,0.00193821,
286,44.1301,73.145,153.059,0.603323,10.2775,6.87853,0.774445,41.4524,1.79251,1.44655,3.29347,5.80429,1.42532,30.2773,24.2946,2.35049,84.3207,8.4662,7.09776,1.42044,11.9466,8.50245,4.12875,2.02761,0.257943,14.0241,0.40511,0.0102746,3.00832,3.53984,0.00193821,
287,44.1301,79.1593,348.074,0.557485,5.35876,2.42153,0.386006,30.6011,0.692751,16.6339,3.11504,3.71512,16.2351,12.1812,5.85269,0.849552,9.05784,2.70198,166.131,1.02379,2.69585,162.128,4.12875,2.02761,0.257943,27.5236,0.40511,0.0102746,3.00832,3.53984,0.00193821,
288,44.1301,112.585,426.833,0.391972,9.87799,5.35597,0.565477,33.274,2.38217,26.7503,3.00109,5.0834,26.2945,28.5817,20.0552,1.4689,23.8687,11.474,190.968,0.554137,8.18894,187.85,4.12499,2.02761,0.257943,11.9873,0.40511,0.0102746,0.442598,3.53984,0.00193821,
289,44.1301,80.9679,252.495,0.545032,8.64014,3.5119,0.456134,31.4222,2.34823,13.3255,3.07225,4.91173,13.2799,25.5052,13.7163,1.14277,7.59494,14.2057,105.94,0.572297,8.53985,106.474,4.12499,2.02966,0.251644,9.24327,0.410801,0.0102746,2.07627,3.53984,0.00193821,
290,44.1301,80.856,243.416,0.545786,9.46289,5.98555,0.735425,29.8979,2.63966,10.9962,3.03264,7.15051,10.9554,26.0091,24.2037,2.15529,3.92011,13.9603,99.1861,0.620993,18.0304,98.934,4.12499,2.02966,0.251644,9.71109,0.411306,0.00919899,1.34707,3.53902,0.00193821,
291,44.1285,92.1199,344.939,0.479033,7.92895,6.39631,0.758739,31.1605,2.50118,17.4526,3.10333,5.6902,17.1281,20.3586,27.5561,2.33826,8.81656,12.5955,161.038,0.96665,11.6489,158.436,4.12499,2.02966,0.251644,13.4435,0.411306,0.00919899,0.911406,3.53902,0.00193821,
292,44.1139,85.0617,341.281,0.518611,7.95117,2.68946,0.71112,30.7538,1.91172,16.511,3.06938,5.28825,16.1758,21.7965,5.63946,2.3401,4.8653,12.9466,162.442,0.718341,11.602,159.207,4.12499,2.02966,0.251644,12.4537,0.411306,0.00919899,1.84429,3.53902,0.00193821,
293,44.1139,70.6925,229.24,0.624025,7.07033,3.03645,0.413649,30.2407,0.754811,10.4477,3.04678,5.2644,10.4177,20.4513,8.48431,0.814549,2.7979,2.50633,101.474,0.288957,12.2237,101.402,4.12499,2.0297,0.251644,9.2074,0.40768,0.00893525,3.00611,3.53902,0.00197411,
294,44.1133,115.724,469.943,0.381196,7.66181,5.06206,0.516722,30.0823,1.89297,31.4152,3.15248,5.0728,30.8672,20.0125,17.8931,1.21094,3.49354,9.16126,215.857,1.20114,10.4728,214.148,4.12499,2.0297,0.251644,0.681598,0.408737,0.00919899,0.677483,3.53902,0.00197411,
295,44.1133,90.2737,274.91,0.488662,9.49103,7.40504,0.796177,38.9562,2.09616,11.3062,3.25624,5.72914,11.2376,27.5033,30.244,2.52229,77.8717,11.9501,99.129,1.54151,12.5004,100.488,4.11806,2.0297,0.248065,10.6315,0.408737,0.00919899,0.972961,3.53902,0.00197411,
296,44.112,85.8142,353.499,0.514041,8.17034,3.28408,0.455357,31.0373,1.74439,16.5472,3.19034,5.21273,16.1725,23.0812,9.18762,1.13001,9.77985,7.53619,164.064,1.38069,11.4918,160.602,4.11806,2.02962,0.0337608,12.3176,0.409623,0.0101401,1.68157,3.53902,0.00207881,
297,44.112,129.911,560.797,0.339554,8.36135,4.59471,0.549419,76.4558,2.63995,14.8022,3.11561,4.63862,14.7538,24.1235,16.3455,1.49366,460.506,17.5723,108.695,1.01343,7.66648,108.133,4.11806,2.02906,0.268088,9.71526,0.409623,0.00930384,2.63991,3.54052,0.00207881,
298,44.0994,104.389,345.779,0.422455,8.23459,6.41782,0.546846,30.0785,1.68467,24.487,3.13672,5.43829,24.364,23.4232,27.1775,1.60294,42.5314,8.0381,139.814,1.04839,10.9505,140.288,4.11354,2.0297,0.268088,11.4226,0.410362,0.00930384,0.855939,3.54052,0.00195265,
299,44.0994,96.5281,333.359,0.456856,8.35415,4.26793,0.569152,30.0459,1.75524,21.2046,3.21096,5.97017,21.1501,24.2909,15.7072,1.57617,3.35188,8.82005,144.927,1.40843,13.9289,144.61,4.11124,2.02933,0.252577,9.48361,0.410362,0.00862603,2.99834,3.54052,0.00195265,
300,44.0923,96.363,328.445,0.457565,8.46249,4.61142,0.543929,30.0341,2.24008,20.8487,3.06164,5.78851,20.7721,24.7848,18.7498,1.38643,3.41106,11.9951,142.226,0.892707,12.9739,141.746,4.10878,2.02933,0.252577,9.13396,0.410362,0.00862603,0.894441,3.5406,0.00195265,
301,44.0825,123.592,514.254,0.356679,7.73826,5.78871,0.574725,30.2627,4.2694,33.9252,3.03953,4.78457,33.2085,20.569,25.4915,1.555,2.22783,22.557,233.738,0.832273,9.26403,228.793,4.10878,2.02933,0.25193,14.1585,0.410362,0.00862603,0.352084,3.5406,0.00188231,
302,44.0613,86.511,352.832,0.509315,7.88331,3.88969,0.552058,31.2151,1.46279,17.0211,3.12703,4.70897,16.6509,21.6667,11.8111,1.47913,5.90498,6.81937,168.067,0.867511,7.26111,163.091,4.07445,2.02933,0.246029,22.4417,0.410362,0.00862603,2.18015,3.54064,0.00188231,
303,44.0613,138.101,457.183,0.319052,12.0293,8.01658,0.787431,35.2636,4.22797,34.4166,3.34578,5.99988,34.0138,32.06,28.3521,1.98605,41.9529,18.3397,201.824,1.56123,11.9862,199.617,4.07445,2.02782,0.237999,9.53885,0.408069,0.00862603,1.95746,3.54064,0.00188231,
304,44.0613,103.566,337.808,0.425442,9.14539,4.57617,0.683065,31.6171,2.81597,22.9697,3.15775,5.6795,22.9213,26.6244,14.7539,1.95338,11.0077,12.587,144.958,1.2201,11.3858,143.934,4.07445,2.02574,0.237524,9.41791,0.407995,0.00862603,2.25845,3.54064,0.00188231,
305,44.0613,125.825,473.519,0.350178,8.07155,5.56114,0.554459,30.1081,2.16815,35.9984,3.06641,4.72996,35.5674,22.8524,26.8008,1.46411,3.06396,12.3855,210.539,0.907254,7.28748,208.772,4.07445,2.02716,0.237999,10.211,0.407158,0.00862603,1.25981,3.54064,0.00187499,
306,44.0501,117.35,484.455,0.375373,7.18977,4.9663,0.520843,30.2028,1.02515,33.0362,3.08355,4.97129,32.3544,18.4864,17.0439,1.28411,2.56926,3.71136,229.449,1.21566,10.2187,224.631,4.07445,2.0268,0.237999,12.5741,0.412263,0.00813179,0.605574,3.54076,0.00187499,
307,44.0501,77.6546,237.967,0.567257,8.87334,5.59276,0.71376,30.9578,0.96966,10.722,3.15555,6.02509,10.6447,24.6627,21.1731,2.27759,5.93651,3.46637,98.4773,0.875402,12.7282,100.235,4.07445,2.02611,0.229105,10.9361,0.405325,0.00813179,2.42326,3.54051,0.00187499,
308,44.0501,75.0279,243.015,0.587116,8.66306,3.10001,0.609341,30.6912,1.97121,10.488,3.21042,5.84518,10.4496,25.9383,7.1584,1.76922,5.32306,9.39242,103.439,1.39987,13.6934,103.199,4.07445,2.02518,0.229105,9.74562,0.404859,0.00813179,2.96169,3.54051,0.00187499,
309,44.0501,104.861,433.871,0.420081,6.64595,5.09981,0.525817,30.3465,2.09252,26.6298,3.11181,4.21387,26.1948,17.9679,22.0608,1.5828,2.08977,11.5994,192.574,0.713465,5.65673,189.844,4.07386,2.02439,0.22104,12.4562,0.404859,0.00813179,3.00997,3.54051,0.000967785,
310,44.0347,99.6853,398.876,0.441737,9.87655,7.37264,0.623897,65.6967,3.92266,1.67635,3.24028,5.62294,1.65339,28.4772,30.8859,1.72815,337.195,17.624,25.5695,1.44113,11.4985,26.1467,4.05857,2.02439,0.229105,14.6471,0.404859,0.00813179,1.44503,3.54051,0.000967785,
311,44.0347,100.568,402.802,0.437861,5.96884,2.25616,0.436561,30.2934,1.41403,26.5443,3.01744,4.4486,26.1885,15.2763,5.34828,1.00014,35.3151,7.25116,191.018,0.226747,7.34385,189.731,4.05857,2.02027,0.229105,8.78885,0.400561,0.00703611,2.97792,3.54008,0.000967785,
312,44.0347,73.0539,233.08,0.60277,8.27954,3.90356,0.536895,30.0613,1.10634,9.99571,3.00184,6.23295,9.93583,23.8881,14.4972,1.3958,3.24735,4.61792,98.7942,0.265895,15.9285,99.5805,4.05857,2.02027,0.229105,10.3517,0.400561,0.00703611,0.928541,3.54008,0.000967785,
313,44.0347,80.9437,282.852,0.544017,7.01178,3.68495,0.429835,36.5942,1.92309,11.9596,3.06739,4.3762,11.8967,20.623,12.4448,1.0836,61.9381,13.3911,115.622,0.838198,6.15221,115.105,4.05551,2.02027,0.229105,8.66064,0.400561,0.00703611,0.457821,3.54008,0.000967785,
314,44.0186,84.9276,353.142,0.518308,6.51467,2.50916,0.58379,30.3071,1.39578,18.0492,3.0694,4.77952,17.719,17.1007,3.66958,1.98813,6.66076,9.30634,163.836,0.537894,10.2835,161.077,4.03987,2.02027,0.247945,12.2101,0.400561,0.00703611,3.00907,3.54008,0.000967785,
315,44.0186,82.708,351.304,0.532217,6.90221,2.46067,0.476762,31.258,1.43267,16.702,2.98608,4.17987,16.3097,19.9629,3.01869,1.24418,6.87317,7.25923,165.484,0.206684,4.89104,161.681,4.03987,2.02027,0.247945,25.3558,0.400561,0.00703611,1.53672,3.54008,0.000967785,
316,44.0138,102.469,416.61,0.429534,6.67672,2.62013,0.481643,30.3664,1.67903,26.8339,2.9898,4.40221,26.4188,18.482,5.8429,1.30763,2.3322,10.2137,193.061,0.164255,7.09657,189.977,4.03267,2.02352,0.216864,9.52719,0.401859,0.00727229,1.72613,3.54008,0.00109705,
317,44.0106,163.389,565.021,0.269361,10.8637,9.47394,0.846544,42.1921,3.07241,43.9034,3.20685,6.67969,43.1505,28.0342,32.1536,2.25414,123.213,13.2175,248.201,1.29126,14.9696,244.184,4.03265,2.02352,0.247945,12.7512,0.405325,0.00823259,0.48447,3.54028,0.00109705,
318,44.0105,109.343,413.054,0.402499,8.66889,4.2791,0.615669,30.0199,2.27816,27.1613,3.15859,6.41449,26.7471,23.5447,14.7893,1.64744,12.5477,12.1395,194.011,1.27577,15.6663,189.369,4.03146,2.02315,0.223672,9.32795,0.402881,0.00812277,0.387028,3.54028,0.00109705,
319,44.0093,121.797,395.577,0.361332,12.6877,5.69347,0.915592,39.0915,3.68245,25.6447,3.32032,5.44322,25.3183,34.0913,17.6698,2.5598,78.2215,15.6441,174.088,1.49723,8.8212,171.156,4.03085,2.02273,0.243164,15.9444,0.402881,0.00764115,2.53826,3.54028,0.00109705,
320,44.0043,86.1221,265.023,0.510953,8.45517,3.40458,0.439441,35.6005,1.40969,14.4324,3.09696,4.88338,14.4,25.765,10.6348,1.02703,38.218,5.98345,109.13,0.830925,8.14202,108.826,4.02708,2.02252,0.230871,9.45409,0.402398,0.00764115,1.74406,3.54028,0.00109705,
321,44.0043,138.641,449.461,0.317397,13.7019,8.78374,0.808515,33.0299,1.79112,35.0937,3.10948,7.64089,34.682,35.8386,27.201,2.32609,24.2564,5.47166,199.783,0.890026,17.1977,197.698,4.01717,2.02207,0.230871,9.98425,0.402398,0.00754174,0.581754,3.54096,0.00109705,
322,43.9999,76.3986,224.838,0.575926,8.25508,6.05053,0.476042,31.9044,1.15675,10.1065,3.06391,5.31155,10.0739,24.5477,25.4105,1.02698,16.6174,4.78645,91.3234,0.621987,10.9581,94.274,4.01717,2.02207,0.230871,10.3896,0.402881,0.00697604,0.936399,3.54096,0.00109705,
323,43.9772,81.9539,242.4,0.536609,6.87934,2.46877,0.651855,30.0809,2.95101,15.1303,3.11439,5.55857,15.1187,18.5058,4.57454,1.96617,3.60497,14.4878,105.639,0.751586,13.097,105.704,4.00674,2.02195,0.230871,10.711,0.402881,0.00697604,2.54863,3.54143,0.00109705,
324,43.9772,103.975,286.183,0.422961,14.0129,9.1896,1.10944,32.3244,3.98617,16.3935,3.42151,7.22219,16.3148,37.2004,29.2025,2.98153,17.3537,17.5654,109.559,1.87518,15.1472,108.958,4.00674,2.02195,0.230871,12.3516,0.405591,0.00697604,1.29032,3.5414,0.00109705,
325,43.9772,120.592,420.141,0.364677,10.1348,5.91199,0.751521,30.314,3.704,30.3943,3.09908,6.01558,30.2668,30.5106,24.8182,2.28842,4.9752,20.5084,171.67,1.19901,12.4686,172.331,4.00674,2.02195,0.230871,9.54194,0.405591,0.00697604,0.907433,3.5414,0.00109705,
326,43.9772,107.209,389.529,0.4102,9.8164,4.2284,0.922711,32.6175,2.11797,24.1945,3.10907,6.34644,23.856,26.6953,12.0997,2.79714,20.0617,10.0003,177.484,0.974207,13.801,174.812,4.00574,2.02195,0.230871,12.1052,0.40209,0.00697604,0.871842,3.5414,0.00109705,
327,43.9772,76.9053,191.702,0.571836,10.8966,5.37918,0.761763,33.2161,2.19196,7.42633,3.28982,6.31584,7.42769,30.2267,17.3305,2.22802,20.4039,10.2463,67.8562,1.38876,13.3993,69.8984,4.00574,2.02178,0.230871,12.3564,0.40209,0.00697604,3.01184,3.5414,0.000974157,
328,43.9772,107.339,375.98,0.409703,8.3857,5.11922,0.798384,39.031,1.2137,22.0315,3.36536,5.68286,21.7114,24.6402,16.4997,2.46617,86.0129,4.90246,169.126,1.74273,11.6644,166.136,4.00574,2.02195,0.243986,11.7567,0.40209,0.00697604,3.01184,3.5414,0.000974157,
329,43.9772,181.516,613.108,0.242277,10.8218,5.28567,0.893549,29.6595,2.31108,62.1949,3.014,5.85916,61.4763,29.7908,17.8299,2.75191,10.248,12.1706,275.363,0.516248,11.024,279.412,4.00459,2.02195,0.238342,9.39606,0.401341,0.00697604,0.643963,3.54112,0.000974157,
330,43.9659,90.5716,353.929,0.485427,9.23421,3.7211,0.743905,32.2855,3.17661,16.3999,3.20196,5.73979,16.0686,26.0176,9.28013,2.16952,15.0654,14.2265,160.238,1.39585,12.3253,163.569,3.99713,2.02195,0.238342,12.3354,0.410047,0.00697604,0.876908,3.5414,0.000974157,
331,43.9636,105.16,313.146,0.418062,11.9987,7.08353,0.932803,36.2788,1.10199,19.0011,3.24261,6.60116,18.9197,32.6311,24.9992,2.71586,53.2093,3.90746,127.172,1.4532,13.9653,126.651,3.99481,2.01997,0.238342,11.3471,0.406544,0.00697604,1.63953,3.5414,0.000974157,
332,43.9636,91.4419,365.162,0.480781,6.41792,2.99365,0.545744,30.4612,0.791242,21.8115,3.14609,3.82486,21.4497,17.7726,8.10498,1.82283,5.91151,3.56852,171.062,0.958202,3.43588,167.745,3.99481,2.01997,0.238342,20.2802,0.159272,0.00742452,3.01184,3.5414,0.000974157,
333,43.9636,126.268,496.639,0.348176,8.54931,3.80476,0.831449,30.7605,1.03546,37.237,3.07015,4.43492,36.5444,22.6898,9.69007,2.6403,3.71941,4.90651,234.457,0.710506,5.62716,229.685,3.99481,2.02262,0.238342,18.2091,0.406544,0.00726634,1.03352,3.5414,0.000974157,
334,43.9636,97.4295,389.118,0.451235,6.64875,3.4684,0.624585,30.2967,0.484741,24.5529,3.02699,4.10628,24.2201,18.9009,11.848,2.23074,2.32986,0.667265,183.326,0.326833,4.065,179.396,3.99481,2.02266,0.238342,12.8775,0.405417,0.00726634,1.42958,3.5414,0.000974157,
335,43.9599,127.403,461.622,0.345044,8.47529,6.31168,0.709991,30.1351,1.82117,35.9265,3.21975,5.3565,35.4475,22.3679,28.0875,2.11049,2.93824,10.5896,210.752,1.35916,11.3395,207.533,3.99481,2.02266,0.197451,9.37482,0.40771,0.00742452,0.785982,3.5414,0.00118715,
336,43.9599,81.7705,299.998,0.5376,6.75303,3.07729,0.483798,30.534,1.58216,16.3276,3.1763,3.65156,16.1848,19.5326,9.80717,1.3258,1.80108,9.45753,137.011,1.13336,1.86679,135.619,3.99481,2.02266,0.238342,14.4696,0.40771,0.00742452,3.01184,3.5414,0.00118715,
337,43.9599,77.1149,237.673,0.570057,8.83143,4.8352,0.597031,31.389,1.22567,10.6354,2.97875,6.03927,10.5832,23.9145,18.0718,1.51973,8.67855,4.75149,101.181,0.283142,13.0592,100.317,3.99481,2.02014,0.247931,9.71036,0.40771,0.00742452,1.27393,3.54194,0.00127108,
338,43.9599,91.2345,285.499,0.481834,7.91994,3.74275,0.622036,30.147,1.47969,19.5765,3.06805,5.1384,19.5402,22.392,11.2664,1.84032,2.9028,7.18364,119.125,0.834878,10.564,119.657,3.99369,2.02014,0.257156,10.2709,0.40771,0.00742452,0.629373,3.54223,0.000828231,
339,43.9599,84.1816,351.501,0.522203,6.63068,2.73275,0.545921,31.544,2.95845,16.491,2.99847,4.16043,16.1199,18.4739,5.12583,1.65903,10.0136,18.3464,163.013,0.143787,4.76611,159.539,3.99369,2.02014,0.257156,23.2198,0.40771,0.00742452,1.83091,3.54225,0.000828231,
340,43.9599,112.761,414.748,0.38985,9.32522,6.72033,0.699863,31.4785,1.75784,27.1662,3.23224,5.58038,26.8003,26.0703,24.1725,2.04885,12.9911,9.36776,180.808,1.11153,11.3005,178.562,3.99369,2.02058,0.253208,13.276,0.40241,0.00742452,3.01321,3.54225,0.000828231,
341,43.9495,127.135,466.405,0.345692,9.72542,3.30052,0.63412,30.5374,1.62958,36.5548,3.04854,5.51238,36.192,28.2274,9.47252,1.79855,6.16875,7.64788,213.583,0.955563,10.3793,211.333,3.98305,2.02058,0.239524,9.41759,0.40241,0.00742452,0.875522,3.54229,0.000828231,
342,43.9495,72.5671,284.561,0.60564,5.18832,2.17119,0.464634,30.3372,0.45976,13.5751,3.00233,3.92699,13.4415,12.5223,1.8257,1.55903,2.86872,1.19648,134.968,0.13215,4.13286,135.576,3.98305,2.02058,0.256021,1.86465,0.40241,0.00742452,1.7696,3.54224,0.000828231,
343,43.9412,78.8246,346.846,0.557455,5.07514,2.38314,0.431073,30.48,1.22907,16.3761,3.02811,3.77362,16.0484,10.6736,3.55634,1.22971,1.44742,7.97046,162.715,0.13566,2.30073,159.667,3.98305,2.02101,0.256021,16.1464,0.405577,0.00742452,3.01298,3.54217,0.0012262,
344,43.9412,76.8467,239.862,0.571804,8.21867,4.49688,0.561667,30.4539,2.42136,10.9292,3.07481,5.78774,10.9024,23.8686,16.9518,1.53554,3.58973,14.8029,102.236,0.548017,13.2372,101.997,3.98305,2.02101,0.256021,8.5593,0.405577,0.00743268,2.32114,3.54217,0.0012262,
345,43.9412,90.5714,352.545,0.485156,6.13659,2.42153,0.43102,31.0968,1.43271,21.1679,3.02489,3.95734,20.9025,15.0912,3.54183,0.98866,6.33387,7.15477,164.124,0.368695,3.4861,161.68,3.98305,2.02101,0.248541,16.2978,0.405577,0.00743268,0.996676,3.54217,0.00121994,
346,43.9412,114.13,399.103,0.385012,8.45867,2.99247,0.550141,29.9897,1.51314,30.875,3.22868,5.72333,30.7984,25.5528,7.04216,1.39371,3.77716,6.35671,175.321,1.43095,12.533,175.398,3.98305,2.02101,0.26646,8.7907,0.405577,0.00725512,3.01298,3.54215,0.00075134,
347,43.9362,133.112,464.29,0.33007,9.13313,3.88257,0.732322,30.7986,1.85461,39.7586,2.99553,4.60496,39.3514,25.4307,11.1631,2.14496,5.5086,8.23307,209.281,0.432712,6.40995,207.59,3.98305,2.02101,0.269578,9.31096,0.405187,0.00725512,0.697607,3.54212,0.00075134,
348,43.9353,102.999,419.456,0.42656,6.72473,3.83877,0.475852,30.3794,1.64529,26.5523,3.00585,4.27563,26.1012,19.6838,16.5808,1.26906,1.99929,10.2024,192.209,0.223459,5.72438,188.654,3.98305,2.02019,0.269578,11.7358,0.405187,0.00755519,1.06436,3.542,0.00075134,
349,43.9353,65.4688,87.2418,0.671087,12.2626,4.86867,0.892133,33.1675,1.91763,0.980372,3.06181,7.35674,0.961291,33.5746,15.2741,2.65156,15.2349,7.41232,7.77747,0.679216,16.7611,25.6338,3.98305,2.02019,0.26385,12.2582,0.405187,0.00755519,0.98212,3.542,0.00075134,
350,43.9353,104.427,352.207,0.420725,8.5037,3.84295,0.585738,35.3677,2.29952,22.86,3.08868,5.09651,22.7827,25.9284,14.9995,1.64363,51.5545,11.4699,143.029,0.522751,9.51379,144.213,3.98097,2.02019,0.26385,9.38602,0.405187,0.00725219,3.01293,3.542,0.00075134,
351,43.933,78.1832,340.627,0.561924,4.58583,2.30824,0.367395,30.5785,0.684459,16.6223,3.0886,3.71716,16.2307,7.05303,3.20811,0.65513,4.78739,2.98282,165.609,0.738054,2.21676,161.579,3.98097,2.02019,0.253163,26.0512,0.405187,0.00741484,3.01282,3.542,0.000801217,
352,43.9294,59.2981,152.753,0.740823,5.51287,2.31447,0.326554,30.4313,0.569894,6.38229,3.02115,4.36489,6.37465,15.1552,2.87921,0.232115,1.91296,1.40574,64.2028,0.0943535,8.20581,64.0814,3.98017,2.02019,0.253163,11.3447,0.405187,0.00755519,3.01293,3.542,0.0008324,
353,43.9255,97.542,294.789,0.450324,10.9213,5.88867,0.893387,48.668,2.27378,9.14049,3.38741,7.23334,9.13559,29.9498,22.4033,2.6883,187.624,11.5421,74.3296,1.78833,18.0038,74.6366,3.97872,2.02019,0.253163,12.2793,0.238415,0.00767071,3.01293,3.542,0.0008324,
354,43.9255,82.1713,243.91,0.53456,8.41635,5.9087,0.604029,32.8231,2.52384,11.1671,3.02292,6.56311,11.1423,23.3323,21.758,1.59228,31.8523,11.085,101.069,0.677077,15.56,101.001,3.97872,2.02019,0.253163,8.7078,0.405577,0.00767071,0.465944,3.54217,0.000650268,
