Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.front.motion_ratio_heave_l.avg,Heave.front.toe_angle_l.avg,Heave.front.tie_rod_angle_top_view_l.avg,Roll.front.roll_center.y.avg,Steering.front.ackerman_angle.avg,Heave.front.side_view_swing_arm_angle_l.avg,Steering.front.tie_rod_angle_front_view_l.avg,Roll.front.camber_angle_gain_roll_l.avg,Roll.front.side_view_swing_arm_angle_l.avg,Heave.front.motion_ratio_heave_l.std_dev,Heave.front.toe_angle_l.std_dev,Heave.front.tie_rod_angle_top_view_l.std_dev,Roll.front.roll_center.y.std_dev,Steering.front.ackerman_angle.std_dev,Heave.front.side_view_swing_arm_angle_l.std_dev,Steering.front.tie_rod_angle_front_view_l.std_dev,Roll.front.camber_angle_gain_roll_l.std_dev,Roll.front.side_view_swing_arm_angle_l.std_dev,Heave.front.motion_ratio_heave_l.best,Heave.front.toe_angle_l.best,Heave.front.tie_rod_angle_top_view_l.best,Roll.front.roll_center.y.best,Steering.front.ackerman_angle.best,Heave.front.side_view_swing_arm_angle_l.best,Steering.front.tie_rod_angle_front_view_l.best,Roll.front.camber_angle_gain_roll_l.best,Roll.front.side_view_swing_arm_angle_l.best,
168,49.2074,96.6106,240.516,0.509337,3.74688,5.50139,1.26006,29.3249,1.00924,19.7426,3.18201,13.1339,19.7097,13.5917,20.0963,0.839222,2.68821,4.02974,115.77,0.269261,12.7901,114.667,0.997355,2.33023,1.09312,12.8265,0.30598,0.00885858,1.51395,6.74435,0.0006976,
169,49.2074,130.812,355.255,0.376169,6.30906,14.3181,1.52809,40.5926,2.71133,23.3521,3.55927,15.2756,23.1659,17.9259,43.7254,1.66797,67.434,9.4948,142.183,1.65761,16.0818,141.284,0.997355,2.33023,1.09314,10.7683,0.30598,0.00888178,1.91922,11.4102,0.0006976,
170,49.2074,223.908,645.463,0.219767,7.14012,12.6786,2.04489,30.727,3.05156,74.5551,3.60027,16.5425,73.5676,19.0364,42.9013,2.93709,17.9512,12.7088,299.037,1.70987,17.9555,302.616,0.997355,2.33023,1.09314,10.4596,0.30598,0.00888178,1.26205,11.4102,0.0006976,
171,49.2073,94.2422,260.27,0.522137,2.93089,8.67286,1.31361,33.4656,2.90579,14.3122,3.36834,13.0611,14.2119,10.8279,36.2708,1.29738,27.9844,12.8262,98.6723,0.984222,9.66524,114.147,0.99731,2.33022,1.09314,12.878,0.305871,0.00897052,3.21158,11.4102,0.000673497,
172,49.2073,98.2042,224.445,0.501072,3.26425,8.48581,1.59944,37.4015,1.92702,13.3904,3.32223,15.4069,13.4067,10.4978,27.9499,2.137,57.4681,8.00874,80.2798,0.976883,18.8158,80.4182,0.99731,2.33021,1.09307,12.0972,0.305968,0.0089339,0.625952,11.4102,0.000661715,
173,49.2073,133.268,412.073,0.369236,3.83592,6.59763,1.31828,29.1276,1.60102,36.6111,3.48719,14.1217,36.5678,13.9928,23.5061,1.13986,8.93884,7.24716,178.128,1.43245,13.5191,181.947,0.997306,2.3302,1.09314,10.2169,0.305968,0.00888164,3.21158,11.4102,0.000647619,
174,49.2073,192.491,702.004,0.255634,3.27145,5.17589,1.30035,30.0127,1.27377,69.0011,3.37501,11.93,67.1509,11.1485,14.696,1.01817,1.28635,5.03187,337.744,0.823159,3.44385,330.49,0.997295,2.33021,1.09306,29.8484,0.306227,0.00888164,3.21156,11.4101,0.0006991,
175,49.2073,196.056,611.91,0.250986,6.52187,9.02117,1.52937,28.7363,2.51621,64.4233,3.33675,16.5494,63.4218,19.1818,26.9767,1.87602,4.41079,11.4623,288.831,0.859637,20.0788,283.42,0.997282,2.3302,1.09306,10.0899,0.306205,0.00888164,1.3001,11.4101,0.000642983,
176,49.2073,113.167,333.256,0.43482,3.92421,6.95184,1.36987,33.6658,2.04531,23.4847,3.3552,15.0036,23.3665,12.9403,22.7766,1.29298,32.9189,8.43548,153.023,0.825612,16.2548,156.068,0.997278,2.3302,1.09306,7.55833,0.30621,0.00890939,3.21159,11.4102,0.000691173,
177,49.2073,182.881,511.776,0.269068,5.58049,10.647,1.59747,29.8032,3.70827,56.4035,3.5111,15.4729,56.1566,16.4059,36.9149,1.82165,9.60091,12.4612,222.378,1.33415,14.4835,224.589,0.997272,2.33021,1.09302,7.73862,0.306226,0.00897492,1.94819,11.4102,0.000677422,
178,49.2073,131.142,385.98,0.375222,5.52046,6.0272,1.3747,29.9086,1.54338,34.7134,3.29754,14.1242,34.6323,17.9145,18.8471,1.11651,6.52613,5.41167,170.314,1.05466,11.5306,171.312,0.997272,0.96571,1.09306,8.87525,0.306226,0.00888781,1.558,11.4102,0.000674683,
179,49.2073,174.242,592.187,0.282407,4.83447,3.67106,1.29072,29.2743,1.47087,58.0882,3.43271,15.1283,57.0518,15.3161,6.11032,0.789204,4.39585,4.62119,283.925,1.09993,17.5117,280.974,0.997272,2.33022,1.09311,7.26495,0.306226,0.00898804,3.2116,11.4102,0.000689537,
180,49.2073,94.7824,319.026,0.51916,2.61152,4.31426,1.16829,29.4409,0.518913,20.5096,3.17644,12.6238,20.4187,11.6169,13.9044,0.543698,2.85581,1.7593,145.325,0.270533,8.8428,145.414,0.997258,2.33022,1.09316,9.47229,0.306223,0.00895468,1.4503,11.4102,0.000684794,
181,49.2073,139.069,491.107,0.353834,3.56799,3.17331,1.42807,29.2059,1.26319,42.0577,3.22619,13.8252,41.3211,12.661,4.45577,1.69288,3.17739,5.84222,237.318,0.169433,13.3034,230.991,0.997258,2.33021,1.09312,12.0012,0.306223,0.00895468,2.84681,11.4102,0.000658281,
182,49.2073,273.079,824.207,0.180194,5.5748,6.36563,1.67862,29.03,4.1471,104.743,3.57058,15.5483,102.42,15.9385,14.9211,1.7891,3.63682,13.2946,395.667,1.60822,16.9785,386.36,0.997258,2.33021,1.09313,11.9416,0.306223,0.00887044,2.00401,11.4102,0.000713834,
183,49.2073,111.746,317.114,0.44035,5.45006,3.85034,1.59926,30.4056,1.62464,25.1965,3.2382,15.2639,25.1173,17.6676,6.61509,2.08972,10.2154,7.01458,161.484,0.282494,18.4865,154.148,0.997258,2.33021,1.09309,8.56772,0.306154,0.00893931,3.2116,11.4102,0.000713834,
184,49.2073,193.99,590.725,0.253659,4.47385,6.00884,1.62999,28.6942,1.34719,67.2687,3.44867,14.5508,66.5675,14.9104,19.8939,2.15002,4.8919,5.98587,280.831,1.52672,13.1473,277.12,0.997258,2.33021,1.09309,9.30468,0.306154,0.00895766,1.40643,11.4102,0.000714556,
185,49.2072,119.222,319.724,0.412735,3.93696,5.39401,1.26521,34.079,1.21708,28.0227,3.52493,13.8114,27.971,14.1272,12.4498,0.803074,23.4117,3.61725,138.503,1.41003,12.343,136.938,0.997259,2.33021,1.0931,11.4587,0.306154,0.00900299,3.21162,11.4102,0.000714556,
186,49.2072,81.5937,184.725,0.603076,3.9544,4.64128,1.44976,32.1541,1.73029,10.9893,3.33746,12.3838,10.9534,14.4935,12.5507,1.79168,14.5938,9.24519,70.6342,0.828314,5.76748,72.6286,0.997249,2.33021,1.0931,29.8484,0.306266,0.00896124,3.21162,11.4102,0.000714556,
187,49.2072,104.203,276.485,0.472226,4.98002,6.70356,1.69578,29.7649,1.98383,21.2981,3.38646,13.1421,21.2478,16.184,18.6504,2.3936,3.85644,7.77625,120.587,0.852221,8.53799,121.739,0.997249,2.33021,1.09313,11.9305,0.306266,0.0089924,3.21161,11.4102,0.000736341,
188,49.2072,271.886,755.432,0.180985,7.25844,8.63695,1.88321,32.0473,2.01421,101.794,3.75362,14.0429,100.455,18.6466,20.1002,2.57417,23.6626,7.10337,352.577,1.8827,11.6101,363.34,0.997243,2.33021,1.09313,9.03043,0.306266,0.00895686,3.21161,7.29547,0.000710454,
189,49.2072,169.771,509.633,0.289845,5.65001,7.93847,1.49934,40.2462,1.21883,48.6448,3.62096,12.9451,48.007,16.7347,23.0481,1.76688,60.3695,3.6342,245.091,1.71591,6.08837,240.959,0.997243,2.3302,1.09313,16.7755,0.306263,0.00895686,3.2116,11.4102,0.000656743,
190,49.2072,149.6,454.772,0.328925,5.28564,7.31596,1.48589,28.7187,0.846515,43.2896,3.54536,16.057,43.0555,17.0887,24.8925,1.87763,12.2812,2.6081,202.977,1.51007,19.3795,201.867,0.997238,2.33021,1.09313,9.55569,0.306266,0.00895686,3.2116,11.4102,0.000710454,
191,49.2072,96.9332,334.082,0.50764,2.53501,3.11148,1.15274,29.4469,0.653577,21.9435,3.3355,12.8843,21.8702,10.7643,6.86275,0.53099,2.89977,2.43552,153.541,0.872392,10.7774,155.05,0.997238,2.33021,1.09311,9.77114,0.306266,0.00902995,3.21162,11.4102,0.000710454,
192,49.2072,158.642,405.049,0.310179,6.70284,11.8252,1.62898,38.0775,2.8807,39.5634,3.41035,15.0743,39.4783,19.0641,33.9378,1.94149,57.2852,11.3878,163.976,1.30837,14.0432,163.43,0.997238,2.33024,1.09309,11.4415,0.306297,0.00902995,1.14915,11.4102,0.000768844,
193,49.2072,121.788,343.734,0.404039,6.04247,10.2319,1.51947,29.3011,1.78567,27.1309,3.40529,15.3368,27.0348,17.2465,28.6804,1.75432,9.51722,6.18579,154.037,1.18222,16.2309,155.058,0.997238,2.33024,1.09309,10.4602,0.306292,0.0090364,1.94703,11.4102,0.000750859,
194,49.2072,173.431,556.918,0.283728,5.17741,5.46705,1.49052,56.2371,3.52963,43.2563,3.30983,12.6665,42.2966,16.7944,16.2027,1.6343,150.309,12.8089,247.037,0.827805,5.62599,242.378,0.997237,2.33025,1.09313,29.8484,0.306292,0.0090364,2.52027,11.4102,0.000768844,
195,49.2072,137.319,362.738,0.358342,5.7571,13.9081,1.46006,28.5075,2.45107,32.033,3.2261,18.0551,31.9211,16.6849,42.4879,1.46629,4.59734,9.05712,155.637,0.975608,23.3084,155.845,0.997235,2.33025,1.09314,9.10955,0.306292,0.00905223,1.05286,11.4102,0.000770497,
196,49.2072,130.364,363.465,0.37746,4.36653,4.65214,1.3141,29.4931,1.51697,35.4012,3.54818,14.7592,35.3125,14.9641,13.9158,1.0454,4.74766,5.11114,163.55,1.70635,17.1884,163.169,0.997235,2.33025,1.09314,10.3239,0.306292,0.00905223,3.21163,11.4102,0.000770497,
197,49.2072,137.566,405.131,0.357699,5.64693,9.41049,1.42736,30.1456,1.08733,36.3561,3.43387,13.8635,36.195,18.3508,30.1656,1.58792,7.95868,3.3803,176.393,1.03271,10.2214,175.767,0.997235,2.33025,1.09314,10.094,0.306292,0.00906331,3.21163,11.4102,0.000764055,
198,49.2072,284.474,690.171,0.172976,7.86115,9.8314,1.98446,30.0817,4.15639,105.785,3.59264,16.213,104.968,18.669,31.4739,2.61053,10.2626,12.2301,312.549,1.64827,17.4408,312.183,0.997233,2.33025,1.09314,9.01499,0.306299,0.00906331,1.33033,11.4102,0.000764055,
199,49.2072,148.06,422.384,0.332346,7.09497,11.0754,1.56539,34.4352,3.17093,36.8153,3.47887,13.8863,36.5379,20.6795,32.9582,1.90355,26.0244,12.3471,195.936,0.971329,9.09892,178.476,0.997231,2.33025,1.09314,13.1049,0.3063,0.00904398,3.21163,11.4102,0.000764055,
200,49.2072,99.4516,289.623,0.494785,3.55574,3.24084,1.51969,31.4581,1.97874,20.3551,3.11456,14.0707,20.1581,11.9935,5.2233,1.69772,11.1483,8.99113,134.894,0.511867,11.5625,134.959,0.997229,2.33025,1.09314,8.7441,0.306304,0.00904398,1.08823,11.4102,0.000734906,
