Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.rear.side_view_swing_arm_angle_l.avg,Heave.rear.p_rod_length_l.avg,Heave.rear.coil_over_length_l.avg,Heave.rear.roll_center_gnd.z.avg,Heave.rear.toe_angle_l.avg,Heave.rear.tie_rod_angle_top_view_l.avg,Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,Heave.rear.side_view_swing_arm_angle_l.std_dev,Heave.rear.p_rod_length_l.std_dev,Heave.rear.coil_over_length_l.std_dev,Heave.rear.roll_center_gnd.z.std_dev,Heave.rear.toe_angle_l.std_dev,Heave.rear.tie_rod_angle_top_view_l.std_dev,Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,Heave.rear.side_view_swing_arm_angle_l.best,Heave.rear.p_rod_length_l.best,Heave.rear.coil_over_length_l.best,Heave.rear.roll_center_gnd.z.best,Heave.rear.toe_angle_l.best,Heave.rear.tie_rod_angle_top_view_l.best,Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,Roll.rear.camber_angle_gain_roll_l.best,
419,1223.93,1702.78,1499.02,0.718786,76.3616,0,38.8128,1401.88,54.6452,2.42802,36.5111,75.5965,16.5439,261.927,0,136.474,695.076,221.674,2.39469,942.948,259.948,19.7724,0.225139,0,0.000497824,1208.3,0.197553,0.571393,0.770535,0.0585086,10.9283,
420,1223.79,1593.03,1274.42,0.768214,64.8008,0,25.4577,1352.78,35.122,2.06214,32.8905,64.5417,15.3765,241.457,0,95.0332,565.804,164.727,1.42075,130.561,241.16,17.5462,0.144015,0,0.000497824,1208.3,0.197553,0.220035,0.770535,0.0585086,10.9283,
421,1223.79,1755.06,1516.52,0.697291,84.6505,0,40.7183,1411.74,78.0705,1.99367,36.6122,83.9644,17.312,274.744,0,132.962,656.802,239.955,1.34318,118.197,274.267,20.2085,0.144015,0,0.000497824,1208.3,0.197553,0.434385,0.770535,0.0585086,10.9283,
422,1223.79,1834.3,1801.44,0.66717,56.868,0,45.9394,1456.71,112.115,2.12833,88.1252,55.536,16.8771,200.451,0,137.894,824.319,490.203,1.79537,431.576,199.203,20.9577,0.144015,0,0.000497824,1208.3,0.197553,0.154787,0.770535,0.0218492,10.9283,
423,1223.63,1812.02,1818.49,0.675284,79.2409,0,44.1106,1464.72,68.7981,2.13819,60.6547,75.1665,17.188,283.393,0,138.576,879.552,264.751,1.46778,321.744,269.769,22.1822,0.144015,0,0.000497824,1208.3,0.197553,0.513297,0.770535,0.0218492,10.468,
424,1223.63,1933.39,2211.34,0.632893,73.4497,0,42.4515,1480.44,95.6843,2.21275,149.186,71.7817,18.1894,244.805,0,136.087,859.775,313.054,1.61649,890.139,239.273,23.6694,0.144015,0,0.000497824,1208.3,0.197553,0.483492,0.770535,0.0218492,10.9283,
425,1223.63,2077.42,2660.75,0.589016,94.4666,0,62.5345,1505.74,117.676,2.14404,185.132,91.2574,18.4688,267.039,0,175.252,915.289,354.977,1.58011,1295.86,260.82,23.632,0.144015,0,0.000497824,1208.3,0.161878,1.11669,0.770535,0.0218492,10.9204,
426,1223.63,1985.74,2047.49,0.616207,127.708,0,55.7931,1498.03,97.2331,2.24719,59.868,125.813,19.0518,371.041,0,159.866,783.757,348.534,2.08675,235.198,365.543,21.8102,0.144015,0,0.000497824,1208.36,0.161878,1.13485,0.770535,0.0218492,10.9283,
427,1223.45,2085.16,4019.49,0.58674,72.9447,0,47.3982,1404.32,72.0478,2.09664,398.854,71.551,15.955,269.559,0,156.121,759.559,288.53,1.74828,3174.68,264.559,19.5042,0.144015,0,0.000261508,1208.36,0.161878,0.727981,0.756081,0.0218492,10.8482,
428,1223.45,1948.72,2072.77,0.627823,116.848,0,55.2165,1469.79,107.007,2.36606,63.5923,115.682,18.2138,380.767,0,162.298,776.846,364.437,2.26975,395.393,378.725,21.3887,0.144015,0,0.000261508,1208.36,0.161878,0.0790108,0.756081,0.0218492,10.9283,
429,1223.45,1979.03,2993.95,0.618206,62.2698,0,48.664,1423.44,78.2099,1.8716,283.467,64.2438,16.8694,233.013,0,148.734,705.016,273.365,1.05807,2054.78,239.382,20.4217,0.144015,0,0.000261508,1208.36,0.161878,0.46312,0.756081,0.0218492,0.96931,
430,1223.45,1867.98,2133.09,0.654958,92.2226,0,51.4312,1380.53,77.0737,2.288,159.16,90.1388,15.1377,297.417,0,154.783,577.388,276.716,1.85004,1159.11,287.943,13.7086,0.144015,0,0.000261508,1208.36,0.161878,1.23165,0.756081,0.0218492,8.30114,
431,1223.45,1891.02,2338.1,0.646979,88.9536,0,55.5337,1403.49,104.105,2.22777,134.846,86.0697,15.7942,299.192,0,169.469,754.942,481.441,1.88949,810.477,294.511,18.3881,0.144015,0,0.000261508,1208.36,0.161878,1.10265,0.756081,0.0218492,5.6586,
432,1223.45,2207.79,3950.14,0.554152,67.2257,0,55.0461,1522.18,91.2721,2.27968,386.041,64.7793,18.9623,233.715,0,151.928,921.345,312.795,1.95847,3317.85,226.018,25.9192,0.144015,0,0.000261508,1208.36,0.161878,1.00008,0.621699,0.0218492,6.49078,
433,1223.45,2142.45,3842.75,0.571051,91.1119,0,44.0165,1395.42,83.5068,2.24823,420.813,89.3982,15.9395,309.739,0,147.237,716.402,334.694,2.04523,3113.55,304.544,17.9402,0.144015,0,0.000261508,1208.36,0.161878,1.03366,0.621699,0.0218492,10.9283,
434,1223.45,1919.97,2094.33,0.637223,93.7948,0,49.1033,1440.1,95.1492,2.08313,129.4,93.0891,17.2515,297.627,0,151.478,766.313,277.903,1.62117,915.354,296.323,22.0706,0.144015,0,0.000261508,1208.36,0.161878,0.565715,0.621699,0.0218492,10.2105,
435,1223.45,9634.3,80150.3,0.126989,70.8236,0,32.2585,1340.9,71.8564,1.93173,8030.21,71.4604,14.8577,260.06,0,116.632,604.633,297.833,1.34773,80156.4,259.884,16.5078,0.144015,0,0.000261508,1208.36,0.161878,0.752944,0.621699,0.0218492,7.34622,
436,1223.45,1958.23,2616.38,0.624773,78.9252,0,55.2012,1367.76,84.6356,2.10572,275.761,78.2251,15.6147,269.805,0,172.339,644.999,290.899,1.68921,7239.69,268.059,17.6936,0.144015,0,0.000261508,1208.36,0.161878,0.419978,0.621699,0.0218492,10.9283,
437,1223.06,1911.7,2610.49,0.639776,82.6647,0,40.5358,1384.46,81.7092,1.97259,222.503,81.8271,16.033,305.232,0,139.476,724.864,304.378,1.37636,1952.96,303.059,20.2635,0.144015,0,0.000261508,1208.32,0.161878,0.525927,0.621699,0.0218492,8.27003,
438,1223.06,1866.22,1841.46,0.655368,96.4068,0,55.6035,1464.62,92.738,2.27398,41.3279,95.1463,18.102,315.298,0,155.187,831.973,310.297,2.02438,225.779,312.498,23.1283,0.144015,0,0.000261508,1208.32,0.161878,0.984421,0.621699,0.0218492,10.9283,
439,1223.06,3252.79,12472.1,0.376004,118.158,0,72.851,1490.92,97.6826,2.51555,1334.85,116.512,19.2981,355.563,0,185.711,752.216,304.725,2.49301,12100.3,351.067,22.5697,0.144015,0,0.000261508,1208.32,0.161878,1.11928,0.621699,0.0218492,7.6423,
440,1223.06,3307.46,14942.6,0.369789,84.7697,0,38.2834,1497.19,110.294,2.34529,1472.63,83.1518,18.794,305.673,0,133.394,983.37,370.404,2.42225,14062.3,300.653,26.5462,0.144015,0,0.000261508,1208.32,0.161878,0.259888,0.621699,0.0218492,10.9003,
441,1223.06,2050.63,2175.09,0.596431,128.604,0,56.1193,1535.48,120.067,2.29339,61.7575,126.687,19.6263,351.192,0,150.208,896.317,380.625,1.95144,1356.52,344.84,24.314,0.144015,0,0.000261508,1208.32,0.161878,1.15053,0.621699,0.0585086,10.9003,
442,1223.06,1642,1585.41,0.744861,62.1008,0,32.5681,1358.54,85.6479,2.19017,26.4665,60.2045,14.2823,240.644,0,119.341,719.232,319.384,1.85742,101.118,233.19,16.4475,0.144015,0,0.000261508,1208.32,0.161878,1.28856,0.621699,0.0585086,5.50523,
443,1223.06,2212.39,4463.71,0.552823,47.3955,0,37.1065,1456.7,73.408,1.97469,532.204,46.1663,17.4382,187.169,0,141.773,864.025,257.599,1.43104,3319.23,184.143,24.3304,0.144015,0,0.000261508,1208.32,0.161878,0.429387,0.621699,0.0585086,5.06834,
444,1223.06,1848.33,1844.31,0.66171,73.7385,0,55.6069,1438.28,76.7998,1.93226,112.561,72.2755,17.1442,250.694,0,169.139,718.031,281.128,1.24133,752.698,248.913,20.7173,0.144015,0,0.000261508,1208.32,0.161878,0.125221,0.621699,0.0585086,10.9003,
445,1223.06,2009.72,2052.37,0.608575,115.766,0,56.1881,1524.13,96.6136,2.1914,79.8805,115.009,19.9367,338.245,0,159.24,865.841,303.317,1.93475,297.61,336.567,25.2013,0.144015,0,0.000261508,1208.32,0.161878,0.131999,0.621699,0.0585086,9.79474,
446,1223.06,2152.1,2203.64,0.568312,125.378,0,49.5854,1586.98,121.98,2.21656,121.541,123.209,21.2085,325.958,0,133.529,1002.03,352.246,1.88896,390.453,320.603,27.8763,0.144015,0,0.000261508,1208.32,0.161878,0.451196,0.621699,0.0585086,10.9264,
447,1223.06,1939.01,1965.21,0.630766,78.2969,0,50.7718,1505.55,83.8313,2.17451,123.763,75.8391,18.7868,253.182,0,142.965,869.719,293.231,1.98037,714.148,248.513,23.7963,0.144015,0,0.000261508,1208.32,0.161878,0.519612,0.621699,0.0585086,10.9264,
448,1223.06,1574.14,1087.5,0.776971,56.4094,0,33.2717,1318.68,55.2441,1.92781,38.9635,55.6683,13.9759,210.265,0,116.626,415.159,180.997,1.28654,180.192,205.843,10.9374,0.144015,0,0.000261508,1208.32,0.161878,0.949163,0.621699,0.0585086,10.9264,
449,1223.06,2135.4,6094.7,0.572756,40.5827,0,32.1503,1361,57.7973,2.06928,588.873,38.4326,14.4964,172.846,0,122.343,549.598,221.108,1.7366,5673.17,165.543,14.3966,0.144015,0,0.000261508,1208.32,0.250342,1.31052,0.621699,0.0585086,10.9264,
450,1223.06,1875.04,2306.75,0.652285,64.9951,0,46.9673,1412.63,61.909,2.1267,205.123,64.4514,16.8338,263.332,0,158.693,777.07,239.171,1.7751,1359.24,265.623,21.6366,0.144015,0,0.000261508,1208.32,0.250342,0.749397,0.621699,0.0585086,10.9264,
451,1223.06,71831.4,696495,0.0170268,70.453,0,31.9661,1492.97,85.3537,2.42884,70061,68.5966,18.6636,213.513,0,91.3824,862.215,280.69,2.43775,694056,209.089,23.8924,0.144015,0,0.000261508,1208.32,0.250342,0.955486,0.621699,0.0585086,10.9264,
452,1223.06,1840.18,1969.21,0.664643,76.7969,0,43.1752,1384.8,80.2661,2.11661,161.942,75.5031,15.5808,248.507,0,141.031,525.431,251.474,1.97536,57355.2,247.785,14.6593,0.144015,0,0.000261508,1208.34,0.250342,0.347897,0.621699,0.0585086,10.9264,
453,1223.06,1867.17,2172.46,0.655036,58.3688,0,43.1956,1440.86,74.7491,2.20628,175.041,56.0147,16.7286,214.366,0,145.978,812.808,318.621,2.01262,1076.98,209.692,22.1528,0.144015,0,0.000261508,1208.36,0.102586,0.695251,0.621699,0.0585086,9.71889,
454,1223.06,2489.88,7168.16,0.491213,75.7029,0,59.086,1353.38,70.9026,1.97903,839.07,74.9216,14.844,240.167,0,180.128,544.78,228.538,1.58158,6669.35,239.297,14.8402,0.144015,0,0.000261508,1208.36,0.204262,0.808458,0.621699,0.0585086,10.9264,
455,1223.06,1713.88,1606.45,0.713623,64.0157,0,31.2984,1384.64,47.4423,1.93972,105.04,63.3134,16.1921,241.168,0,128.796,680.421,183.421,1.40155,972.99,239.982,19.9683,0.144015,0,0.000261508,1208.36,0.248341,0.546806,0.621699,0.0585086,10.9264,
456,1223.06,1862.15,1832.09,0.656802,83.6417,0,48.0825,1495.33,79.2321,2.22259,52.1263,82.4248,19.0918,276.153,0,143.207,937.624,265.463,2.11134,197.548,273.947,26.5355,0.144015,0,0.000261508,1208.36,0.248341,0.380149,0.621699,0.0585086,7.32182,
457,1223.06,1803.98,1677.66,0.677981,62.4524,0,48.583,1441.5,69.6354,2.09709,100.442,61.6443,17.621,239.712,0,148.274,775.896,265.339,1.80595,493.014,238.798,22.1625,0.144015,0,0.000261508,1208.36,0.248341,0.389622,0.621699,0.0585086,10.9264,
458,1223.06,1730.09,1661.72,0.706934,83.9167,0,35.5343,1321.1,79.9255,2.09659,110.286,83.1916,14.0464,289.813,0,125.224,421.009,265.636,1.84023,778.167,288.574,11.584,0.144015,0,0.000261508,1208.36,0.248341,0.426041,0.621699,0.0585086,10.9264,
459,1222.94,1838.56,1938.18,0.665166,91.1883,0,42.8307,1372.61,61.0808,2.12902,162.444,90.2733,15.9963,281.903,0,139.043,589.532,214.164,1.76941,1114.99,279.954,17.0909,0.144015,0,0.000261508,1171.09,0.199983,0.392657,0.621699,0.0585086,10.9362,
460,1222.94,1650.86,1370.94,0.740792,44.1459,0,40.4353,1373.09,82.0983,1.8301,52.9288,41.5141,14.8171,175.293,0,133.699,579.872,295.785,1.26669,212.908,173.323,15.5435,0.144015,0,0.000261508,1208.39,0.199983,0.273159,0.621699,0.0585086,8.7141,
461,1222.94,2010.35,1981.25,0.608326,126.825,0,66.4052,1502.25,120.978,2.21429,46.541,125.408,19.7202,333.735,0,169.729,855.825,336.809,1.99488,137.156,337.522,24.4135,0.144015,0,0.000261508,1208.39,0.199983,0.37771,0.621699,0.0585086,10.9362,
462,1222.94,1886.62,1900.05,0.648222,103.557,0,60.7344,1435.88,101.509,1.8975,64.7472,101.403,16.8931,316.754,0,176.971,677.502,304.999,1.43719,245.029,310.747,18.5296,0.144015,0,0.000261508,1208.39,0.199983,0.415836,0.621699,0.0585086,10.9362,
463,1222.94,2096.72,2615.16,0.583266,129.706,0,52.945,1523.41,125.042,2.43621,116.177,127.451,19.5472,371.731,0,163.762,965.489,369.166,2.58552,845.646,370.289,27.2135,0.144015,0,0.000261508,1208.39,0.199983,1.12269,0.621699,0.0585086,7.0484,
464,1222.94,2145.35,3213.26,0.570044,88.6631,0,50.5216,1488.86,72.6638,2.27661,336.55,87.2254,18.587,270.893,0,150.86,842.76,259.763,2.13559,2323.37,267.644,23.459,0.144015,0,0.000261508,1208.39,0.199983,0.686721,0.621699,0.0585086,10.9362,
465,1222.94,1950.57,2351.06,0.626969,65.6206,0,43.2565,1425.14,74.49,2.4411,258.479,63.8752,17.2647,224.234,0,147.795,711.705,270.259,2.64344,1560.64,222.677,21.1065,0.144015,0,0.000261508,1208.39,0.199983,0.382909,0.621699,0.0585086,10.9362,
466,1222.94,2076.85,2856.1,0.588846,85.8249,0,65.774,1432.45,128.162,2.30448,262.171,83.9177,16.243,283.27,0,178.47,680.009,356.293,2.31293,1912.78,275.845,17.5093,0.144015,0,0.000261508,1208.39,0.199983,0.313983,0.621699,0.0585086,10.9362,
467,1222.94,4566.06,22537.6,0.267834,99.6128,0,62.4955,1569.58,86.6484,2.14455,2625.14,98.7525,21.679,310.755,0,171.581,1023.92,279.679,1.87037,22032.3,309.314,30.0793,0.144015,0,0.000261508,1208.45,0.199983,0.855342,0.621699,0.0585086,10.9362,
468,1222.94,2618.25,8806.06,0.467085,68.5198,0,42.6394,1377.57,56.652,1.84215,987.253,67.7088,16.0605,263.533,0,149.561,625.807,199.91,1.33722,8637.17,262.548,18.7221,0.144015,0,0.000261508,1208.45,0.199983,0.280278,0.621699,0.0224435,10.9362,
469,1222.94,1951.98,2040.77,0.626514,92.1101,0,51.5154,1428.58,82.2977,2.08956,187.386,91.2801,16.7219,263.71,0,143.738,646.663,256.498,1.73683,1144.54,266.842,18.5327,0.144015,0,0.000261508,1208.45,0.199983,0.432803,0.621699,0.0585086,8.77264,
470,1222.94,1934.12,2377.36,0.632299,67.6804,0,59.2217,1381.93,80.8246,2.00712,259.49,67.1995,15.7683,223.757,0,167.806,595.635,262.769,1.77199,1489.42,223.457,17.1021,0.144015,0,0.000261508,1208.45,0.186003,0.705006,0.621699,0.0585086,5.87286,
471,1222.94,1936.29,2348.3,0.631592,86.0386,0,48.0181,1438.44,68.8557,2.19904,190.07,85.1846,17.4866,294.612,0,148.956,698.531,237.679,2.12731,1350.36,293.175,20.6757,0.144015,0,0.000261508,1208.45,0.186003,1.45017,0.621699,0.0585086,10.9362,
472,1222.94,5912.58,40273.4,0.206838,88.4317,0,46.9589,1433.71,93.3005,2.2066,4144.55,86.848,16.5704,307.199,0,155.574,769.862,317.256,2.24106,39654.2,303.255,20.9306,0.144015,0,0.000261508,1208.45,0.186003,0.493369,0.621699,0.0585086,10.9362,
473,1222.94,1746.81,1803.23,0.700102,79.2112,0,35.5272,1422.45,62.7878,2.0543,49.5329,78.2251,17.0176,309.679,0,124.171,771.104,296.493,1.74668,3134.1,305.918,21.4032,0.144015,0,0.000261508,1208.38,0.186003,1.41833,0.621699,0.0585086,10.9198,
474,1222.94,2231.86,3492.4,0.547948,87.8892,0,62.2435,1456.04,64.0943,1.95651,456.562,85.3379,17.7391,281.25,0,189.109,796.057,236.53,1.6673,2533.01,274.433,23.2601,0.144015,0,0.000261508,1208.45,0.186003,0.305051,0.621699,0.0585086,8.81192,
475,1222.94,2220.97,4521.21,0.550635,84.4816,0,47.5389,1470.27,89.5931,1.95461,425.155,83.8152,18.1584,269.102,0,147.961,849.749,283.119,1.58619,3586.17,267.96,23.6438,0.144015,0,0.000261508,1208.45,0.186003,0.0842936,0.621699,0.0585086,10.9553,
476,1222.94,1960.28,2677.68,0.623863,80.5761,0,57.277,1430.3,87.8464,2.08247,206.686,78.2181,17.2888,250.618,0,169.462,750.098,283.652,1.99818,1626.6,249.747,21.7597,0.144015,0,0.000261508,1208.45,0.186003,0.746615,0.621699,0.0445465,3.57924,
477,1222.94,3567.97,17779.9,0.342757,84.9483,0,43.7661,1475.37,84.9621,2.03922,1775.06,83.4615,18.3623,332.385,0,151.37,932.602,340.762,1.86899,17198.6,328.467,25.7613,0.144015,0,0.000261508,1208.45,0.186003,0.712507,0.621699,0.0445465,10.9553,
478,1222.94,1694.96,1928.68,0.721519,47.294,0,32.0928,1379.4,52.5899,1.94626,121.235,44.9571,15.4382,218.009,0,130.596,737.777,217.554,1.9253,1846.7,208.165,19.5533,0.144015,0,0.000261508,1208.45,0.184981,0.490616,0.602188,0.0445465,10.9553,
479,1222.94,1814.08,1489.64,0.674141,75.1245,0,45.3622,1435.68,95.0675,1.94185,69.4933,74.0923,17.3224,211.015,0,122.188,653.688,293.379,1.32518,233.716,209.435,19.336,0.144015,0,0.000261508,1208.45,0.184981,0.471296,0.591174,0.0445465,8.24901,
480,1222.94,1999.56,2837.46,0.611606,48.5962,0,49.2484,1451.23,72.4907,2.19073,310.403,47.6404,17.7611,197.445,0,151.608,788.191,269.457,2.149,1973.62,196.53,22.7391,0.144015,0,0.000261508,1208.41,0.184981,0.352352,0.602188,0.0445465,10.9546,
481,1222.49,1600.84,1523.79,0.763656,58.1755,0,31.6268,1333.46,44.044,2.02637,58.6696,57.8472,14.9973,231.008,0,124.434,560.284,201.275,1.9205,399.576,230.41,16.9784,0.144015,0,0.000261508,1208.41,0.184981,0.858966,0.602188,0.0445465,10.9553,
482,1222.49,2276,4529.89,0.537124,98.5071,0,46.6568,1437.94,113.025,2.26962,463.932,96.7888,16.882,345.213,0,158.398,769.563,363.808,2.14203,3321.23,339.628,20.1107,0.144015,0,0.000261508,1208.41,0.184981,1.40028,0.587266,0.0594556,10.9553,
483,1222.49,2077.11,2487.27,0.588554,125.075,0,51.1368,1498.32,131.578,2.44191,128.729,121.968,17.8675,361.267,0,152.151,875.461,403.031,2.70108,877.964,352.902,22.5658,0.144015,0,0.000261508,1208.41,0.184981,0.235236,0.602188,0.0594556,10.9553,
484,1222.49,1857.94,2035.82,0.657983,85.3095,0,43.9441,1431.87,85.1286,2.04346,108.115,84.3652,17.1627,307.78,0,142.443,812.2,317.016,1.98775,693.511,304.396,21.5201,0.144015,0,0.000261508,1208.41,0.184981,0.63239,0.602188,0.0517992,10.9553,
485,1222.49,2703.61,7103.57,0.452171,120.436,0,53.9002,1504.64,121.443,2.33626,766.201,115.828,18.8199,351.06,0,156.317,928.537,347.465,2.56804,6428.07,336.974,24.8998,0.144015,0,0.000261508,1208.41,0.184981,0.366415,0.602188,0.0594556,10.9553,
486,1222.49,1731.28,1705.33,0.706121,76.2708,0,40.4108,1372.63,99.8784,1.95591,49.3708,75.236,15.5298,294.861,0,133.133,638.82,339.168,1.76635,664.694,292.16,17.6119,0.144015,0,0.000261508,1208.41,0.184981,0.568781,0.602188,0.0594556,10.9433,
487,1222.49,1697.68,1382.62,0.720096,76.0557,0,31.5328,1385.69,68.4574,1.92208,42.6727,75.2977,16.0534,265.338,0,108.181,587.338,256.422,1.6369,163.414,264.371,17.6447,0.144015,0,0.000261508,1208.41,0.184981,0.683323,0.602188,0.0594556,10.9553,
488,1222.49,1794.76,1766.76,0.681144,64.224,0,39.1412,1471.25,92.7731,1.83101,43.5261,64.3744,17.6436,228.779,0,129.71,909.911,380.28,1.18789,149.345,228.807,24.314,0.144015,0,0.000261508,1170.96,0.184981,0.652507,0.581229,0.0594556,9.69198,
489,1222.49,1952.05,2217.63,0.62626,117.329,0,41.7291,1444.43,94.9123,2.26412,117.243,116.234,17.9137,366.51,0,129.286,770.655,321.277,2.33233,832.787,363.661,22.1446,0.144015,0,0.000261508,1208.41,0.184981,1.432,0.581229,0.0594556,10.9553,
490,1222.49,1788.52,1806.36,0.683524,62.4416,0,47.6633,1441.47,59.6028,1.84351,97.251,61.0222,17.2244,219.927,0,149.672,795.156,224.167,1.58732,491.891,216.653,22.6529,0.216641,0,0.000261508,1208.41,0.184981,0.19684,0.581229,0.0562778,6.96709,
491,1222.49,1683.99,1401.47,0.72595,68.5612,0,41.9283,1384.63,54.5196,1.94219,48.4479,67.867,16.0906,226.976,0,129.152,592.933,184.467,1.58788,167.609,225.922,17.3218,0.212249,0,0.000261508,1208.41,0.184981,0.398991,0.581229,0.0519268,10.9553,
492,1222.49,2165.59,3764.5,0.564508,111.17,0,43.7091,1456.74,75.7674,2.02475,347.135,110.465,18.5828,324.991,0,131.148,836.199,245.101,1.8191,2488.7,323.771,23.8896,0.212249,0,0.000261508,1208.41,0.184981,0.62963,0.581229,0.0519268,10.9553,
493,1222.49,1879.07,1865.61,0.650583,83.5332,0,47.3657,1477.92,120.371,2.1534,51.4615,79.1201,17.1493,242.289,0,144.608,807.628,343.98,2.12135,354.387,231.765,20.3476,0.212249,0,0.000261508,1208.41,0.184981,0.819878,0.579096,0.0519268,10.9553,
494,1222.49,1843.56,1773.19,0.663116,88.127,0,48.771,1440.43,94.1539,2.31309,66.0104,86.8092,16.9434,291.321,0,148.128,763.079,308.81,2.49275,217.331,287.311,20.2266,0.212249,0,0.000261508,1208.41,0.184981,0.341963,0.581229,0.0519268,4.2673,
495,1222.49,1832.55,1741.35,0.667098,90.7439,0,39.8528,1459.25,72.1827,2.12904,59.8805,90.1377,18.3745,301.135,0,132.254,794.016,260.411,2.14874,201.108,300.165,23.1584,0.212249,0,0.000261508,1208.41,0.184981,0.358777,0.581229,0.0519268,10.9553,
496,1222.49,1963.64,2949.62,0.622565,101.648,0,54.2751,1420.37,84.6277,2.06018,182.583,100.749,17.3287,338.831,0,167.159,768.32,313.393,1.94381,1593.17,335.923,21.6888,0.212249,0,0.000261508,1208.41,0.184981,0.229844,0.581229,0.0519268,10.9553,
497,1222.49,1890.03,1902.42,0.646811,95.7784,0,56.1971,1430.81,94.888,2.18426,101.025,91.8844,17.2603,301.291,0,167.27,805.764,319.405,2.21942,400.431,296.143,21.93,0.212249,0,0.000261508,1208.41,0.184981,0.342624,0.581229,0.0458236,7.77609,
498,1222.49,1856.47,2244.48,0.658505,75.3869,0,54.5228,1340.84,46.9625,1.82957,246.587,75.1505,15.1853,267.888,0,170.901,561.041,186.245,1.3448,1214.3,267.703,17.6182,0.212249,0,0.000261508,1208.41,0.155885,0.261706,0.581229,0.0440271,2.53006,
499,1222.49,2010.36,2378.98,0.608097,99.1543,0,53.5403,1489.8,107.151,2.03593,144.551,96.2991,17.8261,307.487,0,154.753,888.386,363.52,1.9521,810.062,297.386,21.9776,0.212249,0,0.000261508,1208.41,0.172045,0.350435,0.581229,0.0440271,5.63014,
500,1222.49,1975.43,2398.54,0.618849,87.2418,0,58.1239,1483.05,65.6267,1.84219,174.862,85.9507,18.7265,264.837,0,165.944,798.087,232.865,1.20923,1194.92,261.029,23.0178,0.212249,0,0.000261508,1208.41,0.184981,0.691445,0.581229,0.0440271,9.31417,
