Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Roll.front.side_view_swing_arm_angle_l.avg,Steering.front.ackerman_angle.avg,Roll.front.roll_center.y.avg,Steering.front.tie_rod_angle_top_view_l.avg,Steering.front.tie_rod_angle_front_view_l.avg,Roll.front.camber_angle_gain_roll_l.avg,2in Heave.front.rocker_coil_over_angle_l.avg,2in Heave.front.rocker_p_rod_angle_l.avg,2in Heave.front.p_rod_length_l.avg,2in Heave.front.coil_over_length_l.avg,2in Heave.front.tie_rod_angle_top_view_l.avg,2in Heave.front.toe_angle_l.avg,2in Heave.front.side_view_swing_arm_angle_l.avg,2in Heave.front.roll_center_gnd.z.avg,2in Heave.front.motion_ratio_heave_l.avg,Roll.front.side_view_swing_arm_angle_l.std_dev,Steering.front.ackerman_angle.std_dev,Roll.front.roll_center.y.std_dev,Steering.front.tie_rod_angle_top_view_l.std_dev,Steering.front.tie_rod_angle_front_view_l.std_dev,Roll.front.camber_angle_gain_roll_l.std_dev,2in Heave.front.rocker_coil_over_angle_l.std_dev,2in Heave.front.rocker_p_rod_angle_l.std_dev,2in Heave.front.p_rod_length_l.std_dev,2in Heave.front.coil_over_length_l.std_dev,2in Heave.front.tie_rod_angle_top_view_l.std_dev,2in Heave.front.toe_angle_l.std_dev,2in Heave.front.side_view_swing_arm_angle_l.std_dev,2in Heave.front.roll_center_gnd.z.std_dev,2in Heave.front.motion_ratio_heave_l.std_dev,Roll.front.side_view_swing_arm_angle_l.best,Steering.front.ackerman_angle.best,Roll.front.roll_center.y.best,Steering.front.tie_rod_angle_top_view_l.best,Steering.front.tie_rod_angle_front_view_l.best,Roll.front.camber_angle_gain_roll_l.best,2in Heave.front.rocker_coil_over_angle_l.best,2in Heave.front.rocker_p_rod_angle_l.best,2in Heave.front.p_rod_length_l.best,2in Heave.front.coil_over_length_l.best,2in Heave.front.tie_rod_angle_top_view_l.best,2in Heave.front.toe_angle_l.best,2in Heave.front.side_view_swing_arm_angle_l.best,2in Heave.front.roll_center_gnd.z.best,2in Heave.front.motion_ratio_heave_l.best,
52,487.254,1584.2,1088.98,0.30757,102.203,78.0764,32.1245,3.11907,55.5964,3.80526,225.379,438.257,0,148.931,2.48655,26.0046,102.205,161.647,204.371,115.028,53.0724,9.5894,1.97128,38.1483,2.25765,251.11,742.94,0,114.684,1.98496,22.0421,114.941,101.244,119.385,2.44055,13.1116,19.0136,0.777,10.8838,0.318439,0.000377273,0.000434748,0,19.667,0.0405945,0.93731,2.54221,30.6355,11.546,
53,487.254,1387.1,703.005,0.351276,92.1626,77.526,33.9017,3.20939,55.9653,3.86824,194.733,296.484,0,157.206,2.57966,26.1538,92.1819,162.105,189.023,101.622,52.345,24.0748,2.17816,35.429,2.43834,173.091,475.512,0,119.186,2.1673,18.4752,101.892,110.616,106.842,0.443328,13.1116,19.0136,0.777,10.8838,0.318439,0.000377273,0.000434748,0,19.667,0.0405945,1.70497,0.566577,31.3343,18.8758,
54,487.254,1499.23,1372.23,0.325003,83.7848,81.009,33.1426,3.43455,58.5502,4.08454,201.136,304.285,0,181.929,2.82075,29.1568,83.8171,183.167,248.915,79.7403,55.9517,19.1937,2.49996,41.6519,3.78987,266.568,434.801,0,166.725,2.58356,23.2106,80.7004,234.492,664.145,0.443328,13.1116,11.0341,0.827792,10.8838,0.373451,0.000377273,0.000434748,0,19.667,0.0405945,1.70497,0.566577,31.5921,18.8758,
55,487.254,1255.96,484.647,0.387954,70.6972,77.5579,30.5951,3.05403,57.5824,3.38291,170.631,254.297,0,146.665,2.44773,26.1117,70.7287,167.063,175.146,62.7914,52.3449,7.7088,1.95951,38.5251,2.00607,140.13,333.915,0,110.657,1.97637,18.9537,63.6156,101.091,107.33,0.443328,13.1116,19.0136,0.774368,10.8838,0.117853,0.000377273,0.000434748,0,19.667,0.0405945,1.70497,0.566577,31.5921,18.8758,
56,487.254,1262.06,505.672,0.386077,72.5634,73.7594,33.169,2.97628,58.738,3.99214,164.575,245.505,0,155.874,2.37882,27.4622,72.6214,158.389,190.062,85.3141,51.1362,11.9011,1.8883,35.7861,2.42437,112.007,291.001,0,123.481,1.91459,18.259,85.0049,102.081,99.0303,0.443328,3.33274,19.0136,0.774368,12.2069,0.373451,0.000377273,0.000434748,0,19.667,0.0405945,1.70497,0.566577,31.415,18.8758,
57,487.254,1349.12,1404.48,0.361164,73.9982,85.1572,31.9682,2.98632,64.8368,3.71359,209.659,273.63,0,157.775,2.41604,31.8172,74.0404,157.289,179.837,66.6519,63.0524,9.28879,2.27481,51.6065,2.11183,489.397,725.572,0,177.697,2.3679,31.1098,66.2499,105.32,112.601,0.443328,3.33274,19.0136,0.774368,12.2069,0.373451,0.000377273,0.000434748,0,19.667,0.0405945,1.70497,0.566577,31.5921,18.8758,
58,487.254,1192.2,490.144,0.408701,74.0426,79.6213,31.0527,2.93291,59.2338,3.57113,152.054,220.818,0,137.809,2.38543,27.2263,74.0878,154.113,173.255,79.1754,50.3901,7.43129,1.81228,35.3313,1.86409,135.886,282.064,0,110.983,1.83158,18.7079,79.024,96.062,91.665,0.443328,3.33274,19.0136,0.774368,12.281,0.373451,0.000377273,0.000434748,0,19.667,0.0405945,1.70497,0.566577,31.5921,18.8758,
59,487.254,1435.63,1910.05,0.3394,73.8633,80.7941,31.3504,3.28855,56.1792,3.65078,266.169,351.683,0,141.548,2.69047,26.9274,73.9206,148.752,174.816,74.5594,51.0289,7.38355,2.00885,33.783,1.8653,904.765,1003.32,0,109.809,1.9811,18.7164,74.4141,94.494,93.1989,0.443328,3.33274,19.0136,0.774368,11.6528,0.354227,0.000377273,0.000434748,0,19.667,0.0521913,1.70497,0.566577,31.4428,18.8758,
60,487.254,1160.53,480.512,0.419853,68.6987,67.7381,31.0411,2.94352,58.5583,3.6417,150.793,215.618,0,138.653,2.42805,26.9855,68.7669,145.419,179.25,70.1871,44.3323,6.73441,1.9789,34.7166,1.71968,156.462,341.185,0,113.139,1.88019,17.7101,70.2814,91.5625,98.6031,0.443328,3.33274,19.0136,0.774368,13.3343,0.192741,0.000377273,0.000434748,0,19.667,0.0521913,1.70497,0.566577,31.4428,18.8758,
61,487.254,1436.78,1141.65,0.33913,116.59,72.3996,31.7367,3.14839,59.2045,3.87444,207.017,344.983,0,140.181,2.61224,27.3292,116.938,144.275,166.49,328.059,52.4903,7.37349,2.01129,36.0231,1.92812,236.635,558.951,0,138.651,1.92804,18.7253,331.148,94.1602,89.6462,0.443328,3.33274,14.832,0.774368,13.3343,0.24091,0.000377273,0.000434748,0,19.667,0.0521913,1.70497,0.566577,31.5921,18.8758,
62,487.254,1072.04,296.84,0.454512,66.4379,66.4569,31.4344,2.87528,60.8768,3.70083,140.494,172.734,0,121.182,2.38569,27.5687,66.5305,140.11,169.253,84.1747,41.4822,6.94959,1.86097,38.7322,1.79883,108.554,227.73,0,93.4997,1.79823,19.0523,82.8645,80.1,86.9271,0.443328,2.46779,22.0778,0.774368,13.3343,0.328892,0.000377273,0.000434748,0,19.667,0.0426892,1.69918,0.566577,31.5921,18.8758,
63,487.254,1144.83,645.032,0.425613,58.107,60.7456,31.1219,2.88648,53.048,3.658,182.557,245.372,0,115.934,2.38165,24.3835,58.2002,135.595,170.839,48.0693,37.2057,6.40259,1.85291,34.2771,1.59858,273.618,387.974,0,92.0407,1.80421,17.6528,47.9231,71.8238,88.1202,0.443328,2.46779,22.0778,0.676272,13.3343,0.373451,0.000377273,0.000434748,0,19.667,0.0314242,1.69918,0.566577,31.5921,18.8758,
64,487.254,1173.1,559.368,0.415358,63.8008,65.5309,30.801,2.91387,52.4279,3.51457,164.506,261.423,0,132.133,2.44308,24.2953,63.8908,141.999,163.416,54.4791,38.5383,6.32346,1.79398,34.4664,1.58046,147.771,361.984,0,96.7125,1.71279,17.6297,53.6482,70.3963,88.7247,0.443328,2.46779,22.0778,0.774368,13.3166,0.373451,0.000377273,0.000434748,0,19.667,0.156419,1.69918,0.566577,31.5921,18.8758,
65,487.254,1245.37,1086.36,0.391252,98.4493,59.5604,32.6941,3.27325,51.2953,3.69183,163.564,228.725,0,157.927,2.84988,22.8869,98.7906,150.612,171.054,327.628,39.6869,22.3417,2.88524,36.3521,2.03866,193.713,439.997,0,176.37,2.92327,18.3954,327.046,98.3284,92.044,0.443328,2.46779,13.5557,0.669634,13.3343,0.364792,0.000377273,0.000434748,0,19.667,0.0549615,0.916877,0.566577,31.5921,18.8758,
66,487.254,1171.08,661.962,0.416074,58.9298,58.3722,30.779,2.8575,55.0821,3.51803,177.748,276.952,0,115.546,2.40352,24.334,59.013,142.908,162.634,63.9824,33.1428,6.7051,1.80466,39.6202,1.66432,185.564,412.704,0,85.1574,1.74736,18.8366,63.6092,79.236,81.4532,0.443328,2.46779,22.0778,0.669634,13.3343,0.166892,0.000377273,0.000434748,0,23.1915,0.156419,1.69918,0.566577,31.5921,18.8758,
67,487.254,1314.91,1258.07,0.37056,72.8686,55.9516,30.4015,2.76592,51.6458,3.6497,205.457,346.188,0,132.92,2.38786,22.1403,72.9833,156.386,159.167,202.355,34.0207,6.70222,1.65637,36.2754,2.22344,318.525,692.764,0,204.075,1.64441,17.7977,201.489,147.532,82.135,0.443328,2.46779,8.54212,0.669634,13.3343,0.373451,0.000377273,0.000434748,0,23.1915,0.156419,1.22605,0.566577,31.5921,18.8758,
68,487.254,1024.15,352.513,0.475763,54.4825,52.1714,30.8992,3.03983,44.3396,3.64451,143.601,215.991,0,111.074,2.60375,18.7232,54.5823,134.503,154.497,51.0207,32.3515,6.23279,1.92019,34.1498,1.49636,125.277,297.864,0,81.9674,1.90382,16.9562,50.8922,68.8538,73.2939,0.443328,2.46779,22.0778,0.669634,13.2188,0.373451,0.000377273,0.000434748,0,24.6724,0.156419,1.698,0.566577,31.5921,18.8758,
69,487.254,995.662,348.277,0.489377,63.2662,49.0729,30.4048,2.7462,43.7677,3.56818,127.578,174.881,0,119.7,2.39355,18.6689,63.3424,137.533,158.74,85.2278,32.096,4.31461,1.61369,31.789,1.48158,70.9465,147.939,0,97.798,1.59264,16.1133,83.9464,67.8843,81.5255,0.443328,2.46779,22.0778,0.560064,13.3343,0.373451,0.000377273,0.000434748,0,24.6724,0.156419,1.69918,0.566577,31.5921,18.8758,
70,487.254,1000.7,510.049,0.486912,60.6072,47.4511,30.1897,2.94758,43.4753,3.75679,132.543,187.434,0,111.937,2.52865,18.8693,60.694,144.682,153.587,127.158,32.7579,3.95865,1.70043,30.937,2.0376,78.2119,177.451,0,95.0444,1.67576,16.7703,126.983,145.452,80.6607,0.443328,0.948706,11.8044,0.607217,12.7652,0.888037,0.000377273,0.000434748,0,24.6724,0.156419,1.69918,0.566577,31.5921,18.8758,
71,487.254,978.052,409.358,0.498188,55.3747,48.0238,30.6903,2.53786,44.2437,3.71097,142.097,200.36,0,99.4245,2.10716,18.633,55.4498,126.627,148.773,45.9862,30.6348,3.76983,1.57169,30.7335,1.31992,121.807,263.099,0,64.9315,1.55265,15.7713,45.9364,65.7864,71.4494,0.443328,2.46779,22.0778,0.607217,13.3343,0.888037,0.000377273,0.000434748,0,26.0394,0.0819466,1.69918,0.566577,31.5921,18.8758,
72,487.254,880.994,144.665,0.553073,50.2837,47.7743,30.6912,2.66589,47.5186,3.73643,121.006,130.41,0,98.7389,2.26808,20.1442,50.3583,122.834,152.565,43.7383,37.0395,3.29872,1.45123,31.8164,1.16454,59.9729,113.089,0,61.6961,1.46787,16.3409,43.6331,59.0347,69.5671,0.443328,1.39389,22.0778,0.607217,13.3343,1.04692,0.000377273,0.000434748,0,23.9052,0.156419,1.69918,0.566577,31.5921,18.8758,
73,487.254,1047.22,1003.61,0.465284,80.85,47.8863,30.1502,2.75607,43.95,3.66002,151.984,203.709,0,109.383,2.33285,16.9428,81.2234,130.011,142.379,317.293,42.0352,3.08512,1.71347,40.318,1.0499,166.755,416.44,0,89.8486,1.69603,15.1508,317.163,76.9191,52.0983,0.443328,0.897287,15.9885,0.607217,12.48,1.04692,0.000377273,0.000434748,0,23.9052,0.0934856,1.3674,0.566577,31.5921,18.8758,
74,487.254,970.985,504.236,0.501815,51.1722,44.582,30.3935,2.6682,42.773,3.9991,144.794,198.418,0,97.6778,2.26303,17.2856,51.2473,136.745,146.966,60.3188,35.9638,3.34836,1.56149,31.2072,2.6825,127.608,272.999,0,79.8102,1.57304,14.5239,58.278,191.747,59.4796,0.443328,1.39389,11.7425,0.607217,13.3343,1.04692,0.000377273,0.000434748,0,23.9052,0.0733539,1.69918,0.566577,31.5921,18.8758,
75,487.254,931.701,431.668,0.522973,53.9752,46.7127,30.9932,2.79993,39.3341,3.88912,142.415,187.133,0,95.4285,2.32189,16.6289,54.0446,110.16,145.865,48.0251,37.7433,2.78609,1.58792,26.6892,1.00223,130.368,274.168,0,62.4311,1.56366,14.0338,47.4908,55.3128,46.7513,0.443328,1.04353,26.0334,0.607217,13.3343,1.83969,0.000377273,0.000434748,0,23.9052,0.0733539,1.69918,0.566577,31.5921,18.8758,
76,487.254,1023.04,645.14,0.476281,49.1357,40.1967,30.7447,2.50326,36.8075,3.83984,168.777,279.353,0,88.3993,2.0707,14.8305,49.2233,112.095,145.065,40.8602,30.326,2.5728,1.50153,26.0783,0.943868,175.801,476.143,0,53.2538,1.48539,13.5146,40.7359,48.3966,45.8882,0.443328,1.39389,26.0334,0.607217,13.3343,1.83969,0.000377273,0.000434748,0,23.9052,0.0376204,1.39467,0.566577,31.5921,18.8758,
77,487.254,843.5,231.91,0.577658,47.0649,34.3827,30.9201,2.77329,39.789,3.91159,127.262,150.726,0,87.3445,2.35378,16.0781,47.1588,108.804,144.931,39.4512,22.6827,2.63972,1.74896,27.4517,0.97224,89.8783,213.62,0,53.3201,1.74611,13.918,39.4971,48.9816,57.2436,0.443328,0.678918,26.0334,0.607217,13.2623,1.83969,0.000377273,0.000434748,0,23.9052,0.0733539,1.67099,0.566577,31.5921,18.8758,
78,487.254,848.478,353.595,0.574269,51.156,33.1626,31.4523,2.75094,35.7623,3.9874,125.897,135.581,0,108.918,2.36932,13.6703,51.2218,111.136,141.413,47.9551,22.2066,6.21279,1.52934,24.9824,1.2401,69.9127,135.935,0,187.716,1.53087,12.5474,47.1271,54.2179,56.3681,0.443328,0.678918,26.102,0.707355,13.2623,1.83969,0.000377273,0.000434748,0,23.9052,0.0733539,1.24924,0.566577,31.5921,18.8758,
79,487.254,905.512,847.032,0.538098,86.692,33.3527,30.6938,2.76796,41.2702,3.95955,120.825,136.515,0,93.6089,2.39674,14.7439,87.0812,111.664,139.941,337.899,21.9502,3.03096,1.56269,48.374,0.913478,66.1741,128.972,0,78.5065,1.55149,16.9148,337.302,69.0699,49.0976,0.443328,0.678918,16.7225,0.556991,13.2623,1.83969,0.000377273,0.000434748,0,23.872,0.0733539,1.5278,0.566577,31.5921,18.8758,
80,487.254,846.66,377.783,0.575502,43.9929,33.1364,31.223,2.80651,35.2526,4.04415,135.268,175.798,0,84.4158,2.35314,13.7913,44.0873,101.905,138.587,54.6991,23.6876,2.63141,1.58069,22.2998,0.91581,109.689,264.136,0,53.5067,1.58049,11.3503,48.0407,45.7914,47.2301,0.443328,0.678918,26.343,0.556991,13.3191,1.83969,0.000377273,0.000434748,0,23.9052,0.0118047,1.5278,0.566577,31.5,12.0413,
81,487.254,1097.15,1477.45,0.44411,51.9948,32.6422,30.9793,2.86788,33.8064,4.29221,209.62,298.92,0,110.723,2.40948,12.3703,52.0599,119.021,135.441,50.5126,27.5098,3.08992,1.57685,32.4069,2.56124,413.805,710.549,0,197.436,1.563,12.669,49.1846,189.379,64.8411,0.443328,0.678918,12.0317,0.556991,11.9165,1.83969,0.000377273,0.000434748,0,23.9052,0.0733539,1.5278,0.566577,31.2518,18.8758,
82,487.254,906.677,978.221,0.537407,72.1566,32.1434,30.6547,2.96943,33.048,4.29883,134.268,137.561,0,106.917,2.52342,14.5593,72.5554,129.728,133.293,307.885,30.4003,3.58155,2.03887,22.0544,2.57456,150.988,229.212,0,196.403,2.10285,18.9282,309.174,198.919,50.1824,0.443328,0.678918,11.7005,0.556991,10.7114,1.83969,0.000377273,0.000434748,0,23.9052,0.0733539,1.06655,0.566577,31.5,18.8758,
83,487.254,741.818,158.904,0.656838,38.5764,31.898,31.2298,2.77825,30.6728,4.07223,119.844,124.783,0,76.6,2.30044,11.3675,38.6575,99.7707,129.267,46.2473,23.8316,2.45972,1.63379,20.087,0.877732,69.5008,108.358,0,44.344,1.6336,11.0964,46.4172,46.5259,44.9176,0.443328,0.678918,26.343,0.556991,13.3191,1.83969,0.000377273,0.000434748,0,23.9052,0.0274978,1.43517,0.566577,31.5,18.8758,
84,487.254,879.697,1095.62,0.553889,59.1992,33.2837,30.7189,2.64461,29.8227,4.45273,139.121,138.042,0,86.6613,2.15199,10.8591,59.3153,133.225,150.199,199.246,28.4156,3.73767,1.54175,20.146,3.01488,175.691,151.42,0,69.9981,1.55621,10.0008,197.527,234.505,239.584,0.972467,0.678918,8.68828,0.556991,13.3191,1.83969,0.000377273,0.000434748,0,23.9052,0.0274978,1.43517,1.8624,31.5,18.8758,
85,487.254,966.705,1201.13,0.504037,97.2258,34.0788,30.6463,2.94019,33.9834,4.47299,125.877,131.231,0,116.929,2.44317,12.6969,97.6288,148.846,127.705,372.359,41.6255,5.72366,2.42452,34.2546,3.00224,91.4121,164.536,0,256.054,2.47834,14.2879,370.953,227.295,51.3379,0.972467,0.678918,10.0333,0.556991,13.3191,1.83969,0.000377273,0.000434748,0,23.9052,0.0274978,1.43517,1.8624,31.5,18.8758,
86,487.254,878.834,1233.86,0.554433,61.0908,32.75,30.6991,2.73283,28.7063,4.14604,137.455,145.392,0,80.7369,2.25376,10.8159,61.2114,120.861,159.983,218.827,36.5484,3.34008,2.07971,16.6117,1.88785,154.745,187.018,0,71.9797,2.12801,8.95228,221.633,147.194,364.417,0.972467,0.678918,7.50045,0.529638,13.3191,1.83969,0.000377273,0.000434748,0,23.9052,0.0274978,1.43517,1.8624,31.5,18.8758,
87,487.254,734.133,199.415,0.663714,33.7757,29.0568,30.6223,2.46221,26.2866,3.87017,123.851,134.083,0,71.7575,1.96459,9.11918,33.8751,109.647,123.763,37.1696,21.3129,2.15454,1.59409,13.4076,0.831597,74.1868,149.689,0,44.4453,1.56488,6.56653,35.0459,40.7342,52.1044,0.435692,0.678918,26.343,0.554092,13.3191,1.83969,0.000377273,0.000434748,0,23.9052,0.0274978,1.43517,1.03743,31.5,18.8758,
88,487.254,842.631,628.011,0.578254,36.1236,29.7055,30.3427,2.38949,25.46,4.06774,146.185,187.299,0,83.4204,1.84517,9.62199,36.2225,128.69,121.258,30.8087,23.8991,2.69513,1.33344,11.8426,2.46957,159.614,347.88,0,128.238,1.3415,10.5295,30.2566,181.803,39.5972,0.962153,0.678918,12.6292,0.554092,11.9936,1.83969,0.000377273,0.000434748,0,23.9052,0.0274978,1.41145,1.8624,31.5,18.8758,
89,476.183,905.49,1048.71,0.525884,88.6245,31.2996,30.3778,2.44875,27.8717,4.18491,131.352,172.441,0,68.9064,1.98146,9.68958,89.0759,125.515,121.721,371.369,32.3122,3.37985,1.7632,24.0822,1.86972,100.425,240.446,0,48.834,1.86899,15.1509,368.047,162.935,51.6773,0.962153,0.678918,8.51746,0.528634,13.4674,1.83969,0.000377273,0.000434748,0,25.21,0.0274978,1.43517,1.8624,31.5,14.9042,
90,476.183,832.537,710.801,0.571966,52.6894,27.8254,32.2447,2.29961,27.0582,4.08721,132.311,162.134,0,75.4309,1.7656,10.1986,52.8725,121.629,129.99,199.268,25.246,18.5461,1.37184,21.7479,1.56007,112.273,189.028,0,105.446,1.35118,17.4262,198.424,117.786,88.503,0.962153,0.678918,10.9893,0.528634,13.4674,1.83969,0.000377273,0.000434748,0,28.0634,0.0274978,1.42174,1.8624,31.5,18.8758,
91,476.183,1039.75,1420.32,0.457977,104.625,29.9458,29.9732,2.35912,29.4415,4.07057,160.098,203.59,0,107.444,1.83454,9.33202,105.092,129.563,122.384,423.039,26.4949,4.89105,1.35124,28.9438,1.91636,196.635,332.988,0,237.919,1.38034,7.46044,419.292,160.5,39.8967,0.962153,0.678918,2.50212,0.528634,12.0434,0.301615,0.000377273,0.000434748,0,26.722,0.0274978,1.4046,1.8624,31.5,18.8758,
92,476.183,962.756,985.095,0.494604,35.2402,29.9712,35.3256,2.41764,25.2796,4.10223,177.52,275.649,0,91.1014,1.90814,8.40493,35.3381,113.975,126.524,74.0677,28.5607,34.2113,1.95518,14.3137,1.56167,295.806,654.199,0,123.737,2.03448,6.29987,74.1476,64.9389,62.4742,0.962153,0.678918,26.343,0.528634,13.42,1.83969,0.000377273,0.000434748,0,26.7434,0.0274978,1.43517,1.8624,31.3245,18.8758,
93,476.183,859.907,837.778,0.553761,49.2959,27.0873,30.5968,2.33468,27.1911,3.93963,142.512,201.075,0,89.7062,1.79771,9.26905,49.3814,108.57,117.151,120.852,24.9536,5.06554,1.95167,14.2056,0.895021,185.719,502.673,0,196.295,2.03564,6.98763,120.721,39.9775,43.0045,0.962153,0.678918,25.9496,0.528634,13.4674,1.83969,0.000377273,0.000434748,0,25.5466,0.0274978,1.41118,1.8624,32.2566,18.1887,
94,476.183,838.723,775.749,0.567748,34.9835,27.5851,30.4821,2.16303,27.6562,4.35404,144.66,153.942,0,90.8986,1.62701,10.9648,35.0767,149.524,124.805,33.0161,24.1302,5.40448,1.26795,18.2511,3.48961,196.559,325.778,0,144.903,1.25184,15.128,33.3078,252.916,71.2222,0.519379,0.678918,12.0942,0.528634,13.4674,1.83969,0.000377273,0.000434748,0,26.7434,0.0274978,1.41118,1.19747,38.3973,18.8758,
95,476.183,1003.56,1618.14,0.474494,65.0499,30.7553,30.0721,2.26541,28.6868,3.93871,174.099,234.893,0,84.7833,1.73978,10.2153,65.1899,128.281,143.59,223.399,33.8645,3.07116,1.36148,27.2512,1.46769,371.275,626.935,0,74.9735,1.31282,13.6134,220.132,133.649,289.191,0.962153,0.678918,9.33885,0.528634,13.4674,1.83969,0.000377273,0.000434748,0,26.7434,0.0274978,1.41118,1.8624,38.3973,10.1349,
96,450.96,1035.11,1314.24,0.435664,72.09,28.4471,32.2842,2.15606,27.8911,4.36263,165.843,249.005,0,105.479,1.6626,11.3333,72.2622,137.269,125.026,238.959,28.0834,15.6689,1.34881,22.0257,2.37154,239.126,551.522,0,199.06,1.37716,17.6373,238.587,186.569,74.8864,0.908179,0.678918,10.6212,0.528634,13.4674,1.83969,0.000377273,0.000434748,0,26.7434,0.0274978,1.41118,1.24123,38.3973,4.19235,
97,450.96,773.631,746.626,0.582914,55.7688,28.0701,30.373,2.2668,26.071,4.03032,116.596,129.082,0,77.2555,1.74994,8.4248,55.8761,119.929,118.138,198.673,32.2895,3.48884,2.40024,18.8897,1.59205,124.761,205.245,0,71.7257,2.48285,8.2778,200.144,133.899,71.1566,0.962153,0.678918,7.20399,0.515632,13.1284,1.83969,0.000377273,0.000434748,0,26.7434,0.0274978,1.08223,1.8624,38.3973,4.19235,
98,414.08,744.901,792.203,0.555886,63.1846,25.7615,30.676,2.01938,24.8653,4.00428,108.66,116.86,0,71.5921,1.49538,7.77214,63.6053,107.209,117.197,319.287,19.9535,2.20288,1.24275,11.7532,0.678599,72.6417,131.146,0,47.1984,1.2149,5.09393,321.748,64.1622,42.2886,0.792625,0.678918,16.8514,0.528634,13.4674,1.83969,0.000377273,0.000434748,0,26.7434,0.0357523,1.22067,1.79403,38.3973,4.19235,
99,414.08,681.614,559.453,0.6075,48.9155,24.2158,30.6265,2.04075,23.9509,4.1283,99.513,98.2137,0,63.1579,1.56805,8.20696,49.0968,112.68,115.299,195.226,17.0252,2.62087,1.17705,11.8117,1.39643,59.4404,93.1929,0,35.8129,1.18002,10.4383,196.661,124.683,36.605,0.792625,0.678918,9.38789,0.528634,13.4674,1.83969,0.000377273,0.000434748,0,26.7434,0.0327305,1.22067,1.79403,44.6409,4.19235,
100,414.08,892.01,1507.76,0.46421,56.9185,28.3436,30.7554,2.32217,25.976,3.99579,167.522,214.036,0,71.3731,1.8841,8.56213,57.1018,106.714,116.506,222.552,30.4992,4.598,2.12283,16.3177,1.02045,392.86,593.37,0,56.0376,2.22716,8.0452,222.347,45.0475,64.8855,0.792625,0.678918,0.711202,0.528634,13.6306,0.128627,0.000377273,0.000434748,0,26.7434,0.0357523,1.22067,1.79403,44.6409,4.19235,
101,414.08,942.693,1617,0.439252,61.2755,25.3505,33.104,2.00958,25.9582,4.09135,129.454,173.88,0,80.7721,1.56002,8.47684,61.7017,109.062,225.997,321.806,29.7508,24.6788,1.07162,17.5234,1.15522,237.31,515.968,0,118.942,1.09902,7.49711,324.486,64.2727,992.412,0.792625,0.678918,14.9335,0.528634,13.5302,1.83969,0.000377273,0.000434748,0,26.532,0.0357523,1.22067,1.79403,44.6409,4.19235,
102,414.08,791.613,823.736,0.523084,52.8929,28.1045,31.2337,2.1799,25.5235,4.24715,125.018,150.144,0,78.1123,1.73015,8.5539,53.0442,114.44,116.389,198.778,34.5508,6.73726,2.40822,17.3941,1.71724,120.695,211.74,0,143.233,2.50557,11.8118,199.356,138.113,95.0744,0.792625,0.678918,7.29103,0.528634,13.2179,1.83969,0.000377273,0.000434748,0,26.532,0.0278543,1.22067,1.64224,41.595,4.19235,
103,375.368,678.417,640.039,0.553299,42.206,24.7981,30.7164,1.78742,24.3441,4.0225,102.214,91.9704,0,69.79,1.3373,7.74732,42.3486,100.251,134.884,128.238,23.7739,1.74674,0.980644,10.3562,0.637988,74.0415,115.934,0,105.861,0.98427,5.73743,128.225,35.2617,203.075,0.792625,0.678918,23.9789,0.528634,13.2179,1.83969,0.000377273,0.000434748,0,26.532,0.0186991,1.22067,1.79403,44.6409,4.19235,
104,375.368,670.07,490.546,0.560192,31.8399,24.1361,31.0793,1.92671,23.7581,4.39215,115.825,98.9101,0,67.5219,1.49703,7.8641,31.9911,115.13,114.199,44.2043,23.5915,3.44773,0.974488,13.5059,2.50901,126.162,127.812,0,49.496,1.05168,8.99391,44.0355,186.496,62.329,0.792625,0.678918,12.2024,0.556991,13.2179,1.83969,0.000377273,0.000434748,0,26.532,0.0357523,1.22067,1.79403,36.2115,4.19235,
105,375.368,665.093,288.432,0.564384,31.5146,23.3838,30.8452,1.75729,22.1291,4.03457,115.27,120.72,0,66.3547,1.31855,6.47758,31.6598,98.8334,110.794,29.0478,15.8043,1.60646,0.871404,9.11329,0.677003,100.196,191.932,0,39.2918,0.88643,4.63886,28.9465,38.6494,42.2354,0.792625,0.678918,26.343,0.556991,13.2179,1.83969,0.000377273,0.000434748,0,26.532,0.0357523,0.962069,0.850848,44.6409,14.441,
106,375.368,810.721,1306.29,0.463005,91.5083,22.2083,31.4572,1.98152,23.7215,4.24901,107.032,96.4374,0,108.481,1.54167,7.29062,92.2712,103.833,118.708,456.011,17.4612,5.854,0.958254,19.3603,0.950408,64.4481,123.562,0,290.623,0.917516,10.5595,453.788,76.9762,65.3565,0.792625,0.678918,18.0642,0.556991,13.4143,1.83969,0.000377273,0.000434748,0,26.532,0.0357523,1.22067,1.79403,44.6409,18.8758,
107,354.55,576.169,317.243,0.615358,24.6882,21.4791,32.5191,1.88928,21.3498,4.28683,92.0284,59.1938,0,80.6359,1.44638,6.15476,24.8506,93.1655,112.481,68.9071,15.5588,12.5417,0.904081,9.73504,1.0498,41.9193,51.7843,0,196.752,0.886657,6.14803,59.9167,47.2391,66.0919,0.792625,0.678918,26.343,0.556991,13.4143,1.83969,0.000377273,0.000434748,0,26.7434,0.0357523,1.22067,1.79403,44.6409,9.99513,
