Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.front.motion_ratio_heave_l.avg,Heave.front.toe_angle_l.avg,Heave.front.tie_rod_angle_top_view_l.avg,Roll.front.roll_center.y.avg,Steering.front.ackerman_angle.avg,Heave.front.side_view_swing_arm_angle_l.avg,Steering.front.tie_rod_angle_front_view_l.avg,Roll.front.camber_angle_gain_roll_l.avg,Roll.front.side_view_swing_arm_angle_l.avg,Heave.front.motion_ratio_heave_l.std_dev,Heave.front.toe_angle_l.std_dev,Heave.front.tie_rod_angle_top_view_l.std_dev,Roll.front.roll_center.y.std_dev,Steering.front.ackerman_angle.std_dev,Heave.front.side_view_swing_arm_angle_l.std_dev,Steering.front.tie_rod_angle_front_view_l.std_dev,Roll.front.camber_angle_gain_roll_l.std_dev,Roll.front.side_view_swing_arm_angle_l.std_dev,Heave.front.motion_ratio_heave_l.best,Heave.front.toe_angle_l.best,Heave.front.tie_rod_angle_top_view_l.best,Roll.front.roll_center.y.best,Steering.front.ackerman_angle.best,Heave.front.side_view_swing_arm_angle_l.best,Steering.front.tie_rod_angle_front_view_l.best,Roll.front.camber_angle_gain_roll_l.best,Roll.front.side_view_swing_arm_angle_l.best,
168,43.3775,112.777,354.246,0.384629,9.86553,4.36237,0.642218,40.4333,3.62732,21.5387,2.95977,7.97902,21.3692,32.6329,15.3811,2.32335,58.781,19.86,143.438,1.17958,18.2176,150.38,1.70606,1.68593,0.0806514,9.42762,0.233543,0.180321,2.39896,3.71077,0.0571047,
169,43.3775,56.4604,64.1866,0.768282,6.64847,3.68642,0.540028,34.151,0.417794,0.88459,2.74702,6.61875,0.766333,24.8457,10.0837,2.48833,12.3974,3.35762,14.6267,0.339887,15.4871,20.713,1.70606,1.6859,0.0805967,12.6429,0.233351,0.180321,1.0958,3.71077,0.0571589,
170,43.3775,80.2653,202.336,0.540426,7.17336,7.05408,0.506288,32.1628,0.975337,11.2686,2.83361,7.16009,11.1312,26.903,26.5255,2.26681,4.37592,4.7022,70.9717,0.76148,17.0288,72.0914,1.70605,1.6859,0.0806223,12.9552,0.23327,0.180321,1.17712,3.71077,0.0571589,
171,43.3775,171.148,470.146,0.253449,12.4195,9.60903,1.01368,55.8625,6.84531,37.2161,3.08942,8.03894,37.0539,36.8795,31.1256,3.2433,163.3,26.5353,173.491,1.51701,15.223,177.326,1.70605,1.6859,0.0805592,9.40123,0.23327,0.180321,0.973203,3.71076,0.0571584,
172,43.3774,249.782,838.176,0.173661,12.6351,8.03423,0.844147,135.269,6.38483,38.4183,3.37624,7.24236,37.5786,37.3545,27.8455,2.75057,626.071,26.3655,230.426,2.17046,15.0973,225.394,1.70605,1.68586,0.0805101,12.2636,0.232928,0.180244,2.76242,3.71073,0.0571589,
173,43.3774,132.477,513.273,0.327433,10.5826,6.0552,0.738514,33.4517,4.19608,34.536,3.00132,6.27526,33.6406,35.7766,18.4385,2.67228,101.873,23.2628,233.92,1.25033,11.1121,228.49,1.70605,1.68586,0.0805791,26.3506,0.232928,0.180217,2.51279,3.71074,0.0572108,
174,43.3774,93.2552,286.819,0.465147,5.46617,5.63826,0.407817,32.107,1.42769,19.0927,2.93089,7.22436,18.9603,20.3932,21.2347,1.63457,4.39568,6.50887,125.215,1.46875,17.3134,125.712,1.70604,1.68586,0.079986,10.1857,0.232928,0.180198,0.899162,3.71074,0.0572365,
175,43.3774,155.438,460.425,0.279065,13.4576,6.99208,0.906641,33.027,5.34439,42.0357,2.78409,9.10423,41.7866,39.8943,24.7713,2.88111,11.0609,19.3295,199.172,0.740018,19.0635,200.294,1.70603,1.68586,0.079986,9.17376,0.232928,0.180198,0.7395,3.71074,0.0572418,
176,43.3774,136.111,454.299,0.318692,7.6224,5.42404,0.371279,32.0217,1.48519,40.2659,2.77621,6.15067,39.9934,29.9055,18.7725,1.66076,4.59978,7.82587,196.429,0.421829,12.593,195.832,1.70603,1.68583,0.0791493,9.22626,0.232894,0.180186,1.0157,3.71074,0.0572331,
177,43.3774,118.482,352.8,0.36611,10.7936,7.703,0.58228,32.2375,3.65699,26.8857,2.93134,6.98381,26.7076,35.6649,24.3803,2.06372,4.43702,16.8271,144.785,1.17625,15.9805,144.921,1.70604,1.68583,0.0805791,9.3745,0.232894,0.180186,1.0175,3.71077,0.05725,
178,43.3774,120.347,386.249,0.360435,7.54143,5.64556,0.470947,32.6939,2.37092,31.8739,2.94696,5.13725,31.6665,28.9083,21.2033,2.03236,3.63563,11.1691,159.932,0.918052,8.34358,159.752,1.70603,1.68583,0.081192,9.29532,0.232894,0.180157,2.76254,3.71077,0.0572628,
179,43.3774,131.021,458.985,0.331072,7.95851,5.25673,0.747014,33.4551,4.87906,34.704,2.78608,7.02045,34.2139,25.0473,18.4622,2.65707,11.6768,19.8831,205.115,0.576821,14.3224,202.67,1.70603,1.68583,0.0815892,2.11508,0.232769,0.180157,0.865276,3.71078,0.0573348,
180,43.3773,206.489,653.43,0.210071,15.3791,9.58664,1.27658,35.6802,4.59975,64.9501,3.1088,8.0672,63.841,40.0791,34.6335,3.72216,19.2575,15.5711,296.717,1.76121,15.9751,291.639,1.70601,1.68582,0.0815172,12.1434,0.232765,0.180156,1.29424,3.71078,0.0573348,
181,43.3773,99.579,343.266,0.435607,7.61262,6.72155,0.442578,32.1362,3.88712,19.6872,2.87237,6.80533,19.414,29.7751,31.7094,1.83338,5.35431,18.0041,142.723,1.07626,16.2473,141.41,1.70601,1.6858,0.0814143,12.3286,0.232548,0.18015,0.995729,3.71078,0.0573487,
182,43.3773,222.195,635.064,0.195222,15.7775,10.2145,0.914119,40.2582,3.30182,71.442,3.06477,6.78012,70.442,43.5045,35.1406,2.75946,48.1199,9.92309,293.303,1.69772,10.6606,288.229,1.706,1.6858,0.0814143,12.2873,0.232548,0.18015,1.14357,3.71078,0.0573487,
183,43.3773,239.268,757.272,0.181292,12.6591,7.14221,0.745447,33.0502,6.44388,85.4687,3.2593,6.61357,83.8852,37.4277,24.3652,2.29378,11.4004,23.252,346.042,2.20256,10.7699,339.686,1.706,1.6858,0.0815172,9.29396,0.232548,0.180144,1.02999,3.71078,0.0573497,
184,43.3773,101.142,334.798,0.428873,7.21863,4.1909,0.448747,32.097,2.17726,22.6928,2.83175,6.96401,22.5214,27.5813,16.6811,1.96163,4.2695,11.6305,154.766,0.812894,16.143,155.23,1.70599,1.68578,0.081934,9.33918,0.232373,0.180144,1.45262,3.71078,0.0573486,
185,43.3773,93.6639,320.724,0.463117,7.09545,1.98482,0.665707,33.2374,0.313669,20.7468,2.97413,6.07193,20.5739,26.6738,2.6606,2.86792,6.34611,1.89413,143.813,1.5558,11.8131,143.473,1.70599,1.6858,0.0821875,9.39935,0.232587,0.180144,2.19785,3.71079,0.0573444,
186,43.3773,212.432,546.589,0.204194,13.6735,11.181,1.06772,30.8023,2.11417,70.2,3.00388,10.4539,69.9358,38.5729,33.3834,3.15343,6.93934,7.15495,240.8,1.10175,21.3501,242.137,1.70599,1.68581,0.0823499,9.30158,0.232588,0.180139,1.69992,3.71079,0.0573444,
187,43.3773,123.216,490.872,0.352042,6.71564,5.09038,0.456799,32.1441,3.08398,33.7455,2.85749,6.06537,33.0569,25.474,20.3451,2.00434,4.17523,15.0892,232.245,0.96661,14.3646,224.177,1.70599,1.6858,0.0828615,12.0129,0.232553,0.180139,0.958888,3.71079,0.0573444,
188,43.3773,482.446,2497.66,0.0899113,12.6387,6.22144,0.728703,386.646,1.71555,30.8331,3.23137,9.74643,30.6839,37.1152,18.6203,2.43534,2401,5.26616,151.153,1.75435,21.971,150.881,1.70599,1.68579,0.0828718,9.39719,0.232526,0.180139,2.76265,3.71079,0.0573444,
189,43.3773,108.109,353.193,0.401238,10.0983,6.36069,0.726813,31.7014,2.54684,22.1566,3.21288,9.31323,21.992,33.3994,21.6542,2.70773,150.139,12.6082,146.768,1.78378,22.3837,146.399,1.70599,1.68579,0.082807,10.3015,0.232445,0.180135,2.76265,3.71079,0.0573507,
190,43.3773,179.878,548.157,0.241148,29.1933,11.0828,0.869347,42.5868,4.10294,40.8336,3.47424,7.64208,40.0931,117.7,31.3556,2.47757,43.816,14.2074,229.291,2.36408,12.2339,224.958,1.70599,1.68579,0.0828784,11.26,0.232445,0.180135,2.76265,3.71078,0.0573507,
191,43.3773,162.346,456.218,0.26719,12.451,3.1372,0.775231,31.0906,4.69225,49.0093,3.30611,9.12249,48.7619,37.6485,10.0833,2.66343,13.1662,20.7508,200.332,2.13978,21.6061,200.26,1.70599,1.68579,0.0828784,3.3951,0.232445,0.18013,2.76266,3.71078,0.0573507,
192,43.3773,185.316,561.827,0.234073,10.67,7.9407,0.690853,31.5783,3.90286,60.3511,2.90096,7.30886,59.972,35.5161,30.7033,2.84724,5.49436,20.8627,239.015,1.08236,14.4414,237.48,1.70599,1.68579,0.0828751,9.62945,0.232449,0.18013,2.45571,3.71078,0.0573488,
193,43.3773,228.058,744.627,0.190203,9.12377,3.54753,0.652669,32.2026,1.62983,86.8986,3.05214,5.76046,85.1902,29.8889,8.43923,2.39753,3.61629,6.55111,350.063,1.43299,10.0892,345.423,1.70599,1.68579,0.0829154,9.2878,0.232449,0.18013,2.76265,3.71078,0.0573529,
194,43.3773,117.16,352.079,0.370241,8.15339,5.4847,0.52566,32.0624,2.84045,29.0676,3.05645,7.05758,28.9113,28.3581,19.0323,1.93258,4.23283,12.9601,161.04,1.34788,16.6566,155.757,1.70599,1.68579,0.0829222,9.55255,0.232449,0.18013,2.76265,3.71078,0.0573524,
195,43.3773,151.367,430.302,0.28657,10.3488,7.41709,0.747485,56.0118,2.65432,32.6117,3.04603,6.054,32.4762,34.197,23.8231,2.71513,159.197,13.5079,156.382,1.56204,9.94349,156.158,1.70599,1.68579,0.0829222,10.6396,0.232449,0.18013,2.24837,3.71078,0.0573503,
196,43.3773,146.885,464.436,0.295314,7.80683,8.56385,0.785388,34.6074,3.2149,40.976,3.03126,7.19779,40.7017,26.3806,29.1873,2.79556,21.6821,13.8623,198.264,1.71666,14.4054,197.96,1.70598,1.68578,0.0828509,9.57294,0.232449,0.180129,1.38535,3.71078,0.0573458,
197,43.3773,222.875,615.295,0.194626,14.2752,9.4194,1.08147,41.1537,5.7407,71.2035,3.18942,6.24149,70.5702,39.6082,28.1289,3.37201,68.6303,25.3201,271.305,1.57388,9.9573,271.258,1.70598,1.68578,0.0828267,3.335,0.232449,0.180129,2.0859,3.71078,0.0573458,
198,43.3773,241.483,648.526,0.179629,19.0419,9.82688,1.27012,53.5568,6.86081,69.7365,3.0851,9.28322,68.8213,46.4661,26.2709,3.4158,145.943,25.2518,281.071,1.5026,18.0816,276.812,1.70598,1.68578,0.0828509,9.47963,0.232483,0.180129,1.21575,3.71079,0.0573458,
199,43.3773,135.471,185.751,0.320195,12.8752,10.1632,1.23788,39.2725,6.92036,26.248,3.18013,9.41428,26.1598,36.649,20.0371,3.09924,21.7065,20.2788,89.6699,1.45604,14.2765,89.0282,1.70332,1.68578,0.0826437,29.592,0.232483,0.180129,1.38877,3.19564,0.0573458,
200,43.3773,116.663,375.603,0.371816,7.75361,5.71734,0.406331,32.1906,1.69081,30.0774,3.05918,5.8626,29.9054,30.3706,22.1155,1.58834,3.85495,8.90745,157.421,1.47006,11.7671,157.428,1.70598,1.68578,0.0828509,9.58315,0.232479,0.180128,2.76265,3.71079,0.0573458,
