Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,2in Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,2in Heave.rear.p_rod_length_l.avg,2in Heave.rear.tie_rod_angle_top_view_l.avg,2in Heave.rear.roll_center_gnd.z.avg,2in Heave.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.coil_over_length_l.avg,2in Heave.rear.toe_angle_l.avg,2in Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,2in Heave.rear.p_rod_length_l.std_dev,2in Heave.rear.tie_rod_angle_top_view_l.std_dev,2in Heave.rear.roll_center_gnd.z.std_dev,2in Heave.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.coil_over_length_l.std_dev,2in Heave.rear.toe_angle_l.std_dev,2in Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,Roll.rear.camber_angle_gain_roll_l.best,2in Heave.rear.p_rod_length_l.best,2in Heave.rear.tie_rod_angle_top_view_l.best,2in Heave.rear.roll_center_gnd.z.best,2in Heave.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.coil_over_length_l.best,2in Heave.rear.toe_angle_l.best,
570,719.203,1300.66,2549.97,0.552951,30.2505,73.2971,3.77441,0,5.96158,918.588,74.3231,112.15,82.3177,148.792,303.734,6.16866,0,5.04126,1347.25,307.522,264.956,455.121,0.548281,0.0191023,2.14226,0,3.93331,663.899,0.102553,46.2939,0.0640029,
571,719.203,1002.4,1351.3,0.717484,21.8607,46.7533,2.90267,0,5.29504,758.532,47.1812,81.9433,37.9275,102.807,246.006,3.95795,0,3.22566,496.668,251.749,183.828,231.059,0.548281,0.0191023,2.14226,0,3.23943,663.899,0.102553,46.2939,0.0640029,
572,719.203,1255.94,2996.74,0.572642,25.5147,61.9786,3.12196,0,5.40538,884.205,56.0252,108.376,111.311,124.171,327.692,4.39079,0,3.43032,1340.35,293.639,276.735,973.545,0.548281,0.0191023,2.14226,0,4.65599,663.899,0.102553,46.2939,0.0640029,
573,719.203,1193.69,2460.71,0.602502,75.1217,48.4304,3.19974,0,5.55271,852.835,49.6497,99.9363,58.9669,861.109,252.597,4.80728,0,4.03795,1233.59,256.892,243.681,373.138,0.548281,0.0191023,2.1371,0,3.87893,663.864,0.102553,46.2939,0.0640029,
574,719.203,3437.05,31380,0.20925,2420.79,43.4789,3.07908,0,5.60074,766.876,43.856,113.647,39.7196,30682.6,209.25,4.25889,0,4.22949,476.525,211.034,289.947,219.052,0.548281,0.0191023,2.14226,0,3.18175,663.899,0.102553,46.2939,0.0640029,
575,719.203,1338.74,5649.04,0.537224,399.956,33.6824,2.93835,0,5.32693,739.868,34.029,99.1481,23.7915,5687.28,168.413,3.99081,0,3.38962,395.643,169.196,262.823,133.915,0.548281,0.0191023,0.849165,0,3.72902,663.899,0.079263,46.2939,0.0640029,
576,719.203,1189.72,2686.13,0.604516,167.76,43.6891,3.05641,0,5.9151,758.687,44.1586,124.029,42.4215,2029.78,195.751,4.22265,0,5.15292,441.784,195.072,333.95,206.287,0.548281,0.0191023,2.14226,0,4.65794,663.899,0.079263,46.2939,0.0640029,
577,719.203,1255.51,2196.74,0.572837,113.825,70.5192,3.53196,0,5.88997,814.495,70.9572,111.022,65.2703,1106.35,276.214,5.59985,0,4.99552,640.365,277.63,270.229,298.304,0.548281,0.0191023,2.14226,0,4.15484,663.899,0.079263,46.2939,0.0640029,
578,719.203,980.939,1104.43,0.733178,13.6016,29.4321,3.15487,0,5.64237,766.302,29.669,103.356,29.7807,122.965,144.603,5.04982,0,4.7394,504.393,148.682,260.446,149.13,0.548281,0.0191023,0.399485,0,3.01481,663.899,0.079263,46.2939,0.0640029,
579,719.203,1178.05,2149.93,0.610504,30.3229,74.4921,3.0755,0,5.75215,818.258,75.373,103.698,67.0758,148.944,332.771,4.40457,0,4.49499,869.614,329.384,257.99,369.415,0.548281,0.0191023,1.30389,0,3.30567,663.899,0.079263,46.2939,0.0640029,
580,719.203,989.058,1294.44,0.727159,36.585,35.8221,2.97289,0,5.60538,748.177,36.1675,94.1933,29.5347,243.842,188.304,3.77053,0,4.31616,395.849,189.453,245.206,169.312,0.548281,0.0191023,2.14226,0,4.09163,663.899,0.079263,46.2939,0.0640029,
581,719.203,1035.14,1378.68,0.694786,41.1737,46.6934,2.82985,0,5.85986,754.914,47.0706,98.9038,37.6968,209.121,215.866,3.06038,0,4.65709,419.385,216.391,228.603,243.689,0.548281,0.0191023,2.14226,0,4.62957,663.899,0.079263,46.2939,0.0640029,
582,719.203,1015.41,1411.41,0.708286,20.7458,48.8833,2.71999,0,5.34662,752.498,49.2917,86.5813,49.3466,117.128,243.046,3.01224,0,3.41193,440.293,244.409,213.869,265.617,0.548281,0.0191023,1.36645,0,2.70209,663.899,0.079263,46.2939,0.0640029,
583,719.203,1225.9,2097.5,0.586672,87.5645,62.4045,3.63792,0,5.48913,820.939,63.2878,128.813,53.7677,715.669,247.95,5.68979,0,3.65094,597.584,250.575,337.638,271.946,0.548281,0.0191023,2.14226,0,3.24477,663.899,0.079263,46.3361,0.0640029,
584,719.203,1322.31,2770.43,0.543899,51.255,78.9684,3.51074,0,5.76712,924.599,80.271,88.8528,89.0838,340.289,348.344,5.92969,0,4.49555,1303.17,353.531,209.164,473.351,0.548281,0.0191023,0.500952,0,2.6863,663.899,0.079263,46.3368,0.0640029,
585,719.203,1057.04,1544.39,0.680393,26.4733,55.6904,3.04152,0,5.38809,763.94,56.0534,98.2883,48.1644,129.021,266.533,4.54305,0,3.34601,544.606,271.724,249.512,242.621,0.548281,0.0191023,0.349255,0,3.36462,663.899,0.079263,46.3368,0.0640029,
586,719.203,1038.32,1550.33,0.692663,102.173,32.4188,2.96242,0,5.79482,746.603,32.7392,93.5327,22.091,876.236,150.755,3.92165,0,4.92081,408.541,151.809,225.31,165.558,0.548281,0.0191023,2.14226,0,3.52078,663.899,0.079263,46.3368,0.0640029,
587,719.203,1024.48,1681.72,0.702018,34.0389,33.7848,3.17408,0,5.15545,804.959,34.5627,74.8405,33.9637,191.662,223.86,5.16755,0,2.34277,778.896,228.977,143.88,268.385,0.548281,0.0191023,2.14226,0,3.38681,663.899,0.079263,46.3368,0.0640029,
588,719.203,1034.79,1368.44,0.695025,51.5281,40.9809,3.19616,0,5.34556,770.28,41.2539,92.7482,29.4547,308.615,193.714,4.89823,0,3.23565,517.343,193.546,229.609,185.837,0.548281,0.0191023,2.14226,0,2.99236,663.899,0.079263,46.3368,0.0640029,
589,719.203,1245.44,2904.08,0.577471,227.728,49.3011,3.11136,0,5.72892,749.935,49.6673,124.826,35.1383,2196.31,203.045,4.09142,0,4.84747,397.58,201.753,329.446,169.873,0.548281,0.0191023,2.14226,0,2.9263,663.899,0.079263,46.2763,0.0640029,
590,719.203,4676.01,47963.2,0.153807,3602.94,50.5076,2.86108,0,5.35892,811.436,51.0259,94.812,57.0683,47048.3,277.997,3.9009,0,3.35141,880.783,280.752,269.667,357.882,0.548281,0.0191023,2.14226,0,3.09023,663.899,0.079263,9.79438,0.0640029,
591,719.203,1071.28,2081.11,0.671348,124.848,43.682,2.63646,0,5.16109,736.955,43.9652,83.2831,30.7514,3297.16,226.953,2.67494,0,2.33081,478.975,228.944,195.923,238.427,0.548281,0.0191023,1.42295,0,3.55284,663.899,0.079263,46.3368,0.0640029,
592,719.203,1190.45,3123.12,0.604142,200.795,50.5361,2.93861,0,6.00514,741.965,50.8831,102.698,34.6324,2557.91,231.652,3.98864,0,5.44975,405.13,231.514,279.219,168.053,0.548281,0.0191023,2.14226,0,4.63618,663.899,0.079263,25.0336,0.0292705,
593,719.203,1199.04,3362.18,0.599814,24.1126,51.919,3.11723,0,5.49905,912.317,52.6457,90.6651,58.7679,194.432,278.686,4.64059,0,3.90466,2255.83,282.724,221.732,413.444,0.548281,0.0191023,2.14226,0,3.35005,663.899,0.079263,46.3368,0.0640029,
594,719.203,1046.52,1713.42,0.687234,94.1389,44.6134,2.85698,0,5.235,738.366,44.9977,86.1963,30.1144,1041.42,227.062,3.36081,0,3.16128,402.978,228.699,197.771,172.51,0.548281,0.0191023,2.14226,0,3.25612,663.899,0.079263,46.3368,0.0640029,
595,719.168,1244.47,3892.67,0.57789,260.314,38.3091,2.6107,0,5.44583,756.908,38.6957,91.6402,50.5508,3162.18,223.751,2.34662,0,3.56844,575.663,225.827,225.251,315.733,0.548281,0.0191023,2.14226,0,3.59163,663.899,0.079263,46.3368,0.0640029,
596,719.168,1354.62,3367.82,0.530902,208.797,67.1906,3.42402,0,5.68442,817.45,67.8251,115.176,69.0687,2584.71,275.58,5.5304,0,4.37716,625.199,272.041,300.208,298.205,0.548281,0.0191023,2.14226,0,3.55618,663.899,0.079263,46.322,0.0640029,
597,719.168,1209.84,1899.02,0.594434,69.0617,58.0865,3.5119,0,5.93846,826.813,58.7959,123.786,63.8437,474.483,245.529,5.54994,0,4.87465,697.515,249.403,304.474,301.041,0.548281,0.0191023,2.14226,0,3.55669,663.899,0.079263,38.0594,0.0640029,
598,719.148,1329.13,4838.79,0.541065,331.383,40.2806,2.77988,0,5.65517,765.125,40.8277,98.1731,44.9084,4323.53,233.454,3.62421,0,4.32364,731.927,236.124,258.953,289.289,0.548281,0.0191023,2.14226,0,3.52553,663.899,0.079263,46.322,0.0640029,
599,719.148,1147.5,1803.69,0.626709,26.6165,58.6912,3.35423,0,5.84091,812.859,59.7921,112.928,67.4164,200.122,281.253,4.97052,0,4.65035,691.045,285.781,279.038,305.519,0.548281,0.0191023,2.14226,0,2.97778,663.899,0.079263,46.322,0.0640029,
600,719.148,1069.49,1611.93,0.672422,37.0829,40.3666,3.27494,0,5.32434,793.489,40.7142,118.544,30.692,171.785,218.254,5.20428,0,2.76791,659.4,219.933,310.127,241.496,0.548281,0.0191023,0.549197,0,2.93346,663.899,0.079263,46.3091,0.0278942,
601,719.148,976.004,1370.52,0.736828,47.6717,32.9207,2.79963,0,5.36257,734.736,33.2159,90.9656,28.3326,462.099,161.875,3.88949,0,3.75534,397.533,163.987,235.222,156.84,0.548281,0.0191023,0.377902,0,3.57669,663.899,0.079263,46.3091,0.0278942,
602,719.148,970.707,1094.26,0.740849,23.5968,31.4496,3.19757,0,5.57058,761.192,31.6217,104.748,9.33103,127.678,162.321,4.70855,0,3.92537,448.77,162.415,276.332,74.2247,0.653228,0.0191023,2.14226,0,3.18311,663.899,0.079263,46.3091,0.0278942,
603,719.148,1225.27,2572.09,0.586929,139.422,55.1987,3.12427,0,5.34005,804.279,55.7823,110.625,51.5005,1607.01,272.446,4.32315,0,2.92444,684.812,272.774,281.876,298.687,0.653228,0.0191023,2.14226,0,3.68665,663.899,0.079263,46.3091,0.0278942,
604,719.148,1054.24,1472.81,0.682145,30.391,46.6537,3.14597,0,5.48603,773.319,47.0566,103.375,44.8166,196.223,230.506,4.47522,0,3.76666,501.029,231.916,260.517,243.949,0.653228,0.0191023,2.14226,0,4.25154,663.899,0.079263,46.3091,0.0278942,
605,719.148,1033.25,1316.3,0.696007,43.5899,47.8771,2.96431,0,5.60175,742.025,48.8956,105.627,36.6678,203.323,225.312,4.10366,0,4.41345,409.853,227.212,262.145,166.028,0.653228,0.0191023,1.50554,0,3.27269,616.823,0.079263,46.2739,0.0278942,
606,719.148,1028.54,1343.76,0.699192,42.3514,43.645,2.9228,0,5.46584,752.645,43.8414,95.67,41.9998,269.602,197.285,3.76168,0,3.52464,427.444,197.345,224.169,234.209,0.653228,0.0191023,2.14616,0,3.56366,663.941,0.079263,46.2369,0.0278942,
607,719.148,1420.18,3818.14,0.506376,281.903,56.7658,3.47022,0,5.73625,844.397,57.589,115.774,54.5497,2618.1,278.647,5.40238,0,4.35824,867.842,283.044,300.894,332.712,0.653228,0.0191023,2.14616,0,4.35085,663.941,0.079263,46.3091,0.0278942,
608,719.148,1029.89,1465.33,0.698278,61.7093,39.0168,3.02537,0,5.82647,756.733,39.3477,96.6024,27.6266,495.368,214.618,4.37163,0,4.72817,486.143,218.193,237.598,194.443,0.653228,0.0191023,1.60492,0,4.7067,619.975,0.079263,46.3091,0.0278942,
609,719.148,1314.31,3120.92,0.547169,240.911,40.0233,3.51945,0,5.86147,812.484,40.7336,122.672,48.1024,2086.45,196.774,5.5195,0,4.71028,603.819,199.948,314.037,270.956,0.653228,0.0191023,2.14616,0,3.70108,663.941,0.079263,46.3091,0.0278942,
610,719.014,1316.72,2906.98,0.546066,140.471,70.2622,3.37161,0,5.46134,853.922,71.6179,97.8474,73.7619,1544.95,311.117,5.27958,0,3.6859,925.104,312.503,241.132,360.837,0.653228,0.0191023,2.14616,0,4.2587,663.941,0.079263,46.3091,0.0278942,
611,719.014,1509.64,3747.46,0.476282,389.715,57.7387,3.45292,0,5.32156,813.071,58.5226,129.361,52.4553,2876.68,246.288,5.09173,0,2.96262,583.665,250.292,321.728,263.808,0.653228,0.0191023,2.14616,0,3.16039,663.941,0.079263,46.3091,0.0278942,
612,719.014,1102.45,1637.08,0.652199,60.6445,58.8568,3.01839,0,5.40586,760.928,59.3055,107.484,46.803,433.759,253.052,4.23743,0,3.51611,491.729,254.64,277.356,241.605,0.653228,0.0191023,2.14774,0,2.75286,663.941,0.079263,46.3091,0.0278942,
613,719.014,1611.79,4609.54,0.446098,427.781,83.4104,3.1892,0,5.52277,802.933,83.8829,134.679,70.387,3863.63,332.802,4.13545,0,3.69518,566.551,334.456,329.538,299.556,0.653228,0.0191023,1.80776,0,3.23261,663.941,0.079263,46.3091,0.0278942,
614,719.014,1140.36,1585.12,0.630516,51.9083,62.5905,3.26819,0,5.69869,787.553,63.0143,117.657,48.6672,470.422,250.342,4.95416,0,4.53393,532.915,253.566,300.132,224.908,0.653228,0.0191023,1.48144,0,3.04543,641.46,0.079263,46.3091,0.0278942,
615,718.982,1269.5,3120.17,0.566352,223.876,52.6827,2.89561,0,5.73121,780.51,53.2774,95.9588,54.5645,1983.48,284.318,3.81341,0,4.3581,557.426,286.619,232.661,303.248,0.653228,0.0191023,1.81733,0,4.7067,663.941,0.079263,46.3091,0.0278942,
616,718.982,1415.57,4718.48,0.507909,356.2,53.5346,3.07656,0,5.51486,782.708,54.0231,118.246,42.2674,4129.45,255.153,4.59169,0,3.94787,506.364,257.227,311.554,228.396,0.591346,0.0191023,1.01537,0,3.33056,663.941,0.079263,46.3091,0.0278942,
617,718.982,1023.8,1252.97,0.702267,31.7818,44.473,2.87181,0,5.53674,741.736,44.3868,111.746,41.2695,360.926,204.614,3.49604,0,4.11368,398.019,201.716,290.598,202.039,0.653228,0.0191023,2.14787,0,4.7067,663.941,0.079263,46.3091,0.0278942,
618,718.982,1158.61,2023.81,0.620554,118.776,47.6749,2.82575,0,5.77081,770.475,48.8696,115.947,48.2741,958.614,249.052,3.08859,0,4.36151,554.203,255.787,303.181,255.567,0.653228,0.0191023,1.49545,0,4.7067,642.422,0.079263,46.3091,0.0278942,
619,718.982,3267.99,23645.9,0.220007,2183.98,51.486,3.44065,0,5.95264,802.332,51.8857,123.875,45.0398,23150.4,219.936,5.21305,0,5.15498,558.866,220.933,304.568,232.647,0.653228,0.0191023,2.14787,0,2.97015,663.941,0.0940228,46.3091,0.0278942,
620,718.982,1797.19,9905.18,0.40006,787.032,34.1187,3.08151,0,5.67715,793.756,35.4669,99.7573,38.2958,9620.73,192.988,4.41241,0,4.42575,772.522,201.735,250.568,280.526,0.653228,0.0191023,2.14787,0,3.79223,663.941,0.0940228,46.3091,0.0278942,
621,718.982,1209.29,3986.11,0.594548,21.7981,49.9652,2.86341,0,5.1205,932.669,50.4695,97.8204,48.5851,777.204,270.079,3.60033,0,2.19537,2979.71,271.225,266.015,446.381,0.653228,0.0191023,2.15203,0,3.2208,663.941,0.0940228,46.3091,0.0278942,
622,718.982,1182.24,3317.67,0.608153,265.444,33.2486,2.83416,0,5.35146,734.479,33.4635,85.4536,21.9636,2386.39,196.212,3.87786,0,3.61052,442.394,196.852,217.891,160.829,0.653228,0.0191023,1.85203,0,3.96754,663.941,0.0940228,46.3091,0.0278942,
623,718.982,938.31,1022.13,0.766252,32.2433,23.2588,2.97823,0,5.46979,743.795,23.4019,93.0615,14.1009,297.057,138.666,4.47421,0,3.93262,440.495,138.656,228.829,83.4359,0.623244,0.0191023,0.297503,0,3.07224,649.959,0.0940228,46.3091,0.0278942,
624,718.982,1075.81,1643.36,0.668319,23.0534,56.1823,3.03405,0,5.48037,786.623,56.5551,102.364,42.5138,112.456,270.218,4.13072,0,3.28103,674.603,266.237,265.766,273.819,0.623244,0.0191023,0.86742,0,3.71291,663.941,0.0940228,46.3091,0.0278942,
625,718.982,1037.34,1492.75,0.693101,32.6819,41.1266,3.09269,0,5.66479,776.492,41.6766,86.7182,49.8877,171.776,217.631,4.7557,0,4.45391,577.923,219.219,194.27,271.515,0.623244,0.0191023,2.15203,0,4.7067,663.941,0.0940228,46.3091,0.0278942,
626,718.982,1100.92,1483.57,0.653076,46.1118,50.7175,3.33164,0,5.33899,786.943,51.131,111.434,45.9078,266.952,218.414,5.2596,0,3.49798,550.779,219.42,287.105,214.634,0.653228,0.0191023,2.15203,0,3.07159,663.941,0.0940228,46.3035,0.0278942,
627,718.982,947.46,1070.38,0.758852,26.4487,21.2545,3.1838,0,5.14645,767.876,22.0382,79.4552,22.0568,141.046,127.194,5.0116,0,2.60996,520.243,131.459,176.145,145.003,0.653228,0.0191023,2.15203,0,3.29007,663.941,0.0940228,46.3035,0.0278942,
628,718.982,1055.84,2628.41,0.680955,174.672,29.8513,2.71069,0,5.29273,714.431,30.0749,78.1845,20.626,2180.68,172.628,3.59703,0,3.49849,370.994,172.668,187.891,132.94,0.653228,0.0191023,2.15203,0,2.87262,663.941,0.0940228,46.3035,0.0278942,
629,718.907,1072.89,1820.99,0.670064,78.1335,46.3802,2.76279,0,5.32787,746.604,46.7369,103.113,43.835,669.112,245.676,2.88787,0,3.32521,434.733,246.657,269.547,260.309,0.595847,0.0191023,2.15203,0,2.72175,663.941,0.0889657,46.3035,0.0240824,
630,718.904,966.183,1432.86,0.744066,78.5894,30.3705,2.55159,0,5.17606,707.054,30.5369,86.8607,25.0437,744.989,186.832,1.81432,0,2.56441,209.175,188.227,220.282,145.222,0.653228,0.0191023,2.15203,0,3.98536,663.941,0.0882308,46.3035,0.0278942,
631,718.904,1271.62,5157.94,0.565345,354.6,25.3714,2.98905,0,5.28757,751.428,25.5664,89.2067,17.171,4742.55,142.132,4.07936,0,3.31422,416.462,142.671,214.552,114.565,0.653228,0.0191023,2.15203,0,3.18725,663.941,0.0882308,46.3035,0.0278942,
632,718.904,1192.27,2422.23,0.602969,42.5631,59.028,2.90165,0,5.46776,846.987,59.813,98.9528,76.5609,412.989,312.987,3.60835,0,3.58939,1166.72,315.971,258.003,435.613,0.653228,0.0191023,2.15203,0,3.04763,663.941,0.0882308,46.3091,0.0278942,
633,718.904,975.785,1100.55,0.736745,22.9325,38.0942,2.84098,0,5.4672,732.523,38.2432,110.124,25.5596,112.687,178.854,3.59333,0,4.02412,398.918,182.76,299.44,165.58,0.653228,0.0191023,2.15203,0,3.28903,631.279,0.0882308,46.3091,0.0278942,
634,718.836,1001.3,1425.35,0.717902,65.2756,34.2571,2.86565,0,5.58665,742.3,34.5442,88.8847,27.5879,365.194,197.704,3.89493,0,4.08985,431.298,199.069,219.989,189.524,0.653228,0.0191023,2.15203,0,4.62651,663.941,0.0882308,46.3091,0.0278942,
635,718.836,1218.64,2206.22,0.589868,103.699,67.6457,3.31234,0,5.89171,804.178,68.584,105.142,60.1859,984.869,296.63,4.95618,0,4.71487,599.586,293.407,261.689,293.229,0.653228,0.0191023,1.57199,0,4.7067,663.941,0.0882308,46.3091,0.0278942,
636,718.836,1102.65,2836.98,0.651915,22.852,39.0322,2.85349,0,5.49013,873.137,40.5072,79.6472,39.1336,151.507,216.847,3.90461,0,4.08296,2108.79,229.129,175.685,293.201,0.653228,0.0191023,2.15203,0,2.7408,663.941,0.0882308,46.3091,0.0278942,
637,718.836,1433.26,5882.21,0.501538,483.716,27.4219,3.25365,0,5.41563,775.477,27.5347,90.0142,20.4305,5397.82,155.507,5.3061,0,3.80962,549.067,157.309,216.755,142.767,0.653228,0.0191023,2.15203,0,3.55938,663.941,0.0882308,46.3091,0.0278942,
638,718.836,1184.04,2266.82,0.607104,37.9582,50.1569,3.26441,0,5.66562,846.973,51.2562,113.689,75.0779,460.993,250.582,4.79665,0,4.25312,1172.04,253.922,281.349,523.338,0.653228,0.0191023,2.15203,0,3.62152,663.941,0.0882308,46.3091,0.0278942,
639,718.836,1217.38,2452.39,0.590479,95.5957,52.8249,3.48759,0,5.47203,833.691,53.3045,112.641,60.3626,854.343,262.621,5.52147,0,3.55746,780.705,264.418,277.614,314.595,0.653228,0.0191023,1.26217,0,3.36422,663.941,0.0882308,46.3091,0.0278942,
640,718.836,1122.95,1771.67,0.640134,87.4324,45.8061,3.25486,0,5.62865,779.389,46.3243,111.381,43.7293,864.136,192.043,4.71412,0,4.09522,498.141,193.869,275.649,213.372,0.653228,0.0191023,2.14968,0,3.39377,663.941,0.0882308,28.5417,0.0278942,
641,718.836,1211.49,2656.08,0.593349,123.926,59.2156,2.75817,0,5.46235,802.206,59.8622,99.019,59.041,1366.75,320.336,2.98323,0,3.32511,925.03,323.922,258.077,358.485,0.640094,0.0191023,2.15203,0,4.7067,663.941,0.0882308,46.3091,0.0278942,
642,718.836,1191.5,1807.33,0.603301,67.4111,55.7279,3.4821,0,5.64486,818.054,56.4052,123.33,61.4494,479.712,256.579,5.63375,0,4.06467,639.307,258.445,311.416,282.787,0.640094,0.0191023,1.89071,0,3.57409,663.941,0.0882308,46.3091,0.0278942,
643,718.836,1055.73,1297.97,0.680891,34.9158,45.7815,3.44054,0,5.63826,787.425,46.2571,100.722,31.5487,168.557,195.031,5.27858,0,4.22008,524.782,197.224,256.828,187.897,0.640094,0.0191023,2.15203,0,3.41901,663.941,0.0882308,46.3091,0.0278942,
644,718.836,1278.48,2242.81,0.562258,103.707,74.3178,3.18812,0,5.77894,805.783,75.3373,127.946,82.4226,1044.02,315.827,4.44546,0,4.63499,612.02,319.693,323.511,350.677,0.640094,0.0191023,0.60709,0,2.97124,663.941,0.0882308,21.9073,0.0278942,
645,718.836,1147.4,2504.36,0.62649,153.051,37.2503,3.22124,0,5.70814,779.546,37.5163,92.3411,38.7689,1847.63,189.867,5.16815,0,4.44602,561.322,190.926,228.446,226.078,0.640094,0.0191023,1.7651,0,3.71225,663.941,0.0882308,46.3091,0.0278942,
646,718.836,1171.81,2352.62,0.613439,143.287,51.2683,3.06568,0,5.42156,764.646,51.7567,107.004,45.3637,1387.31,237.759,4.1204,0,3.55954,451.073,239.403,281.793,241.393,0.640094,0.0191023,2.15203,0,3.50203,663.941,0.0882308,18.3886,0.0278942,
647,718.836,1386.88,4327.07,0.518312,385.248,52.2863,2.82138,0,5.64925,734.158,52.5574,115.392,38.7674,3675.18,244.977,3.48697,0,4.31936,374.742,245.541,305.045,195.2,0.640094,0.0191023,0.878643,0,3.4159,663.941,0.0882308,46.3091,0.0278942,
648,718.836,1186.93,2786.63,0.605627,212.042,40.6977,2.99288,0,5.6602,747.33,41.0386,105.075,32.0921,1908,187.056,4.16636,0,4.45421,420.532,190.085,274.237,176.92,0.640094,0.0191023,2.15203,0,4.52831,663.941,0.0882308,46.3091,0.0278942,
649,718.836,1260.86,2548.68,0.570117,215.273,54.0465,3.27759,0,5.52099,774.649,54.3017,111.865,41.9234,1787.24,219.755,4.77865,0,3.85252,487.785,217.695,253.649,181.596,0.640094,0.0191023,2.15203,0,3.14511,663.941,0.0882308,46.3091,0.0278942,
650,718.836,1163.03,3787.26,0.61807,260.35,19.1307,3.03397,0,5.42946,747.433,19.3023,94.3184,14.0356,3349.46,113.844,4.46375,0,3.65718,438.537,114.162,243.65,96.7716,0.640094,0.0191023,2.15203,0,2.81079,663.941,0.0877574,46.3091,0.0278942,
651,718.836,1199.96,2542.15,0.59905,150.532,57.4188,3.01243,0,5.66857,765.629,58.1072,104.831,54.7616,1483.02,265.223,3.88764,0,4.24378,473.645,259.812,262.551,271.197,0.640094,0.0191023,2.15203,0,4.7067,663.941,0.0877574,46.3091,0.0278942,
652,718.836,1324.63,4151.9,0.542669,281.241,45.5697,3.29256,0,5.50688,790.77,45.9211,107.921,44.4089,3573.89,217.371,5.05923,0,4.17438,573.324,217.964,271.222,239.259,0.640094,0.0191023,2.15203,0,2.91124,663.941,0.0877574,46.3091,0.0278942,
653,718.836,1147.85,1912.79,0.626244,39.7721,66.9192,3.0476,0,5.9643,807.987,67.3827,96.9753,59.8053,283.14,289.161,4.04789,0,5.03431,803.806,287.372,227.734,348.417,0.640094,0.0191023,2.15203,0,2.89248,614.428,0.0877574,46.3091,0.0278942,
654,718.836,1063.56,1875.76,0.67588,97.945,39.4806,2.99117,0,5.58413,752.513,39.6874,92.5047,32.8493,1152.88,205.88,4.39297,0,4.2602,456.148,206.369,237.508,179.621,0.640094,0.0191023,2.15203,0,3.83738,663.941,0.0877574,46.3091,0.0278942,
655,718.836,1027.4,1480.2,0.699667,28.8887,35.9948,3.13513,0,5.43853,785.023,36.3398,93.4591,39.1178,176.713,211.496,4.79999,0,3.61924,625.537,213.625,225.256,239.146,0.640094,0.0191023,2.15203,0,4.7067,663.941,0.0877574,46.3091,0.0278942,
656,718.836,1004.91,1198.23,0.715325,24.3433,42.538,3.01218,0,5.46357,748.83,43.6653,97.6097,39.4471,120.885,191.373,4.1779,0,3.83018,424.556,195.329,240.892,192.1,0.640094,0.0191023,2.15203,0,3.70832,663.941,0.0877574,46.3091,0.0278942,
657,718.836,1222.32,2406.26,0.588093,147.55,32.566,3.5729,0,5.67357,823.587,34.0922,125.147,50.1276,1281.56,172.065,5.78165,0,4.16047,664.71,179.49,317.077,301.471,0.640094,0.0191023,2.15203,0,2.67883,663.941,0.0877574,46.3091,0.0278942,
658,718.836,1249.22,2787.85,0.575427,203.26,46.0938,2.97518,0,5.4914,761.977,46.3881,132.17,50.8671,2107.7,216.132,3.81603,0,3.8678,445.945,216.23,335.413,244.541,0.640094,0.0191023,2.15203,0,2.7639,663.941,0.0877574,46.3091,0.0278942,
659,718.836,1170.86,2239.47,0.613937,131.937,37.6502,3.51429,0,5.35123,806.239,38.353,105.878,41.94,1332.13,202.935,6.03275,0,3.5349,654.981,205.16,285.866,300.328,0.640094,0.0191023,2.15203,0,3.82616,663.941,0.0877574,46.3091,0.0278942,
660,718.836,1827.43,10329.4,0.393358,800.09,46.6355,2.95222,0,5.63109,759.336,46.9608,120.42,45.408,10047.8,217.132,3.98007,0,4.13678,519.96,218.391,312.205,250.847,0.640094,0.0191023,2.06475,0,2.68513,663.972,0.0877574,46.3091,0.0278942,
661,718.836,1189.02,3379.2,0.604561,235.266,37.3639,2.881,0,5.31876,741.426,37.5176,100.15,29.0979,3030.92,183.357,3.92645,0,3.5836,402.321,185.11,260.997,147.147,0.640094,0.0191023,0.356326,0,3.96232,663.972,0.0877574,46.3091,0.0278942,
662,718.836,1011.63,1176.19,0.71057,45.6297,36.0052,3.01923,0,5.52433,756.107,36.2126,95.4856,33.6502,291.919,167.768,4.22952,0,4.06988,455.363,168.369,224.713,180.828,0.640094,0.0191023,2.15203,0,3.02143,663.972,0.0877574,46.3091,0.0278942,
663,718.836,1328.05,2822.51,0.541272,137.427,65.3945,3.0718,0,5.73178,847.464,66.2772,127.031,75.6539,1356.34,305.269,3.95937,0,4.13328,1100.65,309.426,323.882,397.078,0.640094,0.0191023,2.15203,0,4.51253,663.972,0.0877574,46.3091,0.0278942,
