Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.front.roll_center.z.avg,Heave.front.mechanical_trail_l.avg,Heave.front.tie_rod_angle_top_view_l.avg,Heave.front.motion_ratio_heave_l.avg,Heave.front.toe_angle_l.avg,Heave.front.scrub_radius_l.avg,Roll.front.camber_angle_l.avg,Steering.front.ackerman_angle.avg,Heave.front.side_view_swing_arm_angle_l.avg,Steering.front.tie_rod_angle_front_view_l.avg,Steering.front.camber_angle_l.avg,Heave.front.roll_center.z.std_dev,Heave.front.mechanical_trail_l.std_dev,Heave.front.tie_rod_angle_top_view_l.std_dev,Heave.front.motion_ratio_heave_l.std_dev,Heave.front.toe_angle_l.std_dev,Heave.front.scrub_radius_l.std_dev,Roll.front.camber_angle_l.std_dev,Steering.front.ackerman_angle.std_dev,Heave.front.side_view_swing_arm_angle_l.std_dev,Steering.front.tie_rod_angle_front_view_l.std_dev,Steering.front.camber_angle_l.std_dev,Heave.front.roll_center.z.best,Heave.front.mechanical_trail_l.best,Heave.front.tie_rod_angle_top_view_l.best,Heave.front.motion_ratio_heave_l.best,Heave.front.toe_angle_l.best,Heave.front.scrub_radius_l.best,Roll.front.camber_angle_l.best,Steering.front.ackerman_angle.best,Heave.front.side_view_swing_arm_angle_l.best,Steering.front.tie_rod_angle_front_view_l.best,Steering.front.camber_angle_l.best,
135,14.6435,75.1133,207.732,0.194953,38.371,4.94224,0.348865,0.816587,0.639825,5.83486,0.460998,0.619305,18.4711,0.579658,4.02888,101.399,19.9392,1.11633,4.45189,1.85214,23.9846,0.0483862,0.609778,71.4805,0.588874,1.74732,9.18587,0.0706264,0.0331625,0.0140565,0.146995,0.031145,0.200816,0.131821,0.00195129,0.428737,2.53114,
136,14.6432,55.5677,164.552,0.26352,28.985,2.83919,0.32691,0.184365,0.588202,5.63869,0.47333,0.510776,11.7655,0.514829,3.74091,85.1762,11.2835,1.15664,0.916362,1.92604,23.6155,0.0484153,0.180022,52.1753,0.403146,0.566811,9.18587,0.0706264,0.0322199,0.0140565,0.146978,0.031145,0.266864,0.33944,0.00195129,0.430465,0.720846,
137,14.6432,81.6158,201.098,0.179416,38.1859,5.54964,0.343146,0.323235,0.812391,5.94472,0.452864,0.586244,24.8867,0.618477,3.91244,89.2271,17.0095,0.941105,1.02933,2.29221,18.8412,0.0811,0.525634,74.4635,0.575986,1.27317,9.18551,0.0708029,0.0322199,0.0140565,0.147081,0.0319385,0.0814345,0.00414547,0.00213905,0.430525,0.668284,
138,14.6432,51.7221,147.692,0.283113,24.2532,4.83975,0.188955,0.117589,0.656313,3.74512,0.486569,0.679408,12.1922,0.47168,4.0914,74.8438,20.6909,0.633938,0.541109,2.19316,14.7045,0.0890642,0.858508,54.762,0.214127,1.98691,9.18235,0.0708029,0.0322199,0.014098,0.147081,0.0298964,0.459546,0.491991,0.00127815,0.429706,2.79525,
139,14.6415,27.0106,60.5834,0.542066,13.6925,2.39274,0.198227,0.0975647,0.206042,2.75612,0.458799,0.574247,2.13216,0.473753,4.02845,22.4347,11.7301,0.835981,0.4059,0.537788,14.0805,0.0623816,0.48708,13.7184,0.211059,1.56984,9.18506,0.0708029,0.0322199,0.014098,0.147081,0.0327038,0.14436,0.491991,0.00127815,0.429706,3.73733,
140,14.6409,51.8053,161.7,0.282614,26.7556,1.59172,0.297117,0.143336,0.532002,6.8101,0.469863,0.560045,10.2925,0.545815,3.80714,75.6956,7.95235,1.05214,0.582372,2.00792,28.8046,0.0751228,0.281006,47.4383,0.464016,0.834222,9.18587,0.0709736,0.0322199,0.014084,0.147081,0.0347086,0.246993,0.491991,0.00127815,0.429641,2.30524,
141,14.6371,28.6201,97.8305,0.511429,16.4742,0.529455,0.0875678,0.0715964,0.249073,1.29781,0.470078,0.496358,4.61357,0.442628,3.88775,52.0102,3.19435,0.424545,0.400483,0.764852,8.8211,0.000316513,0.0661667,32.731,0.127769,1.0464,9.18313,0.0709736,0.0322199,0.014084,0.147076,0.0377362,0.468976,0.491882,0.00123996,0.428775,3.73475,
142,14.6371,55.8513,163.214,0.262073,30.1997,3.55765,0.296311,0.213669,0.642158,4.35542,0.472313,0.577781,10.8315,0.497121,4.20763,92.4002,15.7672,1.083,0.832277,2.46622,18.1171,0.114273,0.382672,52.2274,0.294933,2.08913,9.18313,0.0709736,0.0322199,0.014084,0.147045,0.0369981,0.104603,0.491565,0.00123996,0.429641,3.73434,
143,14.6371,53.9437,141.321,0.271341,32.225,1.68478,0.358866,0.216824,0.784591,3.94569,0.460174,0.495715,9.29735,0.595923,3.87881,92.7728,6.66527,1.15289,0.705702,2.51758,18.8098,0.0667886,0.116583,39.2816,0.605541,0.852534,9.18313,0.0713781,0.0322199,0.014084,0.14703,0.0376138,0.0322584,0.102299,0.00123996,0.429317,2.38153,
144,14.6371,63.8192,174.525,0.229353,29.4252,6.67669,0.352886,0.188993,0.443446,6.68287,0.471331,0.669077,14.1027,0.572236,4.23375,74.7721,24.2448,1.14226,0.620521,1.132,24.1326,0.114896,0.928553,57.9053,0.520167,3.00206,9.18313,0.0718611,0.0316903,0.014084,0.14703,0.0376138,0.0538018,0.202942,0.00115618,0.42909,2.35516,
145,14.6319,21.9282,51.0097,0.667263,10.217,1.18519,0.0822423,0.0574214,0.21525,1.96246,0.470014,0.542217,2.83843,0.451611,3.90635,18.138,7.77868,0.428119,0.31201,0.526439,13.6821,0.00132911,0.363039,22.2024,0.185947,1.22541,9.18313,0.0716789,0.0316903,0.014084,0.14703,0.0354715,0.469791,0.491322,0.00113107,0.42909,3.73434,
146,14.6319,76.522,245.116,0.191211,45.9642,4.89618,0.304798,0.141963,1.03795,5.60142,0.502083,0.634821,12.5631,0.553214,4.32233,143.77,21.2641,1.11047,0.568064,3.64847,26.3724,0.135477,0.646904,53.3853,0.503338,3.23624,9.18481,0.072005,0.0316903,0.0140863,0.14703,0.0340663,0.469791,0.491232,0.00113107,0.42909,3.73434,
147,14.6319,82.6077,204.977,0.177125,40.1975,6.88229,0.403352,0.199796,1.12506,9.32315,0.455765,0.617129,18.5376,0.635347,4.23067,107.147,22.5566,1.14734,0.562663,3.31643,31.4273,0.0745818,0.606854,62.4541,0.639852,2.12696,9.18501,0.072005,0.0316903,0.0141177,0.147057,0.0340663,0.136217,0.0988229,0.00113107,0.429317,1.18566,
148,14.6319,42.0887,130.868,0.347643,27.4547,1.68828,0.232705,0.17654,0.432375,4.86161,0.474729,0.551692,1.52624,0.505699,4.18419,95.3508,8.58707,0.853024,0.753646,1.70965,19.1154,0.100864,0.271242,12.5183,0.375141,1.86695,9.18649,0.072005,0.0324376,0.0141177,0.147018,0.0340663,0.248039,0.490803,0.00149983,0.430574,3.73409,
149,14.6298,99.7164,231.494,0.146714,56.051,6.00153,0.637379,0.266805,1.08339,9.63902,0.499545,0.879571,19.3794,0.654773,4.62398,142.469,16.577,1.56615,0.748628,2.93136,24.9919,0.248651,1.43694,54.4195,0.605396,3.12584,9.18482,0.072005,0.0333665,0.0141177,0.147018,0.0340663,0.0580246,0.490803,0.00124622,0.430574,1.00721,
150,14.6298,43.6927,142.999,0.334834,26.9946,1.93129,0.248407,0.170661,0.417485,2.97268,0.476271,0.570101,5.56194,0.449414,3.89988,92.1193,10.0252,1.12208,0.808063,1.54022,14.9565,0.111752,0.606078,32.8161,0.220476,1.25566,9.18518,0.0730693,0.0337743,0.0140955,0.147018,0.0340663,0.101185,0.490803,0.00124622,0.430708,3.18471,
151,14.6298,35.8701,121.134,0.407855,22.163,1.73346,0.261865,0.130372,0.447623,2.73744,0.469028,0.606233,2.82281,0.506029,3.99231,79.5515,9.92451,1.11222,0.596474,2.06312,14.5641,0.0615752,0.561098,14.1678,0.372446,1.56746,9.18518,0.0726268,0.0341487,0.0141,0.147018,0.0331285,0.140669,0.490803,0.00124622,0.430708,3.73402,
152,14.6298,30.1573,108.668,0.485117,19.2202,0.939769,0.0577548,0.0866191,0.272024,0.997264,0.475788,0.510967,3.41664,0.46389,3.71634,70.4117,6.05933,0.255731,0.509531,0.894705,6.86148,0.0409813,0.163748,23.8671,0.227753,0.22586,9.18518,0.0722295,0.034023,0.0141024,0.147007,0.0362345,0.46987,0.490553,0.00124622,0.430708,2.77176,
153,14.6298,45.6504,152.672,0.320475,28.6707,2.95992,0.225194,0.0959428,0.634733,2.15171,0.469363,0.56392,5.33314,0.485781,4.05994,96.4102,14.316,0.989364,0.468824,2.65655,10.3477,0.0071789,0.519932,29.6404,0.264794,1.62506,9.18486,0.0722295,0.0341132,0.0141097,0.147002,0.0359216,0.450241,0.406598,0.00101588,0.431258,3.73402,
154,14.6288,34.266,107.562,0.426921,20.1421,2.1131,0.182414,0.12717,0.263441,3.7179,0.472554,0.496525,2.43076,0.507411,3.81255,70.6939,10.4594,0.734371,0.580145,0.677133,18.1002,0.074659,0.0359951,12.374,0.427539,0.573693,9.18486,0.0722295,0.0340501,0.0141097,0.146998,0.0325119,0.165525,0.490342,0.00104432,0.431124,3.73402,
155,14.6269,39.7341,124.468,0.368119,18.8462,2.79824,0.130028,0.116756,0.292846,2.8551,0.456581,0.516636,9.28599,0.485287,3.9504,49.6194,13.7032,0.499826,0.503407,0.991823,14.9884,0.0688542,0.240967,46.0732,0.315537,1.50144,9.18257,0.0727491,0.0338094,0.014116,0.146991,0.0315678,0.071693,0.0916459,0.00104432,0.431124,3.7344,
156,14.6269,54.6737,161.228,0.267531,35.8399,2.15622,0.234504,0.16416,0.800021,4.85103,0.47725,0.59411,5.22805,0.520163,3.80823,111.956,8.74465,0.852129,0.626745,2.8549,22.1049,0.0678817,0.519347,22.8884,0.400164,0.740642,9.18369,0.0727491,0.0338094,0.0141174,0.146995,0.0325119,0.26976,0.489778,0.00104081,0.431012,1.07624,
157,14.6269,31.8623,120.625,0.459066,21.9138,0.722875,0.142864,0.055051,0.565605,0.999777,0.4734,0.502105,2.15975,0.484675,3.8424,89.9007,4.67084,0.760564,0.293046,2.92535,7.63102,0.0241148,0.118165,15.1278,0.371573,0.746807,9.18645,0.0728138,0.0337488,0.0141174,0.146995,0.0320997,0.469871,0.489778,0.00104081,0.431012,3.73459,
158,14.6264,61.9591,190.242,0.236066,31.5725,3.34754,0.304586,0.162052,0.608082,6.75572,0.480302,0.598647,13.6411,0.52912,3.95947,94.0397,12.977,1.09808,0.513202,1.88333,25.9682,0.196589,0.474867,58.3848,0.371451,1.05457,9.18507,0.0730909,0.0337488,0.0141089,0.106111,0.0326892,0.0888972,0.489778,0.00104432,0.431281,3.36071,
159,14.6264,57.0044,157.188,0.256584,22.6858,6.09681,0.337385,0.149401,0.415294,7.83982,0.455829,0.567599,13.7159,0.532967,4.2076,50.0199,24.3585,1.03341,0.493933,1.3995,28.1731,0.0778426,0.303903,57.4411,0.389846,2.76724,9.18635,0.0727302,0.0337488,0.0141174,0.146995,0.0326892,0.0797848,0.489778,0.00104432,0.431284,0.950963,
160,14.6264,67.5512,183.816,0.216524,39.5907,4.59279,0.381154,0.527671,1.11777,4.00013,0.485671,0.69295,11.3978,0.514613,4.24985,111.604,17.5273,1.20992,3.1625,3.90929,14.9661,0.147015,0.919107,47.9929,0.352611,2.18958,9.18635,0.0730332,0.0337488,0.0141174,0.146995,0.0337456,0.0342575,0.136616,0.00104432,0.431311,3.7344,
161,14.6262,56.5297,184.173,0.258734,35.5628,2.54,0.225939,0.162083,0.646002,5.96896,0.505782,0.645391,5.71035,0.54749,4.0149,115.833,10.4312,0.790991,0.710655,2.47332,28.4245,0.237807,0.78427,28.6075,0.46682,1.44772,9.18635,0.0733756,0.0337102,0.0141102,0.147006,0.0337456,0.30215,0.490143,0.00104432,0.430892,3.21924,
162,14.6257,50.5934,147.718,0.289083,26.8319,3.1572,0.241499,0.177562,0.541084,2.92924,0.47264,0.598806,11.2831,0.47344,3.88693,81.989,14.398,0.840568,0.662001,1.90459,12.1971,0.0581494,0.732603,49.6915,0.202144,1.63449,9.18267,0.0729874,0.033354,0.0140886,0.147001,0.0339963,0.314187,0.0990504,0.00108612,0.431347,0.616516,
163,14.6257,55.253,143.604,0.264704,26.5037,4.88216,0.306526,0.20926,0.727149,6.41943,0.461439,0.494904,10.3574,0.509534,4.3815,80.5731,20.2698,0.953135,0.691635,2.43187,23.7269,0.0908833,0.102619,44.0323,0.330871,4.42685,9.1828,0.0727247,0.0333252,0.0140886,0.147001,0.0339963,0.0276691,0.290411,0.00108612,0.431264,0.947361,
164,14.6241,52.709,160.247,0.277449,37.4301,1.52162,0.30369,0.216948,0.325691,4.12432,0.504599,0.606935,3.04887,0.564291,4.06194,126.246,7.81149,1.07446,0.886372,0.810072,19.5631,0.162522,0.502704,17.5092,0.542662,1.33379,9.1828,0.0727247,0.0332794,0.0140886,0.147003,0.0339963,0.46991,0.489524,0.001058,0.431272,3.73433,
165,14.6241,56.1371,165.873,0.260506,31.6251,2.78828,0.226022,0.152028,0.539184,1.70979,0.492054,0.542264,13.6718,0.501326,3.88916,89.7545,11.0185,0.906864,0.590054,1.78698,8.03425,0.130046,0.228958,55.165,0.341355,0.988266,9.18219,0.0725456,0.0332794,0.0140886,0.147005,0.0323675,0.469895,0.489524,0.001058,0.4311,1.84681,
166,14.6241,30.8404,113.5,0.474185,17.0367,0.974923,0.101198,0.0237194,0.396109,1.45801,0.465641,0.484238,5.62188,0.442733,3.83528,56.3708,6.55058,0.486185,0.144473,1.75536,9.9517,0.0403352,0.0724787,40.1162,0.0944192,0.700439,9.18321,0.0727247,0.0335632,0.0140995,0.147001,0.0323675,0.251182,0.180236,0.001058,0.4311,3.73426,
167,14.6241,28.214,95.1155,0.518327,13.7275,0.998638,0.052082,0.0634974,0.336581,2.4834,0.463266,0.484003,5.46691,0.441261,3.69686,31.9666,6.47033,0.13571,0.343011,1.32657,17.0546,0.0473714,0.0453674,38.2656,0.064379,0.268414,9.18321,0.0727247,0.0335699,0.0140995,0.147019,0.0339963,0.132122,0.166448,0.001058,0.431081,1.81797,
168,14.6237,26.3043,58.1607,0.555941,12.164,1.3105,0.191307,0.0954518,0.479004,2.96701,0.471273,0.57576,3.68321,0.460009,3.90677,14.7045,7.31129,0.865335,0.399232,1.66647,14.7581,0.0222887,0.624515,19.4253,0.138466,0.939588,9.18349,0.0731079,0.0335357,0.0140958,0.147013,0.0324499,0.402194,0.352931,0.00101711,0.431445,3.73403,
169,14.6231,74.7134,203.946,0.195723,40.2632,3.85115,0.369882,0.151328,0.914459,6.86026,0.469749,0.51891,16.6764,0.500219,4.13782,107.309,13.6952,1.22304,0.507856,3.34525,23.1887,0.0803451,0.146611,63.0827,0.272796,2.55318,9.18288,0.073043,0.0333002,0.0140958,0.146997,0.0339963,0.0606592,0.440627,0.00101711,0.431486,3.73442,
170,14.6231,36.3611,114.63,0.402163,20.9639,3.32128,0.142866,0.120697,0.362067,2.05041,0.467676,0.573219,3.80375,0.493325,4.06187,65.8892,16.0797,0.580469,0.527833,1.40883,10.9503,0.0168853,0.504389,26.4802,0.306927,1.65197,9.18069,0.072923,0.0332076,0.0140958,0.146986,0.0345706,0.350418,0.489057,0.00101711,0.431073,3.73442,
171,14.6228,32.8511,127.59,0.445126,21.5376,1.19005,0.120313,0.0322256,0.381679,2.29155,0.479406,0.485275,2.18659,0.452939,3.69338,86.4643,8.03353,0.605907,0.131179,1.64123,15.7503,0.0667394,0.0929406,15.4472,0.152311,0.295539,9.18096,0.072923,0.0331803,0.01409,0.146986,0.0328,0.469907,0.259275,0.00101711,0.430793,1.64957,
172,14.6228,56.7282,168.382,0.25777,25.8686,3.80954,0.254187,0.182918,0.391275,2.73294,0.462786,0.631098,17.7042,0.509989,4.18066,68.4115,17.5919,1.012,0.671007,1.21114,10.7896,0.0682133,0.624827,69.6339,0.446592,2.02478,9.18127,0.072923,0.0327432,0.0140857,0.146986,0.0343906,0.0285028,0.489057,0.00102892,0.27495,3.73424,
173,14.6224,63.7456,208.975,0.229387,39.3191,4.63336,0.28067,0.312335,0.560754,4.33916,0.500503,0.565355,8.22734,0.564305,4.44271,134.28,18.0729,1.00804,1.26248,2.0855,20.1465,0.175501,0.527184,46.8528,0.532225,2.94733,9.18127,0.072923,0.0327432,0.0140859,0.146949,0.0343906,0.309124,0.144423,0.00102892,0.431483,3.73425,
174,14.6222,47.8794,146.93,0.305398,28.3242,2.92152,0.201483,0.158689,0.58762,2.24871,0.469218,0.549081,7.72108,0.513322,4.18445,86.2611,12.3848,0.819905,0.64129,2.30913,9.4548,0.0630199,0.351105,38.2637,0.364987,2.29641,9.17867,0.0723546,0.0332559,0.0140991,0.146942,0.0343906,0.143945,0.394776,0.00103165,0.431212,3.14505,
175,14.6214,32.8059,95.6688,0.445693,20.8603,2.80607,0.15247,0.0714045,0.401794,2.48762,0.472489,0.554166,0.639416,0.483744,3.87642,74.3492,13.6984,0.598155,0.306345,1.51159,13.8745,0.0485013,0.316961,6.26642,0.257906,0.82892,9.17867,0.0723546,0.0331445,0.0140959,0.146942,0.0343906,0.296617,0.488828,0.00100741,0.431508,3.73453,
176,14.6214,64.91,181.116,0.225256,35.7135,4.0564,0.460946,0.193194,0.718376,6.76724,0.462161,0.636818,11.2724,0.551532,4.07737,100.289,14.7227,1.50115,0.675221,2.17749,23.7552,0.0610391,0.752205,45.2232,0.42375,1.26265,9.17867,0.0723546,0.0329673,0.0140904,0.146928,0.0346017,0.202054,0.00386735,0.00100741,0.431513,3.73447,
177,14.62,33.7695,103.746,0.432936,20.4529,1.62698,0.225224,0.060729,0.540231,3.77345,0.477897,0.522522,1.85007,0.51006,3.72945,75.6298,8.08463,0.96852,0.279173,1.94888,18.8762,0.0520343,0.234079,13.229,0.383224,0.260532,9.17829,0.072315,0.0329673,0.0140904,0.146937,0.0333008,0.469929,0.488665,0.00100741,0.431512,2.92504,
178,14.62,47.0959,137.905,0.310431,29.4229,2.52151,0.159957,0.154597,0.441712,6.231,0.494401,0.538296,2.69412,0.51791,3.91954,90.6568,11.1317,0.593946,0.593166,1.20529,27.1986,0.180999,0.309408,14.8417,0.386429,0.993734,9.17708,0.072315,0.0329673,0.0140904,0.146937,0.0309094,0.0106321,0.477595,0.00100741,0.431513,3.45829,
179,14.6192,39.3039,121.028,0.371955,16.5536,2.53197,0.226185,0.0823379,0.342466,2.64798,0.481746,0.50463,11.7474,0.461728,3.72378,41.6139,12.5657,0.978434,0.356117,0.983141,14.4927,0.132633,0.109587,58.2113,0.173152,0.21127,9.17533,0.0721747,0.0329673,0.0140904,0.146952,0.0323791,0.168146,0.488665,0.00103,0.431625,2.49418,
180,14.6187,30.2505,109.41,0.483253,20.4741,0.754432,0.116276,0.0278012,0.2921,0.772567,0.475837,0.484489,2.66617,0.452962,3.73373,79.022,4.95983,0.590305,0.1004,1.01548,5.45589,0.0410284,0.0369086,20.8396,0.143241,0.0120512,9.17708,0.072315,0.0329857,0.0140959,0.146978,0.0323791,0.469916,0.267498,0.00103,0.431625,3.67285,
181,14.6184,55.1506,162.948,0.265064,22.2398,3.82111,0.215297,0.153793,0.401194,5.68883,0.455129,0.562346,16.8033,0.508481,4.30135,55.141,14.8296,0.770419,0.567113,1.34975,26.0137,0.0690914,0.351079,66.4384,0.310917,2.53141,9.17725,0.072315,0.0329857,0.0141041,0.146982,0.0337597,0.0825726,0.488221,0.00100397,0.431403,3.73452,
182,14.6184,67.5824,188.085,0.216305,36.9509,3.81616,0.309896,0.246872,0.789506,6.32835,0.470037,0.574741,13.6626,0.51855,3.91484,104.522,14.6093,0.951201,0.80507,3.05075,23.5982,0.0628197,0.368111,57.2154,0.388953,0.889002,9.18013,0.0725395,0.0329857,0.0141041,0.146988,0.0347074,0.257778,0.488221,0.00100397,0.431403,3.73452,
183,14.6184,46.7415,140.552,0.312751,21.4457,3.87075,0.230798,0.114578,0.674281,3.37568,0.470139,0.551889,11.2557,0.539747,4.21218,62.4674,15.3189,0.797783,0.469738,2.48957,13.8876,0.061139,0.318348,52.6112,0.427262,3.93345,9.18013,0.0725395,0.0329852,0.0141211,0.146994,0.0355838,0.140759,0.425627,0.00100397,0.431403,0.511547,
184,14.6184,72.2624,206.192,0.202297,47.7836,3.79019,0.298693,0.216217,0.776163,5.04412,0.487407,0.673159,8.45311,0.573404,4.16634,138.815,15.0963,0.918582,0.761579,2.68995,19.4988,0.114,0.782906,38.9052,0.520991,2.97744,9.18106,0.0729016,0.0328492,0.0141173,0.146995,0.0355838,0.302827,0.302299,0.00100848,0.432101,1.70939,
185,14.6184,41.4313,112.705,0.352835,17.2761,2.81473,0.339738,0.141653,0.260676,7.87157,0.446373,0.702453,7.06193,0.495932,4.02018,43.7217,11.0957,1.22062,0.5138,0.90321,35.6289,0.102957,0.958023,31.5074,0.265687,1.59822,9.18201,0.0732865,0.0328492,0.0141094,0.146995,0.0348883,0.0301692,0.488221,0.00100848,0.43186,2.10189,
186,14.6181,60.8617,160.355,0.240185,23.3812,5.64796,0.266092,0.203894,0.45641,9.68057,0.446465,0.555981,15.452,0.535089,4.23593,49.1541,22.7463,0.801545,0.641258,1.33861,35.453,0.0837598,0.435024,54.962,0.410714,2.72448,9.18201,0.0732941,0.0328492,0.0141094,0.146968,0.0355838,0.0261285,0.190007,0.00100312,0.43186,2.32455,
187,14.6181,29.2135,102.163,0.500387,17.0875,1.13404,0.101369,0.072101,0.15929,0.752756,0.468618,0.551741,4.65005,0.458384,3.77771,55.9191,7.69873,0.505243,0.417451,0.30618,7.51098,0.0240076,0.442533,33.9141,0.196544,0.299785,9.18246,0.0732941,0.0329384,0.0141094,0.146968,0.0355737,0.399794,0.487992,0.00100312,0.43186,3.73419,
188,14.6181,48.3927,166.688,0.302072,27.2415,1.78688,0.168627,0.0804477,0.725231,5.21732,0.474292,0.601251,7.64785,0.441533,4.00769,93.8212,10.77,0.667459,0.370215,2.82649,26.2538,0.0583846,0.708399,38.9928,0.0490181,1.37634,9.18246,0.0732941,0.0329384,0.0141094,0.146968,0.0355838,0.305573,0.487992,0.00100312,0.43186,3.73453,
189,14.618,74.6868,204.231,0.195724,40.3661,6.75019,0.346651,0.191797,0.759112,9.76401,0.476816,0.5658,10.2512,0.586155,4.62895,119.34,24.0466,1.12859,0.717436,2.2562,35.3881,0.115393,0.284535,47.7358,0.587336,3.36244,9.18246,0.0732941,0.0329898,0.0141094,0.146968,0.0368447,0.0795061,0.487992,0.00100312,0.431925,3.73456,
190,14.618,32.577,93.061,0.448721,20.3322,1.36745,0.218756,0.103802,0.256683,1.99921,0.489975,0.48935,3.02284,0.530261,3.76652,63.9444,9.39471,0.944862,0.48418,0.77722,12.4119,0.107717,0.0837421,17.0985,0.49852,0.971944,9.18246,0.073074,0.0329898,0.0141094,0.146965,0.03796,0.470007,0.0961338,0.00100427,0.431828,2.01359,
191,14.6174,71.3341,197.24,0.204915,35.1514,5.10439,0.327997,0.182577,1.02089,3.78113,0.485249,0.613132,20.3844,0.546155,3.73673,99.7591,18.7742,1.07434,0.648686,3.25414,13.2951,0.0699199,0.501215,70.4909,0.411049,0.740555,9.18246,0.073074,0.0329898,0.0140931,0.146965,0.0383201,0.384299,0.487825,0.00100354,0.431828,0.78935,
192,14.6174,42.9926,198.621,0.339999,27.658,0.457126,0.110615,0.947165,0.482438,3.53619,0.50034,0.520176,4.36728,0.438849,3.97446,129.603,3.03615,0.582804,6.53105,2.39745,24.4883,0.212681,0.24219,35.1477,0.115302,1.66604,9.18233,0.073071,0.0329748,0.0140931,0.146961,0.0383201,0.470005,0.487825,0.00100729,0.431593,3.73468,
193,14.6171,27.3206,88.9188,0.535019,15.138,1.60753,0.124027,0.0429777,0.358892,0.974228,0.462676,0.558677,3.52645,0.456619,4.07052,43.1238,10.6978,0.636315,0.623367,1.49777,6.83001,0.0637011,0.49106,24.7255,0.168403,2.34301,9.18242,0.0731948,0.0329395,0.0140931,0.146965,0.0383505,0.101886,0.487691,0.00100729,0.431944,3.73448,
194,14.6171,51.0233,151.865,0.286478,26.3285,3.96431,0.235089,0.178436,0.346291,3.51656,0.470699,0.5864,11.0084,0.522486,3.86609,76.0162,15.8612,0.841649,0.660545,0.944977,14.1145,0.0833348,0.412378,46.9961,0.381113,1.05651,9.18242,0.0731948,0.0328851,0.0140891,0.146963,0.0385712,0.177127,0.487691,0.00100586,0.432023,0.948292,
195,14.6171,46.3919,134.136,0.315077,27.2022,2.29577,0.206481,0.117919,0.627991,3.95851,0.468468,0.539159,6.68168,0.526418,3.76731,84.9629,10.0869,0.709405,0.432286,1.98968,16.6353,0.0883742,0.328563,28.4097,0.397484,0.326161,9.18242,0.0733747,0.0328851,0.0140891,0.146963,0.0385712,0.0340858,0.331732,0.00100586,0.431905,2.66518,
196,14.6171,24.9667,72.4441,0.585462,11.056,1.27751,0.113269,0.0263296,0.281265,1.71774,0.463266,0.485754,5.38284,0.438445,3.72429,17.3284,8.4553,0.568193,0.0969307,0.969382,11.8317,0.0477286,0.0501067,37.776,0.096464,0.0770393,9.18233,0.0733196,0.0328851,0.0140807,0.146963,0.0385712,0.13122,0.378445,0.00100586,0.432023,3.20956,
197,14.6171,59.8009,181.461,0.244429,31.8489,3.77766,0.318646,0.193808,0.477066,6.0996,0.472376,0.529346,11.6095,0.49551,3.97847,89.4297,19.1043,1.16393,0.709722,1.35857,24.4823,0.0379473,0.295962,52.5049,0.283552,1.69713,9.18233,0.0734058,0.0328851,0.0140807,0.146969,0.0385356,0.352103,0.37594,0.00100441,0.432106,2.41228,
198,14.6166,81.141,248.642,0.180138,46.3048,4.86038,0.328553,0.441858,0.803794,6.27051,0.468759,0.617588,16.4695,0.536852,4.03838,146.552,17.9691,1.07242,1.83189,2.56048,26.3298,0.0674535,0.594629,64.3119,0.409684,1.53444,9.18233,0.0734387,0.0328851,0.0140807,0.146961,0.0384959,0.154774,0.450986,0.00100441,0.432106,1.15666,
199,14.6166,33.4084,107.862,0.437513,16.1318,2.33301,0.195025,0.095389,0.46863,2.61412,0.465061,0.518946,6.2402,0.455592,3.89064,47.2413,12.6966,0.806897,0.406918,1.7356,13.4649,0.0419505,0.190263,41.2732,0.139664,1.34925,9.18241,0.0734387,0.0328851,0.0140891,0.146961,0.0384959,0.17591,0.487614,0.00100475,0.432106,2.08818,
200,14.6166,56.3311,215.084,0.259476,33.614,2.63587,0.135465,0.0916225,0.551362,3.56631,0.479975,0.48063,10.678,0.452167,3.64567,140.054,12.5747,0.50445,0.393401,2.04465,18.1125,0.141385,0.0774202,52.1709,0.101414,0.453382,9.18249,0.0734262,0.0328851,0.0141037,0.146958,0.0384128,0.0589416,0.0217591,0.00100475,0.432106,0.926998,
