Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.front.roll_center.z.avg,Heave.front.king_pin_inclination_l.avg,Heave.front.mechanical_trail_l.avg,Heave.front.tie_rod_angle_top_view_l.avg,Heave.front.motion_ratio_heave_l.avg,Heave.front.toe_angle_l.avg,Roll.front.camber_angle_l.avg,Heave.front.scrub_radius_l.avg,Steering.front.ackerman_angle.avg,Heave.front.side_view_swing_arm_angle_l.avg,Roll.front.roll_center.y.avg,Steering.front.tie_rod_angle_front_view_l.avg,Steering.front.camber_angle_l.avg,Heave.front.roll_center.z.std_dev,Heave.front.king_pin_inclination_l.std_dev,Heave.front.mechanical_trail_l.std_dev,Heave.front.tie_rod_angle_top_view_l.std_dev,Heave.front.motion_ratio_heave_l.std_dev,Heave.front.toe_angle_l.std_dev,Roll.front.camber_angle_l.std_dev,Heave.front.scrub_radius_l.std_dev,Steering.front.ackerman_angle.std_dev,Heave.front.side_view_swing_arm_angle_l.std_dev,Roll.front.roll_center.y.std_dev,Steering.front.tie_rod_angle_front_view_l.std_dev,Steering.front.camber_angle_l.std_dev,Heave.front.roll_center.z.best,Heave.front.king_pin_inclination_l.best,Heave.front.mechanical_trail_l.best,Heave.front.tie_rod_angle_top_view_l.best,Heave.front.motion_ratio_heave_l.best,Heave.front.toe_angle_l.best,Roll.front.camber_angle_l.best,Heave.front.scrub_radius_l.best,Steering.front.ackerman_angle.best,Heave.front.side_view_swing_arm_angle_l.best,Roll.front.roll_center.y.best,Steering.front.tie_rod_angle_front_view_l.best,Steering.front.camber_angle_l.best,
116,59.4907,100.361,161.61,0.592767,41.8625,3.28741,2.28385,0.415572,0.557994,1.09477,0.367363,3.5353,0.621191,5.19651,39.3975,0.427225,1.31378,131.05,3.45813,8.5037,0.702841,0.634729,3.15828,0.109139,13.8215,0.347557,14.2663,1.86676,0.252558,0.165823,8.74685,2.56325,0.204083,0.160866,0.358981,0.3451,0.3399,0.739484,0.465521,3.43376,28.1531,0.344887,0.566725,
117,59.4907,132.672,221.422,0.448404,48.6949,4.18905,4.46775,0.572973,0.722154,0.775295,0.367102,8.17788,0.633395,20.1579,41.8604,0.511087,1.54217,137.079,5.98866,16.0421,1.05484,1.12924,1.61516,0.220941,23.2344,0.351594,61.076,11.5012,0.457778,0.881279,8.71112,2.56306,0.20286,0.130684,0.338845,0.3451,0.00884543,0.790089,0.192115,3.43479,29.1026,0.354697,1.30377,
118,59.3929,93.2304,151.762,0.637055,32.5441,2.74672,3.82474,0.547182,0.567191,0.769734,0.372746,3.95783,0.632385,6.32564,39.1152,0.489133,1.33778,111.902,1.14113,14.3285,1.11944,0.706048,1.89023,0.134048,13.2141,0.573481,22.6107,3.84658,0.496216,0.431823,8.71112,2.56306,0.200724,0.121149,0.338845,0.3451,0.339575,0.790089,0.485513,3.43479,23.4477,0.349737,0.274019,
119,59.3757,164.824,248.71,0.360236,69.4043,4.16896,8.49008,0.908471,0.806904,1.72578,0.369308,12.4244,0.851921,23.4949,39.8143,0.658805,1.70617,136.815,5.4818,21.0875,1.47937,0.95652,3.52942,0.112751,29.9744,1.02586,55.3406,3.62797,0.685531,1.2221,8.55502,2.55527,0.200724,0.121149,0.289671,0.334722,0.237718,0.790089,0.469125,3.43608,30.7662,0.354856,0.838856,
120,59.3599,92.156,154.476,0.644124,21.4447,3.62837,4.48884,0.553507,0.508736,0.66589,0.348583,6.91977,0.699142,9.53198,41.4686,0.491318,1.40654,83.0337,5.21103,19.4773,1.17073,0.565649,1.41387,0.0660773,25.3334,0.771736,39.3648,13.2217,0.513448,0.601409,8.55502,2.55527,0.200724,0.121149,0.289671,0.334722,0.109698,0.790089,0.469125,3.43353,25.6346,0.351788,0.919383,
121,59.3182,100.594,153.755,0.589681,35.013,3.57604,3.64312,0.547306,0.486908,0.979062,0.344295,6.16783,0.629754,7.94261,39.3378,0.513207,1.41286,103.329,4.72508,11.9488,1.00516,0.458832,2.16505,0.0844093,18.7953,0.492943,20.2469,4.27857,0.496128,0.547915,8.55502,2.55527,0.200724,0.121149,0.289671,0.334722,0.0508491,0.814604,0.0733157,3.43005,22.4163,0.35452,0.559695,
122,59.2586,85.5449,115.663,0.692719,26.4892,3.04556,2.65924,0.506808,0.438923,0.812318,0.357875,3.61975,0.598813,5.92397,39.1339,0.460649,1.49794,82.0961,2.97784,11.1756,0.978229,0.346182,2.13976,0.0945969,13.1148,0.287074,13.5918,3.44211,0.41925,0.675173,8.41373,2.55135,0.205876,0.116398,0.270876,0.334722,0.171198,0.847702,0.470347,3.11378,19.3038,0.35452,1.30028,
123,59.2586,160.784,282.988,0.368561,51.3535,4.29055,9.05341,0.86843,0.667691,1.35134,0.36511,8.1915,0.917614,26.9791,54.544,0.604176,1.59733,134.568,5.78315,25.3453,1.58879,0.959472,3.35097,0.148019,25.4654,1.08642,67.5094,102.239,0.628154,1.20827,8.32921,2.54984,0.201502,0.0470744,0.270876,0.334722,0.163446,0.844447,0.470347,3.43353,12.4881,0.351794,0.744843,
124,59.2586,114.916,154.973,0.515668,27.9663,4.74055,5.47109,0.786915,0.575663,1.09469,0.331923,10.9298,0.696048,15.6064,44.574,0.614844,1.52798,57.3597,6.61393,16.886,1.37534,0.628064,2.53322,0.069235,28.3917,0.698978,46.1942,28.9097,0.70856,0.73463,8.41373,2.55135,0.205876,0.116398,0.270876,0.174642,0.0959657,0.844447,0.417002,3.43353,16.1059,0.356238,1.00897,
125,59.184,119.049,206.474,0.497141,37.3607,3.77827,4.8594,0.60979,0.612483,0.515408,0.349935,7.16786,0.599875,20.0612,41.2449,0.508745,1.38007,112.292,4.98684,15.9511,1.25065,1.01591,0.876978,0.135804,25.0872,0.265748,64.0428,5.63029,0.486769,0.358354,8.41373,2.55135,0.20046,0.106385,0.270876,0.316533,0.0748546,0.839459,0.279755,3.43048,39.6593,0.35069,0.342805,
126,59.1763,101.239,166.733,0.584519,41.452,2.72675,3.01335,0.39515,0.471317,0.534963,0.375686,3.32435,0.624938,6.49905,39.9715,0.448025,1.4023,130.08,0.735287,14.6034,0.689729,0.683414,0.72409,0.132632,10.3607,0.564206,22.1087,2.71811,0.295,0.548256,8.37874,2.55185,0.19779,0.0684,0.270876,0.312621,0.342026,0.852273,0.227737,3.33882,26.0909,0.351467,0.842139,
127,59.1763,107.436,181.867,0.550808,30.1735,2.91543,3.88871,0.483724,0.501846,0.670295,0.347688,5.31238,0.656052,19.5517,41.0054,0.5134,1.41545,86.8468,2.19252,14.2585,0.925759,0.63062,1.26177,0.0790777,16.2934,0.3587,61.2181,13.606,0.543914,0.44239,8.37874,2.04614,0.200929,0.0429086,0.270876,0.297588,0.0719336,0.870814,0.48481,3.43048,15.8653,0.351467,0.4734,
128,59.1522,102.657,172.52,0.576213,39.9293,3.2753,2.58429,0.431497,0.411886,1.25838,0.35764,4.23549,0.579862,8.49632,39.2502,0.46021,1.38644,123.746,3.26226,9.77511,0.90223,0.452421,3.83945,0.0834454,13.7567,0.217065,23.5943,4.80096,0.344183,0.362492,8.37874,2.55185,0.203612,0.0253854,0.270876,0.273028,0.245484,0.86938,0.0374428,3.43048,8.35005,0.351467,0.821514,
129,59.1087,83.318,128.187,0.709435,20.2368,2.83296,2.82839,0.308591,0.399479,0.490096,0.345535,3.73966,0.60925,10.1595,39.5098,0.460334,1.39762,62.3095,1.82928,16.9021,0.516721,0.43915,1.14843,0.0302072,14.2032,0.22326,38.2351,3.06084,0.358499,0.411153,8.47691,2.55367,0.203612,0.0253854,0.29874,0.252307,0.265698,0.86938,0.497357,3.43498,18.1742,0.342198,1.30169,
130,59.107,105.848,186.914,0.558414,29.1782,3.68471,2.96845,0.42812,0.948385,0.671845,0.339759,6.80436,0.643675,17.7921,40.4691,0.460584,1.45879,83.7509,5.70845,13.1226,0.94453,3.68265,1.56185,0.0602767,24.9013,0.425261,57.2042,2.54075,0.377682,0.81981,8.47691,1.15344,0.198213,0.0253854,0.291189,0.252307,0.0518655,0.86938,0.255664,3.43498,39.7466,0.361082,1.30169,
131,59.107,108.65,178.756,0.544014,34.574,3.48604,4.0882,0.396229,0.475779,1.28286,0.3332,5.67787,0.787477,16.4151,39.0692,0.532213,1.53163,98.4439,4.59233,14.2057,0.743987,0.577256,3.57753,0.0371905,18.1288,1.01289,49.2478,6.74852,0.50852,0.716014,8.47373,2.55367,0.198213,0.0253854,0.289906,0.252307,0.168087,0.879276,0.21684,3.43545,1.79523,0.35941,1.30994,
132,59.0942,101.357,156.258,0.583028,29.9183,3.87178,4.77942,0.513785,0.518476,0.897266,0.345058,5.9518,0.681398,13.1301,38.6754,0.49628,1.57829,99.35,5.41482,19.4091,1.15368,0.786917,2.52569,0.120647,21.299,0.548338,41.3279,7.48389,0.404862,1.33697,8.47691,2.55367,0.198213,0.0244984,0.291189,0.252307,0.057278,0.879276,0.454949,3.43545,1.81888,0.361082,1.1376,
133,59.0492,92.5772,193.038,0.637838,31.1001,3.08729,1.83915,0.397686,1.16366,0.636163,0.36894,3.82218,0.656687,6.99207,40.7713,0.435112,1.30692,141.298,2.98044,8.27413,1.03681,5.85262,2.23689,0.206218,15.1574,0.575955,20.3402,7.24499,0.191726,0.227923,8.46191,2.55131,0.205483,0.0244984,0.295959,0.249307,0.168577,0.882382,0.496697,3.43538,32.9882,0.361082,0.294224,
134,59.0492,177.319,572.821,0.333011,84.2364,4.63724,7.76623,0.571162,0.500723,0.482948,0.324327,11.6609,0.932484,21.4058,42.6659,0.515179,1.61995,440.157,7.50307,29.855,1.25309,1.07391,0.797604,0.0829689,36.5764,1.38106,70.6644,14.8058,0.403379,1.09983,8.46191,2.22361,0.208105,0.0258537,0.27311,0.240198,0.0271835,0.885869,0.225447,3.43538,24.5601,0.380303,1.30663,
135,58.9559,133.932,225.378,0.440192,44.8802,4.05742,5.41932,0.477495,0.543432,0.79392,0.363971,8.2401,0.841818,25.661,40.5654,0.577276,1.51075,120.957,5.40172,16.9173,0.926628,0.703846,2.14984,0.0970881,23.4498,1.06544,68.007,4.01121,0.579545,0.754513,8.44369,2.5494,0.208105,0.0258537,0.292971,0.240198,0.236303,0.881967,0.205657,3.43757,36.6932,0.383832,0.800913,
136,58.9559,156.343,417.469,0.377093,27.0278,4.70033,6.17506,0.40701,0.436923,0.768858,0.348755,13.6416,0.749083,16.2919,83.638,0.534968,1.62296,79.3383,8.38507,21.711,0.893125,0.499278,2.03165,0.0648168,49.6728,0.757021,60.8722,278.583,0.498186,0.984098,8.46191,2.54964,0.214458,0.0233812,0.292971,0.240198,0.0487999,0.881967,0.464458,3.43643,22.7396,0.383832,1.28594,
137,58.9559,83.6574,109.414,0.70473,17.273,3.10716,3.02332,0.387941,0.428609,0.623883,0.336275,4.90681,0.638214,11.1564,39.8989,0.473893,1.40299,36.8183,4.23914,13.4755,1.06553,0.482426,1.80663,0.045204,19.4764,0.229404,41.0901,43.7292,0.280109,0.514477,8.46191,1.50322,0.214458,0.0233812,0.292971,0.240198,0.0480171,0.884115,0.464458,3.43643,16.4077,0.383832,0.461588,
138,58.9497,99.9219,148.962,0.589957,24.4318,2.89195,4.63004,0.375922,0.427961,0.945635,0.339292,5.37763,0.830311,17.948,39.7436,0.579644,1.4,59.5272,2.26354,17.8325,0.965154,0.460979,2.47081,0.0356228,15.2098,0.929681,58.0201,4.2621,0.582039,0.559367,8.46191,1.98318,0.214846,0.0233812,0.292971,0.240198,0.186449,0.884115,0.542932,3.4352,13.4617,0.387906,0.360016,
139,58.9497,143.884,372.709,0.409704,52.204,3.74447,4.95353,0.368898,17.3921,0.865857,0.403765,6.51328,0.667665,13.6414,41.1248,0.510332,1.49345,181.664,4.9665,19.2077,1.04385,118.839,2.80116,0.279945,22.6581,0.439927,50.7717,7.68279,0.381414,0.764061,8.46191,2.54964,0.216132,0.0233812,0.293986,0.238201,0.342961,0.884115,0.394425,3.4352,32.8033,0.396169,1.1095,
140,58.9364,120.478,219.892,0.489188,34.8552,4.09478,6.5026,0.45982,0.505172,0.517185,0.36685,8.26065,0.987553,20.2823,41.4733,0.558579,1.61398,105.061,6.76906,23.7466,1.22646,9.98765,1.00387,0.119976,29.4595,1.88171,56.2012,9.05478,0.53364,1.79247,8.47495,2.54964,0.218463,0.0233207,0.293986,0.2331,0.220062,0.886071,0.512892,3.4352,39.3641,0.40157,0.844641,
141,58.8961,95.1918,144.582,0.61871,22.2044,2.89984,3.7478,0.38716,0.405351,0.447397,0.344739,4.19688,0.636422,18.0502,39.9159,0.54752,1.40816,56.3286,2.35085,15.3198,0.960318,0.418278,1.16248,0.0350479,13.8527,0.470085,57.439,2.91554,0.517906,0.514093,8.56485,2.55144,0.218463,0.023385,0.293986,0.063231,0.226879,0.890696,0.512892,3.43801,30.3129,0.413515,0.822431,
142,58.8961,96.4533,187.34,0.610618,25.8667,3.40767,4.59109,0.277946,0.364566,0.479859,0.358491,5.2676,0.553955,12.983,40.2655,0.481784,1.55507,85.3488,4.25894,21.4139,0.593113,0.363212,1.46462,0.0757881,21.5436,0.0923228,51.0689,2.12393,0.294055,1.13763,8.56485,2.55144,0.217996,0.0274303,0.293986,0.211372,0.343106,0.892568,0.200163,3.43801,39.7951,0.416662,1.31333,
143,58.8961,106.552,188.147,0.552748,40.9294,2.99617,2.63918,0.336423,0.43046,1.00061,0.374455,4.02625,0.599009,11.0577,40.1951,0.514937,1.45176,129.754,2.42441,10.451,0.734705,0.60705,3.1499,0.164103,12.8147,0.215893,37.7733,2.91475,0.394138,0.522868,8.56485,2.55144,0.217996,0.0637068,0.290781,0.0848779,0.312964,0.895849,0.517773,3.43905,36.1549,0.416662,1.30782,
144,58.8961,92.5196,136.226,0.63658,28.226,2.74542,2.54285,0.34673,0.391759,0.694857,0.351737,3.98498,0.642567,11.1065,39.5843,0.518427,1.38348,89.2246,0.949838,9.30943,0.861824,0.421475,2.05354,0.0895645,12.7244,0.411213,36.7526,1.34856,0.421246,0.397218,8.56485,2.55144,0.217996,0.0637068,0.290781,0.211372,0.0866854,0.89594,0.517773,3.43893,32.1231,0.416662,1.22694,
145,58.8882,108.521,187.198,0.542644,32.8932,3.43363,4.96528,0.419313,0.448763,0.661641,0.358461,6.98343,0.657549,15.1188,40.5587,0.494789,1.52731,95.6542,4.47703,19.1294,0.920914,0.587691,1.72336,0.121045,22.0112,0.455962,48.2691,4.46395,0.296383,1.21388,8.57364,2.36187,0.217996,0.031259,0.292106,0.207093,0.147858,0.896857,0.517773,3.43898,28.1309,0.416662,0.997748,
146,58.8882,118.547,205.801,0.496749,36.6505,3.77802,4.9881,0.428414,0.436938,0.575687,0.36695,6.64221,0.799554,21.4442,40.502,0.50147,1.43319,102.18,5.27808,18.6469,1.06851,0.521525,1.46183,0.129727,23.2083,0.992366,63.4019,3.49764,0.262389,0.754445,8.58331,2.5512,0.217996,0.0412474,0.292027,0.207093,0.0887346,0.897888,0.511304,3.43954,35.104,0.416662,0.751234,
147,58.8882,84.7215,128.348,0.69508,24.5034,2.89202,3.75729,0.30558,0.423013,0.336788,0.357907,3.31297,0.597575,6.84869,39.515,0.499753,1.37145,87.4442,1.8723,17.3757,0.839214,0.658739,0.661902,0.125866,13.1421,0.234864,26.3235,3.32316,0.419409,0.33369,8.58062,2.5512,0.220718,0.0412474,0.291637,0.207093,0.18995,0.899021,0.514434,3.43964,17.1792,0.416795,1.24994,
148,58.8882,121.865,220.407,0.483225,38.0155,3.53794,2.53174,0.446517,0.438541,0.723474,0.377713,5.49476,0.583534,19.204,48.6395,0.501355,1.37047,124.643,4.00625,9.9778,1.15322,0.499911,2.68188,0.190274,18.9886,0.195452,57.3583,60.8139,0.292534,0.277938,8.57134,2.5512,0.22124,0.0238298,0.291153,0.207093,0.343094,0.899021,0.0392214,3.43908,37.3584,0.422949,0.889178,
149,58.8882,110.941,211.425,0.530805,39.0983,2.74247,3.40149,0.37698,0.426382,0.769636,0.3784,3.13767,0.596733,17.2074,40.8215,0.51565,1.46873,131.885,0.789695,15.5324,0.98993,0.528869,2.57077,0.199722,9.51269,0.161809,55.3926,10.3534,0.424625,0.791676,8.57134,2.55166,0.222425,0.0353477,0.291637,0.0595256,0.326892,0.899461,0.514434,3.43962,36.0736,0.425779,0.574305,
150,58.8844,92.8787,148.441,0.633992,25.7347,3.25402,1.90068,0.369541,0.38974,0.388236,0.345014,5.47841,0.578074,13.2039,39.3763,0.533304,1.32685,71.8723,4.05104,8.55697,0.958067,0.388822,0.979007,0.0476441,19.6552,0.281477,45.9637,3.00504,0.448326,0.259463,8.60154,2.55207,0.223755,0.0454588,0.291846,0.0376677,0.240005,0.897436,0.118248,3.43926,27.4222,0.425779,0.296199,
151,58.8782,96.8584,153.993,0.607879,24.8914,3.14617,3.95158,0.322795,0.380165,0.457326,0.35451,3.49021,0.727777,18.1247,39.0223,0.516936,1.47251,70.2036,2.84,18.5198,0.69539,0.417419,1.18114,0.0947796,12.9301,0.967121,59.106,3.31191,0.349767,0.995534,8.60154,2.55163,0.224163,0.023122,0.290116,0.205982,0.0527843,0.898913,0.530196,3.43999,20.5884,0.425779,1.31323,
152,58.8718,148.661,304.999,0.396014,46.3121,4.45167,9.88532,0.655362,1.40009,0.953142,0.354855,12.1956,0.799653,25.3138,43.8739,0.61704,1.8486,143.684,7.56949,32.875,1.46095,6.76741,2.95913,0.212451,36.1231,1.17735,71.3079,18.83,0.524506,1.79675,8.60029,2.49832,0.224657,0.0446939,0.289979,0.204135,0.0361883,0.899811,0.121801,3.43999,32.9655,0.425779,0.68285,
153,58.8668,96.5386,163.692,0.609775,13.8036,3.42697,6.12406,0.347703,0.381505,0.509188,0.363175,6.81776,0.644982,14.5303,47.5222,0.502504,1.56461,28.5373,5.36816,25.7916,0.825184,0.43807,1.43004,0.137458,27.2796,0.454946,53.6362,40.4062,0.331969,1.36374,8.60029,2.55163,0.224657,0.0446939,0.289979,0.204135,0.0403214,0.89853,0.528052,3.44095,24.6925,0.425779,0.251891,
154,58.8571,95.0753,165.382,0.619057,25.9572,3.46804,3.07193,0.380806,0.462097,0.877914,0.355149,5.43665,0.617734,13.1995,39.2801,0.54616,1.4221,81.908,4.33531,12.6452,0.866026,0.763765,2.67601,0.061786,18.83,0.38569,45.3094,9.06645,0.439903,0.596566,8.60029,2.55163,0.226598,0.0446939,0.287645,0.196258,0.342992,0.899811,0.525573,3.44112,18.9274,0.429395,0.627546,
155,58.8571,115.661,194.539,0.508873,34.6051,3.43885,3.69852,0.51021,0.451602,1.03723,0.341179,6.61144,0.623381,22.0111,40.3589,0.532164,1.44183,89.5295,3.72913,16.5731,1.23023,0.55651,2.91789,0.0440805,19.5781,0.658236,63.4241,4.29797,0.40717,0.623103,8.60029,2.24862,0.227314,0.0446939,0.287645,0.196258,0.101985,0.899811,0.225787,3.4415,24.6141,0.289088,0.636464,
156,58.8544,85.5915,131.776,0.68762,26.2031,3.03097,1.01575,0.2986,0.351371,0.434744,0.34885,3.16976,0.613448,8.93004,39.38,0.478109,1.33678,87.9898,3.23993,5.10284,0.686995,0.352063,1.50962,0.0316009,12.2818,0.539916,40.4981,2.25387,0.200623,0.169186,8.60029,2.55161,0.227435,0.0446939,0.289066,0.196258,0.342995,0.900302,0.226775,3.4417,27.5182,0.430289,1.25045,
157,58.8486,82.014,84.2128,0.717544,15.0094,3.35399,3.8185,0.495337,0.396811,0.279852,0.335269,6.70916,0.578644,9.74348,39.4289,0.549558,1.31513,25.9866,4.16186,13.0014,1.1831,0.366157,0.334219,0.0558976,23.0338,0.275176,36.1282,1.7806,0.412235,0.10186,8.60029,1.21894,0.227435,0.0446939,0.288634,0.126259,0.00761165,0.900302,0.0613297,2.3758,29.0576,0.433291,0.747687,
158,58.8486,165.083,434.717,0.356479,52.6963,4.17631,8.73321,0.424305,0.453967,0.557099,0.366332,11.7488,0.704762,27.3651,55.5368,0.590098,1.72994,212.292,7.82114,26.5807,0.820829,0.493585,1.34525,0.162093,39.6938,0.832298,78.1889,105.697,0.460961,1.75165,8.61325,1.34189,0.228026,0.115089,0.288634,0.196258,0.138822,0.901907,0.0727993,3.44202,34.598,0.43524,0.884376,
159,58.8486,104.58,158.579,0.562715,35.8768,3.2001,4.37743,0.39829,0.487257,0.774061,0.350763,4.7616,0.914098,11.257,40.242,0.584523,1.35591,106.806,2.90684,15.2135,0.847067,0.69409,2.53717,0.0948421,15.0588,1.3656,41.2085,18.0865,0.49009,0.49278,8.61325,2.55134,0.227949,0.0920068,0.287553,0.0421037,0.118444,0.900268,0.533613,3.44202,20.9153,0.437474,0.404671,
160,58.8463,124.232,224.287,0.473679,41.8524,3.26538,6.68077,0.410035,0.371005,1.04782,0.358207,5.64067,0.715366,21.8803,39.8632,0.52879,1.61855,115.351,3.71071,22.7523,0.866086,0.371169,2.90665,0.0631585,18.8154,0.607289,70.4535,2.42653,0.365971,1.31064,8.61463,2.55119,0.228026,0.0920068,0.287553,0.201694,0.343062,0.902876,0.534899,3.44284,29.0197,0.43931,0.64481,
161,58.8419,115.653,265.347,0.508779,35.3447,3.90413,3.79781,0.325388,0.502204,0.35298,0.343542,10.2276,0.573086,18.2095,40.1718,0.503309,1.39711,138.239,6.99194,17.8,0.697009,0.997735,0.643661,0.0499444,45.7815,0.231415,62.4026,8.7899,0.286934,0.573807,8.6172,2.55133,0.228026,0.0920068,0.287386,0.201694,0.0731237,0.903363,0.381414,3.44284,9.54177,0.438907,1.00782,
162,58.8411,151.994,255.606,0.387127,53.2956,4.19945,6.27547,0.565391,1.07153,1.42508,0.365287,8.13165,0.782446,32.6386,41.1129,0.621905,1.50892,130.774,5.51623,19.5374,1.25949,4.58565,4.06911,0.0982728,21.3509,0.89504,86.627,14.2453,0.535505,0.698246,8.61683,2.29128,0.228026,0.0920068,0.239831,0.201694,0.207624,0.903363,0.534899,3.44286,3.79253,0.43931,1.28164,
163,58.838,87.7773,156.306,0.670311,22.6995,3.2426,1.48977,0.296197,0.330632,0.239891,0.354316,4.98286,0.571315,11.7577,39.983,0.48718,1.34228,85.2524,3.82267,7.81663,0.762348,0.581195,1.19365,0.0936074,21.0531,0.249406,48.3935,5.02079,0.273505,0.257975,8.61025,2.55107,0.228026,0.12573,0.287386,0.203167,0.244038,0.903286,0.538658,3.44314,20.6298,0.440501,0.945997,
164,58.8365,104.565,182.092,0.562681,32.9714,2.96396,3.69627,0.398572,0.448501,0.761024,0.36243,4.55057,0.681352,15.9659,39.9235,0.473735,1.36727,98.1545,2.59219,14.3317,1.04777,0.628387,2.66191,0.0794555,14.9844,0.678081,55.2215,3.52415,0.142816,0.32503,8.6087,2.55099,0.228309,0.124906,0.287386,0.204466,0.343163,0.903286,0.544877,3.44322,24.241,0.441083,0.610863,
165,58.8347,167.103,288.793,0.352087,70.7583,5.55615,9.79655,0.722342,0.662341,1.03204,0.4112,15.2662,0.722958,18.3273,41.6474,0.681453,1.51875,190.133,8.74741,27.9883,1.53667,1.27916,2.25115,0.272543,40.6184,0.854008,48.9797,11.7887,0.686105,1.11372,8.60709,2.55074,0.228309,0.12573,0.286576,0.204466,0.0201061,0.903286,0.0336202,3.44322,8.93267,0.440887,0.890719,
166,58.8347,129.094,207.036,0.455752,45.5353,5.01582,6.37832,0.551381,0.491248,1.33092,0.35053,12.3133,0.778483,13.9978,40.1576,0.590118,1.60283,122.143,8.41861,19.1143,1.20802,0.580383,3.70582,0.0939475,36.035,0.858023,34.204,10.2125,0.48477,1.01023,8.60709,2.55065,0.227477,0.12573,0.286576,0.0348133,0.11407,0.903395,0.36675,3.44322,8.01264,0.417962,1.31802,
167,58.8313,108.803,204.578,0.540715,36.1899,3.08933,3.7486,0.420689,0.398827,0.58291,0.357382,4.89146,0.629204,16.5656,39.9104,0.561236,1.45735,119.151,4.11904,13.9492,1.12572,0.498153,2.24899,0.101547,19.2129,0.368295,51.6328,5.38185,0.491561,0.786818,8.60709,1.65549,0.229463,0.128518,0.286576,0.0340394,0.193252,0.904112,0.544877,3.44322,18.237,0.440887,0.763742,
168,58.8313,114.423,202.39,0.514157,27.9067,4.77541,4.30304,0.473556,0.445825,1.02719,0.33782,11.1882,0.672259,18.9091,42.4725,0.550596,1.36086,72.469,7.95364,15.2186,1.11935,0.567494,3.08234,0.0325062,36.8253,0.483967,62.2131,12.4373,0.418984,0.480315,8.60709,2.55065,0.23,0.116084,0.287266,0.204039,0.227764,0.904178,0.544157,3.44321,37.143,0.440899,0.459211,
169,58.8267,97.63,153.757,0.602547,24.9705,2.80267,2.63671,0.334963,0.408717,0.562305,0.350034,3.68449,0.643885,18.8793,40.4335,0.5439,1.37897,69.5234,2.24857,10.1383,0.792181,0.491307,1.59376,0.0632195,13.7386,0.416605,61.3093,5.18982,0.424629,0.391441,8.59583,2.42146,0.230206,0.116084,0.287266,0.203374,0.188039,0.903939,0.544157,3.44321,38.0052,0.440611,0.598911,
170,58.8267,118.693,213.464,0.495622,42.9076,3.42791,6.36179,0.413402,0.440884,0.660786,0.362021,6.2159,0.558923,14.1748,41.0095,0.547016,1.61205,136.119,4.3791,22.1987,0.963329,0.56976,1.99395,0.145983,25.479,0.225689,47.9867,5.85248,0.361495,1.29363,8.59583,2.54998,0.230206,0.116084,0.287446,0.203374,0.0657381,0.903939,0.0988625,2.70117,35.8256,0.440491,1.3171,
171,58.8267,92.1334,165.092,0.638495,25.545,3.19244,3.39765,0.338656,0.475977,0.326941,0.355913,4.2184,0.559112,13.1211,38.7174,0.463079,1.42164,85.5139,3.50205,18.9424,0.975136,1.00583,0.616423,0.0806563,16.4182,0.0727855,47.4974,5.94183,0.144029,0.64479,8.59583,2.54998,0.230206,0.101396,0.287446,0.203374,0.343206,0.903422,0.544157,3.44315,5.41399,0.440491,1.31719,
172,58.8267,98.8039,147.304,0.595388,30.9301,4.08757,2.68371,0.535158,0.380795,0.448978,0.353288,7.30584,0.616177,9.64658,39.8285,0.566805,1.42039,89.6125,6.38323,10.5648,1.34381,0.383794,1.00948,0.105495,26.5194,0.500342,24.9821,3.52115,0.441201,0.52825,8.59583,2.54975,0.23051,0.116084,0.287446,0.0362278,0.208376,0.903781,0.202728,3.44315,28.1658,0.440506,0.800792,
173,58.8242,140.783,296.059,0.417835,30.2867,4.86848,3.57622,0.513955,0.893997,0.953176,0.358441,12.119,0.589587,23.2065,61.3438,0.574626,1.49889,94.0423,8.31698,15.8008,1.25183,3.11768,2.78657,0.0753514,45.5358,0.241204,73.9271,155.065,0.471535,0.877602,8.59583,2.54987,0.23051,0.106415,0.287446,0.0358896,0.287896,0.903781,0.227615,3.44315,20.8665,0.440506,1.31715,
174,58.8242,122.127,214.131,0.481666,39.0557,4.01803,6.23891,0.39154,0.368901,1.19316,0.361834,7.95209,0.846921,15.6342,43.8547,0.535677,1.67488,113.783,5.76783,22.0703,0.848639,0.627395,3.96764,0.0769258,26.7266,1.36789,47.6537,34.6789,0.339563,1.31019,8.59393,2.54987,0.23051,0.106415,0.288214,0.0338024,0.32689,0.902655,0.543629,3.44328,19.3649,0.440085,1.31715,
175,58.8211,108.189,174.42,0.543688,39.1667,3.28307,5.52116,0.434869,0.516318,0.748355,0.366879,4.73216,0.622043,11.0516,39.737,0.559544,1.44942,112.621,3.47953,18.4559,1.00755,0.845452,2.21494,0.134906,15.5071,0.475193,29.477,5.29915,0.460946,0.743619,8.59393,2.54987,0.230547,0.141219,0.288214,0.0342895,0.311134,0.902655,0.234889,3.44328,29.5668,0.440085,0.623273,
