Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.front.roll_center.z.avg,Heave.front.mechanical_trail_l.avg,Heave.front.tie_rod_angle_top_view_l.avg,Heave.front.motion_ratio_heave_l.avg,Heave.front.toe_angle_l.avg,Heave.front.scrub_radius_l.avg,Roll.front.camber_angle_l.avg,Steering.front.ackerman_angle.avg,Heave.front.side_view_swing_arm_angle_l.avg,Steering.front.tie_rod_angle_front_view_l.avg,Steering.front.camber_angle_l.avg,Heave.front.roll_center.z.std_dev,Heave.front.mechanical_trail_l.std_dev,Heave.front.tie_rod_angle_top_view_l.std_dev,Heave.front.motion_ratio_heave_l.std_dev,Heave.front.toe_angle_l.std_dev,Heave.front.scrub_radius_l.std_dev,Roll.front.camber_angle_l.std_dev,Steering.front.ackerman_angle.std_dev,Heave.front.side_view_swing_arm_angle_l.std_dev,Steering.front.tie_rod_angle_front_view_l.std_dev,Steering.front.camber_angle_l.std_dev,Heave.front.roll_center.z.best,Heave.front.mechanical_trail_l.best,Heave.front.tie_rod_angle_top_view_l.best,Heave.front.motion_ratio_heave_l.best,Heave.front.toe_angle_l.best,Heave.front.scrub_radius_l.best,Roll.front.camber_angle_l.best,Steering.front.ackerman_angle.best,Heave.front.side_view_swing_arm_angle_l.best,Steering.front.tie_rod_angle_front_view_l.best,Steering.front.camber_angle_l.best,
0,34.0667,465.872,170.832,0.0731247,362.519,32.5611,1.74087,1.53312,7.80388,25.1607,1.28685,1.43314,23.2396,0.986471,7.60661,389.373,35.8297,2.07426,1.21289,5.39532,15.5483,1.38782,1.71393,30.4267,1.14763,8.79242,23.5943,0.0916775,0.0305215,0.456098,0.0765635,1.5293,0.402614,0.081743,0.129848,0.115092,1.85261,
1,34.0667,425.541,159.537,0.0800552,293.429,30.1241,1.67071,1.37578,4.01379,29.1615,1.19943,1.49197,54.7262,0.92207,7.42665,115.927,25.4914,1.10359,0.749832,4.66864,22.9351,0.614464,1.09715,80.7957,0.574986,4.66862,23.5943,0.0916775,0.0305215,0.215394,0.0765635,1.4274,0.0475573,0.0832101,0.129848,0.115092,1.85261,
2,34.0667,345.253,78.8133,0.0986719,234.376,28.4659,1.61563,1.10107,3.05223,27.097,0.881301,1.87383,38.6462,0.982946,7.16046,87.2067,23.1464,1.15566,0.674411,2.36203,20.2331,0.469876,1.65664,49.3144,0.596012,5.28537,23.5943,0.0916775,0.0305215,0.108402,0.00746441,1.4274,0.042066,0.0832101,0.129848,0.115092,0.805063,
3,34.0667,308.076,106.797,0.110579,191.298,26.417,1.69189,1.11591,2.82947,30.3172,0.737863,1.44929,42.5819,0.942018,8.69505,75.8373,20.8132,1.24829,0.505821,2.1875,22.9366,0.398397,1.49295,55.7209,0.630457,5.20816,23.5943,0.0916775,0.0305215,0.108402,0.0765635,1.4274,0.0365384,0.0156513,0.129848,0.115092,1.00683,
4,34.0667,260.059,65.219,0.130996,150.521,22.09,1.55604,1.05364,2.70159,26.1396,0.636657,1.00682,44.9588,0.785662,8.60889,59.4945,18.282,1.19786,0.579817,2.05978,18.5579,0.397224,0.922122,45.7802,0.595045,4.97005,23.5943,0.0916775,0.0305215,0.092286,0.0765635,0.97355,0.029785,0.0156513,0.129848,0.0559937,0.368121,
5,34.0667,232.943,58.2831,0.146245,123.69,20.7115,1.37704,1.07143,2.27749,24.6081,0.551828,1.44522,48.8196,0.734443,7.65636,55.1662,16.1104,0.968033,0.551264,1.8736,20.2342,0.40546,1.18366,41.7078,0.59056,4.74834,5.48513,0.0916775,0.0305215,0.092286,0.162604,0.361425,0.0179757,0.0156513,0.129848,0.0559937,0.368121,
6,34.0667,243.139,103.701,0.140112,118.426,18.1654,1.70403,1.08734,2.42043,30.7068,0.62945,1.24583,61.0726,0.868638,6.81217,59.6217,14.7823,1.26137,0.611865,1.91789,26.7421,0.442127,1.06175,64.202,0.655615,4.20788,9.7713,0.0916775,0.0305215,0.092286,0.105015,0.791378,0.0179757,0.0156513,0.129848,0.0559937,0.311348,
7,34.0667,202.319,49.3902,0.168381,105.573,15.297,1.6219,0.919298,2.41121,18.3376,0.583982,1.46405,48.6687,0.834935,6.60733,51.6642,11.5968,1.12096,0.497786,2.01433,20.0284,0.400108,1.1622,44.1634,0.596625,3.78992,10.1717,0.0916775,0.0305215,0.092286,0.0918618,0.791378,0.0179757,0.0345389,0.129848,0.0559937,1.16193,
8,34.0667,186.473,59.3594,0.18269,85.6539,15.1889,1.67961,0.853136,2.45609,21.3327,0.786932,1.37162,49.7675,0.827332,6.55493,54.0757,11.2091,1.14231,0.527658,2.12538,18.076,0.548722,1.11871,35.4265,0.585387,3.84138,10.1717,0.0916775,0.0305215,0.092286,0.0918618,0.791378,0.0179757,0.0345389,0.129848,0.0606892,1.16193,
9,34.0667,172.815,53.0125,0.197128,72.1424,16.48,2.00289,0.740998,2.00009,19.6349,0.742382,1.20581,50.1848,0.850607,6.83008,41.4546,11.9031,1.11299,0.479242,1.57464,14.0105,0.429116,0.935649,34.6434,0.575962,4.18483,7.18647,0.0916775,0.0305215,0.092286,0.0918618,1.64792,0.0179757,0.0526609,0.129848,0.0606892,0.800216,
10,34.0667,157.232,46.3855,0.216665,51.4075,12.753,2.04468,0.660716,1.91631,18.7386,0.976565,1.2675,60.7831,0.791246,5.8932,38.363,9.57489,1.18481,0.489497,1.36668,12.3198,0.464889,0.821304,39.0049,0.540501,3.39175,7.18647,0.0916775,0.0305215,0.0625722,0.0918618,1.67971,0.0179757,0.0526609,0.129848,0.0606892,0.800216,
11,34.0667,141.429,44.6843,0.240874,51.415,11.6386,1.76437,0.758846,1.92022,20.3834,0.981113,1.23322,45.5509,0.657024,5.1268,32.9032,8.48949,1.19029,0.521959,1.73977,18.1435,0.459781,0.716161,32.8685,0.512781,3.06246,7.18647,0.0916775,0.0305215,0.092286,0.0918618,1.67971,0.0798452,0.0526609,0.129848,0.0244105,0.800216,
12,34.0667,135.293,45.7311,0.2518,45.9963,9.96592,1.90396,0.68759,1.93614,17.8819,1.00409,1.26941,49.6323,0.765781,4.24941,30.1647,7.35389,1.15169,0.525256,1.33768,12.36,0.445928,0.676537,32.664,0.500996,2.02404,7.18647,0.0916775,0.0305215,0.0942918,0.303166,0.196558,0.0197256,0.141337,0.129848,0.0244105,0.800216,
13,34.0667,120.615,39.7352,0.282441,47.3567,9.37998,2.04835,0.730051,1.54122,15.0777,1.0069,1.35277,36.1559,0.639743,5.32602,28.9914,8.74378,1.2492,0.529864,1.3001,11.893,0.382059,0.671376,32.692,0.456099,3.06198,7.18647,0.0916775,0.0305215,0.128789,0.15608,0.196558,0.165266,0.141337,0.129848,0.0244105,0.800216,
14,34.0667,97.0406,26.1224,0.351057,35.998,7.96602,1.98947,0.780967,1.83245,14.1604,1.12611,1.52669,25.8169,0.828926,5.01462,24.2605,7.57225,1.27518,0.523667,1.25886,10.2606,0.377925,0.744193,22.5105,0.571099,2.54919,6.31726,0.0916775,0.0305215,0.16861,0.15608,0.196558,0.215635,0.141337,0.129848,0.0244105,0.800216,
15,34.0667,110.307,124.816,0.308836,36.7387,11.1734,2.40689,1.03599,1.49401,16.1745,1.22132,1.50275,32.9582,0.780886,4.82042,28.7692,22.2012,1.3422,0.638051,1.08474,22.4703,0.302112,0.696021,57.8625,0.519489,3.06343,12.1659,0.0916775,0.0305215,0.16861,0.15608,0.196558,0.433716,0.141337,0.129848,0.0601245,0.800216,
16,34.0667,81.1981,72.3333,0.419551,29.9363,7.36794,2.31325,1.08194,1.31447,14.1798,1.34598,1.7188,16.6895,0.764232,4.48592,42.2404,10.5279,1.32843,0.536713,0.909526,21.5753,0.390867,1.03725,18.4144,0.525696,2.14919,9.33606,0.0916775,0.0305215,0.16861,0.15608,0.647393,0.876655,0.141337,0.129848,0.0601245,0.637061,
17,34.0667,110.922,170.371,0.307122,39.473,10.6893,2.19534,1.17148,1.56921,15.7929,1.35211,1.93658,31.6009,0.822062,4.31952,72.5197,23.1257,1.14825,0.588561,1.66825,21.9359,0.214363,1.00103,57.6369,0.645633,2.28654,12.1659,0.0916775,0.0305215,0.16861,0.15608,0.647393,0.487769,0.278232,0.129848,0.0601245,0.583771,
18,34.0667,82.0269,100.889,0.415312,27.509,5.74814,2.31695,1.20098,1.5794,15.3079,1.34817,1.85658,19.8941,0.887581,4.37808,54.6489,11.9192,1.22895,0.4857,1.46531,16.8504,0.143206,1.11042,33.3995,0.615157,1.18621,6.21645,0.0916775,0.0227955,0.16861,0.15608,0.647393,1.11781,0.315326,0.129848,0.0601245,1.94718,
19,34.0667,65.0839,40.6762,0.523428,20.3601,6.11989,2.33342,1.30706,1.7182,11.016,1.36862,1.8367,13.5883,0.979911,4.45575,14.0313,12.1504,1.21193,0.476312,1.13754,13.8647,0.164698,0.952128,9.3599,0.596607,1.41483,11.4112,0.0916775,0.0305215,0.16861,0.263545,0.647393,0.815706,0.463354,0.129848,0.0515767,0.798156,
20,34.0667,86.5095,165.711,0.393792,34.5895,6.48271,1.99397,1.19742,1.89719,11.6554,1.39233,1.88306,19.9678,0.825511,4.62465,82.5551,13.6959,1.34738,0.543468,2.33403,18.819,0.217836,1.02079,48.3013,0.521066,2.01431,11.4112,0.0916775,0.0305215,0.16861,0.221991,0.647393,1.087,0.0545473,0.129848,0.0515767,1.94718,
21,34.0667,64.6409,92.6696,0.527015,25.5123,4.51876,1.61988,0.99119,1.45565,9.32901,1.33666,2.03261,12.5674,0.772487,4.50491,57.564,6.62057,1.19186,0.465164,0.951369,12.6007,0.11882,1.03295,20.0055,0.440098,1.11315,11.7484,0.0916775,0.0305215,0.216315,0.221991,0.647393,1.087,0.0545473,0.129848,0.0295914,2.69075,
22,34.0667,63.3386,94.0199,0.537851,29.2066,2.78261,1.53405,1.15062,1.55879,8.71767,1.31517,2.09803,10.0856,0.698276,4.19117,76.963,2.54638,1.10775,0.546548,1.34079,9.02555,0.13328,1.00999,9.25587,0.394178,0.81783,11.4292,0.0916775,0.0305215,0.327456,0.221991,0.424854,1.01525,0.0227872,0.129848,0.0295914,1.13853,
23,33.1124,74.7609,121.163,0.44291,30.1831,4.50645,1.60675,1.10003,2.10842,9.62094,1.33301,2.06388,17.019,0.708049,4.51128,61.7305,10.3616,1.25281,0.379345,3.90802,9.96023,0.156496,1.08241,40.3101,0.447007,2.10542,11.5295,0.0916775,0.0305215,0.327456,0.221991,0.33634,0.669634,0.440346,0.129848,0.0295914,2.71161,
24,33.1124,68.1749,98.5276,0.485698,28.9558,3.55991,1.52794,1.13892,1.57956,10.7273,1.30107,2.19524,12.188,0.720781,4.28039,57.0057,6.77261,1.21944,0.50873,2.14877,12.8631,0.181498,1.35021,24.3774,0.526582,1.56651,12.0368,0.0916775,0.0305215,0.177763,0.17762,0.33634,0.477966,0.126229,0.129848,0.0224145,2.5739,
25,33.1124,97.6685,220.638,0.339028,49.9027,4.84454,1.51605,1.41453,1.99937,11.7971,1.42859,2.17262,17.5323,0.715926,4.34474,132.408,11.3118,1.24679,2.87333,2.9435,22.6478,0.438555,1.24454,51.0245,0.549343,1.82185,11.1689,0.0916775,0.0305215,0.213015,0.243924,0.33634,1.14662,0.126229,0.129848,0.0295914,3.1549,
26,30.1838,71.5612,140.17,0.42179,34.06,4.26286,1.68697,0.973946,1.92223,6.85232,1.36946,1.76512,13.9148,0.757569,3.99598,90.8311,9.90779,1.05621,0.612562,1.95011,10.9257,0.199784,1.23968,39.8922,0.492884,1.2047,11.1689,0.0916775,0.0305215,0.213015,0.479759,0.0275712,1.14662,0.123328,0.129848,0.0295914,2.10889,
27,30.1838,71.6659,131.846,0.421174,30.9425,4.51433,1.57637,1.07185,1.98606,11.5378,1.34259,1.57249,12.2233,0.792935,4.1057,84.6688,9.22708,1.25298,0.611333,2.27551,23.1728,0.186331,1.18595,26.0932,0.679516,1.98974,11.1689,0.0916775,0.00701547,0.213015,0.194225,0.0275712,0.982747,0.0163718,0.129848,0.0295914,2.17372,
28,30.1838,53.7605,108.918,0.56145,26.2587,3.98406,1.67034,0.863296,1.74788,5.18651,1.38521,1.41095,6.61656,0.768336,3.86868,76.8955,12.0433,1.17335,0.459947,0.991902,9.55057,0.186679,1.19052,13.7519,0.570045,0.699795,11.1689,0.0916775,0.0218882,0.185435,0.194225,0.0275712,1.14662,0.0163718,0.129848,0.0295914,2.825,
29,29.0293,61.9526,125.316,0.468573,35.1961,4.70477,1.29212,0.822595,2.03571,5.26238,1.33631,1.24862,5.40043,0.737076,3.91644,96.7338,11.9669,1.12528,0.561085,2.34076,7.70705,0.159349,1.09991,10.9371,0.511825,1.63606,11.3082,0.0916775,0.0305215,0.185435,0.220872,0.0275712,0.973337,0.0163718,0.129848,0.0353922,2.32585,
30,29.0293,69.2269,148.847,0.419336,37.1791,4.12864,1.44675,0.977984,1.72592,6.93375,1.39938,1.08239,9.86687,0.747654,3.7385,112.837,8.92918,1.10892,1.07567,1.43493,18.2067,0.505123,1.17253,27.7283,0.685212,0.780835,10.9733,0.0916775,0.0305215,0.237854,0.13557,0.0275712,0.528341,0.0163718,0.129848,0.0353922,1.27389,
31,27.5136,63.1941,151.276,0.435382,27.5292,5.40719,1.20262,0.873045,1.9158,7.49651,1.37399,0.936748,11.5097,0.743659,4.20572,67.6166,16.7369,0.870563,0.514995,1.7305,19.3236,0.117043,1.06605,45.8591,0.51728,3.04907,10.9733,0.0916775,0.0305215,0.220458,0.13557,0.0275712,1.14662,0.0163718,0.129848,0.0353922,2.76814,
32,27.5136,59.0364,125.141,0.466044,24.9139,5.06251,1.20829,0.947589,1.98818,5.10864,1.37022,0.732549,13.1923,0.744832,3.76735,60.6903,14.3799,0.744933,0.535164,1.65923,14.2772,0.142365,0.973696,49.516,0.520522,1.3904,10.9733,0.339185,0.0333911,0.275187,0.119695,0.0275712,0.615331,0.0163718,0.688934,0.0353922,2.40234,
33,27.5136,64.5002,138.736,0.426566,27.0011,5.29406,1.16548,0.986728,1.45797,7.09754,1.3779,0.919845,14.917,0.658009,3.62459,58.9418,13.9557,0.801793,0.538504,1.09491,18.3767,0.113884,1.02986,47.3147,0.54033,0.687532,10.9733,0.318111,0.0333911,0.275187,0.119695,0.0275712,1.09974,0.0163718,1.17498,0.0353922,1.10121,
34,22.2379,60.6029,158.644,0.366944,26.0347,5.27684,0.991885,0.964316,1.736,8.4122,1.41279,0.855397,9.8775,0.670489,4.37085,77.2237,18.8938,0.692729,0.58868,2.82672,28.6968,0.0970025,0.928764,39.1402,0.512958,4.52386,10.9733,0.210521,0.0333911,0.107196,0.106737,0.0275712,1.25459,0.0163718,0.30597,0.0353922,2.76814,
35,22.2379,54.8245,134.714,0.405619,23.1281,2.84661,1.00914,0.835833,1.22444,8.26968,1.38778,1.05893,10.7662,0.605784,3.69193,54.7285,9.89115,0.894398,0.469274,1.25749,28.3248,0.14537,1.05811,43.1402,0.46416,1.44091,10.9733,0.203679,0.0333911,0.107196,0.0773194,0.0275712,0.765841,0.0255654,0.30597,0.0353922,2.76814,
36,22.2379,54.2354,123.568,0.410025,23.8619,3.24105,0.887997,1.00958,1.07206,4.43109,1.37375,0.896464,13.4585,0.511973,3.49097,53.1806,9.10106,0.656272,0.551139,1.37132,13.4625,0.107925,1.07635,47.2435,0.411438,0.548837,10.6604,0.210521,0.0333911,0.107196,0.0925163,0.242174,0.767536,0.0299951,0.30597,0.0430522,1.36221,
37,22.2379,64.8942,184.257,0.342679,25.854,4.6186,0.938271,0.814902,1.0107,8.83207,1.40641,0.906788,16.2055,0.51899,3.78792,70.0979,18.1015,1.05634,0.427705,0.846834,33.9753,0.25662,1.03886,61.6131,0.424114,2.12557,10.6604,0.210521,0.0333911,0.275187,0.0925163,0.242174,0.411734,0.0146778,0.30597,0.0430522,2.60956,
38,22.2379,60.0381,137.973,0.370396,30.4617,4.53864,0.918565,0.849223,0.931199,4.91268,1.42367,0.535345,11.0435,0.523727,3.89995,86.464,14.2251,0.787038,0.5011,1.10039,14.1627,0.312864,0.534781,36.6045,0.47184,3.33094,10.8025,0.227719,0.0236061,0.275187,0.0925163,0.242174,0.38974,0.0146778,0.30597,0.0430522,1.51489,
39,22.1921,40.8635,97.7721,0.543078,18.5471,2.28641,0.739387,0.755628,0.919799,3.5655,1.38536,0.533649,8.33005,0.484061,3.31658,42.1999,7.65793,0.511892,0.449579,1.12989,8.50223,0.0682388,0.566042,39.7743,0.40403,0.694082,10.6616,0.227719,0.0236061,0.260047,0.0497631,0.242174,1.23697,0.0135016,0.135265,0.0430522,2.76325,
40,20.7823,101.005,325.503,0.205754,60.5692,4.59199,0.784329,0.892418,0.817248,8.84983,1.47888,0.484959,18.1177,0.50578,3.91306,223.708,14.498,0.703301,1.01905,1.33895,29.5379,0.492897,0.501835,60.9477,0.476859,2.49156,10.6592,0.227719,0.0236061,0.268076,0.043806,0.123128,1.26524,0.0130786,0.135265,0.0687378,2.76325,
41,20.5749,38.2868,93.663,0.53739,20.9667,2.28337,0.556417,0.690035,0.567773,3.42437,1.37933,0.462519,4.19299,0.385796,3.37744,61.6998,8.07768,0.56113,0.398144,1.47802,13.0423,0.141524,0.802656,13.1441,0.311192,1.14215,10.6592,0.227719,0.0236061,0.268076,0.043806,0.123128,0.721851,0.0130352,0.135265,0.0687378,2.76325,
42,20.5749,39.449,74.5501,0.521557,18.2765,2.91381,0.532927,0.705545,0.408197,2.80668,1.43603,0.347339,8.18124,0.37321,3.46746,39.7855,10.6647,0.503391,0.349024,0.711942,7.82716,0.37047,0.409054,27.8976,0.278801,1.07963,10.6592,0.172612,0.00455511,0.290158,0.0333758,0.123128,0.576692,0.00444718,0.135265,0.0687378,2.8553,
43,19.8644,31.9131,58.8683,0.622454,14.1675,1.77211,0.388402,0.677205,0.211021,4.86452,1.39295,0.437343,4.30298,0.368395,3.33065,15.4984,5.67322,0.524555,0.350073,0.146013,22.1093,0.145625,0.464422,15.0727,0.314376,0.43101,10.6592,0.172612,0.046235,0.293456,0.0407047,0.0617859,0.452603,0.0130786,0.135265,0.0843905,2.92557,
44,19.8644,44.3586,117.941,0.447815,22.2745,2.91282,0.373486,0.759192,0.352149,5.04573,1.42354,0.455005,6.99599,0.389517,3.37669,71.6562,9.9963,0.401338,0.518172,0.898367,18.2592,0.182138,0.469254,23.6305,0.391802,1.45122,10.5462,0.227719,0.046235,0.293456,0.0407047,0.0617859,0.881467,0.0106173,0.135265,0.0843905,0.460196,
45,19.7046,38.6742,109.639,0.509504,21.141,2.38493,0.416001,0.760959,0.470423,3.47788,1.41319,0.343586,4.5046,0.360441,3.4012,64.58,9.83689,0.659618,0.482852,1.77481,16.2905,0.0479447,0.367147,15.1191,0.333742,1.12535,10.4913,0.0826727,0.0229932,0.167426,0.0407047,0.0575675,1.20376,0.0106173,0.220148,0.0843905,2.85582,
46,19.7046,40.3213,123.451,0.48869,20.7433,2.87677,0.336351,0.84003,0.217189,5.08524,1.43785,0.335493,4.69838,0.388554,3.3622,61.8371,13.0865,0.558554,0.538322,0.15738,25.7123,0.137853,0.386532,20.253,0.442027,0.893352,10.5462,0.227719,0.0353558,0.11727,0.0262248,0.0575675,1.3201,0.0128921,0.220148,0.0843905,2.94039,
47,19.7046,72.0798,154.598,0.273373,36.0037,6.94228,0.681337,0.87728,0.896799,7.32455,1.35257,0.558714,12.9603,0.472852,4.00945,87.3243,19.2105,1.32901,0.47553,2.59443,17.8687,0.311813,0.929312,46.8556,0.543767,2.68544,10.2638,0.471196,0.0353558,0.178708,0.0407047,0.0575675,0.169908,0.0119912,0.220148,0.135617,2.81034,
48,19.7046,29.7465,52.639,0.662419,15.2766,1.50842,0.32444,0.73989,0.442786,2.61934,1.39716,0.32369,3.35609,0.35704,3.40102,27.9577,5.06815,0.656098,0.400234,1.65038,12.7093,0.170272,0.361756,12.2699,0.349968,1.1671,10.1953,0.453693,0.0353558,0.178708,0.0407047,0.0390234,0.272703,0.0130786,0.220148,0.102166,2.93952,
49,19.6006,58.5814,140.357,0.334588,25.9876,4.7346,0.593218,0.738045,0.748603,6.7606,1.37693,0.482356,12.8231,0.451397,3.88491,56.9883,18.8691,1.27466,0.3368,2.06238,24.3066,0.219271,0.956185,47.7655,0.45471,2.47877,9.53487,0.415639,0.0353558,0.178708,0.0248403,0.00939599,0.142305,0.0130786,0.220148,0.135617,2.93952,
50,19.6006,107.65,237.207,0.182078,43.9577,7.58592,0.724795,0.931861,1.31636,10.1233,1.39179,0.429187,36.7329,0.457727,3.99795,92.555,20.4339,1.37589,0.736232,3.5947,26.8062,0.250965,0.623561,93.8648,0.439998,4.29629,10.1953,0.195874,0.0353558,0.178708,0.0407047,0.0390234,0.154793,0.0123221,0.22818,0.135617,1.30159,
51,17.8536,49.2803,139.059,0.362286,27.2593,3.1777,0.39605,0.679397,0.358158,3.43718,1.4351,0.351933,8.34997,0.408632,3.42696,81.6811,12.173,0.916277,0.415032,1.19315,16.4729,0.140932,0.612702,41.8191,0.542223,1.52894,10.1514,0.377135,0.0325639,0.100786,0.039637,0.0153512,1.37435,0.0123221,0.22818,0.178617,0.363397,
52,17.8536,47.814,114.077,0.373397,24.1877,3.12891,0.411736,0.739597,0.439596,5.49557,1.43087,0.266923,7.97335,0.404655,3.33502,69.9096,10.5519,0.763212,0.493166,1.20854,20.6373,0.165991,0.20109,40.468,0.495444,0.371278,10.1514,0.1275,0.0325639,0.100786,0.039637,0.0390234,0.839217,0.0123221,0.22818,0.176563,2.73634,
53,17.8536,42.9125,161.443,0.416046,22.2571,3.37943,0.353536,0.651301,0.53966,4.3271,1.43488,0.330256,4.77129,0.357464,4.51052,78.7051,18.7398,0.738855,0.459565,2.33603,25.9884,0.157093,0.397058,25.4106,0.419941,8.35267,10.1514,0.368661,0.0376514,0.100786,0.039637,0.0390234,1.37435,0.0123221,0.0939993,0.157221,3.04334,
54,17.8536,33.0349,94.7164,0.540445,18.2296,1.70311,0.299455,0.583917,0.395447,1.61449,1.40647,0.251673,4.93493,0.313907,3.30192,50.8485,7.47397,0.406487,0.378799,1.28558,7.804,0.0494618,0.212236,27.5109,0.181772,0.547343,10.1514,0.368661,0.034754,0.110003,0.0452234,0.0167297,1.13501,0.0123221,0.0939993,0.157221,1.65932,
55,17.8536,31.0243,57.2936,0.575471,15.7557,1.45119,0.314897,0.608236,0.450355,3.035,1.37557,0.227315,3.86665,0.342177,3.59721,24.5177,4.61494,0.461537,0.334667,1.60256,12.6837,0.174289,0.347873,13.3664,0.280553,1.35472,10.1371,0.368661,0.0376514,0.145859,0.0544136,0.0167297,0.391822,0.0118988,0.0939993,0.157221,3.10618,
56,17.7579,73.1447,185.06,0.242778,33.8566,7.32589,0.489472,0.70536,0.825514,6.73616,1.37585,0.271261,16.7506,0.43094,4.37698,83.6414,25.6145,1.09303,0.587285,2.2194,23.999,0.314468,0.642878,57.9343,0.459562,5.48165,9.67725,0.368661,0.0376514,0.190316,0.0544136,0.0167297,0.248862,0.0118988,0.0939993,0.157221,0.687382,
57,17.6178,67.2557,175.672,0.261952,33.4163,6.50154,0.393299,0.631363,1.01746,5.77799,1.3867,0.287242,13.2393,0.425726,4.17878,80.4186,23.9764,0.787318,0.552676,3.12472,19.7498,0.0985167,0.464067,51.0285,0.515104,4.61563,10.1371,0.437216,0.0376514,0.190316,0.0544136,0.0167297,0.883025,0.0118988,0.0939993,0.157221,3.0237,
58,17.6178,31.2007,87.9944,0.56466,15.3764,2.57279,0.195454,0.539066,0.384915,1.51833,1.38007,0.226338,5.09478,0.292824,3.61975,33.7113,13.7937,0.353514,0.300257,1.12578,6.73245,0.184135,0.377378,32.3379,0.1597,2.39922,10.0966,0.437216,0.0376514,0.257843,0.0472377,0.0167297,0.094335,0.0118988,0.0939993,0.157221,3.0237,
59,17.6178,59.472,203.189,0.296237,37.6769,2.74619,0.365101,1.82654,0.650025,2.7566,1.53009,0.202425,7.74265,0.335813,3.63957,133.541,10.2464,1.16105,7.86194,2.29982,14.9134,0.625308,0.334669,48.3955,0.196088,1.70933,10.1295,0.425043,0.0376514,0.257843,0.0515208,0.0167297,1.38535,0.0118988,0.148126,0.190629,3.0237,
60,16.9489,80.0253,190.985,0.211795,39.7561,5.11815,0.554306,0.721103,0.972565,10.792,1.35448,0.270544,16.2966,0.421495,3.76795,96.1642,17.2263,1.2804,1.26545,2.60188,35.2509,0.320039,0.558492,50.7654,0.436893,2.38502,10.1295,0.437216,0.0378962,0.257843,0.0515208,0.0167297,0.0872663,0.0118988,0.0765521,0.190629,3.05292,
61,16.9489,63.4428,161.024,0.267153,29.1643,5.80421,0.480728,0.65664,0.398688,5.98055,1.38298,0.222197,15.0859,0.46726,3.79932,67.8842,19.4484,1.16409,0.532596,1.09531,21.2575,0.187272,0.270912,52.7102,0.546454,2.53853,10.0718,0.443728,0.0378962,0.28994,0.0515208,0.0167297,0.233899,0.0118988,0.0765521,0.196984,2.98368,
62,16.9489,63.9917,184.139,0.264861,36.5978,4.91089,0.376633,0.740932,0.781415,3.88451,1.46359,0.370494,10.8431,0.369019,3.65336,105.287,16.6584,1.05146,1.08756,2.45489,14.9976,0.270339,1.05458,50.518,0.280795,1.73871,10.0718,0.367406,0.0378962,0.305525,0.0515208,0.0137222,1.38656,0.0118988,0.0765521,0.170673,3.04666,
63,16.9489,50.0926,144.049,0.338352,26.9607,5.92611,0.341548,0.652011,0.567899,2.3232,1.40557,0.219808,7.42539,0.427373,3.84299,95.9592,20.539,0.9826,0.635043,1.67251,8.79485,0.284716,0.573785,32.7721,0.450717,2.32165,10.0434,0.443728,0.0364394,0.343287,0.0489233,0.0137222,0.446415,0.0122213,0.0765521,0.170673,3.05292,
64,16.9489,66.1692,199.407,0.256145,38.9977,5.75597,0.321434,0.883391,0.553767,5.25183,1.47051,0.203044,8.36477,0.383442,3.98341,128.312,20.3446,0.980062,2.08518,1.69373,25.0485,0.4446,0.430238,44.8187,0.327714,2.95751,9.98393,0.443728,0.0365732,0.343287,0.0515208,0.00773068,1.20224,0.0122213,0.0765521,0.170673,3.07928,
65,16.9489,57.9137,148.018,0.292658,27.6728,6.06864,0.377823,0.638065,0.621111,6.81252,1.37595,0.226691,9.97354,0.445995,3.70063,80.2036,21.0832,1.04898,0.537965,1.66829,25.887,0.289146,0.427218,43.4495,0.489715,2.16099,9.98393,0.47322,0.0365732,0.333606,0.0525628,0.00773068,0.433461,0.0122213,0.0765521,0.186852,1.45258,
66,16.7132,56.152,168.978,0.297641,32.3887,3.54067,0.382239,0.553395,0.492466,4.55453,1.38131,0.174901,8.75146,0.390639,3.54178,94.7309,13.6989,1.21237,0.302439,1.45859,19.3433,0.15452,0.375977,38.8254,0.393069,1.03652,9.98393,0.47322,0.0365732,0.336044,0.0525628,0.00773068,0.634442,0.0146667,0.0765521,0.181516,3.04995,
67,16.7132,51.2514,145.788,0.326102,31.129,3.72289,0.291427,0.597492,1.01518,3.84268,1.36444,0.206208,4.96983,0.39241,3.7199,93.2817,12.6245,0.858474,0.479385,3.57385,14.8329,0.289669,0.461999,21.4503,0.412281,2.25634,9.98393,0.524034,0.0379518,0.336044,0.0794549,0.00773068,0.0207857,0.0170511,0.0579001,0.152271,2.4951,
68,16.6857,89.5381,244.843,0.186353,55.593,5.48017,0.503401,0.854457,1.16218,11.0746,1.56318,0.381599,8.74796,0.490622,3.68684,176.785,14.0714,1.20437,1.25056,3.11007,30.6006,0.788382,1.08311,37.7348,0.541813,1.98887,9.98393,0.524034,0.0379518,0.336044,0.0758564,0.00773068,1.09761,0.0170511,0.0239397,0.152271,1.12218,
