Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,2in Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,2in Heave.rear.p_rod_length_l.avg,2in Heave.rear.tie_rod_angle_top_view_l.avg,2in Heave.rear.roll_center_gnd.z.avg,2in Heave.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.coil_over_length_l.avg,2in Heave.rear.toe_angle_l.avg,2in Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,2in Heave.rear.p_rod_length_l.std_dev,2in Heave.rear.tie_rod_angle_top_view_l.std_dev,2in Heave.rear.roll_center_gnd.z.std_dev,2in Heave.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.coil_over_length_l.std_dev,2in Heave.rear.toe_angle_l.std_dev,2in Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,Roll.rear.camber_angle_gain_roll_l.best,2in Heave.rear.p_rod_length_l.best,2in Heave.rear.tie_rod_angle_top_view_l.best,2in Heave.rear.roll_center_gnd.z.best,2in Heave.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.coil_over_length_l.best,2in Heave.rear.toe_angle_l.best,
431,724.804,1124.16,1871.53,0.644751,43.7008,45.4809,3.14881,0,5.0971,826.213,46.2479,99.7422,54.5303,498.27,265.568,5.17569,0,2.94575,771.335,265.975,248.221,331.852,0.762006,0.36427,1.78132,0,2.97936,663.988,0.757335,43.1543,0.48429,
432,724.804,1027.98,1243.32,0.705076,18.5959,53.7668,2.75075,0,5.13427,748.558,54.4754,105.961,38.738,66.3729,232.435,3.25996,0,3.26475,380.534,231.362,285.854,183.041,0.762006,0.36427,1.78132,0,2.86002,663.988,0.757335,42.4733,0.48429,
433,724.804,1004.27,1492.24,0.721721,25.2119,33.8672,2.85438,0,5.07398,779.911,34.5817,88.1209,34.6509,124.82,201.29,4.52606,0,3.16361,673.144,203.54,228.282,276.238,0.762006,0.36427,1.78132,0,2.98402,663.988,0.757335,43.1543,0.48429,
434,724.804,1273.67,3054.43,0.569066,159.88,57.1392,2.71958,0,4.98464,836.286,57.9177,80.5842,74.1624,1851.71,304.439,3.92424,0,2.09315,940.867,305.414,185.422,433.758,0.762006,0.36427,1.78132,0,3.46657,663.988,0.757335,43.1543,0.48429,
435,724.804,1137.42,1445.23,0.637233,38.7673,71.6799,2.93885,0,5.27867,762.204,72.2896,134.142,50.1242,209.193,284.69,3.73795,0,2.94323,412.24,284.684,332.441,238.504,0.762006,0.36427,1.34425,0,3.46657,655.969,0.757335,43.1543,0.48429,
436,724.804,1284.84,2443.94,0.564118,96.2222,70.8986,3.23901,0,5.337,851.903,71.8834,121.19,64.1705,892.542,310.067,5.3515,0,3.66118,908.594,311.892,304.715,377.34,0.762006,0.36427,1.16896,0,3.31715,663.988,0.757335,42.2701,0.48429,
437,724.804,1097.38,2326,0.660489,28.186,42.3634,3.02274,0,5.48417,848.461,43.6773,84.3389,41.8415,154.203,252.215,4.80881,0,4.30197,1449.93,261.91,182.913,342.507,0.762006,0.36427,1.78132,0,3.01141,663.988,0.757335,43.1543,0.48429,
438,724.804,1117.25,2065.75,0.648738,82.1603,50.5709,2.92031,0,5.42392,772.493,51.9367,95.3155,56.4309,795.582,239.725,4.72941,0,4.00149,565.2,242.291,245.596,281.043,0.762006,0.36427,1.78132,0,3.46657,663.988,0.757335,43.1543,0.48429,
439,724.804,942.479,1003,0.76904,26.9733,30.9685,2.6215,0,5.25515,727.471,31.583,86.8578,30.749,123.817,154.865,3.5921,0,3.43132,371.111,157.33,218.943,149.638,0.762006,0.346245,1.78132,0,3.46657,663.988,0.757335,43.1543,0.48429,
440,724.804,1084,1644.13,0.668639,40.2857,43.7891,2.94764,0,5.61232,795.106,44.6049,105.705,45.9479,175.363,221.295,4.56006,0,4.57449,682.035,222.088,266.063,295.798,0.762006,0.346372,1.78132,0,3.30402,663.988,0.757335,43.1543,0.48429,
441,724.804,977.836,1118.06,0.741233,44.0382,27.9455,2.85601,0,5.54279,749.992,28.676,93.8648,24.9213,374.457,135.399,4.33567,0,4.48933,441.553,137.478,225.181,160.127,0.762006,0.346372,1.78132,0,3.08408,663.988,0.757335,43.1543,0.48429,
442,724.583,1639.27,7551.34,0.442015,550.374,55.7763,2.82657,0,5.39211,818.862,56.7762,106.344,42.9219,6698.81,277.236,4.40578,0,4.02452,1095.89,278.78,285.509,297.351,0.762006,0.346372,0.817312,0,3.40281,663.645,0.719819,43.1543,0.48429,
443,724.583,1110.59,1706.59,0.652432,46.2325,61.0837,2.93294,0,5.43022,781.706,61.9862,112.001,39.215,537.341,269.769,4.17069,0,4.19969,657.823,272.591,286.529,244.378,0.762006,0.346372,1.78132,0,3.19331,663.988,0.719819,42.7597,0.48429,
444,724.583,1054.5,1380.8,0.687134,24.4085,56.74,2.81454,0,5.48233,747.172,58.2357,117.902,41.7443,105.362,234.255,3.84867,0,4.27534,433.251,239.382,301.051,222.62,0.762006,0.346372,1.78132,0,3.32143,663.988,0.719819,43.1543,0.48429,
445,724.583,1203.11,3978.93,0.602259,281.878,23.4366,2.78864,0,5.17532,748.33,24.1129,96.6047,20.782,3433.62,140.388,4.2032,0,3.44914,436.494,140.771,256.872,128.645,0.762006,0.346372,1.78132,0,3.46657,663.988,0.719819,43.1543,0.48429,
446,724.583,1332.45,2356.9,0.543798,59.6282,85.577,3.41864,0,5.66176,884.546,87.7829,107.294,98.5397,351.808,344.9,5.65018,0,4.43895,955.337,339.115,239.377,424.968,0.762006,0.346372,1.78132,0,3.46657,663.988,0.719819,43.1543,0.48429,
447,724.583,1084.61,1917.99,0.668056,119.514,34.688,2.92336,0,5.56181,754.391,35.4782,103.149,28.909,1254.95,179.293,4.46195,0,4.81579,467.02,180.238,265.56,169.066,0.762006,0.346372,1.78132,0,3.46657,628.563,0.719819,43.1543,0.48429,
448,724.158,1051.93,1558.31,0.68841,34.7565,39.5314,2.58074,0,5.32595,769.715,40.2515,109.684,50.0838,163.134,225.196,2.95731,0,3.96287,572.931,225.466,288.108,298.26,0.762006,0.346372,1.78132,0,3.46657,633.046,0.719819,43.1543,0.48429,
449,724.158,1121.72,1444.59,0.64558,34.8398,62.1312,2.98549,0,6.14852,767.451,63.212,125.786,59.1621,132.959,259.89,4.07374,0,6.16582,424.718,257.474,311.488,239.157,0.762006,0.346372,1.78132,0,3.46657,663.988,0.719819,43.1543,0.48429,
450,724.158,1147.33,2035.45,0.631168,43.6426,57.7197,3.10572,0,5.48629,821.658,58.688,102.175,54.8545,163.407,279.422,4.94598,0,4.33689,880.515,281.925,253.698,327.392,0.762006,0.346372,1.78132,0,3.46657,663.882,0.719819,41.4547,0.48429,
451,724.158,1121.92,1838.32,0.645462,21.9576,53.4882,3.18405,0,5.2454,822.35,55.19,98.5189,61.9877,87.2027,264.084,5.36483,0,3.74867,769.366,270.229,236.333,332.215,0.762006,0.346372,1.78132,0,2.88837,663.882,0.719819,43.1543,0.48429,
452,724.158,1158.86,1806.95,0.62489,23.8712,62.781,3.26642,0,5.64048,831.578,65.5621,103.907,62.2513,81.4873,261.518,5.19786,0,4.74016,748.935,271.149,258.516,322.24,0.762006,0.346372,1.78132,0,3.00299,663.882,0.719819,43.1543,0.48429,
453,724.158,1141.99,2523.26,0.634121,199.686,27.5452,2.74175,0,5.07343,748.086,27.5767,99.5439,31.7326,1834.18,179.529,4.25714,0,2.7772,461.274,183.924,286.605,200.997,0.762006,0.346372,1.78132,0,3.47805,663.882,0.719819,25.5442,0.48429,
454,724.158,988.527,1264.8,0.732562,60.2025,26.6971,2.94273,0,5.34158,760.327,27.3489,82.904,22.7633,377.419,158.378,5.00126,0,4.05564,496.207,158.545,192.225,123.845,0.762006,0.346372,1.78132,0,2.64937,663.882,0.719819,43.1543,0.48429,
455,724.158,1183,3556.67,0.612138,242.991,44.0491,2.62038,0,5.38861,721.817,44.6578,103.502,17.9718,2967.15,192.82,3.10587,0,3.90531,288.612,192.854,278.479,113.088,0.762006,0.346372,1.48268,0,3.47805,663.882,0.719819,43.1543,0.48429,
456,724.158,1602.28,6082.55,0.451954,439.52,79.6027,2.86018,0,5.89811,792.157,80.9628,129.815,71.4653,5500.85,298.155,3.78056,0,5.32537,536.546,293.386,323.797,305.054,0.762006,0.346372,1.78132,0,3.24886,663.882,0.719819,43.1543,0.48429,
457,724.158,1151.46,1745.57,0.628902,26.7083,60.3685,3.19799,0,5.35347,832.025,61.4202,101.364,61.0258,281.387,277.931,5.18154,0,3.63669,732.243,280.582,241.561,311.062,0.762006,0.346372,1.78132,0,3.05514,663.882,0.719819,43.1543,0.48429,
458,724.158,1063.39,1413.33,0.680992,34.9055,47.7284,2.95642,0,5.29399,776.133,48.5293,101.648,46.1926,166.493,229.478,4.33278,0,3.58726,481.825,230.189,256.433,234.408,0.762006,0.346372,1.78132,0,3.09842,663.882,0.719819,40.0007,0.48429,
459,724.158,1668.03,4664.92,0.434138,513.071,75.5092,3.2331,0,5.69801,811.373,76.9394,118.276,63.9353,3941.06,300.218,4.95296,0,4.52342,603.214,300.46,274.098,292.241,0.762006,0.346372,1.78132,0,2.78709,663.882,0.719819,43.1543,0.48429,
460,724.158,1259.93,2231.89,0.574758,117.854,62.1484,3.52688,0,5.16548,826.749,62.7996,139.505,42.1861,1194.09,278.445,6.11738,0,3.02259,634.766,281.031,347.114,225.604,0.762006,0.346372,1.78132,0,3.01782,663.882,0.719819,43.1543,0.48429,
461,724.158,3618.76,36697.8,0.200112,2576.97,58.03,2.9472,0,5.25334,777.517,59.1925,90.2651,48.5849,35865.6,270.977,4.34254,0,3.39021,537.538,273.652,239.384,269.185,0.762006,0.346372,1.78132,0,3.02438,663.882,0.719819,42.9562,0.48429,
462,724.158,1069.54,2309.95,0.677071,153.81,28.6589,2.52425,0,5.02444,720.556,29.4503,99.1947,30.3255,2933.27,154.218,3.23465,0,2.93952,341.295,158.294,280.786,169.14,0.755868,0.346372,1.78132,0,3.02192,663.882,0.719819,42.1599,0.48429,
463,724.158,1323.8,3564.28,0.547031,311.12,36.1494,3.20736,0,5.94213,786.101,36.9011,113.707,30.6685,2841.38,161.446,5.23834,0,5.73926,512.305,160.647,288.963,150.83,0.755868,0.346372,1.78132,0,2.92161,663.882,0.719819,43.1543,0.620193,
464,724.158,1135.21,1736.59,0.637908,32.318,54.3312,3.04905,0,5.44584,807.924,55.4397,118.88,57.8207,253.507,271.205,4.69107,0,4.32021,645.251,271.704,297.984,280.767,0.755868,0.293547,1.78132,0,3.47805,663.882,0.65768,43.1543,0.620193,
465,724.158,1144.12,1800.11,0.632939,89.1123,47.2961,3.41241,0,5.53401,810.106,48.3001,105.713,34.6458,674.503,223.621,5.69581,0,4.34525,578.885,226.15,258.243,202.683,0.755868,0.346372,1.78132,0,3.47805,664.146,0.719819,43.1543,0.620193,
466,724.158,906.75,995.835,0.79863,20.0003,29.9638,2.4756,0,4.96332,723.758,30.624,71.8226,23.1429,116.17,187.885,3.21757,0,2.46872,361.973,190.869,155.512,171.467,0.755868,0.346372,1.78132,0,3.09324,664.146,0.719819,43.1543,0.620193,
467,724.158,1236.58,2227.15,0.585612,69.6089,61.3035,3.33185,0,5.80346,856.46,63.0479,107.533,69.4945,354.553,269.222,5.67241,0,5.18162,1054.46,270.553,273.507,352.827,0.755868,0.346372,1.78132,0,3.47805,664.146,0.719819,42.7112,0.620193,
468,724.158,1854.24,6434.99,0.390542,760.073,59.7306,3.11138,0,5.5587,776.849,60.369,149.733,38.811,5721.94,209.534,4.42947,0,4.16045,460.16,210.113,361.32,184.559,0.755868,0.346372,1.78132,0,2.90573,664.146,0.719819,43.1543,0.620193,
469,724.158,1056.79,1432.04,0.68524,40.7461,41.2058,3.10113,0,5.06352,785.665,41.909,101.699,37.4046,636.638,204.141,5.04191,0,2.88011,550.171,207.493,267.449,202.829,0.755868,0.346372,1.78132,0,3.47805,664.146,0.617513,43.1543,0.620193,
470,724.158,1069.91,1384.37,0.67684,41.3563,50.4617,2.81476,0,5.6138,760.355,51.38,115.909,42.0191,288.684,209.802,4.27245,0,4.63388,470.05,211.675,290.585,206.994,0.755868,0.346372,1.02858,0,2.92261,615.887,0.617513,43.1543,0.620193,
471,724.158,1000.76,1185.9,0.723609,34.6875,31.9948,3.14749,0,5.2845,774.709,32.6261,96.5486,21.76,140.273,164.432,5.2914,0,3.91173,509.815,167.195,254.475,112.615,0.755868,0.346372,1.78132,0,3.14194,664.146,0.617513,43.1543,0.46416,
472,724.158,1074.85,1553.48,0.673727,47.0531,42.1294,2.87769,0,5.61468,776.184,43.0774,111.868,46.0493,341.189,223.62,4.51445,0,4.63379,557.985,225.543,296.793,243.319,0.755868,0.346372,0.282593,0,3.38331,664.146,0.617513,43.1543,0.46416,
473,724.158,1516.81,4287.91,0.477421,396.808,58.4039,3.1214,0,5.48053,798.302,59.2843,137.863,57.5473,3547.53,257.841,4.93407,0,4.39947,563.664,256.755,348.312,250.224,0.755868,0.346372,0.325801,0,2.84599,663.883,0.617513,42.4215,0.46416,
474,724.158,984.448,1178.6,0.735597,34.6551,29.4809,2.77779,0,5.32189,752.515,30.2068,91.2228,38.2678,439.475,170.436,4.00751,0,3.69122,433.508,172.524,232.036,187.558,0.755868,0.346372,1.78132,0,2.77138,663.883,0.617513,43.1543,0.46416,
475,724.158,1494.98,4989.11,0.484391,347.995,71.0472,2.81222,0,5.71066,821.788,71.8089,109.735,64.0888,3956.78,302.735,3.51908,0,5.09367,1135.91,294.745,276.972,374.921,0.755868,0.346372,0.484581,0,3.47805,663.883,0.617513,39.9226,0.46416,
476,724.158,902.1,949.22,0.802746,17.6648,21.761,2.76009,0,5.36252,737.735,22.4368,80.0329,14.3474,271.506,130.259,4.37411,0,4.18707,441.126,136.265,206.907,109.554,0.755868,0.346372,1.78132,0,3.47805,663.883,0.617513,40.8828,0.46416,
477,724.158,1238.6,2370.27,0.584656,206.598,52.99,2.94829,0,5.73708,758.527,53.6736,130.326,27.8042,1568.81,220.665,4.08564,0,4.57579,410.543,214.974,329.633,170.795,0.755868,0.346372,1.78132,0,3.46919,663.538,0.617513,42.8186,0.46416,
478,724.158,1159.97,2167.08,0.624289,125.854,37.485,3.02108,0,5.23784,782.16,38.5339,116.871,50.8097,1367.23,180.317,4.91818,0,3.47818,530.314,181.991,298.879,239.584,0.755868,0.346372,1.78132,0,2.5869,663.883,0.617513,43.917,0.46416,
479,724.158,1210.12,2845.99,0.598419,144.604,44.8563,2.85166,0,5.33489,828.419,45.84,84.3613,53.8514,1639.25,287.2,4.79641,0,3.75254,1067.67,289.327,214.816,375.656,0.755868,0.255081,1.78132,0,3.47805,663.883,0.248366,43.917,0.46416,
480,724.158,1510.73,5720.79,0.479343,397.247,61.1061,2.94776,0,5.6477,821.202,63.3249,93.6032,65.6501,5062.75,295.507,4.46457,0,4.55109,756.225,301.261,208.076,368.657,0.755868,0.346372,1.78132,0,3.47805,663.883,0.617513,43.8344,0.287927,
481,724.158,1421.69,7024.33,0.509365,472.224,34.713,2.74032,0,5.10877,754.145,35.6083,81.9427,35.2044,6278.37,194.889,4.17747,0,3.20093,486.772,200.517,213.352,218.779,0.755868,0.346372,1.78132,0,2.62169,663.883,0.617513,43.917,0.287927,
482,724.158,1225.04,2640.55,0.591131,50.477,49.4169,3.21626,0,5.54212,896.501,51.3176,103.28,65.2877,522.507,285.726,5.6225,0,4.03143,1242.02,294.851,260.341,387.772,0.755868,0.346372,1.78132,0,3.47805,663.883,0.617513,43.917,0.287927,
483,724.158,1152.14,1871.77,0.628533,36.7268,54.9948,3.30624,0,5.52654,834.494,56.3838,101.496,59.2127,162.849,247.313,5.60558,0,4.22095,755.674,252.385,246.398,322.197,0.755868,0.346372,1.78132,0,3.47805,663.883,0.617513,43.4725,0.287927,
484,724.158,1075.56,1540.96,0.673285,103.963,34.46,2.8974,0,5.74337,750.071,35.3772,115.84,27.2068,890.983,131.861,3.68561,0,4.76906,356.243,134.81,274.966,136.335,0.755868,0.346372,1.14721,0,3.32633,663.883,0.617513,43.917,0.287927,
485,724.158,1176.25,2423.66,0.61565,179.28,43.2177,3.08138,0,5.31693,774.577,43.8917,95.5256,31.3596,1497.75,221.879,5.28144,0,3.86962,526.542,220.859,244.222,169.211,0.755868,0.346372,1.78132,0,3.47805,663.883,0.617513,10.6969,0.287927,
486,724.158,1201.95,2050.38,0.602486,53.7751,73.4563,3.05351,0,5.40411,828.817,75.5089,96.3452,65.5882,243.702,324.205,4.46236,0,3.80051,808.009,324.957,220.639,358.068,0.755868,0.346372,1.78132,0,3.32987,663.883,0.617513,43.917,0.287927,
487,724.158,1095.85,1696.58,0.660819,110.201,39.8725,3.07345,0,5.39644,762.581,40.4709,111.918,22.3341,1035.57,187.909,4.68585,0,3.9851,446.725,187.493,280.173,131.274,0.755868,0.346372,1.78132,0,2.95416,663.883,0.617513,43.2662,0.287927,
488,724.158,1073.05,1318.19,0.674858,52.8815,46.975,2.96289,0,5.48744,765.103,47.6803,106.442,45.5196,285.984,205.939,4.44577,0,4.38073,442.657,207.434,253.196,194.964,0.755868,0.346372,0.887626,0,2.73031,663.883,0.617513,43.917,0.287927,
489,724.158,1076.69,1375.38,0.672575,45.5969,52.3093,3.12216,0,5.3008,784.736,53.4543,84.11,48.0646,175.873,217.36,4.84863,0,3.64601,518.268,219.041,167.466,220.891,0.755868,0.346372,1.25339,0,3.16377,663.883,0.617513,43.7067,0.287927,
490,724.158,1080,1789.83,0.670514,124.013,38.0929,2.63986,0,5.82275,725.468,39.3079,104.32,40.3401,1158.42,181.158,3.39845,0,5.21309,382.015,187.352,274.83,210.223,0.755868,0.346372,0.605955,0,3.47805,663.883,0.617513,42.7087,0.287927,
491,724.158,1063.11,1444.22,0.681167,43.4426,51.4698,2.89623,0,5.30072,758.381,52.2295,102.382,47.012,211.445,231.302,4.2689,0,3.76161,441.508,232.014,260.112,204.18,0.755868,0.346372,1.78132,0,3.40925,663.883,0.617513,43.917,0.287927,
492,724.158,1023.46,2024.11,0.707559,85.2599,35.2322,2.27919,0,5.21352,739.214,35.9752,76.9623,43.3231,1037.57,220.449,1.76502,0,3.42161,637.064,221.013,195.485,300.681,0.755868,0.346372,1.78132,0,3.03113,663.883,0.617513,43.917,0.287927,
493,724.158,1039.32,1214.84,0.696763,41.2857,48.291,2.81469,0,5.50329,748.626,48.9235,109.543,34.3304,183.256,205.476,3.80866,0,4.53788,389.273,208.336,283.088,165.63,0.755868,0.346372,1.78132,0,3.0562,663.883,0.617513,43.917,0.287927,
494,724.158,1503.03,4915.36,0.4818,386.611,57.5189,3.33853,0,5.13765,816.98,58.7483,114.092,60.5995,3963.17,255.609,5.80554,0,3.08321,652.187,257.128,297.676,283.714,0.755868,0.346372,1.78132,0,3.39611,663.883,0.617513,43.917,0.287927,
495,724.158,1045.62,2117.1,0.692562,118.307,32.2193,2.7576,0,5.06266,740.387,32.9224,85.6355,28.3293,1300.77,176.107,4.27221,0,2.9796,433.279,179.908,214.978,155.311,0.755868,0.346372,1.78132,0,3.26624,663.883,0.617513,41.6675,0.287927,
496,724.158,24362.6,323896,0.0297241,23401.1,39.435,2.78119,0,5.29705,732.445,40.0286,119.431,22.1391,324430,195.697,3.87471,0,3.61407,360.299,194.386,315.7,109.64,0.755868,0.346372,1.78132,0,3.35815,663.883,0.617513,43.917,0.287927,
497,724.158,1142.08,2135.27,0.634069,125.68,36.8662,3.21452,0,5.62954,802.701,37.571,92.0524,38.3651,21370.8,194.775,5.57073,0,4.39272,603.44,196.193,211.897,221.462,0.755868,0.346372,0.89901,0,2.85325,663.883,0.617513,43.917,0.287927,
498,724.158,1137.99,2109.81,0.636347,145.944,40.1719,2.96431,0,5.35675,764.443,40.7797,105.135,33.1964,1230.03,187.664,4.63146,0,3.69519,482.382,187.341,274.698,173.775,0.755868,0.346372,1.78132,0,3.13185,663.883,0.617513,42.6159,0.287927,
499,724.158,1082.29,1496.86,0.669098,30.7894,40.811,3.367,0,5.41961,810.211,41.9197,103.654,46.1168,165.229,187.696,6.08012,0,4.01861,645.996,190.409,248.416,227.143,0.755868,0.346372,1.78132,0,3.47805,663.443,0.617513,42.9309,0.287927,
500,724.158,1173.92,3025.71,0.616873,202.792,47.2037,2.80965,0,5.5328,747.011,47.8147,94.5915,26.1621,2512.18,217.749,4.08793,0,4.37545,413.087,216.996,229.89,156.32,0.755868,0.346372,1.78132,0,2.67191,663.883,0.617513,39.8556,0.287927,
501,724.158,1227.42,2264.59,0.589985,29.2806,76.4664,3.10527,0,5.5486,849.293,78.0206,105.071,80.6321,215.236,352.485,5.35885,0,4.13733,908.383,358.224,263.933,411.678,0.755868,0.346372,1.78132,0,3.47805,663.883,0.617513,43.0735,0.287927,
502,724.158,1205.13,2445.38,0.600894,173.036,57.8422,2.71202,0,5.32605,753.026,58.6868,107.778,46.7266,1528.56,262.133,3.695,0,3.59419,429.175,262.873,290.536,254.383,0.755868,0.346372,1.78132,0,3.47805,663.883,0.617513,43.0735,0.287927,
503,724.158,1175.05,3217.9,0.616277,281.036,31.3956,2.49152,0,5.24065,709.981,32.0416,94.0422,18.8235,2773.13,160.264,2.70324,0,3.58056,271.123,163.405,221.532,111.584,0.755868,0.346372,1.78132,0,3.09056,663.883,0.617513,43.0735,0.287927,
504,724.158,1311.46,2730.62,0.552176,219.927,58.9984,2.81075,0,5.54851,786.205,59.8365,106.252,71.8839,1602.95,254.783,3.74254,0,4.29388,547.822,256.09,277.355,327.551,0.755868,0.346372,1.78132,0,3.46219,663.883,0.617513,41.304,0.287927,
505,724.158,1351.4,4408.98,0.535858,328.11,29.9739,3.24338,0,5.18965,800.838,31.1647,109.681,43.1984,3896.95,155.211,5.63046,0,3.5679,583.733,158.077,259.769,211.182,0.755868,0.327158,1.78132,0,2.83934,663.883,0.460883,43.917,0.287927,
506,724.158,1316.56,4178.62,0.550038,281.662,46.9722,3.11229,0,5.43065,787.942,47.638,106.83,36.9712,3594.63,229.605,5.28857,0,3.83565,573.296,227.284,278.536,216.848,0.755868,0.346372,1.78132,0,3.47805,663.883,0.617513,43.917,0.287927,
507,724.071,1153.8,2080.47,0.627554,122.63,42.1965,2.94172,0,5.45158,786.085,43.2709,112.861,38.3622,1251.69,210.4,4.67127,0,3.95975,606.551,213.44,291.825,250.293,0.755868,0.324405,1.78132,0,2.82657,663.883,0.617513,43.917,0.287927,
508,724.071,988.119,1127.8,0.732777,20.5037,39.1636,2.60242,0,5.5115,733.811,40.0224,105.243,41.2624,133.421,194.677,3.1795,0,4.2237,350.746,195.586,288.858,203.026,0.755868,0.324405,1.78132,0,3.47856,663.883,0.617513,43.917,0.593697,
509,724.071,1612.94,6993.44,0.448913,575.252,53.5005,3.13213,0,5.48005,783.947,54.1763,104.723,32.7333,6456.24,231.097,5.00351,0,3.72266,506.96,231.717,269.666,182.237,0.755868,0.324405,1.78132,0,3.50524,663.883,0.617513,43.5518,0.593697,
510,724.071,1184.65,2803.63,0.611209,178.472,39.9,2.85386,0,5.57001,768.824,41.3793,101.77,45.8853,2283.73,198.807,4.47869,0,4.3829,505.799,205.622,263.92,257.337,0.578362,0.324405,0.834983,0,3.50524,663.883,0.617513,43.917,0.593697,
511,724.071,1014.03,1313.95,0.71405,25.0674,45.0144,2.9183,0,5.19355,762.461,45.7477,86.2533,41.3794,193.327,223.256,4.94653,0,3.08149,502.301,223.921,193.452,190.563,0.578362,0.192111,1.78132,0,3.50524,663.883,0.500732,43.917,0.593697,
512,724.071,1272.67,2766.53,0.56894,183.735,59.0679,2.93631,0,5.0485,814.773,59.7288,94.4118,52.9663,1599.66,290.472,4.49822,0,2.2406,839.743,288.979,229.913,340.867,0.578362,0.324405,1.78132,0,2.99853,663.725,0.617513,28.7136,0.593697,
513,724.071,1174.19,3674.35,0.616657,252.293,26.4653,2.90731,0,5.06439,756.472,28.0763,80.1634,22.7469,3237.24,153.405,4.84265,0,2.63073,509.438,157.785,201.348,157.159,0.578362,0.324405,1.78132,0,3.20456,664.059,0.617513,15.1706,0.593697,
514,724.071,2340.4,18078,0.30938,1369.25,34.2811,2.53494,0,5.36614,743.935,35.1822,107.479,42.3647,17725.1,202.142,3.08239,0,3.86352,453.138,203.535,296.254,250.123,0.578362,0.231013,1.78132,0,3.47822,664.032,0.601348,43.917,0.593697,
515,724.071,1162.3,2532.26,0.622966,204.766,28.2785,2.9379,0,5.3263,762.505,29.1976,100.32,28.9663,1983.32,151.714,4.96544,0,3.91417,499.954,154.294,270.031,166.504,0.578362,0.231013,1.78132,0,3.06594,664.032,0.601348,43.0484,0.593697,
516,724.071,1477.66,4868.41,0.490012,377.356,46.7892,2.77631,0,5.15248,838.505,47.3644,104.56,55.1569,3230.19,281.029,3.96624,0,2.81215,1409.11,278.64,286.91,409.913,0.578362,0.231013,1.78132,0,3.50524,664.032,0.601348,43.917,0.593697,
517,724.071,1136.8,1593.53,0.636936,57.1598,58.7278,3.314,0,5.48665,801.494,59.5086,107.827,43.2856,496.688,253.821,5.49806,0,4.12493,566.375,253.939,259.424,208.622,0.578362,0.231013,1.78132,0,2.64638,664.032,0.601348,43.3402,0.593697,
518,724.071,1366.61,3483.91,0.52983,202.356,65.4964,2.84726,0,5.30816,853.858,66.9065,90.5741,79.2636,1949.02,328.83,4.41018,0,3.25803,1005.48,333.845,204.8,418.881,0.578362,0.231013,0.777654,0,3.05087,664.032,0.601348,42.2676,0.593697,
519,724.071,1272.26,2700.51,0.569122,162.103,67.2379,2.99026,0,5.62912,780.798,68.1343,129.384,55.983,1672.95,269.391,4.33609,0,4.17229,533.73,270.96,330.356,268.527,0.578362,0.231013,1.78132,0,3.50524,664.025,0.601348,42.3998,0.593697,
520,724.071,1135.92,1852.5,0.637431,46.5447,54.9625,2.86094,0,5.21989,802.316,55.9546,119.366,48.6965,300.704,266.488,4.34357,0,3.08527,745.493,271.991,322.299,299.405,0.578362,0.231013,1.38907,0,3.50524,664.032,0.601348,42.7663,0.29506,
521,724.071,1112.02,1755.94,0.65113,113.62,36.4532,3.00847,0,5.44083,772.804,35.8448,109.419,35.4329,1009.15,171.387,4.84931,0,3.75563,496.793,171.322,277.257,202.072,0.578362,0.231013,1.78132,0,2.70695,664.032,0.601348,43.917,0.29506,
522,724.071,1340.49,2721.45,0.540155,68.4304,68.5636,3.47749,0,5.98214,907.077,70.2546,124.72,91.9835,387.204,307.017,6.15069,0,5.06437,1378.98,312.733,305.861,446.988,0.578362,0.231013,1.78132,0,3.50524,664.032,0.601348,43.917,0.29506,
523,724.071,914.783,985.658,0.791522,27.085,32.9925,2.39337,0,5.41899,704.663,33.5772,88.647,20.0062,141.35,183.237,2.59659,0,4.13831,309.5,188.602,237.194,144.126,0.559067,0.231013,1.78132,0,3.2596,663.429,0.601348,43.917,0.29506,
524,724.071,1108.58,1552.44,0.653155,31.0914,47.3631,3.39107,0,5.35422,822.71,48.5347,110.039,40.0919,139.03,232.012,5.85028,0,3.67172,685.212,233.948,263.363,244.284,0.559067,0.324405,1.78132,0,3.0621,664.032,0.617513,43.917,0.29506,
525,724.071,1164.44,2511.71,0.621818,83.4134,38.0877,2.77158,0,5.41448,839.242,39.3418,101.807,54.3652,771.827,262.116,4.36315,0,4.02354,1256.4,268.81,270.812,404.859,0.559067,0.324405,1.78132,0,3.50524,664.032,0.617513,42.4334,0.29506,
526,724.071,1298.94,2489.41,0.557432,34.3953,67.5863,3.61335,0,5.9686,894.921,68.8107,160.421,63.2256,149.051,292.589,6.03479,0,4.85288,1334.52,292.138,392.237,385.449,0.559067,0.274809,1.78132,0,3.31789,664.032,0.617513,43.8744,0.29506,
