Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.front.roll_center.z.avg,Heave.front.king_pin_inclination_l.avg,Heave.front.mechanical_trail_l.avg,Heave.front.tie_rod_angle_top_view_l.avg,Heave.front.motion_ratio_heave_l.avg,Heave.front.toe_angle_l.avg,Roll.front.camber_angle_l.avg,Heave.front.scrub_radius_l.avg,Steering.front.ackerman_angle.avg,Heave.front.side_view_swing_arm_angle_l.avg,Roll.front.roll_center.y.avg,Steering.front.tie_rod_angle_front_view_l.avg,Steering.front.camber_angle_l.avg,Heave.front.roll_center.z.std_dev,Heave.front.king_pin_inclination_l.std_dev,Heave.front.mechanical_trail_l.std_dev,Heave.front.tie_rod_angle_top_view_l.std_dev,Heave.front.motion_ratio_heave_l.std_dev,Heave.front.toe_angle_l.std_dev,Roll.front.camber_angle_l.std_dev,Heave.front.scrub_radius_l.std_dev,Steering.front.ackerman_angle.std_dev,Heave.front.side_view_swing_arm_angle_l.std_dev,Roll.front.roll_center.y.std_dev,Steering.front.tie_rod_angle_front_view_l.std_dev,Steering.front.camber_angle_l.std_dev,Heave.front.roll_center.z.best,Heave.front.king_pin_inclination_l.best,Heave.front.mechanical_trail_l.best,Heave.front.tie_rod_angle_top_view_l.best,Heave.front.motion_ratio_heave_l.best,Heave.front.toe_angle_l.best,Roll.front.camber_angle_l.best,Heave.front.scrub_radius_l.best,Steering.front.ackerman_angle.best,Heave.front.side_view_swing_arm_angle_l.best,Roll.front.roll_center.y.best,Steering.front.tie_rod_angle_front_view_l.best,Steering.front.camber_angle_l.best,
115,46.0356,107.886,197.281,0.426706,48.2123,2.52149,2.76979,0.357679,0.222822,0.997326,0.463053,8.68984,0.27927,11.0306,30.437,0.669013,1.23585,125.812,6.20087,8.77782,1.12591,0.618047,2.95006,0.121617,26.6929,1.15361,36.0646,21.821,0.607156,0.669236,13.7949,0.701774,0.0357178,0.00114464,0.0448067,0.0931169,0.0379565,0.117313,0.00950192,0.11119,7.30951,0.462651,0.617716,
116,46.0322,95.7856,163.254,0.480575,37.5708,2.94941,3.50119,0.457937,0.268603,1.17861,0.432404,11.3273,0.202605,8.65667,27.342,0.676704,1.22139,93.4514,7.10753,10.7836,1.36762,0.613862,3.33838,0.097272,31.9359,0.718653,33.064,6.27338,0.570867,0.343814,7.68634,0.701774,0.0363071,0.00114464,0.0448067,0.0948122,0.142515,0.117313,0.00950192,0.11119,8.53466,0.46472,0.515671,
117,46.0319,91.1284,161.7,0.505132,37.0516,1.58739,2.8694,0.262087,0.263246,0.676693,0.437513,5.94582,0.164074,12.3448,27.6171,0.634544,1.27412,91.5268,4.8557,10.5434,0.913754,0.759279,2.52154,0.0831978,24.3497,0.664675,53.9569,4.19906,0.512087,0.729086,13.857,0.701774,0.0363071,0.00114464,0.0426363,0.0941036,0.113811,0.117313,0.00950192,0.11119,10.8702,0.461905,0.276287,
118,46.0126,112.888,202.513,0.407596,55.1856,1.70732,2.61853,0.517219,0.283543,0.802915,0.45362,5.70659,0.211745,15.9839,27.4973,0.69003,1.22953,129.387,4.17282,8.7279,1.6105,0.770736,2.66439,0.0988869,18.5462,0.829709,57.9289,4.11543,0.641907,0.45472,13.8829,0.7016,0.0382658,0.00114464,0.0448929,0.0954587,0.271412,0.117313,0.00950192,0.11119,12.5063,0.470961,0.369601,
119,46.0126,92.3049,169.741,0.498485,40.3707,1.99124,2.27975,0.306294,0.220986,0.958642,0.454212,5.40827,0.290631,9.32251,28.9237,0.610229,1.16769,105.203,5.16999,8.50104,1.05639,0.60416,3.44067,0.0737543,20.2945,0.964864,38.9579,8.1518,0.481715,0.204043,13.8829,0.699406,0.0385933,0.00114464,0.0448929,0.0976757,0.335165,0.109958,0.00952072,0.11119,11.2389,0.469285,0.918877,
120,46.0067,102.476,206.257,0.448952,49.7541,2.50568,2.00148,0.216112,0.1913,0.706581,0.481006,7.91342,0.160351,8.78526,27.9382,0.605476,1.21698,132.856,6.82004,6.78404,0.735256,0.673298,2.29949,0.149418,28.1718,0.710846,44.3815,3.74341,0.420573,0.303986,13.8783,0.699406,0.0382672,0.00185479,0.0423946,0.0962324,0.44112,0.109958,0.00950631,0.11237,11.4001,0.467511,1.13111,
121,46.0067,68.4872,111.976,0.671757,21.0464,1.293,1.73888,0.159561,0.143796,0.353625,0.427221,3.30569,0.11096,9.85978,28.3663,0.548557,1.13335,46.8576,3.79111,8.62178,0.800739,0.455756,1.20782,0.0889383,17.4364,0.538911,48.7616,2.58893,0.316155,0.150091,13.8646,0.699406,0.0385933,0.00135349,0.0423946,0.0962324,0.0555299,0.109958,0.00950631,0.11237,11.7764,0.467511,0.40026,
122,45.9982,117.409,222.115,0.391778,46.6489,2.25295,4.12736,0.301817,0.49311,0.913193,0.457608,7.88165,0.27176,24.8579,27.2285,0.581914,1.39201,106.614,5.95587,13.7976,0.901467,1.82982,2.83323,0.120861,27.2762,0.999984,74.2621,5.41378,0.321687,0.921381,13.861,0.69793,0.0385933,0.000869138,0.0423946,0.102821,0.170017,0.107038,0.00950631,0.11237,2.82602,0.467511,1.12959,
123,45.9982,91.3961,153.354,0.503284,32.9982,1.75775,3.56933,0.338255,0.231902,0.424375,0.434003,7.43528,0.347476,14.4096,27.6697,0.618934,1.16137,80.3332,4.59002,11.496,1.09315,0.634157,1.28703,0.0643422,23.5395,1.30822,55.6145,5.76774,0.463423,0.147309,13.861,0.697456,0.0410317,0.000869138,0.0423946,0.0981735,0.180119,0.104967,0.00950631,0.112552,9.34829,0.140859,0.897754,
124,45.9969,95.0451,180.454,0.483948,47.1914,1.88611,2.18239,0.385132,0.262497,1.1354,0.45516,6.18656,0.215575,5.43948,27.8682,0.630926,1.20631,126.626,4.95017,7.84445,1.29929,0.77325,3.57617,0.107526,22.0361,0.801496,21.9494,4.85349,0.515009,0.354047,13.8224,0.697153,0.0410317,0.000869138,0.0423946,0.0933154,0.0294681,0.103734,0.00974108,0.11258,3.30583,0.47468,0.627471,
125,45.993,69.254,131.536,0.66412,25.5351,1.87689,0.954498,0.218383,0.0957819,0.41579,0.451778,4.81075,0.0407084,3.30809,29.7424,0.581529,1.22235,79.6923,5.77899,5.03327,1.06453,0.260776,1.87492,0.0495514,23.3679,0.181523,18.7815,7.93055,0.447405,0.513115,13.8679,0.697153,0.0421636,0.000912661,0.0423946,0.0981735,0.441466,0.103734,0.0100243,0.11231,17.7768,0.480186,1.13069,
126,45.9883,119.988,215.73,0.383274,58.324,2.37281,3.61118,0.352874,0.281798,1.32451,0.445617,9.17565,0.284185,14.9399,27.0508,0.606595,1.21835,138.328,5.8093,10.4936,1.10619,0.681005,4.4562,0.122394,25.8493,0.992664,47.0237,5.77923,0.385654,0.412842,13.8679,0.697153,0.0439081,0.000893082,0.0423946,0.0981735,0.00890212,0.103734,0.0101461,0.113231,8.32963,0.466505,1.01882,
127,45.9831,104.322,200.546,0.440778,30.1512,2.57828,3.98334,0.290175,0.292531,0.499984,0.429547,8.36126,0.151904,16.7605,39.019,0.630154,1.17468,69.7598,7.00068,14.5376,0.984491,1.07126,1.63324,0.0820166,28.9499,0.525522,63.6072,76.3485,0.490351,0.216793,13.8679,0.696238,0.0439081,0.000931049,0.0425331,0.105827,0.0259683,0.100329,0.00988706,0.113231,7.31558,0.48313,0.824881,
128,45.9772,79.536,164.616,0.578068,30.3521,1.34372,1.85931,0.209955,0.0541015,0.447616,0.447598,3.14922,0.0601485,11.5021,28.3779,0.539053,1.1932,81.0919,4.18566,9.32563,1.02338,0.221235,1.94757,0.054429,16.8876,0.327821,56.3208,10.8036,0.293163,0.354323,13.8711,0.696213,0.044897,0.000918767,0.0424071,0.108229,0.373011,0.100193,0.0102492,0.113231,15.1822,0.48313,1.13026,
129,45.9772,85.225,145.688,0.539481,32.6258,2.03381,2.56207,0.298407,0.25009,0.651051,0.426505,7.16673,0.155749,9.14361,27.9906,0.630969,1.28959,84.1756,5.7546,8.6616,1.11428,0.745689,2.43637,0.0931693,25.7121,0.556185,39.1922,3.74587,0.516721,0.703422,13.8711,0.696213,0.0451924,0.000879583,0.0420094,0.108229,0.0773016,0.100193,0.0113587,0.113434,8.5023,0.488202,1.13095,
130,45.9772,85.4594,145.588,0.538001,38.7165,1.49066,1.77664,0.258111,0.174515,0.878629,0.441118,4.49176,0.197636,7.37147,27.9138,0.571382,1.17714,103.222,3.89625,6.27629,0.884627,0.453006,3.26187,0.0393086,16.9278,0.785925,28.7176,3.81328,0.297923,0.282834,13.8755,0.696213,0.0451924,0.000828769,0.0416811,0.108956,0.290772,0.100193,0.0113587,0.113485,10.2599,0.488202,0.8538,
131,45.9758,120.805,237.238,0.380578,44.4097,3.13034,4.58181,0.273684,0.28499,1.10721,0.435101,11.0393,0.334628,25.7446,27.4737,0.648267,1.34196,101.103,7.95106,15.7815,0.939978,0.901217,3.06951,0.0975024,34.3636,1.29376,80.339,5.39032,0.476936,1.18318,13.8689,0.696213,0.0440937,0.000828769,0.0391103,0.108858,0.0942485,0.100193,0.0113587,0.113522,0.480239,0.486467,0.470272,
132,45.9754,65.9921,115.031,0.69668,24.1647,1.32631,0.593568,0.212785,0.13995,0.395616,0.458719,2.91705,0.132913,6.08126,27.8771,0.543429,1.14869,58.2265,3.9371,4.87496,1.04218,0.520959,1.3685,0.086697,16.8449,0.80406,42.5184,4.8588,0.255048,0.238385,13.8642,0.695975,0.0415286,0.000871249,0.0384267,0.104901,0.441307,0.0994589,0.011055,0.113762,0.428653,0.481391,0.911772,
133,45.9709,100.782,175.072,0.456141,48.2112,2.46253,2.54808,0.327415,0.257258,0.621569,0.455895,8.22528,0.120359,8.37285,27.4037,0.65855,1.11744,118.498,6.38139,8.72047,1.13286,0.718994,2.34718,0.104793,25.9107,0.356535,33.4217,4.42519,0.564544,0.114331,13.8689,0.695975,0.0415286,0.000851107,0.0366363,0.106839,0.230521,0.0994589,0.0110511,0.112769,10.8884,0.481391,0.513623,
134,45.9705,93.5286,190.224,0.491513,44.8898,1.02708,2.72333,0.189264,0.200063,0.626407,0.46397,2.51675,0.141867,10.5893,28.4133,0.527347,1.22005,129.511,1.53949,11.1123,0.77642,0.737391,2.17481,0.16348,10.3632,0.595469,48.4633,2.01104,0.200052,0.344689,13.8713,0.69544,0.0415286,0.000851107,0.0366363,0.105402,0.017588,0.0985924,0.0110511,0.112075,20.7059,0.479448,1.13284,
135,45.9605,94.8803,158.786,0.484405,41.0733,1.51469,3.13878,0.371513,0.292382,0.645759,0.441756,6.6472,0.188727,11.4111,27.4157,0.621999,1.11745,95.1915,4.443,9.45698,1.16634,0.783288,1.92051,0.0778333,21.5912,0.616949,45.51,4.50577,0.441447,0.133981,13.8713,0.69544,0.0403967,0.000851107,0.0370167,0.105402,0.0404306,0.0985924,0.0122917,0.110822,8.71719,0.46987,0.64447,
136,45.9605,115.589,218.993,0.397619,50.1413,1.42154,4.29745,0.461351,0.232915,1.1586,0.440818,5.76856,0.187469,22.1742,27.4781,0.607538,1.21935,122.654,3.37105,14.1654,1.42349,0.726457,4.3143,0.103773,17.6665,0.574858,71.8193,5.02539,0.376272,0.424413,13.8713,0.69544,0.0363265,0.000893917,0.0370167,0.105402,0.0123354,0.0985924,0.0118337,0.10964,7.27726,0.466143,0.886195,
137,45.9605,60.8547,61.0333,0.75525,14.9034,2.39036,1.4441,0.251755,0.154994,0.227569,0.438938,7.20104,0.0579034,3.48973,28.5216,0.581505,1.19179,35.6452,6.7729,6.16247,1.07407,0.458846,0.676879,0.0359203,28.6684,0.219649,23.9335,7.00342,0.355809,0.323867,13.6503,0.69544,0.0403967,0.000893917,0.036914,0.107,0.29616,0.0985924,0.0118337,0.10964,3.88203,0.469468,1.12935,
138,45.9583,86.2665,159.548,0.532748,31.8986,1.84717,2.68966,0.258896,0.204541,0.431626,0.438612,5.54495,0.0534676,13.4139,27.6957,0.577854,1.2115,76.3819,5.22349,11.033,1.08045,0.655851,1.61403,0.0689223,23.0106,0.186804,55.9778,4.76572,0.383441,0.452075,13.8891,0.695334,0.0403163,0.000893917,0.036914,0.11144,0.0332123,0.098544,0.012404,0.10964,2.83341,0.480373,0.574971,
139,45.9583,133.971,244.216,0.343046,66.3061,2.07672,2.88504,0.619961,0.348967,1.19858,0.444056,8.06008,0.110579,22.4328,27.6693,0.662874,1.15622,149.879,5.08649,8.76012,1.75293,0.86234,3.42856,0.124805,23.3917,0.354784,68.1686,4.9721,0.577845,0.135488,13.8891,0.695334,0.0403163,0.000911344,0.0373217,0.115383,0.0704689,0.098544,0.0129747,0.10964,8.9602,0.479199,1.00004,
140,45.9582,78.8322,135.371,0.582987,24.7823,2.28424,1.46656,0.230418,0.178487,0.491488,0.431818,6.854,0.0977837,12.4817,27.7803,0.563665,1.18948,64.4278,6.29334,5.84093,1.06871,0.563624,1.88979,0.0434516,26.8382,0.427948,52.9879,4.65476,0.316055,0.275671,9.57891,0.695334,0.0403163,0.000918017,0.0369275,0.116383,0.233723,0.098544,0.0129747,0.110073,0.277423,0.479199,1.13334,
141,45.9582,96.9254,187.48,0.47416,49.293,1.11278,3.02197,0.377329,0.358516,0.580958,0.466087,4.1686,0.165468,7.38969,28.1686,0.6039,1.21855,141.818,1.45664,10.1715,1.36808,1.21047,2.1184,0.196325,13.8828,0.685831,34.6249,4.11707,0.401602,0.499966,13.8891,0.695334,0.0403163,0.000910949,0.0367884,0.113885,0.0644557,0.098544,0.0129747,0.110073,8.15937,0.479544,0.566063,
142,45.9559,85.252,158.964,0.53906,38.9865,1.8561,0.788662,0.279463,0.167158,0.525849,0.445734,5.43059,0.218716,6.87055,27.9279,0.600671,1.15408,100.692,5.29082,3.92019,1.10646,0.567592,1.67281,0.030939,22.3745,1.00707,34.8357,3.6907,0.454229,0.117134,13.8793,0.695178,0.0403163,0.000918017,0.0367062,0.11625,0.40731,0.0988186,0.013135,0.110065,10.575,0.480373,1.13333,
143,45.9541,70.2983,112.998,0.653701,28.3312,1.55037,1.33281,0.197707,0.121963,0.403739,0.435761,4.03753,0.124025,4.27879,27.8239,0.53907,1.12143,68.3065,4.10428,5.33372,0.915741,0.393133,1.74254,0.0518608,17.558,0.543912,20.8108,4.08516,0.213079,0.13137,13.8793,0.695126,0.0403163,0.000918017,0.0365223,0.11726,0.128916,0.0985973,0.013135,0.110065,9.78391,0.480373,0.452767,
144,45.9541,101.783,203.752,0.451489,33.7167,2.01635,3.72421,0.361986,0.981972,0.756236,0.435999,6.70126,0.21021,23.0416,28.0011,0.577179,1.25864,80.2823,5.80686,13.0972,1.28035,5.88816,2.79342,0.0567826,24.8414,0.715084,81.594,3.51779,0.325332,0.574501,13.8793,0.695126,0.0449469,0.000918017,0.0365223,0.117207,0.102678,0.0985973,0.013135,0.110065,10.9169,0.48938,1.13336,
145,45.9541,116.853,216.444,0.393265,53.3888,3.3017,3.20988,0.366359,0.274418,1.24753,0.466222,10.9378,0.300242,12.6769,28.7788,0.594662,1.30949,131.806,8.00001,10.5519,1.24459,0.807628,3.82888,0.141601,33.3959,1.1079,54.6104,8.3199,0.344209,0.550759,13.8783,0.6951,0.0449469,0.000927875,0.0365223,0.117207,0.0860883,0.0985973,0.0133315,0.110065,0.813461,0.48938,1.1334,
146,45.9541,93.1706,168.628,0.493226,35.0442,2.30608,1.53192,0.298227,0.250512,0.581214,0.434021,7.62713,0.18778,15.7575,27.3939,0.596824,1.1612,90.2533,6.0161,5.59771,1.07274,0.751399,2.08855,0.0885053,26.8197,0.810242,54.7374,5.26051,0.398671,0.191985,13.8769,0.6951,0.0449469,0.00093423,0.0365223,0.117207,0.0901941,0.0985525,0.013482,0.110065,6.28538,0.48938,1.02199,
147,45.9532,105.413,204.512,0.435936,44.5349,1.45488,2.02752,0.367952,0.164723,0.830449,0.437671,5.91217,0.126408,19.9822,27.833,0.548386,1.19227,110.829,4.12389,7.17423,1.26584,0.46688,2.93565,0.102343,22.3715,0.505703,68.6069,4.19253,0.220829,0.347363,13.8769,0.694774,0.0442426,0.00093423,0.0366915,0.11761,0.0271309,0.0977745,0.013482,0.109892,5.66164,0.486362,0.661581,
148,45.9513,89.999,191.801,0.510575,37.2391,1.5981,2.97579,0.229488,0.156672,0.266965,0.453118,5.22126,0.127368,11.8107,28.1208,0.569553,1.23013,127.429,4.58118,12.0593,0.955477,0.546105,0.792196,0.193417,21.814,0.518569,53.0605,3.43193,0.333625,0.52721,13.8769,0.694407,0.042183,0.00094569,0.0365941,0.118298,0.0754307,0.0965996,0.0130356,0.109627,7.39142,0.482294,1.1334,
149,45.9506,121.35,232.078,0.378661,51.8392,2.21873,3.40385,0.427543,0.230156,0.882758,0.45604,8.17138,0.25388,24.1242,27.5363,0.640249,1.16585,123.217,6.22851,10.3301,1.33836,0.682126,2.60027,0.12799,27.6904,1.2505,74.1795,4.41419,0.474552,0.21818,13.8724,0.694367,0.0433027,0.000954986,0.0365941,0.118603,0.185854,0.0964287,0.0130356,0.109786,9.25667,0.485863,0.898448,
150,45.9506,94.5168,151.123,0.486163,34.1111,1.54435,3.5525,0.328245,0.274847,0.479539,0.430536,4.22783,0.278183,19.4891,27.9245,0.655021,1.22114,64.0858,3.78014,12.2528,1.03418,0.717055,1.49246,0.0658858,16.4521,0.926554,66.1812,3.9009,0.520342,0.444896,13.8637,0.694367,0.0436506,0.000947464,0.0365941,0.116825,0.139729,0.0964287,0.0130356,0.109268,11.4425,0.487386,0.846779,
151,45.9505,102.374,191.824,0.44885,44.6812,1.42517,3.10724,0.271619,0.280237,0.647145,0.454234,4.83969,0.0502697,17.4055,27.5044,0.545921,1.16133,108.054,3.54525,10.7028,0.998889,0.828488,2.33679,0.0542796,17.603,0.266048,60.7738,4.57711,0.283488,0.46201,13.8532,0.694367,0.0436506,0.000959169,0.0365941,0.116825,0.441677,0.0964287,0.0130356,0.109755,10.7423,0.333026,0.464291,
152,45.9494,90.4498,155.335,0.50801,30.5873,2.47921,2.54442,0.288317,0.229808,0.598893,0.430016,8.19364,0.063729,15.7951,27.3854,0.624251,1.22972,58.9494,6.70724,9.11737,1.01195,0.658077,1.71992,0.0674076,28.9433,0.233441,57.7904,5.36076,0.500867,0.419865,13.8532,0.694202,0.0444926,0.000959169,0.0365941,0.116825,0.133581,0.0953747,0.0130356,0.109755,0.471229,0.488779,1.0987,
153,45.9494,76.2647,149.263,0.602499,36.8453,1.03095,1.43702,0.116482,0.0741726,0.626072,0.45222,2.05827,0.0175859,3.59421,28.3292,0.539179,1.14403,112.548,1.67776,7.24329,0.607122,0.243974,2.70539,0.0551019,12.308,0.0497425,22.7506,2.92337,0.254131,0.127391,13.8532,0.694018,0.0450275,0.000963315,0.0365941,0.11857,0.441615,0.0952165,0.0136696,0.109838,12.0303,0.489379,1.01103,
154,45.9494,83.2215,183.814,0.552134,37.7344,1.33017,1.3405,0.243741,0.239223,0.571182,0.464422,3.22797,0.0816173,7.54214,28.743,0.541922,1.16119,118.112,3.61088,6.65643,1.19651,0.983762,2.88857,0.139675,16.554,0.330059,44.3704,1.76437,0.273386,0.323453,13.8338,0.693483,0.0450921,0.000960143,0.0365941,0.117552,0.441498,0.0929521,0.0136696,0.109595,17.7532,0.4899,0.304983,
155,45.9494,77.0743,133.824,0.59617,33.959,0.934559,1.79876,0.270906,0.149111,0.408264,0.440461,2.71841,0.169281,6.69175,27.7335,0.611965,1.1883,89.4311,1.04267,7.84048,1.1091,0.471762,1.33538,0.0642263,10.567,0.787012,38.9321,4.66393,0.488505,0.274506,13.8338,0.693791,0.0450921,0.000960143,0.0365381,0.118517,0.0771999,0.0945748,0.0136696,0.109595,6.30842,0.4899,1.13378,
156,45.9471,109.44,216.401,0.419837,51.4165,2.80297,1.77001,0.375207,0.204836,0.846452,0.461657,8.87555,0.117447,13.2621,27.5093,0.596747,1.20146,129.432,7.06201,7.95007,1.33477,0.605722,2.87995,0.0778655,30.2638,0.441505,48.8561,4.69943,0.502402,0.34075,13.8312,0.693995,0.0452506,0.000960143,0.0365381,0.118807,0.441658,0.0953712,0.0136696,0.10955,8.41372,0.330674,0.799122,
157,45.946,99.0959,188.053,0.463651,38.0147,1.82825,2.27758,0.35711,0.650258,0.467598,0.439605,6.2616,0.128489,19.5717,27.3576,0.585217,1.15623,87.4596,5.19201,8.61082,1.25837,3.26592,1.40255,0.071283,21.9596,0.515561,67.7736,5.22638,0.381132,0.413559,13.8338,0.694866,0.0453714,0.000973745,0.0365381,0.119605,0.166879,0.100044,0.0141108,0.10955,7.63076,0.490582,0.405642,
158,45.9454,102.545,225.509,0.448052,34.7679,2.46554,2.28568,0.264005,0.153325,0.600341,0.454991,7.53035,0.0631206,15.361,36.8731,0.554052,1.17144,102.31,7.03471,9.02638,1.10388,0.53416,2.47826,0.074168,29.6033,0.257629,61.0627,62.764,0.275215,0.155209,13.869,0.694866,0.0453714,0.000957274,0.0365381,0.120778,0.442028,0.100044,0.0143679,0.109548,5.64706,0.491009,1.13378,
159,45.9454,82.5735,141.581,0.556419,35.2824,1.52875,2.61175,0.36284,0.244811,0.564227,0.459507,4.51367,0.106638,7.03193,28.0492,0.57221,1.24557,93.984,3.95357,9.11983,1.2643,0.77942,2.07398,0.134172,16.7049,0.356371,30.0762,9.68806,0.307955,0.450374,13.8686,0.694722,0.0452194,0.000957274,0.0365381,0.119762,0.160139,0.0994039,0.0143679,0.109595,9.16955,0.490464,1.13378,
160,45.9454,109.75,216.535,0.418636,42.889,2.45792,1.7113,0.368932,0.216292,1.13128,0.428476,9.59551,0.164881,20.7425,28.194,0.633386,1.21703,104.8,7.02301,6.71718,1.28943,0.692358,4.15777,0.0778359,33.8148,0.562794,72.2372,4.10113,0.487432,0.4626,13.8682,0.694722,0.0452194,0.000957274,0.0365381,0.121016,0.13341,0.0994039,0.0143679,0.109749,4.56184,0.490464,0.613031,
161,45.9439,92.6602,165.681,0.495832,32.5252,1.47989,3.00631,0.356033,0.226671,0.520847,0.446484,5.07505,0.21808,19.1758,27.9079,0.547597,1.17436,75.1501,3.76179,10.9717,1.22068,0.663453,1.73597,0.0947168,18.9136,0.934514,68.9783,5.60183,0.225494,0.286263,13.8682,0.694691,0.0455286,0.000984429,0.0365042,0.12111,0.12585,0.0994039,0.0145018,0.109701,0.908253,0.491525,0.338579,
162,45.9439,80.5391,143.87,0.570455,31.8768,1.81851,1.67809,0.215157,0.166511,0.418457,0.450147,5.28853,0.140755,8.89852,27.8498,0.56054,1.17727,98.2838,5.17937,6.69013,0.946619,0.545788,1.26481,0.106396,21.7904,0.625658,44.2699,4.14122,0.318441,0.349483,10.3786,0.694646,0.0455286,0.000984429,0.0365615,0.12111,0.236028,0.0994039,0.0143165,0.109701,6.96278,0.491525,0.70013,
163,45.9439,90.1129,162.488,0.509849,30.9171,1.90451,2.68984,0.348762,0.239856,0.445045,0.442309,6.37929,0.199091,16.9387,27.8528,0.55242,1.20324,66.2723,5.23705,9.04047,1.22313,0.707859,1.89513,0.047763,22.1156,0.809735,65.6529,4.86513,0.219738,0.409273,13.866,0.694573,0.0457408,0.000995322,0.0365615,0.121157,0.277074,0.0991127,0.0139548,0.109701,6.30744,0.492239,0.806627,
164,45.9438,119.31,229.641,0.385079,42.2239,3.46731,4.6178,0.397497,0.351608,0.641997,0.454895,11.3086,0.2093,24.5102,29.034,0.662093,1.43064,116.934,8.69863,14.9529,1.2534,1.06139,2.13733,0.170315,36.4554,0.730603,75.6704,3.92472,0.570516,0.970714,13.866,0.69444,0.0457513,0.000990703,0.0365615,0.081549,0.0599098,0.0987065,0.0139548,0.109701,10.5485,0.491965,1.13307,
165,45.9433,133.416,251.094,0.344361,61.5717,2.47182,3.28221,0.464044,0.419501,1.12274,0.458796,9.29217,0.231395,25.4406,26.7077,0.678565,1.27467,140.877,6.69818,10.458,1.30821,1.33046,3.51464,0.171857,30.0672,0.728835,75.9475,6.55174,0.518406,0.62619,13.866,0.69444,0.0454961,0.000997276,0.0365615,0.121071,0.0750694,0.0987065,0.0139548,0.109653,4.41484,0.491168,0.495099,
166,45.9433,82.7472,153.911,0.555225,31.3609,1.54233,1.78598,0.180104,0.184672,0.538625,0.437264,4.44678,0.152401,12.4754,27.9533,0.54722,1.14222,78.5968,4.77003,7.96997,0.765039,0.670723,2.27977,0.0573829,20.2498,0.57749,52.8776,4.05098,0.282648,0.143435,13.867,0.69444,0.0457064,0.000991716,0.0366039,0.121071,0.0748022,0.0987065,0.0139536,0.109653,9.0572,0.491291,0.864004,
167,45.9427,74.1464,138.23,0.619621,35.8039,0.889491,1.38252,0.196891,0.191851,0.497343,0.463705,2.12625,0.146129,2.48884,28.2546,0.560304,1.14455,107.347,1.16009,6.64868,0.960435,0.761749,1.84541,0.109168,10.2723,0.849598,14.9485,3.06641,0.39483,0.22229,13.8656,0.694433,0.0457064,0.00098504,0.0366942,0.121071,0.442066,0.0987065,0.0143596,0.109653,11.8835,0.491291,0.307288,
168,45.9427,119.928,220.552,0.383086,61.0301,2.88088,3.13958,0.436272,0.291509,1.10931,0.456296,10.178,0.262614,11.7098,26.6689,0.613571,1.15099,138.104,7.12387,9.90633,1.27968,0.77313,3.6128,0.0930136,30.5904,1.14361,44.8596,6.24759,0.416205,0.301793,13.8656,0.694367,0.0457064,0.00098504,0.0366942,0.121071,0.258588,0.0984636,0.0145084,0.109753,6.10017,0.491846,0.420307,
169,45.9426,97.2112,163.01,0.472607,38.0355,1.47518,3.44765,0.513352,0.261529,0.833491,0.426158,6.38822,0.170652,16.3925,27.4391,0.586708,1.24113,81.7807,3.81514,10.9913,1.56067,0.692966,2.76844,0.0748077,20.3863,0.610998,55.8545,4.46343,0.317383,0.54669,13.8656,0.694349,0.0457064,0.00098504,0.0367721,0.121071,0.0829123,0.0984632,0.0145465,0.109571,9.62628,0.491861,0.639343,
170,45.9415,84.7723,153.766,0.54194,31.6148,1.74278,1.85652,0.215132,0.196927,0.276564,0.443689,4.82927,0.14209,13.6767,28.0846,0.569756,1.12341,70.912,4.65934,7.94678,0.921863,0.63719,0.63826,0.0382935,19.8567,0.629715,54.4491,3.33282,0.342134,0.161236,13.8704,0.694349,0.0457064,0.00100048,0.0367721,0.120633,0.279715,0.0984632,0.0145282,0.109731,12.085,0.491733,0.332848,
171,45.9415,82.5988,131.715,0.556201,26.2347,2.49236,2.14496,0.277576,0.201444,0.651718,0.417937,7.05714,0.219801,13.0296,28.1297,0.563837,1.17802,45.4141,6.23809,7.6719,1.0626,0.562143,2.478,0.0881256,23.7559,0.744796,48.7341,4.45438,0.327159,0.22969,13.8704,0.694337,0.0457064,0.00100236,0.0367903,0.121457,0.0585766,0.0983751,0.0145282,0.109731,8.16325,0.491733,0.752113,
172,45.9415,87.1589,149.972,0.527101,32.8122,2.48884,3.87362,0.231842,0.198237,0.732166,0.440584,7.54077,0.208976,8.6902,27.9615,0.632372,1.34761,83.5438,6.35206,13.2182,0.826056,0.6241,2.66446,0.0878192,27.047,0.842769,40.6779,3.57926,0.488182,0.79923,13.8693,0.694337,0.0457064,0.00100488,0.0367903,0.120485,0.0180949,0.0983751,0.0143849,0.109731,9.80064,0.491293,1.13306,
173,45.9415,110.888,197.848,0.414304,44.7026,2.91706,3.09121,0.39497,0.376042,0.661397,0.443651,10.9024,0.153471,18.0248,27.3065,0.710183,1.20409,107.729,7.14757,9.57316,1.1215,1.02233,1.73206,0.114862,31.1929,0.47612,53.7059,4.93473,0.6551,0.298563,13.8693,0.694337,0.0459849,0.00100488,0.0367903,0.120485,0.135222,0.0983751,0.0144628,0.109731,9.53128,0.491355,1.00101,
