Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.front.motion_ratio_heave_l.avg,Heave.front.toe_angle_l.avg,Heave.front.tie_rod_angle_top_view_l.avg,Roll.front.roll_center.y.avg,Steering.front.ackerman_angle.avg,Heave.front.side_view_swing_arm_angle_l.avg,Steering.front.tie_rod_angle_front_view_l.avg,Roll.front.camber_angle_gain_roll_l.avg,Roll.front.side_view_swing_arm_angle_l.avg,Heave.front.motion_ratio_heave_l.std_dev,Heave.front.toe_angle_l.std_dev,Heave.front.tie_rod_angle_top_view_l.std_dev,Roll.front.roll_center.y.std_dev,Steering.front.ackerman_angle.std_dev,Heave.front.side_view_swing_arm_angle_l.std_dev,Steering.front.tie_rod_angle_front_view_l.std_dev,Roll.front.camber_angle_gain_roll_l.std_dev,Roll.front.side_view_swing_arm_angle_l.std_dev,Heave.front.motion_ratio_heave_l.best,Heave.front.toe_angle_l.best,Heave.front.tie_rod_angle_top_view_l.best,Roll.front.roll_center.y.best,Steering.front.ackerman_angle.best,Heave.front.side_view_swing_arm_angle_l.best,Steering.front.tie_rod_angle_front_view_l.best,Roll.front.camber_angle_gain_roll_l.best,Roll.front.side_view_swing_arm_angle_l.best,
82,48.994,67.6746,74.6284,0.723964,5.86298,6.5441,0.712319,29.3322,0.696831,1.87666,3.12002,17.6744,1.85505,16.1305,22.9054,2.48916,4.35549,3.10736,7.77136,1.60752,20.5535,49.4145,1.67231,1.52664,0.00120689,12.3203,0.0994537,0.0101223,1.43185,12.8874,0.0100611,
83,48.994,190.614,566.18,0.257033,8.56603,11.375,0.670305,33.7375,2.70471,56.1086,3.31532,18.818,55.3184,20.5318,36.969,1.97751,37.7331,9.28637,266.876,1.96819,21.193,269.317,1.74097,1.55263,0.00120689,9.58108,0.0994537,0.0101223,2.28353,12.8902,0.0100611,
84,48.9413,148.261,507.451,0.330103,5.68918,4.51412,0.554366,28.756,1.66872,44.5512,2.9209,15.6591,43.9469,15.6016,15.0373,2.02054,6.04345,7.0288,241.751,0.521485,15.4391,237.351,1.73501,1.54876,0.00120689,12.3359,0.0987963,0.0101223,2.81364,12.8859,0.00326134,
85,48.9413,148.845,439.565,0.328807,5.35562,6.43473,0.647132,30.9851,2.25372,41.0907,3.13549,18.0318,40.911,13.4905,20.1766,1.99869,18.4147,10.0876,198.07,1.46296,19.3941,197.28,1.73301,1.54432,0.00120689,9.31817,0.0994537,0.0101223,1.55444,12.9009,0.00326134,
86,48.9413,143.87,491.47,0.340178,6.77197,7.95231,0.603647,38.3503,1.83569,34.7572,3.30452,16.2626,34.0317,17.1602,25.3976,1.89583,60.2199,8.64147,232.175,1.79307,15.6095,227.68,1.72549,1.55049,0.00120689,12.4402,0.0994537,0.0101223,2.81197,12.9009,0.00326134,
87,48.9413,139.138,404.983,0.351746,4.50731,4.21231,0.294833,32.4124,1.09697,38.5808,3.16365,16.3652,38.5049,11.2236,13.4489,0.889026,26.4431,4.01339,186.911,1.33684,15.0129,186.422,1.73301,1.55263,0.00120689,8.75589,0.0994118,0.0101223,2.81389,12.9009,0.00326134,
88,48.9413,225.217,638.368,0.217307,8.52852,13.3317,0.775763,28.043,2.38565,75.3156,3.0259,19.4248,74.3864,20.62,41.4384,2.3271,4.94863,9.37901,295.803,1.2691,21.5261,292.521,1.73301,1.55224,0.00120689,9.46344,0.098282,0.0101223,1.26313,12.9009,0.00326134,
89,48.9413,170.478,573.568,0.287082,5.62617,9.5824,0.681663,28.7933,0.606485,53.4399,2.9616,16.2331,52.5538,15.5794,33.3816,2.56685,3.51877,3.10673,266.805,0.915377,15.743,262.855,1.71754,1.55957,0.00120689,11.3125,0.0994537,0.0101223,1.96813,12.9009,0.00326134,
90,48.9413,221.508,670.128,0.220946,7.3067,6.90095,0.690539,30.4374,1.98068,78.4494,3.23291,15.0804,77.4292,18.9114,22.9356,2.33199,13.8809,7.95961,317.11,1.37125,9.05316,312.655,1.71853,1.54974,0.00120689,11.0406,0.0994537,0.0101223,2.81389,12.9009,0.00326134,
91,48.909,215.514,640.762,0.226941,6.36306,8.75913,0.627596,28.2214,3.18332,74.2466,2.97763,17.7069,73.4284,17.4686,32.0585,2.03442,5.16052,11.594,299.229,0.833694,18.2178,295.362,1.71853,1.5581,0.00120689,9.35067,0.0994537,0.0101223,1.63452,12.9009,0.00326134,
92,48.909,117.251,477.324,0.417131,2.99047,2.63548,0.187304,29.2969,0.901108,32.8657,2.82889,13.2862,32.259,8.90666,9.51643,0.955987,2.26864,5.8618,233.111,0.178899,5.01102,228.961,1.70985,1.55693,0.00120689,15.2528,0.0994537,0.0101223,2.00845,12.9009,0.00326134,
93,48.909,114.359,318.941,0.42768,7.99181,4.65562,0.692307,29.7677,2.9529,22.205,3.12047,20.864,22.1092,18.564,10.2733,2.16588,12.8392,9.95419,148.192,1.11418,27.1758,148.036,1.70985,1.55556,0.00240851,7.54762,0.0994537,0.0101223,2.80205,12.9009,0.00326134,
94,48.909,121.562,473.337,0.402339,4.13202,3.07914,0.22624,29.1429,0.560346,33.3836,3.03838,15.3763,32.6228,11.9332,8.19207,0.998431,2.54911,2.85842,231.571,1.26401,15.6897,226.336,1.70985,1.55622,0.00184639,12.5026,0.100719,0.0112361,2.80205,12.9009,0.00326134,
95,48.909,127.898,373.515,0.382407,6.29579,7.45278,0.447182,29.8495,0.773605,32.6503,3.01443,14.9121,32.5022,17.8202,27.0788,1.98678,6.62852,3.06729,162.478,0.717912,8.87614,161.793,1.70985,1.55252,0.00150135,10.9099,0.100719,0.0112361,2.80119,12.9009,0.00326134,
96,48.909,199.508,673.288,0.245148,5.37126,6.61216,0.474966,29.0589,1.64148,70.1708,2.99176,14.4351,68.752,14.4651,23.8663,1.75787,2.35984,7.78191,327.399,1.0755,6.51508,314.821,1.70985,1.55364,0.000501041,16.8292,0.100719,0.0112361,1.85812,12.9009,0.00326134,
97,48.909,93.2052,309.053,0.524746,3.38242,1.70078,0.251094,29.1962,0.995383,20.2471,2.93414,14.3136,20.1845,11.451,3.60096,1.47105,2.81027,6.08408,145.953,0.651526,9.68832,148.716,1.70985,1.55122,0.00150135,9.54178,0.100719,0.0112361,2.80202,12.8927,0.00326134,
98,48.909,110.431,309.959,0.442891,4.59798,8.759,0.346949,28.9462,1.11578,24.0959,2.91514,15.6704,23.9838,13.9614,35.7884,1.48323,3.16003,5.58128,124.091,0.773032,13.565,123.342,1.70985,1.55319,0.000498795,12.5767,0.100719,0.0112361,1.10284,12.9009,0.00326134,
99,48.9038,153.73,448.183,0.318116,3.83632,8.70422,0.486587,37.5881,1.96892,41.2677,3.16012,15.6597,41.058,10.6656,33.4918,1.82153,62.1302,7.96521,195.996,1.53274,12.4,197.129,1.70985,1.55203,0.000498795,8.91214,0.100719,0.0112361,2.81074,12.9075,0.00326134,
100,48.8963,196.908,672.828,0.248321,5.40091,6.70256,0.540537,28.645,3.77148,67.2439,2.89901,15.6782,66.0264,14.351,24.5051,1.94414,9.62735,15.2104,320.55,1.09481,13.4414,312.744,1.70985,1.561,0.000498795,12.5416,0.100718,0.00751052,0.581037,12.9034,0.00280747,
101,48.8963,114.364,342.855,0.427548,4.78194,5.58371,0.369305,31.1578,0.441947,27.4991,2.97635,14.1716,27.3827,14.8665,23.0214,1.93731,14.1327,3.53841,146.64,0.649024,7.83436,152.688,1.72591,1.55435,0.000498795,10.9622,0.100966,0.00751052,2.79368,12.8956,0.00280747,
102,48.8963,145.276,493.901,0.336575,5.67007,4.88242,0.429706,31.5293,2.0135,42.068,3.01116,14.2708,41.4013,15.7363,15.067,1.67496,12.3637,7.81654,235.516,0.777518,6.13639,231.586,1.72591,1.561,0.00240851,17.762,0.105869,0.00751052,2.81074,12.9075,0.00280747,
103,48.8963,129.462,483.34,0.377687,5.60344,4.29495,0.321557,33.118,1.93881,33.8825,2.91793,14.2379,33.1472,15.6201,11.2239,1.42761,18.4857,8.31572,233.873,0.450254,5.25169,228.908,1.72591,1.561,0.00240851,21.5658,0.105233,0.00751052,2.36613,12.9094,0.00280747,
104,48.8697,328.255,858.794,0.148877,7.85924,11.006,0.773924,28.0791,4.56943,129.58,3.12129,15.435,127.831,18.1962,37.6493,2.34844,6.8786,15.9151,402.009,1.38975,9.47734,407.394,1.71579,1.55891,0.00240851,10.1986,0.105233,0.00751052,0.649998,12.9134,0.00280747,
105,48.8359,104.96,336.295,0.465282,4.46656,8.16862,0.245638,32.8131,2.3087,19.9007,3.07871,14.286,19.6918,13.3608,36.2573,1.17602,25.2323,13.8835,173.108,1.10956,7.11551,133.743,1.69742,1.55681,0.00545969,15.1856,0.10108,0.0083346,2.83063,12.9181,0.00323877,
106,48.8359,195.367,530.499,0.249971,10.0456,8.1503,0.912969,29.4911,3.26326,60.492,2.81648,19.9638,60.2311,22.9921,25.807,2.56384,9.43293,10.2088,233.549,0.419095,21.7816,233.122,1.70889,1.55891,0.00509577,9.43046,0.102069,0.0083346,0.650901,12.9144,0.00323877,
107,48.8151,97.7032,314.633,0.499627,3.58347,3.04489,0.424627,28.8339,0.706408,20.7157,3.15567,16.5783,20.6602,9.5135,9.22793,2.09132,3.71043,4.73561,147.967,1.5114,18.3857,149.324,1.70889,1.55518,0.00182386,9.70675,0.101228,0.00697313,2.83455,12.9246,0.00323877,
108,48.8151,179.216,539.804,0.272382,7.26708,7.56353,0.584272,39.3155,1.51356,52.5091,3.16053,15.4531,51.849,18.5158,26.1323,2.08054,50.716,5.34564,248.257,1.4105,10.2504,244.941,1.70889,1.5603,0.00320138,13.2156,0.102069,0.00697313,0.949035,12.9246,0.00323877,
109,48.8151,163.175,540.283,0.299159,4.94851,6.88307,0.417766,29.2503,1.60406,51.2385,3.11458,15.2375,50.4803,13.4755,24.2953,1.52986,10.2396,5.88642,257.971,1.63071,13.5651,253.395,1.70889,1.56453,0.00320138,14.1003,0.104222,0.00697313,0.638635,12.936,0.00110124,
110,48.8151,66.6903,94.1034,0.731967,3.97513,5.20159,0.402164,30.8097,1.77438,3.13474,3.08914,15.1708,3.13267,11.1719,21.7344,1.79526,11.4372,8.32176,46.8472,1.46284,14.8305,51.4365,1.70889,1.56453,0.00320138,12.4234,0.100275,0.00602885,2.84604,12.936,0.00110124,
111,48.8151,233.263,742.974,0.209271,5.55163,9.78621,0.473613,28.7096,2.05969,85.1698,2.98503,14.8274,83.6998,15.2899,34.5418,1.77871,4.17231,8.69349,339.699,1.41722,8.42933,348.92,1.70867,1.56453,0.00246303,11.4677,0.101081,0.00602885,1.08445,12.936,0.00110124,
112,48.8151,218.667,645.487,0.223239,6.77345,9.12141,0.749001,27.8051,0.742612,77.0238,2.94829,17.2645,76.239,17.1324,31.5601,2.51406,6.25509,2.96093,304.93,1.47556,16.4691,301.742,1.70341,1.56453,0.00246303,0.0955093,0.100275,0.00602885,1.02059,12.936,0.00110124,
113,48.8151,144.662,371.457,0.337443,9.76692,9.69425,0.726197,39.2974,2.05483,29.2862,3.15522,21.4407,29.2399,21.99,27.509,2.29903,73.9,5.99238,150.579,1.20397,26.1768,154.917,1.7039,1.56453,0.000473448,9.75947,0.100275,0.00602885,2.77411,12.936,0.00133812,
114,48.8151,175.171,595.731,0.278671,5.28728,8.04042,0.598161,28.7543,2.93868,55.488,2.88079,16.5157,54.668,14.1401,29.3141,2.30674,11.0442,13.5417,274.929,0.746345,17.2435,272.276,1.7039,1.56453,0.000473448,10.0239,0.100108,0.00602885,1.13372,12.9379,0.00133812,
115,48.8005,123.65,375.444,0.394668,4.79597,7.4291,0.492363,29.0192,0.739593,32.0619,2.93303,14.2534,31.9251,15.0817,28.9129,2.36152,2.86177,4.76534,164.735,0.687891,8.13724,161.94,1.70263,1.56453,0.000473448,11.5078,0.100275,0.00602885,1.90771,12.9381,0.000802688,
116,48.8005,128.595,474.445,0.379491,4.83943,4.64855,0.275028,32.0597,1.22957,33.7888,2.91478,15.8016,33.0371,13.0542,14.0501,1.05917,20.9735,4.54562,231.751,0.782362,14.9284,226.517,1.70263,1.56453,0.000549072,12.6709,0.100275,0.00602885,0.414681,12.9413,0.000802688,
117,48.8005,110.393,301.95,0.44206,3.85423,7.50743,0.283782,28.9248,1.41057,24.8952,2.91546,15.7876,24.8143,10.9362,29.3821,1.518,4.41279,7.13763,123.173,0.423844,13.9227,122.021,1.70263,1.56537,0.000549072,12.517,0.100275,0.00602885,2.81587,12.9413,0.000802688,
118,48.7961,103.65,331.606,0.470775,4.85336,6.73601,0.245586,32.4491,1.75681,20.1522,3.04492,14.4121,20.0004,15.3908,27.6226,1.29253,22.4755,9.65675,138.299,0.938146,8.01067,137.541,1.70263,1.57526,0.000549072,12.5666,0.100275,0.00602885,2.84863,12.9409,0.000802688,
119,48.7961,141.05,509.555,0.345948,4.53688,5.15482,0.639626,28.935,1.21829,40.5808,3.11148,17.1312,39.7423,12.067,19.7223,2.58591,4.87858,6.66837,239.834,1.58109,19.7014,233.922,1.7003,1.57613,0.000549072,12.1364,0.102373,0.0063856,1.1567,12.9409,0.000802688,
120,48.7923,84.8484,252.181,0.575053,3.09707,1.63785,0.179879,29.2062,1.54605,15.8475,2.99478,14.5094,15.8296,9.81686,3.53793,1.20543,2.61059,10.0649,110.822,0.986885,11.1782,112.75,1.7003,1.57613,0.000549072,11.0235,0.102373,0.00630199,2.8489,12.9399,0.000802688,
121,48.7901,167.344,459.313,0.291556,6.33917,5.40268,0.58515,28.1055,1.40574,51.4997,3.31199,19.3029,51.3907,16.4849,18.7215,2.14517,5.13019,5.42713,206.262,1.96731,22.5221,205.485,1.7003,1.57657,0.000622211,9.56439,0.102373,0.00630199,2.84746,12.9401,0.000802688,
122,48.7901,87.3576,136.177,0.558509,7.17372,12.818,0.565675,33.843,2.90641,3.98999,3.13144,18.9397,3.98977,18.5146,43.2498,1.92305,37.2706,11.265,13.8035,1.46338,22.935,32.1123,1.7003,1.57676,0.000622211,12.3208,0.104058,0.00600715,1.70921,12.94,0.000802688,
123,48.7901,222.709,707.69,0.219075,4.85967,4.22157,0.402615,58.1496,1.63371,68.8171,3.16143,13.9791,67.4843,13.6839,14.7148,1.7312,204.537,7.02002,330.717,1.42343,6.42451,322.204,1.7003,1.5753,0.000622211,12.7693,0.104058,0.00600715,2.84746,12.9391,0.000802688,
124,48.7901,134.441,360.734,0.362909,7.21448,6.74391,0.736415,31.4267,1.756,32.5669,3.17119,18.3097,32.5162,18.6123,24.2558,2.71415,33.5663,8.17459,166.477,1.26311,20.3159,162.146,1.69763,1.57712,0.000604627,9.44531,0.104058,0.00600715,2.84765,12.94,0.000802688,
125,48.7889,182.091,567.619,0.267937,5.87303,9.24896,0.468468,45.0532,1.87707,51.1909,3.00925,14.7616,50.6088,16.5593,31.0541,2.11627,114.906,10.8418,251.866,1.47408,9.21038,248.71,1.7003,1.57839,0.000508938,8.7939,0.104058,0.00600715,1.41789,12.9402,0.000802688,
126,48.7889,121.052,330.454,0.403042,8.65962,11.6443,0.750709,28.5427,2.0567,22.7054,3.29616,20.8349,22.5612,20.7128,37.3141,2.35011,17.1751,6.61304,144.613,1.8284,26.1848,139.916,1.70354,1.57524,0.000508938,11.3493,0.105014,0.00600715,1.2398,12.9401,0.000802688,
127,48.7808,202.529,627.087,0.240858,5.60975,6.77397,0.667055,28.5449,2.25367,70.5069,2.82366,15.6011,69.7479,15.9263,25.6418,2.65082,4.09846,10.4927,287.203,0.501786,12.4528,291.015,1.69704,1.57806,0.000508938,10.9749,0.105014,0.0059715,1.56679,12.9404,0.00105589,
128,48.7808,89.4593,180.52,0.545285,6.02964,10.6082,0.412733,29.4921,1.94626,11.0955,3.15242,15.6335,11.089,17.0795,38.4497,1.64943,3.56222,7.68458,64.4536,1.58065,13.3965,77.2286,1.69704,1.57839,0.000508938,14.3788,0.104737,0.0059715,2.13503,12.9416,0.000802947,
129,48.7808,176.639,570.634,0.276161,7.20951,7.16345,0.463965,30.922,2.73448,54.4199,2.97038,17.0559,53.6991,18.6609,23.6175,1.65348,16.5708,10.344,266.426,0.757215,16.9574,263.251,1.69704,1.57763,0.000508938,9.33596,0.105838,0.0059715,2.59864,12.9418,0.000843822,
130,48.7808,118.356,345.119,0.412153,3.56068,5.98584,0.389535,28.974,1.05242,30.5535,2.78088,14.5831,30.4762,11.2089,21.6506,1.90528,3.57396,6.45334,153.524,0.403518,9.6122,151.842,1.69704,1.57839,0.000508938,11.8211,0.104909,0.0059715,0.816182,12.9408,0.000843822,
131,48.7808,82.3309,120.107,0.592497,7.32366,5.74311,0.639215,40.7345,2.16423,3.98098,3.02751,14.741,3.97667,19.2936,15.9372,2.39816,44.7271,9.28755,32.1267,0.989279,6.11665,29.7148,1.69685,1.5764,0.000536762,29.5743,0.104997,0.00598253,1.33963,12.9418,0.000843822,
132,48.7775,178.488,489.557,0.273281,7.33256,8.75486,0.63759,31.0963,3.17915,53.4508,3.21851,17.4456,53.3729,19.1678,31.2851,2.42689,21.0973,12.9516,216.879,1.71781,16.5709,219.02,1.69685,1.57935,0.000536762,9.31336,0.105173,0.00598253,2.20471,12.9412,0.000951744,
133,48.7775,243.03,654.078,0.200706,10.0051,10.5934,0.732904,48.315,3.52544,74.3291,3.23208,18.9105,73.3864,23.1521,33.1413,2.0454,139.369,10.786,299.298,1.60752,19.3796,291.505,1.69663,1.58328,0.000536762,9.59318,0.104697,0.00598253,1.17792,12.9418,0.000563388,
134,48.7775,117.307,479.63,0.415809,2.84782,2.20491,0.171961,29.4573,1.10392,32.9692,2.99266,13.3244,32.2352,8.97649,9.35578,1.2421,18.8765,7.35846,232.07,1.01272,6.13156,229.146,1.6965,1.58328,0.000536762,23.557,0.103947,0.00598253,2.85003,12.9418,0.000563388,
135,48.7775,130.021,468.256,0.37515,6.97718,4.84894,0.473691,28.8276,1.32009,33.3098,3.21307,18.3459,32.7051,18.3188,13.8915,1.99278,4.40678,4.7799,227.577,1.30321,22.0538,223.421,1.69631,1.58256,0.000507192,12.2389,0.103982,0.00597577,2.85003,12.9418,0.000724822,
136,48.7775,150.999,487.649,0.323033,5.48607,5.84576,0.32428,36.793,1.97925,41.1747,3.20206,15.3376,40.8559,15.0875,19.9581,1.31288,55.8677,8.35318,213.05,1.45133,15.2176,210.639,1.69618,1.58313,0.000507192,12.3414,0.104697,0.00599779,2.85005,12.9418,0.000662891,
137,48.7775,105.608,397.762,0.461873,2.80407,2.0439,0.152258,29.0115,0.94892,27.2078,2.85229,13.6761,26.911,7.73423,4.93738,1.05325,8.67357,5.96795,190.856,0.346237,5.3881,188.865,1.69541,1.58361,0.000507192,1.2629,0.105466,0.00604893,2.83603,12.9418,0.000724822,
138,48.7773,186.629,639.232,0.26136,4.98224,9.47859,0.45515,28.6184,1.51447,62.0099,2.94127,15.6721,60.9565,12.8831,38.558,1.93237,4.33202,5.66333,300.503,0.374966,13.9844,296.224,1.69541,1.58235,0.000507192,3.51621,0.105466,0.00597331,2.85005,12.9418,0.000651744,
139,48.7773,173.274,560.811,0.281504,7.12275,8.82487,0.6567,28.2843,0.744604,53.383,3.03334,18.5892,52.6351,18.615,29.4489,2.38749,4.44536,3.21169,264.192,1.37904,21.4915,261.082,1.69541,1.58235,0.000491826,10.6946,0.105343,0.00597331,0.962922,12.9425,0.000596672,
140,48.7765,147.785,444.728,0.330051,5.84921,7.34619,0.386819,31.5803,2.53358,40.938,2.82253,15.5428,40.7854,16.6146,23.1667,1.55776,20.2999,11.1627,199.05,0.467536,11.43,197.582,1.69541,1.58235,0.000482673,9.12842,0.10542,0.00597331,0.587301,12.9427,0.000596672,
141,48.7765,165.642,523.419,0.294469,7.0708,7.07619,0.6419,36.3214,4.09336,45.7933,3.08314,16.4701,45.0918,17.1821,18.7197,2.05932,34.6941,13.8593,242.365,1.29432,12.5519,238.269,1.69541,1.58289,0.000482673,12.1747,0.105744,0.00597906,1.59953,12.9427,0.000596672,
142,48.7746,108.861,339.758,0.448044,4.85472,4.77996,0.517062,29.9646,1.84995,23.8648,2.83131,16.4898,23.7088,13.0386,19.7783,2.16722,11.0917,8.87424,161.707,0.41861,15.6519,159.343,1.69541,1.58289,0.000482673,6.42331,0.105744,0.00597906,1.17701,12.9431,0.000596672,
143,48.7746,160.256,494.737,0.304353,5.61383,5.69618,0.520774,28.4815,1.54537,49.5767,2.97784,16.7643,49.0799,15.5018,22.0318,2.2682,4.62398,8.71529,231.74,0.81682,16.1917,228.673,1.69485,1.58289,0.000482673,8.12384,0.105282,0.00597906,1.33604,12.9431,0.000596672,
144,48.7737,114.441,344.648,0.426189,3.52103,7.33451,0.422448,44.8029,0.251772,20.4258,2.99991,14.3831,20.3,10.8074,28.5677,2.08312,110.492,1.5123,143.738,1.31153,8.22005,139.539,1.69469,1.58309,0.000482673,11.0224,0.104687,0.00597906,1.04189,12.9431,0.000596672,
145,48.7719,201.994,683.875,0.241452,6.93352,9.31041,0.769979,30.5229,2.35421,67.1661,3.06364,16.0805,65.7925,17.9302,29.875,2.82297,18.918,12.269,321.824,1.06275,14.3232,313.016,1.69363,1.58355,0.000482673,13.9247,0.105089,0.00601439,1.78942,12.9431,0.000596672,
146,48.7719,101.551,242.983,0.480271,5.12733,4.77438,0.447787,30.0428,0.929104,21.0848,3.14335,14.9079,21.0934,14.7243,18.4197,2.01022,6.24046,4.47577,116.199,1.49479,11.7185,109.497,1.69363,1.58393,0.000482673,11.402,0.106193,0.00601439,2.32754,4.0471,0.000610969,
147,48.7719,234.354,670.331,0.208112,7.76438,11.3853,0.979071,32.1663,3.05378,80.195,3.10863,16.4502,79.251,19.2191,35.5806,3.10872,20.2589,12.7152,297.829,1.13897,12.1406,306.857,1.69349,1.58394,0.000482673,9.37341,0.106567,0.00599184,1.92425,12.943,0.000644871,
148,48.7719,165.764,559.367,0.294225,5.58957,5.45192,0.567926,29.805,1.37487,52.8071,2.97957,15.1106,52.0775,15.8866,20.8759,2.49024,7.48485,6.87065,268.386,0.617497,9.4144,262.853,1.69349,1.58394,0.000482354,10.5544,0.106567,0.00601818,2.8519,12.9431,0.000644871,
149,48.7703,171.009,574.014,0.285192,5.21058,3.17168,0.301143,30.9244,2.0747,56.2084,2.98274,14.7888,55.3462,14.0284,7.22433,1.26975,14.1315,11.0242,278.03,0.660569,7.92244,273.822,1.69111,1.58399,0.000483152,6.19755,0.106567,0.00601358,2.8519,12.9431,0.000644871,
150,48.7703,280.938,826.194,0.173598,7.05946,12.1039,0.939076,28.5499,3.03702,105.861,2.96422,16.6565,103.767,16.8603,37.058,2.78034,4.36375,10.992,392.311,1.185,14.7743,382.82,1.69111,1.58342,0.000483152,13.7826,0.106985,0.00601358,1.0313,12.9431,0.000647664,
151,48.7703,100.967,235.972,0.483033,5.35665,8.07236,0.665222,30.3881,1.76588,18.3641,2.90516,15.0994,18.3498,14.8823,31.8364,2.67439,9.44654,9.26217,95.1784,0.810741,13.1496,125.25,1.69111,1.58429,0.000482534,14.8282,0.106905,0.00601358,1.42475,12.9431,0.000647664,
152,48.7701,163.759,575.297,0.297816,4.50572,3.88538,0.206823,29.0471,1.00036,54.0079,3.09346,14.7675,53.245,14.0278,11.8616,1.05798,3.21544,4.44326,269.997,1.23289,10.7283,269.988,1.69111,1.58429,0.000482534,9.64595,0.106905,0.00601358,2.85191,12.9431,0.000647664,
153,48.7701,258.189,744.641,0.188893,6.80264,6.18299,0.595727,28.382,1.88337,98.4543,3.14701,15.5989,97.1425,17.358,19.9027,2.26541,4.2107,7.54449,349.23,1.26556,11.2407,352.375,1.69111,1.58428,0.000482534,9.65192,0.106713,0.00609498,2.85226,12.9433,0.000647664,
154,48.7686,230.44,729.824,0.211633,5.33214,7.10818,0.537061,28.7707,1.44192,85.412,3.00571,14.8736,83.9585,14.9284,25.6363,2.3811,3.32929,7.41288,346.683,0.939342,8.61565,340.367,1.69002,1.58429,0.00048345,12.0549,0.106755,0.00610934,2.36129,12.9433,0.000715904,
155,48.7686,138.293,385.738,0.352648,7.67568,8.20115,0.379245,32.0889,1.5649,34.6955,3.19586,15.8673,34.6243,20.4435,24.1998,1.34274,20.1213,5.1986,176.84,1.54482,11.9525,175.171,1.69002,1.58409,0.000482401,9.22577,0.106755,0.00603114,1.65673,12.9433,0.000715904,
156,48.7686,106.438,317.536,0.458188,6.37279,3.47566,0.558729,32.9651,2.81289,21.0132,3.01644,15.2815,20.9419,18.6088,10.5204,2.18624,18.9729,11.6393,143.108,0.939889,10.6802,142.752,1.69002,1.58429,0.000483452,9.57774,0.106684,0.00619281,2.85239,12.9433,0.000715904,
157,48.7685,148.22,440.664,0.329028,7.22425,5.36546,0.595607,29.7696,3.03655,40.615,3.04465,18.1218,40.447,18.853,17.1408,2.05992,11.0015,12.4906,196.934,1.50113,19.5169,196.382,1.69002,1.58436,0.000482589,9.477,0.106684,0.00644866,0.709381,12.9434,0.00064399,
158,48.767,180.381,580.182,0.270356,5.26371,7.20482,0.355561,29.1525,1.08966,60.4662,2.98738,14.215,59.6458,15.6768,26.0429,1.56434,2.95078,4.88443,272.522,0.985362,8.88585,267.957,1.68875,1.58436,0.000482672,10.9326,0.106684,0.00617917,1.04354,5.91609,0.000626388,
159,48.767,171.954,564.915,0.283605,5.92601,6.98809,0.551541,33.7171,1.45965,53.0286,3.08717,14.9444,52.2513,16.8585,24.2624,2.33312,33.8208,6.62135,265.26,0.96294,8.89463,261.035,1.68875,1.58436,0.000482672,10.8285,0.106684,0.00617917,2.85246,12.9437,0.000626388,
160,48.7668,157.277,518.846,0.310071,6.02488,6.15695,0.39936,32.9349,1.80436,46.8249,2.94669,14.0858,46.0988,17.351,22.0961,1.78055,26.4035,7.25747,246.834,0.644036,4.6234,242.457,1.68838,1.58456,0.000481853,18.3754,0.106684,0.00607273,1.72376,12.9437,0.00064399,
161,48.7668,250.026,736.373,0.195047,8.1644,6.46108,0.986854,29.3209,2.18909,91.8591,3.34488,17.1994,90.5007,19.5587,17.694,3.08168,8.83279,8.06458,346.673,1.83655,18.0451,345.153,1.68838,1.58456,0.000483408,9.26077,0.106684,0.00630104,2.85255,12.9437,0.000624772,
162,48.7668,97.4067,313.519,0.500652,3.82104,4.31173,0.286844,28.8551,1.11412,19.9293,3.00962,16.2479,19.831,11.604,15.0329,1.40895,3.575,5.38139,143.49,1.47008,16.821,154.817,1.68838,1.58442,0.000483408,10.6647,0.10676,0.00637896,0.600351,12.9436,0.000575173,
163,48.7664,124.7,466.623,0.391069,2.57597,3.21037,0.563702,32.7878,2.04833,33.477,2.81359,14.3842,32.8392,4.86692,8.35721,2.26324,19.1583,10.3632,231.702,0.339914,6.01601,225.772,1.68838,1.58456,0.000483239,15.8803,0.10676,0.00637896,1.25169,12.9436,0.000575173,
164,48.7663,136.773,484.241,0.356549,5.58916,6.76677,0.331271,28.7629,1.66689,37.6703,2.99151,15.9653,37.0291,15.7961,22.406,1.58951,5.16724,7.15496,229.338,0.80281,14.5503,224.875,1.68838,1.58435,0.000483408,13.6739,0.10676,0.0064653,2.31647,12.944,0.000575173,
165,48.7661,171.175,427.871,0.284891,9.10494,16.3209,0.897395,27.681,4.4268,43.9202,3.22928,21.8028,43.7915,20.1349,49.3646,2.52145,5.41414,15.6282,182.096,1.3998,26.3972,181.578,1.68838,1.58435,0.000482965,9.44651,0.10676,0.0064653,1.54436,12.9439,0.000575173,
166,48.7661,282.717,875.339,0.172491,4.2375,10.171,0.790477,148.608,0.998837,49.1203,3.28663,16.3416,49.1621,11.7618,22.5881,2.6815,821.089,4.68214,122.683,1.26079,12.741,124.058,1.65369,1.58454,0.000482965,12.8001,0.102029,0.0064653,2.84746,5.98234,0.000613184,
