Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.rear.side_view_swing_arm_angle_l.avg,Heave.rear.p_rod_length_l.avg,Heave.rear.coil_over_length_l.avg,Heave.rear.roll_center_gnd.z.avg,Heave.rear.toe_angle_l.avg,Heave.rear.tie_rod_angle_top_view_l.avg,Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,Heave.rear.side_view_swing_arm_angle_l.std_dev,Heave.rear.p_rod_length_l.std_dev,Heave.rear.coil_over_length_l.std_dev,Heave.rear.roll_center_gnd.z.std_dev,Heave.rear.toe_angle_l.std_dev,Heave.rear.tie_rod_angle_top_view_l.std_dev,Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,Heave.rear.side_view_swing_arm_angle_l.best,Heave.rear.p_rod_length_l.best,Heave.rear.coil_over_length_l.best,Heave.rear.roll_center_gnd.z.best,Heave.rear.toe_angle_l.best,Heave.rear.tie_rod_angle_top_view_l.best,Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,Roll.rear.camber_angle_gain_roll_l.best,
183,1230.4,2705.51,9006.04,0.454776,47.0005,0,41.9985,1346.02,46.7152,6.16923,1157.76,45.4932,14.3505,182.943,0,149.834,547.357,198.172,1.41656,8594.09,176.634,15.0594,0.21517,0,0.0265479,1208.12,0.115321,2.67501,1.11229,0.0174524,10.5242,
184,1230.4,1963.67,2799.56,0.626583,66.054,0,29.766,1504.62,73.7215,6.14657,200.192,64.5045,18.6586,247.452,0,110.881,1006.57,331.874,1.21733,1557.94,241.421,26.9468,0.21517,0,0.0265479,1208.12,0.115321,1.13217,1.11229,0.0174524,10.5575,
185,1230.4,2005.85,4513.14,0.613406,52.7142,0,41.8729,1333.42,66.7486,6.05603,439.59,51.7293,13.7134,181.255,0,139.884,457.536,254.884,1.40221,4050.2,178.977,12.2021,0.21517,0,0.0265479,1208.12,0.115321,0.534353,1.11229,0.0174524,10.5713,
186,1230.4,1966.51,2102.45,0.625678,104.792,0,48.0657,1451.1,94.3161,6.01289,141.304,103.434,17.4779,302.876,0,140.845,784.818,288.468,1.53779,805.194,300.501,22.1142,0.21517,0,0.0265479,1208.12,0.157476,0.646438,1.16988,0.0174524,7.10343,
187,1230.4,2027.6,2716.03,0.606824,68.5477,0,51.2481,1458.51,80.6271,6.03785,277.639,67.492,17.5037,281.317,0,163.142,798.913,308.067,1.4152,1651.6,277.509,22.1148,0.21517,0,0.0265479,1208.12,0.157476,0.763461,1.48623,0.0174524,10.5807,
188,1230.4,1949.42,1979.41,0.631162,99.0782,0,67.7352,1438.51,75.1671,5.89402,147.735,97.8355,17.4623,306.232,0,181.349,741.693,272.708,1.89817,799.305,303.96,21.3418,0.21517,0,0.0265479,1208.12,0.157476,0.224323,1.74087,0.0174524,9.69805,
189,1230.4,1712.36,1516.49,0.71854,60.4969,0,36.1535,1417.02,80.1377,5.72599,36.6844,59.7254,16.4203,207.201,0,117.305,731.021,260.002,1.08947,183.382,204.812,20.0188,0.21517,0,0.0265479,1208.12,0.157476,0.720147,1.74087,0.0174524,9.94809,
190,1230.4,1958.59,2608.33,0.628206,87.4575,0,42.33,1422.05,102.99,5.98404,195.414,86.2857,16.0798,277.495,0,129.505,647.271,314.296,1.75321,1491.2,274.638,17.2126,0.21517,0,0.0265479,1208.12,0.157476,0.473718,1.74087,0.0174524,10.5807,
191,1229.75,1737.68,2238.56,0.707694,54.2739,0,26.4421,1397.62,35.6302,6.21603,147.287,53.6722,16.5367,209.149,0,102.321,774.034,167.064,1.50715,1234.65,207.919,22.3609,0.21517,0,0.0595684,1208.12,0.132593,1.07627,1.65563,0.0174524,10.6448,
192,1229.5,1648.39,1468.29,0.745879,67.9565,0,31.0583,1350.24,66.7319,6.03018,46.1526,66.1253,14.1026,241.48,0,109.676,579.951,263.512,1.19083,208.692,234.291,14.4203,0.21517,0,0.0595684,1208.27,0.132593,1.42899,1.65563,0.0174524,10.6448,
193,1229.5,1593.37,1268.45,0.771637,39.1125,0,24.7042,1410.09,24.1833,5.95544,33.625,38.8847,16.8116,158.226,0,85.911,761.746,127.309,1.0129,134.387,157.74,22.6318,0.21517,0,0.0595684,1207.97,0.132593,0.688348,1.65563,0.0174524,10.6187,
194,1229.5,2064.48,2761.68,0.595551,71.8254,0,62.1453,1430.62,78.2645,5.88985,323.608,74.9157,17.208,233.274,0,180.118,711.039,337.142,1.59445,1953.36,235.164,20.4971,0.21517,0,0.0595684,1207.97,0.132593,0.578539,1.74087,0.0174524,7.79655,
195,1228.9,1684.34,1427.9,0.729605,46.6416,0,41.2922,1417.63,63.5005,6.12018,48.1922,44.5099,16.4491,171.766,0,125.772,740.821,230.221,1.60706,318.991,163.335,20.7136,0.21517,0,0.0234435,1207.97,0.132593,0.66906,1.87641,0.0174524,7.64893,
196,1228.9,1950.18,1800.86,0.630146,99.1963,0,60.8764,1549.02,71.4628,6.04827,44.5383,98.239,20.8064,297.86,0,164.17,948.296,228.161,1.49849,141.103,295.81,28.1051,0.21517,0,0.0234435,1207.97,0.132593,0.936152,1.82871,0.0174524,10.6187,
197,1228.9,1750.35,1418.35,0.702086,70.1407,0,49.6728,1402.83,95.8758,6.25612,41.731,67.9766,15.8728,226.766,0,144.364,617.991,311.283,1.44333,148.37,225.099,17.1935,0.21517,0,0.0234435,1207.97,0.132593,0.309307,1.82871,0.0174524,10.6187,
198,1228.9,1814.36,1822.66,0.677317,84.3489,0,45.1202,1429.25,110.779,5.84646,39.8314,82.5995,16.5919,287.226,0,142.588,770.919,321.861,1.38269,153.468,283.576,20.231,0.214523,0,0.0234435,1207.97,0.132593,0.754619,1.82871,0.0174524,6.43289,
199,1228.9,1885.27,1727.06,0.651843,110.48,0,40.7313,1454.68,92.5348,5.80532,53.8053,109.594,17.6358,295.185,0,118.721,721.412,275.037,1.53431,193.148,293.326,20.6898,0.214523,0,0.0234435,1207.97,0.132593,0.894266,1.82871,0.0174524,3.43878,
200,1228.83,1664.77,1598.56,0.738139,53.6513,0,31.9787,1387.68,61.7669,6.10773,54.4629,53.1904,15.9293,262.202,0,121.785,697.415,277.934,1.20225,254.889,260.427,20.2785,0.214523,0,0.0234435,1207.97,0.0960124,0.700093,1.82871,0.0174524,10.6187,
201,1228.83,1767.07,1780.89,0.695404,56.0775,0,40.3603,1477.02,66.6543,5.98452,48.0212,55.118,17.8384,244.341,0,141.174,912.582,290.244,1.41625,164.597,239.955,24.8344,0.214523,0,0.0234435,1207.97,0.11512,0.921359,1.82871,0.0174524,8.34122,
202,1228.83,1675.46,1576.37,0.733428,57.9858,0,35.7032,1364.71,37.2902,6.00091,100.923,57.4081,15.4436,218.496,0,131.732,704.653,185.474,0.916489,531.15,216.763,19.8547,0.214523,0,0.0234435,1207.97,0.11512,0.415525,1.82871,0.0174524,10.6187,
203,1228.83,2264.01,3242.25,0.542768,91.1251,0,51.1463,1582.04,111.829,6.04254,311.689,89.2317,20.9055,291.576,0,150.077,1103.89,369.526,1.75049,2060.72,287.271,29.9793,0.214523,0,0.0234435,1208.24,0.11512,0.642487,1.91247,0.0174524,10.545,
204,1228.83,1807.43,1795.46,0.679876,79.5935,0,59.0304,1378.67,70.1675,5.73854,122.404,76.4691,15.3567,270.833,0,172.32,647.598,250.08,1.40037,776.258,261.262,17.2569,0.214523,0,0.0234435,1208.19,0.11512,0.467985,1.91247,0.0174524,5.82527,
205,1228.83,1773.58,1576.32,0.692853,63.5186,0,42.9484,1480.06,60.7183,5.73523,40.8754,61.2495,18.4743,201.735,0,130.168,878.655,257.347,1.33013,160.574,197.082,24.9379,0.214523,0,0.0234435,1208.19,0.11512,0.923916,1.91247,0.0174524,3.31269,
206,1228.83,2505.65,3494.97,0.490424,123.851,0,89.6844,1536.32,106.48,5.8831,500.31,122.574,20.545,334.038,0,212.447,884.945,313.496,1.76432,2417.42,331.128,25.8662,0.214523,0,0.0234435,1208.19,0.11512,0.320411,1.91247,0.0174524,10.6084,
207,1228.83,1889.5,2477.67,0.650348,75.5039,0,34.9833,1415.16,54.8698,6.20318,209.523,76.3321,16.9161,259.486,0,131.712,705.99,222.095,1.69188,1613.27,261.492,20.5813,0.214523,0,0.0234435,1208.01,0.11512,1.80491,1.91247,0.0174524,10.6084,
208,1228.83,2338.94,5262.83,0.525378,70.007,0,48.4844,1452.1,77.6806,6.01835,600.893,66.5554,17.2041,222.4,0,143.696,751.009,294.211,1.9715,4775.15,218.149,19.9572,0.214523,0,0.0234435,1208.01,0.0915438,0.50429,1.91247,0.0174524,10.6448,
209,1228.83,1919.58,2293.11,0.640155,90.8789,0,59.7342,1389.93,92.8151,6.06455,175.373,89.3777,15.4063,301.863,0,178.09,594.554,301.313,1.6413,1155.87,298.755,16.4626,0.214523,0,0.0234435,1207.87,0.0915438,0.479562,1.91247,0.0174524,10.6448,
210,1228.83,1766.77,1518.28,0.695522,66.0562,0,41.4904,1419.98,80.0805,5.95909,73.0371,63.7997,16.3732,217.611,0,124.896,687.354,264.635,1.32484,296.328,216.109,19.4626,0.214523,0,0.0234435,1208.01,0.11512,0.951298,1.91247,0.0174524,6.28631,
211,1228.83,1709.73,1501.77,0.718726,65.3169,0,38.4672,1398.04,82.0044,5.94218,42.0772,62.7136,15.1693,220.618,0,133.188,668.058,271.981,1.57591,165.877,212.36,17.3376,0.214523,0,0.0234435,1208.01,0.0955443,0.375639,1.6749,0.0174524,10.6448,
212,1228.83,1849.13,2289.67,0.664545,75.698,0,42.2223,1441.1,52.5363,5.83668,140.653,73.9136,17.1682,283.457,0,138.549,777.742,228.416,1.29032,1209.25,275.467,21.2267,0.214523,0,0.0234435,1208.01,0.0955443,0.473963,1.6749,0.0174524,10.5843,
213,1228.83,1846.52,1967.16,0.665486,72.0616,0,52.6504,1362.09,130.597,5.9316,135.804,73.3297,14.0495,232.426,0,165.872,501.181,547.082,1.50019,963.218,233.208,11.6349,0.214523,0,0.0234435,1208.01,0.0955443,1.20064,1.6749,0.0530852,10.5843,
214,1228.83,1636.51,1283.52,0.750886,79.0292,0,38.6653,1298.59,54.9918,5.81897,69.1367,76.4666,13.8076,270.708,0,133.695,351.672,220.979,1.49663,324.681,270.242,11.1313,0.202357,0,0.0234435,1207.8,0.0955443,0.526207,1.6749,0.0530852,10.5194,
215,1228.83,2043.6,2575.65,0.601306,107.572,0,49.3593,1472.83,101.5,6.37186,184.749,104.31,16.9071,312.444,0,148.34,851.723,343.781,1.76308,1195.6,301.802,20.4113,0.202357,0,0.00585943,1207.8,0.0955443,0.0548148,1.6749,0.0530852,6.49077,
216,1228.83,1781.73,1933.68,0.689684,56.2254,0,47.098,1392.58,63.6601,5.9449,144.484,55.7542,15.983,184.901,0,140.442,666.162,212.386,1.50109,1031.72,183.666,19.3014,0.202357,0,0.00585943,1207.8,0.0955443,1.69182,1.6749,0.0530852,5.73329,
217,1228.83,1763.13,1441.63,0.696958,72.2606,0,51.4747,1440.52,54.9066,5.65023,50.6592,70.0712,17.5884,247.49,0,149.875,763.515,209.617,1.58513,284.407,245.129,22.6698,0.202357,0,0.00585943,1207.8,0.0955443,0.745073,1.6749,0.0530852,10.5194,
218,1228.83,1739.95,1436.17,0.706245,59.1119,0,49.4597,1430.09,51.298,5.78314,69.1257,58.2539,16.8261,234.786,0,148.135,749.665,201.209,1.35247,272.364,233.201,22.0496,0.202357,0,0.00585943,1207.8,0.0955443,0.493369,1.6749,0.0255543,3.70922,
219,1228.83,3910.21,17168.2,0.314262,89.2749,0,73.928,1550.47,100.79,5.85564,1981.22,88.0535,20.6074,263.369,0,196.364,990.788,316.498,1.53161,16521.4,259.415,27.976,0.202357,0,0.00585943,1207.8,0.0955443,1.13042,1.6749,0.0255543,10.5194,
220,1228.83,1859.58,2542.41,0.660811,53.9747,0,47.8305,1366.28,89.5515,6.01163,223.33,57.6629,14.9374,195.195,0,154.558,640.187,375.487,1.17203,2264.46,207.2,18.4077,0.202357,0,0.00585943,1207.8,0.0955443,1.08993,1.6749,0.0255543,2.02207,
221,1228.83,1662.94,1563.55,0.73895,66.5001,0,46.0175,1342.87,51.5411,6.0725,67.7585,67.4755,14.7089,263.511,0,160.869,577.985,233.407,1.36535,483.904,266.84,16.2391,0.191448,0,0.00585943,1207.8,0.0955443,0.94304,1.6749,0.0255543,10.5194,
222,1228.83,1883.16,2236.63,0.652537,64.0066,0,37.9107,1461.72,65.6799,5.88853,167.471,62.794,17.6857,228.759,0,131.303,867.484,257.293,1.60638,1110.62,224.343,22.638,0.191448,0,0.0229708,1207.8,0.0955443,1.39107,1.6749,0.0255543,10.5194,
223,1228.26,1755.93,1504,0.699496,76.2773,0,43.2156,1378.29,88.5904,5.88721,74.379,74.0493,15.2374,261.293,0,129.048,566.72,292.642,1.22344,333.056,254.497,14.7809,0.191448,0,0.00284669,1207.8,0.0955443,1.49726,1.6749,0.0255543,7.06305,
224,1228.26,2182.51,2794.36,0.562775,120.639,0,50.1948,1540.39,162.995,6.18983,167.451,115.917,18.7309,376.013,0,153.974,963.075,580.389,1.61155,1093.46,362.68,24.3909,0.191448,0,0.00284669,1207.8,0.0955443,0.908568,1.6749,0.0255543,10.5194,
225,1228.26,2776.2,11308.3,0.442426,53.9069,0,33.0003,1382.42,83.2845,5.85685,1149.89,52.2491,15.5884,206.477,0,117.368,670.732,307.02,1.43163,11079.3,203.896,18.7984,0.191448,0,0.00284669,1208.04,0.0955443,0.522283,1.6749,0.0255543,10.5843,
226,1228.26,1818.83,1730.25,0.675305,67.0363,0,45.2141,1460.4,81.6159,5.81794,76.0631,65.2685,17.4079,217.465,0,138.834,804.085,265.666,1.38284,897.325,215.057,22.438,0.191448,0,0.00284669,1208.04,0.0955443,0.370774,1.6749,0.0255543,10.5843,
227,1228.26,1809.56,1722.56,0.678765,69.703,0,50.1197,1483.3,63.9812,5.95375,49.0516,68.8917,18.5523,229.552,0,152.289,863.111,237.594,0.993102,167.312,227.667,24.7953,0.191448,0,0.00284669,1208.04,0.0955443,2.63901,1.6749,0.0255543,10.5843,
228,1228.26,1905.06,3073.92,0.644739,67.1084,0,41.3842,1309.01,98.7981,6.02331,304.111,65.5439,13.0825,258.569,0,134.085,399.719,325.901,1.3231,2457.14,257.359,11.0865,0.191448,0,0.00284669,1188.2,0.0955443,1.04235,1.6749,0.0255543,3.26714,
229,1228.26,1883.91,1698.09,0.651977,97.4824,0,50.3406,1461.19,86.9409,5.87359,67.0983,96.6819,18.303,293.932,0,143.002,771.972,240.696,1.32406,208.2,292.606,22.8294,0.191448,0,0.00284669,1208.04,0.0955443,0.188152,1.6749,0.0255543,10.5843,
230,1228.24,2118.67,2254.11,0.579723,116.762,0,67.0217,1543.56,103.593,5.84269,145.745,115.897,20.248,355.632,0,175.979,914.94,336.924,1.6385,696.152,353.762,26.4114,0.191448,0,0.00284669,1208.04,0.0955443,0.252976,1.91487,0.0255543,10.5843,
231,1228.24,1886.83,1695.42,0.650957,108.42,0,45.2342,1443.09,84.3174,5.89077,74.9523,107.388,17.5306,294.612,0,137.849,710.855,251.002,1.34135,249.094,291.854,20.319,0.191448,0,0.00284669,1208.04,0.0955443,1.08635,1.91487,0.0395083,10.5843,
232,1228.24,1923.94,1994.8,0.6384,90.8785,0,53.6941,1494.07,85.0091,5.84554,86.2635,89.4905,18.6929,293.984,0,159.743,873.534,314.238,1.79115,509.235,289.799,24.4496,0.191448,0,0.00284669,1208.04,0.0955443,0.345297,1.91487,0.0530852,10.5843,
233,1228.24,2025.27,2446.81,0.606458,83.7403,0,49.6075,1494.63,81.2289,6.01831,207.957,83.2108,18.8842,306.224,0,161.327,887.46,321.878,1.50229,938.592,305.012,25.678,0.191448,0,0.00284669,1208.04,0.0955443,0.962795,1.91487,0.0530852,10.0011,
234,1228.24,1691.37,1420.39,0.726181,53.5085,0,49.2073,1322.34,82.1166,5.84098,111.461,53.0698,13.8242,204.828,0,153.176,428.042,278.038,1.22621,506.317,204.585,12.1356,0.191448,0,0.00284669,1208.04,0.0955443,0.527894,1.86154,0.0530852,6.7775,
235,1228.24,1783.83,1853.47,0.688544,61.5055,0,36.95,1407.29,53.5589,6.02049,142.333,59.9192,16.248,221.363,0,136.325,701.026,239.386,0.969231,1068.05,217.915,20.5359,0.182177,0,0.00284669,1208.04,0.0860628,3.36224,1.84168,0.0530852,10.5843,
236,1228.24,1984.54,2543.17,0.618905,113.772,0,47.1003,1442.42,107.121,6.00459,137.865,112.658,17.5973,351.721,0,145.381,836.526,364.016,1.48082,880.189,348.779,23.0605,0.182177,0,0.00284669,1208.04,0.0737374,0.996478,1.86154,0.0530852,10.5843,
237,1228.24,2581.2,7609.37,0.475841,61.5627,0,36.9172,1351.96,71.0545,5.88901,980.559,58.8256,14.4352,238.972,0,128.783,508.999,264.248,1.33534,6832.28,237.593,14.2236,0.170602,0,0.000641391,1208.04,0.0737374,0.676334,1.86154,0.0530852,10.5843,
238,1227.93,1922.66,2266.34,0.63866,80.4212,0,46.3614,1444.2,97.7435,5.60672,151.687,79.4115,17.2321,289.226,0,147.532,782.651,317.455,1.29073,1237.2,287.013,22.1051,0.170602,0,0.000641391,1208.01,0.0737374,0.481059,1.86154,0.0530852,10.5843,
239,1227.93,1764.09,1452.84,0.69607,68.4807,0,54.5265,1397.18,70.5296,5.93645,83.4094,67.6818,16.3464,229.045,0,156.388,659.194,232.165,1.26521,259.712,228.121,19.2085,0.170602,0,0.000641391,1208.01,0.0737374,0.269218,1.86154,0.0530852,10.5843,
240,1227.93,2129.86,2587.58,0.57653,104.265,0,64.5547,1503.37,121.454,5.96543,208.35,103.35,18.5467,327.14,0,176.892,824.865,350.841,1.71073,1220.47,325.921,23.5545,0.170602,0,0.000641391,1208.01,0.0737374,0.156634,1.86154,0.0530852,0.276672,
241,1227.93,4248.17,22645,0.289049,92.2045,0,64.5552,1400.29,89.5335,6.02009,2489.45,90.3671,15.7532,274.291,0,183.673,591.452,292.484,1.56053,22348.4,272.336,16.1712,0.170602,0,0.000641391,1208.01,0.0737374,0.673883,1.86154,0.0530852,10.5843,
242,1227.93,2396.16,3340.07,0.512457,141.937,0,81.6208,1520.01,132.661,6.27005,355.157,139.466,19.0412,408.507,0,205.909,885.447,385.893,1.62654,2842.25,401.648,24.3255,0.170602,0,0.000641391,1208.01,0.0737374,2.56859,1.86154,0.0530852,10.5843,
243,1227.93,1929.03,3148.85,0.636553,55.6934,0,30.0425,1362.17,76.3236,5.82347,330.9,53.8738,14.2001,217.159,0,128.282,684.176,271.666,1.01749,2189.4,211.949,17.3708,0.170602,0,0.000641391,1208.01,0.0663868,0.92599,1.86154,0.0530852,1.70724,
244,1227.93,1840.35,1804.21,0.667225,75.3694,0,56.8107,1424.64,138.496,5.9624,46.1724,77.4331,15.4636,272.875,0,171.522,730.887,461.447,1.36379,313.758,274.091,17.9791,0.170602,0,0.000641391,1207.97,0.0663868,0.421015,1.86154,0.0530852,10.5843,
245,1227.93,1930.62,1966.18,0.636027,74.7863,0,61.0282,1479.66,93.9727,5.76707,122.98,74.3597,18.0687,205.28,0,172.286,807.306,299.474,1.42448,688.986,206.693,22.6192,0.170602,0,0.000641391,1208.05,0.0663868,0.791754,1.86154,0.0530852,10.5843,
246,1227.77,1666.23,1501.35,0.736855,46.5002,0,31.0274,1372.12,44.951,5.69425,104.744,45.9748,15.218,180.708,0,125.779,587.697,170.623,1.25395,527.734,179.213,16.7671,0.170602,0,0.000641391,1208.05,0.0663868,0.41234,1.86154,0.0391514,10.5843,
247,1227.77,1867.27,1870.61,0.65752,79.1663,0,36.4256,1503.76,73.9325,5.69326,71.1506,78.0594,19.0787,241.942,0,123.103,888.661,270.983,1.20404,260.568,238.559,25.5981,0.170602,0,0.000641391,1208.05,0.0663868,0.992746,1.85956,0.0391514,10.5843,
248,1227.77,1696.6,1502.52,0.723663,70.0457,0,39.7782,1381.78,76.1146,5.81172,39.1581,68.7861,15.1271,258.1,0,132.52,683.475,280.839,1.30169,146.763,256.399,17.6771,0.170602,0,0.000641391,1208.05,0.0663868,1.15122,1.86154,0.0391514,10.5843,
249,1227.77,1987.8,2034.26,0.617652,142.371,0,50.33,1456.98,118.66,6.14296,56.3904,139.751,17.1756,384.802,0,148.98,728.345,347.117,1.35867,190.785,389.761,20.0117,0.170602,0,0.000641391,1208.05,0.0663868,1.76384,1.86154,0.0623316,7.83919,
250,1227.77,1687.48,1686.27,0.727573,46.2644,0,47.3933,1359.6,59.1578,5.61908,108.311,45.7484,15.387,193.636,0,157.099,579.704,214.521,1.25553,741.419,192.297,17.2649,0.170602,0,0.000641391,1208.05,0.0663868,0.705418,1.86154,0.0623316,10.5843,
251,1227.76,1711.96,1560.52,0.717166,47.0781,0,46.6521,1448.88,60.6046,5.61336,39.1624,46.583,17.3893,170.423,0,154.307,833.227,232.506,1.09538,138.972,169.82,24.3513,0.199371,0,0.000641391,1208.05,0.0663868,0.668757,1.76278,0.0580957,2.03587,
252,1227.76,2172.07,3033.85,0.565248,106.534,0,63.6705,1559.77,87.2815,5.87054,222.312,105.452,21.1883,312.74,0,171.757,936.435,278.969,1.86057,1757.46,310.058,28.3626,0.199371,0,0.000641391,1208.1,0.0663868,0.633102,1.76278,0.0580957,10.666,
253,1227.69,5002.87,35265.6,0.245398,51.6872,0,20.7263,1333.44,48.8729,6.00932,3476.89,51.1566,14.0903,215.938,0,108.31,586.63,261.227,1.22022,34249.4,214.065,16.9373,0.199371,0,0.000641391,1208.1,0.0663868,0.854038,1.7446,0.0580957,10.7022,
254,1227.69,1825.68,1796.61,0.672459,88.2341,0,32.2056,1438.31,105.645,5.97279,53.6959,85.0558,16.5578,296.655,0,106.39,691.268,338.654,1.61017,3093.11,287.714,17.8675,0.195284,0,0.000641391,1208.1,0.0663868,0.430412,1.76278,0.0580957,10.7022,
255,1227.69,2042.01,2548.24,0.601219,89.466,0,61.1881,1507.79,71.8363,5.94884,198.425,88.1257,19.2341,291.77,0,176.617,897.417,273.224,1.58484,1054.51,287.575,25.4815,0.199371,0,0.000641391,1208.1,0.0663868,0.671062,1.76278,0.0580957,10.7022,
256,1227.69,1711.24,1504.55,0.71743,68.6911,0,36.8144,1409.78,68.0766,5.77148,39.5187,66.6892,15.8962,243.418,0,133.942,716.195,250.088,1.17242,223.269,238.934,19.5698,0.185548,0,0.000641391,1208.1,0.0663868,0.674804,1.76278,0.0580957,10.7022,
257,1227.69,1911.98,2046.96,0.642107,108.28,0,50.4368,1472.08,98.0614,6.09189,52.4419,106.497,18.0866,355.981,0,148.492,787.701,359.199,1.73958,158.895,351.433,21.9043,0.185548,0,0.000641391,1208.1,0.0663868,0.353363,1.76278,0.0436816,10.7022,
258,1227.69,1662.51,1399.77,0.73846,75.8506,0,24.6734,1354.98,64.9716,5.86794,46.5981,74.7826,14.7787,278.744,0,85.9338,490.006,256.56,1.38619,166.409,276.599,13.9194,0.185548,0,0.000641391,1208.1,0.0663868,0.792658,1.71027,0.0436816,10.7022,
259,1227.39,1892.55,2597.02,0.648536,72.5615,0,43.1337,1394.06,78.6106,5.89116,211.674,70.6785,15.9366,254.465,0,143.827,670.113,276.352,1.3453,1697.21,249.927,18.562,0.185548,0,0.000641391,1208.03,0.0663868,0.704114,1.71027,0.0436816,10.7022,
260,1227.39,1657.96,1280.58,0.740299,62.4721,0,31.3443,1402.05,53.9725,5.71908,24.456,61.7394,16.2057,242.863,0,107.348,666.694,220.086,1.52398,200.178,240.546,19.827,0.185548,0,0.000641391,1207.96,0.0663868,0.326024,1.71027,0.0436816,10.7405,
261,1227.39,1767.9,1964.3,0.694261,83.1786,0,42.6444,1330.25,88.3022,6.14958,121.6,82.2084,13.5647,309.207,0,144.586,578.644,328.265,1.52699,722.054,306.614,10.9191,0.185548,0,0.000641391,1207.96,0.0663868,1.34106,1.71027,0.0436816,10.7405,
262,1227.39,1918.93,2289.14,0.63962,91.5861,0,55.4953,1428.88,97.4595,5.96308,135.14,87.629,16.7803,298.836,0,172.056,757.062,353.816,1.80608,654.548,293.308,20.8392,0.185548,0,0.000641391,1207.96,0.0663868,0.236903,1.71027,0.0436816,10.7405,
263,1227.39,2054.96,3925.06,0.59728,81.6875,0,40.3907,1389.71,82.7385,5.83247,359.137,79.537,15.9286,291.881,0,141.769,669.61,276.401,0.852998,2962.16,289.247,18.485,0.185548,0,0.000641391,1207.96,0.0663868,0.565085,1.71027,0.0436816,10.7405,
264,1227.39,1817.58,1664.3,0.675284,85.2124,0,37.358,1456.58,63.3073,6.22449,67.0638,84.0396,17.7947,258.937,0,112.683,746.119,256.024,1.61271,294.904,256.659,22.1811,0.185548,0,0.000641391,1207.96,0.0663868,0.999814,1.71027,0.0365837,2.10927,
265,1227.39,2057.15,2861.64,0.596644,96.729,0,43.7499,1494.79,88.696,6.04851,214.226,94.3443,18.5655,316.77,0,140.466,960.286,327.742,1.51028,1695.19,309.215,24.3948,0.178561,0,0.000641391,1207.96,0.0663868,0.334095,1.71027,0.0365837,10.7405,
266,1227.39,1884.04,1954.97,0.651463,110.438,0,46.5929,1378.5,76.3209,5.87457,140.772,109.663,15.8806,335.848,0,148.062,615.857,257.938,1.19865,719.508,334.147,17.4449,0.178561,0,0.000641391,1180.31,0.0663868,1.09013,1.71027,0.0365837,10.7405,
267,1227.39,1981.87,4266.73,0.619307,40.1795,0,33.8891,1311.37,41.5384,5.78131,496.315,38.9777,13.8144,224.656,0,147.189,527.009,195.695,1.00011,3316.89,223.223,15.3993,0.178561,0,0.000641391,1207.96,0.0663868,0.523676,1.71027,0.0365837,10.7405,
268,1227.39,3691.81,19251.8,0.332462,84.7934,0,61.6618,1422.24,67.5787,5.79011,1948.78,83.8874,17.0737,290.253,0,177.123,757.794,267.729,1.51731,18697.2,287.756,21.7765,0.178561,0,0.000641391,1207.96,0.0663868,0.281652,1.71027,0.0365837,10.7405,
269,1227.39,2265.32,3635.98,0.541815,102.735,0,46.6874,1523.57,123.547,5.89257,343.003,100.73,19.1586,322.713,0,150.995,919.184,410.319,1.77108,3143.2,318.016,25.2338,0.178561,0,0.000641391,1207.96,0.0663868,0.704038,1.71027,0.0365837,10.7405,
270,1227.39,1975.14,2538.21,0.621418,61.4682,0,40.6138,1518.82,69.6895,5.7603,199.189,60.4356,19.1602,260.467,0,141.248,981.367,324.123,1.78711,1335.9,255.934,26.8605,0.178561,0,0.000641391,1207.96,0.0675072,0.0428858,1.71027,0.0365837,10.7405,
271,1227.39,1870.35,1773.14,0.656234,108.435,0,43.164,1414.29,87.1502,5.76917,87.0328,107.703,16.8064,331.147,0,130.235,616.602,247.55,1.42925,364.42,329.923,19.0519,0.178561,0,0.00314449,1207.96,0.0655936,0.328268,1.71027,0.0365837,10.7405,
272,1227.39,2018.55,2373.87,0.608053,99.1676,0,66.3362,1431.15,40.3324,5.75828,259.34,98.7546,17.7069,281.024,0,183.211,647.967,165.35,1.49713,1360.09,280.241,20.2675,0.178561,0,0.00314449,1165.38,0.0675072,0.36545,1.71027,0.0365837,10.7405,
273,1227.39,1771.04,1714.29,0.693029,60.2316,0,47.9852,1400.37,59.6234,5.73274,121.514,59.4584,16.1235,197.783,0,157.925,615.92,236.827,1.12658,760.967,197.316,18.2443,0.178561,0,0.00314449,1207.96,0.0675072,1.02813,1.71027,0.0185728,10.7271,
274,1227.11,4201.74,23147.8,0.292049,66.0543,0,44.1054,1387.81,48.7207,5.92425,2567.07,65.7248,16.3223,242.196,0,147.1,664.394,181.225,1.77437,22751.4,243.068,19.936,0.178561,0,0.00314449,1207.95,0.0675072,0.50272,1.71027,0.0185728,10.7405,
