Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,2in Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,2in Heave.rear.p_rod_length_l.avg,2in Heave.rear.tie_rod_angle_top_view_l.avg,2in Heave.rear.roll_center_gnd.z.avg,2in Heave.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.coil_over_length_l.avg,2in Heave.rear.toe_angle_l.avg,2in Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,2in Heave.rear.p_rod_length_l.std_dev,2in Heave.rear.tie_rod_angle_top_view_l.std_dev,2in Heave.rear.roll_center_gnd.z.std_dev,2in Heave.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.coil_over_length_l.std_dev,2in Heave.rear.toe_angle_l.std_dev,2in Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,Roll.rear.camber_angle_gain_roll_l.best,2in Heave.rear.p_rod_length_l.best,2in Heave.rear.tie_rod_angle_top_view_l.best,2in Heave.rear.roll_center_gnd.z.best,2in Heave.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.coil_over_length_l.best,2in Heave.rear.toe_angle_l.best,
203,732.374,1620.46,7507.09,0.451955,139.351,54.5985,2.36819,0,5.00464,1212.53,56.61,95.6121,54.389,1282.12,244.504,4.23705,0,3.70371,6656.06,256.359,227.331,312.52,1.86282,0.887617,0.242351,0,4.06306,621.006,1.54548,39.7555,1.4016,
204,732.374,1140.56,1909.87,0.642119,99.7678,54.2992,2.29182,0,4.96321,765.917,54.9697,106.949,51.401,875.4,228.199,4.29027,0,3.48096,718.655,228.905,269.665,244.303,1.86282,0.887617,0.242351,0,4.06306,662.964,1.54548,39.7555,1.4016,
205,732.374,1874.5,8055.51,0.390703,769.195,59.1448,3.08238,0,5.24475,818.235,59.882,123.362,36.3562,7517.27,241.315,6.34434,0,4.41596,609.032,241.482,297.642,152.862,1.86282,0.887617,0.242351,0,3.67575,662.964,1.54548,39.7555,1.4016,
206,732.374,1016.99,1230.97,0.720138,62.9071,37.915,2.40948,0,4.81367,757.612,38.5561,83.213,29.5646,744.768,184.063,4.80964,0,3.17068,475.107,184.455,167.41,127.2,1.86282,0.887617,0.242351,0,3.82312,662.964,1.54548,39.7555,1.4016,
207,732.374,1089.37,1591,0.672292,91.0376,41.7289,2.29286,0,4.72547,757.52,42.2797,104.516,45.2683,558.521,197.813,4.305,0,2.76881,453.704,197.638,259.958,202.907,1.86282,0.887617,0.242351,0,3.50841,662.964,1.54548,39.7555,1.38236,
208,732.374,1945.07,7706.01,0.376528,812.527,58.3953,2.64365,0,5.32739,813.317,59.3225,131.852,61.6891,7168.48,241.951,4.9887,0,4.71903,704.84,241.237,325.813,273.099,1.86282,0.887617,0.242351,0,4.06306,662.964,1.54548,39.7555,1.38236,
209,728.926,992.689,1083.09,0.734294,44.9851,33.854,2.25425,0,5.05375,736.117,33.4089,103.238,33.7782,788.259,184.834,3.76489,0,3.7957,374.314,178.483,261.139,158.31,1.86282,0.887617,0.242351,0,3.50367,662.964,1.54548,39.7555,1.38236,
210,728.926,1082.35,1585.49,0.673463,54.6333,49.6668,2.08584,0,4.83558,765.24,50.2719,103.254,52.3665,200.708,219.696,3.13987,0,2.99921,639.554,219.799,249.585,294.09,1.86282,0.887617,0.242351,0,4.06306,662.964,1.54548,39.7555,1.38236,
211,728.926,1085.45,1904.45,0.67154,30.4271,44.9486,2.34093,0,5.01532,798.639,46.1623,117.515,40.4057,90.869,222.87,4.10421,0,3.44525,1016.63,229.492,304.904,273.686,1.86282,0.887617,0.242351,0,3.97617,662.964,1.54548,37.3133,1.38236,
212,728.926,1130.84,1416.02,0.644589,49.8355,63.8362,2.59057,0,5.23905,779.536,64.8148,107.544,57.4422,171.408,253.589,4.36325,0,4.42691,444.833,251.356,250.446,222.828,1.86282,0.887617,0.242351,0,3.89406,662.964,1.54548,39.7555,1.38236,
213,728.926,1068.66,1361.53,0.682094,42.0312,53.0951,2.43314,0,5.09081,749.538,54.046,111.762,50.6634,153.922,222.953,4.26319,0,4.06609,415.025,224.901,289.523,209.992,1.86282,0.887617,0.242351,0,4.06306,662.964,1.54548,39.7555,1.38236,
214,728.926,1076.44,1346.9,0.677162,69.0349,41.4161,2.58832,0,4.96627,764.123,42.0267,119.55,32.7374,395.518,178.124,4.72475,0,3.98172,440.714,179.778,293.571,126.315,1.86282,0.887617,0.242351,0,4.04859,662.964,1.54548,39.7555,1.38236,
215,728.926,1167.5,1632.75,0.62435,70.0163,57.2794,2.54103,0,5.1283,794.929,58.1828,123.014,56.4049,303.523,246.249,4.45766,0,4.14395,583.869,247.625,296.304,272.872,1.86282,0.87979,0.242351,0,4.06306,662.964,1.54548,39.7242,1.38236,
216,728.926,1330.26,4321.23,0.547959,211.258,53.3971,2.2844,0,5.20513,824.695,53.0284,113.932,66.4566,2333.3,262.892,3.62013,0,4.26665,1099.7,262.607,287.947,373.306,1.03794,0.87979,0.242351,0,4.06306,662.964,1.54548,39.7242,1.38236,
217,728.926,1446.58,4098.55,0.503896,377.153,58.492,2.68694,0,5.30042,780.544,60.1413,121.709,40.5546,3478.27,223.901,5.11287,0,4.46938,572.429,230.577,296.827,218.556,1.83488,0.87979,0.242351,0,4.06306,662.964,1.54548,39.7242,1.38236,
218,728.926,1664.65,6458,0.437886,634.666,44.6412,2.31584,0,5.11974,754.867,45.5652,130.504,46.9669,6015.92,201.921,3.45528,0,4.00269,403.708,205.052,327.357,212.232,1.83488,0.87979,0.242351,0,3.85042,662.964,1.54548,39.7242,1.38236,
219,728.926,1023.42,1292.31,0.712244,25.9449,29.9313,2.59657,0,5.04351,776.821,30.7601,102.096,50.2275,431.608,124.54,5.09358,0,3.99264,542.439,127.873,267.976,268.638,1.61598,0.87979,0.383561,0,4.06306,662.964,1.54548,22.7995,1.38236,
220,728.926,1196.92,2057.48,0.609001,127.551,56.4636,2.53552,0,5.26858,785.296,57.8846,102.581,59.3406,901.098,244.584,4.6447,0,4.73094,536.923,248.775,245.943,285.582,1.01493,0.87979,0.383561,0,3.62161,662.964,1.54548,38.9148,1.38236,
221,728.926,1095.67,1338.93,0.665277,48.6028,47.2246,2.5181,0,4.98135,768.538,47.9298,124.928,50.9496,207.792,193.118,4.05731,0,3.7031,428.579,194.961,325.516,219.838,1.61598,0.887617,0.383561,0,4.06306,662.964,1.54548,38.9148,1.38236,
222,728.926,1188.98,2435.7,0.61307,91.1334,53.4184,2.33567,0,5.26222,815.658,55.4512,101.421,64.2961,889.483,272.5,3.91939,0,4.57942,1013.16,282.07,264.14,356.96,1.61598,0.887617,0.383561,0,4.06306,662.964,1.54548,38.9148,1.38236,
223,728.926,1305.49,2763.96,0.558356,144.939,65.0546,2.35437,0,5.05525,826.164,66.0744,121.418,74.4278,1388.96,296.558,3.91166,0,3.35865,824.745,297.427,300.651,384.547,1.61598,0.381584,0.383561,0,4.06306,662.964,0.942173,38.9148,0.882355,
224,728.926,1270.56,4166.7,0.573705,261.688,53.0793,2.53355,0,5.04212,762.143,53.8153,95.9027,36.3548,3275.82,211.743,4.24016,0,3.73119,468.97,214.619,227.108,196.008,1.61598,0.713152,0.383561,0,3.68958,662.964,1.54548,38.9148,1.40256,
225,728.926,1280.17,3879.95,0.569396,299.06,44.8216,2.3172,0,5.29953,733.057,45.5516,116.588,33.4786,3405.97,175.522,3.47113,0,4.72963,330.654,176.689,290.075,128.431,1.61598,0.713152,0.383561,0,4.06306,662.964,1.54548,5.64942,1.40256,
226,728.926,1539.65,5001.03,0.473438,470.945,43.6386,2.87702,0,5.22739,809.647,44.9921,128.479,33.8396,4365.83,180.057,5.45154,0,4.43457,706.541,186.834,322.41,227.233,1.61598,0.713152,0.383561,0,3.92771,662.964,1.54548,38.9148,1.40256,
227,728.926,1259.33,2823.11,0.578821,42.2745,67.8911,2.52915,0,5.18682,904.522,69.9824,107.066,59.8771,459,307.402,4.274,0,3.95626,1776.69,314.503,264.891,373.203,1.09661,0.713152,0.383561,0,4.06306,662.964,1.54548,38.9148,1.3458,
228,728.926,1248.53,2174.7,0.583826,104.464,78.1204,2.38686,0,5.25077,784.461,78.9759,126.421,68.4521,848.662,312.617,3.17642,0,4.4227,693.971,312.669,297.012,328.3,1.09661,0.713152,0.383561,0,3.70153,662.964,1.54548,38.9148,1.40256,
229,728.926,1144.08,2128.97,0.637131,144.799,32.9755,3.02703,0,4.74818,803.402,33.7103,89.9408,31.4737,1433.25,170.285,6.25024,0,2.98905,606.915,176.185,192.58,167.201,1.09661,0.713152,0.383561,0,3.83701,662.964,1.54548,38.9148,1.40256,
230,728.926,1166.85,2385.9,0.624694,159.025,38.7628,2.55149,0,5.21365,776.134,39.7244,100.465,44.976,1658.47,186.431,4.19875,0,4.44506,545.749,187.252,239.341,237.633,1.09661,0.713152,0.383561,0,4.06306,662.964,1.54548,38.9148,1.40256,
231,728.926,1236.58,2383.53,0.589467,109.627,65.359,2.44675,0,5.06667,804.529,66.3647,110.793,72.3983,1086.06,308.263,4.41566,0,3.8759,695.147,310.563,277.536,341.231,1.09661,0.713152,0.383561,0,4.06306,662.964,1.54548,38.9148,1.40256,
232,728.926,1247.24,1989.88,0.584429,78.2932,65.4191,3.05712,0,5.72302,832.653,67.5138,120.669,73.917,512.316,264.142,5.7788,0,5.74054,690.286,270.966,280.127,325.124,1.09661,0.713152,0.383561,0,3.80946,662.964,1.54548,38.9148,1.40256,
233,728.926,1229.81,2308.85,0.592716,221.907,37.4374,2.70628,0,5.46816,767.906,38.1299,125.927,30.3247,1661.5,190.805,4.71883,0,4.84053,466.678,192.729,302.748,134.197,1.09661,0.713152,0.383561,0,3.82392,662.964,1.54548,38.9148,1.40256,
234,728.062,962.288,1059.82,0.756594,31.9604,42.8542,2.03769,0,4.98921,708.404,43.6432,95.0516,33.3483,237.672,198.688,2.18315,0,3.81609,266.538,199.477,242.784,169.204,1.09661,0.713152,0.383561,0,4.06306,662.964,1.54548,38.9148,1.34911,
235,728.062,1345.04,3808.87,0.541295,251.234,62.6483,2.66629,0,5.05448,793.984,63.6219,115.457,50.3712,3081.47,281.242,5.05456,0,3.94438,749.276,283.436,298.232,293.899,1.09661,0.713152,0.383561,0,3.90978,663.023,1.54548,38.9148,1.34911,
236,728.062,1146.84,2122.09,0.634839,115.256,51.2571,2.29379,0,5.20124,762.329,52.2242,107.359,50.9249,1101.3,242.582,3.251,0,4.45979,577.807,244.358,284.096,279.058,1.09661,0.713152,0.383561,0,4.06306,663.023,1.54548,37.4345,1.34911,
237,728.062,2822.62,25452.1,0.257938,1801.42,33.2417,2.72915,0,5.13315,802.948,34.7644,96.8024,45.5824,24935,186.124,5.17033,0,4.16008,746.527,195.376,238.143,264.337,1.09661,0.713152,0.383561,0,3.93431,663.023,1.54548,38.9148,1.34911,
238,728.062,1431.73,4335.7,0.508519,449.729,40.0119,2.55497,0,4.63281,760.138,40.7057,96.6813,37.2755,4061.67,169.76,4.51834,0,2.46527,467.427,169.414,228.42,161.58,1.09661,0.713152,0.383561,0,4.01497,663.023,1.54548,38.9148,1.34911,
239,728.062,1062.87,1762.14,0.684998,29.1001,46.2223,2.33086,0,5.1959,785.155,47.7118,99.2112,47.9392,379.056,231.634,3.62327,0,4.31328,758.503,236.782,250.594,318.092,1.09661,0.713152,0.383561,0,4.06353,625.878,1.5889,38.9148,1.34911,
240,728.062,1029.98,1561.62,0.70687,25.325,43.3698,2.26511,0,4.86377,766.008,45.0529,88.2766,54.8184,106.559,241.049,3.18944,0,3.17631,601.61,247.671,203.837,310.562,1.09661,0.713152,0.199479,0,4.06353,663.023,1.5889,38.9148,1.36393,
241,728.062,1196.05,2545.94,0.608724,188.682,47.8954,2.45597,0,5.25845,748.866,48.6647,118.783,35.4407,1883.09,205.437,3.74201,0,4.49438,388.127,205.85,297.038,159.865,1.09661,0.713152,0.383561,0,4.01144,663.023,1.5889,36.5914,1.36393,
242,728.062,1125.17,1580.84,0.647068,38.6548,67.8796,2.62153,0,5.11332,784.027,69.0435,95.7043,62.1253,186.83,281.057,4.42399,0,4.116,552.774,283.634,202.257,275.705,1.09661,0.713152,0.383561,0,3.57043,663.023,1.5889,38.9148,1.36393,
243,728.062,3622.03,34691.7,0.201009,2469.06,68.6933,2.74105,0,5.0502,819.593,70.2803,116.3,70.3105,34252.8,291.368,4.62701,0,3.49532,716.486,296.387,293.44,342.241,1.09661,0.713152,0.383561,0,4.06353,663.023,1.5889,38.9148,1.36393,
244,728.062,1104.94,1965.99,0.658913,121.847,35.3496,2.65848,0,4.93208,773.004,35.9616,103.469,27.7223,2637.47,166.333,4.97522,0,3.44431,529.876,166.375,270.692,198.8,1.09661,0.713152,0.331189,0,4.06353,663.023,1.37302,38.9148,0.905251,
245,728.062,1360.31,4754.96,0.535218,339.096,54.9937,2.47545,0,4.93112,756.736,55.7865,103.135,43.1547,4274.27,240.8,3.97072,0,3.33731,416.414,238.17,253.144,188.254,1.09661,0.713152,0.383561,0,3.95446,663.023,1.5889,38.9148,1.21769,
246,726.897,1222.62,2632.15,0.59454,237.465,39.001,2.64449,0,4.90963,759.84,39.7078,115.692,23.3598,1928.55,181.889,4.5072,0,3.38747,427.967,181.944,307.548,102.239,1.09661,0.353068,0.383561,0,4.05387,663.023,0.863453,38.9148,1.36393,
247,726.897,1259.67,3990.2,0.577052,268.543,37.5869,2.62125,0,4.92931,779.118,38.2894,88.1947,40.3906,3422.33,181.903,4.65433,0,3.64094,556.174,181.884,196.86,234.671,1.09661,0.713152,0.871638,0,4.06353,663.023,1.5889,37.2635,1.36393,
248,726.897,1621.73,6464.17,0.448224,536.146,48.3504,2.80746,0,5.12072,816.062,49.3179,116.728,47.1966,5963.88,247.451,5.41768,0,3.75186,736.055,250.196,295.515,265.83,1.09661,0.713152,0.871638,0,4.06353,663.023,1.5889,38.9148,1.32448,
249,726.897,1154.68,2213.11,0.629525,51.199,49.4324,2.61898,0,4.91394,827.349,50.4981,106.75,61.9158,520.04,258.233,4.67322,0,3.21461,1137.61,261.875,272.836,344.251,1.09661,0.713152,0.641261,0,4.06353,663.023,1.5889,38.9148,1.07863,
250,726.897,1286.55,2878.15,0.564996,145.867,64.2112,2.79342,0,5.34656,831.29,65.3479,102.559,69.1363,1178.77,289.836,4.77814,0,4.72044,843.071,289.894,242.971,344.031,1.09661,0.713152,0.871638,0,3.97564,663.023,1.5889,38.9148,1.32448,
251,726.897,1180.92,2070.2,0.615534,117.06,44.2376,2.69782,0,5.39146,809.773,45.5749,108.807,47.3791,953.191,239.672,4.82941,0,4.74088,754.04,244.134,277.863,306.633,1.09661,0.713152,0.871638,0,4.06353,663.023,1.5889,38.9148,1.32448,
252,726.897,1123.51,1731.95,0.646988,67.4703,52.659,2.38135,0,4.96344,773.712,53.5825,106.282,62.459,502.589,258.628,3.08992,0,3.61305,579.653,260.105,258.731,303.869,1.09661,0.713152,0.871638,0,3.76346,663.023,1.5889,38.9148,1.32448,
253,726.897,1313.3,3365.15,0.55349,291.927,50.135,2.54714,0,4.7966,752.708,51.395,113.503,46.2863,2631.17,214.711,3.70651,0,2.8446,398.618,217.303,287.66,228.483,1.09661,0.713152,0.871638,0,3.96864,663.023,1.5889,38.9148,1.32448,
254,726.897,1193.14,2368.88,0.609232,228.632,45.4026,2.40699,0,5.39905,730.204,46.2674,101.771,33.0554,1899.44,186.492,3.31898,0,5.08231,314.764,186.77,230.95,140.054,1.09661,0.713152,0.871638,0,4.06353,663.023,1.5889,38.9148,1.32448,
255,726.897,1238.21,2054.04,0.587054,73.1598,70.5791,2.86549,0,5.17402,832.075,71.7007,105.894,76.7632,471.218,297.352,5.02565,0,4.07414,743.755,299.231,274.112,344.435,1.09661,0.713152,0.871638,0,4.06353,663.023,1.5889,38.9148,1.32448,
256,726.897,1767.35,10919.1,0.411291,775.688,40.8299,2.12684,0,4.71796,760.212,41.6443,87.2736,54.8624,10553.5,242.66,2.83422,0,2.88311,732.492,244.131,221.327,320.75,1.09661,0.713152,0.871638,0,4.06353,663.023,1.5889,38.9148,1.32448,
257,726.897,1272.88,4078.5,0.571065,256.739,52.9492,2.55071,0,4.97715,759.818,54.0054,93.8405,48.0001,3302.58,220.634,4.33632,0,3.4998,479.66,219.788,217.244,236.18,1.09661,0.713152,0.871638,0,3.85032,603.832,1.5889,38.9148,1.32448,
258,726.897,1115.36,2168.73,0.651718,140.085,47.5706,2.30681,0,4.93797,732.505,48.3245,105.731,33.8948,1594.36,196.001,3.01032,0,3.3317,318.43,196.28,246.524,179.735,1.09661,0.713152,0.773495,0,4.06353,663.023,1.5889,40.6387,1.32448,
259,726.897,1118.36,1662.56,0.649969,69.8241,59.0768,2.35626,0,5.28924,749.747,60.1539,116.265,55.644,489.271,245.589,3.01585,0,4.75944,401.643,245.381,290.647,253.862,1.09661,0.713152,0.871638,0,3.95306,663.023,1.5889,39.7784,1.32448,
260,726.897,1175.01,2472.21,0.618629,152.711,53.0695,2.59445,0,5.17989,757.989,54.3753,100.593,48.5013,1574.36,216.813,4.29363,0,4.44028,464.121,219.363,237.105,219.622,1.09661,0.713152,0.871638,0,3.94993,663.023,1.5889,38.8139,1.32448,
261,726.897,1298.11,2889.43,0.559966,150.155,62.5206,2.60304,0,5.34289,827.577,64.825,101.086,83.9998,1663.43,269.594,3.7801,0,4.63844,901.558,277.539,241.766,383.855,1.09661,0.713152,0.871638,0,4.06353,663.023,1.5889,40.6387,1.32448,
262,726.897,1202.62,2858.22,0.604427,194.345,37.7601,2.68219,0,5.40987,783.508,38.6447,101.309,38.9616,2103.41,194.115,4.62708,0,5.01291,571.561,195.354,239.593,235.933,1.09661,0.476944,0.871638,0,3.80779,663.023,1.00574,40.6387,1.32448,
263,726.897,1138.04,2125.93,0.638729,180.22,20.7401,2.65489,0,4.94143,774.391,21.8218,101.213,32.0542,1339.64,105.359,4.95193,0,3.65675,524.119,109.014,246.31,179.682,1.09661,0.713152,0.181219,0,4.04124,663.023,1.5889,39.6052,1.32448,
264,726.897,1172.51,1679.41,0.619947,97.188,57.0903,2.81,0,5.3513,784.94,58.0763,118.324,48.7342,606.249,251.795,4.98204,0,4.57577,506.958,245.575,295.483,219.838,1.09661,0.713152,0.871638,0,4.06353,663.023,1.5889,40.6387,1.32448,
265,726.897,1191.55,2049.1,0.610043,55.6159,58.7448,2.71019,0,5.49186,818.25,60.9604,125.586,64.1915,343.928,246.521,4.56013,0,5.01598,829.902,255.738,308.261,328.926,1.09661,0.713152,0.871638,0,4.06353,663.023,1.5889,40.6387,1.32448,
266,726.897,1215.86,2363.65,0.597847,180.847,48.6152,2.24298,0,5.14437,755.337,49.6627,112.541,61.4678,1360.52,222.767,2.51613,0,4.31507,458.24,224.288,287.432,289.708,1.09661,0.713152,0.871638,0,4.06353,663.023,1.5889,40.6387,1.42662,
267,726.897,1061.31,1299.75,0.684906,43.9527,52.4786,2.70608,0,5.07343,757.171,53.2828,112.801,33.8441,253.604,217.938,4.4961,0,4.22889,421.162,217.519,272.112,151.223,1.09661,0.713152,0.871638,0,4.06353,663.023,1.5889,40.6387,1.42662,
268,726.897,1131.21,1437.5,0.642583,42.3756,59.7907,3.12828,0,5.17809,807.302,60.6611,114.043,38.7325,159.487,244.42,5.80081,0,4.40413,575.165,243.939,270.124,176.289,1.09661,0.713152,0.871638,0,3.64849,663.023,1.5889,40.6387,1.42662,
269,726.897,1128.32,1494.11,0.644229,54.9758,57.7677,2.92301,0,5.17244,792.397,58.6569,110.774,45.6548,204.613,236.763,4.91935,0,4.33024,497.07,237.675,273.727,208.246,1.09661,0.713152,0.871638,0,4.06353,663.023,1.5889,40.6387,1.42662,
270,726.897,1145.6,2445,0.634513,43.9283,46.2233,2.56771,0,4.95692,850.131,47.643,91.148,59.0013,196.135,250.154,4.50121,0,3.81673,1447.36,255.815,237.72,367.077,1.09661,0.713152,0.871638,0,4.06353,663.023,1.5889,40.6387,1.42662,
271,726.897,1196.24,2458.04,0.607649,112.495,57.3823,2.44048,0,5.0191,808.538,58.4224,96.2892,55.6582,1071.6,263.994,3.52374,0,3.50098,1050.89,266.472,235.012,332.759,1.09661,0.713152,0.871638,0,4.06353,663.023,1.5889,40.6387,1.42662,
272,726.897,965.409,1152.26,0.752942,35.8149,36.7361,2.23276,0,4.96974,724.879,37.5609,91.1379,32.0783,183.316,176.94,3.06511,0,3.60561,370.892,179.943,230.988,179.764,1.09661,0.713152,0.871638,0,4.06353,663.023,1.5889,40.6387,1.19774,
273,726.897,969.643,1042.55,0.749655,53.7501,28.4915,2.30012,0,4.82063,726.968,29.2447,94.7113,29.3563,236.156,132.689,3.34029,0,3.41184,328.062,133.179,229.036,130.376,1.09661,0.713152,0.822404,0,3.51898,663.023,1.5889,40.614,1.42662,
274,726.897,1222.41,2199.55,0.594641,173.745,56.8853,2.76612,0,5.37301,773.104,58.1325,108.816,43.591,1310.99,204.812,4.28194,0,4.83355,452.274,207.647,228.529,207.768,1.09661,0.713152,0.871638,0,3.77717,663.023,1.5889,40.6387,1.42662,
275,726.897,1010.15,1223.44,0.719593,35.134,48.5699,2.50188,0,5.03289,745.294,49.407,84.8146,39.3962,181.598,222.949,4.10391,0,3.99171,424.325,223.655,181.102,176.62,0.900522,0.713152,0.871638,0,4.07918,663.023,1.5889,40.6387,1.42662,
276,726.897,1182.91,2536.71,0.614497,45.1797,63.3734,2.44143,0,4.8716,839.397,64.9617,93.1128,69.5776,243.164,304.982,3.79985,0,3.32922,1356.83,309.816,226.28,412.894,0.900522,0.713152,0.871638,0,3.51123,663.023,1.5889,36.8824,1.42662,
277,726.897,1304.07,3763.55,0.557407,164.533,52.4736,2.45395,0,4.99727,848.461,53.8789,115.676,61.5946,1389.28,257.218,3.80122,0,3.59015,1499.74,263.322,292.918,359.209,0.900522,0.713152,0.871638,0,3.80592,663.023,1.5889,40.6387,1.42662,
278,726.897,1061.56,1309.72,0.684741,26.9201,49.32,2.71514,0,5.00534,773.639,50.0981,108.068,45.7993,158.737,223.479,4.82264,0,3.57232,501.573,224.119,276.569,220.741,0.900522,0.713152,0.871638,0,4.07918,663.023,1.5889,40.6387,1.42662,
279,726.897,1043.81,1334,0.696392,50.7458,45.2503,2.57708,0,5.0667,748.71,46.0303,109.702,35.7236,213.808,210.734,4.43928,0,3.98965,464.765,210.988,291.245,174.958,0.900522,0.713152,0.871638,0,3.63166,663.023,1.5889,40.6387,1.42662,
280,726.897,1313.44,2724.86,0.553431,181.656,54.372,3.1565,0,5.08305,833.659,55.8077,124.824,54.8796,1647.59,231.202,6.14664,0,3.74316,719.811,235.606,313.828,275.676,0.900522,0.713152,0.871638,0,3.95333,663.023,1.5889,38.8619,1.42662,
281,726.897,985.008,1069.97,0.737961,42.15,36.5796,2.60689,0,5.01776,756.275,37.3993,76.5411,28.4386,207.372,163.463,4.60762,0,3.90294,462.121,166.786,137.664,148.775,0.900522,0.713152,0.871638,0,4.03976,663.023,1.5889,40.6387,1.2461,
282,726.897,1074.39,1739.64,0.676569,101.576,31.056,2.60732,0,4.90119,773.839,31.9474,95.9446,32.5145,993.136,174.105,4.80109,0,3.43742,564.171,175.26,232.441,215.003,0.900522,0.713152,0.871638,0,3.80165,663.023,1.5889,40.6387,1.34154,
283,726.897,1127.98,1458.99,0.644422,37.9197,54.8552,2.96547,0,5.53519,796.269,55.7353,133.477,41.2257,169.465,236.392,5.62522,0,5.26836,582.916,237.188,330.469,191.168,0.900522,0.713152,0.871638,0,3.69028,663.023,1.5889,40.6387,1.26715,
284,726.897,1108.07,1675.32,0.656003,37.7851,53.9738,2.73552,0,5.03447,804.823,55.0368,95.6473,53.0347,147.276,279.697,4.80674,0,3.93107,723.327,280.98,227.897,292.621,0.82346,0.35913,0.871638,0,3.48692,663.023,0.803825,40.6387,1.42662,
285,726.897,1039.09,1266.85,0.699551,42.7954,46.0332,2.45452,0,5.00725,752.32,47.7858,90.9014,51.7928,160.757,214.768,3.7538,0,3.79208,391.116,218.308,210.886,223.082,0.82346,0.808954,0.158376,0,4.07918,663.023,1.5889,40.6387,1.42662,
286,726.897,1122,1849.6,0.647858,125.251,38.8927,2.46855,0,5.22827,756.726,39.906,112.533,40.9956,958.797,217.976,4.06643,0,4.54248,488.669,220.706,296.411,210.582,0.82346,0.808954,0.871638,0,4.07918,663.023,1.5889,40.6387,1.42662,
287,726.897,1281.64,3387.98,0.567162,169.423,53.7001,2.23739,0,4.90276,822.529,54.9721,106.812,67.0635,1706.43,286.562,3.13228,0,3.42909,1289.75,288.542,284.911,423.063,0.82346,0.808954,0.871638,0,4.07918,663.023,1.5889,40.6387,1.42662,
288,726.067,1135,2108.77,0.639706,36.9898,53.2719,2.57494,0,4.95006,813.252,54.5265,115.718,53.7172,217.245,254.635,4.24814,0,3.50741,1021.8,257.769,299.207,333.535,0.82346,0.808954,0.871638,0,4.05372,663.023,1.5889,42.1387,1.42662,
289,726.067,1070.35,1717.74,0.678342,80.8893,35.5721,2.33134,0,4.60245,734.515,36.6735,95.4373,80.3336,491.975,196.548,3.79456,0,1.79042,400.188,197.916,256.331,803.531,0.737687,0.808954,0.871638,0,3.97382,663.023,1.5889,9.28684,1.39507,
290,726.067,1369.98,5196.9,0.529983,363.205,37.5734,2.52234,0,5.1437,764.139,38.4622,113.503,45.4333,4808.11,180.745,4.01262,0,3.98728,485.762,181.362,275.111,239.792,0.737687,0.808954,0.871638,0,4.07918,663.023,1.5889,42.2481,1.39507,
291,726.067,1159.36,1580.45,0.626266,45.9216,65.5665,2.90043,0,5.22792,801.886,66.4814,115.529,55.8463,327.373,265.907,5.20194,0,4.27656,547.933,260.715,274.904,244.401,0.737687,0.808954,0.871638,0,4.07918,663.023,1.5889,42.2481,1.39507,
292,726.067,1109.26,1993.9,0.654549,101.305,52.146,2.59719,0,4.76338,766.45,52.9622,91.6576,37.3814,959.413,238.14,4.48155,0,2.92867,574.593,238.988,206.181,229.933,0.737687,0.808954,0.871638,0,4.07918,663.023,1.5889,42.2481,1.39507,
293,726.067,1113.72,2088.34,0.651927,32.1237,53.7595,2.2942,0,4.84642,818.43,55.3132,76.9292,70.0278,169.508,260.678,3.31267,0,3.14256,1086.46,266.319,142.292,378.984,0.737687,0.808954,0.612061,0,4.07918,663.023,1.5889,42.2481,1.39507,
294,726.067,997.704,1260.25,0.727738,24.3349,42.1145,2.27474,0,4.77982,748.528,42.9105,92.1,40.6609,94.3627,212.237,3.20452,0,2.85737,499.842,214.347,227.863,242.291,0.737687,0.808954,0.871638,0,4.07918,663.023,1.5889,42.2481,1.39507,
295,726.067,1214.31,3474.67,0.597924,246.022,47.2874,2.36413,0,4.54929,732.503,48.0618,105.496,28.0299,3012.6,207.369,3.4538,0,1.63406,342.749,206.532,278.895,133.156,0.737687,0.808954,0.871638,0,3.93755,663.023,1.5889,42.2481,1.39507,
296,726.067,1009.21,1088.9,0.719442,37.0475,51.322,2.71403,0,5.26417,759.527,52.1234,79.0882,22.1228,255.952,204.067,4.64336,0,4.27833,440.01,203.605,161.379,122.915,0.737687,0.808954,0.871638,0,3.90641,662.98,1.5889,42.2481,1.39507,
297,726.067,1361.56,5525.82,0.533261,416.3,48.4119,2.16181,0,4.70842,718.685,49.2589,91.781,30.2516,5236.24,218.128,2.55223,0,2.44668,277.309,218.961,226.243,168.91,0.737687,0.808954,0.871638,0,4.07918,662.98,1.5889,42.2481,1.39507,
298,726.067,1367.88,5010.42,0.530798,439.767,26.4517,2.28821,0,5.07376,728.159,27.3425,114.313,24.4823,4606.84,142.535,3.54774,0,4.28783,352.04,142.774,310.999,126.031,0.737687,0.808954,0.871638,0,3.59344,662.98,1.5889,42.2481,1.38185,
