Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.rear.side_view_swing_arm_angle_l.avg,Heave.rear.p_rod_length_l.avg,Heave.rear.coil_over_length_l.avg,Heave.rear.roll_center_gnd.z.avg,Heave.rear.toe_angle_l.avg,Heave.rear.tie_rod_angle_top_view_l.avg,Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,Heave.rear.side_view_swing_arm_angle_l.std_dev,Heave.rear.p_rod_length_l.std_dev,Heave.rear.coil_over_length_l.std_dev,Heave.rear.roll_center_gnd.z.std_dev,Heave.rear.toe_angle_l.std_dev,Heave.rear.tie_rod_angle_top_view_l.std_dev,Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,Heave.rear.side_view_swing_arm_angle_l.best,Heave.rear.p_rod_length_l.best,Heave.rear.coil_over_length_l.best,Heave.rear.roll_center_gnd.z.best,Heave.rear.toe_angle_l.best,Heave.rear.tie_rod_angle_top_view_l.best,Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,Roll.rear.camber_angle_gain_roll_l.best,
185,1253.79,1558.11,1197.13,0.804681,45.1163,0,54.0236,1320.74,36.9967,1.25143,43.7556,44.2823,11.9527,170.12,0,147.477,528.986,167.511,1.59503,164.437,169.425,15.7971,0.711977,0,6.05215,1208.05,0.272215,0.00573548,2.16289,0.21455,7.19282,
186,1253.79,1890.51,1875.27,0.663199,81.7325,0,93.8978,1421.42,103.442,1.45161,88.0695,85.6216,14.8783,275.319,0,301.123,724.702,397.207,1.91838,248.231,281.476,21.3684,0.711977,0,6.05215,1208.06,0.272215,0.00573548,2.16289,0.21455,7.19282,
187,1253.79,2159.85,2315.94,0.580497,137.345,0,180.097,1464.39,121.812,1.9009,102.027,135.888,16.3855,375.316,0,432.828,820.96,363.052,2.83312,354.07,372.108,23.4664,0.711977,0,6.05215,1202.23,0.272215,0.00573548,2.16289,0.21455,7.76398,
188,1253.79,2280.13,3246.39,0.549874,81.8351,0,162.495,1492.12,94.0342,1.81841,352.132,79.4853,16.2052,248.498,0,415.759,924.879,348.417,2.7984,1875.78,242.779,25.0099,0.711977,0,6.05215,1207.8,0.272215,0.00573548,2.16289,0.21455,7.76398,
189,1253.79,1725.17,1441.91,0.726759,46.3297,0,141.234,1360.63,52.6744,1.55955,64.456,45.1165,13.1725,171.828,0,416.248,641.581,193.455,2.48884,338.716,170.09,18.1849,0.530313,0,6.05215,1207.8,0.272215,0.00573548,2.16289,0.205975,7.76398,
190,1253.79,1794.99,1647.85,0.698492,63.5023,0,130.125,1389.21,49.7449,1.32629,84.2319,62.669,14.1798,206.18,0,368.392,676.147,177.511,1.83628,366.05,205.833,20.5259,0.530313,0,6.05215,1207.8,0.272215,0.00573548,2.16289,0.205975,2.27988,
191,1253.79,2121.09,2948.06,0.591105,96.9227,0,141.079,1440.53,66.7503,1.52447,263.836,94.7131,15.7354,298.23,0,390.135,688.77,244.985,2.24821,1899.51,293.142,21.1781,0.530313,0,6.05215,1207.8,0.272215,0.00558009,2.16289,0.205975,7.72834,
192,1253.79,2671.57,4150.4,0.469307,134.164,0,191.816,1565.07,120.579,1.90393,507.521,131.24,19.2745,344.813,0,460.342,1008.01,400.677,2.71815,2878.5,340.421,28.1253,0.530313,0,6.05215,1207.8,0.272215,0.00573548,2.16289,0.205975,7.76398,
193,1253.79,2105.83,2533.41,0.595388,101.686,0,175.249,1443.62,84.0072,1.44112,184.015,100.125,15.6878,308.827,0,482.133,744.511,263.357,2.28436,985.014,305.289,22.3016,0.530313,0,6.05215,1207.8,0.272215,0.00470291,2.16289,0.205975,7.76398,
194,1253.79,1925.55,2181.43,0.651132,78.6747,0,133.248,1364.54,68.3359,1.50273,188.129,77.6924,13.4206,248.92,0,361.436,489.9,211.308,2.26232,1024.99,247.929,15.1142,0.530313,0,11.1819,1207.8,0.272215,0.00573548,2.16289,0.205975,7.76398,
195,1253.79,1793.96,1880.14,0.698893,68.6807,0,98.8397,1360.22,70.2385,1.41365,114.784,66.9947,12.7916,255.722,0,299.781,627.265,274.46,2.27235,699.481,251.204,15.8014,0.530313,0,11.1819,1207.8,0.272215,0.00573548,2.16289,0.205975,7.76398,
196,1253.79,2163.29,3101.64,0.579573,85.2049,0,119.06,1468.58,113.257,1.52507,276.704,83.4882,15.4697,261.44,0,302.798,809.72,336.387,2.48156,1917.17,258.415,22.8036,0.530313,0,11.1819,1207.8,0.272215,0.00573548,2.16289,0.205975,7.76398,
197,1253.79,2064.98,2317.84,0.607166,78.5174,0,165.789,1516.23,116.049,1.39451,88.4829,80.9349,17.5774,246.471,0,438.102,1014.24,396.835,2.50809,314.84,251.077,27.8457,0.530313,0,11.1819,1207.8,0.272215,0.00573548,2.16289,0.205975,7.76398,
198,1253.79,1630.96,1421.52,0.76874,51.3459,0,87.2873,1352.71,33.0229,1.00592,41.8373,50.5228,13.2321,197.291,0,325.084,655.245,182.318,1.27481,141.155,197.134,19.0376,0.530313,0,11.1819,1207.8,0.685306,0.00573548,2.16289,0.205975,7.76398,
199,1253.79,4588.87,26669.5,0.273223,104.02,0,107.883,1440.98,112.898,1.444,2704.24,102.476,14.9274,294.903,0,296.799,692.611,328.685,2.32079,26221.5,293.067,19.0277,0.530313,0,11.1819,1207.8,0.685306,0.00573548,2.16289,0.205975,7.51451,
200,1253.79,1838.67,2082.69,0.681898,80.3709,0,109.396,1291.63,60.4464,0.992271,205.16,79.2054,11.4648,284.02,0,314.131,346.021,205.302,1.46667,2294.56,283.368,12.0051,0.530313,0,11.1819,1207.8,0.685306,0.00573548,2.16289,0.205975,1.37832,
201,1253.79,1890.05,2586.89,0.66336,69.0799,0,91.0578,1402.19,48.6267,1.0984,195.086,68.0068,14.9112,257.019,0,280.952,665.007,188.238,1.80493,1496.27,254.979,21.2944,0.530313,0,11.1819,1208.35,0.685306,0.0020641,2.16289,0.205975,7.88019,
202,1253.79,1788.82,1675.45,0.700899,47.9875,0,127.915,1424.78,83.8472,1.33424,41.4261,46.7985,14.7357,174.92,0,381.031,730.433,295.011,2.15068,196.129,173.573,21.6241,0.530313,0,11.1819,1208.35,0.685306,0.0020641,2.16289,0.205975,5.27406,
203,1253.79,1866.94,1945.52,0.671574,96.9761,0,80.1495,1411.06,62.343,1.43351,103.991,95.9029,15.0781,330.342,0,220.155,719.267,255.817,2.32832,542.688,328.537,21.6849,0.530313,0,11.1819,1207.86,0.685306,0.0020641,2.16289,0.205975,7.88019,
204,1253.79,1901.72,3630.9,0.659292,67.9649,0,100.7,1305.97,65.3199,1.20231,282.443,66.6369,11.4746,286.335,0,337.805,467.945,286.666,2.00031,2382.24,283.045,12.4925,0.530313,0,11.1819,1207.86,0.685306,0.0020641,2.16289,0.205975,7.88019,
205,1253.79,1720.18,1511.34,0.728869,76.7546,0,101.993,1355.51,48.3446,1.0984,47.5066,75.3748,13.5988,274.279,0,314.462,566.275,188.006,1.36445,259.592,272.86,18.3019,0.530313,0,12.3598,1207.86,0.685306,0.0020641,2.16289,0.205975,7.88019,
206,1253.79,2079.64,2322.17,0.602886,73.6081,0,149.003,1499.43,161.143,1.33658,105.044,73.9201,16.1577,208.384,0,404.149,876.227,605.188,1.78337,309.13,207.919,23.1319,0.530313,0,12.3598,1207.86,0.685306,0.0020641,2.16289,0.205975,7.88019,
207,1253.79,1850.74,1972.61,0.677451,86.1965,0,85.5428,1451.75,77.713,1.29174,47.9687,84.5969,15.6752,311.981,0,302.759,856.311,319.082,2.16353,156.4,307.915,23.9275,0.530313,0,12.3598,1207.86,0.685306,0.0020641,2.16289,0.205975,7.88019,
208,1253.23,2017.32,2028.48,0.621239,111.31,0,126.206,1449.54,105.806,1.45592,98.1278,108.971,15.8976,339.694,0,338.491,751.071,341.369,2.37827,267.241,336.703,21.6029,0.530313,0,12.3598,1207.86,0.685306,0.0020641,2.16289,0.205975,7.88019,
209,1253.23,2630.68,8209.28,0.476392,78.2119,0,139.444,1364.68,104.29,1.45795,853.453,76.6189,12.5237,256.167,0,368.376,485.208,300.214,2.36629,7671.3,253.173,12.3455,0.530313,0,10.3042,1207.86,0.685306,0.00436306,2.16289,0.205975,4.37882,
210,1252.68,2140.18,2132.32,0.585317,97.7299,0,178.623,1588.08,67.6311,1.57098,89.9721,96.4333,20.1353,284.894,0,455.98,1008.96,230.414,2.34948,230.469,282.818,31.609,0.530313,0,12.3598,1207.86,0.685306,0.00436306,2.16289,0.205975,7.88019,
211,1252.68,5174.73,32998.4,0.242077,63.3608,0,111.264,1366.04,52.2805,1.20712,3504.63,62.3522,13.5839,229.587,0,310.734,584.672,181.362,1.8292,32472.9,228.88,19.0113,0.530313,0,12.3598,1207.72,0.685306,0.0031679,2.16289,0.205975,2.75491,
212,1252.68,2181.84,4167.07,0.574139,70.7139,0,109.938,1470.45,69.8656,1.33962,373.202,69.7155,16.6199,238.794,0,311.027,903.19,268.945,2.13747,4224.09,239.289,26.5308,0.530313,0,12.3598,1207.86,0.685306,0.00436306,2.16289,0.205975,7.88019,
213,1252.68,2245.85,2567.63,0.557777,95.8322,0,155.344,1555.08,95.2604,1.7081,229.873,93.8023,18.9423,288.7,0,397.645,955.371,327.872,3.08962,1170.7,285.037,27.6272,0.530313,0,12.3598,1207.86,0.685306,0.00105546,2.16289,0.205975,7.88019,
214,1252.68,2241.41,2917.77,0.558881,125.271,0,195.434,1496.08,115.302,1.49678,166.531,123.833,17.457,380.734,0,503.767,941.96,379.845,2.41577,950.409,377.862,26.744,0.530313,0,12.3598,1207.86,0.685306,0.00436306,2.16289,0.205975,7.88019,
215,1251.37,1886.47,1665.53,0.663338,62.6614,0,122.061,1472.3,83.2276,1.47247,67.2442,61.166,16.3438,213.222,0,340.198,810,289.317,2.52187,205.478,211.49,23.5244,0.510855,0,12.3598,1207.86,0.685306,0.00124183,2.16289,0.183933,7.88019,
216,1251.37,2091.43,2737.53,0.598332,96.1154,0,113.286,1503.63,95.1673,1.62631,173.723,91.7753,16.1069,342.727,0,315.516,956.421,390.16,2.85404,700.635,328.991,24.5401,0.510855,0,12.3598,1207.86,0.685306,0.00401545,2.16289,0.183933,8.00855,
217,1251.37,1988.51,2316.64,0.629299,66.3215,0,177.819,1392.62,77.935,1.26083,193.898,64.7371,13.9185,212.059,0,481.999,666.324,231.463,1.91655,1057.36,211.013,19.2692,0.510855,0,12.3598,1207.86,0.685306,0.00448632,2.16289,0.183933,2.94299,
218,1251.37,1993.57,1995.81,0.627704,90.8242,0,147.402,1494.1,93.3927,1.34126,60.5329,88.9982,16.978,278.347,0,393.443,858.842,315.456,2.47827,197.686,274.042,24.6335,0.431877,0,12.3598,1207.86,0.685306,0.00448632,2.16289,0.183933,7.89907,
219,1251.37,3585.33,19415.1,0.349025,55.2133,0,91.4498,1365.6,73.9684,1.2558,1931.15,53.9013,12.7883,204.571,0,296.101,642.365,283.005,2.10332,18718.7,201.896,17.509,0.431877,0,12.3598,1207.86,0.685306,0.00448632,2.16289,0.183933,2.54959,
220,1251.37,2099.75,2795.01,0.595962,85.5055,0,137.095,1395.72,120.586,1.75357,260.558,84.2551,14.2723,279.137,0,361.956,686.034,336.532,2.88999,2061.04,277.193,19.0179,0.475929,0,12.3598,1207.86,0.685306,0.00448632,2.16289,0.183933,8.00855,
221,1251.37,2152.13,3457.61,0.581456,100.91,0,137.37,1398.71,79.3843,1.31736,319.804,99.9911,14.6396,313.405,0,374.993,623.758,287.157,2.3108,2548.42,312.814,19.0036,0.475929,0,10.3712,1207.86,0.685306,0.00448632,2.16289,0.183933,8.00855,
222,1251.37,2046.1,2412.8,0.611587,90.8618,0,137.411,1461.5,82.8369,1.35925,166.97,89.355,15.8066,316.699,0,384.657,816.666,339.624,2.4341,912.941,311.848,22.7326,0.475929,0,10.3712,1207.86,0.685306,0.00448632,2.60999,0.183933,7.39182,
223,1251.37,2044.38,2088.96,0.612102,96.7643,0,173.578,1477.87,96.192,1.43668,87.3596,94.8253,16.3528,289.261,0,428.103,764.63,302.92,2.46394,363.451,285.632,22.3115,0.475929,0,10.3712,1207.86,0.685306,0.00448632,2.60999,0.183933,8.00855,
224,1251.37,1950.56,1914.01,0.641545,91.1997,0,152.104,1440.74,88.2694,1.30386,72.9777,88.9355,15.0275,303.798,0,422.43,748.682,296.702,2.39165,205.002,298.835,20.9707,0.475929,0,10.3712,1207.86,0.685306,0.00448632,2.75471,0.183933,6.7704,
225,1251.37,1842.59,2222.98,0.679138,60.7387,0,88.6419,1377.33,81.7688,1.03832,160.101,59.2664,13.7046,230.249,0,276.803,601.267,250.574,2.00379,1007.21,227.921,17.8127,0.475929,0,10.3712,1207.86,0.685306,0.00448632,2.75471,0.183933,8.00855,
226,1251.37,2028.99,2679.44,0.616744,57.6211,0,133.608,1440.21,58.3602,1.31866,266.036,56.4641,15.3717,192.582,0,347.711,734.504,204.116,2.25889,1835.97,189.583,22.436,0.475929,0,10.3712,1207.86,0.685306,0.00448632,2.75471,0.183933,4.32102,
227,1251.37,1985.05,1993.22,0.630398,85.9149,0,171.285,1453.19,89.991,1.22054,82.5996,85.053,15.7894,260.808,0,478.416,788.887,275.321,2.4055,282.096,260.001,23.392,0.244208,0,10.3712,1207.86,0.685306,0.00411511,2.75471,0.0901063,8.00855,
228,1251.37,1710.82,1633.93,0.731443,86.3888,0,80.8881,1322.28,77.8844,1.03485,44.7624,85.3448,12.2429,315.302,0,263.823,458.003,283.026,2.07389,142.391,313.502,13.9266,0.244208,0,10.3712,1207.86,0.44489,0.00411511,2.75471,0.0901063,8.00855,
229,1251.37,1956.73,3171.21,0.639521,50.7184,0,115.005,1360.38,71.8356,0.80111,297.852,47.7162,12.4221,200.483,0,343.425,665.52,284.329,1.45153,2228.31,194.878,17.7514,0.244208,0,10.3712,1207.86,0.685306,0.00332334,2.75471,0.0901063,2.85619,
230,1251.37,2652.99,7407.4,0.471683,115.796,0,145.193,1434.63,104.783,1.4518,721.505,114.25,15.3799,331.697,0,370.661,709.258,312.986,2.79853,6513.64,328.703,21.0235,0.244208,0,10.3712,1207.86,0.685306,0.00332334,2.75471,0.0901063,7.68345,
231,1251.37,1999.52,2348.85,0.625836,88.6287,0,125.301,1478.56,122.986,1.10102,79.4121,87.4471,16.081,301.831,0,349.18,901.908,418.814,2.36012,615.741,299.107,23.577,0.244208,0,10.3712,1207.86,0.265064,0.00332334,2.76405,0.0901063,8.00855,
232,1251.37,2134.9,2744.56,0.586149,122.441,0,128.566,1463.89,121.204,1.40125,160.646,120.632,16.1215,386.079,0,339.781,848.22,364.876,2.59702,1096.7,382.394,24.0756,0.244208,0,10.3712,1207.86,0.265064,0.00289484,2.76405,0.0901063,6.917,
233,1250.85,2047.09,2301.16,0.611041,93.7667,0,143.279,1524.44,86.8489,1.35237,88.4015,91.3972,17.5991,295.235,0,394.064,960.265,332.595,2.64084,271.196,287.621,26.596,0.244208,0,10.3712,1207.86,0.265064,0.00289484,2.76405,0.0901063,8.00855,
234,1250.85,1926.49,1884.77,0.649292,121.152,0,147.306,1379.54,75.1142,1.19179,68.4963,119.24,14.4458,346.92,0,412.549,555.364,268.121,2.48516,186.728,343.793,17.5162,0.244208,0,10.3712,1207.86,0.265064,0.00289484,2.76405,0.0901063,8.00855,
235,1250.85,2365.28,3680.3,0.52884,104.554,0,138.867,1505.93,102.303,1.06656,391.673,103.492,17.3958,325.225,0,358.155,872.02,301.685,2.13951,2631.41,323.749,25.5701,0.244208,0,10.3712,1207.86,0.265064,0.00289484,3.4046,0.0901063,8.00855,
236,1250.85,3442.67,16380.7,0.363338,48.792,0,144.019,1449.82,54.3352,1.29691,1680.79,47.8945,15.7221,194.721,0,404.894,802.523,221.669,2.69316,15671.7,193.412,23.4132,0.244208,0,10.3712,1207.86,0.246976,0.00289484,3.4046,0.0901063,8.00855,
237,1250.85,1837.4,2234.44,0.680774,64.0501,0,101.709,1359.81,74.8272,0.911137,156.337,66.6054,13.149,251.502,0,314.368,654.965,304.62,1.99474,1661.21,257.554,18.5002,0.244208,0,10.3712,1207.86,0.265064,0.00289484,3.4046,0.0901063,8.00855,
238,1250.85,2070.39,2105.62,0.604164,107.767,0,168.692,1539.61,78.182,1.23618,48.5854,107.017,19.2959,337.434,0,426.967,894.384,265.284,2.48454,174.632,336.157,28.3544,0.244208,0,10.3712,1207.86,0.265064,0.00289484,3.4046,0.0901063,8.00855,
239,1250.85,1710.27,1428.45,0.731378,49.0607,0,88.7684,1391.79,55.39,0.734821,62.7197,47.7347,14.0717,195.248,0,287.445,705.616,220.97,1.62866,193.923,194.619,20.4035,0.244208,0,10.3712,1178.44,0.265064,0.00289484,3.69394,0.0901063,8.00855,
240,1250.85,2217.86,3709.26,0.563992,70.0807,0,114.952,1424.91,61.4478,0.873851,460.839,69.4138,15.3372,241.415,0,331.278,748.462,240.737,2.03787,2473.23,240.987,22.2106,0.244208,0,14.144,1207.86,0.265064,0.00289484,3.69394,0.0901063,8.00855,
241,1250.43,1858.42,1713.31,0.672845,69.1047,0,133.837,1423.75,65.1384,1.15585,82.0408,68.1215,15.2748,232.788,0,389.174,639.408,228.711,2.62293,459.782,231.396,19.6871,0.244208,0,14.144,1207.86,0.223911,0.00289484,3.69394,0.0901063,8.01297,
242,1250.43,2007.44,2150.13,0.622897,103.513,0,154.781,1479.77,82.377,1.3206,67.0118,101.869,16.7964,300.904,0,419.812,858.435,306.505,2.8262,181.739,297.321,24.3935,0.244208,0,14.144,1207.86,0.265064,0.00289484,3.69394,0.0901063,8.01297,
243,1250.43,1975.74,2179.64,0.632891,84.5191,0,140.346,1438.07,83.2607,1.01821,129.495,83.2156,15.8152,288.02,0,391.332,804.661,260.226,2.44721,612.214,284.228,23.596,0.244208,0,14.144,1207.86,0.105369,0.00289484,2.839,0.0901063,8.01297,
244,1250.43,1922.71,2217.78,0.650348,66.581,0,113.222,1447.4,70.6934,0.99583,142.422,65.55,15.8455,248.201,0,337.158,838.472,254.227,2.47502,1053.64,244.951,24.3818,0.244208,0,14.144,1207.86,0.105369,0.00289484,2.839,0.0901063,8.01297,
245,1249.36,1737.16,1756.39,0.719198,80.7234,0,98.0451,1341.67,91.483,0.956648,34.1571,78.5646,11.5592,295.612,0,337.606,502.947,330.243,2.42601,148.526,289.044,11.5969,0.244208,0,14.144,1207.86,0.105369,0.00289484,3.66556,0.0901063,8.01297,
246,1249.36,1773.68,1640.32,0.704392,57.6673,0,119.766,1393.01,56.789,0.779587,74.7816,56.8648,14.0189,218.824,0,347.043,623.597,227.438,2.11915,312.81,215.018,19.4047,0.192717,0,14.144,1207.55,0.105369,0.00289484,3.25725,0.0901063,1.31155,
247,1249.36,1972.04,1944.55,0.633538,108.702,0,158.331,1430.13,68.5889,0.911264,81.5778,107.958,15.838,331.567,0,365.823,670.398,226.5,2.05622,301.517,330.215,21.5546,0.244208,0,14.144,1207.55,0.105369,0.00289484,3.39905,0.0901063,8.01297,
248,1249.36,1852.97,1979.65,0.674249,72.3306,0,121.707,1439.13,57.7908,0.760337,75.4932,70.0344,15.7274,256.761,0,376.637,841.684,268.853,2.11618,264.533,253.206,23.893,0.244208,0,14.144,1207.55,0.105369,0.00289484,3.39905,0.0901063,8.01297,
249,1249.36,1832.3,1618.21,0.681854,74.8003,0,116.881,1431.37,63.7909,1.00592,55.0944,73.8125,15.5476,265.007,0,313.628,806.469,212.932,2.57274,174.011,262.943,23.8257,0.244208,0,14.144,1207.55,0.105369,0.00289484,3.39905,0.0901063,8.01297,
250,1249.36,1998.05,2715.92,0.62529,84.6734,0,151.848,1368.28,72.9041,0.748148,222.374,83.7413,13.4838,287.777,0,415.635,512.988,233.979,2.10837,1632.46,285.381,15.6085,0.201824,0,14.144,1207.55,0.105369,0.00289484,3.39905,0.0901063,8.01297,
251,1249.36,1826.9,1664.8,0.683869,66.3628,0,124.616,1432.74,50.7958,0.769665,70.0745,65.9002,15.641,236.423,0,373.141,747.398,217.099,2.12716,285.488,236.052,22.6138,0.244208,0,14.144,1207.55,0.105369,0.00289484,3.39905,0.0901063,8.01297,
252,1249.36,2044.08,3476.07,0.611209,48.6793,0,110.207,1386.09,44.5306,0.844541,391.555,48.0377,14.136,190.482,0,317.445,666.546,201.232,2.47435,2682.32,188.257,19.7592,0.13195,0,14.144,1207.97,0.105369,0.00289484,3.39905,0.0878804,8.01297,
253,1249.36,1928.92,1973.83,0.6477,85.3399,0,133.173,1447.16,95.6515,0.781815,68.4606,83.3035,15.0482,281.899,0,371.411,745.464,316.306,2.12305,204.403,278.311,20.8229,0.13195,0,14.144,1207.97,0.105369,0.00289484,3.39905,0.0878804,8.01297,
254,1249.36,1793.77,1747.32,0.696499,73.3143,0,110.089,1395.5,59.8733,0.801771,67.1824,72.505,14.5105,269.281,0,322.522,673.377,286.485,2.22801,219.034,266.036,19.619,0.13195,0,14.144,1207.97,0.105369,0.00289484,3.69394,0.0878804,8.3959,
255,1249.36,1999.47,2123.98,0.624846,73.2984,0,155.52,1517.35,58.1874,0.937029,103.368,72.6156,18.1974,246.596,0,430.267,928.52,214.086,2.48349,491.259,244.921,27.7679,0.13195,0,14.144,1207.97,0.105369,0.00124981,3.69394,0.0878804,8.3959,
256,1249.36,2153.95,4705.81,0.580033,52.272,0,105.254,1431.75,42.6129,0.989498,454.998,50.6807,15.3882,204.123,0,327.587,799.396,187.552,2.89772,3976.83,199.006,23.5456,0.13195,0,14.144,1207.97,0.105369,0.00289484,3.50031,0.0878804,8.3959,
257,1249.36,1785.48,1884.91,0.699734,63.9189,0,103.47,1429.64,54.5412,0.785281,54.597,63.1638,15.3672,258.603,0,336.883,804.843,245.666,2.31845,440.384,256.219,23.6121,0.226333,0,14.144,1207.97,0.105369,0.00289484,3.86109,0.0638867,8.3959,
258,1249.36,2067.8,2235.5,0.604199,114.749,0,138.322,1453.53,102.565,0.934138,129.294,112.679,15.7263,350.938,0,372.121,714.342,338.933,2.37971,661.442,344.681,20.532,0.379915,0,14.144,1207.97,0.105369,0.00289484,4.27873,0.183933,8.3959,
259,1249.36,1988.79,2145.95,0.628201,89.4489,0,132.839,1500.12,71.3738,0.875463,88.8062,88.1495,17.1773,280.226,0,375.275,929.024,307.815,2.3094,270.31,275.128,26.1586,0.151908,0,14.144,1207.97,0.105369,0.00289484,3.6063,0.0682838,8.3959,
260,1249.36,1866.09,2012.1,0.669509,52.5539,0,164.26,1383.98,52.4759,0.656254,144.064,53.7494,14.3512,195.083,0,450.81,684.234,253.823,1.78161,678.844,194.263,21.1034,0.33002,0,14.144,1117.88,0.105369,0.00167936,4.2361,0.173139,4.41871,
261,1249.36,1947.03,2177.37,0.641675,87.6797,0,93.8315,1465.9,110.667,0.846303,85.9634,86.4257,15.724,301.038,0,241.755,835.469,360.712,2.31206,438.083,296.329,22.8405,0.139388,0,14.144,1207.54,0.105369,0.00167936,4.2361,0.167313,8.3959,
262,1249.02,1566.47,1413.9,0.797344,25.7617,0,104.551,1317.92,53.5585,0.468027,32.4549,21.3743,10.3845,130.744,0,355.794,568.637,308.103,1.37989,135.807,110.558,8.05864,0.33002,0,14.144,1207.5,0.105369,0.00167936,2.20912,0.14334,8.3959,
263,1249.02,1883.07,2102.82,0.663288,84.897,0,140.735,1419.05,87.4995,0.817858,51.4637,83.8897,14.7126,299.8,0,417.406,754.96,320.111,2.1567,154.031,297.19,21.3703,0.33002,0,16.6076,1207.5,0.105369,0.00167936,2.20912,0.14334,5.99675,
264,1249.02,2032.54,2257.5,0.614509,94.9604,0,153.387,1438.97,99.0247,1.09715,133.706,95.8855,15.5078,293.335,0,403.422,697.343,333.626,2.59433,548.827,294.727,20.4549,0.33002,0,16.6076,1207.5,0.105369,0.00167936,2.20912,0.14334,8.3959,
265,1249.02,1902.04,2363.23,0.656671,32.5084,0,111.747,1447.09,42.7544,0.848414,218.801,32.1903,16.1042,152.347,0,305.799,819.512,186.332,2.39657,1614.16,152.612,24.5406,0.154263,0,16.7261,1207.5,0.105369,0.00289484,2.20912,0.14334,8.3959,
266,1249.02,2099.22,2293.4,0.59499,102.866,0,149.508,1536.75,112.846,1.04077,77.7271,100.519,17.9659,296.373,0,392.898,983.727,347.385,2.41951,233.829,290.033,26.2841,0.320557,0,16.7261,1207.97,0.105369,0.00289484,4.35292,0.14334,8.3959,
267,1248.89,2097.48,2565.74,0.595424,94.5508,0,141.459,1498.34,98.457,0.891437,153.964,92.7928,17.0229,316.142,0,384.317,916.444,340.308,2.38784,856.078,310.744,25.5833,0.320557,0,16.7261,1208,0.105369,0.00293,4.35292,0.14334,8.3959,
268,1248.89,1690.32,1519.59,0.738845,48.0709,0,100.573,1369.88,63.4808,0.700237,48.274,46.2955,13.046,219.646,0,309.383,606.111,259.386,2.09737,219.754,211.785,16.7734,0.320557,0,16.7261,1208,0.105369,0.00293,4.37552,0.14334,3.54703,
269,1248.89,1843.96,1709.2,0.677284,76.9546,0,143.971,1382.08,82.891,0.676491,67.3126,76.1539,13.9209,279.828,0,410.627,614.95,277.525,1.71212,192.745,276.858,17.9512,0.180758,0,16.7261,1208,0.105369,0.00293,3.97552,0.092239,8.52339,
270,1248.89,1993.3,2087.77,0.626544,60.6363,0,137.431,1511.55,80.5265,1.03029,125.773,58.9256,17.4261,205.477,0,354.764,919.609,274.06,2.57043,466.2,200.117,26.3452,0.180758,0,16.7261,1208,0.105369,0.00507506,3.97552,0.092239,8.52339,
271,1248.89,4227.06,24257,0.295451,62.5982,0,126.146,1445.85,69.5993,0.84415,2444.32,62.0864,15.6105,243.136,0,365.134,796.792,255.348,2.31436,23650.3,241.762,23.0309,0.0932118,0,16.7261,1208,0.105369,0.00507506,3.52658,0.092239,8.52339,
272,1248.89,2347.56,4814.67,0.531993,101.636,0,130.687,1348.8,80.9895,0.630878,571.043,100.604,13.1703,333.905,0,370.203,524.703,285.379,1.55445,4046.61,331.948,16.5171,0.0932118,0,17.2953,1207.7,0.105369,0.00507506,3.97552,0.0707703,4.12709,
273,1248.89,1922.08,2110.13,0.649757,73.3417,0,128.796,1426.35,43.8202,0.64748,160.137,73.1022,15.8889,270.565,0,358.285,723.238,166.256,1.87907,919.103,270.136,23.1074,0.0932118,0,17.2953,1207.7,0.0806199,0.00507506,3.97552,0.0707703,3.70202,
274,1248.89,2031.19,2261.04,0.614856,110.464,0,138.783,1469.63,108.249,0.930222,82.1333,105.675,15.3218,346.165,0,363.887,846.806,334.148,2.38033,371.891,335.765,21.7023,0.0932118,0,17.2953,1207.7,0.0806199,0.00507506,3.43925,0.0707703,8.52339,
275,1248.55,1790.94,1667.67,0.697148,69.6432,0,141.455,1380.53,64.076,0.682599,52.7273,68.4018,13.4252,245.369,0,385.3,656.223,235.853,1.85969,187.945,241.003,18.455,0.0932118,0,17.2953,1207.7,0.0806199,0.00533972,3.97552,0.0707703,8.52339,
276,1248.55,1748.26,1684.81,0.714165,67.7795,0,108.153,1356.74,53.3782,0.691614,81.3629,66.6269,13.5333,253.793,0,319.674,614.407,205.293,1.91857,385.912,248.21,18.1718,0.0932118,0,17.2953,1207.7,0.0806199,0.00907035,2.78851,0.0707703,8.52339,
277,1248.17,2077.71,2462.5,0.600741,98.1875,0,162.741,1441.33,112.004,0.965884,150.364,96.8785,15.2455,318.346,0,426.57,761.547,344.923,2.39182,797.903,315.024,21.3766,0.0932118,0,17.2953,1207.7,0.0806199,0.00907035,3.5821,0.0707703,4.5674,
278,1248.17,2168.35,3077.46,0.575631,84.5637,0,146.925,1394.9,91.9806,0.925892,354.529,80.4735,14.0513,280.297,0,388.67,677.146,304.359,2.63583,1818.75,274.98,18.4703,0.0932118,0,17.2953,1207.7,0.0806199,0.00907035,4.23705,0.0707703,8.52339,
