Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.rear.side_view_swing_arm_angle_l.avg,Heave.rear.p_rod_length_l.avg,Heave.rear.coil_over_length_l.avg,Heave.rear.tie_rod_angle_top_view_l.avg,Heave.rear.toe_angle_l.avg,Heave.rear.roll_center_gnd.z.avg,Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,Heave.rear.side_view_swing_arm_angle_l.std_dev,Heave.rear.p_rod_length_l.std_dev,Heave.rear.coil_over_length_l.std_dev,Heave.rear.tie_rod_angle_top_view_l.std_dev,Heave.rear.toe_angle_l.std_dev,Heave.rear.roll_center_gnd.z.std_dev,Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,Heave.rear.side_view_swing_arm_angle_l.best,Heave.rear.p_rod_length_l.best,Heave.rear.coil_over_length_l.best,Heave.rear.tie_rod_angle_top_view_l.best,Heave.rear.toe_angle_l.best,Heave.rear.roll_center_gnd.z.best,Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,Roll.rear.camber_angle_gain_roll_l.best,
183,1228.74,2227.56,3580.16,0.551607,91.6115,0,56.4523,1.63974,92.8075,1517.18,362.76,89.3561,15.7571,305.469,0,158.692,2.55434,294.004,973.269,2390.36,295.176,24.3269,0.308098,0,0.0859042,0.0104584,6.00211,1204.28,1.96373,0.115433,3.39529,
184,1228.74,1953.34,2508.89,0.629045,102.23,0,41.5991,1.52627,71.2171,1443.87,175.69,101.545,15.6604,300.902,0,123.827,2.32715,215.53,755.565,1199.77,299.02,23.0308,0.308098,0,0.0859042,0.0104584,6.00211,1204.28,1.96373,0.115433,7.50923,
185,1228.74,1755.05,1751.72,0.700115,55.0093,0,33.7305,1.7625,91.8418,1458.45,46.4736,53.0228,14.7639,216.961,0,106.324,2.83888,375.54,947.824,217.039,212.106,24.1316,0.254092,0,0.0916391,0.0104584,6.00211,1204.28,2.00517,0.0244315,7.50923,
186,1228.74,1988.22,2609.75,0.618011,80.3578,0,58.5816,1.25409,81.422,1415.69,258.123,78.5455,14.24,288.076,0,174.467,1.88461,246.201,829.938,1621.34,284.118,23.2038,0.254092,0,0.0686711,0.0104584,4.14773,1204.28,2.00517,0.0244315,7.50923,
187,1228.74,2069.01,3182.57,0.593879,84.1375,0,44.2252,1.53433,81.6461,1427.66,333.749,81.839,14.2112,243.158,0,141.053,2.49762,221.056,725.526,2098.69,237.411,20.2227,0.254092,0,0.0686711,0.0104584,6.00211,1204.28,2.00517,0.0244315,7.50923,
188,1228.74,1863.93,1740.54,0.659219,63.0706,0,51.0435,1.42381,50.3687,1525.61,92.2098,62.5627,17.6468,217.851,0,160.097,2.3368,169.228,953.969,372.878,216.243,28.5388,0.254092,0,0.0686711,0.0104584,4.75585,1204.28,2.00517,0.0244315,7.50923,
189,1228.74,1827.07,2186.74,0.672519,60.692,0,45.0338,1.53381,61.624,1427.32,157.525,58.9619,14.3791,198.796,0,152.089,2.15406,235.796,833.676,877.086,192.905,21.9963,0.254092,0,0.0686711,0.0104584,6.00211,1204.28,2.00517,0.0244315,7.50923,
190,1228.74,1891.2,2452.1,0.649715,72.869,0,39.8185,1.21522,75.0954,1458.37,157.133,71.5693,15.1258,264.793,0,139.559,1.91179,259.72,944.471,1204.79,259.516,26.088,0.254092,0,0.0686711,0.0101297,4.82308,1204.28,2.00517,0.0244315,6.56875,
191,1228.74,2116.23,3521.21,0.580626,57.6702,0,47.9765,1.58777,78.9539,1436.1,423.227,56.4262,14.2968,184.75,0,154.309,2.69493,249.049,776.297,2547.62,183.538,22.3609,0.254092,0,0.0686711,0.0101297,6.00211,1204.28,2.00517,0.0244315,7.50923,
192,1228.74,1893.58,1880.04,0.648897,87.1286,0,50.2535,1.35778,96.4991,1500.42,56.3465,85.4208,16.1603,287.179,0,148.74,2.07158,289.297,935.73,282.652,281.633,26.1747,0.254092,0,0.0686711,0.0101297,2.88731,1204.28,2.00517,0.0244315,5.01368,
193,1228.74,1934.73,2213.84,0.635097,100.584,0,52.4401,1.23453,94.4318,1427.84,144.867,99.1121,14.2186,303.727,0,153.034,1.82198,276.133,724.59,1032.34,299.859,19.7383,0.254092,0,0.0686711,0.0101297,6.76941,1204.27,2.00517,0.0244315,7.79642,
194,1228.74,1672.83,1370.51,0.734525,70.2666,0,47.6925,1.34021,59.9908,1363.4,49.6821,67.8496,12.614,251.8,0,151.191,2.49476,212.302,570.905,208.751,243.759,16.5574,0.254092,0,0.0485743,0.0101297,2.12996,1204.27,2.00517,0.0244315,7.78161,
195,1228.48,2321.65,5640.78,0.52914,75.9456,0,53.954,1.433,65.4184,1442.91,591.985,75.1867,14.8141,259.062,0,161.844,2.47331,210.579,718.027,5086.03,257.683,21.2224,0.254092,0,0.0485743,0.0101297,6.76941,1204.27,2.00517,0.0244315,7.79642,
196,1228.48,1651.32,1447.27,0.743939,59.0453,0,29.7586,0.977432,51.3219,1368.05,70.51,58.6351,13.0228,232.102,0,110.225,1.8207,186.278,685.455,633.776,230.623,20.2374,0.254092,0,0.0485743,0.00872617,6.76941,1204.27,2.00517,0.0244315,7.66988,
197,1228.48,1799.34,2038.4,0.682738,43.208,0,34.9826,1.23251,63.7484,1435.27,164.391,41.7638,14.741,208.11,0,119.109,2.37027,209.896,802.865,1125.01,205.519,24.0113,0.254092,0,0.0485743,0.0139415,6.76941,1204.27,2.00517,0.0244315,7.66988,
198,1228.48,1639.24,1473.61,0.74942,60.8589,0,33.9958,0.916541,47.7323,1385.75,36.0103,60.3855,13.5863,212.406,0,120.418,1.53714,191.904,663.735,197.378,210.96,19.847,0.25274,0,0.0485743,0.0139415,6.76941,1204.27,2.00517,0.0244315,7.66988,
199,1228.48,2057.05,2448.02,0.597206,110.752,0,65.1244,1.17087,106.672,1475.58,172.847,109.16,15.738,358.899,0,179.092,2.28045,314.562,849.242,966.058,353.432,23.7054,0.25274,0,0.0485743,0.0139415,6.76941,1204.27,2.00517,0.0244315,7.27138,
200,1228.48,2105.95,3327.44,0.583338,64.048,0,43.7583,1.12333,67.4989,1439.22,412.633,63.1269,14.5448,227.751,0,147.992,1.94456,199.859,794.072,2603.28,224.765,22.1511,0.237584,0,0.0485743,0.00780362,6.76941,1204.27,2.00517,0.0244315,7.66988,
201,1228.48,1944.91,1885.39,0.631639,98.5003,0,58.2051,1.12372,89.7075,1505.6,77.6147,96.9183,17.2355,290.08,0,155.781,1.98405,270.832,863.737,411.613,286.86,25.6697,0.237584,0,0.0485743,0.00780362,6.76941,1204.27,2.00517,0.0244315,7.66988,
202,1228.48,1726.23,1475.5,0.711655,97.2313,0,46.2142,1.10877,61.5261,1372.9,37.1642,96.636,13.4428,300.655,0,139.069,2.18179,191.94,549.772,131.098,298.662,17.3446,0.237584,0,0.0485743,0.00780362,6.27006,1204.27,2.00517,0.0244315,7.6573,
203,1228.48,1737.53,1580.14,0.707028,60.3605,0,51.3203,1.20532,72.5091,1439.55,41.196,57.1968,14.1884,220.991,0,156.036,2.29347,248.194,823.868,126.332,206.573,20.6986,0.237584,0,0.0485743,0.00780362,4.3435,1204.27,2.00517,0.0244315,7.66988,
204,1228.48,1954.97,2302.57,0.628387,85.9217,0,60.0036,1.24302,87.7203,1395.81,226.349,84.2291,13.7005,305.611,0,175.582,2.4532,280.498,648.31,1195.84,303.2,18.8721,0.237584,0,0.0485743,0.00780362,6.76941,1204.27,2.00517,0.0244315,7.70858,
205,1228.48,1863.02,1936.38,0.659403,102.963,0,45.6182,1.23268,90.3313,1439.79,67.2793,101.168,14.6359,351.578,0,143.368,2.49251,277.601,798.952,359.66,347.433,22.7238,0.237584,0,0.0485743,0.00780362,5.54017,1204.27,2.00517,0.0244315,0.555292,
206,1228.48,2132.49,3956.02,0.576077,96.9169,0,43.4878,1.08878,66.3241,1437.39,376.931,95.4012,14.9516,333.291,0,142.296,2.49998,243.66,736.314,3088.11,326.135,21.4706,0.237584,0,0.0485743,0.00780362,6.76941,1204.27,2.00517,0.0244315,7.70858,
207,1228.48,2057.57,2316.42,0.597053,125.214,0,52.3843,0.99225,78.8271,1488.94,172.693,122.308,16.2111,342.614,0,144.974,1.95516,258.718,846.028,1069.8,337.465,23.5369,0.237584,0,0.0485743,0.00780362,6.76941,1204.27,2.00517,0.0244315,6.31099,
208,1227.75,1733.02,1577.85,0.708448,81.1039,0,35.8969,0.987991,69.1876,1411.79,40.514,79.3741,14.1698,279.636,0,116.659,2.18791,245.048,743.491,143.687,275.713,21.4059,0.225788,0,0.0485743,0.00780362,6.76941,1204.27,2.00517,0.0244315,7.70858,
209,1227.75,2558.02,8025.51,0.479962,88.6496,0,50.8211,1.08713,90.162,1394.92,832.619,86.9901,12.7782,299.328,0,163.407,2.17731,280.89,609.602,7551.49,296.693,16.4105,0.237584,0,0.0485743,0.00780362,4.38817,1204.27,2.00517,0.0244315,7.70858,
210,1227.45,1906.49,1729,0.643829,104.346,0,63.1556,1.1452,92.8377,1447.19,79.565,103.425,14.827,298.189,0,167.493,2.41857,254.563,666.278,656.938,296.294,19.8109,0.237584,0,0.0485743,0.00780362,6.01426,1204.27,2.00517,0.0244315,7.70858,
211,1227.45,1916.4,2088.13,0.6405,102.096,0,52.317,1.19009,65.0789,1440.81,138.616,101.172,15.1243,324.732,0,161.585,2.74053,247.837,739.344,531.061,321.199,21.5254,0.237584,0,0.0587793,0.00780362,6.76941,1204.27,2.00517,0.0244315,7.70858,
212,1227.03,1701.25,1466.95,0.721253,50.9543,0,54.3589,0.880576,74.0861,1379.38,77.0621,51.3223,13.203,187.322,0,165.27,2.05635,224.398,646.703,326.876,188.438,18.7011,0.237584,0,0.0587793,0.00780362,5.84899,1204.27,1.95616,0.0244315,7.70858,
213,1227.03,1970.53,2088.54,0.622688,113.619,0,58.7402,1.16812,82.2901,1505.6,79.2096,112.767,17.1418,358.855,0,162.04,2.54074,281.918,921.795,217.726,355.46,27.4453,0.237584,0,0.0587793,0.00780362,2.41651,1204.27,1.95616,0.0244315,7.70858,
214,1227.03,2066.44,2171.72,0.593788,139.562,0,67.2851,1.09456,107.55,1478.06,119.071,137.675,16.1489,372.062,0,179.464,2.19134,295.822,833.351,568.569,366.641,23.588,0.237584,0,0.0587793,0.00780362,5.84899,1204.27,1.95616,0.0244315,7.70858,
215,1226.71,1804,1513.66,0.679995,70.9561,0,45.962,1.23181,83.3847,1449.95,67.4059,70.2334,14.8729,241.731,0,130.692,2.73809,254.915,776.34,213.543,239.614,22.5518,0.237584,0,0.0587793,0.00752775,4.38574,1204.27,1.95616,0.0244315,6.97129,
216,1226.71,1754.22,1652.58,0.699292,75.0281,0,50.3806,0.855979,86.7543,1421.34,32.7936,73.0457,14.0128,238.834,0,159.212,2.04267,240.856,772.677,127.374,231.4,21.6896,0.237584,0,0.0587793,0.00780362,5.84899,1204.27,1.95616,0.0244315,7.70858,
217,1226.71,1949.29,1964.73,0.629311,123.162,0,57.8777,1.2082,103.889,1459.03,67.0146,121.784,15.3267,360.093,0,152.588,2.72918,304.466,801.128,201.087,358.777,23.0346,0.237584,0,0.0587793,0.00780362,5.84899,1204.27,1.95616,0.0244315,7.70858,
218,1226.71,2300.49,6055.74,0.533237,74.1142,0,55.0049,0.7771,92.4389,1410.5,580.279,73.4827,13.894,248.852,0,167.887,1.70566,275.922,805.147,5537.24,247.422,21.6753,0.237584,0,0.0123794,0.00780362,5.84899,1204.27,1.95616,0.0244315,7.70858,
219,1226.71,1987.82,2695.24,0.617112,72.4813,0,54.697,0.895108,38.1838,1381.97,353.264,72.307,14.0215,234.732,0,174.826,2.07256,133.424,603.645,1950.38,234.565,19.33,0.191469,0,0.0587793,0.00780362,5.45332,1204.27,1.95616,0.0244315,7.70858,
220,1226.71,1890.55,2049.92,0.648862,73.7467,0,48.3178,1.02689,89.1792,1457.42,132.145,73.173,15.5418,272.764,0,155.072,2.28495,270.358,812.522,781.748,271.157,24.1572,0.191469,0,0.0587793,0.0078623,5.76446,1204.27,1.95616,0.0244315,7.82254,
221,1226.62,2433.72,5196.95,0.504011,93.1932,0,54.7264,1.18274,92.767,1418.94,670.696,88.6904,13.5221,306.221,0,174.729,2.90511,287.432,792.026,4327.06,296.191,19.0449,0.191469,0,0.0192603,0.0078623,5.84899,1204.27,1.95616,0.0244315,7.82254,
222,1226.62,1950.21,2465.74,0.628971,80.4612,0,45.4012,1.00774,78.6873,1480.66,169.505,79.0278,15.4589,270.505,0,144.262,2.52474,310.825,973.233,1240.59,264.409,25.8167,0.191469,0,0.0192603,0.0078623,6.76941,1204.27,1.95616,0.0244315,4.788,
223,1226.62,1907.28,2324,0.643126,81.9264,0,54.391,0.818507,81.7469,1417.53,175.915,80.5506,14.4012,294.604,0,163.251,2.34873,266.566,702.641,1168.54,292.628,21.2733,0.181098,0,0.0192603,0.0078623,6.65058,1204.27,1.95616,0.0244315,3.83179,
224,1226.62,1864.01,1903.55,0.658056,90.9037,0,41.9591,0.795181,76.5949,1468.17,81.2211,89.1125,15.2539,303.487,0,136.728,1.97766,248.418,823.354,457.691,296.163,23.3407,0.181098,0,0.0192603,0.0078623,6.76941,1204.27,1.95616,0.0244315,7.82254,
225,1226.62,2066.75,2873.88,0.593503,63.2159,0,51.2436,0.967787,96.2116,1510.68,267.774,60.3102,16.3524,206.293,0,148.536,2.33283,257.118,921.117,2113.49,203.812,26.5874,0.181098,0,0.0192603,0.0078623,1.04505,1204.27,1.95616,0.0244315,7.30478,
226,1226.62,1886.71,1542.6,0.65014,85.4812,0,58.8316,0.882708,119.171,1442.07,81.7035,84.1077,14.462,230.47,0,155.636,2.04568,286.419,644.522,396.469,227.825,18.1529,0.181098,0,0.0192603,0.0078623,5.52002,1204.27,1.95616,0.0244315,7.82254,
227,1226.62,2105.05,3047.72,0.582705,95.4826,0,53.6681,0.885848,68.89,1431.59,344.423,95.0043,15.1119,300.412,0,160.387,2.2725,198.91,756.719,2064.52,299.815,22.7725,0.181098,0,0.0192603,0.0078623,5.43197,1204.27,1.95616,0.0244315,7.82254,
228,1226.62,1934.7,2283.24,0.634013,70.5728,0,47.1463,1.10477,104.89,1408.69,220.664,68.4415,13.188,218.202,0,147.073,2.73383,298.702,655.857,1235.34,215.083,17.4438,0.181098,0,0.0192603,0.0078623,6.76941,1204.28,1.95616,0.0244315,7.82254,
229,1226.62,1910.61,2286.13,0.642006,103.493,0,40.5953,1.01911,79.3492,1453.61,114.279,102.74,15.524,344.067,0,132.497,2.79487,284.845,824.647,746.382,341.232,24.3535,0.181098,0,0.0192603,0.0078623,6.19982,1204.28,1.95616,0.0244315,7.82254,
230,1226.62,2430.86,3969.76,0.504605,68.8253,0,60.8228,1.14933,98.6445,1552.19,566.178,65.1539,17.8929,241.099,0,175.356,2.77479,286.548,976.128,2983.02,234.129,28.2503,0.181098,0,0.0192603,0.0078623,6.55687,1204.28,1.95616,0.0244315,7.82254,
231,1226.3,1899.65,1883.34,0.645542,110.402,0,59.0009,1.13038,94.1125,1392.92,119.799,109.077,13.2129,339.165,0,160.286,2.70434,274.9,602.567,530.433,335.952,16.2269,0.181098,0,0.0192603,0.00789366,6.55687,1204.28,1.95616,0.0244315,2.68474,
232,1226.3,1666.71,1604.81,0.735766,41.6524,0,36.4559,0.531611,71.9961,1386.47,75.4808,40.9604,13.1622,169.509,0,135.132,1.56928,235.617,737.931,397.171,168.373,21.2831,0.181098,0,0.004042,0.0095928,6.55687,1204.28,1.95616,0.0244315,7.82254,
233,1226.3,1757.39,2293.91,0.697799,55.2107,0,40.6665,0.69779,54.8287,1331.33,209.368,54.0667,11.2199,206.169,0,141.696,2.0345,180.693,449.821,1487.03,203.104,12.6678,0.181098,0,0.0192603,0.0095928,6.55687,1204.28,1.95616,0.0244315,7.82254,
234,1226.3,2247.66,4064.26,0.545593,59.3455,0,56.6789,0.821058,75.463,1414.13,568.679,58.5907,13.9469,224.532,0,173.091,2.08241,219.405,750.453,3375.94,221.421,21.8827,0.181098,0,0.0192603,0.0122724,6.55687,1204.28,1.95616,0.0244315,7.82254,
235,1226.3,2033.27,3180.85,0.60312,64.0463,0,58.12,0.846521,84.7218,1459.47,288.853,61.7668,15.4385,233.987,0,165.756,2.2081,241.002,925.646,2340.59,225.481,24.4096,0.181098,0,0.0192603,0.0122724,5.9259,1204.28,1.95616,0.0244315,7.82254,
236,1226.3,1893.79,1783.05,0.647539,103.936,0,44.5529,1.09598,77.8888,1481.5,65.611,103.009,16.1991,293.498,0,125.067,2.54282,236.985,833.57,315.145,291.754,24.6093,0.181098,0,0.0192603,0.0122724,6.55687,1204.28,1.95616,0.041349,7.85953,
237,1226.3,1920.95,1709.7,0.638384,86.8184,0,58.2539,0.808764,64.6061,1522.07,85.1635,85.7987,17.4278,250.517,0,151.661,1.92085,186.915,931.583,250.18,248.974,27.8372,0.181098,0,0.0192603,0.0122724,6.55687,1204.28,1.95616,0.041349,7.85953,
238,1226.3,1745.56,1542.15,0.70253,68.7065,0,43.8565,0.766598,50.4661,1410.56,89.2025,68.0939,13.905,216.021,0,143.773,2.11404,176.34,641.88,407.336,214.852,19.4363,0.181098,0,0.0192603,0.0084512,6.55687,1204.28,1.95616,0.041349,7.85953,
239,1226.3,1810.33,1765.22,0.677394,101.262,0,39.2583,0.975991,85.7371,1350.77,119.657,100.104,12.5611,327.433,0,125.242,2.49823,241.313,516.814,529.44,325.047,15.1543,0.181098,0,0.0192603,0.0122724,6.55687,1204.28,1.95616,0.041349,7.85953,
240,1226.3,1657.25,1373.9,0.739966,53.6706,0,32.7648,0.650609,76.6202,1376.89,51.3735,52.6757,12.6044,200.598,0,111.774,1.96214,222.398,651.598,214.65,198.757,17.7293,0.181098,0,0.0192603,0.00772194,6.55687,1204.28,1.95616,0.041349,7.85953,
241,1226.3,1649.74,1190.51,0.743334,63.6485,0,38.3262,0.711511,56.93,1358.07,56.083,63.3239,12.6411,202.845,0,113.532,1.72305,172.452,484.839,202.76,202.561,14.8055,0.181098,0,0.0192603,0.00772194,3.15552,1204.28,1.95616,0.041349,7.88206,
242,1226.3,1677.83,1680.88,0.730888,47.8611,0,36.5258,1.01013,62.086,1359.61,111.321,46.9086,12.5048,195.04,0,128.872,2.99436,211.872,548.265,844.946,192.505,16.7372,0.181098,0,0.0192603,0.00772194,6.55687,1204.28,1.95616,0.041349,7.88666,
243,1226.3,1841.83,1560.4,0.665807,95.0497,0,51.1616,0.742949,81.8863,1434.99,69.7826,93.5693,14.6517,271.821,0,139.464,1.80666,240.485,678.473,214.216,269.688,20.001,0.181098,0,0.0192603,0.00772194,3.62162,1204.28,1.95616,0.041349,7.88666,
244,1226.16,1934.87,2045.35,0.633714,89.9707,0,52.2891,0.99427,74.7279,1502.27,109.764,88.3839,16.4751,304.683,0,154.161,2.58673,258.963,880.408,604.33,300.576,25.408,0.181098,0,0.0192603,0.00772194,5.58461,1204.28,1.95616,0.041349,7.88666,
245,1226.16,1847.62,1719.91,0.663642,102.301,0,55.0892,0.983076,80.5249,1440.77,52.0975,101.075,14.7807,298.728,0,159.106,2.50854,225.161,722.702,192.279,295.336,21.3589,0.181098,0,0.0192603,0.00772194,6.55687,1204.28,1.95616,0.041349,7.88666,
246,1226.03,1964.63,2098.7,0.624051,79.6973,0,39.704,0.697776,78.8124,1528.12,141.131,78.8655,17.602,239.665,0,124.761,1.67528,222.292,971.999,779.887,239.131,28.9679,0.181098,0,0.0192603,0.00772194,4.14898,1204.28,1.95616,0.041349,7.88666,
247,1225.77,1707.51,1587.75,0.717872,73.1323,0,34.1345,0.63984,72.7527,1410.65,31.081,71.5062,13.6098,259.831,0,120.113,1.8314,232.265,777.522,127.312,253.672,21.7948,0.181098,0,0.0192603,0.00772194,6.55687,1102.86,1.95616,0.041349,7.87971,
248,1225.77,1843.58,1993.04,0.664889,70.6265,0,51.5399,0.887856,103.801,1411.21,123.48,68.8548,13.1701,251.934,0,161.047,2.34939,312.759,721.182,949.412,248.042,18.3845,0.181098,0,0.0192603,0.00772194,6.55687,1204.28,1.95616,0.041349,7.88666,
249,1225.64,1776.18,2085.81,0.69004,71.8082,0,34.3696,0.703248,64.258,1351.58,169.828,71.3098,12.3277,262.551,0,125.619,1.99405,218.683,640.15,1040.22,261.265,17.5578,0.181098,0,0.0192603,0.00772194,6.55687,1204.28,1.95616,0.041349,7.89223,
250,1225.64,1904.99,1966.69,0.643382,98.4428,0,42.8821,0.873184,91.7077,1447.87,111.967,95.8662,15.3808,312.078,0,133.684,2.14198,294.916,668.979,555.725,307.804,20.9967,0.181098,0,0.0192603,0.00772194,6.27624,1204.28,1.95616,0.041349,7.89223,
251,1225.64,1987.32,3321.84,0.616727,69.327,0,47.1381,0.747229,60.5989,1385.97,342.005,68.0829,13.4575,242.742,0,151.38,2.23905,193.282,640.882,2575,239.236,19.4891,0.181098,0,0.0192603,0.00772194,3.82409,1204.28,1.95616,0.041349,5.23242,
252,1225.64,2012.41,2290.34,0.60904,92.9742,0,53.1076,1.03521,88.823,1513.96,152.954,92.5253,17.0299,269.764,0,158.543,2.59573,239.865,961.275,997.065,268.996,28.0517,0.191469,0,0.0192603,0.00772194,6.55687,1204.52,1.95616,0.041349,7.89223,
253,1225.64,1815.07,1744.28,0.675254,94.7956,0,44.3004,0.595263,68.9165,1440.11,56.6934,94.3933,15.2676,283.136,0,135.387,1.48325,219.283,833.952,195.257,282.685,24.3381,0.191469,0,0.0192603,0.00772194,2.22314,1204.52,1.95616,0.0422723,7.89223,
254,1225.64,1725.63,1598.51,0.710256,61.939,0,27.798,0.589194,73.1546,1451.38,37.161,59.1459,14.4618,209.195,0,94.9289,1.84821,272.055,845.528,141.521,202.541,22.5253,0.191469,0,0.0192603,0.00772194,3.69985,1204.52,1.95616,0.0422723,7.89223,
255,1225.64,1980.55,1869.33,0.618835,105.2,0,55.0803,1.08863,72.8975,1476.58,148.674,104.582,16.4496,292.606,0,152.144,2.60413,193.421,797.39,585.177,291.625,23.8277,0.191469,0,0.0192603,0.00772194,6.55687,1204.52,1.95616,0.0422723,7.89223,
256,1225.64,1645.89,1396.84,0.744665,67.594,0,39.5407,0.687759,61.5021,1366.21,30.8842,66.6616,12.8042,259.718,0,132.141,2.09558,213.832,612.897,168.736,258.423,18.8908,0.191469,0,0.0192603,0.00772194,6.55687,1204.52,1.95616,0.0422723,7.89223,
257,1225.64,1760.95,1728.03,0.696008,88.6952,0,42.3333,0.791473,59.1907,1388.25,79.7548,88.1819,13.7496,300.335,0,141.781,2.30416,203.843,627.435,376.036,299.13,19.8778,0.190707,0,0.0192603,0.00772194,6.55687,1204.52,1.95616,0.0422723,7.89223,
258,1225.64,1858.53,2181.39,0.659466,80.1301,0,52.0782,0.665197,52.7766,1424.47,154.518,79.1339,14.7554,242.112,0,158.988,1.79224,175.434,637.851,1291.67,239.605,20.0779,0.190707,0,0.0192603,0.00772194,6.55687,1204.52,1.95616,0.0422723,7.89223,
259,1225.64,2086.1,3878.64,0.587525,71.2779,0,42.4516,0.759631,61.6432,1439.17,385.541,70.8643,14.3942,243.052,0,140.87,2.37968,236.413,776.985,3159.67,242.211,22.1572,0.190707,0,0.0192603,0.00566494,3.03796,1204.52,1.95616,0.0422723,7.89223,
260,1225.64,1939.16,1949.97,0.632044,106.928,0,38.4353,1.01601,79.5708,1504.6,85.4343,106.271,16.903,334.465,0,117.202,2.72382,241.268,865.583,350.407,331.093,25.8464,0.176208,0,0.0192603,0.00772194,6.55687,1204.52,1.95616,0.0422723,7.89223,
261,1225.64,1945.91,3360.38,0.629852,52.8217,0,37.8799,0.654058,54.8702,1407.03,326.373,52.1979,14.0885,234.65,0,137.323,2.1297,191.128,750.773,2810.52,232.914,21.9138,0.190707,0,0.0192603,0.00734822,6.55687,1204.52,1.95616,0.0422723,7.89223,
262,1225.64,1839.86,2506.1,0.666156,81.3504,0,39.031,0.41359,52.3728,1375.16,197.503,80.5395,13.4935,313.016,0,145.776,1.38096,179.839,624.93,1349.12,310.105,19.8425,0.190707,0,0.0192603,0.00734822,6.55687,1204.52,1.95616,0.0422723,7.89223,
263,1225.64,1700.93,1658.17,0.72057,74.7661,0,37.6475,0.678792,63.6267,1392.21,47.6217,71.4888,12.89,264.998,0,137.252,2.27098,225.326,662.709,274.479,254.071,17.2687,0.190707,0,0.0192603,0.00675209,6.55687,1204.52,1.95616,0.0422723,7.89223,
264,1225.39,3750.33,18215.3,0.326742,125.776,0,50.3111,1.07199,123.6,1548.02,1761.66,122.719,17.1756,378.444,0,156.517,2.81571,377.017,1114.28,16931.8,373.693,27.8251,0.190707,0,0.0192603,0.00734822,6.55687,1204.52,1.95616,0.0422723,7.89223,
265,1225.39,1820.95,1626.79,0.672939,100.571,0,50.5854,0.801934,91.9298,1420.48,44.4963,98.4702,13.6186,289.906,0,148.233,2.06713,271.732,640.71,1714.01,285.773,17.7836,0.190707,0,0.0192603,0.00588095,6.55687,1204.52,1.95616,0.0422723,4.21712,
266,1224.3,1827.42,2113.72,0.669959,60.3403,0,46.4629,1.07176,68.0618,1420.09,158.361,59.057,13.9776,246.539,0,148.092,3.00224,216.763,719.533,1186.54,240.724,20.5111,0.190707,0,0.0192603,0.00588095,6.55687,1204.52,1.95616,0.0422723,7.89223,
267,1224.3,1987.43,2529.67,0.616018,95.6081,0,61.9224,0.497515,94.2375,1445.06,180.73,94.3569,15.0217,307.73,0,186.571,1.72611,283.9,834.542,942.226,303.893,23.2966,0.190707,0,0.0192603,0.00588095,6.54096,1204.52,1.95616,0.0422723,7.89223,
268,1224.3,1813.42,2161.08,0.67513,65.1005,0,45.4793,0.758733,86.2305,1403.9,136.387,62.6717,12.8934,244.618,0,147.174,2.2038,256.068,725.559,886.376,235.243,18.4189,0.190707,0,0.0192603,0.00588095,6.38571,1204.65,1.95616,0.0422723,7.89223,
269,1224.3,3440.14,16569.6,0.355885,77.3016,0,60.9913,0.867497,77.3859,1412.06,1722.02,75.866,13.6562,232.777,0,173.11,2.26425,229.494,708.319,16165.8,230.49,20.2501,0.190707,0,0.0192603,0.00588095,6.38571,1204.65,1.95616,0.0422723,6.69575,
270,1224.3,1721.72,1631.89,0.711088,71.3003,0,40.0122,0.848802,75.0698,1377.66,76.5856,67.4292,12.8162,277.286,0,133.358,2.71566,255.204,639.736,1112.25,274.288,17.9099,0.190707,0,0.0192603,0.00588095,6.38571,1204.65,1.95616,0.0422723,7.89223,
271,1224.3,1815.35,1549.79,0.674412,84.6945,0,42.8159,0.77185,85.6755,1382.19,122.62,83.2252,13.3543,265.093,0,128.625,2.27574,225.983,522.218,424.825,262.471,16.1926,0.190707,0,0.0192603,0.00588095,6.38571,1204.65,1.95616,0.0422723,7.87791,
272,1224.3,1618.53,1275.44,0.756422,76.2967,0,39.5805,0.431616,51.7764,1321.95,41.0347,75.5784,11.8867,264.416,0,137.076,1.61316,179.959,429.239,188.738,263.474,13.9303,0.190707,0,0.0192603,0.00588095,5.94084,1204.65,1.95616,0.0422723,7.91348,
273,1224.3,2076.07,2484.32,0.589718,76.6861,0,61.9821,1.1794,109.572,1515.68,222.017,72.6835,16.2678,246.927,0,162.579,3.07719,320.11,869.725,1276.97,240.815,24.8905,0.190707,0,0.0192603,0.00588095,6.38571,1204.65,1.95616,0.0422723,7.91348,
274,1224.3,1887.85,1667.95,0.648512,113.48,0,61.5586,1.20974,88.3122,1407.96,88.1469,112.384,14.806,334.527,0,165.794,2.93477,242.292,578.103,378.567,332.851,17.9835,0.190707,0,0.0192603,0.00588095,6.38571,1204.65,1.95616,0.0422723,7.91348,
