Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Roll.rear.camber_angle_gain_roll_l.avg,2in Heave.rear.p_rod_length_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.toe_angle_l.avg,2in Heave.rear.tie_rod_angle_top_view_l.avg,2in Heave.rear.roll_center_gnd.z.avg,2in Heave.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.coil_over_length_l.avg,2in Heave.rear.motion_ratio_heave_l.avg,Roll.rear.camber_angle_gain_roll_l.std_dev,2in Heave.rear.p_rod_length_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.toe_angle_l.std_dev,2in Heave.rear.tie_rod_angle_top_view_l.std_dev,2in Heave.rear.roll_center_gnd.z.std_dev,2in Heave.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.coil_over_length_l.std_dev,2in Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.camber_angle_gain_roll_l.best,2in Heave.rear.p_rod_length_l.best,Roll.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.toe_angle_l.best,2in Heave.rear.tie_rod_angle_top_view_l.best,2in Heave.rear.roll_center_gnd.z.best,2in Heave.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.coil_over_length_l.best,2in Heave.rear.motion_ratio_heave_l.best,
222,722.483,1039.01,1434.18,0.695358,10.7533,0,28.1333,17.9939,1.76998,753.021,28.4033,108.932,90.0022,16.367,0,131.755,94.8979,2.0204,426.166,131.63,268.77,901.701,5.4155,0,0.0863158,0.161848,0.0169097,655.96,0.151123,41.9739,0.639514,
223,722.483,945.343,1041.76,0.764255,10.0909,0,20.9831,23.272,1.90074,735.31,21.454,96.2725,36.0601,15.4162,0,120.175,133.625,2.30211,416.017,121.968,246.259,144.752,5.4155,0,0.0863158,0.161848,0.0169097,655.96,0.151123,41.9739,2.09721,
224,722.483,1102.33,2540.69,0.655417,10.4129,0,36.1903,31.4433,1.85782,741.869,36.566,91.5619,152.425,15.1203,0,169.941,160.72,2.10908,397.471,167.923,201.326,1744.49,5.4155,0,0.0863158,0.161848,0.0169097,656.305,0.151123,41.9739,2.09721,
225,722.483,1009.88,1097.92,0.715416,10.2111,0,52.2969,30.6915,1.7599,735.521,53.1007,96.8537,29.4443,13.1316,0,220.465,139.489,1.92958,354.723,220.705,215.844,161.421,5.4155,0,0.0863158,0.161848,0.0169097,656.305,0.151123,41.9739,2.09721,
226,722.483,998.174,1189.06,0.723805,10.5425,0,42.1171,33.6093,1.80019,747.835,42.9926,89.8568,29.4205,16.0831,0,202.912,162.75,2.36736,428.248,205.451,199.464,119.694,5.4155,0,0.0863158,0.161848,0.0169097,656.185,0.151123,41.9739,2.09721,
227,722.483,984.662,1088.8,0.733738,10.4202,0,27.7822,28.619,1.87689,743.939,28.7485,109.773,33.5037,16.1496,0,146.904,144.254,2.55002,443.016,153.88,281.075,142.864,5.4155,0,0.0863158,0.161848,0.0169097,656.185,0.151123,41.9739,2.09721,
228,722.483,977.117,1239.94,0.739403,9.97458,0,35.2809,18.4339,1.60988,730.212,35.6821,94.5616,51.3614,15.2915,0,192.295,129.264,1.85424,407.027,192.78,225.496,367.682,3.79006,0,0.0863158,0.161848,0.0169097,656.185,0.151123,41.9739,2.09721,
229,722.483,908.092,906.176,0.795606,9.50252,0,27.4431,17.7993,1.68895,714.959,27.8198,80.2706,28.6092,12.2086,0,147.261,102.419,1.99229,311.9,148.307,178.258,121.697,5.4155,0,0.0863158,0.161848,0.0169097,656.185,0.151123,41.5911,2.09721,
230,722.483,3673.42,37701.5,0.196679,10.4579,0,21.9174,20.0137,1.71274,752.051,23.3531,115.296,2728.61,16.0538,0,108.049,106.327,2.18096,446.949,115.504,306.263,37364.1,5.4155,0,0.0863158,0.161848,0.0169097,656.185,0.151123,38.0649,2.09721,
231,721.21,930.293,1072.43,0.775251,8.69774,0,31.7531,30.2966,1.46991,714.239,32.8274,83.8689,27.1399,8.74875,0,171.444,178.384,1.48814,381.622,177.933,194.014,2356.9,5.4155,0,0.0863158,0.161848,0.0156618,656.185,0.151123,41.5911,2.09721,
232,721.21,1319.02,4993.72,0.546777,11.8655,0,33.0423,16.917,1.66597,775.42,33.2755,103.002,343.834,21.0698,0,158.686,85.6116,2.1846,539.609,158.583,248.468,4486,5.4155,0,0.0863158,0.161848,0.0156618,656.185,0.151123,41.5911,2.09721,
233,721.21,1362.62,4336.02,0.529281,11.2079,0,58.5613,43.5693,1.60512,771.978,59.5952,107.292,308.814,18.0254,0,256.352,209.728,1.7559,512.581,256.587,273.251,3685.69,5.4155,0,0.0863158,0.161848,0.0156618,656.185,0.151123,41.5911,1.96966,
234,721.21,1272.96,3067.94,0.566564,10.9018,0,36.0751,22.7308,1.67868,753.173,36.5038,112.897,298.995,17.3444,0,198.971,121.474,1.93808,459.052,202.847,288.727,2175.16,5.4155,0,0.0863158,0.161848,0.0156618,656.185,0.151123,41.5871,1.96966,
235,721.21,1146.16,2792.27,0.629243,11.2073,0,39.2253,25.6242,1.56944,775.475,40.0962,83.222,169.737,18.9235,0,219.393,187.336,1.77249,611.937,225.699,191.723,1567.87,5.4155,0,0.0863158,0.161848,0.0156618,656.185,0.151123,41.5911,1.96966,
236,719.588,1288.17,4843.13,0.558613,9.5764,0,32.2285,32.9687,1.57125,720.716,33.176,92.0686,365.864,13.9937,0,163.965,189.103,1.87497,405.384,167.512,241.659,4445.58,5.4155,0,0.0863158,0.161848,0.0156618,656.185,0.151123,40.9749,1.96966,
237,719.588,1073.38,1273.35,0.670392,11.6148,0,47.704,29.4259,1.72918,764.815,46.7271,114.223,57.1463,18.1388,0,181.928,139.83,2.3264,471.664,173.184,252.472,359.87,5.4155,0,0.0863158,0.161848,0.0156618,655.988,0.151123,41.5911,1.96966,
238,719.588,1051.79,1777.07,0.684157,8.49444,0,38.9647,41.5172,1.68944,709.746,41.4456,102.005,107.926,6.97049,0,186.352,216.125,2.26334,285.991,193.695,259.937,1121.15,5.4155,0,0.0863158,0.161848,0.0156618,653.411,0.151123,41.5911,1.96966,
239,719.588,1295.59,2696.37,0.555413,12.1703,0,32.961,27.9682,1.65649,792.42,33.7969,103.992,290.626,21.8075,0,177.64,173.725,2.02866,598.368,182.835,259.806,1910.88,5.4155,0,0.0863158,0.161848,0.0156618,655.988,0.151123,40.9756,1.96966,
240,719.588,1109.72,1692.16,0.648439,11.1443,0,47.3763,35.1563,1.61438,758.426,47.9783,108.621,99.4076,18.0237,0,238.874,196.068,2.00155,485.159,240.613,266.991,941.329,5.4155,0,0.0863158,0.161848,0.0156618,655.988,0.151123,41.5911,1.96966,
241,719.588,1503.42,7680.59,0.478633,10.1085,0,38.8484,21.3621,1.52877,731.701,39.2263,102.278,558.37,14.4757,0,204.259,108.932,1.90068,382.12,206.563,247.053,7252.6,6.19714,0,0.0863158,0.161848,0.00691708,655.988,0.151123,41.5911,1.96966,
242,719.588,1020.41,1552.7,0.705195,9.77786,0,41.3857,25.477,1.55673,728.908,42.3284,104.095,66.8804,12.1024,0,206.344,147.817,2.05744,346.512,210.922,276.218,705.006,6.19714,0,0.0863158,0.161848,0.00691708,655.988,0.151123,41.5911,1.96966,
243,719.588,860.208,696.868,0.836528,8.47128,0,20.9519,16.3355,1.51245,688.597,21.2247,83.1371,19.9783,9.30642,0,136.078,84.0496,1.84216,244.562,136.799,190.428,88.9424,4.9597,0,0.0863158,0.0668179,0.00691708,655.988,0.151123,37.0921,1.96966,
244,719.588,996.385,1211.67,0.722199,9.89929,0,51.1999,30.4978,1.38813,724.663,51.4021,87.5629,39.7719,12.3506,0,232.54,167.103,1.48543,318.722,233.96,199.887,151.148,6.19714,0,0.0863158,0.0668179,0.00691708,655.988,0.151123,41.5911,1.96966,
245,719.588,928.66,906.643,0.774867,10.7975,0,14.5386,13.1693,1.6969,754.423,15.2012,86.7183,32.1149,18.5634,0,97.7835,70.3533,2.43078,502.049,98.8819,193.242,133.7,6.19714,0,0.0863158,0.0668179,0.00691708,655.988,0.151123,41.5911,1.96966,
246,719.588,1053.2,1496.2,0.683242,10.1971,0,32.4008,36.0374,1.70622,739.802,33.5133,102.466,97.0736,15.2403,0,150.204,156.858,2.24495,423.346,148.947,254.418,595.59,6.19714,0,0.0863158,0.0668179,0.00691708,655.988,0.151123,41.5911,1.96966,
247,719.588,1091.66,1764.62,0.65917,10.2978,0,37.3834,19.396,1.53597,734.226,37.6165,106.499,144.704,14.0367,0,168.85,84.7663,1.77055,357.149,168.08,270.967,1109.41,6.19714,0,0.0863158,0.0668179,0.00691708,655.988,0.151123,41.5911,1.96966,
248,719.588,1303.1,3865.07,0.552211,10.8194,0,32.1688,29.1995,1.69818,752.237,32.5444,104.979,339.459,16.7956,0,181.774,160.28,2.48087,445.854,183.037,275.032,3243.82,6.19714,0,0.0863158,0.0575645,0.00691708,655.988,0.151123,43.1802,1.96966,
249,719.588,1033.19,2216.87,0.69647,9.18591,0,26.2744,19.8841,1.42187,707.481,26.5836,80.508,161.855,11.5027,0,138.816,96.184,1.4221,303.275,139.776,187.171,1887.09,1.77432,0,0.0863158,0.0668179,0.00691708,655.988,0.151123,43.1802,2.09721,
250,719.588,1061.48,1369.15,0.677909,11.1418,0,48.9971,36.2856,1.63263,770.232,50.0197,102.109,41.0627,18.0496,0,215.645,186.189,2.12206,512.252,216.087,244.767,219.209,6.19714,0,0.0863158,0.0668179,0.00691708,655.988,0.151123,43.1802,2.09721,
251,719.588,1185.29,3010.7,0.607099,9.17333,0,27.2273,28.562,1.44821,709.28,27.682,96.5052,285.412,11.1574,0,133.155,140.337,1.81177,308.67,136.986,246.461,2535.62,5.21258,0,0.0863158,0.0668179,0.00691708,655.988,0.151123,41.3829,2.09721,
252,719.588,1090.19,1825.29,0.660059,9.32929,0,30.6676,28.4879,1.45282,719.627,32.489,100.289,167.845,9.49868,0,140.979,149.685,1.81636,281.258,147.48,246.337,1204.26,6.19714,0,0.0863158,0.0668179,0.00691708,655.988,0.151123,43.1802,2.09721,
253,719.588,1271.88,3909.42,0.565767,10.3161,0,40.4922,19.4086,1.36139,729.498,40.7716,102.539,327.493,14.715,0,181.467,95.1864,1.6553,362.011,181.342,256.246,3342.02,6.19714,0,0.0863158,0.0668179,0.00242368,655.988,0.151123,43.1802,2.09721,
254,719.588,1557.73,6412.6,0.461947,11.9344,0,47.1594,30.8047,1.53273,791.476,48.0756,108.907,517.84,19.474,0,249.266,195.161,2.23587,571.734,254.017,260.266,5893.38,6.19714,0,0.0863158,0.0668179,0.00242368,655.988,0.151123,43.1802,2.09721,
255,719.588,957.437,929.915,0.751577,10.3741,0,31.9943,19.056,1.52412,738.308,33.2343,89.2043,33.7418,14.4232,0,152.75,97.7976,2.32382,382.161,156.879,207.671,442.091,6.19714,0,0.0863158,0.0668179,0.00242368,655.988,0.151123,34.9049,2.09721,
256,719.588,1074.75,1626.59,0.669541,10.6801,0,38.1167,32.1013,1.57366,751.213,39.0264,109.842,92.1958,15.5905,0,169.06,151.695,2.36018,424.504,170.638,279.95,829.465,6.19714,0,0.0863158,0.0330205,0.00242368,656.305,0.151123,43.1802,2.09721,
257,719.588,1068.43,2430.02,0.673502,9.67328,0,28.6709,18.8684,1.36381,716.574,29.592,99.4484,164.237,14.084,0,151.114,112.26,1.89758,369.846,157.986,254.818,1658.74,6.19714,0,0.0863158,0.161848,0.00242368,656.131,0.151123,41.3784,2.09721,
258,719.588,1011.34,1261.57,0.711522,10.7041,0,28.0115,30.146,1.49588,769.001,29.1882,100.935,41.8552,16.3529,0,145.714,175.479,2.21022,524.494,154.03,255.575,204.507,6.19714,0,0.0863158,0.161848,0.00242368,656.305,0.151123,43.1802,2.09721,
259,719.588,1047.66,1608.21,0.68685,10.9527,0,36.9426,24.1761,1.42873,752.747,37.1976,100.801,83.4184,17.7604,0,169.202,123.775,1.90489,472.365,169.252,263.251,896.582,6.12628,0,0.0863158,0.161848,0.00242368,656.305,0.151123,19.9103,2.09721,
260,719.588,1415.72,5711.07,0.508286,11.6914,0,27.8727,27.2802,1.50753,787.262,28.7767,119.469,411.856,19.7161,0,135.604,173.098,2.03289,546.291,140.828,305.648,5252.81,6.19714,0,0.0863158,0.161848,0.00242368,656.305,0.151123,42.1075,2.09721,
261,719.588,1068.24,1846.58,0.673617,10.5772,0,33.7426,17.7053,1.39387,744.253,34.3525,105.042,121.178,16.1513,0,168.474,108.471,2.09227,445.134,170.469,272.313,1361.79,6.19714,0,0.0863158,0.161848,0.00242368,656.305,0.151123,43.1802,2.09721,
262,719.588,1129.84,2173.51,0.636894,11.1499,0,34.9109,23.9653,1.50128,758.82,35.5216,101.508,162.462,18.2672,0,185.433,136.765,2.26217,478.952,186.139,248.942,1381.53,6.19714,0,0.0863158,0.161848,0.00242368,656.305,0.151123,43.1802,2.09721,
263,719.588,2165.95,17869.9,0.332228,10.203,0,25.8733,44.3814,1.40577,778.06,26.7452,81.5503,1197.73,16.4521,0,170.203,343.857,1.96319,824.701,182.789,194.343,16486.8,6.19714,0,0.0863158,0.161848,0.00242368,656.305,0.151123,43.1802,2.09721,
264,719.588,1269.21,4081.66,0.566958,10.3106,0,45.69,28.9931,1.47795,734.634,46.9914,96.5263,304.585,13.3563,0,192.81,125.105,2.14737,352.351,196.54,215.697,3813.58,6.25876,0,0.0863158,0.161848,0.00242368,656.305,0.151123,43.1802,2.09721,
265,718.639,1276.32,3230.64,0.563056,10.4564,0,46.1226,34.3724,1.44484,745.577,46.7041,107.787,283.854,15.6313,0,212.553,178.676,2.13684,438.46,214.89,263.423,2479.6,6.25876,0,0.0863158,0.0953841,0.00242368,656.305,0.151123,43.1802,2.09721,
266,718.639,976.92,1344.45,0.735617,10.0777,0,28.4395,20.5235,1.21068,730.408,29.4442,86.0561,70.7602,14.633,0,156.967,128.799,1.47007,414.298,162.904,193.343,707.521,6.25876,0,0.0863158,0.0953841,0.00242368,656.305,0.151123,43.1802,2.09721,
267,718.639,890.977,913.837,0.806574,9.36938,0,31.1718,16.0057,1.14908,709.796,31.5078,76.4563,15.5212,11.8621,0,174.248,92.4279,1.25535,320.419,174.623,168.331,68.0569,6.25876,0,0.0863158,0.0953841,0.00242368,656.305,0.151123,43.1265,2.09721,
268,718.639,1233.35,5244.82,0.582674,9.67024,0,20.0656,13.371,1.21862,721.822,20.3462,86.4296,360.423,13.8864,0,120.242,83.0819,1.67449,371.38,121.166,226.147,4828.09,6.41233,0,0.0863158,0.0953841,0.00242368,656.305,0.151123,43.1802,2.09721,
269,718.639,1542.74,6994.01,0.465819,11.7592,0,59.0493,34.2018,1.38376,769.146,58.8526,116.281,492.07,19.1476,0,255.214,156.373,2.06482,499.971,254.202,296.854,6458.44,6.41233,0,0.0863158,0.0953841,0.00242368,656.305,0.151123,43.1802,2.09721,
270,718.639,979.094,1193.3,0.733983,10.6226,0,30.7571,30.4159,1.34545,752.032,28.9855,90.5489,34.3872,16.8368,0,161.242,218.962,2.24952,494.895,151.591,220.05,416.11,6.41233,0,0.0863158,0.0953841,0.00242368,656.305,0.151123,29.7065,2.09721,
271,718.639,984.882,1211.57,0.729669,10.0713,0,22.9358,24.1047,1.29289,737.072,23.266,108.87,57.2698,14.1976,0,111.505,123.722,1.78466,392.899,112.558,281.947,390.378,5.45939,0,0.0605612,0.0953841,0.00242368,656.305,0.0766796,43.1802,2.09721,
272,718.639,1079.51,1623.13,0.66571,10.3622,0,47.7684,40.9914,1.37872,744.749,48.4221,106.612,79.2227,14.6226,0,223.341,202.369,2.46153,421.609,225.732,274.513,552.768,5.82322,0,0.0605612,0.0953841,0.00242368,656.305,0.0766796,43.1802,2.09721,
273,718.639,2156.72,12382.3,0.33321,11.4299,0,46.9429,40.0563,1.29544,778.962,48.0008,99.0856,1130.94,19.6631,0,228.164,229.348,2.13842,597.924,234.689,250.619,11797.1,5.76293,0,0.0605612,0.0953841,0.00242368,656.305,0.0766796,43.1802,2.09721,
274,718.639,1015.13,1375.04,0.707925,10.3083,0,47.117,33.8015,1.31074,744.741,48.3299,92.7358,36.7896,14.3835,0,232.486,199.861,2.27573,427.956,236.552,219.623,1097.51,6.43358,0,0.0605612,0.0953841,0.00242368,656.305,0.0766796,43.1802,2.09721,
275,718.639,917.052,977.821,0.78364,10.492,0,21.1192,13.9023,1.10525,739.643,21.3222,81.9793,27.4884,17.435,0,110.348,79.7847,1.71568,466.688,111.247,203.485,131.567,6.43358,0,0.0605612,0.0953841,0.00242368,656.305,0.0766796,43.1802,2.09721,
276,718.639,1099.58,2639.17,0.653556,9.8536,0,37.5448,24.5639,1.34007,719.713,37.8645,97.1421,171.56,13.8369,0,186.977,125.554,2.56481,352.441,187.115,245.009,2013.22,1.53581,0,0.0605612,0.0953841,0.00242368,656.305,0.0766796,43.1802,2.09721,
277,718.639,1008.63,1048.49,0.712486,10.907,0,33.302,22.0137,1.09002,751.404,33.6239,119.687,36.6075,16.8429,0,152.379,109.265,1.52948,442.718,152.999,304.179,192.55,6.16625,0,0.0605612,0.0953841,0.00242368,656.305,0.0766796,43.1802,2.09721,
278,718.505,1194.34,2577.78,0.601592,10.7729,0,38.8816,36.0403,1.11352,753.558,39.6637,101.947,212.363,16.4624,0,196.742,179.305,1.73616,455.838,199.079,263.601,1764.09,6.43358,0,0.0605612,0.0949542,0.00242368,656.305,0.0766796,43.1802,2.09721,
279,718.505,966.976,1113,0.743043,9.71519,0,27.3466,22.2688,1.21791,736.419,28.8222,104.586,36.6011,12.9659,0,143.808,156.064,2.28083,399.641,152.841,270.748,231.079,4.50125,0,0.0605612,0.0949542,0.00242368,656.305,0.0766796,39.1508,2.07992,
280,718.505,1449.64,7120.61,0.495643,10.8371,0,27.6888,23.7537,1.09676,754.016,28.8087,97.5828,505.859,17.7446,0,145.739,123.212,2.19208,488.836,150.565,244.763,6792.42,6.77611,0,0.0605612,0.0949542,0.00242368,656.305,0.0766796,43.1802,2.07992,
281,718.505,1050.91,2461.56,0.683696,10.0183,0,22.7767,12.7553,1.07377,730.573,23.1653,82.7283,167.822,14.9439,0,129.099,91.3848,1.99632,399.095,130.337,197.8,1990.9,6.77611,0,0.0605612,0.0949542,0.00242368,656.274,0.0766796,43.5782,2.07992,
282,718.505,1267.48,2716.06,0.566877,11.2416,0,55.3268,38.5478,1.08887,758.489,56.393,96.9573,249.437,19.1029,0,257.966,209.908,1.92783,507.759,258.466,241.759,1806.15,6.77611,0,0.0605612,0.0949542,0.00242368,656.274,0.0766796,43.5782,2.07992,
283,718.505,954.17,1174.42,0.753016,9.51798,0,36.4834,21.9065,0.902828,714.689,36.7446,91.7267,42.1988,12.695,0,179.723,125.312,1.23333,345.068,180.194,245.605,367.78,6.77611,0,0.0605612,0.0949542,0.00242368,656.274,0.0766796,43.5782,2.07992,
284,718.505,1069.08,2558.84,0.672081,11.0374,0,19.0799,11.443,1.08143,755.252,19.3109,76.7792,175.092,18.2663,0,124.478,59.3569,2.17699,487.802,124.581,152.179,2090.58,6.66085,0,0.0605612,0.0949542,0.00242368,656.274,0.0766796,43.5782,2.07992,
285,718.505,1021.79,1253.67,0.703181,11.0101,0,35.6226,21.8463,1.29033,759.755,36.7008,115.653,39.9137,17.4615,0,177.885,132.343,2.80177,481.696,179.929,303.448,202.548,4.60117,0,0.0605612,0.0949542,0.00242368,656.274,0.0766796,43.5782,2.07992,
286,718.505,955.238,1170.66,0.752174,9.67863,0,42.6517,35.7153,1.11447,728.887,44.3715,64.1888,28.6312,13.1193,0,237.202,197.585,2.36823,383.484,242.154,102.434,146.587,6.77611,0,0.0605612,0.0949542,0.00242368,656.274,0.0766796,31.1835,2.07992,
287,718.505,1068.4,1714.64,0.672508,10.9046,0,41.3664,45.7864,1.36607,792.348,44.2002,103.506,28.9197,16.9393,0,205.525,250.268,2.96265,812.556,219.64,260.933,121.02,6.77611,0,0.0605612,0.0949542,0.00242368,656.274,0.0766796,43.5782,2.07992,
288,718.505,1147.05,1735.8,0.626394,11.0448,0,37.1636,39.9539,1.15714,771.878,39.1073,130.349,116.397,17.6266,0,187.89,182.228,2.13496,505.059,195.914,314.557,955.796,5.89019,0,0.0605612,0.0949542,0.00242368,656.274,0.0766796,43.5782,2.07992,
289,718.505,1020.43,1757.03,0.70412,9.86704,0,25.8311,13.34,1.00486,720.838,26.2007,84.0995,139.249,13.2988,0,147.307,75.431,1.85529,344.343,150.959,210.627,1247.52,6.77611,0,0.0605612,0.0949542,0.00242368,656.274,0.0766796,43.5782,2.07992,
290,718.505,2373.76,18773.6,0.302687,10.7864,0,37.7969,16.2014,0.945374,743.156,38.0152,112.306,1414.55,14.755,0,175.521,81.2739,1.47749,369.852,173.794,284.153,18505.1,6.77611,0,0.0605612,0.0949542,0.00242368,656.274,0.0766796,43.5782,2.07992,
291,718.505,1032.61,1264.65,0.695813,11.0573,0,44.8179,25.6679,1.11624,750.141,45.0926,114.104,40.6156,17.2243,0,211.333,122.701,2.12531,450.684,211.311,292.208,1009.22,6.77611,0,0.0863158,0.0949542,0.00242368,656.274,0.151123,43.5782,2.07992,
292,718.505,2799.18,26810.9,0.256684,10.4838,0,26.9438,13.6642,0.891624,738.044,27.1183,88.5376,1893.5,16.2166,0,141.723,75.3752,1.83194,425.297,143.773,223.759,26407.3,6.77611,0,0.156464,0.0949542,0.00242368,656.274,0.239186,41.9168,2.07992,
293,718.505,1236.68,2591.62,0.580998,10.4375,0,53.2838,31.7207,1.1185,743.029,54.1287,108.723,234.234,14.7664,0,240.93,169.227,2.15879,430.695,244.794,265.623,2537.25,6.77611,0,0.156464,0.0949542,0.00242368,656.274,0.239186,43.5782,2.07992,
294,718.505,1082.91,1812.78,0.663494,10.8616,0,30.456,21.9293,1.03598,753.642,30.8185,114.486,119.682,15.8835,0,147.303,116.237,2.00265,422.06,149.608,292.563,1171.66,2.62143,0,0.156464,0.0949542,0.00242368,656.274,0.239186,43.8804,2.07992,
295,718.505,960.366,997.178,0.748157,10.8582,0,31.0143,17.5607,0.927689,751.439,31.2145,93.7366,23.6155,16.3025,0,146.797,81.6139,1.68634,437.569,146.794,225.663,132.475,6.75351,0,0.119318,0.0949542,0.00242368,656.056,0.239186,43.8804,2.07992,
296,718.505,1038.91,1343.66,0.691597,10.7028,0,32.1163,29.9506,1.05293,754.004,32.7239,94.1918,84.1647,15.2119,0,142.813,147.937,2.06495,429.794,146.182,197.264,507.127,6.77611,0,0.119318,0.0949542,0.00242368,656.305,0.239186,43.8804,2.07992,
297,718.505,1050.24,1328.19,0.684135,11.4286,0,46.3227,17.8706,0.999604,758.864,46.6547,126.336,41.7632,17.7392,0,205.225,104.924,2.18772,449.264,204.463,330.942,175.728,6.77611,0,0.119318,0.0949542,0.00242368,656.305,0.160514,43.8804,2.07992,
298,718.505,1135.85,2024.77,0.63257,10.847,0,44.2838,33.4575,1.05602,747.66,44.6164,111.752,142.178,16.7155,0,210.041,142.449,1.9284,434.758,211.025,286.027,1364.72,1.13397,0,0.119318,0.0949542,0.00242368,656.305,0.239186,43.8804,2.07992,
299,718.505,1064.17,1974.88,0.675177,10.9411,0,21.5224,23.3721,1.03814,759.639,22.8626,103.071,121.726,20.4679,0,153.756,173.269,2.25344,605.811,164.99,278.749,1171.2,6.77611,0,0.119318,0.0949542,0.00242368,656.305,0.239186,43.8804,2.07992,
300,718.505,1042.57,1413.77,0.689165,9.82971,0,37.5842,20.0669,1.03635,723.663,37.8834,111.285,101.226,11.7957,0,176.706,89.7421,1.94843,303.536,175.438,281.784,700.82,1.85164,0,0.119318,0.0949542,0.00242368,656.305,0.239186,43.8804,2.07992,
301,718.505,1152.33,2004.11,0.623522,10.8819,0,49.2318,45.1884,1.19685,766.161,50.653,122.41,106.611,16.0178,0,227.268,250.801,2.55708,530.306,233.219,319.685,955.586,6.77611,0,0.119318,0.0827283,0.00242368,656.305,0.239186,43.8804,2.07992,
302,718.505,985.864,1098.62,0.728807,9.48871,0,31.1013,39.5656,1.0159,720.708,32.9281,109.608,41.4488,9.44644,0,152.335,174.873,2.32509,288.519,162.851,282.303,197.704,6.77611,0,0.119318,0.0827283,0.00242368,656.305,0.239186,43.8804,2.07992,
303,718.505,1045.51,1339.51,0.687226,11.2413,0,52.9547,26.31,0.935543,754.155,53.3714,102.927,43.62,17.9738,0,245.424,140.127,1.75117,469.893,245.311,250.906,185.726,6.77611,0,0.0490202,0.0827283,0.00242368,656.305,0.128625,43.6332,2.07992,
304,718.505,1141.79,2355.95,0.62928,10.3632,0,44.0508,21.5038,0.881304,732.301,44.3062,103.651,184.732,14.4638,0,193.519,109.758,1.68941,373.362,194.366,251.671,1766.47,6.77611,0,0.119318,0.0827283,0.00242368,656.305,0.239186,43.8804,2.07992,
305,718.505,1005.15,1387.94,0.714824,11.4411,0,28.5104,17.2532,0.899474,763.204,28.7486,88.3664,66.7265,19.3213,0,143.749,93.8077,1.57557,506.795,146.678,200.703,629.205,6.77611,0,0.119318,0.0827283,0.00242368,656.305,0.239186,43.8804,2.07992,
306,718.505,1070.56,1618.36,0.67115,10.7975,0,40.7064,29.7613,1.02136,756.035,41.3762,109.784,81.0774,17.0303,0,204.897,175.225,2.20217,484.397,207.879,265.571,759.029,6.77611,0,0.119318,0.0827283,0.00242368,656.305,0.239186,43.4341,2.07992,
307,718.505,1422.85,6992.01,0.504975,9.96969,0,35.3436,20.1204,0.903063,720.656,35.5721,101.632,498.656,13.3524,0,189.732,117.079,1.91435,344.741,190.363,264.368,6739.95,6.77611,0,0.119318,0.0827283,0.00242368,656.305,0.239186,43.8804,2.07992,
308,718.505,1095.05,1651.99,0.656137,12.0136,0,43.6645,22.1089,0.989421,777.676,43.8935,93.334,101.373,20.1195,0,213.854,128.482,1.80683,527.542,214.299,221.292,880.153,6.77611,0,0.0603208,0.0827283,0.00242368,656.305,0.168048,43.8804,2.07992,
309,718.505,1415.32,4828.3,0.507662,10.3953,0,26.2639,17.5803,0.971366,736.428,26.5493,101.533,495.601,13.8241,0,121.552,89.5829,1.92776,361.114,124.174,234.106,4439.56,6.77611,0,0.0603208,0.0827283,0.00242368,656.305,0.168048,43.8804,2.07992,
310,718.505,1463.59,5505.7,0.490919,10.8157,0,50.8892,36.5112,0.864705,748.145,50.1039,114.818,451.444,15.9208,0,239.744,178.615,1.59874,424.188,236.93,291.763,4927.41,6.77611,0,0.0603208,0.0647896,0.00242368,656.305,0.168048,43.8804,2.07992,
311,718.505,1082.81,2353.69,0.663554,9.61115,0,36.5298,23.7844,0.857448,720.206,36.8887,98.1223,156.813,11.3044,0,192.698,142.805,1.70249,316.124,195.414,253.501,1691.21,6.77611,0,0.0603208,0.0647896,0.00242368,656.305,0.168048,43.8804,2.07992,
312,715.247,1340.78,6444.19,0.533456,9.59962,0,29.3699,14.2224,0.7512,709.4,29.5657,89.7765,458.094,12.1518,0,151.546,68.6979,1.63504,303.95,152.43,223.241,6041.93,6.77611,0,0.0603208,0.0647896,0.00242368,656.328,0.168048,43.8804,1.39184,
313,715.247,1643.96,9492.01,0.435076,10.0497,0,27.6415,89.4575,0.959079,726.427,27.5851,80.4947,681.343,13.6279,0,145.654,1070.16,3.24246,350.748,144.057,160.231,9196.05,6.77611,0,0.0603208,0.0647896,0.00242368,656.101,0.168048,43.8804,1.39184,
314,715.247,1113.77,2302.95,0.642185,9.83405,0,38.5868,24.9198,0.793138,719.662,38.8789,113.753,167.344,13.2002,0,188.354,148.641,1.59535,360.215,189.045,293.747,1844.02,6.77611,0,0.0603208,0.0647896,0.00242368,656.328,0.168048,42.8976,1.39184,
315,715.247,962.958,1027.57,0.74276,11.1685,0,26.0237,16.4167,0.79572,761.917,26.3554,77.9272,42.3541,17.7985,0,119.093,87.5326,1.50003,480.098,120.619,161.531,226.47,6.77611,0,0.0603208,0.0647896,0.00242368,656.328,0.168048,44.067,1.39184,
