Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.front.roll_center.z.avg,Heave.front.king_pin_inclination_l.avg,Heave.front.mechanical_trail_l.avg,Heave.front.tie_rod_angle_top_view_l.avg,Heave.front.motion_ratio_heave_l.avg,Heave.front.toe_angle_l.avg,Roll.front.camber_angle_l.avg,Heave.front.scrub_radius_l.avg,Steering.front.ackerman_angle.avg,Heave.front.side_view_swing_arm_angle_l.avg,Roll.front.roll_center.y.avg,Steering.front.tie_rod_angle_front_view_l.avg,Steering.front.camber_angle_l.avg,Heave.front.roll_center.z.std_dev,Heave.front.king_pin_inclination_l.std_dev,Heave.front.mechanical_trail_l.std_dev,Heave.front.tie_rod_angle_top_view_l.std_dev,Heave.front.motion_ratio_heave_l.std_dev,Heave.front.toe_angle_l.std_dev,Roll.front.camber_angle_l.std_dev,Heave.front.scrub_radius_l.std_dev,Steering.front.ackerman_angle.std_dev,Heave.front.side_view_swing_arm_angle_l.std_dev,Roll.front.roll_center.y.std_dev,Steering.front.tie_rod_angle_front_view_l.std_dev,Steering.front.camber_angle_l.std_dev,Heave.front.roll_center.z.best,Heave.front.king_pin_inclination_l.best,Heave.front.mechanical_trail_l.best,Heave.front.tie_rod_angle_top_view_l.best,Heave.front.motion_ratio_heave_l.best,Heave.front.toe_angle_l.best,Roll.front.camber_angle_l.best,Heave.front.scrub_radius_l.best,Steering.front.ackerman_angle.best,Heave.front.side_view_swing_arm_angle_l.best,Roll.front.roll_center.y.best,Steering.front.tie_rod_angle_front_view_l.best,Steering.front.camber_angle_l.best,
116,31.9147,70.9685,155.855,0.449702,20.9766,1.49999,4.05674,0.32409,0.807171,0.826337,0.458461,6.2744,0.270244,15.4011,18.3473,0.423095,1.303,55.8236,4.14428,16.1503,1.22478,1.48113,2.2516,0.171753,21.6443,1.1181,60.7842,5.06489,0.481005,0.407391,7.67663,0.618994,0.102985,0.00290103,0.538771,0.278043,0.0500904,1.06468,0.0151536,1.79914,14.6306,0.307358,0.778208,
117,31.9062,61.2016,122.87,0.521329,18.0466,1.55788,5.11677,0.251165,0.662379,0.601758,0.458985,6.23765,0.168527,8.60083,17.6463,0.424558,1.42821,41.1131,5.13468,22.0688,0.990594,0.505611,1.37583,0.118919,23.28,0.729064,36.521,3.62419,0.469327,0.842394,7.63699,0.60391,0.102985,0.00290103,0.537746,0.278179,0.0542247,1.06468,0.0146296,1.79229,5.56224,0.306701,1.24466,
118,31.8838,64.3708,157.591,0.495315,25.3678,1.37166,1.01594,0.18083,0.621342,0.709901,0.458249,4.2105,0.0344001,11.2554,17.5213,0.371492,1.25202,92.2675,4.0607,4.8771,0.864949,0.362124,2.05957,0.0446745,18.5019,0.155436,44.8367,0.713344,0.299479,0.0957904,7.64647,0.601238,0.105465,0.00239821,0.537746,0.278635,0.393495,1.09098,0.0152573,1.79229,14.576,0.307318,0.912368,
119,31.8838,76.686,173.397,0.415771,25.7745,2.19124,4.69763,0.271626,0.651716,0.622021,0.457703,7.89896,0.0925892,9.28209,22.9048,0.392758,1.44836,84.1344,7.15294,22.236,1.02761,0.501743,1.55571,0.0287703,29.01,0.376547,38.6198,40.6258,0.373868,0.944601,7.64647,0.601238,0.107318,0.00223162,0.537746,0.279711,0.427024,1.09098,0.0136284,1.79022,10.583,0.306984,1.24466,
120,31.8835,44.8221,86.1825,0.711335,14.0765,0.695233,0.293847,0.0931873,0.588092,0.388335,0.449162,2.01186,0.0624195,7.1501,17.4508,0.318974,1.24363,44.7011,1.17296,2.7273,0.582254,0.292679,0.676493,0.0288921,7.65566,0.31424,34.5981,5.42187,0.0889655,0.118367,7.64647,0.591084,0.107318,0.00223162,0.537746,0.276943,0.257754,1.09098,0.0137661,1.79022,14.5648,0.307261,0.902136,
121,31.8651,74.8374,170.159,0.425791,30.5335,1.05971,4.15558,0.189399,0.792463,0.537059,0.463784,3.70165,0.17221,14.1752,17.3077,0.42705,1.32213,91.7799,1.81785,16.7917,0.711464,1.11173,1.03165,0.0546779,11.1294,0.881934,55.7068,0.981693,0.47589,0.416514,7.64647,0.601238,0.107318,0.00223162,0.53439,0.276943,0.453272,1.01346,0.0140828,1.79022,12.7591,0.307261,0.727515,
122,31.8651,92.6879,206.037,0.343789,46.0539,1.27846,3.91923,0.331233,0.774404,1.77346,0.461726,4.98366,0.233666,14.2287,16.8209,0.439463,1.38908,135.566,2.92094,15.7237,1.12153,0.796936,5.62899,0.0564063,13.0195,0.826539,51.0099,2.65071,0.456009,0.517301,7.66555,0.598083,0.109702,0.0022482,0.53439,0.276943,0.366809,0.961182,0.0140828,1.79388,5.03351,0.310123,1.24702,
123,31.863,77.4702,183.573,0.411293,35.2695,1.38313,4.45333,0.16233,0.620813,0.652957,0.466822,4.86075,0.0783901,10.519,17.2974,0.420226,1.28566,109.436,3.93369,18.0533,0.627091,0.380649,2.07067,0.0729069,18.2406,0.281838,40.7349,1.19646,0.462107,0.222201,7.68408,0.585644,0.108595,0.0022482,0.53439,0.276943,0.404634,0.961182,0.0140828,1.79388,11.0019,0.310123,1.14678,
124,31.8597,69.8584,151.244,0.456062,25.8834,1.29093,3.32873,0.230022,0.669675,0.650069,0.445059,5.01263,0.132998,13.0104,17.3305,0.409258,1.4648,76.8507,3.8595,13.2793,0.887937,0.497778,1.81093,0.0670096,16.0334,0.575501,48.7113,1.36492,0.420258,1.18732,7.68408,0.548435,0.108595,0.0022482,0.53439,0.27939,0.0388057,0.945461,0.0146243,1.7932,8.70412,0.310123,0.565947,
125,31.8531,54.7957,112.585,0.581308,17.0073,0.932992,1.83708,0.190484,0.608846,0.509988,0.450127,3.08685,0.0496021,11.0771,17.4231,0.368152,1.25407,45.5322,1.74429,9.88572,0.889684,0.329889,1.17981,0.0273605,9.66357,0.199551,45.5205,0.545907,0.286334,0.113209,7.68526,0.574602,0.108595,0.0022482,0.527973,0.27901,0.262334,0.961182,0.0141472,1.79388,14.3989,0.310109,0.835837,
126,31.8447,129.985,303.48,0.244988,61.7396,1.9414,8.04339,0.447167,5.24065,1.45986,0.48588,9.53825,0.175379,21.3196,17.68,0.495119,1.41874,167.062,4.95192,23.1556,1.28314,31.2074,4.33457,0.138659,24.4512,0.662349,62.0058,3.98526,0.589084,0.956795,7.68526,0.57271,0.102668,0.0022482,0.527973,0.276346,0.362131,0.961182,0.0155129,1.79438,8.77257,0.310109,0.637734,
127,31.8447,87.3671,190.613,0.364494,26.1827,2.2145,4.3613,0.342362,0.704919,0.72373,0.434541,10.6336,0.125272,22.6325,17.1611,0.464427,1.38617,76.7405,7.37726,19.4014,1.19157,1.58321,1.5012,0.0890367,36.4492,0.376215,68.5348,2.62854,0.545837,0.59979,7.199,0.568886,0.102668,0.00239116,0.534375,0.187198,0.0301924,0.976023,0.0147662,1.79438,0.476012,0.310104,1.2469,
128,31.8438,60.8041,145.363,0.523712,23.6057,0.881793,2.95273,0.134622,0.589234,0.512982,0.458957,3.31417,0.153754,9.35228,17.1331,0.323062,1.39171,81.0883,1.43163,16.474,0.630792,0.281592,1.1767,0.0938558,11.0567,0.738351,40.2599,2.25654,0.171701,0.706908,7.67762,0.568886,0.102668,0.00239116,0.534375,0.278708,0.153895,1.00044,0.0147662,1.79438,1.92625,0.174971,1.24659,
129,31.8326,61.9231,144.55,0.514066,22.0337,0.879315,3.2847,0.183562,0.633509,0.550275,0.458507,2.48838,0.12243,12.3874,17.2136,0.409327,1.27849,70.3236,1.22724,17.3611,0.84218,0.440994,1.26821,0.037409,6.6436,0.514698,47.9468,1.05145,0.500985,0.346243,7.68401,0.568886,0.102668,0.00254295,0.536674,0.278185,0.427457,1.00044,0.0147662,1.79438,12.1815,0.310104,0.392595,
130,31.8326,63.212,154.652,0.503584,19.4035,1.89352,1.27891,0.163456,0.622681,0.354268,0.447003,8.08847,0.0561916,11.9901,17.2739,0.391032,1.249,62.2998,6.04845,5.93596,0.749585,0.391744,0.402177,0.0452354,35.1966,0.259959,49.8601,1.37895,0.394312,0.0396144,7.68401,0.588572,0.111455,0.00271754,0.539271,0.277893,0.140881,0.978981,0.0159461,1.79942,7.81669,0.309858,1.04355,
131,31.8326,82.2598,161.036,0.386976,28.9188,2.5143,5.90069,0.394688,0.7116,0.691983,0.448904,9.48974,0.189012,10.2507,20.9652,0.443476,1.3407,90.3789,6.37833,19.5908,1.21862,0.501626,1.90684,0.073327,27.1888,0.791136,33.9261,27.9667,0.446689,0.489391,7.70105,0.591687,0.111455,0.00271754,0.539271,0.278185,0.210014,0.932683,0.017266,1.79942,8.3859,0.309579,0.745834,
132,31.8326,81.732,213.156,0.389475,31.8391,2.41343,5.0221,0.275748,0.658064,0.854912,0.487098,10.3974,0.161839,10.4722,17.2038,0.40627,1.54006,108.815,7.752,23.8742,1.08442,0.606012,2.83186,0.201489,40.0188,0.737456,50.8381,3.98689,0.412616,1.4373,7.70105,0.640082,0.111967,0.00271754,0.541549,0.112125,0.248905,0.932683,0.0177352,1.79942,9.79899,0.309255,1.2477,
133,31.8326,40.9887,57.2135,0.776619,12.6062,1.25044,0.986866,0.13201,0.561662,0.40006,0.452283,2.96162,0.0301866,2.65896,17.3409,0.361774,1.24567,33.403,4.00532,6.57453,0.853509,0.136187,0.871268,0.0348904,14.0456,0.144652,8.10373,0.900008,0.355708,0.292748,7.70389,0.646802,0.111967,0.00409482,0.541549,0.278217,0.427086,0.866918,0.0187581,1.79942,12.6415,0.308119,1.05759,
134,31.8281,46.6907,70.1793,0.68168,12.2642,1.00403,1.90731,0.195,0.609554,0.466597,0.43865,4.05241,0.155467,6.73292,17.1648,0.400465,1.29935,22.0051,1.744,10.1456,0.920339,0.318896,1.11179,0.0716538,15.06,0.695105,27.2933,1.59371,0.439299,0.51171,7.70394,0.630802,0.111967,0.00409482,0.541549,0.277218,0.0118623,0.772993,0.017615,1.79901,7.73671,0.308119,0.279254,
135,31.8222,57.3435,129.374,0.554941,18.8591,1.38656,1.8039,0.211479,0.628673,0.349839,0.450055,5.18484,0.0941733,9.37705,17.2931,0.405429,1.29923,59.1002,3.84681,8.28932,1.01244,0.419351,0.425939,0.0293171,22.0125,0.37847,44.3223,1.24325,0.461361,0.244666,7.69868,0.621937,0.11458,0.00409482,0.541549,0.275684,0.266156,0.772993,0.0173498,1.79802,10.8716,0.308119,1.24727,
136,31.8194,74.403,173.476,0.427663,19.3274,1.44194,4.14949,0.178528,0.651722,0.764672,0.440894,4.92814,0.122653,12.5734,28.0207,0.378897,1.42453,53.8613,4.10595,18.3571,0.672635,0.436159,1.95065,0.0612451,17.7619,0.502816,45.1624,75.154,0.305218,1.45456,7.71215,0.625905,0.113856,0.002309,0.541549,0.275684,0.0477112,0.772993,0.0190553,1.79691,6.22438,0.308119,0.448665,
137,31.818,80.3932,169.248,0.39578,33.5098,1.49011,5.89354,0.203033,0.626832,0.839708,0.463382,5.26709,0.348773,12.5615,17.2485,0.415803,1.52515,91.8048,3.97739,20.7385,0.75724,0.350394,2.15602,0.0815789,15.576,1.28816,43.3027,11.1119,0.444431,1.19545,7.71444,0.644987,0.114827,0.002309,0.541913,0.275684,0.335326,0.772993,0.0186104,1.79676,5.29736,0.308757,1.24844,
138,31.817,57.289,128.789,0.555377,17.4456,1.34259,1.47478,0.18707,0.606688,0.611793,0.459005,2.55565,0.0533866,13.0328,17.8041,0.364605,1.35095,57.4739,3.02984,7.37577,0.87317,0.342205,1.57634,0.0589775,10.0337,0.322494,53.5502,2.07113,0.267962,0.542137,7.72091,0.706502,0.115232,0.002309,0.542717,0.275684,0.353526,0.759695,0.0214784,1.79536,14.0544,0.308757,1.24819,
139,31.8103,108.943,225.846,0.291989,53.142,2.29128,6.80963,0.468855,0.743081,1.17024,0.473292,9.31949,0.28194,15.1675,17.1391,0.484137,1.45284,138.762,5.69565,21.5181,1.37128,0.659972,3.03774,0.139227,27.3908,0.765418,44.6479,3.493,0.561375,0.994496,7.72091,0.706502,0.11601,0.00223887,0.542717,0.274483,0.0304712,0.749789,0.0219654,1.79661,2.55921,0.225795,0.234049,
140,31.8103,69.0902,148.342,0.460416,27.1752,1.67344,3.18172,0.187621,0.568645,0.447989,0.454472,5.49259,0.194949,10.6107,17.402,0.410672,1.29015,89.039,4.25642,12.743,0.775992,0.180514,0.992916,0.0379429,19.073,0.864923,41.5438,1.12877,0.410204,0.344871,7.71389,0.706502,0.115957,0.002309,0.542024,0.274483,0.360529,0.754394,0.022098,1.79661,11.8963,0.308757,0.510147,
141,31.8103,72.5672,169.413,0.438356,25.5819,1.88647,3.6422,0.172877,0.611961,0.755568,0.456814,5.97517,0.0794319,12.6962,18.9611,0.431512,1.31595,92.2531,5.39604,16.2582,0.697856,0.318889,2.3453,0.0950597,20.7193,0.312256,47.399,8.67466,0.49271,0.332343,7.71514,0.685575,0.115957,0.002309,0.542024,0.274483,0.153664,0.747939,0.0210124,1.79661,17.5555,0.309652,1.17479,
142,31.8085,82.359,227.34,0.386218,33.7676,1.84338,5.00029,0.280681,1.58685,0.811503,0.473568,8.92382,0.0858201,10.5186,17.1443,0.436212,1.48628,111.027,6.52665,23.3052,1.09931,6.81408,2.51699,0.110643,41.4108,0.338496,50.2954,2.73302,0.514479,1.17305,7.71255,0.718435,0.115957,0.00250561,0.541623,0.272027,0.447945,0.696211,0.0230226,1.79676,5.90855,0.309652,1.24879,
143,31.8076,73.6423,190.615,0.43192,29.4524,2.24613,3.02807,0.213321,0.607727,0.60116,0.463284,6.62586,0.0716816,11.0164,17.4621,0.424715,1.4294,107.489,5.96031,12.1954,0.847056,1.01282,1.64396,0.117278,24.2128,0.22935,43.9911,1.81855,0.456517,0.735642,7.71255,0.721937,0.115572,0.00210119,0.541623,0.272027,0.207947,0.686692,0.0234461,1.79676,6.09402,0.309652,1.24896,
144,31.8074,111.789,253.025,0.284531,52.3011,2.12311,5.2558,0.351522,0.776138,1.20895,0.46549,7.96381,0.301021,21.2396,17.8753,0.447591,1.4793,143.203,5.36005,18.9696,1.17827,0.838222,3.07679,0.10186,23.8997,1.22293,64.2155,3.09218,0.513622,1.24306,7.71255,0.73314,0.115921,0.0023913,0.541735,0.271742,0.300204,0.686692,0.0234866,1.79464,9.76431,0.31073,0.610831,
145,31.8033,58.2639,131.806,0.545849,19.4681,1.08963,2.46134,0.186767,0.603594,0.670766,0.444505,1.98181,0.127611,11.8508,17.6614,0.356638,1.36091,63.1918,1.99818,12.5975,0.949523,0.31798,2.74011,0.0495157,7.31658,0.619522,50.4682,0.982884,0.244129,0.557402,7.70801,0.717257,0.114115,0.00236366,0.542023,0.271742,0.212546,0.696211,0.0233055,1.79464,13.2862,0.310967,1.24914,
146,31.8006,106.02,415.201,0.299949,12.4615,1.42754,4.36731,0.240298,0.612832,0.521557,0.44219,4.44852,0.199766,8.69527,70.7289,0.433732,1.44061,27.7746,2.97781,17.44,1.00686,0.272386,1.28493,0.0620232,14.6445,0.855146,34.2327,377.638,0.486001,0.791935,7.71681,0.68433,0.11369,0.00236366,0.541069,0.145796,0.104763,0.584884,0.0214862,1.79219,8.41356,0.310424,1.24937,
147,31.8006,45.2235,93.9119,0.703187,15.02,1.22912,1.57349,0.124558,0.591051,0.519234,0.449882,2.86451,0.0322958,3.64215,17.5762,0.350444,1.25064,50.8106,3.08315,10.3006,0.849084,0.330439,1.69266,0.0273977,14.3772,0.0381115,12.9115,53.1564,0.27186,0.188093,7.7132,0.720699,0.114115,0.00236366,0.54194,0.271742,0.265503,0.556072,0.0236405,1.792,13.2277,0.309911,1.2488,
148,31.7978,71.4232,157.357,0.445202,20.0872,1.3518,4.0321,0.246749,0.647795,0.501673,0.457179,4.37558,0.126598,12.9644,24.9025,0.438805,1.29084,58.1274,2.9966,16.3433,0.979088,0.439794,0.902146,0.0673333,14.8757,0.427502,50.8946,53.6378,0.549346,0.25803,7.7132,0.707572,0.115063,0.00250792,0.54194,0.273109,0.188767,0.421353,0.022695,1.79015,5.75575,0.310145,0.953526,
149,31.7978,71.4139,164.805,0.44526,32.8666,1.13546,1.84462,0.247765,0.651487,0.758022,0.465439,4.09506,0.0538811,10.2196,17.3387,0.438456,1.29881,105.849,1.52597,10.5616,0.96421,0.587722,2.60355,0.104825,13.9121,0.136718,44.3599,7.72357,0.530407,0.281222,7.7132,0.701864,0.115119,0.00256924,0.364416,0.272917,0.108699,0.29285,0.0225449,1.78824,9.22415,0.309494,0.910336,
150,31.7961,75.7031,162.701,0.42001,33.9238,1.90098,4.35292,0.341251,0.63322,0.717459,0.465624,6.38787,0.0795795,7.69849,17.4581,0.377243,1.36653,107.272,4.72371,15.9654,1.15999,0.364979,2.00135,0.0576551,20.1296,0.313169,30.466,1.64716,0.272657,0.58211,7.73018,0.789799,0.11486,0.00262291,0.541894,0.272044,0.447535,0.29285,0.0268018,1.78824,9.57554,0.284403,1.1774,
151,31.7961,80.6915,197.795,0.394044,33.2139,1.59387,4.29768,0.289374,0.716633,0.921088,0.466278,5.74594,0.196972,13.6619,17.7473,0.431648,1.40891,109.016,4.40375,18.7872,1.15849,0.701269,3.42241,0.0811948,22.3492,0.846944,49.5673,1.16048,0.519535,0.661178,7.73682,0.806152,0.113709,0.0028005,0.541746,0.272044,0.351912,0.29285,0.0276091,1.78824,12.1181,0.310647,1.24837,
152,31.7961,94.136,199.85,0.337767,38.3434,2.48711,8.48901,0.424313,0.709163,0.847967,0.435715,8.42628,0.182327,14.2146,17.4843,0.516007,1.57591,106.285,6.2719,25.8341,1.3239,0.603302,2.17017,0.103841,31.9444,0.562415,53.0763,1.36125,0.645418,1.16654,7.73682,0.809491,0.113709,0.00256328,0.541746,0.272044,0.00957531,0.29285,0.0279351,1.48208,11.2942,0.311101,1.24837,
153,31.7951,65.6329,120.085,0.484438,19.8429,2.60906,2.49246,0.245877,0.669752,0.512553,0.43944,8.29198,0.175322,9.12152,19.4438,0.423797,1.36435,54.423,6.51856,11.3808,0.877589,0.445281,1.10859,0.0523349,28.4687,0.565496,28.9282,12.2286,0.464627,0.428427,7.73518,0.81723,0.113079,0.00256328,0.541649,0.272044,0.174474,0.29285,0.0280977,1.78824,8.77673,0.311101,1.24837,
154,31.7926,79.9253,235.702,0.397779,22.6793,1.14743,3.83924,0.153025,0.648977,0.533554,0.466035,1.21855,0.149687,5.68115,41.5486,0.407289,1.45251,99.2504,1.57025,19.9839,0.780191,0.613064,1.75781,0.103605,6.8143,0.744157,18.8752,167.873,0.504569,1.42032,7.73492,0.822221,0.113079,0.00225477,0.541649,0.272044,0.378206,0.470512,0.0285117,1.7909,16.9357,0.311262,1.23024,
155,31.7926,80.7497,198.053,0.393718,35.3928,2.0986,4.38095,0.0913118,0.835848,0.934729,0.469241,6.33958,0.251554,11.1906,16.9701,0.40292,1.39152,117.613,5.73848,19.1441,0.40774,1.36048,3.21199,0.0755668,24.9205,0.93018,47.487,24.781,0.364619,0.65919,7.73492,0.824539,0.113079,0.00225477,0.541584,0.272044,0.448578,0.470512,0.0285962,1.79048,0.553876,0.311869,1.24905,
156,31.792,92.5834,231.081,0.343388,42.4232,2.22398,4.85288,0.294876,0.767339,1.07881,0.456688,8.59965,0.192118,12.6388,17.2505,0.432941,1.37159,130.681,6.13332,20.5053,1.05236,0.825479,3.06816,0.098297,31.221,0.612277,46.9924,3.04129,0.440352,0.629604,7.7376,0.837586,0.11196,0.00256328,0.540662,0.272044,0.21226,0.470512,0.0294298,1.79048,5.38527,0.311869,1.24911,
157,31.7906,90.2081,179.661,0.352415,34.23,1.72741,4.91625,0.416937,0.754094,1.21386,0.430195,6.80564,0.204415,20.5492,17.2051,0.45404,1.30092,81.4696,3.52645,15.0092,1.25791,0.91235,3.37954,0.0911297,20.1315,0.669298,61.664,1.83665,0.463664,0.303968,7.7376,0.842744,0.111433,0.00245864,0.540016,0.272044,0.0150567,0.437896,0.0294298,1.79048,9.54909,0.311439,0.707284,
158,31.7906,84.2235,206.26,0.377456,30.6483,2.81209,4.7104,0.32594,0.649658,1.00751,0.453863,10.0907,0.164862,14.5213,16.9124,0.446117,1.48027,110.238,7.36718,19.8197,1.16518,0.391765,3.0411,0.138138,34.9397,0.557298,45.5599,3.09049,0.467128,0.910415,7.73793,0.846079,0.111433,0.00242931,0.540016,0.273174,0.0753121,0.452523,0.0294298,1.79048,2.32262,0.311869,1.24867,
159,31.7902,61.2508,123.538,0.519017,21.0841,1.76804,2.93299,0.262615,0.658013,0.519072,0.454681,4.69256,0.118,9.90173,17.2123,0.401094,1.24563,61.7331,4.38276,11.4405,1.06363,0.498476,1.43232,0.0535476,18.2342,0.524423,33.6968,2.14688,0.378901,0.247305,7.73793,0.834512,0.111433,0.00242931,0.540016,0.230915,0.194487,0.434097,0.0296617,1.78996,6.67458,0.311969,0.532154,
160,31.7888,81.5462,197.588,0.389826,37.9591,2.14346,4.26077,0.20306,0.595779,0.78068,0.471633,4.84803,0.13971,10.6842,17.7439,0.365001,1.3509,125.473,5.17982,19.8013,0.840545,0.354758,2.22797,0.136787,19.6147,0.505722,43.3472,1.11896,0.238852,0.728863,7.73793,0.825594,0.111433,0.00245864,0.362281,0.273158,0.399393,0.425895,0.0290275,1.78992,12.4256,0.311969,0.396582,
161,31.7888,85.7196,227.131,0.370847,43.2753,1.60797,4.72254,0.198101,0.760183,1.04986,0.488495,4.11933,0.265996,9.53655,17.7279,0.419466,1.54797,165.14,3.84681,19.0982,0.776726,1.23865,3.78613,0.171696,14.9671,1.08632,32.402,1.48033,0.426819,1.27346,7.72809,0.804121,0.11174,0.00271654,0.540016,0.272278,0.448707,0.39064,0.0281849,1.78986,8.77947,0.311969,1.24945,
162,31.7859,72.4849,213.539,0.438517,27.3999,2.23441,3.52632,0.181259,0.585298,0.857606,0.462301,6.42909,0.21907,10.7348,18.1343,0.35688,1.36361,113.662,6.81027,16.814,0.879234,0.248937,2.89813,0.126368,30.0866,0.960282,43.3519,3.10242,0.27159,0.665982,7.73077,0.7677,0.110679,0.00277321,0.540016,0.272219,0.0885559,0.39064,0.0262974,1.78883,14.257,0.311969,1.24945,
163,31.7859,53.2951,100.638,0.596413,17.9093,1.12845,2.57216,0.222138,0.647046,0.339924,0.456588,2.7185,0.0519334,8.44967,17.1263,0.38855,1.28461,48.0464,0.971472,11.1137,0.88071,0.435555,0.580137,0.0664255,8.87294,0.16791,39.9864,2.9196,0.362163,0.140323,7.72602,0.778352,0.110679,0.00255251,0.539497,0.272197,0.126575,0.37273,0.026795,1.78883,2.65427,0.311912,1.2497,
164,31.7859,70.77,156.443,0.449144,27.6046,1.9283,2.2536,0.199174,0.647874,0.544797,0.452865,4.78699,0.286629,12.398,17.8947,0.433731,1.33874,86.1325,4.57231,9.74437,0.779377,0.521194,1.40843,0.082033,17.9959,1.10138,49.342,1.88887,0.518277,0.560953,7.73991,0.862988,0.110679,0.00255251,0.539497,0.272197,0.155106,0.37273,0.0311289,1.78883,10.8846,0.311912,1.23522,
165,31.7859,66.8131,148.131,0.475744,28.918,2.03675,2.03912,0.180906,0.695562,0.424833,0.458,4.57585,0.109722,8.14791,17.4767,0.394823,1.35488,93.869,4.97422,8.40933,0.704935,0.65237,0.926062,0.0993659,16.7394,0.355914,37.2832,1.39568,0.353733,0.447079,7.74079,0.871225,0.110679,0.00255251,0.539379,0.272197,0.224277,0.37273,0.0308918,1.78883,11.1424,0.311912,1.24945,
166,31.785,76.2174,156.286,0.41703,30.2619,1.7233,5.63991,0.307125,0.708094,0.477514,0.46865,6.22689,0.0833267,10.0311,18.3672,0.456338,1.46616,89.8059,3.9245,21.5347,1.09415,0.600667,1.02762,0.0930537,21.4671,0.207305,33.6587,6.81041,0.522866,1.19779,7.74079,0.871573,0.110679,0.00272407,0.539379,0.261186,0.290001,0.37273,0.0313435,1.78883,10.8022,0.312153,1.24944,
167,31.7841,57.5913,142.413,0.551891,22.6376,1.41489,2.35375,0.209708,0.618627,0.748972,0.455137,2.63959,0.116327,6.92533,17.7835,0.357156,1.33065,89.9812,2.76614,11.5907,1.02216,0.473964,2.33778,0.0780345,11.2066,0.461801,30.4649,0.819542,0.246643,0.672924,7.74565,0.875563,0.110429,0.00267175,0.539158,0.272219,0.104064,0.40589,0.0320396,1.78827,13.9468,0.312153,0.626871,
168,31.7841,53.9011,124.271,0.589674,17.4999,1.90527,1.10546,0.229289,0.712943,0.442736,0.456443,4.04763,0.18172,7.98665,17.5506,0.3958,1.38661,55.5402,4.70899,6.67849,1.109,1.02526,1.07719,0.0507252,17.5419,0.747618,41.0814,1.94945,0.409821,0.67588,7.74604,0.891515,0.1096,0.00267175,0.539054,0.272219,0.277482,0.399589,0.0323454,1.78827,4.02827,0.312173,1.2495,
169,31.7839,64.9356,164.478,0.489468,20.0483,1.27907,3.47236,0.119799,0.64301,0.363959,0.464856,3.20922,0.0781388,12.7809,20.8301,0.374948,1.27088,76.5637,1.76408,16.6092,0.579705,0.505799,0.427311,0.0662402,13.4995,0.28063,52.3522,21.7134,0.329816,0.250919,7.74645,0.895928,0.109502,0.00267175,0.539054,0.272079,0.44861,0.384647,0.0328,1.78776,16.704,0.312173,0.781222,
170,31.7839,86.9545,225.912,0.365523,24.6616,2.13361,6.365,0.18874,0.708641,0.687103,0.465441,6.96377,0.0853512,10.2787,32.5243,0.399165,1.49304,110.117,5.78309,26.1075,0.745204,0.850441,1.9675,0.154823,30.9488,0.230233,38.4281,104.579,0.379607,1.00147,7.74509,0.893335,0.109502,0.00265185,0.539025,0.272079,0.197905,0.378035,0.0325883,1.78776,1.87443,0.31228,1.24982,
171,31.7832,77.472,205.817,0.410254,30.5737,1.90614,4.4098,0.214681,0.779989,0.807392,0.461159,5.24194,0.0908268,13.4667,17.674,0.436869,1.40892,106.23,4.462,19.533,0.862726,1.1666,2.16686,0.0681572,20.6775,0.296363,55.813,14.7904,0.499568,0.980885,7.74492,0.898188,0.109044,0.00262875,0.538876,0.272682,0.222602,0.374971,0.0329536,1.78776,6.81412,0.31228,0.790975,
172,31.7827,81.9402,178.145,0.387877,38.035,1.78266,4.53721,0.274912,0.677687,0.86275,0.471631,5.75533,0.17627,9.69185,17.8781,0.437901,1.35886,126.128,3.86251,16.9165,0.957685,0.556535,2.34878,0.12155,18.5196,0.624727,32.3306,0.8104,0.465512,0.736542,7.74461,0.898132,0.108426,0.00262875,0.538791,0.272682,0.184726,0.374971,0.0329414,1.78793,14.519,0.312442,0.343497,
173,31.7821,74.1054,222.384,0.428877,29.8607,1.72506,2.98032,0.133833,0.577977,0.911812,0.483545,2.79139,0.0478705,13.8731,19.1016,0.350318,1.26793,135.93,4.23539,14.352,0.728053,0.235,3.18223,0.233444,13.6994,0.0956286,58.8622,6.50182,0.209302,0.136248,7.74461,0.898132,0.108377,0.00262139,0.538791,0.272682,0.290297,0.378047,0.0329414,1.78793,17.0099,0.312451,1.24993,
174,31.7819,53.1606,104.853,0.597848,15.857,1.98365,2.9154,0.0935133,0.614864,0.420696,0.444395,5.14516,0.112659,6.15297,17.7375,0.336263,1.34647,41.7842,5.2751,17.5962,0.493143,0.368864,0.927659,0.0690386,23.566,0.392144,29.0248,1.81965,0.115388,0.599038,7.74403,0.889949,0.10759,0.00262139,0.538791,0.273232,0.0512888,0.378047,0.0323237,1.78793,9.85477,0.312451,1.24993,
175,31.781,60.367,140.498,0.526463,28.1541,1.88911,1.08207,0.138292,0.659689,0.5314,0.461003,4.70559,0.139305,3.4834,17.4963,0.375146,1.25157,99.3596,4.72058,5.1204,0.672282,0.590346,1.36989,0.0417884,21.0694,0.544351,8.99957,1.75163,0.334908,0.105379,7.74212,0.894778,0.107586,0.00260761,0.538918,0.273232,0.453801,0.378047,0.0326834,1.78793,6.73777,0.312488,0.864797,
