Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.rear.side_view_swing_arm_angle_l.avg,Heave.rear.p_rod_length_l.avg,Heave.rear.coil_over_length_l.avg,Heave.rear.tie_rod_angle_top_view_l.avg,Heave.rear.toe_angle_l.avg,Heave.rear.roll_center_gnd.z.avg,Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,Heave.rear.side_view_swing_arm_angle_l.std_dev,Heave.rear.p_rod_length_l.std_dev,Heave.rear.coil_over_length_l.std_dev,Heave.rear.tie_rod_angle_top_view_l.std_dev,Heave.rear.toe_angle_l.std_dev,Heave.rear.roll_center_gnd.z.std_dev,Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,Heave.rear.side_view_swing_arm_angle_l.best,Heave.rear.p_rod_length_l.best,Heave.rear.coil_over_length_l.best,Heave.rear.tie_rod_angle_top_view_l.best,Heave.rear.toe_angle_l.best,Heave.rear.roll_center_gnd.z.best,Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,Roll.rear.camber_angle_gain_roll_l.best,
90,1266.89,2455.92,3785.06,0.515851,119.177,0,291.729,2.87479,118.951,1490.46,300.795,114.285,17.6487,341.234,0,809.733,3.31174,357.148,993.639,1702.17,333.569,25.4963,1.93042,0,3.13493,0.0159467,2.49925,1207.34,0.733681,0.736463,6.29948,
91,1266.89,2230.59,2941.65,0.567963,100.954,0,288.703,2.91522,103.962,1460.53,158.353,98.2423,16.9258,282.599,0,777.138,3.13904,305.017,809.716,957.424,278.005,21.4341,1.93042,0,3.13493,0.0159467,2.49925,1207.34,0.733681,0.736463,6.29948,
92,1266.89,2000.78,2003.81,0.633199,71.5892,0,229.524,3.37775,87.2277,1453.69,70.2484,68.7261,16.3994,243.272,0,647.574,3.63592,280.121,792.842,270.242,239.168,21.9236,1.93042,0,3.13493,0.0159467,2.49925,1207.34,0.733681,0.736463,6.25863,
93,1266.89,2189.05,2411.45,0.57874,92.6827,0,320.298,3.05272,75.3586,1462.41,127.61,90.3651,17.2679,248.622,0,840.123,3.27051,195.804,789.46,666.135,246.944,22.3296,1.93042,0,3.13493,0.0159467,2.49925,1207.34,0.733681,0.736463,6.29948,
94,1266.89,2471.41,5539.62,0.512619,63.4559,0,218.292,2.84771,82.341,1417.17,608.984,62.339,15.9771,219.633,0,595.504,3.16601,233.973,750.237,4555.62,219.001,21.3305,1.93042,0,3.13493,0.0139871,2.29399,1207.34,0.733681,0.736463,6.29948,
95,1266.89,2163.86,2997,0.585478,64.8042,0,249.345,2.82536,76.3705,1373.89,320.744,61.4826,14.3959,176.357,0,731.538,2.93434,183.354,585.231,1724.95,171.797,16.7379,1.93042,0,3.13493,0.0159467,2.49925,1207.34,0.733681,0.736463,4.06219,
96,1266.89,3016.37,8431.02,0.420005,98.5148,0,272.327,2.69537,111.179,1477.17,941.345,95.8513,17.2889,271.991,0,790.494,2.83911,472.675,1048.71,7231.16,269.327,23.6733,1.93042,0,3.13493,0.0159467,2.49925,1207.34,0.733681,0.736463,6.29948,
97,1266.89,1981.08,1980.21,0.639495,60.0372,0,250.779,2.94349,71.052,1468.7,52.0143,57.9894,17.5637,219.459,0,698.854,3.104,241.292,849.184,639.471,216.764,24.5453,1.93042,0,3.13493,0.0159467,2.49925,1207.34,0.733681,0.736463,6.29948,
98,1266.89,2315.9,3324.81,0.54704,89.0394,0,333.984,2.71391,87.5324,1481.81,218.965,84.7988,17.0509,261.741,0,904.243,2.8863,296.114,928.289,1567.47,251.935,23.2108,1.93042,0,3.13493,0.0159467,1.09357,1207.34,0.733681,0.736463,6.29948,
99,1266.89,1793.1,1500.99,0.706536,67.1942,0,175.995,3.20809,83.1588,1341.77,41.1772,66.6562,13.9413,191.663,0,545.637,3.57451,270.143,474.97,217.297,194.376,13.8241,1.93042,0,3.13493,0.0159467,1.09357,1207.34,0.733681,0.736463,6.29948,
100,1266.89,2361.13,3261.86,0.536562,92.0497,0,335.381,2.91485,90.0593,1582.34,152.297,86.9673,19.1196,290.215,0,923.297,2.98155,274.222,1233.92,929.631,273.913,27.1615,1.93042,0,3.13493,0.0159467,1.09357,1207.34,0.733681,0.736463,6.29948,
101,1266.89,2460.25,4369.6,0.514943,76.5545,0,258.181,3.25457,87.8658,1450.42,494.106,73.5911,16.2771,227.161,0,734.807,3.26262,266.8,852.811,2943.35,223.123,23.3848,1.93042,0,3.13493,0.0159467,1.09357,1207.34,0.733681,0.736463,6.29948,
102,1266.89,1887.75,1665.68,0.671111,86.7807,0,208.541,2.8538,73.6302,1361.39,55.2051,84.8534,14.4987,254.952,0,562.629,3.10261,180.356,484.36,439.521,253.653,14.8707,0.594161,0,3.13493,0.0159467,1.09357,1207.34,0.733681,0.540136,6.29948,
103,1266.89,2473.19,4106.73,0.51225,67.7281,0,325.417,2.68076,46.6443,1475.44,470.926,66.2007,18.1497,215.661,0,933.633,2.82512,118.865,835.61,2654.52,214.993,25.6621,1.93042,0,3.13493,0.0159467,1.09357,1207.34,0.733681,0.736463,6.29948,
104,1266.89,2315.85,2958.33,0.547053,105.764,0,362.827,2.58451,86.3425,1430.74,207.251,103.725,16.6133,287.494,0,945.971,3.03518,233.845,734.346,1220.23,284.264,21.2887,1.93042,0,3.13493,0.0159467,1.09357,1207.34,0.733681,0.736463,6.5452,
105,1266.89,2275.92,4176.45,0.55665,64.7909,0,296.611,2.58406,48.4978,1371.33,413.451,63.4608,15.1953,205.583,0,888.777,2.75582,136.673,624.691,2925.48,205.432,19.1808,1.93042,0,3.13493,0.0159467,1.09357,1207.34,0.733681,0.736463,6.5452,
106,1266.89,2031.69,1961.91,0.623565,96.7055,0,192.34,3.01727,88.212,1453.26,85.0362,95.5164,17.6054,283.469,0,496.939,3.12363,267.932,748.898,286.754,283.21,22.6456,1.93042,0,3.13493,0.0159467,1.09357,1207.34,0.733681,0.736463,6.5452,
107,1266.89,1890.32,1873.6,0.670197,82.2542,0,178.547,2.81378,78.9604,1428.54,22.8856,79.9305,16.3894,269.01,0,558.318,3.11426,245.52,793.848,69.3549,265.46,22.9632,1.93042,0,3.13493,0.0159467,1.09357,1207.34,0.733681,0.736463,6.5452,
108,1266.89,2103.24,2236.44,0.602353,96.4688,0,248.232,2.44048,72.1305,1508.8,60.9644,94.9178,19.2807,261.996,0,700.077,2.77315,201.319,938.325,180.488,260.866,28.034,1.93042,0,3.13493,0.0159467,1.09357,1207.34,0.733681,0.736463,6.5452,
109,1266.89,2311.97,3149.36,0.54797,103.17,0,314.169,2.6075,100.49,1444.96,228.504,101.318,16.7515,289.558,0,828.444,2.86869,277.079,766.724,1223.17,288.383,21.8785,1.93042,0,3.13493,0.0159467,1.09357,1207.34,0.733681,0.736463,6.42578,
110,1266.89,2314.09,3087.22,0.547468,97.5153,0,338.945,2.44899,108.905,1498.31,157.129,93.5059,17.3282,301.606,0,906.533,2.86699,323.694,919.349,858.869,295.46,24.7859,1.93042,0,3.13493,0.0159467,1.09357,1207.34,0.733681,0.736463,2.82811,
111,1266.89,2445.11,3184.06,0.518132,93.5744,0,355.089,2.61228,79.7782,1529.3,273.841,91.4647,19.4567,257.86,0,929.3,3.08545,241.951,912.152,1492.27,254.834,26.3328,1.93042,0,3.13493,0.0159467,1.09357,1207.34,0.733681,0.736463,7.64631,
112,1266.89,2318.88,3401.01,0.546337,79.784,0,348.376,2.25673,69.0012,1409.22,316.144,78.1372,15.959,233.655,0,954.104,2.89854,206.486,682.983,1958.47,233.292,19.7033,1.93042,0,3.13493,0.0159467,1.09357,1207.34,0.733681,0.736463,7.64631,
113,1266.89,1867.74,1701.46,0.678303,80.5027,0,182.74,2.11971,96.0113,1367.95,42.2709,82.2109,13.9263,215.674,0,538.732,2.53371,298.621,531.769,294.088,220.821,13.4812,1.93042,0,3.13493,0.0102127,1.09357,1207.34,0.733681,0.736463,7.04715,
114,1266.89,1945.57,2261.37,0.651167,64.5675,0,195.974,1.88627,47.3763,1384.47,169.762,65.7551,15.7786,195.769,0,603.889,2.12926,178.903,630.241,963.745,204.345,19.9613,1.93042,0,3.13493,0.0102127,1.09357,1207.34,0.733681,0.736463,7.64631,
115,1266.89,1818.09,1716.28,0.696824,87.2222,0,204.84,1.81645,64.4325,1321.24,39.939,85.1486,13.4529,286.395,0,598.987,2.50685,171.813,440.236,144.188,282.615,13.1258,1.93042,0,3.13493,0.0102127,0.492227,1207.85,0.733681,0.736463,7.64631,
116,1266.89,2216.92,3937.89,0.571465,30.8788,0,212.874,2.10367,51.5341,1471.13,403.087,27.9246,17.3876,114.032,0,638.225,2.83697,193.512,900.993,2770.52,112.799,25.9362,1.71682,0,13.4527,0.0102127,1.09357,1207.85,0.733681,0.665447,7.64631,
117,1266.89,2100.35,2169.19,0.60318,96.1428,0,370.208,1.98883,103.45,1374.05,46.6535,92.8946,14.9631,283.551,0,986.257,2.47159,253.298,504.443,245.837,280.441,15.0708,1.93042,0,10.8303,0.00964077,1.09357,1207.85,0.733681,0.736463,7.64631,
118,1266.53,2241.03,3126.98,0.565157,116.212,0,245.027,2.04055,89.5035,1445.45,212.802,113.307,16.6884,329.179,0,703.3,2.82318,278.891,785.831,1297.28,325.189,20.7833,1.93042,0,10.8303,0.00964077,1.09357,1207.85,0.733681,0.736463,7.64631,
119,1266.53,2013.62,2191.35,0.628984,99.7345,0,216.055,2.0196,95.7243,1441.25,44.6079,97.8994,16.3257,297.419,0,615.759,2.59162,267.38,744.114,189.975,295.798,21.0256,1.93042,0,5.46907,0.00964077,1.09357,1207.85,0.733681,0.736463,6.09232,
120,1256.21,1946.47,2280.86,0.645379,61.2693,0,216.868,1.78378,55.0472,1393.02,143.722,59.6591,15.0982,187.809,0,667.632,2.23287,168.377,669.618,911.102,187.215,18.4681,1.82789,0,5.46907,0.00964077,0.753627,1207.85,0.733681,0.736463,8.22532,
121,1256.21,2069.05,3129.11,0.607143,72.542,0,195.13,2.11249,68.076,1436.26,206.804,71.0219,17.104,221.723,0,548.968,2.5381,187.826,864.455,1773.45,219.129,24.918,1.82789,0,5.46907,0.00964077,0.753627,1207.85,0.733681,0.736463,8.22532,
122,1256.21,1912.49,2024.37,0.656845,79.9366,0,223.104,2.09387,73.3381,1378.92,63.8768,76.8507,14.3776,238.636,0,639.09,2.55913,235.738,622.657,302.119,236.304,17.7212,1.82789,0,5.46907,0.00964077,0.753627,1187.84,0.733681,0.736463,3.43495,
123,1256.21,2035.93,2011.92,0.617022,70.6273,0,283.765,2.15259,39.9952,1466.59,85.6034,68.8411,18.3474,202.756,0,756.202,2.57046,133.742,788.185,294.233,202.05,24.9447,1.82789,0,5.46907,0.00964077,0.753627,1207.85,0.733681,0.736463,4.71153,
124,1256.21,1818.67,1912.93,0.69073,54.4154,0,204.116,1.91916,71.8827,1371.16,49.8441,51.0758,14.2649,205.659,0,646.203,2.54352,230.334,651.104,218.709,199.932,17.7422,1.82789,0,5.46907,0.00964077,0.753627,1207.85,0.733681,0.736463,8.22532,
125,1256.21,2057.85,3615.38,0.610449,63.3126,0,199.204,1.64944,51.9591,1369.57,295.867,61.335,14.9478,203.785,0,598.57,2.05863,153.464,645.334,2568.49,202.913,18.5425,1.82789,0,5.46907,0.0102127,0.753627,1207.85,0.733681,0.736463,8.22532,
126,1256.21,2004.7,2007.19,0.626632,90.9075,0,207.849,1.96086,56.3133,1455.91,85.2397,89.0541,17.4668,300.913,0,576.492,2.52922,172.879,821.767,332.571,300.192,24.123,1.82789,0,5.46907,0.0102127,0.753627,1208.03,0.733681,0.736463,8.22532,
127,1256.21,2002.28,2767.58,0.627389,87.4602,0,202.161,1.77444,61.5629,1358.5,191.07,85.2666,14.4927,291.544,0,632.948,2.49639,206.922,593.379,1544.37,290.915,18.283,1.49515,0,5.46907,0.0102127,0.753627,1208.3,0.820645,0.736463,8.55857,
128,1256.21,2372.02,6641.55,0.529595,81.1091,0,147.834,1.66868,78.5771,1355.38,614.739,78.7013,14.0139,260.664,0,469.291,2.46342,241.371,547.708,5551.93,257.359,15.3915,1.74155,0,5.46907,0.0102127,0.753627,1208.3,0.820645,0.736463,8.55857,
129,1256.21,2009.59,2360.31,0.625109,75.0995,0,255.807,1.77073,62.4836,1472.97,50.3893,73.2256,17.8411,240.14,0,796,2.52249,219.419,889.733,513.423,239.665,26.5118,1.82789,0,10.8303,0.0102127,0.753627,1207.93,0.820645,0.736463,8.55857,
130,1256.21,2296.86,3935.03,0.546926,88.0192,0,244.067,2.06527,76.1698,1383.6,402.763,85.4133,14.7582,276.151,0,674.792,3.0888,211.569,588.425,3037.84,272.858,17.1218,1.02865,0,8.86971,0.0115032,0.753627,1207.41,0.820645,0.55531,8.55857,
131,1253.97,1907.96,2005.49,0.657232,75.2417,0,182.591,1.50907,77.3557,1441.57,41.6557,72.2748,15.7577,267.773,0,533.974,2.29898,276.773,768.453,366.941,263.518,21.2547,1.82789,0,10.8303,0.0115032,0.753627,1208.22,1.55368,0.736463,8.55857,
132,1253.97,7474.25,54890.7,0.167772,59.8384,0,330.216,1.49322,39.8163,1484.27,5482.39,58.2366,17.9931,184.431,0,950.569,2.05607,154.119,817.795,54069.2,183.689,24.5427,1.50001,0,10.8303,0.0115032,0.753627,1208.22,1.55368,0.736463,8.55857,
133,1253.97,1982.32,2439.54,0.632576,51.8591,0,226.139,1.62636,61.1937,1380.57,196.314,49.5707,15.0475,203.373,0,711.424,2.37146,199.451,661.707,1163.13,199.994,19.6858,1.50001,0,10.8303,0.0115032,0.753627,1207.99,1.55368,1.16842,8.55857,
134,1253.97,1825.42,2146.01,0.686948,55.9543,0,143.005,1.54904,75.0998,1422.3,59.7227,52.9337,14.8528,176.324,0,487.805,2.29266,405.523,928.875,255.347,169.193,19.3421,1.50001,0,10.8303,0.0115032,0.753627,1207.99,0.704014,1.16842,8.74333,
135,1253.97,2230.38,2501.89,0.562222,136.838,0,303.559,1.8326,97.7839,1445.89,94.1614,133.962,16.3507,348.198,0,809.681,2.73112,247.778,726.515,401.239,344.206,20.7859,1.50001,0,10.8303,0.0115032,0.716512,1207.99,1.32839,1.16842,6.31055,
136,1253.97,2138.71,3073.68,0.586319,87.4541,0,235.461,1.41936,63.1586,1404.2,247.356,84.247,15.4154,265.121,0,701.523,2.45337,195.039,671.643,1880.52,260.705,19.8559,1.50001,0,10.8303,0.0115032,0.716512,1207.99,0.944241,0.841179,7.59192,
137,1253.97,2049.32,2306.81,0.611895,60.4267,0,243.629,1.38883,84.5799,1493.66,90.0201,57.9564,17.6629,181.344,0,683.561,2.24712,246.621,892.108,461.931,180.282,25.8054,1.50001,0,10.8303,0.0115032,0.716512,1207.99,1.32839,0.841179,8.74333,
138,1253.97,2004.52,2439.19,0.62557,91.9171,0,209.135,1.36516,74.0566,1419.46,101.252,91.3385,16.0005,290.224,0,644.663,2.47436,276.78,729.844,553.712,288.884,21.7016,1.50001,0,10.8303,0.0115032,0.716512,1207.99,1.32839,0.841179,8.74333,
139,1253.97,1844.44,1746.75,0.679863,74.2462,0,216.889,1.28074,36.2495,1359,69.109,72.8212,14.8517,261.633,0,658.13,2.0765,134.34,637.191,231.55,262.049,19.1613,1.153,0,10.8303,0.0115032,0.716512,1207.99,1.32839,0.733265,8.74333,
140,1253.97,2050.94,3855.59,0.611412,43.3573,0,192.246,1.26918,28.4842,1417.65,310.04,41.8614,16.0299,208.731,0,662.167,2.01712,117.317,827.993,2776.23,207.047,24.3753,1.153,0,7.22401,0.0115032,0.716512,1207.99,1.32839,0.733265,8.35692,
141,1253.97,2471.62,4561.62,0.507347,67.7861,0,331.221,1.15582,53.3529,1474.99,460.03,65.494,17.5915,228.54,0,940.037,1.80597,186.196,856.101,3165.2,223.495,25.4092,1.153,0,8.79935,0.00746447,0.716512,1207.99,1.32839,0.733265,8.54133,
142,1253.97,1930.56,2067.01,0.649535,41.9097,0,252.071,1.32108,30.1014,1461.29,86.3628,40.6039,16.903,150.784,0,805.905,2.48572,129.048,832.486,319.181,149.914,24.2285,1.153,0,8.79935,0.0159299,0.716512,1207.99,1.32839,0.733265,8.54133,
143,1253.97,1893.4,2146.39,0.662285,55.8279,0,221.347,1.07627,58.4584,1459.28,27.4931,53.2391,16.6752,207.952,0,708.116,1.786,214.174,925.659,108.734,203.296,25.8649,1.153,0,8.79935,0.0183277,0.716512,1207.99,1.32839,0.674416,8.74333,
144,1253.97,3149.81,9204.38,0.398109,75.5353,0,246.281,1.36447,74.7955,1516.27,1148.41,69.3102,17.8439,244.008,0,749.577,2.21611,293.386,1100.86,7985.79,226.427,26.6021,1.153,0,8.76333,0.0183277,0.638392,1207.99,1.32839,0.674416,8.74333,
145,1253.97,2077.98,2214.53,0.603457,82.395,0,322.115,1.32938,80.7341,1421.84,73.3852,80.5551,15.6217,246.858,0,863.152,2.33312,244.062,771.244,1017.68,245.412,20.9416,1.153,0,8.76333,0.0105882,0.638392,1207.99,1.32839,0.674416,6.50787,
146,1253.97,1845.33,1965.26,0.679536,68.6409,0,205.231,1.20888,56.1212,1410.01,23.93,64.9051,15.2823,241.193,0,638.463,2.22972,217.369,799.701,82.9921,236.171,21.3177,1.153,0,8.76333,0.0183277,0.638392,1207.99,1.32839,0.674416,8.74333,
147,1253.97,1988.44,2325.13,0.630631,80.8744,0,225.833,1.25162,72.6835,1421.91,91.011,78.9569,15.9161,254.596,0,725.688,2.26235,243.225,777.135,355.911,252.157,21.8172,1.153,0,8.76333,0.00593905,0.638392,1207.99,1.32839,0.674416,8.74333,
148,1253.97,1998.61,2173.82,0.627419,98.3153,0,250.383,1.0875,67.7063,1406.41,62.522,96.7141,15.4755,296.378,0,757.005,1.72684,218.287,677.029,215.665,295.718,19.6511,1.153,0,7.66452,0.00593905,0.638392,1207.99,1.32839,0.674416,8.74333,
149,1253.97,2295.52,3135.21,0.546269,98.404,0,330.733,1.31819,51.9219,1454.64,244.658,96.4132,17.432,294.538,0,945.825,2.15007,180.13,743.745,1353.71,292.188,23.2181,1.153,0,7.66452,0.00593905,0.638392,1207.99,1.35494,0.674416,8.74333,
150,1253.97,2126.54,3726.53,0.589677,92.2869,0,182.587,1.09471,68.8913,1405.4,271.307,89.7538,15.2176,311.798,0,625.083,1.91116,262.43,733.252,2344.79,308.46,20.0442,1.153,0,7.66452,0.00593905,0.638392,1207.99,1.35494,0.674416,8.74333,
151,1253.97,2174.88,2691.02,0.57657,68.2605,0,338.729,1.75209,49.5012,1467.83,167.661,64.0552,17.0844,220.675,0,908.767,2.95502,196.234,783.224,1116.38,211.905,23.3941,1.05255,0,7.66452,0.00593905,0.638392,1207.99,1.35494,0.674416,4.8968,
152,1253.97,1993.42,2197.68,0.629053,73.9823,0,235.925,1.27312,68.1845,1471.55,53.2746,71.8609,17.3726,257.636,0,719.147,2.42975,275.664,876.415,223.065,252.928,24.4768,1.05255,0,7.66452,0.00593905,0.638392,1208.45,1.35494,0.674416,8.74333,
153,1253.97,2223.96,3269.9,0.563844,75.7384,0,235.11,1.36643,71.6739,1498.4,251.286,72.6483,17.7363,235.388,0,669.105,2.34716,241.125,909.666,2007.77,229.541,25.9129,0.836446,0,7.66452,0.00593905,0.638392,1208.45,1.35494,0.520578,8.74333,
154,1253.97,2047.49,2571.44,0.612443,83.3393,0,229.2,1.40733,89.323,1424.57,125.01,79.3378,15.3001,263.591,0,736.137,2.43118,274.416,803.478,813.811,256.953,21.3155,0.836446,0,6.90804,0.00593905,0.638392,1208.45,1.35494,0.520578,8.67986,
155,1253.97,2041.51,2151.09,0.614236,91.1543,0,263.11,1.47571,59.6511,1427.23,92.9926,89.5851,16.3058,277.974,0,744.622,2.25648,185.87,709.511,327.479,277.028,21.3513,0.836446,0,7.91019,0.00593905,0.638392,1207.95,1.35494,0.520578,4.47287,
156,1253.97,2209.03,3200.65,0.567655,59.5432,0,249.877,1.12847,52.8325,1464.61,305.898,58.1683,16.9762,191.924,0,727.538,1.6766,163.306,804.539,1753.15,191.29,23.7115,0.836446,0,7.91019,0.00593905,0.638392,1207.95,1.35494,0.3359,6.51226,
157,1253.97,1759.17,1891.58,0.712817,65.6603,0,169.561,1.06466,37.6119,1321.79,87.607,62.7416,13.1413,240.475,0,641.638,1.79269,148.122,472.683,615.156,236.167,14.8385,0.836446,0,5.96188,0.00593905,0.638392,1207.95,1.35494,0.454017,0.353471,
158,1253.97,2162.76,3252.06,0.579799,61.137,0,252.646,1.18875,57.1634,1460.32,254.867,58.7401,16.7052,198.821,0,795.437,1.91066,192.827,874.727,1872.71,194.254,24.119,0.836446,0,7.91019,0.00593905,0.638392,1207.95,1.35494,0.454017,8.74333,
159,1253.97,15347.5,136041,0.0817049,43.873,0,214.175,1.20751,41.0955,1338.75,13652.5,42.5443,13.4174,220.56,0,778.55,2.17359,177.756,630.53,135081,217.098,17.4965,0.836446,0,7.91019,0.00593905,0.638392,1207.95,1.35494,0.454017,8.74333,
160,1253.97,2097.01,2948.47,0.59798,71.3737,0,201.75,1.26603,75.0906,1418.03,245.371,68.9833,15.1455,252.286,0,671.914,2.13286,254.663,804.053,9246.35,246.91,20.5544,0.836446,0,7.48286,0.00593905,0.556533,1207.95,1.35494,0.327241,8.74333,
161,1253.97,2049.92,2647.56,0.611717,53.43,0,153.353,1.44217,66.068,1495.14,215.237,48.2814,16.9689,198.099,0,536.93,2.5843,244.974,943.917,1528.69,188.038,25.0038,0.836446,0,7.48286,0.00593905,0.556533,1207.95,1.35494,0.327241,8.74333,
162,1253.26,3197.28,13060.1,0.391976,83.5991,0,223.689,1.48388,113.963,1374.76,1300.56,85.0914,14.1315,254.24,0,690.75,2.57379,430.115,585.699,12453.2,263.274,15.5002,0.836446,0,7.48286,0.00593905,0.556533,1207.95,1.35494,0.327241,8.74333,
163,1253.26,2949.69,10737.5,0.424877,76.2532,0,197.257,1.24169,62.7148,1421.56,1101.56,73.3068,15.8072,253.38,0,592.663,2.29384,242.463,712.687,9590.76,252.405,20.934,0.836446,0,7.48286,0.00593905,0.556533,1129.1,1.35494,0.327241,8.74333,
164,1252.37,1979.4,2231.58,0.632699,68.141,0,235.208,0.977235,62.0833,1423.08,107.487,66.5994,15.8276,204.51,0,699.606,1.42359,192.129,692.869,1221.76,202.422,20.3316,0.3402,0,7.48286,0.0125772,0.556533,1207.95,1.35494,0.120643,8.74333,
165,1250.31,1713.84,2067.1,0.729538,37.6346,0,140.678,0.865198,41.7348,1327.39,115.739,36.6746,13.1235,143.976,0,564.289,1.17296,165.218,563.639,715.781,142.747,15.7418,0.3402,0,7.48286,0.0123055,0.556533,1207.95,1.35494,0.120643,8.74333,
166,1250.31,1640.79,1406.85,0.762018,42.0682,0,124.438,1.07879,46.0731,1330.28,43.3935,40.6552,12.8094,153.792,0,461.271,2.10293,195.773,459.59,146.696,151.85,12.668,0.3402,0,7.48286,0.00882651,0.556533,1208.25,1.35494,0.120643,8.74333,
167,1250.31,1875.53,2006.76,0.666647,88.5736,0,172.498,1.18478,67.1018,1368.59,75.6493,87.4714,14.458,289.571,0,620.635,2.35884,221.937,584.04,295.719,288.51,17.148,0.3402,0,7.48286,0.00882651,0.556533,1208.62,1.35494,0.120643,8.74333,
168,1250.31,1982.55,1937.38,0.630659,103.979,0,213.793,1.35178,73.5175,1421.36,49.4753,102.778,16.3005,295.332,0,641.599,2.55703,245.312,662.689,166.82,293.802,20.089,0.3402,0,7.48286,0.00680493,0.556533,1207.77,1.35494,0.120643,9.12253,
169,1250.31,2158.58,2781.42,0.579231,90.6159,0,262.569,1.33755,82.4072,1429.31,185.626,90.8893,15.824,303.228,0,758.313,2.83243,260.185,765.6,1037.25,303.323,21.8266,0.3402,0,7.48286,0.00680493,0.556533,1147.58,1.35494,0.120643,8.0734,
170,1250.31,2300.84,2546.45,0.543416,90.3545,0,416.269,1.38342,82.2329,1524.49,78.3316,89.0998,18.677,247.833,0,1029.94,2.58245,229.135,861.889,259.324,246.919,25.7841,0.3402,0,7.48286,0.00680493,0.556533,1207.82,1.35494,0.120643,8.88091,
171,1250.31,2154.44,2970.12,0.580342,88.614,0,199.015,1.19939,69.3587,1464.58,228.041,86.8854,16.7449,300.18,0,670.045,2.47762,264.358,828.481,1347.56,295.788,22.4296,0.3402,0,7.48286,0.0037037,0.556533,1207.82,1.35494,0.120643,8.88091,
172,1250.31,1705.55,1657.04,0.733087,56.6147,0,175.868,0.875697,33.9822,1323.53,45.3812,55.8847,13.4065,223.799,0,650.597,1.89524,150.123,478.622,222.08,223.76,15.5053,0.3402,0,7.48286,0.00680493,0.556533,1207.82,1.35494,0.120643,8.55256,
173,1250.31,2036.73,2157.69,0.613884,97.5839,0,204.13,1.19401,69.4284,1480.42,70.0226,96.2565,17.694,291.011,0,603.054,2.45644,225.889,864.867,208.144,289.038,24.9668,0.3402,0,7.48286,0.00680493,0.556533,1207.81,1.35494,0.120643,8.88091,
174,1250.31,2259.35,4663.15,0.553396,68.5396,0,213.689,1.02072,60.2971,1439.29,393.703,66.4811,16.3221,227.407,0,672.15,2.10071,220.442,815.233,3519.05,224.349,22.9135,0.3402,0,3.17751,0.00680493,0.556533,1207.82,1.35494,0.120643,8.88091,
175,1250.31,2051.71,2201.99,0.609399,88.1004,0,248.768,1.31058,63.0467,1490.15,55.7235,86.3502,18.2665,276.956,0,767.15,2.79133,243.111,822.702,319.167,274.122,24.5472,0.3402,0,3.17751,0.00680493,0.556533,1207.82,1.90148,0.120643,8.88091,
176,1250.31,2003.08,2192.14,0.624196,88.9118,0,236.799,1.0153,84.1083,1446.92,42.6602,86.7057,15.9554,301.326,0,654.9,2.24023,311.119,823.023,163.376,294.861,21.0406,0.3402,0,3.17751,0.00680493,0.556533,1207.82,0.951781,0.120643,8.88091,
177,1248.86,1884.81,1933.41,0.662591,77.3812,0,194.129,1.17739,45.9921,1435.5,37.4151,76.4605,16.7558,270.702,0,634.322,2.68761,197.447,777.361,113.332,269.659,23.1739,0.3402,0,3.17751,0.00332559,0.556533,1207.82,1.90148,0.120643,8.88091,
178,1248.86,1926.65,2371.61,0.648201,83.9735,0,172.278,0.910156,97.5107,1423.95,51.434,81.6208,14.9713,308.752,0,586.223,2.08507,392.613,896.551,222.628,302.876,19.9332,0.3402,0,3.17751,0.00277941,0.556533,1207.82,1.90148,0.120643,8.88091,
179,1248.86,1850.57,1988.13,0.674849,49.1932,0,199.116,0.664235,38.5537,1410.83,86.2042,50.0047,16.0102,206.959,0,663.007,1.47302,167.475,752.928,460.379,211.565,22.7378,0.3402,0,3.17751,0.00332559,0.556533,1207.82,1.90148,0.120643,8.88091,
180,1248.86,2042.68,2391.64,0.611381,83.5871,0,283.413,0.969214,55.5175,1419.27,101.636,82.1967,16.0905,282.434,0,815.596,2.13071,191.302,703.258,669.385,279.909,20.9709,0.3402,0,3.17751,0.00332559,0.405135,1207.75,1.90148,0.120643,8.88091,
181,1248.86,1656.78,1458.39,0.753788,33.6993,0,107.363,0.711508,30.6961,1388.62,47.672,32.9791,15.0394,145.26,0,388.145,1.81061,140.976,737.632,201.506,144.976,21.8155,0.3402,0,3.17751,0.00332559,0.405135,1207.75,1.28708,0.120643,0.895656,
182,1248.86,2251.18,3258.93,0.554757,81.6682,0,266.73,0.93471,66.618,1446.54,291.548,80.2859,16.8572,274.589,0,800.864,2.18283,233.607,779.923,1563.96,272.446,22.9438,0.3402,0,3.17751,0.00147113,0.405135,1207.75,1.28708,0.120643,9.12253,
183,1248.86,2056.45,2250.12,0.607288,97.1537,0,245.216,0.958569,84.6914,1458.62,59.0108,94.4737,16.3271,323.451,0,713.656,2.06078,272.864,878.491,272.706,315.402,23.3964,0.3402,0,3.17751,0.00147113,0.405135,1207.45,1.28708,0.120643,9.12253,
