Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,2in Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,2in Heave.rear.p_rod_length_l.avg,2in Heave.rear.tie_rod_angle_top_view_l.avg,2in Heave.rear.roll_center_gnd.z.avg,2in Heave.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.coil_over_length_l.avg,2in Heave.rear.toe_angle_l.avg,2in Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,2in Heave.rear.p_rod_length_l.std_dev,2in Heave.rear.tie_rod_angle_top_view_l.std_dev,2in Heave.rear.roll_center_gnd.z.std_dev,2in Heave.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.coil_over_length_l.std_dev,2in Heave.rear.toe_angle_l.std_dev,2in Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,Roll.rear.camber_angle_gain_roll_l.best,2in Heave.rear.p_rod_length_l.best,2in Heave.rear.tie_rod_angle_top_view_l.best,2in Heave.rear.roll_center_gnd.z.best,2in Heave.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.coil_over_length_l.best,2in Heave.rear.toe_angle_l.best,
1126,716.017,1023.28,1176.93,0.699726,30.0731,45.5507,2.7899,0,4.36904,748.909,45.726,115.767,30.0981,173.456,203.645,4.0929,0,5.41929,422.522,200.24,287.717,150.619,1.03804,0.0127325,1.95756,0,3.15186,663.079,0.0807875,46.4418,0.0238235,
1127,716.017,1176.1,2503.81,0.608808,226.552,33.488,2.70609,0,3.99895,740.221,33.7151,105.556,29.8618,1754.29,194.149,3.41928,0,4.28121,344.199,196.606,274.964,165.74,1.01739,0.0127325,1.95756,0,3.15186,663.079,0.0807875,46.4418,0.0238235,
1128,716.017,1086.26,1336.07,0.659156,31.859,53.0111,3.38294,0,3.74254,799.517,53.177,99.0507,42.5245,217.309,220.042,5.73547,0,2.98808,549.874,216.053,223.99,163.062,1.01739,0.0127325,1.95756,0,3.15186,663.079,0.0807875,46.4418,0.0238235,
1129,716.011,1138.42,1929.85,0.628951,28.2385,52.0428,2.91965,0,4.0482,814.477,52.318,126.337,58.0401,127.113,265.32,4.76156,0,4.30308,782.115,266.79,328.196,346.942,1.01739,0.0127325,1.95756,0,3.15479,663.079,0.0807875,46.4418,0.0238235,
1130,716.011,1054.77,1584.38,0.67883,64.1214,46.8238,2.51345,0,4.03555,742.371,47.305,103.28,44.3223,567.069,250.386,2.87195,0,4.4062,423.002,252.285,265.94,241.948,1.01739,0.0127325,1.90837,0,3.15479,663.079,0.0807875,46.4418,0.0238235,
1131,716.011,1143.59,1877.66,0.626107,117.677,63.5124,2.82834,0,4.13259,751.365,64.1563,103.496,36.4226,1137.75,248.399,3.66371,0,4.7279,436.231,247.971,250.63,207.991,1.01739,0.0127325,1.95756,0,3.15479,663.079,0.0819862,46.4418,0.0238235,
1132,716.011,1066.98,1655.64,0.671066,90.2122,36.8647,2.829,0,4.32323,749.971,37.0631,110.107,35.605,1103.83,165.077,4.13538,0,5.26507,409.823,165.353,270.055,173.171,1.01739,0.0127325,1.95756,0,3.15479,663.079,0.0819862,46.4254,0.0238235,
1133,716.011,1183.9,2643.05,0.604789,167.892,47.4467,2.98829,0,4.0572,767.151,47.6217,111.802,34.9433,1990.47,233.725,4.64743,0,4.55503,467.379,232.303,277.066,172.341,1.01739,0.0127325,1.95756,0,3.09337,663.079,0.0819862,46.4418,0.0238235,
1134,716.011,1066,1368.22,0.671677,38.5128,41.9019,3.17679,0,4.20147,784.672,42.2143,112.413,38.9123,227.95,181.889,5.19683,0,4.74164,517.32,183.463,269.565,177.449,1.01739,0.0127325,1.95756,0,2.98816,663.079,0.0827042,46.4418,0.0238235,
1135,716.011,1189.55,3238.45,0.601916,298.567,25.751,2.61453,0,4.01698,724.792,25.8473,91.6791,16.2844,2540.9,146.054,3.9086,0,4.68503,382.125,148.201,249.723,96.6319,1.00785,0.0127325,1.95756,0,3.15479,663.079,0.0812377,46.4418,0.0238235,
1136,715.983,1189.66,2697.33,0.601838,219.709,29.4993,3.01181,0,4.02641,770.957,29.8372,97.4943,35.125,1864.23,171.978,5.19132,0,4.60655,520.28,172.62,244.107,180.501,1.00785,0.0127325,1.95756,0,3.15479,663.079,0.0812377,46.4418,0.0238235,
1137,715.983,1075.05,1305.39,0.666001,39.572,53.6741,2.90787,0,4.1897,755.452,53.8858,123.157,42.2091,252.091,220.088,4.25335,0,4.76214,410.001,220.364,297.364,174.766,0.996822,0.0127325,1.95721,0,3.15479,663.079,0.0812377,46.4521,0.0238235,
1138,715.983,998.752,1242.87,0.716877,58.5738,44.2488,2.54293,0,4.10813,719.829,42.3936,96.2821,30.7733,434.575,211.129,2.85061,0,4.62963,294.542,202.311,246.019,160.797,0.996822,0.0127325,1.95721,0,3.15479,663.079,0.0812377,46.4521,0.0238235,
1139,715.944,1178.06,3009.04,0.60773,192.721,41.3944,2.87377,0,3.89625,756.121,41.8995,102.762,36.3943,2371.69,205.6,4.34941,0,3.69816,448.45,207.07,265.406,181.813,0.97355,0.0127325,1.95721,0,3.15479,663.079,0.0812377,46.4206,0.0238235,
1140,715.944,992.234,1262.35,0.721547,29.0456,32.7145,3.07999,0,4.02071,776.932,32.8709,83.3529,30.2178,193.152,168.099,5.52248,0,4.60064,580.556,168.832,193.894,178.333,0.97355,0.0127325,1.31173,0,3.15276,663.079,0.0812377,46.4521,0.0238235,
1141,715.944,1044.51,1219.68,0.685435,32.748,38.9765,2.96205,0,4.58803,758.548,39.2932,120.62,46.7745,128.219,200.674,4.28098,0,5.73994,408.578,201.026,307.07,185.922,0.97355,0.0127573,1.82063,0,3.15276,663.079,0.0812377,46.4521,0.0238235,
1142,715.944,1333.49,5976.41,0.536894,425.239,33.7557,2.56993,0,3.50807,725.028,33.8903,87.7502,21.7513,5467.81,183.734,3.35754,0,2.57318,337.847,184.827,230.613,125.537,0.97355,0.0127573,1.95721,0,3.15276,663.079,0.0812377,46.4223,0.0238235,
1143,715.944,1469.39,5304.29,0.487239,455.015,37.2438,2.82071,0,3.76754,778.74,38.0667,115.649,38.0848,4392.36,204.941,4.26177,0,3.16033,664.217,210.851,316.239,239.989,0.97355,0.0127573,0.192304,0,3.14978,663.079,0.0812377,46.4521,0.0236374,
1144,715.944,1109.69,3163,0.645172,215.996,26.8595,2.419,0,3.76487,713.485,26.9521,95.9931,24.2242,2782.07,146.255,2.61092,0,3.57178,283.223,146.711,244.9,153.673,0.97355,0.0127573,0.20985,0,3.10882,663.079,0.0812377,46.4428,0.0236374,
1145,715.944,1218.51,3413.13,0.587556,217.887,32.2759,2.88231,0,3.9111,805.216,32.6636,88.8796,34.7955,2733.86,217.246,4.64312,0,4.37347,866.865,220.174,200.539,273.625,0.97355,0.0127573,1.95721,0,3.14978,654.062,0.0812377,46.4428,0.0236374,
1146,715.944,1430.33,5023.19,0.500546,326.509,51.379,3.24074,0,4.08973,822.922,51.7935,118.032,52.3604,4311.39,262.125,5.64235,0,4.11662,697.561,261.257,311.178,266.067,0.97355,0.0127573,1.95721,0,3.14978,663.081,0.0812377,46.4428,0.0236374,
1147,715.944,1303.57,3337.9,0.549218,341.605,33.5918,2.76124,0,3.9244,749.181,33.87,104.556,34.0813,2565.27,187.365,3.92928,0,3.96692,396.914,187.772,269.192,183.783,0.97355,0.0126939,1.95721,0,3.14978,663.081,0.0812377,46.4428,0.0236374,
1148,715.944,1036.47,1414.57,0.690751,46.9777,34.0033,2.97509,0,3.64456,773.105,34.2068,104.573,36.9868,469.266,159.061,4.67433,0,3.07319,496.141,159.697,259.443,193.448,0.97355,0.0126485,1.95721,0,2.95737,663.081,0.0812377,46.4392,0.0236374,
1149,715.944,1093.3,1669.49,0.654847,97.2548,36.4814,3.14836,0,3.94292,781.893,36.6978,102.06,31.8207,816.746,172.482,5.18414,0,3.98905,504.086,172.632,245.301,156.433,0.97355,0.0126485,1.29584,0,3.14978,663.081,0.0812377,46.4392,0.0236374,
1150,715.944,1921.06,9209.36,0.372683,903.328,39.7507,3.12574,0,4.31577,775.326,39.9187,125.869,29.4219,8586.06,174.973,4.82624,0,5.27789,474.211,175.288,311.571,132.616,0.97355,0.0126485,1.95721,0,3.13844,663.081,0.0812377,46.4392,0.0236374,
1151,715.944,1100.18,1336.73,0.650753,50.2983,47.6524,3.36854,0,4.38657,793.196,47.7353,129.402,24.1393,766.422,193.89,5.63975,0,5.30074,539.328,192.681,309.148,104.244,0.97355,0.0126485,1.95721,0,3.13844,663.081,0.0812377,46.4392,0.0236374,
1152,715.944,1022.55,1541.63,0.700155,50.5884,52.1204,2.67001,0,3.98004,749.492,52.301,77.5535,33.8443,317.393,253.742,3.66074,0,4.26203,452.778,253.826,166.226,201.776,0.97355,0.0126485,1.95721,0,3.13844,663.081,0.0812377,46.4392,0.0236374,
1153,715.944,1140.65,1710.22,0.627664,99.2558,49.8656,3.08968,0,4.45635,783.026,50.0667,105.308,45.5797,801.767,207.428,4.98323,0,5.42952,540.065,208.714,228.239,222.209,0.97355,0.0126485,1.95721,0,3.13844,663.081,0.0812377,46.4392,0.0236374,
1154,715.944,1713.72,12079.3,0.417773,865.107,16.4343,2.30917,0,3.8497,702.36,16.5616,90.9203,16.1744,11806.9,110.389,2.69964,0,4.25964,284.557,110.756,256.734,108.605,0.97355,0.0126485,1.95721,0,3.13844,663.081,0.0812377,46.4392,0.0236374,
1155,715.944,1157.37,1982.93,0.618596,35.0274,52.5127,3.10179,0,4.09105,828.225,53.0221,130.8,50.5894,656.14,250.581,5.07856,0,4.40936,920.669,245.805,338.783,311.068,0.97355,0.0126485,1.95721,0,3.13844,663.081,0.0812377,46.4392,0.0236374,
1156,715.944,1137.18,1830.33,0.629578,29.5711,62.5094,3.11354,0,4.00752,817.256,63.0796,96.3367,61.307,150.968,295.005,5.08714,0,4.00654,708.501,299.807,216.47,329.579,0.97355,0.0126485,1.95721,0,3.13844,663.081,0.0812377,46.4392,0.0236374,
1157,715.944,1191.59,2172.65,0.600829,113.955,45.4315,3.10004,0,3.9653,816.828,45.7499,112.999,49.5646,1030.43,224.949,4.99829,0,3.72756,765.432,229.613,290.348,278.441,0.97355,0.0126485,1.44898,0,3.13844,663.081,0.0812377,46.4392,0.0236374,
1158,715.941,1172.73,2644.38,0.610489,174.346,47.9261,3.00474,0,3.61995,760.228,48.2402,110.844,24.5258,1868.45,215.927,4.69485,0,2.87383,480.68,216.57,280.116,141.645,0.955416,0.0126485,1.95721,0,3.13185,663.081,0.0812377,46.4428,0.0236374,
1159,715.941,1030.99,1244.71,0.694421,48.9377,31.358,3.00861,0,3.92477,773.075,31.5972,105.269,33.8194,242.851,141.38,4.92199,0,3.88061,499.814,141.966,259.785,169.665,0.955416,0.0126485,1.95721,0,3.13844,663.081,0.0812377,46.4428,0.0236374,
1160,715.941,1368.84,3085.01,0.523027,207.026,50.8174,3.22734,0,4.36031,880.596,51.5798,117.255,53.9782,1716.02,272.546,5.48857,0,5.08478,1166.62,275.836,295.772,352.724,0.955416,0.0126485,0.866674,0,3.13844,663.081,0.0812377,46.4428,0.0236374,
1161,715.941,1213.65,2246.15,0.589909,119.295,56.1999,3.05565,0,4.13709,809.098,56.6379,112.032,53.1897,1119.26,278.094,4.82769,0,4.59686,739.82,280.315,286.949,296.245,0.955416,0.0126485,1.95721,0,3.10244,663.081,0.0812377,17.7915,0.0236374,
1162,715.941,1363.57,4757.12,0.525049,335.972,48.8114,2.87574,0,4.49985,768.246,49.1792,115.689,38.2951,4327.06,224.977,4.13644,0,5.69277,478.81,227.088,308.727,210.128,0.955416,0.0126485,1.95721,0,3.13844,663.081,0.0812377,31.915,0.0236374,
1163,715.929,1013.45,1428.11,0.70643,100.002,20.948,2.91107,0,3.7817,755.127,21.0246,93.7302,15.9226,847.505,115.446,4.67385,0,3.76902,455.951,117.761,235.717,99.1733,0.955416,0.0126485,1.95756,0,3.13652,663.081,0.0812377,46.4428,0.0237325,
1164,715.929,936.466,1069.17,0.764501,32.072,25.5043,2.66454,0,3.75762,741.561,25.6098,81.9756,23.3212,182.139,139.296,4.04185,0,3.65661,414.227,139.484,202.881,154.971,0.955416,0.0126485,1.95779,0,3.13725,663.081,0.0797414,25.0632,0.0237325,
1165,715.929,1054.78,1653.39,0.678749,21.8754,44.9883,2.75035,0,4.41897,783.943,45.4051,98.1613,53.2351,115.017,242.715,4.01933,0,5.41757,629.551,244.501,251.016,300.409,0.955416,0.0126485,1.95779,0,3.13725,663.081,0.0797414,46.4716,0.0237325,
1166,715.929,1193.06,2233.81,0.600079,180.276,40.8963,3.11811,0,4.52214,772.897,40.9983,117.542,32.8082,1486.36,176.589,4.92476,0,5.5055,470.138,177.388,278.007,136.98,0.955416,0.0126485,1.95779,0,3.13725,663.081,0.0797414,46.4716,0.0237325,
1167,715.929,1022.8,1161.59,0.699973,35.2459,37.4974,3.0561,0,3.78616,772.632,37.7006,99.0343,33.8425,226.345,166.45,4.7867,0,3.30281,478.937,167.114,220.065,140.844,0.955416,0.0126485,1.95779,0,3.13725,663.081,0.0797414,46.4716,0.0237325,
1168,715.929,1222.62,2287.53,0.585572,177.293,41.6147,3.39713,0,4.05859,800.053,41.9671,118.931,35.3002,1460.25,188.326,5.69715,0,4.44544,545.549,188.934,305.745,166.415,0.955416,0.0126485,1.95779,0,3.05623,663.081,0.0797414,46.4716,0.0237325,
1169,715.929,1089.17,1537.27,0.657318,50.543,50.1323,3.01561,0,4.58717,783.469,50.3693,106.936,40.1147,416.581,225.407,4.6666,0,5.86342,535.741,226.139,249.425,219.919,0.955416,0.0126939,1.95779,0,3.13725,663.081,0.0797414,46.4731,0.0237325,
1170,715.929,1468.21,4849.78,0.48762,492.751,34.3993,2.8697,0,3.9732,754.666,34.5396,117.315,27.6988,4209.72,156.52,4.23724,0,4.20602,420.644,156.669,308.79,133.424,0.955416,0.0126939,1.95779,0,3.07294,663.081,0.0797414,46.4731,0.0237325,
1171,715.929,1053,1284.55,0.679892,31.3754,52.032,2.96835,0,3.79152,758.585,52.2248,119.772,32.2559,374.735,219.906,4.56419,0,3.63149,437.565,219.998,310.618,148.495,0.955416,0.0126939,0.933155,0,3.13725,663.081,0.0797414,46.4731,0.0237325,
1172,715.929,909.591,940.116,0.787089,32.1962,26.2971,2.32754,0,3.92298,699.777,26.4986,98.2724,20.2993,231.038,149.615,1.86686,0,4.27384,207.15,153.314,256.974,125.225,0.955416,0.0126939,1.95779,0,3.13725,663.081,0.0797414,46.473,0.0237325,
1173,715.929,1061.13,1610.89,0.674685,54.4974,42.1104,2.81236,0,3.99028,766.969,42.5743,107.902,40.2754,456.017,218.216,4.70007,0,3.99898,524.864,221.146,286.165,225.12,0.955416,0.0126939,0.876228,0,3.13725,663.081,0.0797414,46.473,0.0237325,
1174,715.929,1157,2463.28,0.618782,195.766,33.1524,2.96682,0,3.75748,766.51,33.443,92.7292,28.6722,1777.88,188.001,4.63622,0,3.66018,497.521,188.538,222.864,172.458,0.955416,0.0126939,1.95779,0,3.06429,663.081,0.0797414,46.473,0.0237325,
1175,715.929,956.159,1378.37,0.748755,13.1237,33.8065,2.48805,0,3.82808,748.43,34.118,80.1616,40.2036,195.46,207.426,3.07691,0,3.77292,603.072,209.063,186.646,267.47,0.955416,0.0126939,1.95779,0,3.13725,663.081,0.0797414,46.473,0.0237325,
1176,715.929,1226.89,3508.7,0.583529,232.261,45.8979,2.77061,0,4.14136,758.739,46.0334,99.1597,37.8917,2897.74,236.21,3.97263,0,4.74715,461.357,235.317,258.065,222.306,0.955416,0.0126939,1.38742,0,3.13725,663.081,0.0819124,46.473,0.0237325,
1177,715.929,1629.89,8020.57,0.43925,588.061,39.6396,3.25239,0,4.57448,789.316,39.9957,126.646,38.4038,7712.23,168.496,5.2456,0,5.69721,511.134,170.292,319.159,173.258,0.955416,0.0126939,1.75948,0,2.90702,663.081,0.0819124,46.473,0.0237325,
1178,715.929,1217.44,2385.28,0.588059,169.574,47.2574,2.9797,0,4.53901,783.044,47.5219,120.092,42.4354,1629.09,221.725,4.74901,0,5.6613,543.081,223.079,311.771,224.304,0.955416,0.0126939,1.61785,0,3.08426,663.081,0.0819124,35.4176,0.0237325,
1179,715.929,1064.49,1363.4,0.672557,35.5766,59.7471,2.76043,0,4.02357,750.949,59.9107,113.15,38.371,217.919,250.157,3.52096,0,4.34919,428.447,248.301,266.836,198.294,0.955416,0.0126939,1.95779,0,3.13725,663.081,0.0819124,46.4495,0.0237325,
1180,715.929,1054.61,1520.18,0.67886,71.9637,48.8465,2.9136,0,3.73811,754.544,48.9491,94.2386,29.4118,777.152,208.721,4.30508,0,3.42284,417.409,208.895,232.631,158.87,0.954275,0.0126939,1.95779,0,3.08044,663.081,0.080879,46.4495,0.0237325,
1181,715.922,1141.75,2165.28,0.627037,87.582,53.3742,2.85084,0,4.09329,783.039,53.5246,108.355,48.9358,844.604,234.814,4.39593,0,4.37036,612.597,234.273,267.386,258.228,0.954275,0.0126939,1.95779,0,3.13725,663.082,0.080879,46.4495,0.0237325,
1182,715.909,1057.25,1526.33,0.677145,76.8533,33.684,2.87755,0,4.45006,770.93,34.0637,104.343,30.045,504.823,192.18,4.5076,0,5.69651,520.008,194.87,274.062,186.113,0.941515,0.0126939,0.135214,0,3.09971,653.898,0.080879,46.4495,0.0237325,
1183,715.909,1099.27,2306.45,0.651257,148.597,30.5421,2.75496,0,3.99148,751.568,30.7286,97.3984,33.6912,1687.68,177.206,4.12687,0,4.36999,456.416,178.004,240.375,206.828,0.954275,0.0126939,0.932842,0,3.13725,663.082,0.080879,46.4495,0.0237325,
1184,715.909,18727.3,250225,0.0382282,17788.8,34.096,2.64745,0,3.87182,734.767,34.2414,103.483,25.3653,249719,176.867,3.63472,0,4.08093,373.103,176.844,275.134,162.831,0.954275,0.0126939,1.95779,0,2.90529,663.082,0.080879,46.4495,0.0237325,
1185,715.909,1281.33,2602.57,0.558724,258.572,43.5975,3.09862,0,4.11761,785.911,43.9222,112.52,29.5898,10814.5,203.603,5.00394,0,4.76879,539.377,204.644,285.057,174.909,0.954275,0.0126939,1.95779,0,2.91951,663.082,0.080879,46.4332,0.0233811,
1186,715.909,1264.48,2747.77,0.566169,261.056,44.77,2.94674,0,4.06419,761.071,45.1095,114.853,30.6079,2056.34,198.25,4.53197,0,4.62706,492.576,199.522,294.413,178.055,0.954275,0.0129394,1.95779,0,3.13725,663.082,0.080879,46.4479,0.0233811,
1187,715.909,2979.84,27998.7,0.240251,2060.26,20.6876,2.70065,0,4.07794,737.255,20.8347,115.451,18.5795,27674.2,117.123,4.03158,0,4.84151,406.581,120.526,319.272,110.633,0.954275,0.0129394,1.95779,0,3.13725,663.082,0.079937,46.4479,0.0233811,
1188,715.909,1176.14,2310.21,0.608694,164.601,39.2733,3.07684,0,4.53002,777.595,39.4681,109.961,37.6347,2396.95,187.961,5.0806,0,5.81734,503.105,185.614,284.786,170.883,0.954275,0.0129394,1.95779,0,3.10278,663.082,0.079937,46.4479,0.0233811,
1189,715.899,1391.79,4087.01,0.514371,259.342,62.8309,2.61963,0,4.1813,830.041,63.7399,103.882,65.1555,2712.5,306.72,3.55658,0,4.72382,1298.93,309.16,271.712,421.441,0.94143,0.0129394,0.131442,0,3.13725,663.082,0.079937,46.4226,0.0237325,
1190,715.899,1108.72,1441.92,0.645698,36.9768,59.0745,3.18482,0,4.13801,790.231,59.2894,108.48,47.3457,271.992,237.128,4.99956,0,4.54219,525.374,237.656,266.601,221.381,0.94143,0.0129394,1.95779,0,3.05219,663.082,0.079937,46.4479,0.0237325,
1191,715.899,1274.09,2520.76,0.561892,221.477,52.2788,2.86567,0,4.23535,772.056,52.436,117.391,51.3453,1688.33,228.218,4.04634,0,4.67663,466.07,229.437,297.013,245.902,0.931725,0.0129394,1.95795,0,3.07226,663.082,0.079937,46.4479,0.0237325,
1192,715.899,1088.68,2521.76,0.657584,147.122,36.8556,2.79503,0,3.73471,750.09,37.0395,83.6491,27.3926,1758.13,205.218,4.62754,0,3.7318,502.582,208.14,219.246,179.321,0.94143,0.0129394,1.95795,0,3.02414,663.083,0.079937,46.4479,0.0237325,
1193,715.899,1324.3,3799.99,0.540585,328.069,43.5039,3.05502,0,3.8292,784.839,43.6781,90.1917,27.1374,3039.09,216.524,5.102,0,3.94721,590.773,217.628,218.607,197.72,0.94143,0.0129394,1.95795,0,3.13725,663.083,0.079937,46.4479,0.0237325,
1194,715.899,1058.44,1434.96,0.676374,48.4631,46.3693,2.9098,0,4.02365,766.013,46.5567,111.684,32.4163,378.688,224.964,4.33058,0,4.51381,479.079,225.605,287.208,187.648,0.94143,0.0129394,1.95795,0,3.13725,663.083,0.079937,46.4479,0.0237325,
1195,715.899,1144.01,2464.42,0.625777,180.891,32.1932,2.86732,0,4.00969,761.64,32.6288,101.142,28.643,1703.09,176.05,4.61693,0,4.47294,497.906,179.829,253.138,170.649,0.94143,0.0129394,1.95795,0,3.06353,663.083,0.079937,46.4479,0.0237325,
1196,715.899,1572.13,3973.79,0.455368,503.04,29.1329,3.75125,0,4.51226,839.872,29.242,134.739,27.8419,2990,126.208,6.7396,0,5.60852,657.308,126.387,322.42,121.631,0.94143,0.0129394,1.95795,0,3.13725,663.083,0.079937,46.4479,0.0237581,
1197,715.899,1142.98,1989.34,0.626342,120.776,41.5564,2.99981,0,4.02436,785.188,42.0964,107.547,38.7954,1035.53,201.387,4.6108,0,4.3061,609.837,203.238,277.024,230.14,0.94143,0.0129394,1.9579,0,3.13725,663.083,0.079937,46.4415,0.0237581,
1198,715.899,1036.16,1253.31,0.690917,26.5995,39.1672,3.26137,0,4.03197,786.548,39.2927,109.218,28.0378,148.913,178.279,5.33164,0,4.33904,510.321,178.774,268.165,115.484,0.94143,0.0129394,1.9579,0,3.06315,663.083,0.079937,46.4415,0.0237581,
1199,715.899,1530.09,7117.91,0.467881,599.293,28.8392,2.71062,0,3.95389,734.735,28.9933,108.265,23.2976,6726.61,136.169,3.99912,0,4.21203,386.373,137.894,282.281,105.296,0.94143,0.0129394,1.69956,0,3.13725,663.083,0.079937,46.4415,0.0237581,
1200,715.899,1121.58,2135.5,0.638297,99.2522,40.8948,2.88804,0,3.94577,778.889,41.8164,115.341,38.5483,1066.22,212.931,4.30855,0,4.25101,560.272,219.059,296.139,247.537,0.94143,0.0129394,1.9579,0,3.13725,663.083,0.0793407,46.4415,0.0237581,
1201,715.899,1154.66,2125,0.620006,42.6207,49.3944,3.1117,0,4.44006,848.258,50.0988,102.072,54.6679,281.005,265.82,4.97595,0,5.44052,1027.52,270.663,247.517,355.758,0.936719,0.0129394,1.9579,0,3.13725,663.083,0.0793407,46.4415,0.0237581,
1202,715.899,1142.7,2005.34,0.626497,140.674,53.6828,3.00761,0,4.09993,759.943,53.8297,100.261,27.2013,1232.21,232.675,4.81017,0,4.70268,505.416,233.144,232.521,169.444,0.94143,0.0129394,1.95779,0,3.13725,663.083,0.0793407,46.4415,0.0237581,
1203,715.899,861.561,775.924,0.830932,20.3482,31.4925,2.27192,0,3.68203,689.753,31.5429,71.9628,10.5075,177.596,181.618,2.03539,0,3.66632,182.596,181.535,146.922,65.8763,0.94143,0.0129394,1.28171,0,3.13725,663.083,0.0793407,46.4415,0.0237581,
1204,715.899,1256.44,2427.36,0.569781,198.816,46.5305,3.2188,0,4.01399,791.927,46.7696,123.941,41.2269,1631.63,190.904,5.00951,0,4.07548,496.363,188.504,296.684,164.492,0.94143,0.0129394,0.970697,0,3.13725,663.083,0.0793407,46.4415,0.0237581,
1205,715.895,10765.6,134198,0.0664986,9678.92,42.2354,2.94942,0,4.31726,812.316,43.1856,121.627,60.0053,133475,243.668,4.61981,0,5.02928,824.804,249.027,323.006,314.63,0.94143,0.0129394,1.95779,0,3.13725,663.083,0.0793407,46.4415,0.0237581,
1206,715.895,1358.22,3955.77,0.527083,275.956,64.7223,2.98136,0,4.04511,779.093,64.9568,114.325,52.1415,10056.7,263.222,4.20351,0,4.20268,490.414,260.492,285.983,247.854,0.94143,0.0129394,0.976895,0,3.13725,663.082,0.0793407,10.7877,0.0237581,
1207,715.895,1038.44,1251.19,0.689396,46.2035,32.4007,3.33474,0,3.87153,792.169,32.484,106.409,21.5643,320.03,157.976,5.77954,0,3.95211,553.579,157.962,261.905,91.8409,0.94143,0.0129394,1.8993,0,3.03773,652.343,0.0793407,46.4521,0.0237581,
1208,715.895,1342.33,3333.23,0.533324,336.253,40.742,2.87802,0,4.20181,767.42,41.2206,113.822,35.7885,2630.86,209.224,4.33661,0,4.93708,509.175,213.1,286.814,200.227,0.94143,0.0129394,1.43314,0,3.13725,663.082,0.0793407,46.4521,0.0237581,
1209,715.89,988.576,1114.01,0.724163,38.681,51.3878,2.56856,0,4.29887,717.866,51.4667,98.4581,23.849,344.493,220.042,3.25381,0,5.29882,309.516,219.677,236.543,106.692,0.927035,0.0129394,1.95779,0,3.13725,663.082,0.0793407,46.4521,0.0237581,
1210,715.89,1070.98,1907.66,0.668447,29.2874,45.9677,2.68664,0,3.7088,793.122,47.0481,114.907,34.2479,146.078,219.612,3.62046,0,3.42151,1000.2,229.761,310.29,230.794,0.927035,0.0129394,1.95779,0,3.13725,663.082,0.0793407,46.4521,0.0239049,
1211,715.89,1368.04,5395.64,0.523295,385.447,32.8075,3.13552,0,3.84651,779.14,32.9552,102.148,28.5645,5006.12,161.865,5.20705,0,3.91672,506.962,163.998,255.633,136.005,0.927035,0.0129394,1.95779,0,3.07565,663.082,0.0793407,46.4657,0.0239049,
1212,715.89,1203.85,3059.85,0.594668,198.445,42.687,3.25923,0,4.1913,788.91,42.8352,90.276,33.2442,2419.94,201.021,5.535,0,4.95837,541.098,201.381,210.885,167.801,0.927035,0.0129394,1.95779,0,3.13725,663.082,0.0793407,46.4317,0.0239049,
1213,715.89,1198.13,3215.35,0.597506,225.057,32.5423,2.98736,0,4.05853,769.74,32.7505,95.5961,35.3971,2748.56,149.199,4.94884,0,4.4303,508.472,151.58,220.877,170.963,0.927035,0.0129394,1.95779,0,3.10107,663.082,0.0793407,46.4584,0.0239049,
1214,715.89,1294.09,2776.74,0.5532,260.349,47.1398,3.01219,0,4.08964,769.351,47.3256,125.521,37.2992,1951.41,212.53,4.99671,0,4.45363,506.914,210.095,329.869,178.779,0.927035,0.0129394,1.95779,0,3.13621,663.082,0.0793407,46.4584,0.0239049,
1215,715.89,1325.75,3096.38,0.539988,279.872,54.9021,2.90145,0,4.16191,753.3,55.1048,140.889,34.6208,2084.97,235.218,3.94761,0,4.68341,385.392,234.325,355.12,163.476,0.927035,0.0129394,0.640462,0,3.13621,663.082,0.0793407,46.4584,0.0239049,
1216,715.89,1059.41,1487.45,0.675741,78.7327,31.7095,3.23422,0,3.9361,788.023,31.7915,104.974,17.0138,827.166,135.174,5.42641,0,4.32896,531.698,138.302,268.584,70.4526,0.916357,0.0129394,1.80098,0,3.00068,663.082,0.0793407,9.10484,0.0239049,
1217,715.89,1018.53,1503.04,0.702863,48.1949,32.587,2.80186,0,3.91264,760.958,32.9498,99.1808,37.949,415.386,185.573,4.49634,0,4.09549,510.137,187.13,272.639,213.778,0.916357,0.0129394,1.95774,0,3.13621,663.082,0.0793407,46.4584,0.0239049,
1218,715.888,1067.17,1427.51,0.670826,38.0816,50.7442,3.004,0,4.03862,776.354,51.1606,106.317,37.4746,180.049,222.669,4.83909,0,4.23307,511.602,224.018,262.278,200.042,0.911528,0.0129394,1.29907,0,2.80982,663.082,0.0793407,46.4731,0.0239049,
