Individual,Roll.front.side_view_swing_arm_angle_l,Roll.front.roll_center.y,Roll.front.camber_angle_gain_roll_l,Steering.front.ackerman_angle,Steering.front.tie_rod_angle_front_view_l,Steering.front.tie_rod_angle_top_view_l,2in Heave.front.rocker_p_rod_angle_l,2in Heave.front.rocker_coil_over_angle_l,2in Heave.front.p_rod_length_l,2in Heave.front.coil_over_length_l,2in Heave.front.tie_rod_angle_top_view_l,2in Heave.front.toe_angle_l,2in Heave.front.side_view_swing_arm_angle_l,2in Heave.front.roll_center_gnd.z,2in Heave.front.motion_ratio_heave_l,
364,0.473424,35.3222,5.64654,6.4862,15.183,2.51665,5.14541,4.52548,0,44.8765,1.94577,3.5562,1.1107,31.1622,9.08446,
365,5.35184,35.0146,5.66805,4.60979,15.364,1.9991,0.328882,3.69454,0,46.7914,1.45105,3.37388,5.60355,31.0926,6.72681,
366,3.73727,34.5689,5.52782,1.82153,14.2114,2.98508,1.04602,7.5181,0,46.0478,2.46223,5.35123,3.8413,31.8019,6.16153,
367,3.78572,35.7977,5.74298,1.10611,17.1787,3.22525,0.57941,4.04151,0,49.7463,2.66907,2.32313,4.10825,31.6649,5.11311,
368,0.40791,34.61,5.56994,2.95154,14.1802,2.43511,6.0643,3.72673,0,46.7608,1.88856,5.70535,0.874978,31.3416,10.5714,
369,0.0859144,34.8311,5.64472,0.831741,14.282,3.48076,7.12033,3.60667,0,46.9605,2.95954,4.97762,0.164482,31.0417,11.1045,
370,0.52384,34.7073,5.59122,3.58619,15.0511,3.36996,4.41351,8.46478,0,46.605,2.80487,4.31176,1.07034,31.2166,5.37646,
371,1.51651,34.5076,5.54496,3.68134,16.4753,1.84551,5.55727,3.76461,0,44.7201,1.28747,2.42968,1.68761,31.6199,12.5461,
372,1.74685,34.6756,5.59806,1.70243,14.768,2.96271,5.86714,5.85314,0,46.3788,2.41195,4.65084,1.79916,31.1657,7.6196,
373,3.57837,35.199,5.69991,1.49477,17.7352,1.97527,5.78721,3.19173,0,45.0601,1.42681,1.84368,3.78122,31.2246,9.21108,
374,0.24403,34.7081,5.58933,2.22067,14.1906,2.77308,7.9181,3.81209,0,44.5183,2.23142,5.45414,0.560636,31.2193,11.7878,
375,2.01631,34.4863,5.55788,10.287,14.3027,0.757441,1.14561,5.93844,0,46.0736,0.0575999,6.2799,2.11737,31.4106,6.79888,
376,4.28358,35.2769,5.66452,2.33505,15.2416,2.956,3.81964,1.49862,0,47.0547,2.41364,3.88674,4.72176,31.1526,6.95275,
377,1.11553,35.3591,5.68884,0.808196,16.8332,2.66219,1.60219,6.32569,0,48.6363,2.12764,2.42446,1.41075,31.2212,11.0529,
378,2.23449,34.9824,5.55887,1.55942,14.3609,2.43887,5.53922,5.284,0,46.2677,1.90379,4.91691,2.46053,31.5494,8.22765,
379,2.83104,35.2953,5.71227,1.69551,16.1191,2.33168,3.55197,3.5795,0,44.1622,1.79612,2.80819,3.10076,31.3193,12.9979,
380,5.03208,35.0978,5.69909,0.756487,17.6838,2.52653,2.12172,3.56679,0,48.7551,1.99431,1.85758,5.25658,31.198,5.85915,
381,0.593105,34.6791,5.63011,3.11099,14.4848,2.09334,11.9135,2.74295,0,46.3998,1.54316,4.84662,1.30166,31.0293,7.04527,
382,0.984223,34.7735,5.5396,1.91013,14.2651,2.36636,3.38856,4.48069,0,47.2231,1.80939,6.36614,2.33502,31.68,10.3155,
383,0.425142,34.8351,5.65533,5.73906,15.1032,2.76055,2.55597,9.87755,0,47.1203,2.20982,3.75513,1.01294,31.0391,5.36264,
384,0.712722,34.9918,5.63836,3.27067,15.2569,2.43485,10.6599,3.75875,0,45.1621,1.86516,3.87272,1.25189,31.0914,7.49411,
385,3.0181,34.675,5.58692,4.92763,14.684,1.41634,5.66664,6.43335,0,45.9921,0.83495,4.41252,3.31298,31.2329,5.2705,
386,0.312343,34.907,5.64256,1.35363,15.0469,2.34892,3.31664,8.14844,0,47.5494,1.81337,3.92182,0.670469,31.0643,11.3824,
387,1.33172,35.1962,5.60762,4.99978,14.2269,3.87714,3.57463,2.41172,0,47.1399,3.32562,5.91952,1.90321,31.2303,6.73662,
388,2.49494,35.3601,5.71705,2.98798,18.1408,2.61364,6.87488,2.23784,0,46.0048,2.01967,1.98755,2.92052,31.3557,6.79003,
389,2.04515,34.9401,5.59013,2.65383,14.2761,2.20387,4.45876,6.34035,0,45.9624,1.65405,5.25674,2.66208,31.2756,8.18698,
390,0.817053,34.8658,5.61557,3.18656,14.071,2.59008,6.94904,6.86059,0,47.0095,2.07201,5.3872,1.78119,31.1192,5.18357,
391,0.638439,34.8419,5.61192,6.69022,14.7161,1.47749,3.2714,9.1058,0,46.7538,0.884358,4.36355,1.18745,31.1343,6.86043,
392,3.40976,34.6011,5.54988,4.09887,14.2564,1.91329,0.696253,4.53621,0,45.2427,1.36768,6.27875,3.54083,31.5326,10.5193,
393,3.21499,34.9,5.61827,10.8424,16.9373,0.736233,1.08452,4.8832,0,46.4239,0.0257418,1.94967,3.22117,31.1339,6.58209,
394,4.21882,35.0773,5.73343,1.00209,19.2638,2.45565,1.79835,2.77501,0,44.8613,1.91711,1.27453,4.33466,31.3973,11.4476,
395,4.27893,34.4094,5.56298,3.36297,14.2596,2.0146,2.52155,1.94536,0,43.8117,1.47491,5.1041,4.32374,31.3714,13.1633,
396,1.6601,35.0365,5.59238,1.36552,15.4818,3.55666,2.39323,2.80422,0,43.6643,3.03029,3.14465,2.19951,31.2989,16.3981,
397,1.80622,34.6886,5.5583,4.1416,14.2063,1.86341,7.14837,2.99018,0,47.5486,1.31675,5.426,2.12056,31.4679,7.37369,
398,2.12304,34.6451,5.5425,3.14798,14.6321,1.73581,9.33357,4.49087,0,45.6582,1.1708,4.53151,2.50062,31.6488,6.50694,
399,0.69836,35.1866,5.63355,3.52178,14.9405,3.11729,5.85092,1.21896,0,52.4147,2.59238,3.63218,1.66352,31.15,6.05629,
400,1.12935,35.1031,5.65051,1.37596,14.6533,2.54485,9.94601,3.28379,0,44.699,1.99022,4.69546,1.44687,31.1047,10.0627,
401,3.92218,34.5939,5.54447,4.73716,14.2767,1.80356,2.43228,4.26936,0,46.4107,1.23678,6.26433,3.95134,31.5916,6.68203,
402,0.77334,35.1992,5.65074,3.51095,16.589,2.10548,3.12116,10.3663,0,45.6949,1.56238,2.50239,1.49197,31.1299,8.02451,
403,1.12811,34.7077,5.62041,0.8862,14.8412,2.54258,9.16363,3.80867,0,49.306,1.99825,4.22492,1.41555,31.0692,7.01695,
404,1.4751,35.1089,5.63828,1.01941,16.3211,2.93733,3.40355,8.90575,0,46.846,2.40657,2.69185,2.21155,31.1242,7.64682,
405,1.43467,34.8917,5.59625,0.824525,15.6284,2.84998,6.34011,9.35246,0,46.7094,2.31219,3.05874,2.39025,31.2397,5.14054,
406,0.70879,34.9904,5.61628,2.86886,14.5321,2.85486,6.18918,2.47026,0,45.2496,2.32553,5.01738,1.5457,31.1487,12.2746,
407,3.32985,35.396,5.68682,1.43363,16.9188,2.9697,2.32158,0.931748,0,43.7689,2.44193,2.19385,3.51039,31.2239,15.6656,
408,0.729316,35.363,5.67769,1.79805,16.7647,2.97437,5.22432,1.34891,0,43.5116,2.43245,2.59825,1.71564,31.191,16.4758,
409,0.803711,35.018,5.6197,0.818543,15.3787,2.76719,4.13344,6.99271,0,47.4935,2.2322,3.4969,1.78794,31.1512,10.1467,
410,2.65275,34.8438,5.5384,9.16222,13.9526,2.32366,0.347029,2.39707,0,46.7563,1.79237,6.32593,3.01263,31.7185,7.02595,
411,3.60661,34.9698,5.65552,0.924459,15.5255,2.39822,6.64645,3.87082,0,44.7342,1.86349,3.37875,3.65934,31.0719,9.54664,
412,2.93814,34.9426,5.62703,4.37695,15.1934,3.17553,3.55592,1.53996,0,45.6601,2.62687,4.16434,3.38651,31.1067,9.56731,
413,1.15709,34.7463,5.61384,2.52623,14.4056,2.97024,7.15156,4.75645,0,46.1527,2.42374,5.36857,1.23381,31.0959,8.26997,
414,1.90661,34.6576,5.52527,7.41232,15.0061,2.03571,4.64234,2.72094,0,45.515,1.44936,3.94505,1.9439,31.8776,9.24219,
415,3.04661,34.5617,5.54428,2.39991,14.8033,2.06007,2.80782,3.83556,0,52.4657,1.51418,4.10168,3.11969,31.6172,6.03052,
416,3.01715,34.9906,5.71141,1.79031,16.2182,2.67998,3.42621,4.58928,0,48.3503,2.11625,2.95413,3.11194,31.2421,7.74234,
417,0.594093,35.2909,5.67941,4.19658,16.1314,1.82173,3.89207,7.54843,0,45.0609,1.26645,2.97424,1.39293,31.1789,10.9312,
418,0.594033,35.1544,5.66698,0.743349,14.954,2.30054,3.33749,4.90189,0,48.6813,1.76691,4.11684,1.19032,31.1251,13.4296,
419,0.536108,34.7863,5.60638,3.11274,14.3478,2.65424,2.64401,3.12421,0,54.8838,2.11943,4.83964,1.13342,31.1445,7.03392,
420,2.00195,34.7781,5.62097,2.13751,15.2727,2.73648,2.75608,4.53805,0,52.9478,2.21111,3.6795,2.209,31.0847,6.01478,
421,1.84229,34.9045,5.65101,6.84399,15.8677,0.987722,2.26009,10.4069,0,46.4457,0.367028,3.03329,2.31649,31.057,6.00629,
422,1.99007,34.7758,5.6088,3.71407,14.6246,1.93945,0.859472,8.48185,0,49.8208,1.3874,4.44479,2.0214,31.1344,7.18948,
423,2.57867,35.1478,5.71825,2.42721,16.5802,2.65377,5.39751,2.97795,0,46.0744,2.10987,2.44512,3.28396,31.3171,9.29652,
424,4.29507,35.3695,5.72493,0.799605,16.3304,2.17217,3.25895,3.77175,0,44.1561,1.61976,3.09021,4.37469,31.4257,11.6245,
425,1.66833,34.6769,5.56373,3.85852,14.3134,1.63191,0.657112,3.24555,0,46.6943,1.07594,5.14469,2.36214,31.4233,15.7099,
426,5.03632,34.5108,5.5774,0.900067,15.2067,2.22381,2.21143,3.53036,0,48.8516,1.67452,3.80027,5.1564,31.2852,8.07167,
427,2.48618,35.0689,5.66697,2.69777,16.0787,2.27285,7.86764,2.76809,0,44.7722,1.73337,3.05739,2.57875,31.103,9.8869,
428,1.80795,34.8696,5.62354,0.800531,14.5898,2.59816,5.21769,4.92032,0,44.5207,2.06039,4.59095,2.17091,31.097,13.1761,
429,6.24004,34.646,5.49711,0.873036,14.0889,3.5799,1.23037,1.16172,0,46.4002,3.03854,6.08597,6.63577,32.259,6.34012,
430,0.586944,34.9256,5.63333,0.919186,14.5919,3.07828,2.98961,6.49353,0,43.8516,2.53866,4.49491,1.3443,31.0837,15.5601,
431,2.72104,35.0695,5.64765,1.52906,15.8546,2.37547,1.77382,9.87636,0,46.6879,1.82968,3.17528,3.1379,31.0992,7.31875,
432,1.03451,34.9427,5.59457,1.38364,16.16,2.73854,6.36071,2.80718,0,48.4094,2.19839,2.82896,1.45684,31.2652,10.9599,
433,0.685977,35.2011,5.62444,1.13911,15.3856,4.60619,6.00646,2.62411,0,46.5352,4.05949,3.56088,1.36712,31.179,10.1676,
434,0.931502,34.7085,5.61227,2.19655,14.8556,2.28832,12.0593,4.14977,0,45.2781,1.74413,4.12773,1.09162,31.1009,8.00724,
435,1.20993,34.5045,5.55805,3.50926,14.1648,2.46158,3.01311,3.66432,0,43.6534,1.92458,5.37235,1.91034,31.4323,15.7981,
436,3.27522,34.6396,5.55491,10.2121,14.0468,1.55433,2.58773,1.91508,0,45.3309,0.982091,5.95837,3.32245,31.4939,7.34797,
437,1.76368,35.1478,5.68267,1.23797,16.0732,2.7618,7.40574,8.18236,0,46.5089,2.22826,3.04376,1.90827,31.1518,5.1429,
438,2.00943,34.8686,5.59498,1.94132,14.5037,2.65727,7.03251,4.12004,0,49.2155,2.12891,4.47726,2.1374,31.2337,6.37284,
439,0.607493,35.348,5.68163,2.51034,16.4646,2.79752,12.5238,3.08826,0,45.6376,2.23435,2.69769,1.23473,31.1975,6.27622,
440,3.82215,35.0976,5.65847,5.09521,16.2203,1.66594,3.5971,3.11986,0,44.4421,1.07376,2.95821,4.11412,31.1035,10.3459,
441,2.08905,34.7867,5.605,3.42282,14.2704,2.50018,5.52668,1.79485,0,51.295,1.94293,5.36289,2.31581,31.1453,6.26721,
442,2.59739,34.7789,5.58967,0.949119,14.3246,2.93693,3.44811,4.5066,0,45.7186,2.37583,5.38567,2.93914,31.2314,11.5993,
443,1.11548,34.9481,5.6304,1.33395,14.5895,3.31424,2.85679,10.4637,0,45.8653,2.76946,4.67342,1.76895,31.0948,7.96704,
444,0.64535,34.6184,5.59958,2.56358,15.3662,2.84529,12.1724,3.03501,0,45.3032,2.29683,3.76964,0.655498,31.1467,8.37487,
445,2.28656,35.1744,5.66032,1.43194,15.0888,2.10348,7.11293,3.41735,0,45.6058,1.55329,4.06442,2.65024,31.1237,11.1288,
446,0.856009,35.1352,5.64149,0.913546,14.3938,3.22207,2.43831,8.85484,0,46.1586,2.67966,4.97342,1.11915,31.1194,10.9039,
447,4.55168,34.7993,5.56029,1.62872,14.2738,2.56392,4.26765,3.65156,0,46.1337,2.03419,6.2895,4.56904,31.4583,6.63856,
448,0.562051,34.7273,5.57296,0.844016,14.4166,2.51615,6.21809,1.88059,0,53.8098,1.9629,5.22054,0.993462,31.3504,8.36151,
449,2.59663,35.2903,5.70992,1.68507,17.301,2.73624,7.39918,5.04688,0,46.0878,2.17513,2.14422,2.96123,31.2983,6.00999,
450,2.9588,34.6754,5.51786,1.98616,14.2281,2.53226,3.01477,6.30777,0,45.9916,1.98034,5.55469,3.52152,31.9559,8.22044,
451,2.16284,35.0427,5.67991,1.91304,16.4284,3.13144,3.78735,8.30959,0,47.6196,2.60042,2.75149,2.18652,31.1178,5.71896,
452,3.94558,34.624,5.58952,0.769189,14.2875,2.47229,1.76627,5.31762,0,43.8758,1.93623,5.50135,3.96257,31.2027,13.2061,
453,3.37761,34.9502,5.69439,1.52733,17.0507,2.20683,3.4172,6.58503,0,46.9684,1.66356,2.29876,3.35491,31.1436,8.22569,
454,1.96169,34.9487,5.59758,8.20488,14.4313,2.03865,3.72116,5.14391,0,45.7632,1.44497,4.88865,2.23632,31.2341,6.85652,
455,0.838653,34.8872,5.65827,10.2082,15.7799,1.14556,1.53665,4.23912,0,45.1556,0.525622,3.22913,1.38176,31.0521,12.8347,
456,1.18071,35.2911,5.64277,8.74146,15.2052,1.825,4.74348,3.1764,0,46.3253,1.22351,3.64109,1.79171,31.1584,8.57478,
457,1.26602,34.8634,5.64659,1.27386,15.9808,2.61487,6.76802,2.6875,0,51.3701,2.05107,3.2663,1.91184,31.0504,7.77054,
458,5.59166,35.5252,5.72178,1.55281,16.1824,2.53967,0.526234,2.65848,0,45.702,1.9568,3.25533,5.86834,31.444,10.0074,
459,1.74734,35.0852,5.70787,1.88576,15.0636,2.32809,5.58991,9.90429,0,47.271,1.77949,4.01786,2.15455,31.2515,4.7655,
460,2.02272,34.8051,5.61457,5.66132,14.0819,2.44487,0.746373,4.61917,0,44.2055,1.9128,5.32566,2.32328,31.1072,13.6916,
461,0.643293,34.7989,5.66608,1.33175,17.3577,2.62557,13.9483,2.99983,0,48.0974,2.08918,1.85014,0.795662,31.0339,5.35287,
462,1.04154,34.5264,5.53051,3.88542,14.1409,2.91873,3.82656,6.86046,0,47.8512,2.35141,6.29561,1.54526,31.7282,6.09688,
463,1.9876,34.7815,5.56549,4.2287,14.1186,2.79147,1.86022,5.15938,0,47.7072,2.23741,5.67047,2.42209,31.4271,8.65245,
464,2.5637,34.6487,5.52237,1.66146,14.1568,2.6389,4.11073,5.40028,0,45.4711,2.10609,5.75335,2.65591,31.8828,10.0434,
465,1.55104,34.4852,5.61128,2.20896,14.7425,1.93005,9.99649,4.26251,0,45.0165,1.37688,4.48114,1.9943,31.0508,9.93512,
466,1.96025,34.9821,5.55543,6.24283,14.2212,2.15949,0.609026,0.620318,0,53.9572,1.57759,5.64512,2.15328,31.5648,7.40674,
467,0.398409,34.8053,5.61028,4.69521,14.7183,3.7375,2.65161,8.86863,0,46.2452,3.19162,4.60797,0.42334,31.1319,7.59937,
468,0.707713,34.4239,5.5969,8.64562,14.2515,0.973976,2.5013,7.58686,0,44.1373,0.350811,5.28236,1.40283,31.103,11.7239,
469,1.05761,34.0648,5.44938,1.18938,15.3876,3.01768,3.4228,2.73496,0,48.8514,2.48667,8.42629,1.32501,32.8909,8.38664,
470,1.85973,34.7786,5.62915,7.04586,14.8809,1.79365,6.21617,4.49666,0,46.9847,1.2164,4.08921,1.96655,31.058,6.68583,
471,0.281376,34.6054,5.57529,3.65447,14.8461,2.06743,7.88633,6.64654,0,45.1154,1.52034,3.93611,0.317147,31.3156,10.9531,
472,3.03831,34.9315,5.58666,5.9569,14.4566,1.89563,5.88258,2.50049,0,46.8686,1.3374,4.52875,3.48526,31.2967,6.98618,
473,2.12945,34.4381,5.51351,5.46033,14.2801,1.88163,1.18768,1.20411,0,44.0687,1.30153,6.31022,2.68949,31.9427,16.346,
474,0.628272,34.8768,5.55054,0.809934,14.1753,3.36436,7.62497,4.87269,0,45.4402,2.83642,6.31668,1.38674,31.584,9.28847,
475,3.10359,35.8739,5.83216,1.05838,21.0502,2.22183,3.32423,1.49278,0,49.508,1.65797,1.11444,3.38201,32.8238,6.34799,
476,2.47771,34.7057,5.54819,4.96293,14.113,2.49004,7.53057,1.56953,0,45.8559,1.94484,6.18809,2.72735,31.5756,7.10417,
477,1.63864,34.7854,5.63402,3.27549,14.6848,1.66064,8.1506,7.45047,0,46.7367,1.10488,4.42256,1.9114,31.047,6.3514,
478,1.73723,34.6317,5.60955,0.752637,14.2942,2.55171,2.77921,3.84177,0,43.6279,2.02798,5.16814,1.75782,31.0905,19.0102,
479,3.48599,35.3437,5.69444,2.85771,17.8515,2.55839,4.80632,4.51994,0,45.329,1.97717,2.00804,3.77969,31.2374,7.43816,
480,2.00961,34.9847,5.58247,3.17107,14.2355,3.30462,3.98944,8.00609,0,47.1439,2.76819,5.73105,2.34456,31.3293,9.70904,
481,0.744708,35.0286,5.61618,2.30702,14.6373,2.99977,14.1606,5.62981,0,45.1288,2.45735,4.55222,1.77505,31.1614,16.4795,
482,3.09014,34.9237,5.60622,2.72376,14.4056,3.0543,6.43904,2.66922,0,54.9447,2.48276,5.08411,3.46402,31.1739,7.73105,
483,1.11767,35.032,5.62388,8.13975,14.6579,2.04012,4.93897,6.67616,0,51.1996,1.47262,4.21225,2.43022,31.1362,7.40557,
484,3.32241,34.9889,5.60728,1.61187,14.8312,2.80405,7.08128,1.93775,0,43.5248,2.24122,4.67787,3.36574,31.1867,18.3901,
485,82.1993,11.9368,28.2233,19.8113,111.668,3.37459,3576.75,756.005,0,597.081,2.91427,73.4303,82.1162,1948.11,20.5502,
486,0.52716,34.5986,5.53392,1.59605,14.3617,2.53773,9.2665,4.12546,0,45.3589,2.0019,6.63348,1.23574,31.7,8.41049,
487,1.05443,34.9723,5.58285,0.920651,14.2885,2.74042,4.80905,4.26496,0,45.7808,2.18897,5.60782,2.50029,31.3279,6.36051,
488,1.33202,34.7802,5.55535,5.65737,14.135,2.16056,1.07666,5.41747,0,46.1908,1.60431,6.0276,1.91569,31.5129,9.39595,
489,2.20979,35.1873,5.63694,1.85888,16.6638,3.07033,11.5498,9.55503,0,46.4526,2.49634,2.74108,3.00193,31.1465,7.61155,
490,0.415245,34.8708,5.55448,1.78887,14.1343,3.7804,0.305905,1.38204,0,45.9932,3.22406,6.01365,0.948871,31.5462,6.70756,
491,2.33854,35.0641,5.68305,3.39944,16.8172,1.81184,3.5039,4.73303,0,48.4569,1.25571,2.48715,2.61351,31.1327,8.81294,
492,91.8798,11.065,33.8127,205.094,77.7976,16.2067,100.197,108.334,0,1978.61,16.85,102.575,92.3284,2257.62,507.631,
493,2.8366,34.7591,5.56864,3.53683,14.2879,1.98918,6.17476,5.00629,0,44.5583,1.43474,5.40227,3.14595,31.398,10.0173,
494,0.613842,34.7818,5.5672,1.6753,14.1571,2.9347,2.79201,3.52295,0,46.9758,2.38456,6.02908,1.28291,31.4041,8.37183,
495,11.6342,126.372,12.4706,84.3547,105.916,2.44008,184.778,309.034,0,1085.68,1.38017,63.0645,11.9952,397.108,1654.12,
496,1.9537,35.1651,5.66268,2.77875,15.3646,2.35576,21.8614,14.1032,0,46.3796,1.81047,3.5311,2.4042,31.1227,6.43154,
497,2.37378,34.8037,5.56029,3.77261,14.6753,2.18261,7.51942,5.22694,0,45.0872,1.61608,4.32454,2.49644,31.5002,8.15785,
498,0.713521,35.1145,5.63751,3.2134,14.7856,2.12983,1.02458,3.43899,0,48.2177,1.58045,4.12382,1.68889,31.1225,5.88847,
499,2.0233,35.2151,5.66908,3.71704,17.358,3.55231,8.31315,4.95008,0,52.8446,2.98427,2.31549,2.51461,31.1399,6.42154,
