Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,2in Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,2in Heave.rear.p_rod_length_l.avg,2in Heave.rear.tie_rod_angle_top_view_l.avg,2in Heave.rear.roll_center_gnd.z.avg,2in Heave.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.coil_over_length_l.avg,2in Heave.rear.toe_angle_l.avg,2in Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,2in Heave.rear.p_rod_length_l.std_dev,2in Heave.rear.tie_rod_angle_top_view_l.std_dev,2in Heave.rear.roll_center_gnd.z.std_dev,2in Heave.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.coil_over_length_l.std_dev,2in Heave.rear.toe_angle_l.std_dev,2in Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,Roll.rear.camber_angle_gain_roll_l.best,2in Heave.rear.p_rod_length_l.best,2in Heave.rear.tie_rod_angle_top_view_l.best,2in Heave.rear.roll_center_gnd.z.best,2in Heave.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.coil_over_length_l.best,2in Heave.rear.toe_angle_l.best,
558,721.666,1252.68,3307.48,0.576099,231.944,48.6995,2.42973,0,5.12346,744.117,49.9687,136.879,33.5151,2841.2,199.055,3.57877,0,5.21332,361.032,195.937,353.492,161.782,0.500148,0.769969,0.749861,0,3.35641,619.195,1.76808,45.286,1.43268,
559,721.666,1079.99,1702.48,0.668216,51.3707,41.8706,2.64384,0,4.794,794.043,44.3049,94.916,46.0473,357.956,226.624,4.86254,0,4.1259,656.335,234.145,228.964,294.941,0.500148,0.769969,0.571267,0,3.68531,663.271,1.76808,45.286,1.43268,
560,721.666,1384.93,2694.99,0.521084,132.499,86.3049,2.90314,0,5.10043,849.845,88.2221,130.89,89.1672,1247.16,331.856,4.92853,0,4.84655,845.458,326.066,310.565,394.29,0.500148,0.769969,1.56216,0,3.67532,663.271,1.76808,45.0027,1.43268,
561,721.666,1151.12,1896.03,0.626923,96.339,54.9616,2.8734,0,4.61106,785.293,56.3712,110.495,40.1793,857.168,224.499,5.06354,0,3.55363,518.656,231.852,268.518,201.482,0.46431,0.769969,1.56216,0,3.4576,663.271,1.76808,45.286,1.43268,
562,721.666,1344.33,2800.13,0.536821,163.724,76.3378,3.00461,0,4.68959,829.688,78.4091,121.67,66.8091,1812.4,312.317,5.72269,0,3.64802,753.699,314.764,309.159,345.781,0.500148,0.769969,1.56216,0,3.16353,663.271,1.76808,45.286,1.43268,
563,721.666,995.057,1237.45,0.725251,19.1848,33.0142,2.40377,0,4.74361,751.833,34.7943,93.6185,55.4645,169.353,174.322,3.80129,0,4.36567,422.855,181.666,234.037,255.103,0.500148,0.769969,1.56216,0,3.46074,663.271,1.76808,45.286,1.43268,
564,721.666,1504.02,5962.57,0.479825,583.287,25.2154,2.524,0,5.13297,748.858,26.4148,95.9401,16.6461,5393.15,120.214,4.55097,0,5.28547,445.465,121.721,239.03,96.587,0.500148,0.769969,1.56216,0,3.68531,658.007,1.76808,45.286,1.43268,
565,721.666,1456.61,6795.36,0.495443,479.956,37.4489,2.54005,0,4.74285,765.72,38.8898,87.997,39.3116,6360.5,209.052,4.58326,0,4.06253,486.826,208.929,206.529,218.316,0.500148,0.769969,1.56216,0,3.68531,663.271,1.76808,45.0806,1.43268,
566,721.666,1129.25,1946.4,0.639069,93.7758,52.7007,2.47893,0,4.4048,773.4,53.8626,107.693,40.9306,993.797,247.287,4.00135,0,2.43329,557.523,245.111,274.222,268.575,0.500148,0.769969,1.56216,0,3.3896,663.271,1.72436,45.286,1.43268,
567,721.666,1453,7928.55,0.496675,562.5,26.464,2.32102,0,4.39597,731.003,27.6289,82.2442,16.4378,7681.04,140.823,3.5033,0,2.79843,340.047,141.652,198.253,95.2794,0.500148,0.769969,1.56216,0,2.98525,663.271,1.76808,45.286,1.43268,
568,721.666,1038.52,1714.49,0.694897,28.2041,34.6371,2.68672,0,4.36706,804.756,36.3007,87.6035,39.9667,522.795,232.976,5.29958,0,2.55437,775.985,236.139,239.285,275.196,0.500148,0.771447,1.56216,0,3.68531,663.271,1.76808,13.7585,1.43268,
569,721.666,1049.39,2201.69,0.687701,23.7062,42.5082,2.23149,0,4.86511,809.431,43.9617,77.1598,45.5263,138.694,232.358,3.35231,0,4.51384,1283.73,235.683,154.753,344.132,0.500148,0.771447,1.56216,0,3.68531,663.226,1.76808,45.6188,1.34716,
570,721.666,1079.55,1519.69,0.66849,34.8765,59.8564,2.48916,0,4.49601,772.451,61.0914,89.5268,54.759,157.96,279.633,3.89557,0,3.15912,487.555,277.678,222.881,277.423,0.500148,0.771447,1.56216,0,2.99162,663.271,1.76808,45.7312,1.43966,
571,721.666,1774.51,9318.24,0.406684,750.86,48.4071,2.42679,0,4.62957,759.312,49.7516,112.368,46.7595,8976.37,232.555,4.46438,0,3.63864,562.368,235.477,297.974,251.511,0.500148,0.771447,0.781259,0,3.68531,663.271,1.76808,45.7312,1.43966,
572,721.666,1158.73,1648.24,0.622808,45.7487,64.1008,3.00236,0,4.95472,807.717,65.6684,110.188,57.3508,730.554,261.857,5.74394,0,4.88728,598.702,263.209,262.422,241.34,0.500148,0.771447,1.30666,0,2.8541,663.271,1.76808,44.8287,1.46021,
573,721.666,1262.51,3658.81,0.571613,323.538,33.6712,2.30879,0,4.67687,739.686,34.9347,96.6151,27.0761,3061.6,167.418,3.72997,0,3.73606,398.945,169.058,268.076,185.974,0.466085,0.771447,1.56216,0,3.68531,644.013,1.76808,45.1503,1.46021,
574,721.666,1052.46,1458.18,0.685694,46.5402,41.0173,2.53538,0,4.55585,771.446,42.2759,109.398,34.6911,465.474,215.512,4.35589,0,3.36662,498.602,216.412,282.58,219.33,0.466085,0.771447,1.47574,0,3.68531,663.271,1.76808,44.7326,1.46021,
575,721.666,1125.23,2494.82,0.641349,53.8416,53.2507,2.04649,0,4.62291,798.872,55.4073,103.237,53.9536,319.686,278.397,2.34822,0,3.78508,1207,283.588,278.122,359.5,0.466085,0.771447,1.01155,0,3.01886,663.271,1.76808,45.6829,1.39668,
576,721.666,1300.49,3483.77,0.554919,347.126,40.9224,2.32274,0,4.60651,735.88,42.2323,94.5375,32.8606,2485.42,204.436,3.97102,0,3.81611,434.383,206.4,241.35,183.146,0.466085,0.771447,0.269781,0,3.59787,663.271,1.76808,45.6829,1.46021,
577,721.666,1196.31,2927.28,0.603245,253.084,22.8954,2.63171,0,4.51472,762.892,24.1409,106.235,19.9126,2459.93,132.847,4.71609,0,3.44814,455.409,133.549,272.787,115.797,0.466085,0.771447,1.56216,0,3.1415,663.271,1.326,45.6829,0.858321,
578,721.666,1274.98,2599.86,0.566023,123.739,74.9412,2.48266,0,5.03113,802.794,76.7389,112.368,76.8803,1127.88,321.637,3.61426,0,4.67534,591.46,313.936,266.218,354.927,0.466085,0.586264,0.691294,0,2.79775,663.271,0.844853,45.6829,1.46021,
579,721.666,1095.01,1977.82,0.659053,110.277,44.6915,2.62645,0,4.7718,759.662,46.1055,91.6942,35.1775,1216.85,224.403,4.56646,0,4.44303,445.566,229.269,234.469,194.107,0.466085,0.771447,1.56216,0,3.68531,663.271,1.76808,45.6829,1.46021,
580,721.666,1096.26,1797.63,0.658299,31.8145,50.8759,2.59904,0,5.05346,806.206,52.4672,98.9648,48.2779,164.97,265.623,4.57489,0,4.87154,860.773,267.98,245.259,310.983,0.466085,0.771447,1.56216,0,2.76419,663.271,1.76808,45.6802,1.46021,
581,721.666,1300.16,3124.29,0.555058,126.464,69.8752,2.22869,0,4.79908,845.715,71.6438,95.1171,84.3201,1240.85,358.598,3.17317,0,4.22664,1133.27,360.674,244.605,457.713,0.466085,0.771447,1.58109,0,3.68531,663.271,1.76808,44.41,1.46021,
582,721.666,1136.68,2034.78,0.634888,105.73,47.9549,2.71207,0,4.67878,780.187,49.7532,97.266,48.4011,1213.89,212.193,4.95622,0,3.99689,554.95,215.366,235.988,251.519,0.466085,0.771447,1.57592,0,3.2097,663.271,1.76808,45.1953,1.46021,
583,721.666,1176.78,1931.32,0.613255,91.7311,70.8388,2.65521,0,4.52365,773.345,72.1492,113.995,47.5403,777.401,295.243,4.47939,0,3.48147,473.077,291.783,286.449,229.239,0.466085,0.771447,1.58109,0,2.73434,663.271,1.76808,45.7754,1.46021,
584,721.666,1510.02,4357.82,0.47792,247.782,71.1905,3.07441,0,4.70561,941.301,74.4797,97.9255,69.5567,2887.68,285.186,5.72017,0,4.12709,1982.54,297.075,234.537,367.926,0.466085,0.771447,1.58109,0,2.81411,663.271,1.76808,23.8333,1.46021,
585,721.666,1170.31,2244.65,0.616647,148.32,40.5872,2.58201,0,5.18018,773.911,42.4391,110.051,47.2363,1406.85,207.661,4.444,0,5.54798,626.602,210.866,284.009,269.492,0.466085,0.771447,1.58109,0,3.68531,663.271,1.76808,44.6601,1.46021,
586,721.666,1188.61,2198.08,0.60715,92.362,59.3318,2.58338,0,4.66254,795.513,60.7844,111.75,61.6247,961.961,254.634,4.35871,0,3.37412,575.697,253.084,289.917,296.45,0.466085,0.771447,1.57686,0,3.68531,663.271,1.76808,45.0353,1.46021,
587,721.666,1108.08,1596,0.651273,29.2616,53.302,2.63467,0,4.66673,796.71,54.6312,108.365,58.5142,160.225,226.903,4.68321,0,3.74998,606.951,227.477,262.262,289.006,0.466085,0.771447,0.343679,0,2.94733,663.271,1.76808,45.6124,1.46021,
588,721.666,1050,1495.1,0.687299,25.2543,43.2656,2.85122,0,4.45405,791.879,45.0009,104.263,33.0362,145.052,229.209,5.57295,0,3.18693,605.691,230.93,276.629,226.298,0.466085,0.538451,1.58109,0,2.67634,663.241,1.18034,45.6124,1.46021,
589,721.666,1149.44,2691.18,0.627843,190.446,23.8831,2.61376,0,4.52439,764.047,25.1119,113.8,25.0106,2122.02,137.477,5.13164,0,3.2423,513.756,137.9,301.994,133.438,0.466085,0.771447,1.50875,0,3.6118,663.271,1.76808,45.0323,1.05596,
590,721.666,1246.69,2455.72,0.578865,146.492,64.8165,2.78853,0,4.76235,802.249,66.0783,110.588,48.9171,1479.15,279.59,5.10726,0,4.09824,648.427,275.164,283.456,276.303,0.466085,0.771447,1.58109,0,2.82051,663.271,1.76808,45.6124,1.46021,
591,721.666,1167.2,2018.21,0.61829,28.4492,68.9634,2.63728,0,4.92838,826.541,70.904,100.503,64.2713,179.218,302.6,4.56134,0,4.7447,850.692,306.103,249.301,366.204,0.466085,0.771447,1.23701,0,2.81549,663.271,1.76808,45.5956,1.10823,
592,721.666,1427.92,5165.97,0.505397,391.52,39.3005,2.59714,0,5.10115,799.98,40.7092,103.74,44.9711,4168.35,199.939,4.68601,0,5.3728,715.119,204.471,267.267,295.926,0.466085,0.771447,0.536279,0,3.67525,663.271,1.76808,45.6124,1.46021,
593,721.666,1251.19,3280.89,0.576783,262.669,41.0999,2.18554,0,4.68999,765.087,42.5923,92.1796,40.6888,2564.01,226.312,3.56204,0,4.07823,721.654,227.994,243.543,286.943,0.466085,0.771447,0.785061,0,3.68531,663.271,1.76808,45.4568,1.46021,
594,721.666,994.482,1226.83,0.72567,30.8719,38.523,2.48044,0,4.62869,755.324,39.8511,85.4706,37.3325,315.465,191.844,4.13654,0,3.7386,438.564,192.616,197.197,192.603,0.466085,0.771447,1.58109,0,3.04213,663.271,1.76808,45.6124,1.46021,
595,721.666,1269.13,2576.9,0.568631,203.614,55.6734,2.72194,0,4.80406,788.786,57.1145,114.472,41.943,1686.95,245.249,4.24941,0,4.33476,555.938,246.976,288.088,233.81,0.466085,0.771447,1.52051,0,3.17854,607.736,1.76808,44.2538,1.46021,
596,721.666,1161.23,2005.01,0.621467,121.883,51.3538,2.64545,0,5.17036,771.698,52.8354,106.997,48.6479,927.639,219.112,4.69847,0,5.54889,492.775,220.472,285.176,214.045,0.466085,0.771447,1.58109,0,3.68531,663.271,1.76808,45.6124,1.46021,
597,721.666,1109.36,1426.15,0.650525,43.1596,56.4033,2.81924,0,4.98835,787.524,57.6947,119.723,37.0474,206.135,227.304,4.99334,0,4.69568,517.857,227.059,291.414,201.535,0.466085,0.771447,1.58109,0,3.68531,663.271,1.76808,45.2259,1.4591,
598,721.666,1032.61,2156.8,0.698875,92.1451,38.6638,2.19431,0,4.69903,739.299,40.1301,83.6996,31.7799,958.017,210.664,3.36142,0,4.21017,502.117,214.884,217.189,225.7,0.466085,0.771447,1.58109,0,3.68531,663.271,1.76808,45.6124,1.46021,
599,721.666,1686.94,8397.9,0.427796,634.749,54.293,2.80557,0,4.96919,780.386,55.8182,110.996,42.9215,7827.79,229.146,4.65806,0,4.84071,455.515,227.407,273.066,211.469,0.466085,0.771447,1.58109,0,2.98871,663.271,1.76808,45.6124,1.47986,
600,721.666,1242.85,3243.19,0.580654,212.044,40.5454,2.65052,0,4.92386,798.475,44.741,94.9609,44.5099,1756.42,212.384,5.05056,0,4.77405,798.192,233.102,251.911,292.266,0.466085,0.771447,1.58109,0,3.3257,663.271,1.76808,45.6124,1.47986,
601,721.666,1161.42,2143.4,0.621366,135.985,47.2602,2.92672,0,4.51201,781.862,48.3997,121.639,18.8331,1438.58,205.913,5.50034,0,3.45062,524.452,204.803,292.396,102.56,0.466085,0.771447,1.56184,0,2.72359,663.271,1.76808,45.6106,1.47986,
602,721.666,1500.48,6598.09,0.480958,504.946,41.0979,2.98595,0,5.04163,789.126,42.3574,94.4348,20.486,6161.1,175.99,5.77846,0,5.25306,547.231,177.152,218.229,118.303,0.466085,0.771447,1.42395,0,2.63377,663.271,1.76808,45.6124,0.929749,
603,721.666,1143.19,2049.99,0.631273,26.6986,66.5965,2.438,0,4.74145,816.584,68.8938,94.9576,62.2826,475.545,307.026,3.66947,0,3.93324,906.962,313.356,218.297,349.472,0.466085,0.771447,0.410643,0,3.68531,663.271,1.76808,45.4177,1.47986,
604,721.666,1172.18,2199.56,0.615664,79.5933,52.4148,2.61105,0,4.73876,808.278,54.2517,110.171,60.1173,819.147,276.927,4.96316,0,3.92565,834.046,281.234,284.732,330.687,0.466085,0.771447,1.58109,0,3.68531,663.271,1.76808,45.6124,1.47986,
605,721.666,1049.23,1654.81,0.687805,46.3002,45.6292,2.46913,0,4.41634,763.784,47.1315,97.1532,42.3465,331.855,236.863,4.60185,0,2.876,577.519,238.681,248.68,252.02,0.466085,0.771447,0.169612,0,3.68531,663.271,1.76808,45.2766,1.47986,
606,721.666,1256.43,2846.53,0.574376,261.037,45.8895,2.71016,0,4.68259,764.056,47.2472,104.944,25.8681,1957.93,195.751,4.49815,0,4.01162,425.379,196.151,268.874,150.976,0.466085,0.771447,1.58109,0,3.00543,663.271,1.76808,45.6124,1.47986,
607,721.666,1647.01,9419.35,0.438168,676.565,48.0117,2.31024,0,4.68819,734.022,49.2731,97.0351,35.1041,9115.31,234.653,3.69062,0,3.66127,366.619,234.626,253.524,181.27,0.466085,0.771447,1.24733,0,2.88443,663.271,1.76808,45.5624,1.47986,
608,721.666,1111.1,2475.85,0.649508,160.251,29.6011,2.31755,0,4.52325,751.853,30.9871,88.2053,43.3583,2013.25,182.127,3.68511,0,3.62332,480.002,182.99,216.065,251.788,0.466085,0.69781,1.58109,0,3.67747,663.271,1.62749,45.5321,1.16129,
609,721.666,1160.04,2429.82,0.622106,193.616,30.9029,2.65105,0,4.50117,762.925,32.1133,109.72,23.6084,1701.53,171.276,5.21933,0,3.39746,524.368,171.274,288.109,136.348,0.466085,0.513751,1.58109,0,3.21896,663.271,1.27558,45.6124,0.896714,
610,721.666,1006.56,1478.75,0.716965,62.6581,40.5371,2.32741,0,4.54105,733.107,41.9462,90.2337,31.2065,633.285,191.436,3.66549,0,3.673,377.51,190.803,233.935,183.808,0.466085,0.750658,1.58109,0,3.33282,663.221,1.76808,45.6124,1.47986,
611,721.666,1016.12,1530.7,0.710217,18.6598,35.5673,2.1986,0,4.6069,758.78,37.0409,109.02,50.2467,110.878,204.244,2.82338,0,3.7271,570.697,206.662,291.415,290.498,0.466085,0.750658,1.58056,0,3.54229,663.221,1.76808,45.6107,1.47986,
612,721.666,988.154,1475.28,0.730317,55.0974,25.8252,2.26103,0,4.61906,751.103,27.1957,94.0812,27.9717,409.711,186.887,3.60509,0,3.68295,519.915,188.504,242.736,223.075,0.466085,0.750658,1.58056,0,3.68531,663.221,1.76808,44.6781,1.4288,
613,721.666,942.367,1095.17,0.765801,16.3086,31.6977,2.20592,0,4.33062,725.191,33.1658,95.6055,33.8623,94.1,162.641,3.37862,0,2.71836,352.64,163.847,249.439,179.594,0.466085,0.750658,0.862568,0,3.00287,663.221,1.76808,45.198,1.47986,
614,721.666,4444.76,47144.4,0.162363,3399.96,55.8203,2.30071,0,4.69207,772.437,57.6318,96.8979,55.0207,46869.2,279.923,3.51737,0,4.14347,675.754,283.15,254.134,308.811,0.466085,0.673557,1.58056,0,3.68531,663.221,1.69028,45.5457,1.47986,
615,721.666,1190.45,2269.4,0.606214,174.618,41.0528,2.58559,0,4.97169,766.944,42.4572,118.104,39.7148,3551.99,176.73,4.71386,0,4.64653,486.209,179.834,291.093,213.182,0.466085,0.750658,0.477965,0,3.68531,662.646,1.76808,45.6124,1.47986,
616,721.666,1186.98,1794.07,0.607984,65.8867,55.654,3.24613,0,4.72439,825.008,58.352,119.911,54.1993,494.034,246.699,6.37133,0,4.28727,666.627,247.968,301.637,257.589,0.466085,0.750658,1.58056,0,2.62872,663.221,1.03741,45.8999,1.47986,
617,721.666,1153.59,2393.35,0.625585,178.93,45.5618,2.61706,0,4.62247,758.129,46.7887,93.0711,23.8652,1566.39,216.718,4.46335,0,3.85843,440.621,217.986,211.66,145.382,0.466085,0.750658,1.58056,0,2.8484,663.221,1.76808,45.9273,1.47986,
618,721.666,1372.92,3907.7,0.525644,345.415,51.7215,2.40382,0,4.54585,763.427,53.2669,103.034,49.104,2678.03,272.561,4.27413,0,3.40166,549.43,274.278,271.71,256.269,0.466085,0.750658,0.210854,0,3.68531,663.221,1.76808,45.9214,1.47986,
619,721.666,958.064,1104.89,0.753255,21.3669,41.5935,2.26955,0,4.19998,721.631,42.9037,100.659,23.4401,321.195,197.925,3.72715,0,2.08196,368.734,199.631,259.625,139.443,0.466085,0.750658,1.38185,0,3.57578,645.376,1.76808,45.639,1.47986,
620,721.666,1070.18,2232.18,0.674339,125.787,35.9979,2.3061,0,4.28569,740.689,37.2235,92.5437,31.3502,1352.34,211.478,4.02051,0,2.7105,428.101,211.442,239.701,191.765,0.466085,0.750658,0.723142,0,2.94817,663.221,1.76808,45.8761,1.47986,
621,721.666,1159.03,2227.42,0.622647,119.466,48.286,2.6196,0,4.81866,776.959,50.0087,108.092,48.7798,1391.36,233.001,4.71454,0,4.48336,534.419,233.416,275.904,257.77,0.466085,0.750658,1.58056,0,2.8532,663.221,1.29484,46.0464,1.47986,
622,721.666,1048.94,1653.54,0.687995,70.6992,38.5195,2.09961,0,4.61727,744.231,39.9385,102.264,46.5707,845.922,204.166,2.59861,0,3.85025,393.123,205.539,273.701,258.908,0.466085,0.750658,1.26035,0,3.71097,663.221,1.76808,46.0464,1.47986,
623,721.666,2046.59,11921.7,0.352619,993.774,52.8412,2.34327,0,4.34401,795.468,54.226,95.6476,47.9439,11348.9,255.574,3.64199,0,2.6497,741.218,255.453,248.618,347.765,0.466085,0.750658,1.58056,0,3.50938,663.221,1.76808,44.6201,1.47986,
624,721.562,1396.36,4282.82,0.516744,464.628,31.2441,2.24224,0,4.62348,721.564,32.7211,111.774,27.5672,3740.8,146.258,3.09425,0,4.32146,305.607,149.977,297.353,143.692,0.466085,0.750658,1.58056,0,2.98704,663.221,1.76808,46.0811,1.47986,
625,721.562,1052.71,1559.65,0.685434,99.2143,31.0911,2.65651,0,4.93278,766.269,32.4427,93.8194,22.2826,961.438,152.891,5.11567,0,5.20462,498.92,153.706,233.8,133.112,0.432643,0.750658,1.58056,0,2.86718,663.221,1.76808,45.363,1.47986,
626,721.562,1042.04,1571.97,0.692451,28.6794,42.8943,2.4705,0,4.41239,771.91,44.3001,105.43,41.9449,162.938,219.294,4.1583,0,3.47536,544.056,220.354,274.107,243.719,0.466085,0.750658,1.58056,0,2.68239,663.221,1.76808,46.0811,1.47986,
627,721.562,1050.19,1417.94,0.687078,33.5748,44.3179,2.91701,0,4.78078,799.687,45.7456,79.4684,39.6985,169.757,240.476,5.81675,0,4.38509,602.474,241.648,166.042,212.844,0.466085,0.750658,1.58056,0,3.71097,663.221,1.76808,46.0811,0.919957,
628,721.562,1216.49,2676.59,0.59315,134.414,46.0583,2.8408,0,4.90997,815.524,47.7818,114.911,50.0526,1664.01,240.096,5.30011,0,4.6239,841.022,242.866,304.145,299.002,0.466085,0.750658,1.58056,0,3.71097,663.221,1.76808,45.0352,1.47986,
629,721.562,1072.34,1321.14,0.672884,38.9863,63.9181,2.4291,0,4.8496,744.875,65.3101,99.5247,52.4507,202.289,252.328,3.65299,0,4.62183,381.043,249.024,234.571,213.91,0.466085,0.750658,1.58056,0,3.26025,663.221,1.76808,46.0811,1.47986,
630,721.456,1050.68,1445.62,0.686654,43.3316,46.2306,2.67285,0,4.57209,767.068,47.6536,103.225,35.93,284.428,199.398,4.84718,0,3.89116,476.97,202.455,263.037,182.252,0.466085,0.750658,1.58109,0,3.53303,663.221,1.76808,45.099,1.47986,
631,721.456,1283.1,2474.41,0.562278,152.683,54.7121,2.91383,0,5.52385,793.975,56.7864,146.161,70.3414,1252.07,205.533,4.93451,0,6.09799,551.829,206.865,347.849,356.871,0.466085,0.750658,1.58109,0,2.94469,663.221,1.76808,46.0811,1.47986,
632,721.456,1058.84,1560.17,0.681362,33.2579,47.7365,2.43515,0,4.85019,779.668,49.1989,98.5413,43.1565,195.616,245.565,3.95521,0,4.50107,666.549,249.037,250.502,266.62,0.466085,0.684283,1.58109,0,3.71097,663.221,1.62929,45.8121,1.47986,
633,721.456,1087.59,1440.34,0.663353,37.4715,66.3033,2.57839,0,4.9033,762.33,67.7244,102.15,44.129,176.077,274.962,3.90585,0,4.72742,403.821,272.099,258.01,216.649,0.466085,0.750658,1.58109,0,3.71097,663.221,1.76808,46.0811,1.47986,
634,721.456,1377.9,4091.41,0.523591,258.569,69.3148,2.7989,0,5.19762,786.131,71.5284,120.972,63.3876,3220.36,263.944,4.9443,0,5.34742,519.97,266.849,279.103,269.863,0.466085,0.750658,1.58109,0,3.71097,663.221,1.76808,45.4756,1.47986,
635,721.456,1563.71,8000.35,0.461375,562.709,50.2723,2.52798,0,4.54063,761.622,51.7139,83.9066,46.4181,7493,226.958,4.50012,0,3.90526,488.292,231.019,202.091,215.672,0.466085,0.750658,1.58109,0,2.8661,663.221,1.76808,46.0811,1.47986,
636,721.456,963.084,1181.3,0.749111,16.9504,37.1063,2.26984,0,4.79171,735.302,38.4334,97.1612,31.0696,539.045,178.895,3.77199,0,4.7259,409.855,181.08,261.263,174.25,0.466085,0.750658,1.58109,0,3.5889,618.556,1.76808,46.0811,1.47986,
637,721.456,1122.35,1731.46,0.64281,68.1766,50.9126,2.55096,0,4.72015,775.764,53.6551,105.143,61.4251,425.052,236.507,4.15825,0,4.02803,557.95,240.019,263.966,340.936,0.466085,0.750658,1.58109,0,3.52476,663.221,1.76808,46.0811,1.47986,
638,721.456,6250.33,71591.1,0.115427,5308.75,36.0687,2.54029,0,4.80315,748.352,37.3903,91.4111,21.0134,71104.7,174.451,4.88571,0,4.92885,482.954,176.98,231.229,134.462,0.466085,0.750658,1.58109,0,3.07797,663.221,1.76808,46.0811,1.48302,
639,721.456,958.471,1619.16,0.752716,104.471,19.2004,2.07794,0,4.28187,705.791,20.475,86.1943,15.9802,4207.92,103.973,2.77,0,2.8369,276.689,105.737,218.928,86.4483,0.466085,0.750658,1.58109,0,2.82352,663.221,1.76808,45.931,1.48302,
640,721.456,1232,2929.8,0.585596,40.9369,54.3125,2.57709,0,4.55716,873.62,54.005,109.093,92.9025,202.142,276.137,4.25325,0,3.44203,1560.28,258.252,280.512,719.904,0.466085,0.750658,1.58109,0,3.20209,663.221,1.76808,46.0811,1.48302,
641,721.456,1910.01,13021.2,0.377723,984.964,29.8979,2.54644,0,4.7311,748.255,31.1264,94.1526,14.3401,12437,166.489,4.61731,0,4.27981,472.755,168.358,237.629,126.661,0.466085,0.750658,1.58109,0,3.59607,663.221,1.77961,45.4921,1.50337,
642,721.456,1058.26,1523.29,0.68174,27.4167,59.1664,2.72943,0,4.46947,773.927,60.5053,91.3527,38.6911,967.748,265.876,5.12657,0,3.55543,540.799,266.703,232.324,211.07,0.466085,0.750658,1.58109,0,3.33365,663.221,1.77961,46.0811,1.50337,
643,721.456,1085.08,1586.68,0.66489,52.1892,48.2323,2.54435,0,4.94326,777.772,50.0086,93.5746,55.8124,356.306,236.904,4.62795,0,4.89412,527.049,239.418,233.299,273.919,0.466085,0.750658,1.58109,0,2.78833,663.221,1.81317,46.0811,1.50337,
644,721.456,3387.53,31542.5,0.212974,2254.57,52.2566,2.88078,0,4.56625,873.187,53.8324,94.5838,51.6573,31068.1,297.55,5.67207,0,3.41416,1230,299.632,224.873,378.65,0.466085,0.336518,1.58109,0,3.69952,663.221,0.696729,45.7291,0.844605,
645,721.456,1513.27,5462.62,0.476753,436.262,61.981,2.55214,0,4.88782,791.552,63.7884,91.8766,60.3719,4595.58,309.629,4.46103,0,4.66256,680.552,310.823,227.813,324.388,0.466085,0.750658,1.58109,0,2.87865,649.655,1.81317,41.4953,1.49526,
646,721.456,1180.01,1814.48,0.611397,114.532,67.3177,2.65291,0,5.09446,762.103,68.7094,119.784,39.8205,995.638,275.021,4.33806,0,5.21867,439.887,275.299,288.457,187.883,0.466085,0.750658,1.58109,0,2.92147,663.221,1.81317,46.0796,1.49526,
647,721.456,1175.31,1666.46,0.613845,40.0188,60.9059,2.97286,0,4.51108,823.686,62.1852,117.886,63.1418,175.925,250.729,5.77041,0,3.33916,631.095,251.102,278.954,289.995,0.466085,0.750658,0.890732,0,3.69952,663.221,1.81317,46.0796,1.0105,
648,721.456,1064.37,1425.85,0.677826,52.7608,52.0347,2.48162,0,4.95184,751.516,53.5996,103.346,43.6781,293.305,236.07,3.942,0,4.7923,457.875,237.997,241.836,217.649,0.466085,0.750658,1.58109,0,3.05565,663.221,1.81317,46.0425,1.49526,
649,721.456,1079.24,1666.22,0.668487,42.6656,48.4135,2.59422,0,4.75374,789.524,50.0156,101.519,39.7522,270.632,252.606,4.61502,0,4.50613,649.923,256.023,273.949,260.48,0.466085,0.750658,0.909332,0,2.71659,663.221,1.81317,46.0796,1.49526,
650,721.456,1267.53,3334.94,0.569182,294.165,46.0149,2.27198,0,4.7424,728.835,47.3639,109.772,34.3672,2765.38,205.462,3.19982,0,4.37839,339.823,205.631,281.132,165.136,0.466085,0.788379,1.58109,0,2.7693,663.221,1.94225,45.7605,1.49526,
651,721.456,1561.7,7477.87,0.461969,505.667,55.1726,2.59631,0,4.41569,789.846,56.706,97.2567,50.0366,6695.88,271.851,4.49239,0,2.84901,612.115,272.558,240.627,283.904,0.466085,0.788379,1.58109,0,3.31866,663.221,1.94225,46.0796,1.49526,
652,721.456,1279.84,3540.51,0.563708,296.406,36.7585,2.75,0,4.63016,773.338,38.0793,100.16,27.7171,2772.03,178.959,5.25972,0,4.22018,538.364,179.766,261.331,165.185,0.466085,0.440112,1.58109,0,2.66669,663.221,0.97409,46.0796,1.49526,
