Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.rear.side_view_swing_arm_angle_l.avg,Heave.rear.p_rod_length_l.avg,Heave.rear.coil_over_length_l.avg,Heave.rear.tie_rod_angle_top_view_l.avg,Heave.rear.toe_angle_l.avg,Heave.rear.roll_center_gnd.z.avg,Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,Heave.rear.side_view_swing_arm_angle_l.std_dev,Heave.rear.p_rod_length_l.std_dev,Heave.rear.coil_over_length_l.std_dev,Heave.rear.tie_rod_angle_top_view_l.std_dev,Heave.rear.toe_angle_l.std_dev,Heave.rear.roll_center_gnd.z.std_dev,Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,Heave.rear.side_view_swing_arm_angle_l.best,Heave.rear.p_rod_length_l.best,Heave.rear.coil_over_length_l.best,Heave.rear.tie_rod_angle_top_view_l.best,Heave.rear.toe_angle_l.best,Heave.rear.roll_center_gnd.z.best,Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,Roll.rear.camber_angle_gain_roll_l.best,
91,1434.98,2607.05,2896.29,0.550421,127.445,0,500.378,1.22418,182.685,1578.24,74.4503,125.773,16.8601,348.005,0,806.753,3.44377,391.775,1250.01,179.22,345.63,22.7458,0.718122,0,121.417,0.106826,66.1301,1220.38,4.86541,0.215087,8.99269,
92,1434.98,2251.51,2331.55,0.63734,61.3286,0,435.984,0.488925,141.134,1478.74,58.1718,60.0435,15.6145,190.962,0,873.872,1.78701,226.619,820.635,173.053,188.971,20.6331,0.769099,0,121.417,0.107205,73.2689,1220.37,4.62727,0.215087,8.99269,
93,1434.98,2879.91,2668.67,0.498271,129.346,0,660.179,1.39396,173.963,1685.7,81.2087,127.421,20.6964,316.964,0,1098.57,3.12848,271.468,962.087,175.645,312.166,24.5928,0.769099,0,121.417,0.104446,71.5535,1220.37,4.42543,0.215087,6.65038,
94,1434.92,3055.45,2908.4,0.469628,133.271,0,579.898,1.37182,173.183,1913.14,99.3058,128.989,26.2905,271.122,0,878.3,2.58043,297.484,1406.31,183.177,264.017,34.7396,0.769099,0,121.417,0.104446,68.1495,1220.36,3.58024,0.215087,3.76134,
95,1434.92,2477.55,2093.33,0.579171,125.209,0,392.515,1.39046,160.71,1574.67,81.4613,123.195,18.3984,286.526,0,673.573,3.22806,244.877,969.983,211.718,285.148,25.5229,0.769099,0,51.6974,0.104446,69.2544,1220.36,4.17387,0.215087,8.99265,
96,1434.92,2519.3,2488.92,0.569572,93.9645,0,444.98,1.17384,138.765,1665.7,62.6567,92.2923,19.772,323.91,0,842.831,2.63714,229.699,1101.59,171.853,322.695,28.2319,0.769099,0,88.6727,0.104446,70.9578,1220.31,4.62727,0.215087,8.83995,
97,1434.85,2787.88,2588.3,0.514674,131.932,0,561.876,1.35226,224.167,1665.07,53.4954,129.762,20.2207,292.054,0,865.604,3.01593,319.935,1054.03,103.815,287.684,26.7669,0.789721,0,121.617,0.106008,72.366,1220.31,4.62727,0.222016,5.50705,
98,1434.85,2283.58,2586.1,0.628332,121.465,0,386.857,0.662781,148.369,1427.46,64.8947,119.734,14.136,371.281,0,852.791,2.00067,244.487,722.591,193.595,366.417,17.0374,0.789721,0,122.489,0.106008,73.279,1220.23,4.62727,0.222016,8.98778,
99,1434.85,2792.62,2914.49,0.5138,162.764,0,492.981,1.82581,199.985,1674.21,87.6325,155.034,18.191,407.801,0,832.745,3.67985,369.375,1071.01,209.622,392.487,24.417,0.750788,0,122.489,0.106008,71.1863,1220.23,4.62727,0.215446,8.98778,
100,1434.84,2587.99,2387.51,0.554421,114.529,0,399.152,1.37118,193.669,1645.83,100.731,112.842,19.874,286.756,0,647.371,3.13098,265.329,1094.55,230.649,283.222,27.643,0.70778,0,122.546,0.104968,73.3461,1220.23,4.62727,0.214337,8.98778,
101,1434.67,3039.66,3590.29,0.471984,148.26,0,595.344,1.2469,232.229,1797.2,97.6275,144.6,23.1517,361.893,0,1050.47,3.14752,404.903,1393.37,240.081,352.875,32.7215,0.70778,0,122.546,0.105112,72.5505,1220.2,4.62727,0.214337,8.98778,
102,1434.67,2417.95,2284.65,0.593341,114.062,0,461.093,0.810763,145.373,1496.15,71.1154,112.371,16.9697,285.766,0,825.862,2.19051,206.696,723.183,180.587,281.204,19.5987,0.70778,0,122.685,0.105112,71.8473,1220.17,4.62727,0.214124,8.98778,
103,1434.67,2909.17,3079.66,0.493154,167.823,0,563.6,1.7968,201.29,1707.87,80.9497,164.586,21.2547,424.185,0,1017.58,3.6432,303.328,1088.11,185.725,429.988,28.8143,0.70778,0,122.685,0.10513,71.9105,1220.17,5.81087,0.214124,8.9912,
104,1434.57,2529.37,2227.63,0.567167,59.7773,0,488.37,1.50604,138.763,1655.2,106.303,58.5067,20.9428,245.422,0,872.268,3.51279,201.418,1061.88,234.208,244.4,27.895,0.696712,0,37.7386,0.105655,72.5382,1220.16,5.81087,0.208267,8.98827,
105,1434.57,3490.02,3760.96,0.41105,253.805,0,799.317,1.99249,290.148,1782.64,95.3391,246.188,20.5844,556.076,0,1206.8,3.81415,468.257,1180.85,211.98,541.987,25.3231,0.70778,0,122.685,0.106348,65.8752,1146.39,5.81087,0.208267,5.56767,
106,1434.57,2559.73,2487.11,0.560439,131.575,0,501.793,1.41055,162.026,1564.98,49.5936,130.236,18.1172,355.985,0,925.165,3.19221,279.021,878.975,149.087,352.436,22.1227,0.70778,0,99.2019,0.105018,71.3354,1220.15,5.7926,0.208267,8.9912,
107,1434.57,2953.29,3066.9,0.485754,175.697,0,563.879,1.54414,228.645,1689.79,99.9676,173.677,20.0957,382.962,0,951.706,3.24866,347.05,1200.56,229.853,386.391,29.3268,0.70778,0,123.007,0.105018,72.976,1220.15,5.7926,0.208267,8.99049,
108,1434.57,2614.88,2319.24,0.548618,167.423,0,463.475,1.10689,174.429,1553.1,74.3418,163.641,17.3676,377.381,0,755.523,2.76545,274.924,740.665,169.813,371.918,18.7067,0.738326,0,123.188,0.104884,69.9153,1220.14,5.74413,0.212576,8.99049,
109,1434.52,2292.33,2287.3,0.625792,108.494,0,319.117,0.83914,150.817,1543.76,46.5176,105.891,16.8939,328.952,0,659.715,2.19871,232.995,924.124,119.355,320.983,22.7788,0.702528,0,37.9699,0.106772,71.9055,1220.13,5.74413,0.204293,8.99049,
110,1434.52,3672.73,3609.15,0.390587,283.305,0,766.955,2.17314,291.345,1921.78,106.587,275.174,25.4095,536.045,0,1055.46,3.7937,408.578,1404.41,222.565,525.35,33.0954,0.698009,0,123.237,0.106772,72.5718,1220.13,5.74413,0.186911,8.99829,
111,1434.52,2740.62,2901.07,0.523428,113.939,0,614.384,0.987968,183.079,1619.85,82.0358,108.43,17.9153,305.5,0,1189.2,2.61589,356.349,1014.47,183.687,295.918,23.7006,0.694744,0,123.196,0.109267,70.5226,1220.1,5.74413,0.186911,8.99802,
112,1434.52,3312.79,3325.2,0.433024,174.413,0,667.172,1.1347,196.188,1936.67,139.403,171.132,26.6833,361.781,0,1054.31,2.42046,299.885,1319.15,254.552,354.961,33.7002,0.698009,0,122.964,0.10923,71.3648,1220.1,5.74413,0.186911,3.86014,
113,1434.48,2188.7,1909.81,0.655401,67.1373,0,491.237,0.987672,157.88,1358.63,35.8453,65.3064,11.6806,242.342,0,972.679,2.42401,250.004,686.928,140.832,249.639,16.4967,0.698009,0,123.364,0.10923,70.395,1220.1,4.20493,0.186714,6.01126,
114,1434.48,2875.21,2930.72,0.498912,188.369,0,538.344,1.27316,177.255,1662.51,100.485,187.053,19.9272,433.206,0,944.771,2.8876,284.38,1032.94,236.615,432.115,27.5516,0.698009,0,123.435,0.10923,69.3307,1220.1,5.74413,0.186714,8.99661,
115,1434.46,2580.99,2747.05,0.55578,139.084,0,523.265,0.768978,159.213,1554.04,49.7679,137.732,17.1132,367.718,0,1009.83,2.1004,250.226,896.019,134.561,369.759,21.8744,0.68594,0,122.954,0.108844,70.6242,1220.05,6.05767,0.186714,8.99661,
116,1434.46,2863.84,2775.56,0.500888,163.937,0,617.96,1.81152,185.148,1618.49,94.87,161.919,19.7009,407.726,0,1014.07,3.68364,246.566,869.757,219.295,405.544,23.1342,0.68594,0,123.776,0.108433,66.4028,1220.05,5.9894,0.186714,8.99659,
117,1434.46,2525.1,2317,0.568081,136.972,0,552.878,0.693682,137.872,1472.49,71.878,135.906,16.4113,307.653,0,986.715,1.90224,177.181,655.447,149.494,306.916,17.5111,0.68594,0,45.2928,0.0212996,70.3202,1220.05,4.81474,0.186714,5.51951,
118,1434.44,2427.01,2557.43,0.59103,97.7696,0,349.397,1.11962,163.659,1619.97,80.6201,95.8561,18.6218,275.831,0,646.714,2.67555,261.301,1109.53,207.502,273.602,26.8256,0.68594,0,123.759,0.108807,72.3644,1220.05,6.05767,0.186714,8.99659,
119,1434.43,2799.33,3006.98,0.512417,131.074,0,588.108,0.908151,201.468,1683.47,48.2981,126.49,19.5205,328.593,0,1063.98,2.22838,350.035,1151.53,111.038,321.783,27.1202,0.590398,0,123.576,0.108807,72.4251,1220.05,6.07772,0.155541,8.99549,
120,1434.36,2400.63,2211.89,0.597491,131.891,0,377.348,1.01782,126.503,1533,82.6109,130.985,17.2827,333.452,0,689.203,2.30928,186.217,833.309,219.492,332.28,21.0395,0.58566,0,23.1961,0.108807,70.5818,1220.05,6.1347,0.150237,8.99549,
121,1434.36,2292.53,2137.03,0.625667,109.863,0,477.05,0.769361,163.424,1396.09,23.5722,107.673,14.0815,303.696,0,896.898,2.25544,219.643,459.391,64.5476,300.824,14.2336,0.58566,0,123.884,0.108807,73.5418,1220.03,6.05383,0.150237,8.99437,
122,1434.33,2353.33,2211.51,0.609488,83.1294,0,416.166,0.965276,115.092,1559.98,77.8566,82.483,17.6612,244.155,0,768.636,2.45295,188.348,912.95,202.608,244.185,23.4686,0.58566,0,124.145,0.0289273,69.9852,1220.02,5.9506,0.150237,8.99437,
123,1434.3,2206.93,1878.23,0.649909,112.249,0,355.033,0.652473,147.35,1411.13,54.3859,111.063,15.0638,299.948,0,686.654,1.64452,192.005,572.513,141.278,298.844,16.4258,0.570865,0,124.145,0.110221,73.5703,1220,5.9506,0.147892,8.99667,
124,1434.3,2994.5,3035.28,0.478979,193.252,0,700.045,1.57459,214.108,1621.67,56.6355,188.561,18.6542,441.718,0,1117.61,3.53559,338.777,926.968,156.758,427.786,21.4691,0.570865,0,90.4364,0.108357,70.5687,1220,4.71167,0.147892,8.99585,
125,1434.28,2368.4,2569.52,0.605591,104.286,0,405.738,0.652725,161.346,1508.86,68.2747,102.464,16.7838,282.477,0,856.742,2.30733,235.178,920.846,204.888,277.738,23.1213,0.570865,0,124.145,0.108357,73.5703,1219.96,6.08706,0.147892,8.99585,
126,1434.26,3243.38,3580.61,0.442212,209.957,0,672.516,1.38687,229.399,1797.59,102.097,207.285,23.1472,495.94,0,1118.92,3.06683,400.134,1265.97,205.923,513.139,31.021,0.570865,0,124.272,0.111324,71.9819,1219.96,6.06389,0.147892,8.99616,
127,1434.24,2487.37,2363.55,0.576609,109.233,0,470.293,1.21496,151.735,1542.51,87.5582,108.48,16.35,334.475,0,894.481,2.9202,275.737,881.443,202.358,329.706,21.6753,0.570865,0,124.207,0.111452,71.3662,1219.95,6.06389,0.147892,8.99601,
128,1434.24,2528.17,2442.63,0.567305,135.753,0,526.602,1.18959,141.519,1511.34,60.9873,134.345,16.434,345.452,0,929.336,3.03809,193.047,890.079,171.591,343.311,22.7182,0.570865,0,124.166,0.110975,67.2317,1219.95,6.06331,0.147892,6.20377,
129,1434.24,2862.85,2955.86,0.500984,160.992,0,529.172,0.989924,185.418,1748.21,57.8059,158.399,21.8655,363.876,0,904.043,2.16946,292.614,1171.85,122.541,358.533,30.1623,0.576409,0,124.185,0.110975,71.6165,1219.95,5.96821,0.147892,8.99408,
130,1434.21,2688.68,2610.09,0.533426,116.252,0,516.292,1.13812,168.334,1652.57,104.881,110.112,19.0992,289.922,0,882.071,2.72155,293.285,984.682,228.902,286.143,24.3809,0.598897,0,124.207,0.110136,70.866,1219.93,5.96821,0.156349,8.99408,
131,1434.21,3313.79,3351.05,0.4328,176.062,0,681.438,1.52038,250.873,1921.13,85.5269,171.994,25.2528,377.691,0,1106.7,3.24322,402.638,1318.44,186.615,367.932,33.9666,0.602384,0,30.1119,0.110136,72.38,1219.93,5.92742,0.159435,8.99408,
132,1434.21,2872.01,3048.7,0.499375,99.5468,0,478.807,1.79782,257.099,1849.34,68.6599,94.3168,22.4401,284.726,0,817.912,3.97269,656.66,1565.73,154.61,283.667,32.4439,0.602384,0,124.207,0.111452,72.2172,1219.93,5.92742,0.159435,8.99246,
133,1434.21,2882.16,2792.62,0.497616,139.974,0,507.382,0.887634,187.807,1767.52,118.256,137.193,23.1443,311.772,0,842.503,2.2019,297.858,1237.34,333.572,317.217,29.9115,0.653283,0,124.207,0.111452,71.9422,1219.81,4.71605,0.177492,8.99246,
134,1434.2,2705.95,3157.59,0.530017,131.507,0,401.521,1.11654,247.793,1689.42,90.8362,125.206,18.5444,344.574,0,853.13,2.59731,689.817,1429.66,241.716,335.681,26.1598,0.647203,0,124.207,0.110906,70.6454,1219.93,5.92415,0.172753,8.99246,
135,1434.19,2596.25,2584.87,0.552409,84.8127,0,532.165,1.29562,126.001,1678.07,69.7426,83.2465,20.9135,237.631,0,970.283,3.10091,228.235,1141.23,171.349,234.743,28.8571,0.647203,0,124.142,0.113457,71.3536,1219.93,5.92415,0.172753,8.98997,
136,1434.19,2738.33,2479.57,0.523747,163.825,0,420.212,0.93746,182.183,1662.66,125.19,162.269,21.0537,371.862,0,610.183,2.30606,280.467,975.782,238.856,369.689,25.3505,0.637752,0,124.142,0.112643,71.7152,1219.93,5.92415,0.172753,8.99082,
137,1434.19,2951.2,3040.35,0.48597,119.881,0,639.379,0.97903,224.873,1731.08,89.5748,124.514,20.9145,304.797,0,1078.23,2.29375,574.677,1161.52,210.406,309.153,28.3037,0.637752,0,124.098,0.112643,71.5872,1219.93,5.8868,0.172753,8.99082,
138,1434.19,2982.9,2776.97,0.480805,160.213,0,646.856,1.07563,179.388,1713.02,101.119,158.381,22.8395,360.839,0,1012.64,2.59564,261.485,981.275,203.061,357.538,26.0161,0.631284,0,124.098,0.112643,72.1328,1219.93,5.79265,0.172753,8.99059,
139,1434.19,2945.89,2806.79,0.486845,162.84,0,581.857,1.37175,185.086,1739.23,85.7659,167.084,22.6505,343.029,0,951.333,2.7026,305.618,1140.52,185.01,350.422,29.2153,0.631284,0,124.189,0.110973,71.7439,1219.93,5.79265,0.172753,8.99246,
140,1434.19,2914.25,2993.61,0.49213,107.179,0,631.643,0.868151,145.359,1812.67,86.4116,106.155,23.9706,292.87,0,1084.41,2.32265,230.083,1292.53,186.648,292.23,33.1738,0.625299,0,124.189,0.112526,72.2351,1219.93,5.79265,0.172753,8.99246,
141,1434.19,2775.15,2820.13,0.516796,145.334,0,530.421,1.56393,172.157,1672.65,88.794,144.023,20.2055,329.814,0,950.877,3.32675,322.155,1121.84,204.653,327.829,26.643,0.625299,0,124.125,0.112526,66.7649,1219.94,5.74272,0.172753,8.99352,
142,1434.18,3253.16,3215.42,0.440859,151.028,0,685.858,1.23352,178.05,1949.78,109.604,149.984,27.6212,361.87,0,1097.88,2.52361,249.485,1437.33,215.703,360.893,36.6288,0.625299,0,124.13,0.112526,72.2062,1219.93,5.49563,0.172753,8.99352,
143,1434.18,2844.72,2747.38,0.504156,195.138,0,484.646,1.60436,206.272,1647.13,98.649,191.567,19.7073,415.941,0,789.508,3.18432,341.381,950.393,205.103,410.776,23.3923,0.625299,0,102.62,0.105226,70.711,1219.93,3.99939,0.172753,8.99352,
144,1434.18,2829.23,3029.51,0.506916,138.227,0,580.297,1.46661,189.508,1707.84,57.8337,133.983,20.0742,373.273,0,1026.14,3.17955,377.328,1209.44,128.878,362.602,27.7951,0.625299,0,124.242,0.112704,71.4639,1219.93,5.40548,0.172462,8.99352,
145,1434.18,2805.17,2857.64,0.511263,160.769,0,538.24,1.6209,188.293,1679.15,58.7237,157.376,21.0034,386.1,0,958.605,3.59624,275.687,1066.15,135.196,382.051,26.8475,0.618492,0,124.278,0.112704,71.8669,1219.93,2.63096,0.172462,8.99457,
146,1434.17,2691.05,2492.94,0.532941,131.335,0,521.629,0.788406,151.506,1630.09,107.379,129.591,18.7332,320.923,0,880.421,1.96873,233.199,981.681,224.265,313.934,24.6777,0.618492,0,124.276,0.113976,70.5864,1219.93,5.49563,0.171212,8.99457,
147,1434.17,3030.24,2923.24,0.473287,168.025,0,588.198,0.739536,126.948,1869.09,86.6538,165.031,25.5517,387.749,0,908.162,1.58315,204.27,1273.46,164.286,377.882,31.8496,0.618492,0,124.287,0.113976,71.5941,1219.93,5.49563,0.169739,8.99456,
148,1434.17,3180.58,2934.56,0.450915,174.373,0,584.992,2.16024,195.894,1875.56,151.498,169.541,26.5659,378.993,0,955.722,4.00143,325.719,1258.05,383.744,365.131,31.2443,0.618492,0,115.635,0.0324754,61.0825,1219.93,5.49563,0.169739,8.99457,
149,1434.17,2727.82,2772.26,0.525757,171.551,0,481.898,1.53323,174.233,1656.9,55.1635,166.316,20.2284,362.313,0,871.333,3.14238,284.882,1113.27,147.335,345.718,23.5901,0.618492,0,42.804,0.113976,73.6812,1219.93,3.79962,0.169739,8.57385,
150,1434.17,2934.87,2976.58,0.488666,172.087,0,566.182,1.7527,207.26,1732.02,64.8985,168.965,21.7043,393.622,0,923.877,3.83029,362.016,1195.88,126.403,386.143,29.2039,0.618492,0,124.287,0.113976,71.7157,1219.93,5.48935,0.169739,8.99457,
151,1434.16,2513.33,2644.82,0.570621,102.026,0,434.289,1.12848,173.31,1608.23,76.7174,99.3892,18.2394,337.561,0,790.75,3.21543,327.948,1043.16,190.208,332.368,25.2585,0.618492,0,124.178,0.111506,72.279,1219.93,5.48935,0.169739,8.99399,
152,1434.16,2070.62,1777.33,0.692623,84.2571,0,370.105,0.811146,113.974,1372.93,31.5041,83.6617,13.3779,248.753,0,704.519,2.19786,157.886,551.443,83.4907,250.388,14.5279,0.618492,0,124.318,0.110125,70.0951,1219.93,5.48935,0.169739,8.99421,
153,1434.15,2556.09,2518.83,0.561073,130.141,0,456.883,1.00896,190.041,1573.12,63.1334,124.458,17.3052,337.665,0,848.46,2.80509,261.806,920.006,154.342,335.652,23.1284,0.618492,0,124.318,0.110125,73.6839,1219.93,5.49563,0.167967,3.59059,
154,1434.15,2878.45,2612,0.498238,169.8,0,710.947,0.998977,198.098,1545.73,69.0042,166.604,17.2639,327.366,0,1165.26,2.37636,303.439,715.278,173.048,325.435,17.728,0.626302,0,124.318,0.110125,71.1066,1219.93,3.75075,0.167967,7.08153,
155,1434.15,2594.87,2784.43,0.552685,177.476,0,406.554,1.47021,192.426,1556.12,67.9741,175.438,17.4168,432.823,0,777.891,3.31056,356.39,850.805,188.357,429.389,19.666,0.615405,0,124.423,0.110125,64.8415,1219.93,5.51859,0.165089,8.99415,
156,1434.15,2832.48,2962.91,0.506321,130.745,0,476.289,1.37766,170.615,1834.63,64.9731,129.167,24.6827,315.564,0,840.506,3.20417,321.793,1351.14,160.203,311.67,34.3442,0.615405,0,124.423,0.110125,71.0825,1219.94,5.51859,0.165089,8.99431,
157,1434.14,2714.28,2631.94,0.528369,186.587,0,465.817,0.797012,165.549,1618.74,72.0192,185.501,19.278,429.571,0,732.177,1.99364,256.294,998.989,170.915,436.035,24.6642,0.606517,0,124.423,0.110125,71.5858,1219.93,5.51859,0.165089,8.99439,
158,1434.12,2903.81,2854.66,0.493876,149.331,0,643.707,1.3663,197.28,1636.88,108.834,146.901,19.5163,354.937,0,1094.62,3.31896,330.506,905.288,212.61,349.769,22.4845,0.595115,0,124.423,0.110125,71.3071,1219.93,5.69276,0.16332,6.74418,
159,1434.12,2386.48,2096.68,0.600936,91.3778,0,431.32,0.826637,148.014,1488.79,121.321,89.3572,15.4772,292.308,0,804.946,2.40218,234.285,781.253,259.083,288.138,20.0307,0.595115,0,92.531,0.111329,69.6804,1219.93,5.69276,0.169054,6.83039,
160,1434.12,2593.44,2605.37,0.552978,118.322,0,465.73,1.1411,168.802,1607.32,95.7938,116.551,19.785,284.686,0,795.478,2.75259,239.678,956.994,239.541,282.472,25.5108,0.575639,0,124.473,0.111506,71.3534,1219.93,5.69276,0.170967,8.99394,
161,1434.12,2595.08,2543.45,0.552628,129.608,0,384.042,0.390965,103.859,1707.49,119.014,129.111,21.5647,300.428,0,749.398,0.951126,138.378,1099.85,271.622,299,28.5182,0.575639,0,124.473,0.111506,71.3546,1219.93,5.69276,0.170146,8.99394,
162,1434.1,2533.18,2477.47,0.566127,83.8234,0,567.739,1.10054,140.849,1560.02,78.2381,82.8951,18.518,206.707,0,985.48,2.82302,195.147,884.987,209.732,204.839,23.6208,0.575639,0,124.425,0.115298,71.3282,1219.93,5.95286,0.168693,8.99394,
163,1434.1,2736.07,2636.23,0.524148,96.8249,0,575.618,1.6942,159.158,1654.17,133.364,95.4902,19.7477,260.045,0,993.568,3.56788,270.513,1127.33,258.252,256.929,28.5245,0.575639,0,124.425,0.115298,71.5228,1219.93,5.94927,0.170146,7.51126,
164,1434.1,2924.02,3021.54,0.490456,79.919,0,636.066,0.913349,182.366,1820.62,101.385,78.328,24.417,209.168,0,983.988,2.55321,282.8,1327.46,241.064,208.133,34.6854,0.575639,0,124.425,0.115298,70.9305,1219.93,5.95286,0.170146,8.99464,
165,1434.1,3204.42,3039.59,0.447539,155.127,0,590.869,2.05147,221.589,1925.43,127.186,155.232,26.9385,287.872,0,975.739,3.72665,420.086,1402.35,233.889,307.858,32.6954,0.578239,0,80.0656,0.115298,71.2949,1219.93,4.18279,0.170146,6.20973,
166,1434.1,2523.3,2473.08,0.568342,130.339,0,436.458,1.02809,118.11,1604.88,83.3253,129.704,19.4486,312.431,0,807.699,2.7055,142.271,995.172,211.985,313.403,25.7229,0.567174,0,124.425,0.115235,70.1257,1219.93,5.93848,0.167222,8.99454,
167,1434.1,2437.09,2445.61,0.588447,96.0664,0,449.77,0.670213,114.578,1612.12,49.0037,95.2437,19.6392,285.178,0,797.894,1.7264,136.872,1029.81,133.452,284.652,26.5244,0.567174,0,124.425,0.115235,71.6744,1219.93,5.95169,0.15964,8.99454,
168,1434.1,2467.66,2244.27,0.581158,110.238,0,446.81,0.822415,132.761,1567.31,82.8735,108.628,18.2147,269.41,0,832.773,2.25999,190.867,879.188,200.019,266.969,22.911,0.567174,0,124.425,0.115167,70.1567,1219.93,5.95423,0.15964,8.99419,
169,1434.1,2243.85,2693.72,0.639123,105.151,0,376.087,0.742104,158.139,1426,61.9047,102.4,13.433,328.123,0,863.552,2.33701,273.266,873.994,184.855,320.573,18.7876,0.567174,0,124.415,0.114481,73.7083,1219.93,5.95423,0.15964,8.99419,
170,1434.1,2506.23,2382.58,0.572213,119.407,0,474.879,0.678262,144.344,1561.06,71.8694,116.339,17.6476,312.625,0,865.488,1.59144,235.238,967.563,194.073,305.173,24.1818,0.567174,0,124.41,0.115135,71.6928,1219.93,5.96797,0.15964,8.99434,
171,1434.09,2175.99,1747.47,0.659053,100.188,0,378.958,0.559446,106.103,1422.68,53.0387,99.5768,14.8863,271.628,0,672.352,1.48725,106.404,642.449,142.505,271.37,17.5049,0.567174,0,124.397,0.115135,71.7574,1219.93,5.97778,0.15964,8.99434,
172,1434.09,2706.89,2618.19,0.529792,138.643,0,561.081,1.17884,183.898,1575.62,90.3004,137.347,18.8225,309.782,0,911.33,2.75523,261.516,911.969,189.732,305.203,24.5877,0.567174,0,124.371,0.115094,73.7145,1219.93,5.93301,0.162569,8.99434,
173,1434.09,2682.75,2726.96,0.534558,101.147,0,484.46,1.51404,183.322,1720.75,71.9335,97.5299,22.0983,260.835,0,819.363,3.65289,326.927,1197.2,184.015,252.189,29.0928,0.574827,0,124.359,0.114846,71.7163,1219.93,5.93301,0.162403,8.99434,
174,1434.09,2532.59,2510.04,0.566253,121.552,0,457.459,1.2306,196.7,1548.73,73.846,116.488,16.5793,303.337,0,844.675,3.24065,296.293,889.469,192.814,298.183,21.5514,0.574827,0,124.371,0.115067,72.5962,1219.93,5.93301,0.162403,8.99439,
175,1434.09,2646.73,2933.1,0.541833,125.183,0,412.922,1.16882,251.929,1641.23,75.9674,121.094,17.2326,325.06,0,775.459,2.75026,589.37,1282.67,191.175,318.271,23.3547,0.574827,0,124.31,0.114856,72.5659,1219.93,5.93301,0.161645,8.99492,
176,1434.09,2425.64,2255.65,0.591218,111.18,0,429.94,1.06677,124.769,1549.38,81.3084,110.195,17.801,309.784,0,744.774,2.86525,169.599,956.062,190.32,307.508,24.1677,0.574638,0,124.31,0.114755,70.8948,1219.93,5.93301,0.161059,8.99492,
177,1434.08,2447.71,2390.51,0.585889,66.5103,0,415.857,0.644924,99.6593,1724.99,51.8081,66.0461,22.193,210.491,0,744.085,1.74333,143.971,1237.45,134.995,208.728,31.7972,0.574279,0,124.31,0.114755,70.3072,1219.93,5.94779,0.161059,8.99503,
178,1434.08,2478.26,2536.15,0.578666,81.8532,0,466.463,0.872458,171.552,1576.24,80.0151,84.2822,16.9844,252.879,0,867.815,2.3727,328.577,992.783,195.449,255.328,22.8062,0.573076,0,124.344,0.114356,72.044,1219.93,5.91434,0.158384,8.99503,
179,1434.08,2819.63,3012.53,0.508606,198.723,0,410.79,1.60497,285.658,1631.13,73.4408,200.633,17.6482,498.302,0,726.954,3.48139,491.285,973.57,155.846,492.231,20.9,0.57273,0,124.348,0.114356,73.7217,1219.93,5.91434,0.158384,8.99503,
180,1434.08,2943.87,2960.71,0.487143,189.272,0,513.613,1.51269,188.714,1755.26,85.7357,187.507,22.2542,394.341,0,823.186,3.47107,289.415,1172.25,172.951,389.981,27.4827,0.573076,0,124.363,0.114356,72.5299,1219.93,5.88788,0.158384,8.99503,
181,1434.08,2218.68,2213.21,0.646364,109.92,0,383.338,0.521248,104.78,1461.42,34.0374,109.395,15.2675,340.912,0,802.006,1.91666,136.4,831.901,101.349,340.958,21.3965,0.573888,0,124.357,0.11402,71.661,1219.93,5.88788,0.15684,8.99493,
182,1434.08,2366.8,2261.73,0.605912,126.767,0,468.617,1.29112,141.005,1405.77,84.4158,125.243,13.6983,326.624,0,868.993,3.39061,214.353,541.103,227.992,322.666,13.8631,0.573888,0,124.383,0.11402,71.9661,1219.93,5.88788,0.158384,8.99493,
183,1434.08,3026.1,2798.34,0.473902,168.759,0,600.286,1.56845,181.602,1785.28,97.1928,167.917,23.5032,320.688,0,978.602,3.24187,274.811,1147.97,182.176,328.181,29.767,0.573781,0,49.7228,0.11402,70.2971,1219.93,5.91434,0.158384,8.99469,
184,1434.08,2550.01,1983.6,0.562381,124.709,0,580.631,0.938257,146.785,1469.64,87.5187,123.876,15.9123,291.364,0,893.737,2.60713,187.901,692.778,232.716,283.758,18.724,0.573781,0,46.0452,0.0922036,68.6011,1219.87,2.89402,0.158384,8.99493,
185,1434.08,2081.98,1636.09,0.688805,98.165,0,367.463,0.7036,136.188,1322.87,47.1065,97.1866,12.2972,283.78,0,730.577,1.97784,178.557,340.662,132.546,281.783,10.4141,0.573781,0,124.383,0.0574728,68.9662,1219.93,5.91434,0.158384,7.90283,
186,1434.08,2384.6,2072.84,0.60139,101.668,0,507.911,0.910125,112.163,1464.09,80.537,100.998,16.3229,280.301,0,896.259,2.52452,139.538,581.436,170.511,279.893,16.2434,0.573781,0,124.436,0.113706,68.8306,1219.93,5.92306,0.15968,8.99493,
