Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.rear.side_view_swing_arm_angle_l.avg,Heave.rear.p_rod_length_l.avg,Heave.rear.coil_over_length_l.avg,Heave.rear.tie_rod_angle_top_view_l.avg,Heave.rear.toe_angle_l.avg,Heave.rear.roll_center_gnd.z.avg,Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,Heave.rear.side_view_swing_arm_angle_l.std_dev,Heave.rear.p_rod_length_l.std_dev,Heave.rear.coil_over_length_l.std_dev,Heave.rear.tie_rod_angle_top_view_l.std_dev,Heave.rear.toe_angle_l.std_dev,Heave.rear.roll_center_gnd.z.std_dev,Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,Heave.rear.side_view_swing_arm_angle_l.best,Heave.rear.p_rod_length_l.best,Heave.rear.coil_over_length_l.best,Heave.rear.tie_rod_angle_top_view_l.best,Heave.rear.toe_angle_l.best,Heave.rear.roll_center_gnd.z.best,Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,Roll.rear.camber_angle_gain_roll_l.best,
183,1246.64,1919.32,1992.26,0.649519,74.2704,0,176.148,1.24269,80.7188,1453.3,45.7921,72.3636,15.4828,266.905,0,518.013,1.84236,286.621,844.284,117.371,261.195,22.7114,0.178218,0,3.18816,0.0152397,0.374308,1207.83,6.40868,0.0751962,7.92644,
184,1246.64,1985.64,2180.56,0.627826,81.9246,0,243.537,1.3039,63.1486,1449.29,49.8995,80.7763,15.7665,257.768,0,756.691,1.62094,213.733,758.088,136.388,256.582,22.6545,0.178218,0,3.18816,0.0152397,0.374308,1207.83,6.07345,0.0751962,8.06355,
185,1246.64,2239.77,2558.27,0.556591,128.196,0,319.161,1.5163,85.4227,1508.62,52.7192,126.401,17.7294,366.136,0,822.848,2.3174,277.966,887.36,140.615,361.97,25.8682,0.178218,0,3.18816,0.0152397,0.374308,1207.83,6.62577,0.0751962,8.06355,
186,1246.64,2062.88,2387.54,0.60432,83.5413,0,230.948,1.45352,107.273,1483.65,56.3461,83.1743,16.4856,264.553,0,656.435,2.14282,412.713,964.375,132.347,264.09,25.6525,0.178218,0,3.18816,0.0152397,0.374308,1207.83,6.62577,0.0751962,8.06355,
187,1246.64,1734.08,1782.11,0.718903,37.5958,0,159.341,1.14901,41.5563,1405.69,37.9406,36.4946,14.3107,194.554,0,611.908,1.85776,236.707,837.157,115.441,191.465,23.3154,0.178218,0,3.18816,0.0152397,0.374308,1207.83,6.62577,0.0751962,8.06355,
188,1246.64,1849.08,1864.36,0.674193,65.3908,0,214.506,1.23666,58.3141,1382.36,48.7782,64.6204,13.8739,220.801,0,681.089,1.95569,203.27,674.546,131.192,220.126,19.8917,0.178218,0,3.18816,0.0152397,0.374308,1207.92,6.16491,0.0751962,3.44206,
189,1246.64,1937.05,2012.09,0.643576,70.0556,0,224.177,1.39931,52.118,1456.93,47.2253,69.3051,15.8353,219.339,0,650.498,2.30886,191.337,792.447,127.574,217.794,23.6363,0.178218,0,3.18816,0.0148757,0.374308,1207.92,6.62577,0.0751962,4.86044,
190,1246.64,1959.9,2268.23,0.636073,74.9546,0,225.295,1.33178,58.8052,1468.31,41.2555,73.997,15.9431,257.191,0,723.528,2.13797,259.669,892.428,105.137,254.206,24.9081,0.178218,0,2.33791,0.0152397,0.374308,1207.92,6.62577,0.0751962,8.06355,
191,1246.64,1877.08,1964.64,0.664136,66.7797,0,236.692,1.41267,56.7109,1376.77,58.7829,66.2143,13.7205,228.661,0,726.89,2.22861,186.978,608.587,159.513,227.68,18.3581,0.178218,0,3.18816,0.0152397,0.374308,1207.92,6.62577,0.0751962,7.79431,
192,1246.64,2095.66,2618.77,0.594866,90.1668,0,249.273,1.41435,74.4311,1503.84,73.6382,85.9737,16.9256,318.505,0,753.514,2.0832,317.49,995.461,205.969,309.947,26.5853,0.178218,0,3.18816,0.0152397,0.374308,1207.92,6.62577,0.0751962,8.01601,
193,1246.64,1559.51,1353.25,0.799378,16.4412,0,123.206,1.17381,31.3935,1320.91,38.7659,15.9187,11.7039,112.426,0,551.863,1.7856,160.39,621.975,126.416,109.477,17.7336,0.178218,0,3.18816,0.00784859,0.374308,1207.92,6.45252,0.0751962,4.20066,
194,1246.64,1879.5,2021.87,0.663282,63.8306,0,214.459,1.47941,69.2203,1401.35,51.9048,63.1348,14.1164,251.443,0,686.364,2.51823,266.334,731.469,148.199,250.208,20.1051,0.178218,0,3.18816,0.0152397,0.374308,1207.92,6.62577,0.0751962,8.01601,
195,1246.64,1932.84,2009.97,0.644976,95.3331,0,216.24,0.993036,55.4958,1383.65,72.2909,94.3977,14.4386,293.708,0,633.688,1.28021,179.747,601.608,192.713,292.341,19.0476,0.178218,0,3.18816,0.0101175,0.374308,1207.92,6.62577,0.0751962,8.01601,
196,1246.64,1949.34,1928.53,0.639516,80.7916,0,190.501,1.48296,46.9747,1455.02,78.586,79.7024,16.2814,259.662,0,579.818,2.29219,176.56,804.224,208.715,257.733,24.148,0.178218,0,3.18816,0.0152397,0.532686,1207.92,6.62577,0.0751962,8.01601,
197,1246.64,2015.62,2207.68,0.618488,46.6496,0,246.933,1.3404,67.7487,1523.74,66.6773,44.9731,17.5575,184.804,0,707.737,2.07441,259.015,996.345,181.744,181.48,28.3787,0.178218,0,3.18816,0.0152397,0.532686,1207.92,6.62577,0.0751962,8.01601,
198,1246.64,1836.54,1833.56,0.678795,57.1259,0,234.463,1.23771,63.7909,1365.11,42.9225,58.7935,13.1017,205.499,0,744.321,1.80118,229.415,600.981,103.546,212.037,17.2096,0.178218,0,3.18816,0.00648844,0.305092,1207.9,6.38631,0.0751962,7.97157,
199,1246.64,2015.43,2094.55,0.618545,83.4068,0,256.594,1.32382,66.8875,1441.95,67.9036,82.2335,15.1345,269.074,0,722.613,2.08144,208.663,736.827,183.647,265.352,21.1286,0.178218,0,3.18816,0.0152397,0.305092,1207.92,6.29284,0.0751962,8.01601,
200,1246.64,1748.24,1637.77,0.713079,49.7154,0,162.759,1.27077,33.3164,1387.68,49.9165,49.3964,14.1911,182.324,0,535.682,2.17507,129.812,680.23,155.448,182.13,20.3148,0.178218,0,3.18816,0.0152397,0.305092,1207.92,6.62577,0.0751962,8.01601,
201,1246.64,1939.05,2151.79,0.64291,70.6342,0,171.599,1.30483,74.8758,1479.72,58.4648,66.9217,15.5304,250.715,0,505.425,2.32117,298.121,942.936,161.57,241.301,24.2919,0.178218,0,3.18816,0.0152397,0.305092,1207.92,6.62577,0.0751962,8.01601,
202,1246.64,2058.44,2211.05,0.605621,115.125,0,227.074,1.30395,86.3657,1432.2,67.2273,113.796,15.3516,347.909,0,607.823,2.04961,236.171,674.104,174.11,346.568,20.9863,0.178218,0,3.18816,0.0152397,0.305092,1207.68,6.62577,0.0751962,5.74451,
203,1246.64,1960.45,1998.44,0.635893,84.024,0,262.332,1.0615,59.586,1412.75,43.1866,82.5172,14.9965,267.04,0,739.535,1.35158,205.184,693.207,103.42,263.72,20.6649,0.178218,0,2.87786,0.0152397,0.305092,1207.92,6.62577,0.0751962,8.01601,
204,1246.64,2008.46,2193.51,0.620693,100.22,0,234.499,1.51615,75.2619,1437.62,46.1388,98.0128,15.187,320.107,0,655.756,2.8047,267.415,710.79,102.453,314.041,20.7696,0.178218,0,3.18816,0.0152397,0.305092,1207.87,6.62577,0.0751962,6.82262,
205,1246.64,1777.8,1829.66,0.701224,50.2957,0,175.972,1.11624,26.1068,1414.02,45.2924,49.9304,15.0653,184.005,0,623.525,1.82567,121.862,761.166,124.858,183.309,23.2178,0.178218,0,3.18816,0.0152397,0.305092,1207.92,6.62577,0.0751962,8.06202,
206,1246.64,1992.44,2115.53,0.625682,73.5603,0,307.656,1.1298,68.6956,1402.57,50.9717,73.0037,14.8521,250.867,0,904.119,1.72656,215.271,694.22,118.185,253.033,21.3636,0.178218,0,3.18816,0.0152397,0.305092,1207.92,6.62577,0.0751962,8.06202,
207,1246.64,2191.41,2479.06,0.568873,96.7912,0,256.408,1.50504,85.2483,1553.77,85.4201,94.2927,17.9803,291.237,0,678.16,2.61889,303.196,990.351,211.885,283.338,27.072,0.364318,0,3.18816,0.0152397,0.305092,1207.92,6.62577,0.149829,8.04268,
208,1246.64,1841.97,1910.79,0.676795,47.3868,0,210.392,1.04703,50.2338,1417.59,56.4478,44.4725,14.4034,192.47,0,635.7,2.03797,193.02,799.976,160.473,183.045,22.6435,0.364318,0,3.18816,0.0152397,0.305092,1207.58,6.62577,0.149829,5.99632,
209,1246.64,2284.88,2490.78,0.545604,82.7402,0,324.198,1.33139,74.7495,1606.68,92.4304,82.2803,20.4617,273.467,0,820.43,2.3323,243.09,1095.4,219.071,273.174,32.5079,0.364318,0,3.18816,0.0152397,0.305092,1207.92,6.62577,0.149829,7.84475,
210,1246.64,1685.92,1429.74,0.73944,61.6997,0,156.719,1.11666,68.7402,1287.94,34.4323,64.126,11.1511,226.579,0,524.861,1.85197,263.634,460.89,113.722,231.684,13.221,0.170852,0,3.18816,0.0152397,0.305092,1207.92,6.62577,0.0517771,7.84475,
211,1246.64,1868.2,1906.57,0.667292,80.4072,0,226.49,1.27262,71.3195,1348.73,48.1856,79.5225,12.2787,254.449,0,686.631,2.31689,248.123,489.801,148.82,252.6,14.0255,0.170852,0,3.18816,0.0152397,0.305092,1207.92,6.62577,0.0517771,7.84475,
212,1246.64,1612.4,1561.11,0.773157,35.4192,0,108.384,0.906888,36.6582,1346.17,37.7704,34.4629,12.6305,182.44,0,420.922,1.60715,217.208,675.564,120.799,177.704,18.4443,0.170852,0,3.18816,0.0152397,0.305092,1207.92,6.43351,0.0517771,7.84475,
213,1246.64,1927.47,2142.45,0.646773,79.0174,0,197.567,1.26264,75.252,1442.04,39.5554,77.7161,15.0601,308.26,0,581.848,2.24627,275.611,839.739,91.1847,304.158,23.7106,0.170852,0,3.18816,0.0152397,0.305092,1207.92,6.62577,0.0517771,7.84475,
214,1245.7,2014.82,2427.3,0.618272,79.8548,0,240.587,1.25129,89.5002,1455.93,54.3406,78.2008,15.1527,273.369,0,737.299,2.33413,308.459,855.901,134.43,268.324,23.1563,0.170852,0,3.18816,0.0152397,0.305092,1207.92,6.62577,0.0517771,2.75255,
215,1245.7,1962.7,2220.57,0.634688,84.5578,0,226.665,1.22115,66.1897,1420.9,65.007,83.3272,14.8369,282.278,0,746.821,2.34861,241.46,787.478,183.787,280.569,22.4599,0.170852,0,3.18816,0.0152397,0.305092,1207.45,6.62577,0.0517771,7.84475,
216,1245.7,1794.15,1788.09,0.694315,64.5636,0,187.639,1.18685,41.9943,1378.94,43.0839,63.0528,13.6876,248.936,0,601.434,2.4239,173.195,634.888,125.433,243.101,18.9821,0.170852,0,3.18816,0.0152397,0.305092,1207.92,6.34068,0.0517771,7.84475,
217,1245.7,1746.79,1623.86,0.713137,34.1825,0,223.653,1.00224,46.8143,1343.89,53.3762,31.689,12.184,128.075,0,734.248,1.9801,168.357,523.554,148.859,115.324,14.1418,0.170852,0,3.18816,0.0152397,0.305092,1207.92,6.56088,0.0517771,7.84475,
218,1245.7,2004.72,2185.29,0.621385,84.2949,0,181.548,1.29512,73.8286,1503.47,60.4742,82.6172,17.192,299.018,0,539.893,2.67043,262.062,904.492,170.723,293.617,26.8715,0.170852,0,3.18816,0.0152397,0.305092,1207.92,6.62577,0.0517771,7.13113,
219,1245.7,1780.19,1734.76,0.69976,44.9698,0,199.4,1.15464,44.3628,1389.48,42.5951,44.1861,14.0405,192.336,0,698.984,2.49634,195.321,661.054,118.574,190.846,19.6557,0.170852,0,3.18816,0.0152397,0.305092,1207.92,6.8314,0.0517771,7.84475,
220,1245.7,2126.25,2513.46,0.585868,75.5325,0,258.118,1.24425,57.4704,1569.97,73.4439,72.8425,17.6292,255.512,0,753.001,2.53428,288.404,1151.93,197.514,246.14,28.3968,0.170852,0,3.18816,0.0152397,0.305092,1207.92,6.8314,0.0517771,7.84475,
221,1245.7,1924.18,2006.37,0.647393,65.15,0,267.405,0.994061,92.813,1357.72,64.4299,63.0245,12.6505,241.403,0,733.902,1.96053,276.902,598.008,181.981,239.831,15.9124,0.170852,0,3.18816,0.0152397,0.305092,1207.92,6.66484,0.0517771,7.84475,
222,1245.7,1950.07,2089.98,0.638798,81.4139,0,219.515,0.955087,63.7712,1436.29,52.8235,79.7733,15.5295,259.962,0,690.662,2.16607,276.721,795.724,140.14,257.291,23.0335,0.170852,0,3.18816,0.0152397,0.305092,1207.92,6.8314,0.0517771,7.84475,
223,1245.7,1774.65,1830.91,0.701944,80.4178,0,205.528,0.966998,67.9128,1282.83,44.0105,82.2792,10.7073,291.926,0,707.983,1.82895,254.859,361.122,120.096,295.733,10.3158,0.170852,0,3.18816,0.0152397,0.305092,1207.7,6.8314,0.0517771,7.84475,
224,1245.7,1788.16,1876.72,0.69664,62.3522,0,130.454,1.12486,57.2403,1415.47,46.7123,60.9282,13.8706,221.133,0,446.293,2.45235,272.205,757.13,121.078,217.895,20.4173,0.170852,0,3.18816,0.0152397,0.305092,1207.92,6.76214,0.0517771,7.84475,
225,1245.7,1793.71,1884.56,0.694483,48.4168,0,244.149,1.05237,45.2817,1338.66,56.2163,47.5026,12.4334,195.576,0,833.217,2.26309,191.764,555.694,181.442,194.446,16.0474,0.170852,0,3.18816,0.0152397,0.305092,1207.92,6.8314,0.0517771,7.84475,
226,1245.7,1916.04,2179.83,0.650146,69.0465,0,197.031,1.01378,56.1075,1444.73,64.0999,68.3176,15.6904,271.417,0,662.343,2.08706,222.914,861.242,192.598,270.03,25.3112,0.170852,0,3.18816,0.0152397,0.305092,1207.89,6.5988,0.0517771,7.84475,
227,1245.7,1825.85,2118.3,0.682259,71.4612,0,185.596,0.882899,59.8253,1373.01,52.2464,69.9344,12.8912,273.907,0,620.773,1.98376,243.78,673.533,167.59,269.126,18.2301,0.170852,0,3.18816,0.0152397,0.305092,1207.92,6.8314,0.0517771,6.81265,
228,1245.7,1696.34,1807.91,0.734347,38.2411,0,188.803,0.844051,38.1953,1342.2,38.0691,37.812,12.1741,231.604,0,685.558,1.91689,235.974,693.327,109.603,229.997,16.8783,0.170852,0,3.18816,0.0152397,0.305092,1207.92,6.60594,0.0517771,2.0746,
229,1245.5,1740.37,1745.21,0.715656,49.3131,0,189.377,0.834773,73.1994,1332.61,32.7256,50.5962,11.7117,186.068,0,659.805,1.94076,260.462,491.98,80.3203,191.167,13.1746,0.170852,0,3.18816,0.0152397,0.305092,1207.92,6.50845,0.0517771,7.84475,
230,1244.87,1990.97,2098.92,0.62526,80.4074,0,244.496,1.09011,69.1416,1425.08,77.7336,78.4795,14.5338,280.898,0,677.542,2.58199,267.418,677.999,200.253,276.661,19.6412,0.170852,0,3.18816,0.0152397,0.305092,1207.92,6.8314,0.0517771,6.64222,
231,1244.87,2010.23,2154.9,0.619269,94.2762,0,254.079,1.10376,87.5731,1407.24,61.113,91.5496,13.2916,293.946,0,799.105,2.31019,268.196,636.792,168.967,289.577,16.6344,0.170852,0,3.18816,0.0152397,0.305092,1207.82,6.8314,0.0517771,7.84475,
232,1244.87,1961.54,2123.83,0.634641,37.5465,0,261.951,0.882163,61.422,1480.45,66.8211,36.3232,16.1408,157.483,0,806.351,1.6952,233.892,895.665,183.536,155.151,26.1231,0.170852,0,2.58101,0.0152397,0.305092,1207.99,6.8314,0.0517771,7.84475,
233,1244.87,1990.82,2083.04,0.625307,84.7045,0,233.092,0.986337,70.8867,1447.9,54.5419,83.2468,15.4594,257.611,0,673.233,2.1075,230.248,762.573,144.057,255.898,22.649,0.170852,0,2.58101,0.0152397,0.305092,1207.99,6.8314,0.0517771,8.07832,
234,1244.87,1962.7,2074.23,0.634266,71.4115,0,268.97,0.920033,53.0149,1432.45,50.5803,70.2877,15.0622,256.604,0,769.408,1.88331,192.119,773.767,135.279,252.86,22.3958,0.170852,0,2.58101,0.0152397,0.305092,1207.99,6.8314,0.0517771,8.07832,
235,1244.87,1982.69,2317.19,0.627871,75.4651,0,220.517,0.819436,76.2221,1454.59,63.2134,76.1251,15.7354,286.85,0,659.94,1.5933,261.642,845.103,178.581,283.047,23.9452,0.170852,0,3.18816,0.0152397,0.305092,1207.99,6.8314,0.0517771,8.07832,
236,1244.87,2021.78,2402.05,0.61573,81.4308,0,245.895,1.02717,65.357,1474.83,57.2837,79.8303,16.1254,261.346,0,735.15,2.21508,275.635,877.606,162.822,255.116,24.0474,0.170852,0,3.18816,0.0152397,0.305092,1207.99,6.8314,0.0517771,8.07832,
237,1244.87,1742.64,1785.61,0.714362,44.6652,0,164.857,0.70935,50.9957,1381.54,42.2854,44.1446,13.4334,221.059,0,615.618,1.61739,220.802,762.626,110.02,218.78,21.3948,0.113405,0,3.18816,0.0152397,0.305092,1207.99,6.8314,0.027854,8.07832,
238,1244.44,1985.74,2043.84,0.62669,91.0096,0,246.779,0.817083,57.2112,1430.27,53.803,90.4139,15.4327,278.87,0,689.378,1.72427,163.684,669.005,129.22,278.127,21.403,0.113405,0,4.06823,0.0152397,0.305092,1207.99,6.8314,0.027854,8.20153,
239,1244.44,1665.01,1430.95,0.74741,43.5566,0,220.56,0.849801,43.7749,1267.68,35.351,42.9764,10.2581,185.695,0,749.885,2.09534,154.379,297.62,92.0461,184.747,8.37316,0.113405,0,4.06823,0.0152397,0.305092,1103,6.91772,0.027854,8.17178,
240,1244.44,1978.25,2066.48,0.629061,45.4142,0,198.302,0.899993,46.6347,1547.43,76.4019,44.6649,18.5031,158.846,0,578.017,2.01056,190.056,1073.28,196.943,156.837,31.6151,0.113405,0,4.06823,0.0152397,0.305092,1207.64,6.91772,0.027854,8.20153,
241,1244.44,1871.52,2099.74,0.664936,61.5245,0,194.506,0.870749,81.4036,1409.31,52.3201,58.4437,13.1407,220.411,0,671.217,2.09587,281.946,779.266,156.888,210.059,19.7197,0.113405,0,4.06823,0.0152397,0.305092,1207.63,6.91772,0.027854,7.39683,
242,1244.44,1708.93,1607.55,0.728199,57.0367,0,186.58,0.522438,22.5612,1338.29,34.1518,56.8129,12.9815,233.317,0,681.423,0.876835,120.972,619.248,77.8527,233.179,19.0415,0.113405,0,4.06823,0.0897561,0.305092,1205.86,8.02092,0.027854,8.23033,
243,1244.44,2018.63,2268.71,0.616478,71.7404,0,260.608,0.962572,66.5642,1440.51,92.1374,70.7335,15.3755,222.686,0,809.019,2.24971,225.994,792.773,294.673,220.536,23.0307,0.113405,0,2.51526,0.0897561,0.305092,1207.64,8.02092,0.027854,8.21621,
244,1244.44,1995.69,2240.77,0.623565,92.53,0,240.848,0.803496,63.1743,1428.15,63.4836,91.7664,14.9353,307.531,0,721.979,1.90851,221.108,728.143,185.574,305.357,21.9612,0.113405,0,2.51526,0.0897561,0.587612,1207.64,8.02092,0.027854,8.21621,
245,1244.44,1945.19,2076.19,0.639754,77.8968,0,232.554,0.921047,79.2921,1399.99,64.9373,75.9214,13.6777,250.323,0,718.899,2.29091,271.174,624.717,179.719,245.084,17.3165,0.113405,0,2.51526,0.0897561,0.483314,1207.64,8.02092,0.027854,8.21621,
246,1244.44,1921.01,2104.47,0.647807,72.4001,0,168.149,1.05813,75.2598,1472.81,47.4294,68.9785,14.9257,263.582,0,553.27,2.67965,276.222,912.992,123.203,251.114,24.1787,0.113405,0,2.51526,0.064273,0.483314,1207.64,8.88756,0.027854,8.21621,
247,1244.44,1871.48,1849.64,0.664949,57.3257,0,231.35,0.718168,60.1451,1390.43,61.615,56.2604,13.6418,216.558,0,735.476,1.73613,211.813,659.233,169.858,215.006,19.4527,0.113405,0,2.51526,0.0897561,0.483314,1207.64,8.88756,0.027854,8.21621,
248,1244.44,1837.26,1972.1,0.677336,74.3562,0,175.648,0.666709,54.2368,1395.82,48.3329,73.8492,14.3452,280.259,0,621.384,1.83252,215.664,769.934,139.436,278.912,22.4246,0.113405,0,2.51526,0.0897561,0.483314,1207.64,8.88756,0.027854,8.21621,
249,1244.44,1906.66,2022.28,0.652681,49.7445,0,234.049,0.94047,33.1495,1460.52,62.8619,49.1971,16.2019,201.685,0,747.481,2.4933,148.724,869.622,170.874,200.739,26.2056,0.113405,0,2.51526,0.0897561,0.483314,1207.64,8.88756,0.027854,8.21621,
250,1244.44,2015.39,2134.61,0.617468,73.9067,0,287.251,0.885513,33.5292,1458.62,71.6799,73.0138,16.5119,232.594,0,792.435,2.21672,137.533,782.285,194.815,231.023,24.4148,0.113405,0,2.51526,0.0897561,0.372075,1207.64,8.88756,0.027854,8.21621,
251,1244.44,1669.78,1603.37,0.745272,39.1473,0,135.111,0.449648,43.7188,1357.43,42.8644,38.4259,12.634,175.626,0,533.92,0.832082,176.247,658.05,129.055,173.317,18.6665,0.113405,0,2.51526,0.0809322,0.483314,1207.64,8.88756,0.027854,8.21621,
252,1244.44,2119.14,2365.12,0.587238,114.365,0,257.803,1.01029,62.8899,1484.17,69.6402,112.551,16.7175,342.764,0,701.561,2.43195,249.132,873.56,176.522,336.826,24.0318,0.113405,0,2.51526,0.0897561,0.483314,1207.64,8.88756,0.027854,8.21621,
253,1244.44,2174.27,2719.68,0.572349,99.7609,0,281.644,1.22705,96.9106,1527.12,52.6117,98.0521,16.9433,319.922,0,782.049,2.92682,336.144,973.989,131.733,314.359,26.2499,0.113405,0,4.79664,0.0897561,0.483314,1207.64,8.88756,0.027854,8.23033,
254,1244.44,2117.26,2429.58,0.587759,120.762,0,275.769,0.982779,86.3352,1453.02,46.657,118.099,15.6433,350.266,0,798.341,2.25614,294.462,751.225,111.529,343.163,21.7208,0.113405,0,4.79664,0.0897561,0.483314,1207.64,8.19453,0.027854,8.23033,
255,1244.44,2071.72,2275.57,0.600681,75.2753,0,284.845,0.738548,66.1155,1497.93,56.3926,73.6976,16.7263,247.276,0,773.26,1.71746,236.416,888.856,162.932,243.526,26.1714,0.113405,0,1.98388,0.0897561,0.483314,1207.64,8.88756,0.027854,8.23033,
256,1244.37,1739.51,1736.3,0.715358,28.4124,0,208.474,0.900989,24.9948,1395.64,38.7941,28.0883,14.2043,144.015,0,733.648,2.4715,135.107,757.843,118.845,142.956,22.5364,0.113405,0,4.06152,0.0897561,0.483314,1207.6,8.88756,0.027854,8.23033,
257,1244.37,1912.19,1904.07,0.650758,73.1519,0,193.598,0.884571,41.0759,1450.72,64.1607,72.6548,15.9452,232.302,0,610.445,2.26055,169.801,767.767,163.938,231.229,23.566,0.113405,0,4.06152,0.0897561,0.274332,1207.6,8.27351,0.027854,5.90972,
258,1244.37,1895.16,2168.5,0.656605,75.1277,0,177.72,0.867593,62.5075,1450.7,39.463,73.3945,15.3851,279.845,0,645.021,2.40053,273.905,877.987,98.9186,274.687,24.2567,0.113405,0,4.06152,0.0897561,0.274332,1207.6,8.88756,0.027854,8.22798,
259,1244.37,2223.58,2558.93,0.559627,87.2295,0,288.333,1.23779,85.616,1586.93,71.3359,83.668,19.2303,294.612,0,722.236,2.99502,316.771,1084.61,178.304,285.335,30.7715,0.170852,0,4.06152,0.0897561,0.274332,1207.6,9.08376,0.0517771,8.22798,
260,1244.37,2130.23,2623.03,0.58415,121.717,0,285.004,1.11333,107.958,1431.13,51.6186,117.034,14.6526,382.635,0,782.659,2.79447,334.073,812.427,153.872,372.046,20.4015,0.175121,0,4.06152,0.0897561,0.274332,1207.6,3.52511,0.0845358,8.22798,
261,1244.37,1821.94,1991.51,0.682995,47.2122,0,210.436,0.857943,47.1319,1408.37,50.7491,44.0059,13.1739,205.424,0,726.072,2.49266,237.348,831.216,145.753,189.771,21.0065,0.188348,0,3.4482,0.0897561,0.274332,1159.2,9.54665,0.0845358,2.86232,
262,1244.37,1932.28,2067.87,0.643994,83.8266,0,228.595,0.859498,63.4504,1409.15,48.6225,83.0753,14.7009,291.251,0,738.328,2.2693,223.072,695.172,130.767,290.423,20.674,0.188348,0,4.06152,0.13753,0.274332,1207.6,9.54665,0.0845358,8.22798,
263,1244.37,1989.08,2151.81,0.625602,74.0782,0,248.588,0.881857,39.6702,1488.78,47.8732,72.3466,16.8592,269.956,0,732.261,2.2612,192.594,869.972,107.955,263.161,25.7452,0.188348,0,4.06152,0.13753,0.274332,1207.6,9.54665,0.0845358,8.22798,
264,1244.37,2025.48,2137.56,0.614361,77.6796,0,299.562,0.937892,44.8562,1454.03,55.0849,77.1306,16.192,256.462,0,829.815,2.34673,161.477,758.576,128.079,256.39,23.3354,0.188348,0,4.06152,0.137694,0.274332,1207.6,9.54665,0.0845358,8.22798,
265,1244.37,1746,1881.13,0.712696,35.541,0,172.399,0.602752,40.0484,1418.47,32.5216,32.3882,14.0282,167.948,0,657.714,1.67028,211.449,881.815,83.3143,156.713,23.1516,0.188348,0,4.06152,0.137694,0.274332,1207.6,9.54665,0.0845358,8.22798,
266,1244.37,1757.12,1561.02,0.708189,55.0168,0,198.054,0.645477,52.15,1313.61,71.8593,53.8815,11.8963,212.82,0,645.052,1.82915,188.964,402.905,191.126,212.787,12.6228,0.188348,0,4.06152,0.134045,0.274332,1207.6,9.54665,0.0845358,5.54487,
267,1244.37,1877.71,2162.85,0.662705,86.3597,0,224.298,0.696009,65.8472,1360.37,42.1747,85.2075,12.7638,304.303,0,745.235,1.87905,240.652,584.04,122.255,301.947,17.5435,0.188348,0,4.06152,0.137694,0.274332,1207.6,9.31263,0.0845358,8.22798,
268,1244.37,2017.25,2081.8,0.616865,51.043,0,240.228,0.788127,61.6212,1519.07,77.3019,50.213,16.9833,176.265,0,702.299,1.95652,213.672,940.635,187.937,173.851,27.9466,0.188348,0,4.06152,0.137694,0.274332,1207.5,9.31263,0.0845358,7.83559,
269,1243.82,1700.88,1874.08,0.731278,39.0874,0,157.066,0.398348,43.0322,1370.45,38.9503,38.674,13.2301,186.163,0,598.994,1.06198,197.549,751.562,127.308,185.133,21.4783,0.188348,0,4.06152,0.137694,0.274332,1207.6,9.31263,0.0845358,8.22798,
270,1243.82,1731.22,1711.01,0.718462,60.9672,0,175.398,0.636798,40.3899,1339.24,41.5974,60.228,12.7706,225.07,0,623.71,1.81645,181.051,571.648,103.839,223.924,17.3143,0.188348,0,4.06152,0.137694,0.274332,1207.6,9.31263,0.0845358,8.22798,
271,1243.82,1876.89,1988.48,0.662703,90.0633,0,208.661,0.766404,47.3085,1386.63,39.6807,89.4682,14.3052,304.634,0,638.374,2.05147,212.595,690.966,87.9004,303.077,20.5806,0.188348,0,4.06152,0.137694,0.274332,1207.6,9.31263,0.0845358,8.22798,
272,1243.82,2014.33,2088.5,0.617484,93.5577,0,213.274,1.12664,90.1533,1447.72,62.7944,90.2455,15.4584,310.163,0,634.777,2.97331,301.427,722.061,128.492,306.295,20.9285,0.188348,0,4.06152,0.136284,0.274332,1207.6,9.31263,0.0845358,8.22798,
273,1243.82,1898.6,1993.43,0.655124,92.6766,0,206.496,0.673072,56.9278,1379.95,55.6205,92.1346,14.1213,296.473,0,630.117,1.73761,202.099,588.012,131.888,295.375,19.0947,0.188348,0,4.06152,0.14469,0.274332,1190.95,9.31263,0.0845358,8.22798,
274,1243.82,1980.01,2306,0.628187,78.3131,0,217.878,0.704069,75.6326,1451.05,64.0967,77.023,15.3176,288.872,0,687.037,1.84853,249.523,803.507,166.498,283.723,22.6912,0.188348,0,4.73952,0.14469,0.483314,1207.31,9.31263,0.0845358,8.23033,
275,1243.82,1867.24,2229.47,0.666127,53.5373,0,239.969,0.827191,58.6573,1382.28,66.4459,52.3753,13.1504,252.602,0,802.519,2.50804,273.144,759.38,222.434,247.391,20.2596,0.188348,0,4.73952,0.14469,0.483314,1207.31,9.31263,0.0845358,4.38205,
