Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Roll.rear.camber_angle_gain_roll_l.avg,2in Heave.rear.p_rod_length_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.toe_angle_l.avg,2in Heave.rear.tie_rod_angle_top_view_l.avg,2in Heave.rear.roll_center_gnd.z.avg,2in Heave.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.coil_over_length_l.avg,2in Heave.rear.motion_ratio_heave_l.avg,Roll.rear.camber_angle_gain_roll_l.std_dev,2in Heave.rear.p_rod_length_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.toe_angle_l.std_dev,2in Heave.rear.tie_rod_angle_top_view_l.std_dev,2in Heave.rear.roll_center_gnd.z.std_dev,2in Heave.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.coil_over_length_l.std_dev,2in Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.camber_angle_gain_roll_l.best,2in Heave.rear.p_rod_length_l.best,Roll.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.toe_angle_l.best,2in Heave.rear.tie_rod_angle_top_view_l.best,2in Heave.rear.roll_center_gnd.z.best,2in Heave.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.coil_over_length_l.best,2in Heave.rear.motion_ratio_heave_l.best,
183,947.44,2360.3,5012.39,0.401407,15.4725,0,81.5263,67.7562,1.09562,1077.19,81.8922,679.395,355.964,18.9802,0,270.484,167.825,2.32006,684.019,271.391,1952.51,2982.61,9.78896,0,0.0637555,8.99115,0.168767,881.34,0.132692,15.2529,19.4124,
184,946.946,1620.01,2255.11,0.58453,15.5513,0,47.925,36.3372,0.979977,1074.75,48.09,334.979,61.4,20.1518,0,180.079,97.0446,1.97814,702.692,180.811,1272.87,287.193,9.78896,0,0.0637555,8.21806,0.168767,881.34,0.132692,15.2529,19.4124,
185,946.946,1517.22,2334.87,0.624133,13.8721,0,44.0734,31.8808,0.816479,1017.75,44.1889,318.233,46.3995,17.2539,0,194.299,86.6956,1.56866,608.233,195.029,1331.63,124.592,9.78896,0,0.0637555,4.157,0.168767,881.34,0.132692,15.2529,19.498,
186,946.946,1679.87,3525.78,0.563702,13.0964,0,42.5528,53.7313,0.775971,1009.05,42.8367,319.228,198.599,14.6123,0,183.865,147.43,1.43283,560.758,184.773,1311.47,1617.89,9.78896,0,0.0637307,16.7351,0.168767,881.34,0.132692,15.2503,19.2791,
187,946.946,2370.39,7264.78,0.399489,15.2571,0,41.5389,52.1261,1.06077,1083.84,42.0725,479.059,655.436,20.4225,0,168.45,138.905,2.14448,750.433,170.145,1706.91,5795.88,5.93389,0,0.0637307,8.54351,0.168767,881.318,0.132692,15.2503,19.498,
188,946.946,2680.68,5580.2,0.353248,17.3892,0,80.3475,64.3916,1.0757,1165.12,82.022,753.826,516.506,25.0812,0,274.427,185.289,2.19235,931.774,273.677,1872.64,3346.12,6.23316,0,0.0637307,4.10568,0.0426511,875.884,0.146863,15.2503,16.0642,
189,946.946,1589.42,2388.55,0.595781,11.9852,0,50.4803,59.0689,0.761123,981.669,51.5584,322.509,111.388,11.0689,0,225.005,162.86,1.11803,452.686,231.886,1324.15,625.97,1.12793,0,0.0637307,16.7351,0.0964918,881.268,0.146863,15.2503,19.498,
190,946.946,2384.99,4331.76,0.397044,16.6919,0,111.259,99.9346,1.3743,1148.12,114.31,656.286,237.022,21.0944,0,349.389,262.831,2.66942,818.466,343.009,1814.1,1592.85,8.92857,0,0.0637307,16.7351,0.168767,881.268,0.146863,15.2503,19.498,
191,946.946,2047.99,3255.84,0.462378,15.8003,0,91.7359,89.7852,1.1288,1134.84,95.2267,526.846,92.6311,19.9546,0,293.179,245.459,2.36715,865.977,305.302,1720.38,289.95,9.81277,0,0.0637307,10.0404,0.168767,881.268,0.146863,15.2503,19.498,
192,946.946,1940.99,2689.47,0.487868,17.7228,0,63.443,82.0088,1.00066,1184.96,65.452,469.25,57.1455,25.3683,0,231.18,225.25,1.82357,962.202,241.522,1451.55,142.599,6.23379,0,0.0637307,5.01118,0.0517919,881.318,0.146863,15.2503,5.07655,
193,946.946,1788.86,3160.61,0.529357,14.4668,0,25.4115,48.1178,1.12101,1062.49,25.8536,458.785,152.614,20.3954,0,130.235,161.156,2.40837,765.881,130.08,1644.03,1059.98,5.61141,0,0.0637307,2.81002,0.168767,881.318,0.146863,15.2503,19.498,
194,946.615,1588.17,2527.53,0.596042,14.4365,0,57.3423,66.9351,1.02677,1050.53,59.1023,262.029,76.7693,19.7618,0,231.574,227.365,2.25456,788.844,243.725,1107.88,280.657,9.81418,0,0.0637307,6.09569,0.134773,881.318,0.146863,15.2503,19.7407,
195,946.58,1886.13,3573.05,0.501865,14.3109,0,68.9208,70.9747,1.05275,1059.19,70.5067,367.35,233.816,16.815,0,301.915,225.487,2.35241,675.978,309.88,1375.33,1421.27,9.81418,0,0.0637307,14.5098,0.134773,881.318,0.146863,15.2503,19.7952,
196,946.58,2396.65,3744.46,0.394959,16.3129,0,101.701,107.244,1.24265,1155.71,103.706,843.734,67.0071,20.721,0,301.164,273.757,2.37868,809.756,299.251,2062.86,239.307,9.81418,0,0.0637555,8.84672,0.134773,881.318,0.146863,15.2503,19.7952,
197,946.58,1739.28,2829.7,0.544235,13.4075,0,83.298,77.671,0.882012,1036.89,85.3292,383.255,58.5502,15.8864,0,313.57,262.176,1.87306,665.664,318.375,1521.81,159.089,7.30179,0,0.0637555,10.2432,0.134773,881.25,0.146863,15.2503,19.7952,
198,946.316,1656.35,2393.19,0.571327,14.7992,0,56.0377,51.5212,0.954746,1062.47,56.7516,360.696,53.1209,19.4271,0,224.344,142.057,2.03383,709.429,230.194,1237.98,145.184,9.03136,0,0.0637555,9.17058,0.134773,881.318,0.146863,15.2503,19.7921,
199,946.316,1966.48,3288.3,0.481225,13.9921,0,77.3769,73.8292,1.04988,1036.74,77.8842,474.024,211.581,12.9732,0,245.884,190.278,2.32926,477.842,246.798,1413.45,1436.05,9.81418,0,0.0637555,5.77914,0.134773,881.318,0.146863,15.2503,19.7952,
200,946.316,2454.08,6249.68,0.38561,14.0091,0,87.5571,73.8023,0.865208,1031.12,88.0573,509.905,648.759,15.2043,0,295.898,176.323,1.79903,537.406,294.359,1560.3,4321.67,9.81418,0,0.0637555,10.8265,0.0593145,881.318,0.146863,15.2503,19.7952,
201,946.285,2381.68,8476.82,0.397318,14.7779,0,54.0458,67.2152,0.960824,1064.46,55.1332,362.221,762.863,19.7252,0,220.393,181.782,1.98523,725.521,232.709,1241.9,6889.09,9.80936,0,0.0651158,10.1187,0.0593145,881.136,0.148064,15.2503,19.7803,
202,946.208,1636.49,2669.1,0.578192,12.5412,0,67.8223,56.4391,1.01563,976.784,68.3246,362.519,91.048,11.9269,0,287.361,181.153,2.28934,427.412,286.373,1441.81,742.214,9.78649,0,0.0651158,6.77801,0.0839358,881.136,0.148064,15.2503,19.7383,
203,946.208,2528.02,4928.24,0.374288,17.8241,0,130.296,120.494,1.36547,1186.18,132.374,498.53,440.955,23.5066,0,393.429,390.781,2.87001,930.652,384.274,1413.11,2523.88,9.78649,0,0.0651158,6.87945,0.0839358,881.136,0.148064,15.2503,19.7383,
204,945.607,2010.94,4594.53,0.470231,15.9928,0,57.8365,45.6984,0.917064,1100.19,58.0298,356.337,375.941,22.2094,0,261.715,161.586,1.82057,804.24,270.467,1241.1,2942.29,9.78649,0,0.0651158,0.66645,0.01634,881.136,0.121478,15.2503,19.7383,
205,945.607,2246.45,3762.09,0.420935,18.4585,0,114.985,71.3229,0.853961,1176.73,115.424,597.105,151.572,25.3589,0,327.926,209.946,1.79435,905.646,328.803,1767.71,852.69,9.80936,0,0.0651158,4.3353,0.0839358,881.136,0.121478,15.2503,19.7383,
206,945.607,2064.75,3594.46,0.457977,13.891,0,64.521,71.691,1.00508,1055.09,65.6496,557.461,235.442,16.4583,0,252.806,213.375,2.19587,644.215,263.299,1768.57,1303.83,9.67221,0,0.0651158,2.52303,0.0839358,881.136,0.121478,15.2503,19.8605,
207,945.607,2987.77,8142.96,0.316492,15.6835,0,79.3217,67.3092,1.00121,1094.5,80.9764,643.722,1005.26,19.6815,0,260.955,178.603,2.10701,723.6,261.922,1888.05,6170.08,9.80936,0,0.0651158,8.44736,0.0839358,881.136,0.121478,15.3244,19.8605,
208,945.607,2166.14,3054.28,0.436541,18.8632,0,99.7201,89.7017,0.90383,1218.26,100.786,560.629,77.2673,25.7831,0,295.293,213.665,1.4819,953.504,297.551,1529.32,929.684,9.80936,0,0.0651158,5.04019,0.0839358,881.136,0.121478,15.3244,19.8605,
209,945.607,2523.94,7192.52,0.374655,14.3909,0,103.72,68.6512,1.00548,1033.84,104.031,546.229,652.072,15.3974,0,322.129,173.407,1.95601,530.134,322.081,1636.85,5469.12,9.80936,0,0.0651158,6.48894,0.0885049,881.136,0.121478,15.3244,19.785,
210,945.607,1977.97,3717.68,0.478069,14.1082,0,38.8601,59.0251,1.06619,1046.12,39.9415,578.917,199.935,16.9449,0,165.775,187.274,2.53904,609.431,174.348,1925.56,1530.03,9.80936,0,0.0651158,5.11568,0.0499478,881.136,0.121478,15.3244,19.8605,
211,945.607,1889.03,3973.64,0.500577,13.3953,0,32.4524,44.4007,0.594877,1002.58,32.9637,432.125,330.522,15.8334,0,154.498,121.52,0.962448,574.898,155.675,1617.73,2145.46,9.79074,0,0.0651158,2.09778,0.0364955,881.136,0.121478,15.4166,19.6338,
212,945.607,1736.31,2814.18,0.544609,14.5753,0,48.0766,54.4489,0.949525,1067.53,50.7197,460.196,39.807,18.8634,0,208.645,168.536,2.19789,729.67,223.016,1609.51,203.102,9.79074,0,0.0651158,8.74343,0.0885049,881.107,0.121478,15.4166,19.6338,
213,945.607,2125.72,3671.82,0.444842,18.3529,0,76.5733,79.6571,1.38626,1204.25,77.2002,440.995,227.298,27.6165,0,263.019,224.126,2.82275,1022.75,258.687,1352.5,1487.71,9.79074,0,0.0651158,3.76628,0.0885049,881.118,0.121478,15.4166,19.6338,
214,945.607,7498.11,56138.9,0.126113,16.5717,0,81.422,78.6339,1.02703,1156.12,83.5419,470.836,5609.97,22.6504,0,316.101,238.4,2.44128,909.507,325.597,1507.15,55343.2,9.79074,0,0.0651158,4.37714,0.0186906,881.118,0.121478,15.4166,19.6338,
215,945.607,1688.79,2520.53,0.559933,15.79,0,37.1584,48.5173,0.762844,1103.7,37.9147,382.115,62.831,22.9268,0,201.646,148.741,1.81439,837.706,208.342,1453.28,4034.81,9.80009,0,0.0651158,4.01195,0.0806382,881.118,0.121478,15.2483,19.6338,
216,945.607,3131.68,9841.58,0.301949,19.8089,0,74.4964,70.6054,1.22038,1256.29,75.141,603.688,1030.43,28.9473,0,235.564,186.259,2.70339,1079.74,229.525,1587.39,8138.92,9.80009,0,0.0651158,1.05278,0.0200679,881.118,0.121478,15.4166,19.6338,
217,945.607,1691.04,2522.86,0.559187,14.7854,0,68.5515,47.0422,0.701844,1056.64,68.7607,370.781,63.7723,18.9043,0,232.662,123.991,1.47337,679.615,233.905,1370.48,932.039,9.80009,0,0.0832323,7.29135,0.0200679,881.118,0.121478,15.4166,19.6338,
218,945.607,2474.87,4476.51,0.382083,16.1953,0,109.797,94.6426,1.05511,1120.76,110.446,718.572,303.401,20.8375,0,324.682,245.732,2.31835,770.489,325.948,1857.92,1698.04,4.16757,0,0.0779466,8.3374,0.0200679,823.657,0.121478,15.4166,19.7187,
219,945.607,1894.5,2824.08,0.499133,15.4109,0,69.0945,76.0004,0.824918,1083.71,69.497,510.144,69.8223,19.7151,0,233.591,183.881,1.7484,737.805,238.871,1660.71,302.924,9.80009,0,0.0779466,17.0803,0.0200679,881.118,0.121478,15.4166,19.7187,
220,945.546,1768.35,2601.06,0.534706,14.0632,0,74.259,69.4843,1.01489,1042.87,75.2091,394.552,96.8974,14.4087,0,256.429,200.354,2.40942,539.039,258.611,1380.74,435.905,9.80009,0,0.0779466,7.03738,0.0200679,881.118,0.121478,15.4166,19.7187,
221,945.546,2372.34,5113.72,0.398572,16.2352,0,63.1817,63.5387,0.698774,1110.6,63.3736,496.021,558.692,22.7366,0,225.753,177.53,1.59599,827.537,228.438,1538.3,2937.58,9.81108,0,0.0779466,7.02159,0.0200679,881.227,0.121478,15.3856,19.7187,
222,945.546,1994.25,3144.47,0.474136,15.5639,0,93.3763,91.1697,0.78026,1107.81,93.8875,538.642,53.0201,19.4095,0,327.568,271.377,2.03967,788.91,322.791,1680.6,496.34,9.81108,0,0.0779466,5.79404,0.0200679,881.227,0.121478,15.3856,19.7187,
223,945.143,2256.72,5019.38,0.418812,13.6614,0,62.6734,72.0448,0.802254,1030.54,63.122,527.932,485.945,15.8207,0,241.721,197.864,1.85781,585.515,246.936,1648.4,3294.24,9.81642,0,0.0431547,11.5344,0.0200679,881.236,0.121478,15.3856,19.6858,
224,945.143,2078.35,3784.34,0.454757,13.9523,0,76.7822,69.86,0.947352,1052.06,78.7634,575.63,210.355,14.1009,0,280.287,201.531,2.47583,569.698,292.246,1777.26,1480.61,9.81642,0,0.0431547,10.7417,0.0200679,881.236,0.121478,15.3856,19.6858,
225,945.143,1778.36,2966.3,0.531469,15.9254,0,52.3857,59.1951,0.857726,1097.32,52.8329,442.884,56.9603,22.3217,0,231.028,197.474,2.14327,820.582,235.768,1640.71,222.408,9.82924,0,0.0431547,6.70114,0.0189226,881.236,0.121478,15.3856,19.6858,
226,945.143,1800.54,2721.02,0.524922,18.0786,0,73.5881,62.4815,0.6057,1172.46,73.9863,339.304,60.0347,26.2502,0,241.377,173.203,1.49055,938.806,242.532,1186.18,159.711,9.82924,0,0.0431547,7.44496,0.0189226,881.236,0.121478,15.3856,19.6858,
227,945.143,1672.78,2593.9,0.565014,13.0789,0,53.1361,62.9978,0.830715,1005.28,54.4858,422.357,60.6102,13.1796,0,233.119,174.17,2.31386,480.891,237.74,1477.53,181.388,9.82159,0,0.0431547,10.029,0.0189226,881.209,0.121478,15.3856,19.6858,
228,945.143,2532.59,6763,0.373192,15.0771,0,88.6734,73.8414,1.1173,1077.9,89.6437,503.007,683.333,18.5713,0,295.379,220.227,2.92141,692.463,290.986,1685.86,4702.73,9.82159,0,0.0431547,9.25414,0.0189226,881.226,0.121478,15.4251,19.6858,
229,945.143,3345.09,6735.61,0.282547,18.5162,0,108.328,106.219,1.24924,1219.14,109.771,896.092,885.776,25.3553,0,312.519,262.397,2.95191,984.333,312.028,2105.68,3596.32,9.82159,0,0.0431547,3.3793,0.0189226,881.226,0.121478,15.4251,19.6858,
230,945.143,1991.95,3682.02,0.474482,14.7129,0,89.5117,77.451,0.930301,1075.69,90.6968,431.532,211.424,19.6077,0,305.715,228.735,2.50168,772.4,308.533,1646.08,1590.75,9.82159,0,0.0431547,6.91402,0.0189226,881.226,0.121478,15.4251,19.6858,
231,945.143,1865.03,3485.3,0.50677,14.6948,0,74.5978,61.6296,1.04742,1061.99,75.1793,331.604,244.29,18.6865,0,258.205,181.91,2.91785,671.863,262.236,1203.17,1718.96,9.82159,0,0.0431547,9.66383,0.0151639,881.226,0.121478,15.4468,19.6858,
232,945.143,2208.26,5079.3,0.428003,15.9831,0,63.0789,58.6975,0.770004,1107.31,63.3467,471.809,427.263,22.4696,0,232.453,143.763,2.26886,807.84,233.491,1494.09,3453.72,9.24192,0,0.0431547,17.0803,0.0151639,881.226,0.121478,15.4468,19.6858,
233,945.112,6577.05,48074.9,0.143699,14.8239,0,49.0727,48.39,0.535116,1062.47,49.3522,585.272,4767.13,19.6906,0,191.186,142.917,1.91262,723.701,191.725,1917.19,46872.1,9.82159,0,0.0431547,6.24048,0.0151639,881.226,0.121478,15.4468,19.7187,
234,945.112,1769.17,2789.48,0.534211,16.5506,0,60.4082,63.8083,0.702004,1128.13,60.6352,372.234,66.7033,23.7531,0,227.133,162.087,2.08927,851.699,227.441,1329.03,3860.13,9.80175,0,0.0431547,4.58138,0.0151639,881.147,0.121478,15.4468,19.7187,
235,945.074,1720.32,2427.54,0.549358,15.516,0,79.8581,84.2062,0.579542,1107.05,81.6274,300.475,51.0125,20.6685,0,292.082,237.397,1.69411,793.69,294.173,914.078,136.32,9.80175,0,0.0431547,8.27642,0.013545,881.147,0.121478,15.4468,17.588,
236,945.007,2102.66,5184.47,0.449433,14.6358,0,44.3779,64.5634,0.476324,1066.36,44.8302,420.054,447.363,18.9859,0,186.215,166.179,1.43004,687.051,193.568,1375.56,3913.65,6.34451,0,0.0431547,9.788,0.0147877,881.147,0.121478,15.4468,19.6465,
237,945.007,2119.14,3465.66,0.44594,17.6456,0,70.136,64.1589,0.719901,1176.74,71.128,613.606,104.997,25.3668,0,248.874,159.438,2.03816,942.119,247.035,1798.02,587.928,6.96978,0,0.0431547,6.14044,0.0147877,881.147,0.121478,15.4468,19.6465,
238,944.983,1655.76,3090.9,0.570724,13.6444,0,43.6334,46.8164,0.418258,1026.53,43.9426,313.621,167.16,18.2016,0,205.282,151.544,1.61902,671.013,209.548,1324.11,1278.97,6.25098,0,0.0431547,7.49578,0.0121455,881.147,0.121478,15.4468,19.6465,
239,944.983,2317.66,4933.92,0.407732,16.1155,0,78.2483,81.9766,0.738448,1131.54,79.6564,527.613,401.769,23.1271,0,254.349,217.629,2.33818,865.617,249.768,1574.06,3047.7,5.53663,0,0.0431547,4.974,0.0130347,881.147,0.121478,15.4468,19.6465,
240,944.96,2141.07,3363.42,0.441349,18.7368,0,67.4013,69.503,0.812715,1243.85,71.659,593.69,75.4158,27.6203,0,262.938,223.817,2.52737,1112.51,279.907,1811.97,382.316,9.80175,0,0.0431547,1.68994,0.0130347,881.147,0.117211,15.4468,19.6465,
241,944.776,2959.61,8196.54,0.319223,14.4029,0,73.8903,60.8826,0.69579,1055.66,75.2101,605.101,1073.77,17.5892,0,282.44,185.693,2.40379,669.615,288.893,1824.69,6290.86,6.7293,0,0.0431547,10.5114,0.0130347,881.177,0.117211,15.4468,19.6465,
242,944.776,1963.06,3222.56,0.481278,13.9812,0,66.7379,67.7462,0.685809,1035.03,67.5131,614.519,96.8435,15.5359,0,275.777,187.982,2.22553,563.395,278.238,1919.64,940.228,9.81721,0,0.0431547,7.21669,0.0130347,881.177,0.117211,15.4468,19.6465,
243,944.759,2063.37,3639.77,0.457872,15.1528,0,64.1365,73.2573,1.03698,1083.71,65.5516,458.575,301.946,17.5982,0,217.102,219.546,2.97492,653.706,223.598,1424.56,1827.22,9.81721,0,0.0431547,4.87082,0.0130347,881.177,0.117211,15.4468,19.6465,
244,944.759,1837.74,2816.01,0.514086,15.6757,0,71.7312,63.4592,0.665245,1094.43,72.2254,463.379,56.1819,20.9887,0,260.064,217.699,2.28865,771.723,260.939,1555.9,238.915,9.6061,0,0.0431547,5.87573,0.0130347,881.177,0.117211,15.4468,19.6465,
245,944.759,2211.34,3125.71,0.427233,17.6236,0,96.7609,85.0158,0.569587,1156.48,97.4101,689.042,68.4401,23.6097,0,290.208,204.31,1.67069,833.553,285.631,1773.84,156.397,5.6919,0,0.0431547,5.41444,0.0130347,847.181,0.117211,15.4634,19.6465,
246,944.759,1928,2882.86,0.490021,14.9515,0,87.7201,79.2088,0.938079,1080.95,89.3253,462.484,112.421,17.5349,0,283.501,227.45,2.81076,673.567,288.674,1467.56,432.053,9.81721,0,0.0431547,7.07085,0.0130347,881.177,0.117211,15.4634,19.6465,
247,944.737,1905.05,2560.12,0.495911,18.5544,0,74.0402,64.5619,0.462669,1209.7,74.5254,367.106,96.1035,27.0745,0,251.195,167.827,1.31596,1005.54,255.856,1053.59,241.901,9.81721,0,0.0431547,1.24966,0.0130347,881.171,0.117211,15.4634,19.6465,
248,944.737,2011.03,3075.13,0.469777,15.5956,0,82.5619,79.4744,0.706419,1125.35,83.876,573.133,50.332,20.1723,0,267.001,225.182,2.12202,790.214,273.679,1777.13,141.949,7.40388,0,0.0431547,1.28306,0.0128754,881.171,0.117211,15.4634,11.5769,
249,944.737,3019.28,5575.79,0.312901,16.7742,0,86.8942,73.0043,0.742219,1133.7,87.0635,884.662,736.446,21.1196,0,269.376,167.58,2.08106,771.575,269.776,2056.41,2935.44,4.85938,0,0.0431547,6.38934,0.0128754,881.171,0.117211,15.4634,19.5601,
250,944.635,5822.6,39410.4,0.162236,14.9623,0,54.0488,42.875,0.871116,1062.45,54.2284,510.436,4082.73,19.7193,0,208.951,119.873,2.73227,707.545,214.86,1734.3,38100.6,9.81726,0,0.0431547,6.91863,0.0118132,881.171,0.117211,15.4634,19.5521,
251,944.635,2000.96,3198.5,0.472091,15.3027,0,124.545,115.886,0.978224,1147.2,127.659,368.766,100.622,17.7241,0,400.09,334.863,2.82599,967.172,394.382,1132.64,3455.77,9.81726,0,0.0431547,17.1612,0.0118132,881.171,0.117211,15.4634,19.5521,
252,944.635,1950.73,3369.15,0.484248,14.6796,0,65.3559,62.7041,0.830153,1066.34,65.7517,441.514,233.55,16.6828,0,260.334,195.053,2.48279,649.296,267.719,1454.99,1436.76,9.81726,0,0.034565,9.28218,0.0118132,881.171,0.117211,15.4634,19.5521,
253,944.627,1939.72,3107.72,0.486991,14.599,0,55.1341,72.6098,0.846881,1074.22,57.0782,477.922,187.31,18.3695,0,232.485,203.727,2.70071,705.528,240.741,1447.14,902.439,9.2282,0,0.034565,5.24941,0.0118132,881.194,0.117211,15.4634,19.5521,
254,944.627,2068.71,3504.69,0.456625,15.9653,0,76.6785,45.4124,0.619652,1086.25,76.8269,506.332,260.625,20.4443,0,238.333,110.189,2.29894,722.969,236.174,1573.18,1477.38,9.82233,0,0.034565,9.25625,0.0118132,881.194,0.117211,15.4524,19.5521,
255,944.618,2766.01,7352.91,0.341509,13.564,0,60.2385,87.2416,0.706379,1065.37,63.5046,675.302,800.081,15.1477,0,200.905,217.848,2.39652,662.489,218.577,2031.59,5254.5,2.5848,0,0.034565,17.1612,0.0118132,881.194,0.117211,15.4325,19.5521,
256,944.618,1942.28,3861.58,0.486344,15.6791,0,52.4903,50.294,0.761596,1105.6,54.7724,474.301,188.389,21.6617,0,198.527,195.261,2.66364,802.59,211.903,1730,1569.49,9.82233,0,0.0324304,2.30843,0.0118132,881.194,0.121802,15.4325,19.5521,
257,944.618,2137.16,3579.62,0.441998,16.6592,0,85.921,69.5378,0.767245,1134.36,86.8881,540.206,202.823,22.0776,0,269.9,195.012,2.45367,798.03,264.822,1671.7,1313.68,9.82233,0,0.0324304,9.96519,0.0118132,881.194,0.121802,15.4325,19.5521,
258,944.618,2327.26,4047.87,0.405893,17.6128,0,81.4153,90.7234,0.828623,1203.73,82.6548,624.994,225.295,23.8786,0,290.562,290.364,2.47292,939.173,295.248,1746.5,1426.21,9.8334,0,0.0324304,6.44656,0.0118132,881.233,0.121802,15.411,13.5416,
259,944.618,2301.23,4582.66,0.410485,16.5414,0,95.3328,73.8452,0.668824,1102.38,95.5249,565.788,351.142,19.1904,0,274.421,159.438,1.88195,663.457,270.862,1591.11,2737.29,9.8334,0,0.0324304,6.94348,0.0119669,881.233,0.121802,15.411,13.535,
260,944.618,1889.29,2647.42,0.499985,16.6519,0,91.5272,65.9739,0.727885,1128.35,92.4251,408.779,84.8621,22.005,0,275.362,194.69,2.21571,790.594,278.929,1259.45,354.207,9.8334,0,0.0324304,6.19926,0.0119669,881.233,0.121802,15.411,16.9196,
261,944.618,2089.18,3676.24,0.452149,15.9144,0,84.4396,90.0398,0.84013,1114.79,85.4233,469.364,228.369,21.104,0,293.65,241.636,2.74766,803.085,298.976,1477.67,1425.47,9.8334,0,0.0324304,17.1309,0.0119669,881.233,0.121802,15.411,19.5231,
262,944.618,2058.21,3721.06,0.458951,14.6471,0,79.4251,65.014,0.549403,1061.13,79.6666,526.657,231.118,18.3897,0,258.122,170.621,1.91301,695.083,259.961,1660.26,1521.49,9.8334,0,0.0324304,4.79606,0.0119669,881.233,0.121802,15.411,19.6193,
263,944.559,2036.91,3261.52,0.463723,15.2401,0,99.9453,99.157,0.729635,1091.81,100.688,562.771,66.5647,19.648,0,320.575,263.201,2.3482,744.201,319.917,1664.42,229.363,9.8334,0,0.0324304,10.0053,0.0119669,881.233,0.121802,15.411,19.6193,
264,944.513,2301.15,4556.66,0.410453,16.7085,0,88.6546,97.0329,0.945575,1145.22,89.8596,560.893,301.835,22.5656,0,311.242,256.573,2.91142,845.196,317.126,1733.7,1949.8,8.36409,0,0.0324304,17.1309,0.0119669,881.233,0.121802,15.411,19.6193,
265,944.513,1939.04,2638.3,0.487103,16.3272,0,97.1735,79.1903,0.798087,1130.68,98.4457,458.939,57.49,18.676,0,265.663,198.158,2.42274,701.293,269.049,1366.08,272.942,4.40309,0,0.0324304,4.5039,0.0118648,881.233,0.121802,15.4832,11.0709,
266,944.513,2259.89,3944.51,0.417947,15.1125,0,93.8284,73.514,0.773427,1076.67,94.891,712.448,192.649,19.4961,0,306.394,192.833,2.59483,715.832,309.24,2021.94,937.372,5.59796,0,0.0324304,2.09871,0.0118648,881.233,0.121802,15.4832,19.6534,
267,944.513,1590.02,2318.25,0.594028,13.394,0,75.9287,58.5223,0.465009,1010.41,76.1716,296.629,58.4901,15.8652,0,296.325,160.251,1.78761,572.116,297.973,1218.35,199.333,8.27375,0,0.0324304,17.1309,0.0118648,881.233,0.121802,15.3833,19.6534,
268,944.513,2959.58,9656.46,0.319137,15.7822,0,86.0426,77.0583,0.529656,1107.64,86.594,471.858,1114.08,19.0943,0,287.294,208.098,1.81465,677.298,287.204,1521.02,7958.4,9.8334,0,0.0324304,4.32745,0.0118648,881.233,0.121802,15.3833,19.6534,
269,944.513,2292.02,4157.26,0.412087,17.6268,0,102.106,56.9254,0.617569,1152.34,102.456,572.931,287.027,23.9081,0,323.553,185.881,1.99516,833.342,320.607,1652.69,1913.38,9.8334,0,0.0324304,5.02963,0.0118648,881.233,0.121802,15.3833,9.64789,
270,944.513,2393.99,3632.52,0.394536,17.8368,0,126.502,150.254,0.914841,1209.89,127.517,673.553,87.5211,23.4644,0,335.912,400.965,2.40925,950.034,334.948,1767.7,246.865,9.8334,0,0.0324304,17.0916,0.0118648,881.233,0.121802,15.3833,19.673,
271,944.462,4495.34,24646,0.210098,16.0608,0,84.9712,75.0905,0.667681,1094.47,85.748,506.446,2631.89,22.5874,0,298.678,232.927,2.22863,827.716,306.202,1717.29,23295.7,9.8334,0,0.0324304,5.70775,0.0118648,881.233,0.121802,15.3833,19.673,
272,944.462,1481.25,1994.16,0.637612,13.46,0,56.9573,41.4379,0.447998,1014.6,57.1323,264.915,32.2987,15.5371,0,211.685,130.419,1.94878,553.642,216.494,1100.45,2186.17,9.8334,0,0.0324304,7.26877,0.0119669,881.233,0.121802,15.3833,19.673,
273,944.462,1997.7,3059.32,0.472774,16.8994,0,72.6844,55.8315,0.810333,1146.35,73.8592,538.219,93.0477,22.9756,0,233.683,157.895,2.64275,820.462,233.736,1575.32,261.202,2.82929,0,0.0324304,1.79455,0.0118917,881.233,0.121802,15.3833,19.673,
274,944.462,2089.39,3251.24,0.452028,17.3002,0,111.109,78.82,0.841709,1133.06,112.238,573.298,62.7227,23.1967,0,336.627,211.343,2.50884,829.04,327.976,1746.41,152.244,9.8334,0,0.0324304,2.61198,0.0118917,881.233,0.121802,15.3833,19.673,
275,944.462,1738.05,2686.71,0.543404,14.2217,0,78.7279,56.9062,0.509062,1043.67,79.7106,384.157,80.1404,16.4472,0,285.162,175.801,2.03356,627.643,296.549,1418.69,238.071,9.8334,0,0.0324304,1.75491,0.0118917,881.233,0.121802,15.3833,19.673,
276,944.46,2085.51,3706.8,0.452868,15.9631,0,52.7436,64.4341,0.837537,1111.3,53.0985,588.395,198.736,22.7272,0,226.292,197.957,2.69161,852.855,227.434,1758.98,1331.86,9.83813,0,0.0324304,6.95629,0.0118917,881.254,0.122983,15.3833,19.673,
