Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Roll.front.side_view_swing_arm_angle_l.avg,Steering.front.ackerman_angle.avg,Roll.front.roll_center.y.avg,Steering.front.tie_rod_angle_top_view_l.avg,Steering.front.tie_rod_angle_front_view_l.avg,Roll.front.camber_angle_gain_roll_l.avg,2in Heave.front.rocker_coil_over_angle_l.avg,2in Heave.front.rocker_p_rod_angle_l.avg,2in Heave.front.p_rod_length_l.avg,2in Heave.front.coil_over_length_l.avg,2in Heave.front.tie_rod_angle_top_view_l.avg,2in Heave.front.toe_angle_l.avg,2in Heave.front.side_view_swing_arm_angle_l.avg,2in Heave.front.roll_center_gnd.z.avg,2in Heave.front.motion_ratio_heave_l.avg,Roll.front.side_view_swing_arm_angle_l.std_dev,Steering.front.ackerman_angle.std_dev,Roll.front.roll_center.y.std_dev,Steering.front.tie_rod_angle_top_view_l.std_dev,Steering.front.tie_rod_angle_front_view_l.std_dev,Roll.front.camber_angle_gain_roll_l.std_dev,2in Heave.front.rocker_coil_over_angle_l.std_dev,2in Heave.front.rocker_p_rod_angle_l.std_dev,2in Heave.front.p_rod_length_l.std_dev,2in Heave.front.coil_over_length_l.std_dev,2in Heave.front.tie_rod_angle_top_view_l.std_dev,2in Heave.front.toe_angle_l.std_dev,2in Heave.front.side_view_swing_arm_angle_l.std_dev,2in Heave.front.roll_center_gnd.z.std_dev,2in Heave.front.motion_ratio_heave_l.std_dev,Roll.front.side_view_swing_arm_angle_l.best,Steering.front.ackerman_angle.best,Roll.front.roll_center.y.best,Steering.front.tie_rod_angle_top_view_l.best,Steering.front.tie_rod_angle_front_view_l.best,Roll.front.camber_angle_gain_roll_l.best,2in Heave.front.rocker_coil_over_angle_l.best,2in Heave.front.rocker_p_rod_angle_l.best,2in Heave.front.p_rod_length_l.best,2in Heave.front.coil_over_length_l.best,2in Heave.front.tie_rod_angle_top_view_l.best,2in Heave.front.toe_angle_l.best,2in Heave.front.side_view_swing_arm_angle_l.best,2in Heave.front.roll_center_gnd.z.best,2in Heave.front.motion_ratio_heave_l.best,
108,451.993,800.076,607.174,0.564938,36.2136,22.1976,32.7639,2.73543,31.5715,4.4969,108.297,106.193,0,86.3225,2.22141,11.7546,36.3541,82.676,236.279,29.7603,15.1916,8.13075,1.4397,18.2795,1.10888,254.236,282.068,0,95.5237,1.38073,10.4394,29.3593,49.9446,87.2654,0.648376,1.09505,24.4979,0.598622,13.4923,0.756455,0.000377273,0.000434748,0,17.4584,0.0239058,1.37554,0.758788,31.1224,18.8758,
109,451.993,917.194,716.202,0.4928,35.8768,25.6352,32.428,2.79657,36.7795,4.72945,111.119,147.553,0,117.709,2.28234,15.9112,36.0298,102.467,245.877,42.6152,22.5397,5.37079,1.59357,41.2807,2.60518,118.861,312.474,0,229.367,1.54492,28.554,42.598,191.007,152.242,0.648376,1.09505,11.8205,0.598622,13.4923,0.756455,0.000377273,0.000434748,0,17.4584,0.0239058,1.37554,0.758788,31.1224,18.8758,
110,451.993,777.553,851.832,0.581302,29.4801,28.0643,32.146,2.70775,32.9382,4.36885,99.4238,106.362,0,86.9466,2.16011,12.9917,29.6491,83.8892,226.425,28.5027,30.9136,4.03228,1.48801,34.6731,0.890874,223.808,312.216,0,165.334,1.44685,21.885,28.413,42.8623,101.178,0.648376,1.09505,24.4979,0.598622,13.4923,0.756455,0.000377273,0.000434748,0,17.4584,0.0239058,1.37554,0.758788,31.3128,18.8758,
111,451.993,777.399,806.347,0.581417,56.1904,30.0835,31.4138,3.08465,31.0917,4.65305,71.2461,67.9601,0,74.9316,2.54461,12.5706,56.4249,112.436,222.768,223.809,37.2815,3.87674,2.7337,16.7633,2.38317,49.1147,62.2577,0,81.6105,2.76288,10.8471,220.698,202.435,100.036,0.648376,1.14468,7.00374,0.598622,13.4923,0.756455,0.000377273,0.000434748,0,17.4584,0.0239058,1.37554,0.758788,31.3128,18.8758,
112,451.993,684.995,219.837,0.659849,24.0593,27.0386,33.0459,2.96311,30.2037,4.42559,80.9173,86.042,0,73.5575,2.41813,11.831,24.2957,86.5574,197.64,28.3227,20.9992,11.978,1.45802,14.7455,1.1319,64.4846,100.687,0,66.0167,1.41613,8.21252,37.1927,55.9482,79.9721,0.648376,1.14468,24.4979,0.669647,13.4923,0.756455,0.000377273,0.000434748,0,18.9204,0.0239058,1.37554,0.758788,31.3128,18.8758,
113,451.993,742.494,669.36,0.60875,43.002,27.7735,31.3266,2.98696,33.5405,4.50988,71.5204,70.1575,0,73.0567,2.42867,12.6118,43.2894,106.755,219.535,191.629,19.1951,4.11733,1.54843,34.3932,2.6332,46.289,66.428,0,53.7105,1.52252,10.7454,190.148,195.465,183.396,0.648376,1.14468,6.33829,0.669647,13.0612,0.190514,0.000377273,0.000434748,0,18.9204,0.0239058,1.37554,0.758788,31.3128,18.8758,
114,440.678,775.049,900.936,0.568581,39.7222,27.8747,31.2369,2.9402,33.1593,4.65666,77.8877,89.6395,0,91.0982,2.37578,12.7327,40.0271,117.975,203.722,194.876,31.056,3.40474,1.48089,25.8386,2.87799,63.348,179.974,0,200.203,1.46197,12.0139,195.328,229.098,109.961,0.648376,1.51359,10.1038,0.669647,13.496,1.83969,0.000377273,0.000434748,0,18.9204,0.159292,1.37554,0.758788,31.3128,18.8758,
115,440.678,757.171,1030.69,0.582006,62.8845,27.8088,31.8672,2.97187,34.876,4.42873,91.0878,61.4035,0,75.845,2.40479,14.1608,63.2388,103.129,181.064,292.331,25.1075,8.65885,1.3751,24.1734,1.56845,185.186,77.3169,0,100.412,1.35473,15.1762,290.591,127.397,68.7083,0.648376,1.51359,0.985118,0.669647,13.496,1.33504,0.000377273,0.000434748,0,20.3572,0.159292,1.37554,0.758788,31.3128,18.8758,
116,434.423,676.488,663.515,0.642174,46.3053,29.2875,32.029,2.95132,31.9824,4.3315,69.8621,56.7242,0,64.8785,2.41668,12.3725,46.7147,92.4252,184.207,264.168,41.9749,6.95081,1.70894,19.467,1.03328,43.2177,51.7009,0,55.5396,1.76703,10.0699,266.361,53.1513,91.9589,0.648376,1.51359,8.13986,0.624355,13.496,1.82537,0.000377273,0.000434748,0,20.0534,0.103385,1.27702,0.758788,31.5159,18.8758,
117,395.148,1491.36,4676.26,0.264958,56.3467,27.5023,31.0879,2.79317,34.0994,4.79606,193.047,243.796,0,80.1409,2.28262,12.8628,56.7263,126.359,619.518,280.732,28.7705,4.04743,1.51207,26.2542,3.4538,755.05,1116.23,0,126.205,1.4567,10.7902,281.92,266.292,3308.46,0.648376,1.51359,8.93716,0.624355,13.496,1.83969,0.000377273,0.000434748,0,20.3572,0.0483456,1.27702,0.758788,31.5159,18.8758,
118,357.471,556.512,64.325,0.642342,19.3778,23.1755,31.8384,2.66858,30.7334,4.35706,61.5752,43.7355,0,61.6388,2.13432,11.1293,19.6391,81.9578,162.551,39.8921,15.6928,1.78258,1.3665,17.7278,0.729786,134.178,196.053,0,44.1632,1.32532,8.6068,38.0162,44.9038,391.034,0.648376,1.51359,26.343,0.624355,13.496,1.83969,0.000377273,0.000434748,0,20.3572,0.0219514,1.27702,0.758788,31.5159,18.8758,
119,357.471,634.919,953.454,0.563018,53.9583,24.8005,31.5886,2.71379,29.581,4.36595,65.8988,51.764,0,63.9076,2.17392,10.1713,54.441,88.6186,150.936,319.886,23.5616,2.44035,1.37955,20.2333,0.602428,42.3662,58.7145,0,106.502,1.37007,8.17964,319.288,63.9851,67.9105,1.04637,1.96228,12.9468,0.624355,12.9869,1.83969,0.000377273,0.000434748,0,23.399,0.0219514,1.27702,1.80463,31.5159,18.8758,
120,357.471,527.654,52.0952,0.677472,22.3004,24.1877,31.7532,2.89918,27.198,4.3361,59.657,42.8153,0,55.798,2.34733,9.47604,22.4814,82.9174,139.487,34.7301,14.423,1.51,1.4181,14.0785,0.543569,28.0353,30.4633,0,30.6996,1.35437,6.89668,26.1137,28.1803,47.3753,1.25067,2.0321,26.343,0.624355,12.9869,1.83969,0.000377273,0.000434748,0,23.7408,0.0483456,1.27702,1.88311,31.5159,18.8758,
121,357.471,874.085,1749.2,0.408966,123.984,29.6405,30.747,3.04305,35.3052,4.61447,71.3081,51.3201,0,118.788,2.5235,10.4519,124.711,123.688,143.961,525.263,39.7851,4.53434,1.91944,42.803,2.04113,105.363,59.414,0,327.431,2.00547,9.28112,510.135,198.092,77.6985,1.304,2.0321,7.74985,0.624355,12.9869,1.83969,0.000377273,0.000434748,0,23.7408,0.0483456,1.27702,1.88311,31.5159,18.8758,
122,357.471,576.099,674.109,0.620503,45.4937,24.8637,31.4563,3.19027,27.0369,4.28636,58.0326,43.2083,0,56.5033,2.62552,8.23946,45.7567,86.0425,139.364,275.497,23.8065,2.93975,1.47437,27.8904,0.635964,31.0523,31.3316,0,58.3902,1.44474,6.31091,270.448,49.023,47.8273,1.304,2.0321,6.92079,0.632575,12.9869,0.91057,0.000377273,0.000434748,0,23.7408,0.0483456,1.27702,1.88311,31.5159,18.8758,
123,319.506,496.511,59.7095,0.643503,19.0971,20.8816,31.8,3.28593,23.8438,4.36671,55.0135,42.2431,0,56.5369,2.72681,7.6368,19.2701,80.9466,128.862,29.5049,12.8515,1.3249,1.42191,11.4543,0.47353,25.6192,32.3593,0,32.9089,1.36504,5.62343,28.9549,24.3489,41.2488,1.304,1.84731,26.343,0.632575,12.9869,1.83969,0.000377273,0.000434748,0,25.3501,0.103385,1.27702,1.88311,31.5159,18.8758,
124,319.506,555.855,765.829,0.574801,40.6418,21.6552,31.7885,3.07897,27.605,4.63596,50.8143,37.8651,0,62.8217,2.53052,8.68978,40.807,92.1987,130.723,199.478,13.4941,2.61528,1.47339,31.5831,1.87903,29.1721,34.8954,0,105.473,1.41316,8.10633,197.744,157.586,47.894,1.83734,1.72562,9.56138,0.632575,12.9869,1.83969,0.000377273,0.000434748,0,25.3501,0.103385,1.27702,2.24277,31.5159,18.8758,
125,297.115,818.614,1910.74,0.362949,60.9999,27.2879,34.3288,3.23784,29.1601,5.09551,105.298,121.743,0,96.7506,2.69005,9.95671,61.2425,123.168,137.654,280.76,33.5976,28.9948,1.52413,29.766,3.10427,499.216,764.243,0,252.771,1.4684,12.8696,279.151,258.939,94.7652,1.23182,1.38135,8.86764,0.634796,10.522,1.83969,0.000377273,0.000434748,0,25.3501,0.0358242,1.27702,2.71228,31.5159,18.8758,
126,297.115,725.173,2052.89,0.409717,70.6912,21.0851,31.8153,2.8719,27.0504,4.54296,103.914,117.086,0,60.0461,2.33243,8.56014,71.175,78.5722,125.43,369.693,14.0218,4.15572,1.41685,16.0652,0.785647,561.765,830.58,0,89.3194,1.34047,7.05912,371.202,69.3801,72.8947,1.12311,0.685114,6.19706,0.634796,13.4689,1.83969,0.000377273,0.000434748,0,25.4283,0.015852,1.27702,2.61535,31.5159,18.8758,
127,297.115,485.907,447.851,0.611466,19.1485,23.6805,32.069,2.87147,25.1498,4.77395,42.9525,27.7771,0,65.9646,2.30384,9.63153,19.3117,87.8143,122.458,51.1705,28.2843,2.2743,1.46051,13.5393,2.05203,63.6919,90.7987,0,170.914,1.43694,18.972,39.6316,167.223,52.9379,0.75792,1.38135,14.62,0.634796,13.496,1.83969,0.000377273,0.000434748,0,23.7791,0.015852,1.27702,1.08107,34.8647,18.8758,
128,295.91,555.093,689.75,0.533081,29.6385,22.4907,32.6097,2.79072,35.1234,5.04268,56.4424,36.756,0,74.9934,2.25964,11.4485,29.7829,100.266,115.449,117.693,15.4412,6.61742,1.37968,38.7862,2.67508,76.6334,43.929,0,145.134,1.34493,13.6294,116.474,218.038,68.1892,0.649294,1.72562,11.7166,0.634796,13.496,2.64407,9.69385,6.37039,0,25.4283,0.015852,1.27702,1.08107,31.4915,31.277,
129,257.622,512.644,802.17,0.502536,44.092,22.483,32.0709,2.67442,27.5212,4.61201,48.1464,34.9334,0,49.4693,2.17854,8.86027,44.3947,73.4369,117.771,279.846,17.9372,2.74182,1.31597,17.3629,0.610492,45.3406,27.7686,0,38.2119,1.28815,7.62622,280.12,50.8146,103.62,1.12311,1.72562,9.08366,0.583441,13.496,3.60536,9.69385,3.6445,0,25.4283,0.015852,1.27702,2.19637,31.223,36.4492,
130,257.622,415.415,47.8998,0.620156,17.1026,20.8966,32.3269,2.75317,24.1243,4.64246,38.5085,29.5516,0,47.9969,2.21199,7.18257,17.2639,66.7166,104.137,29.475,11.5457,1.05746,1.27382,10.6004,0.337599,19.3802,19.7682,0,18.7224,1.2474,5.30115,29.5666,17.0322,38.1324,0.820555,1.72562,29.9942,0.634796,13.496,3.91634,9.69385,2.73889,0,28.8008,0.015852,1.30554,1.50367,31.3898,29.4388,
131,257.622,491.817,909.829,0.523817,39.2503,19.4921,32.0609,2.86915,25.929,4.71875,44.2511,34.1005,0,58.2387,2.31763,7.89666,39.5034,74.494,106.695,251.789,10.822,3.09998,1.27845,14.7909,0.697812,94.8171,74.6407,0,108.3,1.25502,5.99895,251.163,85.9157,51.4843,0.820555,1.36502,2.83161,0.634796,13.496,3.91634,5.3264,2.2653,0,28.8008,0.015852,1.30554,1.50367,35.5086,27.0926,
132,257.622,591.001,1451.26,0.435908,77.9415,20.2859,32.0394,3.01075,27.1829,4.66287,43.0071,35.6854,0,69.3625,2.44019,7.68634,78.7383,77.5415,111.417,454.15,13.5839,2.2623,1.31759,23.5201,0.373932,81.1226,108.924,0,194.184,1.31431,5.01208,455.819,77.2462,120.366,0.820555,0.990754,17.0916,0.634796,13.4978,3.78255,4.30794,2.2653,0,28.8008,0.0358242,1.30554,1.50367,35.5086,27.0926,
133,257.622,377.212,40.3557,0.682964,12.6127,17.7248,32.3098,3.0834,23.9238,4.65053,32.3875,24.0938,0,47.3598,2.52472,7.15083,12.8194,66.3102,90.2607,65.8149,10.6136,1.04833,1.23287,10.2504,0.330516,20.4195,18.7303,0,18.2579,1.22461,4.7853,55.1285,19.3102,35.4069,0.680842,1.03312,29.9643,0.634796,13.4978,3.8272,4.30794,2.2653,0,28.8008,0.0358242,1.30554,1.32527,33.3376,27.0926,
134,257.622,401.5,369.016,0.641649,21.371,18.065,32.2606,3.07154,25.4658,4.65987,35.9499,25.2295,0,50.8041,2.50674,7.6288,21.6211,65.7578,87.1084,105.875,10.6576,0.972079,1.24264,21.0518,0.289767,49.4923,21.2374,0,31.756,1.25191,8.82704,105.951,13.5919,53.1363,0.677189,0.933107,28.1046,0.634796,13.4332,4.10909,4.30794,2.2653,0,28.8008,0.0358242,1.30554,1.18849,31.371,24.2417,
135,257.622,547.88,1173.5,0.470216,42.75,19.2925,67.6783,3.10462,24.8623,4.81166,40.7722,39.2535,0,82.7687,2.56637,7.28707,43.2884,81.6462,87.7985,321.126,17.2506,350.518,1.19749,19.907,1.28843,69.6267,101.382,0,225.096,1.21028,9.57843,322.397,81.3118,81.6454,0.677189,0.933107,13.921,0.657015,13.2935,3.95463,1.26458,0.808293,0,28.8008,0.0358242,1.30554,1.18849,36.395,22.8945,
136,257.622,543.162,1134.19,0.4743,44.8582,18.6854,33.9669,3.21763,24.7382,5.00337,52.6042,36.3023,0,90.9093,2.67021,8.39857,45.45,97.4573,78.9008,322.074,17.1299,37.961,1.257,17.533,2.44387,153.155,61.3615,0,234.426,1.30185,13.4992,324.658,192.07,67.2994,0.677189,0.933107,12.5838,0.731872,13.2935,3.95463,1.26458,0.808293,0,31.0322,0.0358242,1.32872,1.18849,36.395,24.2417,
137,257.622,517.272,1267.1,0.49804,73.771,20.0899,31.8674,3.51471,23.4138,4.59351,31.8531,27.6285,0,72.5541,2.94691,6.48409,74.6716,78.1528,65.7304,453.743,33.0916,3.01281,1.28147,18.285,0.474258,54.3107,32.3361,0,201.576,1.22411,6.5449,458.153,69.5018,34.6773,0.677189,0.933107,17.3005,0.731872,13.2935,3.95463,1.26458,0.808293,0,32.1226,0.0358242,1.32872,1.18849,36.395,24.2417,
138,257.622,418.357,839.243,0.615795,30.054,14.9727,31.8856,3.53216,23.9996,4.7535,26.4169,26.3407,0,69.8166,2.97493,6.29285,30.3525,83.9743,62.9906,209.967,9.94502,2.45475,1.18862,24.1586,1.66724,15.9128,30.628,0,192.553,1.19461,5.22451,214.034,148.269,44.4397,0.677189,0.933107,8.64444,0.689367,13.2935,3.95784,1.26458,0.808293,0,32.1226,0.0358242,1.32872,1.18849,36.6866,24.2417,
139,257.622,351.964,314.614,0.731957,9.95061,17.548,31.9902,3.56695,21.694,4.82425,25.3379,23.2294,0,50.8916,3.00043,6.43448,10.2423,86.1959,57.0574,23.8204,24.8563,2.00018,1.18505,14.42,2.21326,18.7826,21.9338,0,31.6356,1.20403,12.1484,19.8522,178.978,26.6335,0.677189,0.933107,13.2829,0.731872,13.2935,3.95784,1.26458,0.808293,0,31.2232,0.0358242,1.32872,1.18849,36.6866,19.4878,
140,234.041,517.801,1177.95,0.451989,70.9104,18.7052,31.5128,3.72981,24.1505,4.95804,25.35,26.1761,0,70.5159,3.19991,6.98408,71.5538,102.893,57.1622,385.693,30.1705,3.77204,1.77775,29.0817,2.19238,17.3529,39.4822,0,194.775,1.8817,17.7575,382.819,204.445,39.5819,0.677189,0.933187,8.77148,0.70806,13.2935,4.16963,1.26458,0.808293,0,32.1226,0.0358242,1.32872,1.18849,36.6866,17.2719,
141,234.041,411.926,808.759,0.568162,19.2574,15.4863,33.7741,3.806,20.0924,4.67995,44.3254,28.0636,0,61.0608,3.24808,5.17027,19.5571,74.9807,78.4237,117.829,13.7398,17.2885,1.17269,9.20336,0.955177,170.457,48.9703,0,106.43,1.16901,5.78865,117.723,60.043,217.061,0.671332,1.14913,17.5495,0.70806,13.2935,1.86267,1.26458,0.808293,0,32.1226,0.0358242,1.32872,1.18849,36.6866,17.2719,
142,234.041,507.317,1237.64,0.46133,44.7661,16.5322,47.3298,3.61303,24.6485,4.96913,50.6433,33.9851,0,63.6312,3.05399,5.23636,45.3755,94.2717,69.261,324.91,14.7328,153.806,1.17316,32.7651,2.46422,197.831,88.8068,0,110.458,1.20105,5.13812,325.273,189.756,151.039,0.677189,1.23241,11.4187,0.70806,13.2935,4.16963,1.26458,0.808293,0,32.1226,0.0358242,1.32872,1.18849,36.6866,17.2719,
143,234.041,559.802,1593.13,0.418078,46.8288,21.4403,32.1247,4.00386,26.9748,5.10962,55.9406,60.4366,0,81.6946,3.47619,6.25242,47.1908,102.963,65.3654,267.784,39.93,16.6976,2.39051,39.4509,2.93091,296.284,357.503,0,202.47,2.54958,9.5267,267.819,238.315,103.755,0.497176,1.23241,4.7562,0.750025,13.2935,4.15962,1.26458,0.808293,0,32.1226,0.0358242,1.32872,0.966039,27.1155,17.2719,
144,234.041,414.974,877.068,0.563989,30.8592,17.2379,31.864,3.46992,22.3359,4.86948,25.8768,20.9066,0,70.4135,2.90325,6.31956,31.2396,84.3757,62.3024,225.948,24.4825,3.62626,1.2689,18.6194,2.28871,63.8757,52.2055,0,195.087,1.26096,11.8017,226.14,184.997,170.166,0.497176,1.23241,2.45929,0.750025,13.2935,3.39653,1.26458,0.808293,0,34.9882,0.0358242,1.32872,0.966039,36.6866,17.2719,
145,234.041,539.818,1333.56,0.433555,61.3103,17.9356,32.1371,3.58848,26.2995,5.08626,33.7634,24.5279,0,75.8029,3.05174,6.20224,61.962,107.512,80.6386,378.81,22.1549,5.45015,1.29757,40.9773,2.94587,119.053,53.6247,0,177.538,1.36048,13.3265,381.6,245.5,251.307,0.497176,1.00928,8.70803,0.750025,13.2935,4.16963,1.26458,0.808293,0,34.9882,0.0358242,1.32872,0.966039,36.6866,17.2719,
146,234.041,398.704,897.42,0.587004,41.1455,16.6385,32.5801,3.60218,21.2682,4.71307,20.5815,16.1267,0,63.0253,3.03647,5.67806,41.7642,73.8964,54.6476,323.627,31.2547,4.5286,1.11033,20.5911,0.726352,36.8937,19.8169,0,116.812,1.14688,12.1359,326.139,66.9436,118.846,0.497176,1.00928,17.0804,0.750025,11.8712,4.16963,1.26458,0.808293,0,34.9882,0.0358242,1.35023,0.966039,36.6866,17.2719,
147,234.041,411.227,781.106,0.569128,19.5284,16.6412,31.7315,3.50893,21.4389,5.31804,26.8254,18.2624,0,67.9018,2.94513,5.61541,19.8689,119.848,51.7929,117.815,22.8335,3.66365,1.12534,21.1426,3.85897,78.1961,32.4071,0,124.999,1.16816,10.2085,117.744,312.908,67.1898,0.497176,1.00928,10.8414,0.768938,13.2935,4.1933,1.00385,0.808293,0,34.9882,0.0347093,1.35023,0.966039,47.7398,17.2719,
148,234.041,334.41,611.389,0.699861,24.3322,15.1769,32.1611,3.35408,18.5598,4.74209,15.3602,17.7406,0,52.1226,2.78815,3.97271,24.673,75.4778,43.9491,168.492,15.5918,2.31192,1.15132,6.888,1.01505,21.3007,58.4993,0,54.667,1.17968,3.85303,168.478,102.301,32.6153,0.497176,1.00928,10.0688,0.701343,13.2935,4.23464,1.00385,0.808293,0,36.6872,0.0347093,1.3172,0.966039,47.7398,17.2719,
149,233.046,567.544,1368.62,0.410622,77.1002,16.9555,31.3042,3.59749,22.4489,5.36524,29.4713,33.0162,0,70.1535,3.0633,4.98536,77.719,133.998,58.3662,405.663,25.9436,4.57476,1.54635,27.9223,3.76426,84.0805,100.848,0,107.743,1.67925,9.92811,409.584,315.922,90.9428,0.497176,1.00928,7.18688,0.768938,13.2935,4.23464,1.00385,0.808293,0,36.6872,0.0347093,1.3172,0.966039,47.7398,17.2719,
150,233.015,404.058,788.968,0.576687,8.4219,15.3878,32.507,3.41162,22.2068,5.19639,25.7219,23.3666,0,95.7083,2.85278,4.51056,8.76403,108.952,47.0497,68.9369,22.5576,7.15488,1.0941,38.2393,3.58006,83.4567,66.2511,0,292.766,1.1225,9.8116,63.0859,279.725,47.6039,0.497176,1.00928,11.4861,0.768938,13.2935,4.35463,1.00385,0.808293,0,36.6872,0.0347093,1.24646,0.862774,47.7398,17.2719,
151,218.402,329.558,647.808,0.662711,26.8006,14.2839,32.0671,3.6541,17.7056,4.78086,13.9215,13.7311,0,48.1629,3.11261,3.4481,27.1746,80.0189,40.6963,202.407,28.639,2.57434,2.2768,6.90824,1.49312,16.8344,21.256,0,28.0508,2.38298,3.22461,200.886,139.593,20.8776,0.497176,1.00928,7.23836,0.768938,13.2935,4.24695,1.00385,0.808293,0,37.7436,0.0347093,1.24646,0.862774,46.7478,16.2861,
152,218.402,564.148,1506.94,0.387136,88.9999,12.9537,31.61,3.45822,21.6155,4.9382,32.2338,43.8962,0,73.2796,2.92365,4.69272,89.689,98.0707,55.7871,437.242,14.1425,3.77663,1.02443,33.163,1.88449,117.587,218.609,0,196.22,1.02919,8.83321,439.964,189.827,103.442,0.497176,0.573853,8.94048,0.804542,13.2935,4.38543,1.00385,0.808293,0,37.8687,0.0347093,1.24646,0.862774,47.7398,15.5169,
153,218.402,437.038,1541.06,0.499732,8.70585,14.8285,38.7427,3.62127,18.8013,4.93436,60.3086,81.2855,0,55.2224,3.06596,4.08282,9.10976,88.0612,46.2681,86.1092,36.1826,66.6062,1.7171,14.1195,2.24872,468.173,667.619,0,69.1331,1.83823,10.4522,85.1525,175.418,74.8706,0.629698,0.735637,12.7816,0.804542,13.2935,4.38543,1.00385,0.808293,0,37.8687,0.0347093,1.24646,0.862774,47.7398,15.5169,
154,218.402,464.944,1436.73,0.469739,18.5156,10.8603,32.0536,3.56216,20.8156,5.08704,54.4765,71.5085,0,72.9123,3.0108,5.24757,18.9286,104.301,43.664,118.378,12.654,6.44667,0.931178,32.5098,3.10197,400.348,567.862,0,190.651,0.945417,18.6647,117.31,249.969,78.3584,0.394081,0.735637,10.6904,0.804542,13.4384,4.37491,2.8444,0.398922,0,38.0198,0.0347093,1.24646,0.592272,47.7398,14.0545,
155,218.402,281.633,337.678,0.775485,4.80082,9.70559,36.8612,3.56129,16.6879,4.7212,20.1887,14.1547,0,55.748,3.02659,2.89324,5.25532,71.257,32.7712,14.0436,6.50479,45.7221,0.822704,5.2158,1.04071,99.8763,67.1371,0,98.8275,0.857525,2.70736,10.338,53.2545,15.842,0.394081,0.735637,31.3894,0.804542,13.2896,4.37491,1.96993,0.398922,0,38.0198,0.0347093,1.24646,0.592272,47.7398,14.0545,
156,218.402,468.233,1045.54,0.466439,45.7969,16.1231,32.8612,3.6486,22.3277,5.47766,21.7215,14.8808,0,72.6352,3.12043,4.67373,46.3181,137.62,41.0277,285.574,39.1541,16.2814,0.832952,34.9108,4.1301,76.5686,26.9531,0,135.257,0.83198,7.9115,281.203,326.237,56.5017,0.394081,0.735637,8.50964,1.76413,13.2896,4.36826,1.96993,0.398922,0,38.0198,1.20218,1.24646,0.592272,47.7398,14.0545,
157,218.402,429.304,1045.25,0.508735,29.2704,15.1707,32.1662,3.61013,20.048,5.12104,28.6126,16.6138,0,81.9633,3.06634,5.02679,29.7852,113.259,45.5907,204.727,36.1221,7.00662,1.67467,25.0821,2.98015,111.803,43.0587,0,218.104,1.76669,12.9172,206.285,245.13,82.0596,0.394081,0.735637,8.56852,1.76413,13.2896,4.36954,1.96993,0.398922,0,38.5553,1.03955,1.24646,0.592272,47.7398,13.1674,
158,218.402,468.038,1206.57,0.466633,46.3779,12.9407,32.4495,3.695,21.1521,5.14841,14.7296,18.5732,0,91.7821,3.16972,4.46924,46.8657,116.409,50.275,262.551,24.3153,10.407,1.68543,37.6228,3.16594,42.4916,65.5763,0,252.807,1.78457,11.7628,262.74,262.938,124.156,0.394081,0.735637,10.0416,1.76413,13.4384,4.37491,0.852916,0.398922,0,38.5553,1.20218,1.24646,0.592272,54.6059,13.1674,
159,218.312,358.656,818.857,0.608694,26.6328,13.4604,32.9482,3.71676,19.6462,4.87088,14.5383,15.03,0,62.8849,3.18867,5.0488,27.1499,88.4281,41.1123,205.067,31.0491,8.07782,1.28862,26.3671,1.85918,44.5527,52.3361,0,93.6436,1.39271,15.5729,206.707,155.219,97.878,0.394081,0.735637,7.48524,1.76413,13.4384,4.38531,1.96993,0.398922,0,38.5553,1.20218,1.32737,0.592272,54.6059,13.1674,
160,208.001,423.302,1324.76,0.491378,37.1906,14.2443,31.748,3.61141,18.8657,4.92454,32.8224,45.1823,0,54.3146,3.09207,4.41352,37.9913,97.4537,37.4479,318.142,42.4932,3.13714,1.43858,22.9114,3.06403,241.821,355.014,0,60.0926,1.5558,14.8585,320.819,233.087,75.5919,0.394081,0.735637,11.0508,1.37908,13.4384,4.4069,1.91226,0.398922,0,38.5553,0.814899,1.27662,0.592272,54.6059,13.1674,
161,208.001,356.227,927.749,0.583902,24.8631,12.2786,31.689,3.96314,15.9266,4.99715,19.7588,14.1851,0,62.0476,3.44819,3.0304,25.4169,103.557,31.0651,203.326,30.4186,3.22659,2.1642,6.8704,3.05986,91.0903,65.3433,0,125.977,2.27639,4.50463,204.188,247.182,52.0967,0.394081,0.735637,7.42084,1.76413,13.4384,4.38129,1.10498,0.398922,0,38.9546,1.20218,1.20442,0.592272,54.6059,11.5887,
162,208.001,421.571,1146.26,0.493395,56.8274,11.2224,31.504,3.63561,17.7269,4.97756,17.3376,10.9742,0,59.036,3.09088,3.79711,57.6459,107.467,36.3293,376.124,20.8922,3.59301,1.03855,16.3288,2.68457,82.3693,32.8869,0,76.4252,1.07278,10.9909,378.808,234.098,83.4471,0.394081,0.735637,8.45781,1.6813,13.4384,4.38129,1.91226,0.398922,0,38.9546,1.11164,1.20442,0.592272,54.6059,10.7401,
163,208.001,485.809,1466.51,0.428154,89.4218,9.45093,31.6108,3.77745,19.3201,4.71917,15.6784,17.706,0,65.1576,3.25481,4.58348,90.602,90.8192,39.7074,496.202,18.6923,3.16522,1.005,23.2751,1.33556,54.3022,69.762,0,120.34,0.989536,12.2217,500.101,145.62,102.354,0.394081,0.735637,9.12181,1.76413,13.6638,2.45946,1.91226,1.28618,0,38.9546,1.20218,1.20442,0.592272,45.7735,10.7401,
