Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Roll.front.side_view_swing_arm_angle_l.avg,Steering.front.ackerman_angle.avg,Roll.front.roll_center.y.avg,Steering.front.tie_rod_angle_top_view_l.avg,Steering.front.tie_rod_angle_front_view_l.avg,Roll.front.camber_angle_gain_roll_l.avg,2in Heave.front.rocker_coil_over_angle_l.avg,2in Heave.front.rocker_p_rod_angle_l.avg,2in Heave.front.p_rod_length_l.avg,2in Heave.front.coil_over_length_l.avg,2in Heave.front.tie_rod_angle_top_view_l.avg,2in Heave.front.toe_angle_l.avg,2in Heave.front.side_view_swing_arm_angle_l.avg,2in Heave.front.roll_center_gnd.z.avg,2in Heave.front.motion_ratio_heave_l.avg,Roll.front.side_view_swing_arm_angle_l.std_dev,Steering.front.ackerman_angle.std_dev,Roll.front.roll_center.y.std_dev,Steering.front.tie_rod_angle_top_view_l.std_dev,Steering.front.tie_rod_angle_front_view_l.std_dev,Roll.front.camber_angle_gain_roll_l.std_dev,2in Heave.front.rocker_coil_over_angle_l.std_dev,2in Heave.front.rocker_p_rod_angle_l.std_dev,2in Heave.front.p_rod_length_l.std_dev,2in Heave.front.coil_over_length_l.std_dev,2in Heave.front.tie_rod_angle_top_view_l.std_dev,2in Heave.front.toe_angle_l.std_dev,2in Heave.front.side_view_swing_arm_angle_l.std_dev,2in Heave.front.roll_center_gnd.z.std_dev,2in Heave.front.motion_ratio_heave_l.std_dev,Roll.front.side_view_swing_arm_angle_l.best,Steering.front.ackerman_angle.best,Roll.front.roll_center.y.best,Steering.front.tie_rod_angle_top_view_l.best,Steering.front.tie_rod_angle_front_view_l.best,Roll.front.camber_angle_gain_roll_l.best,2in Heave.front.rocker_coil_over_angle_l.best,2in Heave.front.rocker_p_rod_angle_l.best,2in Heave.front.p_rod_length_l.best,2in Heave.front.coil_over_length_l.best,2in Heave.front.tie_rod_angle_top_view_l.best,2in Heave.front.toe_angle_l.best,2in Heave.front.side_view_swing_arm_angle_l.best,2in Heave.front.roll_center_gnd.z.best,2in Heave.front.motion_ratio_heave_l.best,
125,273.135,464.777,958.049,0.587669,42.9851,19.3859,34.4627,3.06454,27.2804,5.45498,44.3073,54.9255,0,75.5935,2.53404,9.42857,43.5289,46.4724,55.3531,310.387,23.2263,5.25808,2.23221,14.0695,0.639827,38.3962,55.7823,0,150.478,2.33278,13.8591,313.864,82.8309,40.8633,0.669198,0.674919,11.8354,0.620993,12.9357,4.44562,6.37704,3.11465,0,31.3318,0.00489037,1.31237,1.40828,31.1761,11.7585,
126,273.135,573.8,1403.39,0.476011,73.4353,18.7943,40.1283,3.41765,27.1315,5.48771,55.1352,63.4577,0,79.1579,2.91186,7.81536,74.167,54.1951,68.5655,438.416,21.3042,59.8572,2.00378,17.8301,0.960861,89.3813,110.53,0,141.673,2.08848,5.87607,442.594,93.4297,136.376,0.669198,0.839026,12.5247,0.624709,12.9357,4.55117,6.37704,3.11465,0,31.3318,0.027101,1.31237,1.40828,31.1761,11.7585,
127,273.135,442.581,623.676,0.617141,11.7703,17.6143,34.6103,3.20525,27.9072,5.65471,55.6414,52.7942,0,93.0123,2.66262,8.97805,12.0104,60.9837,55.7367,63.139,22.1886,6.86157,1.62615,28.3353,2.52293,100.452,57.9462,0,216.612,1.69954,15.4632,56.1259,201.92,69.0578,0.669198,0.839026,11.3921,0.618741,11.3661,4.26345,6.37704,3.11465,0,33.3035,0.0165867,1.31237,1.40828,31.1761,7.17208,
128,261.262,427.589,619.62,0.611013,11.4881,16.8117,34.5295,2.94776,28.691,5.62042,56.1877,51.7144,0,81.9033,2.40441,8.24042,11.7371,60.6453,54.6677,14.2893,12.6873,4.18784,1.53941,37.085,2.43686,154.008,94.5079,0,194.82,1.59385,14.8737,14.183,196.917,55.4712,0.669198,0.839026,11.5842,0.624709,12.9357,4.55117,3.76158,1.61907,0,33.3035,0.027101,1.31237,1.40828,31.1761,9.67114,
129,223.823,411.381,595.024,0.544076,10.2412,18.9103,36.5303,3.45745,24.6473,5.70279,39.0212,48.2997,0,79.1524,2.94578,7.7512,10.528,65.7691,58.4245,10.3562,37.9479,24.1911,2.74861,18.7919,3.00246,37.4658,63.2928,0,193.849,2.81335,11.6475,10.3148,226.32,88.8073,0.669198,0.839026,10.9085,0.624709,13.023,4.55117,3.76158,1.46659,0,33.3035,0.027101,1.31237,1.40828,31.1761,11.8161,
130,223.823,330.58,50.1803,0.677061,10.3401,13.104,34.2634,3.4633,22.0544,5.30823,37.9595,39.2593,0,54.6762,2.94039,5.93732,10.589,39.2513,51.4337,8.74771,12.4584,2.43648,1.63407,9.96499,0.385504,24.0563,33.0725,0,23.0179,1.63878,4.44317,8.57168,23.1998,26.9413,0.669198,0.839026,32.0362,0.624709,13.2124,4.55117,4.84716,1.46659,0,31.7569,0.236098,1.31237,1.43165,31.1504,13.3454,
131,223.823,406.937,863.412,0.550019,41.1558,14.4627,34.0262,3.26078,23.5247,5.30047,40.548,39.3685,0,58.7955,2.7808,5.89438,41.7475,45.5223,50.549,321.607,11.3008,1.8708,1.66402,23.7715,0.27774,64.8426,34.92,0,31.3548,1.62779,4.32732,324.862,58.9371,51.5548,0.298138,0.839026,17.7843,0.624709,13.2124,4.55117,4.84716,1.46659,0,32.9968,0.211325,1.31237,0.700209,31.1761,13.3454,
132,223.823,312.003,32.5523,0.717373,9.76025,12.7502,34.0702,3.32081,20.6948,5.27002,32.7944,33.3804,0,53.5401,2.8337,5.56592,10.0159,39.8384,48.1682,31.737,10.0604,0.798489,1.64397,8.92755,0.244741,22.6915,25.8123,0,14.7099,1.60389,3.72507,28.3835,8.26609,24.614,0.298138,0.681598,32.0362,0.624709,13.2124,4.55117,4.41395,1.46659,0,33.3035,0.255628,1.31237,0.700209,31.1761,13.3454,
133,223.823,439.522,686.809,0.509242,20.5596,18.8237,34.1441,3.31759,28.7866,5.71097,35.884,40.4802,0,80.3362,2.81519,10.7422,20.7985,77.1566,59.9663,88.7048,31.1205,5.09204,1.89226,43.3158,2.90333,50.0402,52.8524,0,140.231,1.90838,29.1033,87.3908,245.939,83.3681,0.298138,0.839026,11.6082,0.624709,13.2124,4.55117,4.5389,1.46659,0,32.2847,0.255628,1.39237,0.700209,31.1761,10.9025,
134,223.823,439.306,1003.86,0.509492,38.5281,14.8223,33.5652,3.27242,27.3035,5.49719,35.0905,34.5845,0,83.6868,2.78573,6.92343,38.9864,64.3873,49.8722,282.841,14.3398,3.46511,1.64876,46.4032,2.24992,50.2671,50.1425,0,217.981,1.61409,10.5015,284.637,195.581,31.2975,0.298138,0.839026,8.11014,0.624709,13.5941,4.55117,4.5389,1.46659,0,32.2847,0.0118591,1.38933,0.700209,31.1761,10.9025,
135,223.823,523.812,1391.02,0.427296,72.9179,17.4497,34.0426,3.03435,25.4655,5.28069,35.6982,44.3815,0,95.0981,2.59355,7.52015,73.7909,52.4973,54.042,452.205,23.3828,4.5708,1.76203,36.8504,0.475911,45.5583,69.6626,0,271.739,1.6978,16.3716,456.314,77.1375,53.3879,0.367537,0.839026,15.9362,0.602214,12.7223,4.55117,4.5389,1.46659,0,32.2847,0.255628,1.38933,0.798105,31.1761,10.9025,
136,210.084,525.511,1362.72,0.399771,23.9928,14.1255,116.936,3.22124,26.4666,5.6775,34.9741,37.902,0,96.8324,2.74628,6.74481,24.2861,73.1886,58.4173,164.999,11.8227,833.34,1.65615,40.7119,2.51969,58.2213,65.623,0,255.32,1.63097,11.2744,164.477,212.97,86.1386,0.367537,0.839026,9.37038,0.624709,13.3278,4.55117,4.5389,1.22125,0,32.2847,0.255628,1.38933,0.798105,31.1761,10.9025,
137,210.084,285.488,28.7556,0.735877,7.34761,11.6659,34.0297,3.42441,19.7834,5.26192,24.9693,27.1958,0,50.3616,2.93699,5.15995,7.62559,39.6534,46.0726,17.8854,9.6478,82.4856,1.68589,10.0734,0.467031,18.0367,21.8446,0,11.3213,1.62782,3.85526,17.8294,26.2096,25.1873,0.367537,0.839026,32.774,0.624709,13.5941,4.76825,4.39932,1.22125,0,32.2847,0.151755,1.28652,0.798105,31.1761,13.3546,
138,210.084,388.24,812.68,0.541119,40.1764,12.4747,34.4553,3.34357,21.8295,5.33369,29.0556,32.839,0,56.5433,2.85903,6.57662,40.7506,49.1394,52.8636,321.948,9.75344,6.36952,1.76632,15.8875,0.669822,46.0121,39.0445,0,40.2816,1.77214,9.85908,324.808,67.5831,64.3233,0.367537,0.839026,14.4261,0.624709,13.5941,4.73107,4.39932,1.22125,0,32.5158,0.151755,1.28652,0.798105,31.1761,13.096,
139,210.084,577.892,1396.61,0.363535,60.2692,19.5957,33.5595,3.43481,29.5945,5.84137,73.8211,41.415,0,80.0571,2.96096,13.2472,60.9818,90.378,62.7362,356.517,43.757,5.30292,2.49073,52.0026,3.01742,256.395,87.6005,0,140.561,2.59146,37.0255,359.745,250.796,98.9289,0.367537,0.923892,9.16578,0.624709,13.5941,4.84632,4.39932,1.22125,0,32.5158,0.0236049,1.28652,0.798105,31.1761,13.096,
140,210.084,435.832,1191.12,0.48203,38.7911,14.9754,33.5587,3.43623,23.5971,5.5218,41.5376,38.7082,0,73.8713,2.95338,6.07702,39.3553,66.471,46.9779,316.194,30.0571,3.1866,1.70454,38.7128,2.4358,155.428,103.45,0,195.557,1.65599,11.4443,321.023,208.55,51.9083,0.367537,0.923892,11.6414,0.624709,13.5941,4.84632,4.39932,1.22125,0,32.5158,0.218139,1.28652,0.798105,31.1761,13.096,
141,210.084,317.241,407.4,0.662224,8.11152,15.1237,34.1139,3.50758,21.6785,5.43621,30.2095,28.6587,0,61.6019,3.04925,6.51314,8.43459,47.1717,43.6305,33.2505,32.7177,0.830578,2.77067,23.6552,1.54431,68.5614,43.0828,0,104.306,2.83151,16.2934,33.7348,81.6947,30.4294,0.367537,0.923892,32.774,0.624709,13.4071,4.84632,4.39932,1.22125,0,32.5158,0.218139,1.28652,0.798105,31.1761,13.096,
142,210.084,479.297,1317.24,0.438318,70.382,15.6909,39.9986,3.54639,23.1319,5.3858,24.2651,35.0207,0,73.2172,3.07318,6.06895,71.248,57.7825,50.4852,450.097,30.5495,63.9169,2.88673,21.2325,1.06725,32.1596,96.4628,0,143.567,2.98782,6.6727,454.006,100.358,64.666,0.367537,0.812645,12.8923,0.63873,13.4071,4.72059,4.39932,1.22125,0,32.5158,0.218139,1.28652,0.798105,31.1236,13.096,
143,210.084,349.467,803.234,0.601157,39.4972,11.1535,33.7747,3.56784,20.9427,5.23566,21.9808,25.2479,0,54.0691,3.05635,5.34413,40.0432,44.8394,40.7141,325.566,15.7237,6.49209,1.53486,19.3801,0.282225,14.7897,34.9166,0,37.7457,1.52113,6.66191,330.661,50.1708,23.1402,0.367537,0.812645,15.7405,0.63873,13.4071,4.07822,4.39932,1.22125,0,32.5158,0.218139,1.28381,0.798105,31.1236,5.22566,
144,210.084,449.889,1313.51,0.466969,71.0945,11.2431,33.6785,3.89819,22.9341,5.28436,23.4626,27.57,0,74.3512,3.40964,5.2575,71.9697,51.4235,44.3122,452.534,21.1174,2.63726,2.09186,28.4922,0.28749,27.4861,52.3762,0,168.681,2.13855,5.57818,455.533,84.2742,51.4907,0.367537,0.812645,12.4777,0.63873,13.4071,4.67148,3.8196,1.22125,0,32.5158,0.218139,1.28652,0.798105,31.1236,13.096,
145,210.084,571.894,1494.37,0.367348,94.9308,13.0121,33.9471,3.93154,22.9975,5.51443,29.3059,36.6871,0,90.1218,3.46259,7.45398,95.8002,75.6692,59.0601,484.222,23.1,8.69052,2.37832,26.5473,1.52754,52.792,80.034,0,217.16,2.47971,17.0641,486.903,173.963,101.875,0.359209,0.811069,8.82101,0.63873,13.4071,4.36227,4.39932,1.22125,0,36.2277,0.14774,1.28652,0.798105,31.1236,13.096,
146,202.395,321.289,462.428,0.629948,7.93825,12.2994,35.1308,3.72795,22.2051,5.36606,24.8618,25.2614,0,82.0468,3.23605,6.57876,8.21438,44.2317,40.1908,88.468,25.0315,8.67842,1.78276,32.9342,0.821394,42.4552,30.8124,0,217.009,1.81428,18.8657,82.3707,44.7004,57.2568,0.359209,0.776393,32.5712,0.63873,13.4071,4.8377,3.95851,1.22125,0,37.7935,0.0870328,1.28652,0.798105,31.1236,13.096,
147,198.921,321.404,692.224,0.618913,25.8554,9.6645,33.7412,3.68447,17.6666,5.39048,20.6027,21.8008,0,57.525,3.18134,4.30803,26.2065,52.6674,39.1092,202.176,10.1283,2.74075,1.62707,8.38894,1.29161,22.7559,22.6377,0,52.7861,1.62219,5.92682,200.834,134.773,56.0993,0.359209,0.776393,8.56911,0.672824,13.4071,4.88004,3.95851,1.22125,0,36.2556,0.0870328,1.28652,0.85147,31.1236,13.096,
148,198.921,371.8,1034.13,0.535022,38.256,10.0924,37.8275,3.87101,17.8819,5.36391,22.9573,29.0114,0,70.5852,3.37339,3.94188,38.8072,50.2811,39.5492,320.975,12.7069,40.7452,1.60508,10.435,1.04563,37.2083,93.246,0,160.446,1.60654,3.23311,322.725,77.6351,78.36,0.359209,0.776393,13.6935,0.672824,13.4071,4.88004,3.95851,1.22125,0,37.7935,0.0870328,1.28652,0.85147,31.2716,11.5635,
149,186.95,298.743,606.21,0.625789,22.666,8.05683,33.6957,3.7433,16.8998,5.38187,16.3905,17.1734,0,56.9567,3.2398,3.46074,22.9529,52.7839,35.3418,164.852,6.7261,4.81375,1.57068,7.1213,1.36859,12.6019,18.8635,0,52.6673,1.56577,1.97041,166.119,134.234,72.5612,0.359209,0.776393,9.21636,0.635156,13.4071,4.89797,3.7286,1.22125,0,39.2578,0.0870328,1.28652,0.85147,31.4566,8.01975,
150,186.95,469.643,1291.24,0.398069,59.5343,12.7978,33.6858,4.02888,20.736,5.70888,42.5542,33.8595,0,65.089,3.58364,6.56099,60.1315,81.9485,39.4242,379.9,22.8391,5.38583,2.17777,25.7737,2.81612,203.071,133.999,0,72.2418,2.231,16.4341,378.732,235.35,70.2454,0.359209,0.776393,9.44385,0.635156,13.4071,4.16143,1.80745,1.22125,0,39.2578,0.0870328,1.28652,0.85147,31.7633,8.01975,
151,184.514,419.253,1123.53,0.440101,46.5468,11.4777,33.1962,4.27161,17.112,5.75583,18.9269,27.604,0,78.9405,3.78151,4.18937,46.8549,86.2164,34.3794,283.121,28.8646,4.28971,2.6864,9.57397,2.95745,36.1854,70.5074,0,199.989,2.7908,9.54414,283.958,270.638,63.3798,0.274233,0.776393,6.71467,0.635156,13.4071,4.95558,1.80745,1.22125,0,39.2578,0.0870328,1.28652,0.547319,31.7633,8.01975,
152,184.514,274.811,304.326,0.67142,6.9414,6.6442,35.7368,4.10817,19.3859,5.37652,17.5312,18.5778,0,64.6454,3.58838,5.25467,7.24435,45.3206,34.456,41.3176,7.67953,15.1523,1.484,25.0224,1.00612,23.6703,21.766,0,102.789,1.48666,14.4725,40.3079,57.5214,73.7378,0.274233,0.776393,33.0244,0.635156,13.6129,4.95558,1.80745,1.22125,0,39.2578,0.0601941,1.31288,0.547319,31.7157,5.08814,
153,177.556,371.9,971.116,0.47743,38.8087,8.07961,35.0789,4.06765,20.5726,5.45427,21.134,23.3119,0,76.3311,3.55241,5.23706,39.3647,55.6467,35.2604,322.719,9.81591,10.7887,1.44187,27.1018,1.53147,46.7535,65.2,0,199.675,1.47179,12.5444,322.607,95.3711,70.5605,0.274233,0.776393,14.3576,0.635156,13.6129,4.95558,1.80745,1.22125,0,39.2578,0.140486,1.31288,0.547319,31.7633,8.01975,
154,177.556,334.575,651.648,0.530692,6.48657,9.63693,33.666,4.64527,20.8568,5.89851,17.7485,26.8171,0,66.9578,4.1463,5.89192,6.79418,89.5331,35.4958,35.1677,27.7114,4.40199,2.598,35.1993,4.03327,29.8137,103.059,0,109.885,2.74774,16.5022,33.4347,303.234,77.8185,0.104228,0.776393,10.8521,0.921064,13.6035,4.95558,1.80745,1.22125,0,39.2578,0.218139,1.31288,0.177682,31.9887,8.01975,
155,177.556,395.899,1179.91,0.448489,7.32791,9.46534,33.7723,4.49085,20.9516,5.7805,37.8671,21.5702,0,73.9733,3.97495,6.71881,7.6112,82.7178,79.6767,16.2113,26.1296,4.8909,2.58181,34.4123,3.61348,225.305,62.1356,0,144.052,2.69135,19.2605,16.0086,288.177,474.517,0.274233,0.776393,10.9099,1.04375,13.6129,4.95558,1.80745,1.22125,0,33.8416,0.411417,1.30272,0.547319,31.9887,8.01975,
156,177.556,523.277,1392.1,0.339316,69.5081,9.62724,67.8075,4.37835,21.0452,5.40886,24.3467,26.016,0,121.08,3.892,5.87951,70.0752,60.9601,33.2527,394.099,26.1781,340.085,1.67058,34.0498,1.31811,62.4331,58.346,0,342.901,1.73845,18.1033,388.644,122.282,79.6851,0.274233,0.776393,10.7443,1.04375,13.6129,4.5666,1.80745,0.958261,0,39.2578,0.411417,1.31288,0.547319,31.9887,7.44644,
157,177.556,345.296,920.698,0.514215,39.6529,8.06333,34.9865,4.62156,19.2583,5.35649,19.2023,15.291,0,63.256,4.11783,4.82504,40.2781,51.4882,34.8983,325.98,19.0957,33.9047,2.34735,23.5285,0.950068,52.341,28.6131,0,85.0692,2.44385,10.4678,330.739,69.7947,79.7214,0.274233,0.776393,19.0919,1.04375,13.6129,4.9408,1.80745,0.958261,0,37.323,0.411417,1.31288,0.547319,32.0835,5.58806,
158,177.556,322.533,796.751,0.550506,24.9272,7.09171,34.1205,4.27929,19.3385,5.39524,20.4808,15.0325,0,70.8595,3.77245,5.455,25.2919,55.3195,31.1687,196.883,11.2878,5.75174,1.30853,24.7002,1.26988,74.9582,33.5208,0,193.713,1.38103,14.7643,198.178,129.397,91.0809,0.274233,0.776393,9.38397,0.909797,13.6497,4.84476,1.71767,0.958261,0,38.7128,0.204285,1.31288,0.547319,31.0858,5.58806,
159,177.556,453.884,1357.42,0.391193,69.2384,11.2005,34.6656,4.6263,22.984,5.39438,17.4936,24.3916,0,88.9141,4.13748,7.11839,70.221,58.5319,34.9663,446.434,38.1559,9.79999,2.88935,40.5255,1.0069,38.3261,82.5374,0,229.496,2.99852,24.1222,450.835,106.491,68.5612,0.274233,0.776393,11.8493,1.04375,13.6497,4.89286,1.80745,0.435866,0,38.5659,0.411417,1.31288,0.547319,32.7869,5.58806,
160,177.556,399.266,1147.34,0.444707,45.1452,8.78509,33.1909,4.61505,19.6013,5.74053,24.2842,21.5801,0,70.305,4.11733,4.47804,45.5421,85.6888,26.1925,285.022,25.2818,4.51374,2.15514,28.7021,2.92297,118.207,87.9592,0,141.895,2.29997,10.5387,286.951,268.169,41.6624,0.274233,0.776393,7.42323,0.838074,12.9184,4.97076,1.49732,0.435866,0,36.0424,0.2654,1.31288,0.547319,32.5195,4.21753,
161,177.556,319.009,673.777,0.556587,5.76753,7.52373,33.7999,4.45729,24.2785,5.82971,27.1663,19.372,0,64.0049,3.9478,5.30604,6.14189,84.199,27.2142,41.6816,15.8636,4.79892,1.73841,52.1342,3.81088,99.578,57.2261,0,110.093,1.83191,16.0985,37.66,299.18,45.8424,0.274233,0.821814,10.9708,1.04375,13.7849,4.99593,1.49732,0.435866,0,38.5659,0.411417,1.31288,0.547319,32.7869,4.21753,
162,177.556,335.443,788.444,0.529318,28.5881,8.26308,34.2921,4.28824,19.7102,5.61299,16.1164,19.2518,0,59.7969,3.75843,5.90874,29.0097,71.4511,29.3957,200.638,25.0711,8.37322,1.08685,22.247,2.25002,33.4493,61.2689,0,65.7406,1.11627,17.7327,198.914,208.7,61.6833,0.274233,0.743049,10.0015,1.04375,13.7092,5.03018,1.49732,0.958261,0,39.9111,0.411417,1.31288,0.547319,32.7869,4.01653,
163,177.556,242.065,343.963,0.733506,5.0651,5.80448,34.1424,4.26135,18.8362,5.39573,18.7122,16.0611,0,51.0046,3.73804,4.37036,5.42903,46.786,22.4586,26.637,7.65093,2.03476,1.11206,26.1961,1.48971,69.0194,60.1018,0,27.8805,1.13585,14.9013,26.4877,79.1859,38.5753,0.274233,0.743049,32.9174,1.04375,13.7849,4.9361,1.49732,0.958261,0,39.6597,0.411417,1.31288,0.547319,32.0923,4.21753,
164,177.556,258.867,529.026,0.685898,15.2328,5.54177,33.7322,4.26753,17.5045,5.4446,11.5674,11.2097,0,53.4439,3.74175,2.80911,15.5754,55.9487,22.8473,114.652,6.42285,2.36899,1.07911,13.6604,1.91931,10.079,13.7877,0,54.2114,1.11185,2.07368,114.556,169.615,47.6915,0.274233,0.743049,10.7608,1.04375,13.6591,5.03018,1.42507,0.958261,0,39.9111,0.411417,1.31288,0.547319,32.3872,4.21753,
165,177.556,501.387,1445.34,0.35413,61.0297,12.5954,37.9191,4.65153,24.1481,5.58788,41.4737,27.4582,0,112.3,4.14748,6.7051,61.7354,67.7516,33.8838,372.431,44.9837,38.2788,2.37008,46.3996,1.5541,189.932,103.527,0,308.028,2.46212,21.3274,374.728,146.856,78.953,0.244068,0.743049,7.80164,1.90594,13.6033,5.03018,1.42507,0.958261,0,38.7752,1.30864,1.31288,0.478995,32.9636,4.21753,
166,177.556,291.615,859.557,0.608873,28.6744,6.19769,33.6163,4.26518,16.4485,5.31999,13.9638,9.54373,0,66.834,3.74799,2.87816,29.0916,48.9964,22.0369,247.357,13.2415,5.28798,1.11323,8.9994,0.793903,38.5814,22.9383,0,192.373,1.14578,4.21816,248.171,100.769,28.4428,0.274233,0.743049,2.99695,0.778614,13.6591,5.03018,1.17384,0.958261,0,36.9772,0.0440633,1.31288,0.547319,32.9636,4.21753,
167,170.467,255.06,354.567,0.66834,5.00966,6.40326,34.763,4.31859,19.4085,5.33467,14.3933,11.8525,0,68.216,3.80371,5.29779,5.33577,43.8287,27.0947,24.1902,13.4143,6.17676,0.988633,25.4076,0.702103,25.6958,21.6469,0,145.15,0.999597,17.6571,23.8801,33.4074,58.9432,0.274233,0.743049,32.8581,1.03332,13.6591,4.88494,1.17384,0.958261,0,39.5202,0.360388,1.31288,0.547319,32.6103,4.21753,
168,170.467,237.946,347.735,0.71641,6.86622,4.78584,34.1596,4.34217,17.0188,5.28238,11.525,10.5717,0,67.4602,3.81776,3.55131,7.25451,40.7435,20.5669,33.1663,3.99819,2.08785,1.15462,12.1037,0.385701,10.3301,13.479,0,193.369,1.16311,10.0631,32.9816,16.9251,31.7382,0.274233,0.743049,33.1897,1.03332,13.6591,5.03018,1.17384,0.958261,0,40.143,0.360388,1.31288,0.547319,32.9636,4.21753,
169,170.467,467.154,1695.38,0.364905,56.6483,9.04051,33.2629,4.36253,21.4699,5.54159,19.5719,18.1463,0,68.0633,3.83708,2.99272,57.0314,74.359,92.827,314.132,26.6733,4.05664,1.01053,32.7526,2.04205,69.2382,70.9678,0,141.56,1.02386,2.69877,307.028,210.046,719.146,0.274233,0.743049,8.91656,1.03332,13.6591,4.96683,1.17384,0.627922,0,40.2493,0.360388,1.27005,0.547319,32.9636,4.21753,
170,170.467,301.891,731.152,0.564663,29.2379,6.13365,33.5921,4.2547,17.9598,5.33794,14.4085,14.1946,0,62.6404,3.73901,3.38032,29.6277,56.2216,21.1628,207.553,9.63695,2.8483,1.00421,15.1083,1.296,41.1063,28.8101,0,110.683,1.04373,6.57,208.882,139.658,62.9249,0.274233,0.743049,8.87214,1.03332,13.6591,1.85204,1.17384,0.627922,0,40.2493,0.360388,1.31288,0.547319,32.9636,4.21753,
171,170.467,484.133,1928.48,0.352108,24.3279,9.64202,183.603,4.64244,20.8893,5.75019,28.3234,14.7793,0,58.9745,4.13678,3.24271,24.729,78.385,22.707,203.294,29.3369,1501.56,2.51779,40.1246,3.03835,132.769,43.6499,0,67.9133,2.56869,5.11752,203.576,245.172,30.7594,0.274233,0.743049,6.78796,1.03332,13.6591,5.03018,1.17384,0.627922,0,40.1419,0.360388,1.25219,0.390981,31.3392,4.21753,
172,170.467,419.122,1285.76,0.406723,44.5929,6.33874,33.2128,4.24052,22.8148,5.79247,25.0862,17.3496,0,89.5008,3.73481,3.38904,45.0135,89.1196,28.9363,289.331,12.0352,149.701,1.10331,40.5276,3.24646,109.448,62.7849,0,272.966,1.08484,5.43916,288.049,285.879,69.5313,0.274233,0.743049,8.44641,0.782366,13.6591,5.0253,1.17384,0.627922,0,40.1419,0.360388,1.25219,0.390981,33.0315,4.21753,
173,170.467,562.511,1985.55,0.303046,61.8928,8.03677,33.3564,4.48006,23.4411,5.71427,72.1327,83.7538,0,86.5581,3.97777,5.75004,62.6003,82.7821,28.0347,374.185,20.5388,4.17511,2.26984,42.5454,3.1352,493.333,679.386,0,217.228,2.37463,16.4437,378.289,266.354,76.1147,0.274233,0.743049,8.51916,1.03332,13.7849,5.03018,1.17384,0.627922,0,38.8547,0.360388,1.25219,0.390981,33.8907,4.21753,
174,170.467,343.543,1070.25,0.496202,34.9277,9.10435,33.5103,4.32959,20.0909,5.53819,11.2691,17.8042,0,72.9301,3.82651,5.3983,35.7051,67.4727,21.6362,307.894,36.8595,3.08626,2.03639,28.6449,2.35209,64.8445,96.5916,0,199.16,2.15339,21.9746,313.549,209.511,51.5208,0.274233,0.743049,11.8498,1.90594,13.7849,5.03018,1.17384,0.627922,0,40.1419,1.30864,1.25219,0.390981,33.8907,4.21753,
175,170.467,392.132,1116.87,0.434718,57.7717,7.20684,33.2373,4.06379,23.2639,5.62791,15.8541,16.6772,0,61.6016,3.55802,4.8771,58.261,79.9176,20.2142,312.919,25.8346,4.06448,0.997759,41.6504,2.33085,47.7234,54.4533,0,81.3874,1.01821,17.1253,309.98,234.596,28.8667,0.274233,0.743049,8.78766,1.90594,13.7849,5.03018,1.17384,0.469993,0,40.1419,1.30864,1.25219,0.390981,33.8907,4.21753,
176,170.467,706.753,3745.37,0.241197,71.9098,5.77912,33.3269,4.19168,19.494,5.4613,32.1423,31.8611,0,70.3921,3.67962,3.56593,72.6225,68.7584,283.568,409.172,7.82116,3.80037,0.972218,26.4041,1.59483,157.065,159.265,0,143.857,1.01348,6.87839,409.619,181.968,2595.33,0.274233,0.743049,8.43411,1.90594,13.7849,4.82787,1.17384,0.469993,0,40.1419,1.30864,1.25219,0.547319,33.2384,3.902,
177,170.467,279.704,848.558,0.609453,23.1846,5.45254,33.642,4.30584,16.8073,5.36272,12.6074,12.8142,0,62.7209,3.79333,2.59663,23.6772,53.8036,18.9361,207.862,11.319,2.64578,1.72379,13.1549,1.38096,48.2633,48.7058,0,155.546,1.80691,2.87147,210.262,141.236,211.878,0.274233,0.743049,7.66089,1.90594,13.7849,5.05566,1.17384,0.469993,0,38.9652,1.30864,1.25219,0.547319,34.2864,3.902,
178,170.467,524.633,1942.81,0.324926,71.9889,5.11917,33.5315,4.05522,25.2978,5.18757,24.4388,47.1726,0,80.4671,3.55751,4.57565,73.0436,52.7928,93.4044,458.053,7.74971,2.60263,0.896393,57.0164,0.563248,100.909,305.285,0,235.99,0.902913,16.717,455.759,80.5697,732.704,0.274233,0.743049,14.5385,1.90594,13.7849,0.19482,1.17384,0.469993,0,40.0441,1.30864,1.25219,0.547319,34.2864,3.902,
179,170.467,193.672,15.1007,0.880185,3.1025,4.20492,33.8795,4.19099,15.5353,5.22445,7.72005,9.74481,0,46.6722,3.6686,2.3823,3.52082,39.7327,14.0923,68.5573,3.09268,0.454796,0.864937,9.85245,0.0855705,17.2716,38.5842,0,2.94345,0.866147,2.41033,69.5506,8.83117,71.6461,0.274233,0.784393,33.2743,2.45325,13.7849,5.05566,1.42507,0.469993,0,40.1419,1.89622,1.28446,0.547319,34.2864,3.902,
