Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.front.roll_center.z.avg,Heave.front.mechanical_trail_l.avg,Heave.front.tie_rod_angle_top_view_l.avg,Heave.front.motion_ratio_heave_l.avg,Heave.front.toe_angle_l.avg,Heave.front.scrub_radius_l.avg,Roll.front.camber_angle_l.avg,Steering.front.ackerman_angle.avg,Heave.front.side_view_swing_arm_angle_l.avg,Steering.front.tie_rod_angle_front_view_l.avg,Steering.front.camber_angle_l.avg,Heave.front.roll_center.z.std_dev,Heave.front.mechanical_trail_l.std_dev,Heave.front.tie_rod_angle_top_view_l.std_dev,Heave.front.motion_ratio_heave_l.std_dev,Heave.front.toe_angle_l.std_dev,Heave.front.scrub_radius_l.std_dev,Roll.front.camber_angle_l.std_dev,Steering.front.ackerman_angle.std_dev,Heave.front.side_view_swing_arm_angle_l.std_dev,Steering.front.tie_rod_angle_front_view_l.std_dev,Steering.front.camber_angle_l.std_dev,Heave.front.roll_center.z.best,Heave.front.mechanical_trail_l.best,Heave.front.tie_rod_angle_top_view_l.best,Heave.front.motion_ratio_heave_l.best,Heave.front.toe_angle_l.best,Heave.front.scrub_radius_l.best,Roll.front.camber_angle_l.best,Steering.front.ackerman_angle.best,Heave.front.side_view_swing_arm_angle_l.best,Steering.front.tie_rod_angle_front_view_l.best,Steering.front.camber_angle_l.best,
135,14.8618,71.1326,207.114,0.208931,42.4657,5.82075,0.372828,0.275081,0.948014,5.57009,1.23984,0.485041,11.537,0.515441,1.90277,123.399,19.2092,1.29802,0.87586,4.02392,20.4234,0.395607,0.92641,49.2456,0.465555,0.687063,10.8023,0.35699,0.0256689,0.0202779,0.038773,0.0218237,1.13312,0.199865,0.00226707,0.363464,1.68494,
136,14.8618,40.7118,127.659,0.365048,24.9926,3.10861,0.14185,0.123606,0.30075,2.3633,1.18331,0.347559,6.00485,0.406076,1.73932,78.8033,13.8567,0.573331,0.583944,1.22715,15.9486,0.348927,0.436161,38.1063,0.170839,0.277309,10.7981,0.35827,0.0256689,0.0212181,0.0634108,0.0216565,0.693551,0.253967,0.00245526,0.363464,1.31429,
137,14.8618,72.8217,214.136,0.204084,43.7443,4.45132,0.348739,0.158505,1.1658,8.0526,1.24308,0.352771,10.9845,0.472643,1.84743,139.229,17.9643,1.17167,0.466798,4.03486,27.9727,0.509455,0.354284,48.0371,0.324392,0.598911,10.7942,0.355532,0.0256689,0.0211138,0.0634108,0.0219064,0.187629,0.20929,0.00245526,0.363464,1.5841,
138,14.8604,46.3748,145.929,0.320441,22.5493,3.66387,0.238696,0.157307,0.352123,3.62835,1.15165,0.356934,12.0431,0.476828,1.75664,63.5667,14.0458,0.826748,0.561753,1.45978,15.7646,0.157134,0.602604,58.0849,0.397711,0.565793,10.7942,0.359155,0.0258353,0.0211138,0.0639201,0.0219064,0.750849,0.0551532,0.00245526,0.358718,0.820093,
139,14.8546,54.6027,166.262,0.272049,31.9282,3.82624,0.305183,0.140891,0.394556,5.47705,1.14498,0.367077,8.87815,0.470621,1.66972,95.2615,14.0304,1.11279,0.506582,1.40454,22.5162,0.212205,0.386573,40.2409,0.414662,0.212137,10.7942,0.357203,0.0257762,0.0206009,0.0639201,0.0219064,0.226705,0.264511,0.00245526,0.351172,0.566269,
140,14.8546,61.0513,185.919,0.243313,39.9889,3.81157,0.298116,0.175583,0.524993,4.95494,1.22481,0.328634,7.41797,0.477455,1.84835,125.815,13.8017,1.11667,0.718599,2.00518,22.6343,0.521892,0.233216,38.3131,0.381855,0.609326,10.7912,0.359166,0.0257762,0.0206009,0.0656342,0.0227233,0.210994,0.264511,0.00245526,0.351172,1.70109,
141,14.8546,41.7456,143.514,0.355837,24.7465,1.87425,0.168858,0.0837177,0.716257,5.18956,1.17025,0.355704,5.21931,0.434422,1.78675,87.9937,7.75086,0.684395,0.367852,3.82013,26.1555,0.163694,0.51026,27.3109,0.269078,0.381125,10.7912,0.358207,0.0257762,0.0206009,0.0641977,0.0226095,1.14157,0.264414,0.00245526,0.340808,1.70109,
142,14.8546,40.9812,111.373,0.362474,20.6284,3.11671,0.18344,0.138023,0.43477,2.99435,1.14717,0.336605,9.6014,0.477255,1.92307,40.0306,12.8174,0.599057,0.480198,1.77595,12.097,0.186401,0.277117,43.883,0.383181,1.1554,10.7912,0.357004,0.0257762,0.020574,0.0665708,0.0227233,0.439462,0.26396,0.00245526,0.363464,1.66979,
143,14.8461,78.3789,220.82,0.189414,38.394,6.17484,0.347186,1.21149,0.583024,7.89089,1.18066,0.437603,19.856,0.454958,1.84823,96.314,22.2874,1.12756,7.53348,1.99425,32.499,0.240093,0.75863,66.6218,0.249885,0.632026,10.7912,0.358572,0.0257762,0.0206009,0.0667728,0.0227233,0.937704,0.264511,0.00245526,0.353972,1.34614,
144,14.8461,59.5597,176.962,0.249264,26.7144,5.28334,0.348133,0.485027,0.333928,7.25913,1.18151,0.302151,15.3824,0.4285,1.84115,67.0307,21.3627,1.2571,2.5606,1.22862,29.272,0.270822,0.197081,62.3693,0.173208,1.01881,10.7869,0.354671,0.0257258,0.02052,0.0662173,0.0227233,0.48515,0.264432,0.00245526,0.363464,1.00162,
145,14.8461,57.6266,169.508,0.257625,33.303,2.81848,0.240464,1.07448,0.412256,3.46306,1.1786,0.419357,12.5531,0.479384,1.6844,92.3723,10.8668,0.838249,6.75334,1.69555,14.4133,0.158512,0.662257,58.045,0.394268,0.193308,10.7869,0.358056,0.0257762,0.0204159,0.0662173,0.0227233,1.14246,0.262927,0.00311733,0.356544,0.989986,
146,14.8461,62.6471,217.182,0.236979,33.2715,6.03948,0.196065,0.142014,0.48625,7.19737,1.19314,0.329279,11.3997,0.464294,1.928,112.631,25.8987,0.65377,0.779138,2.01217,30.9959,0.464539,0.335195,52.7715,0.386824,1.24311,10.7869,0.357973,0.0257762,0.019681,0.0645192,0.0222548,0.718311,0.186595,0.00311733,0.355463,0.965242,
147,14.8461,31.504,116.448,0.471244,20.6023,2.05915,0.134278,0.0929033,0.172376,0.162702,1.16762,0.305774,4.62767,0.4103,1.76895,68.7226,12.2549,0.711629,0.486878,0.739417,0.958387,0.162709,0.236566,32.7329,0.171115,0.415893,10.7869,0.357991,0.0257762,0.0204307,0.0662173,0.0225983,1.14246,0.264432,0.00311733,0.344886,1.69911,
148,14.8461,45.1577,148.387,0.32876,33.7078,2.00467,0.179246,0.122117,0.371462,2.13653,1.22928,0.275401,3.04688,0.422553,1.66174,111.504,8.16326,0.731922,0.586349,2.01597,10.4185,0.420161,0.073251,15.0593,0.227342,0.235019,10.7869,0.359235,0.0261264,0.019731,0.0662173,0.0227233,1.14256,0.0635897,0.00311733,0.322283,0.327439,
149,14.8461,67.2866,180.256,0.220639,41.095,3.83707,0.343055,0.22936,0.675394,7.09879,1.18089,0.40732,10.1148,0.508205,1.79671,110.244,16.1878,1.07763,0.719589,2.36929,26.2387,0.162983,0.566884,43.4199,0.476993,0.522276,10.7869,0.355659,0.0261264,0.0204307,0.0662173,0.0227233,1.13276,0.262605,0.00311733,0.365729,1.38099,
150,14.8458,58.0961,221.952,0.255538,36.3552,3.32456,0.24025,6.35556,0.414626,1.15682,1.25803,0.340878,6.37033,0.452981,1.82683,136.271,14.5685,1.03267,44.3367,1.69366,7.17869,0.669663,0.348154,38.4761,0.331006,0.754006,10.7869,0.356815,0.0261264,0.0204307,0.0662173,0.0227233,1.14259,0.264432,0.00330825,0.365729,1.69911,
151,14.8458,119.686,534.23,0.124039,82.5995,6.40022,0.223077,0.261013,0.543527,6.48776,1.14514,0.332094,19.3489,0.504341,1.84092,409.388,30.4059,0.765177,4.63115,2.35939,29.4031,0.120365,0.269339,76.6074,0.533047,0.828323,10.7867,0.353596,0.0267213,0.0201626,0.0662173,0.0227233,0.956153,0.263985,0.00330825,0.368869,1.7007,
152,14.8432,59.5932,224.495,0.249076,42.9509,3.00501,0.184724,0.644393,0.487015,5.15287,1.28541,0.415256,3.21161,0.461967,1.79399,167.803,15.2015,0.759968,3.87859,2.12173,26.2132,0.84977,0.838959,20.3063,0.37,0.471099,10.7881,0.358207,0.0267213,0.0204307,0.0662173,0.0230549,1.14271,0.264432,0.00165858,0.374896,1.70305,
153,14.8432,30.2066,107.422,0.491392,19.4816,2.10773,0.142824,0.0866175,0.158724,1.74927,1.16637,0.271106,2.86095,0.443556,1.73777,61.3038,12.25,0.770825,0.620363,0.678545,12.4512,0.196042,0.104294,19.8968,0.393143,0.207651,10.7937,0.359278,0.0266949,0.0202789,0.0652504,0.0227284,1.14214,0.265875,0.00165858,0.374896,1.70305,
154,14.8404,74.5905,211.515,0.198959,40.0235,7.8881,0.279587,0.17536,1.0171,9.18357,1.1871,0.406153,11.7602,0.514458,2.15532,108.987,25.7923,0.95652,0.645157,4.16437,35.7747,0.242541,0.696155,50.3374,0.515007,2.35619,10.7944,0.356919,0.0263526,0.0204307,0.0663613,0.0230549,0.948079,0.205606,0.00165858,0.374896,1.70305,
155,14.8404,41.2271,129.695,0.359967,19.9544,1.98064,0.20531,0.0882086,0.212294,3.5069,1.12984,0.323308,11.6585,0.418669,1.74908,50.4016,9.06388,0.856235,0.375628,0.714728,19.4714,0.150711,0.280073,57.0158,0.193792,0.323896,10.7919,0.358023,0.0260517,0.0204307,0.06754,0.0230549,0.182525,0.266333,0.00165858,0.374929,1.70305,
156,14.8404,54.4101,162.119,0.272751,29.2479,3.32016,0.27649,0.122765,0.668133,7.27226,1.22844,0.431189,9.62882,0.505045,1.70882,77.3448,11.8406,1.03355,0.436089,2.44251,31.7379,0.605331,0.89365,41.4442,0.517609,0.183895,10.7944,0.357166,0.0263526,0.0203073,0.0656386,0.0228441,0.910738,0.266407,0.00165858,0.374489,0.696922,
157,14.8404,28.5048,95.5465,0.520628,21.0104,1.0781,0.119156,0.0314273,0.3845,1.75987,1.16988,0.307519,0.490149,0.423015,1.73074,71.5929,5.19407,0.628711,0.0850649,2.1607,12.1444,0.189944,0.282947,8.36688,0.280454,0.150364,10.7944,0.358722,0.0263526,0.0204307,0.0661264,0.0230549,1.14285,0.268265,0.00165858,0.371035,1.70652,
158,14.8404,92.8394,239.52,0.15985,58.1199,7.93534,0.46158,0.30248,0.897039,7.67871,1.28084,0.307136,13.4659,0.529354,1.86119,152.084,24.7455,1.36649,1.06119,3.073,25.7552,0.533174,0.170201,48.2445,0.48241,0.931935,10.7944,0.359315,0.0263526,0.0204307,0.0653506,0.0230549,1.14221,0.238224,0.00165858,0.375442,0.695556,
159,14.8385,67.4968,188.025,0.219841,28.8913,4.94159,0.313025,0.141285,0.451521,12.1677,1.15647,0.331654,16.5373,0.483239,2.08168,73.9853,21.2258,1.00077,0.445396,1.53248,47.3764,0.23307,0.220277,66.7291,0.393851,2.14147,10.7944,0.359846,0.0276723,0.0203757,0.0668487,0.0230549,0.627545,0.268265,0.00165858,0.373894,0.847844,
160,14.8385,51.0883,179.664,0.290449,32.9685,2.77785,0.192147,0.178273,0.738279,3.31463,1.19387,0.450268,7.00475,0.44106,1.82861,114.458,11.9488,0.823427,0.801505,3.74369,18.142,0.332478,1.23164,37.3147,0.279978,0.795743,10.7944,0.360824,0.0276723,0.0201619,0.0674699,0.0230549,1.14285,0.268265,0.00165858,0.368234,1.70641,
161,14.8385,78.1785,197.712,0.189803,36.8412,6.04519,0.422942,0.260058,0.408317,9.7628,1.12341,0.406545,20.6137,0.532758,1.76161,82.5011,17.3365,1.23513,0.727101,1.52303,31.119,0.161159,0.531033,72.5224,0.488439,0.25445,10.7922,0.357605,0.0276723,0.0201619,0.0674699,0.0230549,0.556455,0.268265,0.00165858,0.370509,1.58644,
162,14.8385,44.2933,144.716,0.335007,19.844,4.29063,0.224791,0.120837,0.283138,5.6923,1.12751,0.414326,10.0559,0.429624,1.81014,54.8384,21.1937,0.966319,0.51236,1.17951,29.2856,0.123414,0.937358,49.8498,0.248271,0.899903,10.7953,0.359944,0.0270697,0.0206857,0.0638955,0.0221348,0.265348,0.268265,0.00165858,0.370853,0.483933,
163,14.8385,83.1627,238.861,0.178428,44.9084,7.70374,0.257246,0.233462,0.740782,4.89913,1.20818,0.508974,20.1442,0.475271,2.08332,125.693,26.3293,0.870574,0.803503,2.76277,17.2298,0.398696,1.22349,72.8758,0.417603,2.29317,10.7956,0.360682,0.0271492,0.0206857,0.0647547,0.0230549,0.258613,0.0164175,0.00165858,0.236337,0.615223,
164,14.8385,47.8323,131.064,0.31022,19.2787,4.99905,0.27407,0.164278,0.436938,5.15769,1.20851,0.35196,13.677,0.529278,1.75482,39.5091,18.8521,0.853223,0.499734,1.3116,20.2535,0.432965,0.368326,63.7741,0.521547,0.595982,10.796,0.359538,0.0276723,0.0206095,0.0669829,0.0230089,0.477136,0.268492,0.00165858,0.369591,1.17748,
165,14.8367,53.2484,153.639,0.278633,26.9452,3.32265,0.2296,0.143539,0.178301,4.24177,1.13277,0.431075,14.4614,0.459372,1.70275,67.2068,12.1298,0.791121,0.529794,0.497948,17.9499,0.143536,0.824386,57.5045,0.356389,0.182971,10.796,0.359342,0.0276723,0.0205907,0.065455,0.0225511,0.328473,0.268382,0.00165858,0.369591,0.828912,
166,14.8367,76.6737,285.844,0.193505,45.0827,8.61029,0.342409,0.377939,0.433959,7.03641,1.16086,0.321156,10.9635,0.538113,1.80644,176.631,33.3627,1.08882,1.68141,1.39737,24.5243,0.175531,0.21593,53.9681,0.563725,0.769766,10.796,0.360713,0.0276723,0.0204815,0.0638106,0.0224998,0.655883,0.26825,0.00165858,0.369591,0.277099,
167,14.8367,56.5799,166.242,0.262226,33.4308,3.90052,0.272901,0.130172,0.275686,5.14148,1.20428,0.329592,9.59305,0.512708,1.78875,103.467,15.6416,0.996681,0.52532,0.95228,21.7384,0.486014,0.441269,45.5046,0.515203,0.373952,10.7943,0.360713,0.0276723,0.020669,0.0666664,0.0230063,0.611895,0.0143841,0.00165858,0.369591,1.70508,
168,14.8367,41.1546,129.951,0.360512,21.3659,4.12315,0.181225,0.0690644,0.544039,1.72608,1.17998,0.421806,9.18022,0.468078,1.89509,52.0923,21.4643,0.759426,0.298687,2.50673,9.26597,0.265336,1.03252,45.0312,0.450574,1.42876,10.7918,0.35926,0.0276723,0.0206857,0.066042,0.0230703,1.0517,0.268468,0.00165858,0.373347,0.884488,
169,14.8367,89.3455,210.507,0.16606,48.182,8.92652,0.522816,0.397641,0.88227,7.43126,1.18104,0.394241,18.7896,0.631051,2.00707,130.737,24.2783,1.44554,1.16146,3.06929,22.7464,0.550941,0.400973,63.7257,0.69854,0.958705,10.7918,0.360713,0.0276723,0.0206857,0.0649012,0.0223009,0.106802,0.268468,0.00165858,0.373347,1.56498,
170,14.8367,40.2161,125.682,0.368925,20.5917,3.13769,0.16356,0.109103,0.565444,2.61903,1.17598,0.397477,9.03715,0.484436,1.93461,59.9728,13.8835,0.786984,0.507951,2.52964,13.9155,0.185918,0.734284,45.0447,0.530466,1.33344,10.7918,0.360633,0.0276723,0.0206857,0.066042,0.0230703,1.14288,0.268468,0.00165858,0.373347,1.70599,
171,14.8367,71.2732,194.369,0.208167,31.2157,5.61531,0.359449,5.2446,0.530577,3.75482,1.11141,0.447314,20.7744,0.468598,1.75096,74.6005,17.7176,1.26142,35.5241,2.23948,12.5674,0.217159,0.660697,70.6082,0.391994,0.809772,10.7918,0.360957,0.0283611,0.0207,0.0654253,0.0224112,0.27737,0.268468,0.0019545,0.0917908,0.613749,
172,14.8367,41.1718,130.563,0.360361,19.9702,2.37686,0.177898,0.112701,0.286577,3.74389,1.15741,0.364966,10.8263,0.422948,1.7321,53.2173,11.8759,0.769428,0.455927,1.03276,19.751,0.0905234,0.489595,54.4489,0.213329,0.120813,10.7932,0.359733,0.0283305,0.0206263,0.0638824,0.0218024,1.14162,0.268468,0.0019545,0.377497,1.70541,
173,14.8346,104.317,283.883,0.142208,56.2756,7.56753,0.457793,5.09654,1.0417,4.96818,1.21883,0.640383,24.5906,0.506732,1.95273,150.179,23.9288,1.40965,33.9053,4.0855,14.8736,0.424603,1.32775,76.6348,0.406669,1.14234,10.7957,0.360115,0.0277336,0.0207,0.0674699,0.0238619,0.282198,0.0559185,0.0019545,0.377783,1.6914,
174,14.8346,50.1698,149.899,0.295689,34.9142,3.72736,0.271246,0.092596,0.402529,4.03608,1.21686,0.364409,2.90333,0.487405,1.75375,114.089,18.105,1.03765,0.297335,1.97388,18.5889,0.362679,0.642547,17.0921,0.404373,0.417525,10.7983,0.360977,0.0277336,0.0205662,0.0674699,0.0236356,1.14421,0.268468,0.0019545,0.378755,0.685133,
175,14.8346,89.1093,242.662,0.166477,44.2279,6.56719,0.477516,0.461698,1.02511,8.03374,1.20893,0.438879,24.1543,0.493616,2.02048,137.192,22.7149,1.37909,1.55823,3.51484,31.2436,0.548847,0.630271,77.4037,0.441764,1.07648,10.7986,0.360832,0.0277336,0.020673,0.0674699,0.0235275,0.0276726,0.267898,0.0019545,0.376474,1.70679,
176,14.8346,48.0753,138.417,0.308571,22.1238,4.71545,0.249835,0.155834,0.308732,5.46927,1.105,0.300752,11.4082,0.464275,1.77421,57.9654,20.1179,0.935408,0.588855,1.28289,24.2055,0.191786,0.223683,49.9008,0.40762,0.473674,10.7986,0.360832,0.0273556,0.0206616,0.0674699,0.0236356,0.365768,0.24183,0.0019545,0.378755,1.46556,
177,14.8342,134.544,393.411,0.110255,83.3395,6.35776,0.470191,2.00463,0.896947,8.6575,1.1719,0.497293,28.8706,0.527548,1.75059,290.592,18.1457,1.30896,12.4657,3.0202,23.9743,0.368623,0.998879,77.3713,0.507371,0.676195,10.7967,0.360974,0.0272624,0.0206659,0.0671505,0.0231894,0.0442758,0.0478014,0.0019545,0.378755,0.287398,
178,14.8335,45.0517,150.767,0.329255,28.5779,1.40949,0.162269,0.0991079,0.572755,5.50627,1.21688,0.336302,4.92304,0.490986,1.75674,96.3153,6.22395,0.719696,0.455905,2.60414,28.92,0.478288,0.365981,37.2479,0.525973,0.267328,10.7936,0.360977,0.0273556,0.0203037,0.0683915,0.0234088,1.14417,0.269721,0.00189497,0.378755,1.70702,
179,14.8325,26.427,81.1201,0.561265,16.2828,1.0174,0.120619,0.0716704,0.241494,1.47592,1.13333,0.355713,3.59956,0.381041,1.74742,38.9734,4.59259,0.639898,0.355214,1.19341,10.9029,0.107507,0.591351,25.0914,0.111664,0.269631,10.7986,0.361183,0.0273556,0.020673,0.069412,0.0234088,0.57346,0.269721,0.00189497,0.209563,1.70702,
180,14.8325,85.4333,214.212,0.173615,49.4542,5.14536,0.427436,0.226821,0.687306,7.02717,1.2072,0.416798,18.5155,0.553665,1.77185,116.415,14.6309,1.32172,0.721084,2.38355,21.8202,0.310652,0.743866,68.415,0.604501,0.389303,10.7986,0.361183,0.0273556,0.0206254,0.069412,0.0234088,0.704519,0.269721,0.00189497,0.378755,1.01368,
181,14.8325,20.2105,37.6195,0.733903,12.7327,2.08485,0.113143,0.0501962,0.171301,0.0964196,1.17492,0.367682,1.27843,0.392644,1.74821,18.9975,12.176,0.665403,0.249263,0.836061,2.27056,0.213934,0.676492,14.4521,0.169136,0.274129,10.7986,0.361128,0.0273556,0.0206254,0.069412,0.0234088,1.14423,0.269949,0.00189497,0.378388,1.70706,
182,14.8325,36.8303,107.861,0.402726,23.7082,1.52245,0.12305,0.0895724,0.690594,3.18494,1.11459,0.381265,3.82049,0.447326,1.74787,67.985,5.8904,0.567374,0.35204,3.28958,16.0816,0.162306,0.6658,24.3211,0.353353,0.356681,10.7986,0.360371,0.0273556,0.0206254,0.0714177,0.0234088,0.243279,0.270001,0.00189497,0.378388,1.17324,
183,14.8325,58.762,175.935,0.252417,33.7829,3.86971,0.286998,0.185692,0.698967,4.15879,1.15022,0.395823,12.0328,0.501278,1.69888,93.3741,16.2519,1.06411,0.65511,2.74495,16.7876,0.145771,0.544333,55.7561,0.527136,0.32936,10.8033,0.36152,0.0273556,0.0206254,0.0714177,0.0234088,0.441457,0.26981,0.00189497,0.377755,0.0847335,
184,14.8323,22.105,50.8927,0.670995,14.1434,0.921134,0.0729428,0.0363602,0.112704,2.79575,1.16914,0.32024,0.409216,0.396691,1.72738,29.4933,4.52906,0.347987,0.109025,0.237931,19.4935,0.171822,0.350762,10.4132,0.136323,0.130294,10.8033,0.361525,0.0273556,0.0206254,0.0714177,0.0234088,1.14435,0.270139,0.00130141,0.378388,1.70656,
185,14.8323,98.6232,230.31,0.150394,50.429,7.15941,0.434964,0.341086,0.864771,11.4101,1.18562,0.386813,23.9851,0.575321,1.85095,117.229,22.3018,1.18009,0.849274,2.92614,32.6058,0.269645,0.516719,74.4697,0.613127,0.899401,10.8032,0.361275,0.0280126,0.020662,0.072106,0.0234088,0.205332,0.0967624,0.00130141,0.377477,0.382146,
186,14.8315,44.6179,155.026,0.332411,27.2064,2.68215,0.17005,0.170769,0.351249,5.34038,1.18172,0.327938,4.99983,0.442771,1.7447,99.5698,12.0675,0.879385,0.808171,1.88247,36.0522,0.3184,0.383523,36.368,0.338289,0.330638,10.8032,0.361401,0.027836,0.0206567,0.0742367,0.0238519,0.759469,0.270115,0.00130141,0.379595,1.2193,
187,14.8315,76.1248,203.807,0.194831,42.6193,7.23148,0.426969,0.33856,0.56639,6.77697,1.20479,0.333162,14.3912,0.528809,1.70715,118.857,21.1644,1.28101,1.36485,1.84279,21.938,0.552065,0.297241,52.1025,0.535265,0.3114,10.8022,0.361401,0.0278095,0.0206567,0.0742367,0.0238519,0.56859,0.0379166,0.00130141,0.379009,0.442303,
188,14.8309,55.528,142.477,0.267089,27.3413,3.22784,0.309998,0.153098,0.164252,6.36365,1.11886,0.335263,14.34,0.507671,1.66604,68.1811,11.6798,1.05216,0.56715,0.470376,22.4179,0.209327,0.303101,50.0195,0.466221,0.290591,10.8016,0.361401,0.0278095,0.0206142,0.0742367,0.0238519,0.233207,0.270115,0.00130141,0.379867,0.283836,
189,14.8309,58.2348,158.974,0.254674,36.0203,4.61574,0.300424,0.109885,0.412944,6.0997,1.2292,0.342315,6.83855,0.473496,1.7922,99.8567,14.7194,0.94105,0.348775,1.34084,21.2862,0.564606,0.291088,37.8822,0.334022,0.754232,10.8022,0.361835,0.0271024,0.0206142,0.0742367,0.0238519,0.480932,0.227268,0.00130141,0.380431,1.00834,
190,14.8309,57.4535,184.125,0.258137,34.4875,2.27418,0.29469,0.214807,0.63728,5.18259,1.15493,0.471722,10.485,0.517489,1.73334,113.143,9.46547,1.10032,0.812179,2.70595,21.0925,0.244533,1.14401,41.6149,0.54827,0.533969,10.8022,0.361776,0.0271024,0.0206052,0.0742367,0.0240016,0.306045,0.0968624,0.00119439,0.380431,0.483322,
191,14.8309,58.7107,177.319,0.25261,31.3956,6.19357,0.284772,0.133362,0.199532,4.28726,1.19123,0.322432,12.3328,0.496031,1.87416,101.346,24.061,1.09428,0.512363,0.764543,21.0257,0.369949,0.261084,53.0089,0.487582,0.975774,10.8027,0.362356,0.0271024,0.0206052,0.0745213,0.0239031,0.492291,0.270066,0.00119439,0.380431,0.93899,
192,14.8309,39.402,121.027,0.3764,19.5824,2.49065,0.199637,0.0736427,0.51627,3.442,1.132,0.30211,9.5421,0.447838,1.67341,45.8738,10.9152,0.846554,0.340163,2.24838,18.6334,0.099584,0.160784,46.984,0.316827,0.205675,10.8027,0.362356,0.0271024,0.0206142,0.0745213,0.0240013,0.573177,0.270175,0.00130141,0.381565,0.439093,
193,14.8305,78.1458,259.53,0.18978,48.02,4.79289,0.263575,0.4684,0.521924,6.98253,1.27308,0.313644,13.1832,0.448925,1.87754,153.192,20.4049,0.956998,2.23676,2.11091,30.5567,0.648415,0.229741,52.8057,0.264162,0.888221,10.8027,0.362215,0.0277019,0.0205395,0.0740779,0.0239742,1.14447,0.106315,0.00119262,0.380236,1.41455,
194,14.8305,66.4667,184.189,0.223127,30.7387,5.71237,0.296371,0.350368,0.789456,7.90889,1.16333,0.561453,16.5154,0.482137,1.9482,73.8088,20.0328,0.912159,1.50961,3.05373,31.5214,0.397888,1.19001,63.1237,0.431186,0.88007,10.8027,0.362215,0.0275596,0.0205395,0.0745213,0.0240092,0.263014,0.270305,0.00119262,0.373073,1.70749,
195,14.8298,45.338,150.275,0.327095,27.988,2.12513,0.0929448,0.0848743,0.272207,3.73549,1.14717,0.272986,7.39811,0.441226,1.77982,91.2963,9.39272,0.378509,0.425039,1.31048,18.375,0.23241,0.290607,44.5638,0.28493,0.41973,10.8027,0.362215,0.026863,0.0205395,0.0745213,0.0240092,0.0498336,0.0521167,0.00119262,0.381823,1.70732,
196,14.8298,41.4105,111.86,0.358117,26.6039,3.59712,0.224299,0.164147,0.286146,3.41542,1.14804,0.313912,3.50418,0.441087,1.71234,69.9884,13.5594,0.816356,0.597382,0.972212,14.1115,0.180912,0.179196,16.9959,0.281236,0.197248,10.8033,0.362103,0.026863,0.0205395,0.0745213,0.0240092,0.35931,0.270356,0.00108372,0.381823,0.646695,
197,14.8298,70.4369,200.87,0.210541,45.4153,5.55133,0.291879,0.176565,0.780732,4.21366,1.19284,0.411261,10.0926,0.449867,1.86083,130.44,21.5965,0.92141,0.642878,3.13747,14.6062,0.346384,0.691628,34.8469,0.324997,0.894271,10.8033,0.362098,0.027301,0.0205368,0.0745213,0.0239946,0.0638275,0.0484614,0.00130129,0.274147,0.52266,
198,14.8298,63.354,194.923,0.234079,32.462,4.75117,0.238507,0.157885,0.300189,5.6842,1.12123,0.34896,16.0537,0.466091,1.77001,91.6572,17.9365,0.857354,0.606279,1.36757,22.4135,0.239284,0.392252,65.8284,0.323774,0.600571,10.8033,0.361795,0.027301,0.0205368,0.0734506,0.02389,0.0942296,0.270475,0.00130129,0.382973,0.184653,
199,14.8298,62.2049,167.321,0.238403,35.4004,4.61467,0.343618,0.174529,0.612482,6.13287,1.14741,0.327675,11.3,0.474547,1.67668,93.9587,15.022,1.07881,0.578853,1.93776,22.2767,0.30925,0.21032,46.3219,0.34372,0.24114,10.8035,0.361795,0.027301,0.0205368,0.0745213,0.0238951,0.215885,0.270359,0.00117936,0.38327,0.277726,
200,14.8298,35.0059,102.253,0.423637,24.5702,1.46467,0.210615,0.0525227,0.266723,3.7461,1.19005,0.32953,0.987172,0.428997,1.75932,73.5013,7.17489,0.929211,0.16027,1.14809,19.6194,0.263522,0.387098,8.73975,0.222519,0.467937,10.8035,0.36203,0.027301,0.0205225,0.0753416,0.0239833,1.14448,0.270532,0.00117936,0.38327,1.01254,
