Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.rear.side_view_swing_arm_angle_l.avg,Heave.rear.p_rod_length_l.avg,Heave.rear.coil_over_length_l.avg,Heave.rear.roll_center_gnd.z.avg,Heave.rear.toe_angle_l.avg,Heave.rear.tie_rod_angle_top_view_l.avg,Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,Heave.rear.side_view_swing_arm_angle_l.std_dev,Heave.rear.p_rod_length_l.std_dev,Heave.rear.coil_over_length_l.std_dev,Heave.rear.roll_center_gnd.z.std_dev,Heave.rear.toe_angle_l.std_dev,Heave.rear.tie_rod_angle_top_view_l.std_dev,Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,Heave.rear.side_view_swing_arm_angle_l.best,Heave.rear.p_rod_length_l.best,Heave.rear.coil_over_length_l.best,Heave.rear.roll_center_gnd.z.best,Heave.rear.toe_angle_l.best,Heave.rear.tie_rod_angle_top_view_l.best,Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,Roll.rear.camber_angle_gain_roll_l.best,
184,1258.95,2630.94,4538.97,0.478517,110.605,0,487.381,1453.01,98.0784,2.39894,357.135,107.506,14.8267,377.606,0,1501.84,822.41,340.765,2.31698,2399.48,370.733,23.4158,0.298272,0,1.65301,1204.5,0.365449,0.344263,26.9905,0.119676,6.73628,
185,1258.95,2156.48,2546.22,0.583798,74.5639,0,425.202,1389.47,97.683,2.0962,78.1148,76.1053,13.2498,258.938,0,1318.62,709.545,302.629,1.59985,294.712,262.061,20.6678,0.298272,0,1.65301,1204.5,0.365449,0.432471,22.5324,0.119676,6.73628,
186,1258.95,1887.65,1981.49,0.666939,85.2811,0,211.522,1348.99,43.7508,1.8445,99.627,84.1459,12.4953,263.907,0,786.997,483.794,164.673,0.830734,378.485,263.214,16.3914,0.298272,0,1.65301,1204.5,0.365449,0.484288,26.2292,0.119676,6.73628,
187,1258.95,2201.9,2616.74,0.571757,85.3974,0,393.135,1457.85,87.033,2.04522,77.6339,83.7046,15.0983,245.975,0,1291.32,726.831,269.555,1.49371,155.461,243.738,22.138,0.298272,0,1.65301,1204.17,0.365449,0.444809,26.9905,0.119676,6.73628,
188,1258.95,2380.67,3835.75,0.52882,104.427,0,409.436,1384.32,95.5288,2.24856,269.279,102.529,12.9017,355.489,0,1376.85,624.994,351.469,1.94979,1891.7,351.101,17.6127,0.298272,0,1.65301,1204.5,0.365449,0.81578,26.9905,0.119676,6.73628,
189,1258.95,2378.85,3127.26,0.529225,103.659,0,474.621,1445.73,125.621,2.60622,110.72,101.433,14.4627,323.228,0,1485.06,715.29,387.029,2.61421,361.572,320.746,21.0248,0.298272,0,1.65301,1204.5,0.365449,1.13434,26.9905,0.119676,6.73628,
190,1258.95,2753.8,4451.75,0.457168,69.49,0,476.662,1477.87,78.482,2.11203,565.539,67.7969,15.8515,241.468,0,1300.03,860.555,255.388,1.8146,2525.59,241.32,25.701,0.298272,0,1.65301,1204.5,0.365449,0.887091,26.9905,0.119676,6.73628,
191,1258.95,2284.85,3795.7,0.550999,57.355,0,361.443,1435.95,60.0038,2.08062,297.528,55.8716,14.6143,202.907,0,1259.57,840.225,218.139,1.58784,2384.86,201.227,24.4135,0.298272,0,1.65301,1204.5,0.365449,1.0776,26.6623,0.119676,6.73628,
192,1258.95,1923.29,2644.07,0.65458,49.9172,0,199.772,1380.37,39.7331,2.24578,189.273,48.8056,13.1727,206.133,0,758.632,702.613,169.725,2.04398,1259.7,205.187,21.2126,0.298272,0,1.65301,1204.5,0.365449,1.29025,26.9905,0.119676,6.73628,
193,1258.95,2322.16,2804.74,0.542145,82.1209,0,504.607,1427.01,77.7689,2.11994,133.127,80.6502,14.7584,268.008,0,1448,651.884,243.171,1.814,501.705,266.327,20.2266,0.298272,0,1.92727,1204.5,0.365449,0.537175,26.9905,0.119676,6.73628,
194,1258.95,2250.66,2706.87,0.559369,112.251,0,377.102,1444.12,102.796,2.53222,86.1219,110.615,15.1166,333.791,0,1217.03,686.66,316.162,2.51198,195.793,332.439,21.3147,0.298272,0,1.92727,1204.5,0.365449,0.537611,21.9229,0.119676,6.73628,
195,1258.95,1947.46,2890.61,0.646457,37.9954,0,283.401,1319.92,35.5036,2.22036,220.693,36.7515,10.9692,174.052,0,1119.49,548.472,148.786,1.8853,1666.64,172.302,16.3893,0.298272,0,1.92727,1204.5,0.365449,1.29025,26.9905,0.119676,4.73804,
196,1258.95,3125.24,6321.19,0.402833,102.225,0,415.305,1540.21,124.157,2.48648,823.808,100.375,16.6666,291.331,0,1207.72,897.563,386.035,2.20483,4338.64,284.588,25.9254,0.298272,0,1.79027,1204.5,0.365449,0.818619,26.9905,0.119676,6.73628,
197,1258.95,2221.77,2728.35,0.566642,60.3617,0,465.97,1484.19,64.5411,2.08815,69.0435,59.2473,16.3318,222.988,0,1492.38,831.938,235.576,1.76207,688.132,224.025,25.6522,0.298272,0,0.907825,1204.5,0.365449,0.207448,26.9905,0.119676,6.73628,
198,1258.95,2628.28,3772.28,0.479001,96.5312,0,451.146,1514.68,121.739,2.78292,332.239,93.1329,16.0324,291.386,0,1282.03,870.493,355.691,2.91725,1713.27,284.186,24.1673,0.298272,0,0.907825,1204.5,0.365449,1.29025,26.9905,0.119676,6.73628,
199,1258.95,2079.92,2862.91,0.605287,46.4205,0,388.912,1393.33,37.9071,1.91868,152.524,45.4396,13.4654,220.107,0,1262.85,680.407,191.993,1.38674,1071.77,219.403,21.0623,0.298272,0,0.907825,1204.5,0.365449,0.401831,24.6249,0.119676,6.73628,
200,1258.95,1951.07,2179.78,0.645262,50.5373,0,275.25,1399.54,73.4408,2.15545,87.9848,48.8896,13.2729,167.671,0,1018.39,702.331,245.653,1.80854,244.093,166.26,20.4748,0.298272,0,0.907825,1204.19,0.365449,1.10481,26.9905,0.119676,6.73628,
201,1258.95,3006.85,6717.63,0.418693,97.1399,0,419.777,1488.13,71.8249,2.34599,815.83,95.6472,16.1561,336.476,0,1267.47,874.028,294.815,2.19177,4979.87,332.982,26.2402,0.298272,0,0.907825,1204.5,0.427418,1.39638,26.9905,0.119676,6.73628,
202,1258.95,2214.86,2910.17,0.56841,61.2185,0,389.258,1450.54,80.6924,2.08572,156.406,60.0938,14.5598,194.459,0,1291.15,848.328,252.089,1.69171,1001.76,193.076,23.9518,0.298272,0,0.907825,1204.5,0.427418,0.10628,25.883,0.119676,6.73628,
203,1258.95,2290.38,3240.16,0.549668,80.6989,0,472.408,1406.72,60.1369,2.1185,174.098,79.7749,14.4283,264.922,0,1479.73,679.954,222.398,1.5977,1044.69,264.015,21.14,0.298272,0,0.907825,1204.5,0.427418,1.39638,23.9424,0.119676,6.73628,
204,1258.95,2512.89,4779.19,0.500996,81.5589,0,386.068,1419.39,77.6849,2.09542,454.295,77.8477,13.9512,249.341,0,1151.28,741.304,251.5,1.74961,3552.85,246.267,21.1312,0.298272,0,0.907825,1204.5,0.427418,0.353874,26.9905,0.119676,6.73628,
205,1258.02,1946.6,1992.01,0.646263,70.8245,0,283.961,1358.68,51.3998,2.41264,98.9721,67.6342,12.7187,240.674,0,891.212,567.446,204.279,2.33718,419.504,235.932,18.0664,0.298272,0,0.907825,1204.19,0.427418,0.349698,26.9905,0.119676,5.10605,
206,1258.02,2042.75,2962.13,0.615846,79.7603,0,256.122,1351.38,70.6554,1.98773,192.718,77.9784,12.1474,302.759,0,962.175,610.368,277.239,1.23976,1145.28,297.152,16.8824,0.298272,0,0.907825,1204.19,0.427418,1.11637,26.9905,0.119676,6.73628,
207,1258.02,2459.8,3452.95,0.511431,50.6871,0,560.303,1392.3,98.2519,2.20295,295.026,48.4139,12.6085,188.366,0,1670.2,660.947,324.38,1.73809,1335.76,182.48,18.47,0.298272,0,0.907825,1204.19,0.427418,0.661698,26.5021,0.119676,2.92348,
208,1258.02,2263.78,3177.45,0.555716,77.1383,0,400.815,1409.22,85.1519,2.07541,200.369,75.4703,13.5341,250.274,0,1256.87,623.14,253.058,1.7118,1289.14,248.483,18.3634,0.298272,0,0.907825,1204.19,0.427418,0.480693,26.9905,0.119676,6.73628,
209,1258.02,2649.77,9007.16,0.474765,51.2906,0,245.826,1366.55,57.4451,2.07679,864.409,50.1598,12.0079,195.929,0,929.554,653.356,238.599,1.61536,7984.18,193.693,17.6288,0.298272,0,0.907825,1204.19,0.427418,0.428772,21.9039,0.119676,6.73628,
210,1258.02,2658.8,4140.14,0.473153,134.772,0,587.767,1420.58,105.594,2.3057,260.529,132.922,14.3257,379.776,0,1713.9,683.469,308.026,1.7983,1569.71,375.952,20.1614,0.298272,0,0.907825,1204.19,0.427418,0.996326,26.9905,0.119676,6.73628,
211,1258.02,2374.93,3598.55,0.529707,129.48,0,363.919,1403.04,101.363,2.39772,233.815,127.065,13.8468,373.927,0,1089.18,683.316,366.865,2.26247,1320.88,367.855,18.0784,0.298272,0,0.907825,1204.19,0.427418,0.472247,26.9905,0.119676,6.73628,
212,1258.02,2137.65,2719.08,0.588504,81.2618,0,391.237,1414.87,78.3843,2.40025,75.1797,80.2111,14.1102,303.834,0,1319.01,733.352,304.34,2.39182,200.898,302.166,22.0802,0.298272,0,0.907825,1204.19,0.427418,1.10833,28.081,0.119676,6.73628,
213,1258.02,2038.67,2605.67,0.617076,62.5933,0,354.443,1387.18,46.9564,1.93894,110.343,61.6212,13.6027,232.784,0,1260.2,624.093,206.227,1.32372,410.698,231.283,19.638,0.298272,0,0.907825,1204.19,0.427418,0.667922,28.7779,0.119676,6.73628,
214,1258.02,2255.03,3974,0.557871,60.5772,0,340.59,1441.36,66.6569,2.16007,271.587,57.7917,14.305,225.856,0,1135.09,891.875,273.654,1.8527,1905.78,216.554,22.6087,0.298272,0,0.907825,1204.19,0.427418,0.254336,21.9647,0.119676,7.12064,
215,1258.02,2367.4,3128.52,0.531391,68.6544,0,469.451,1524.64,64.1679,2.31992,154.795,66.5124,16.8618,255.124,0,1381.04,968.561,254.71,1.92892,514.05,248.426,28.2902,0.298272,0,0.907825,1204.19,0.427418,1.33622,28.7779,0.119676,7.16708,
216,1258.02,3378.16,13561.1,0.372397,104.869,0,313.947,1405.25,84.4132,2.10656,1351.11,102.625,13.8361,334.471,0,1150.66,703.055,298.835,1.79394,12497.9,328.555,20.4185,0.298272,0,0.907825,1204.19,0.427418,1.11753,28.7779,0.119676,7.16708,
217,1258.02,2169.78,2773.98,0.579791,71.4198,0,420.826,1412.81,84.4876,1.81114,94.8869,69.4145,14.1191,247.222,0,1473.62,622.116,275.915,0.85396,1134.37,245.511,19.124,0.298272,0,0.907825,1204.19,0.427418,0.325836,28.7779,0.119676,7.16708,
218,1258.02,2356.7,3051.48,0.533804,93.5659,0,399.836,1430.52,115.823,2.24977,209.626,90.6275,14.4506,290.344,0,1214.98,769.517,315.858,1.92104,1046.4,286.602,21.63,0.298272,0,0.907825,1204.19,0.427418,0.981066,28.7779,0.119676,5.89878,
219,1258.02,2263.14,4741.01,0.555874,55.5175,0,307.797,1394.62,40.4818,1.97042,395.573,53.8323,13.3403,223.606,0,1203.33,705.836,215.93,1.25555,3192.42,218.852,20.6553,0.153235,0,1.13858,1204.19,0.315771,1.30559,28.1611,0.119676,7.16708,
220,1258.02,2673.54,5487.95,0.470544,74.7169,0,356.145,1460.77,87.5728,2.20831,603.02,73.7912,15.3124,234.562,0,1148.55,848.516,279.675,1.98235,3814.04,233.73,24.1953,0.153235,0,1.13858,1204.19,0.315771,0.382116,28.7779,0.119676,7.16708,
221,1258.02,2492.42,3294.88,0.504738,117.533,0,484.131,1539.82,129.621,2.59588,86.613,115.088,17.0092,371.092,0,1458.33,922.301,395.437,2.37545,362.24,364.025,25.3713,0.153235,0,1.13858,1204.19,0.315771,1.35647,28.7779,0.119676,7.16708,
222,1258.02,2515.42,3431.73,0.500123,122.068,0,478.487,1485.03,102.629,2.19999,188.464,120.422,16.115,329.454,0,1356.43,886.477,339.707,2.36547,824.023,325.544,24.3535,0.153235,0,1.13858,1204.19,0.315771,0.0795311,21.8368,0.119676,7.16708,
223,1258.02,2797.64,4754.26,0.449671,121.629,0,562.693,1511.47,85.9011,2.26551,377.412,119.298,16.9684,380.449,0,1489.1,885.5,326.801,2.05401,2509.39,373.999,25.6779,0.153235,0,1.13858,1204.19,0.315771,0.340254,28.7779,0.119676,7.16708,
224,1258.02,1974.47,2986.28,0.637143,50.673,0,255.966,1347.14,59.3264,2.21444,197.721,49.7176,11.7112,194.939,0,1089.17,611.437,239.786,2.04698,1327.37,193.154,17.4849,0.153235,0,1.13858,1204.19,0.315771,1.36315,26.5032,0.119676,5.87529,
225,1258.02,2326.9,3293.75,0.540642,71.4318,0,519.204,1415.96,52.9406,2.10347,180.231,70.5201,14.5012,231.288,0,1614.46,657.306,201.946,1.47768,1156.5,230.825,20.5832,0.153235,0,1.13858,1204.19,0.312547,0.789816,28.7779,0.119676,7.16708,
226,1258.01,1991.03,2747.29,0.631837,54.5488,0,252.013,1420.63,47.8465,2.31663,145.791,53.4785,14.4081,227.417,0,1099.08,787.431,216.975,2.13329,870.249,225.42,23.2595,0.153235,0,1.07303,1204.19,0.294372,1.36315,27.4812,0.119676,7.16708,
227,1258.01,1942.68,2288.75,0.647564,77.9175,0,203.219,1389.04,84.0577,1.96965,97.1198,76.0252,13.3295,264.937,0,730.112,662.544,280.324,1.40028,357.169,262.233,19.1868,0.153235,0,1.07303,1204.19,0.315771,0.884541,29.1447,0.119676,7.16708,
228,1258.01,2414.84,3139.28,0.520948,93.6102,0,528.103,1425.17,81.6651,2.2944,178.383,91.0972,14.5205,269.441,0,1463.66,639.926,252.116,2.17518,1100.11,266.143,19.3548,0.153235,0,1.07303,1204.19,0.315771,0.373783,29.1447,0.119676,4.30976,
229,1258.01,2150.59,2885.77,0.584959,60.3912,0,301.332,1489.52,66.4027,2.13793,154.932,59.413,16.4636,238.595,0,1011.58,962.257,287.109,1.80497,914.423,235.956,27.6789,0.153235,0,1.07303,1204.19,0.315771,0.0694955,29.1447,0.119676,7.16708,
230,1257.5,2025.96,2540.34,0.620695,80.1776,0,277.308,1414.97,83.3337,2.04566,74.4818,79.1505,14.4955,284.074,0,1066.03,762.549,290.442,1.41372,187.232,283.974,22.4269,0.153235,0,1.07303,1204.19,0.548392,0.506061,21.876,0.119676,7.16708,
231,1257.5,2963.8,8139.61,0.424287,82.9698,0,521.064,1438.03,86.7297,2.3436,736.76,80.8788,15.0226,248.949,0,1535.54,720.584,291.495,2.23798,6471.52,247.411,21.46,0.153235,0,1.07303,1204.19,0.548392,0.712631,29.1447,0.119676,7.16708,
232,1257.5,2876.01,6565.32,0.437239,72.5656,0,348.49,1469.95,70.9326,2.21733,824.558,71.4763,15.8182,257.031,0,1134.02,909.483,256.854,2.11607,5125.82,254.936,26.3956,0.153235,0,1.07303,1204.19,0.548392,0.504907,28.6965,0.119676,7.16708,
233,1257.5,1982.69,2254.98,0.63424,81.7202,0,302.867,1374.55,49.3256,2.14392,77.5912,80.829,13.6674,278.863,0,1112.34,616.476,189.807,1.80582,491.602,277.108,19.6325,0.153235,0,1.07303,1204.19,0.548392,1.22252,29.1447,0.119676,6.49814,
234,1255.99,2353.01,2898.16,0.53378,63.4271,0,527.569,1487.75,79.0776,2.44361,114.545,62.321,15.8789,195.28,0,1436.58,874.464,266.911,2.47481,257.942,194.148,25.1679,0.153235,0,1.07303,1204.19,0.548392,0.219947,29.1447,0.191781,7.16708,
235,1255.99,2010.81,2455.36,0.624619,75.1661,0,316.646,1378.8,66.8823,2.28534,86.7509,71.3341,12.9424,269.696,0,1095.53,625.517,257.409,2.26152,272.37,259.375,17.8842,0.153235,0,1.07303,1204.16,0.548392,0.571663,29.1447,0.191781,7.16708,
236,1255.99,2255.47,2781.01,0.556862,59.0016,0,432.484,1493.04,55.7742,2.21163,138.187,57.9617,16.8156,218.743,0,1269.98,862.178,199.989,2.03482,467.733,217.061,26.6831,0.153235,0,1.07303,1204.16,0.273812,0.481756,29.1447,0.191781,7.19254,
237,1255.99,1856.36,2133.83,0.676586,58.2668,0,221.781,1368.65,78.7981,2.1949,58.1115,56.2746,12.2881,250.544,0,935.825,684.278,315.406,2.17996,128.679,243.267,17.5171,0.153235,0,1.07303,1204.16,0.488553,0.335188,21.8203,0.191781,7.19254,
238,1255.99,2339.51,3955.41,0.53686,78.0282,0,330.581,1451.18,69.117,2.16734,316.189,76.6627,15.581,264.842,0,1124.6,839.071,250.811,1.75073,2272.14,262.915,25.0951,0.153235,0,1.07303,1204.16,0.488553,1.22252,29.1447,0.191781,7.19254,
239,1255.99,1989.76,2206.66,0.631227,85.4668,0,319.973,1366,53.6845,1.91284,65.0848,84.2817,13.351,285.145,0,1154.08,592.185,196.373,1.39804,248.973,283.616,18.4323,0.153235,0,1.07303,1204.16,0.488553,0.0435407,29.0814,0.191781,7.19254,
240,1255.99,2534.12,3132.15,0.495632,95.3741,0,556.792,1558.52,55.6576,2.43696,152.016,94.0467,19.2773,272.857,0,1494.73,897.037,202.288,2.21476,450.258,270.519,28.9614,0.153235,0,1.07303,1204.16,0.488553,0.970411,29.1447,0.191781,7.19254,
241,1255.99,2983.09,6731.55,0.421036,101.005,0,463.402,1442.98,80.7508,2.4195,776.726,100.147,15.6612,307.154,0,1382.47,725.139,257.394,2.35842,5377.23,306.869,22.3463,0.153235,0,1.07303,1204.16,0.488553,0.582297,21.8949,0.191781,7.19254,
242,1255.99,2005.7,2710.24,0.626208,37.1523,0,354.942,1338.84,79.9122,2.22826,143.942,35.1479,13.5374,157.049,0,1272.87,626.263,582.589,3.08095,861.818,153.782,21.5101,0.153235,0,1.07303,1028.31,0.0581703,0.166887,28.1697,0.191781,7.19254,
243,1255.99,2174.95,2687.91,0.577481,105.555,0,352.289,1399.71,107.505,2.14458,92.4847,102.321,12.9335,323.939,0,1162.59,632.384,330.462,1.67723,242.875,316.201,16.1312,0.153235,0,1.07303,1204.16,0.488553,0.586319,21.8738,0.191781,7.19254,
244,1255.99,2321.33,3144.63,0.541065,72.6329,0,463.732,1434.28,68.8632,1.98606,195.334,69.8526,14.6458,216.07,0,1408.89,762.848,258.836,1.3483,800.49,209.985,20.7228,0.153235,0,1.07303,1204.16,0.488553,0.373577,29.1447,0.191781,7.19254,
245,1255.99,2509.35,3355.14,0.500524,103.445,0,506.287,1467.24,110.038,2.41481,203.236,101.324,15.363,318.322,0,1479.81,747.503,340.827,2.28932,878.045,313.709,21.4805,0.153235,0,1.07303,1204.16,0.488553,0.605758,30.5432,0.191781,7.19254,
246,1255.99,2232.04,3016.93,0.562709,89.3216,0,400.819,1407.46,43.9824,1.97922,184.794,88.5972,15.0885,274.204,0,1314.28,713.995,200.191,1.27837,1071.33,273.731,22.4503,0.153235,0,1.07303,1204.16,0.488553,0.582781,30.5432,0.191781,7.19254,
247,1255.99,96017.3,936217,0.0130809,66.8156,0,378.134,1310.88,75.064,2.04022,94108.7,64.5344,11.1245,242.849,0,1346.18,384.58,249.484,1.4246,935658,241.451,12.3467,0.153235,0,1.07303,1204.13,0.488553,0.950787,30.5432,0.191781,7.49005,
248,1255.99,2724.24,3848.2,0.461041,119.791,0,656.615,1537.5,106.942,2.40306,166.329,117.041,17.6207,398.017,0,1772.38,1014.19,376.323,2.44786,62406,389.434,28.704,0.153235,0,1.07303,1204.13,0.361781,0.0790141,30.5432,0.191781,7.53722,
249,1255.99,3070.02,5710.58,0.409114,108.323,0,636.294,1464.84,93.242,2.04867,643.2,106.551,15.5256,304.474,0,1770.32,750.319,271.467,1.6584,3993.7,301.377,22.4268,0.153235,0,1.07303,1204.13,0.488553,0.139963,30.1185,0.191781,7.39636,
250,1255.99,2032.92,2324.76,0.617823,61.654,0,309.072,1446.63,58.2264,2.14199,79.9038,60.1517,15.1397,263.375,0,1184.14,826.128,263.617,1.92992,460.371,259.554,23.5598,0.153235,0,1.07303,1204.13,0.488553,0.125356,29.4701,0.191781,7.53722,
251,1255.99,2126.64,2818.57,0.590598,106.396,0,214.435,1493.72,111.405,2.36906,79.9561,102.705,15.6579,351.488,0,711.647,983.729,422.633,2.27332,194.467,340.157,24.8345,0.153235,0,1.07303,1204.13,0.488553,0.291245,29.6974,0.191781,7.53722,
252,1255.99,1970.39,2166.47,0.637431,54.6455,0,261.316,1448.4,25.9119,1.98477,108.22,54.001,15.9116,223.282,0,846.676,812.601,177.996,1.36046,264.393,222.041,25.2929,0.153235,0,1.07303,1204.13,0.0641693,0.528074,29.1625,0.149934,7.50972,
253,1255.99,2156.61,2673.11,0.582391,94.8775,0,414.52,1387.09,63.5692,2.10594,86.3589,94.0385,14.0492,305.014,0,1391.02,632.215,225.008,1.54835,195.885,311.46,19.4909,0.153235,0,1.07303,1204.13,0.488553,0.416555,29.1372,0.191781,7.53722,
254,1255.99,1771.89,1921.7,0.708842,42.3661,0,180.277,1365.99,37.3726,1.86463,89.7017,41.4066,12.9102,186.032,0,725.263,711.76,192.294,0.856192,367.569,184.601,20.294,0.153235,0,1.07303,1204.13,0.488553,0.963005,25.0408,0.191781,7.53722,
255,1255.99,2317.55,3207.54,0.541948,105.588,0,458.671,1391.1,84.9948,2.39708,156.42,104.473,13.9024,339.623,0,1507.02,645.554,301.118,2.29249,805.984,337.644,18.949,0.153235,0,1.07303,1204.13,0.488553,0.767064,31.3906,0.191781,7.53722,
256,1255.99,1806.39,2034.6,0.695301,24.8399,0,283.3,1360.4,29.1073,2.0272,70.1626,23.9894,12.5721,121.752,0,1177.72,642.576,133.495,1.73613,172.275,120.865,18.9924,0.153235,0,0.326034,1204.13,0.307691,0.567547,31.3906,0.191781,7.53722,
257,1255.99,2010.59,2322.78,0.624686,87.7601,0,277.567,1343.76,58.8038,2.33513,140.457,86.9772,12.9336,281.363,0,880.03,547.755,192.225,2.3418,731.669,280.706,17.3618,0.153235,0,0.326034,1204.13,0.307691,0.727018,30.7655,0.191781,6.99023,
258,1255.99,2126.66,3012.35,0.590592,59.8473,0,446.737,1392.7,52.184,2.05933,100.385,59.075,13.6669,222.955,0,1538.69,748.786,224.54,1.82535,439.05,221.787,21.8021,0.153235,0,0.326034,1204.13,0.307691,0.492315,31.6189,0.191781,7.53722,
259,1255.99,2181.19,2764.95,0.575828,100.181,0,401.282,1381.5,107.425,2.23512,76.065,99.6245,12.8748,330.857,0,1316.07,628.234,411.854,2.0001,145.831,324.925,16.6766,0.153235,0,0.326034,1184.43,0.307691,0.424343,26.4771,0.191781,7.53722,
260,1255.99,2267.22,3160.74,0.553977,90.2195,0,394.28,1495.75,125.807,2.50054,56.1027,87.1323,15.4248,310.329,0,1358.95,994.858,430.652,2.73695,91.3939,301.462,25.344,0.153235,0,0.326034,1204.13,0.307691,0.357313,29.7838,0.191781,7.53722,
261,1255.99,2150.33,2892.67,0.58409,39.949,0,392.857,1402.21,65.2315,2.21416,195.474,38.5536,13.8425,201.267,0,1271.92,754.08,269.662,2.30848,925.076,198.395,21.6483,0.153235,0,0.326034,1204.11,0.307691,0.399219,29.1193,0.191781,7.53722,
262,1255.99,2114.58,2751.32,0.593967,57.7758,0,418.34,1420.94,51.4182,2.19272,92.1265,57.037,14.7467,235.381,0,1429.78,735.758,227.66,2.03511,313.728,234.442,22.7863,0.153235,0,0.326034,1204.13,0.307691,1.00893,31.3941,0.191781,7.53722,
263,1255.72,2200.32,2777.22,0.570698,97.2167,0,377.792,1389.75,101.232,2.26335,124.306,94.186,13.5707,330.461,0,1230.13,628.636,325.947,2.15743,310.944,324.364,18.3094,0.153235,0,0.326034,1204.13,0.307691,0.306236,28.3147,0.191781,7.53722,
264,1255.72,2048.57,2463.32,0.612974,94.8943,0,336.871,1355.52,69.7102,2.21717,82.2203,93.8098,13.3206,304.709,0,1128.55,531.92,276.085,2.07982,215.429,302.51,16.8221,0.153235,0,0.326034,1204.13,0.307691,0.897285,30.8373,0.191781,7.53722,
265,1255.72,2349.99,4059.89,0.534351,108.327,0,264.553,1479.31,114.069,2.34136,259.825,106.135,15.4279,391.164,0,969.693,927.6,434.415,2.27918,1757.8,384.444,24.976,0.153235,0,0.326034,1204.13,0.307691,1.00893,30.2285,0.191781,7.53722,
266,1255.72,3665.17,16631.4,0.342608,78.8872,0,386.725,1380.75,70.434,2.22815,1658.08,75.6951,12.3665,257.583,0,1335.45,572.685,286.423,1.91321,15592,250.615,15.3011,0.153235,0,0.326034,1204.13,0.307691,1.00893,26.9686,0.191781,7.53722,
267,1255.72,2515.57,8234.11,0.499178,64.0953,0,244.382,1344.27,53.7367,1.97511,738.761,57.9328,10.4207,264.941,0,1049.94,737.191,264.755,1.39155,6933.59,240.795,9.72223,0.153235,0,0.326034,1204.13,0.307691,1.00893,22.1124,0.191781,7.53722,
268,1255.72,2322.3,2978.84,0.540721,82.672,0,446.74,1499.91,57.838,2.21916,133.707,81.8564,17.3569,285.5,0,1379.43,909.97,199.779,2.18646,414.974,286,26.3999,0.153235,0,0.326034,1204.13,0.307691,0.189972,31.2197,0.191781,6.00619,
269,1255.72,2399.45,3464.85,0.523337,120.954,0,433.985,1432.88,97.2391,2.0443,177.563,119.736,15.0411,364.959,0,1348.52,740.365,342.643,1.72082,818.535,362.206,21.7469,0.153235,0,0.326034,1204.13,0.307691,0.538002,31.9098,0.191781,7.53722,
270,1254.36,2270.85,4130.78,0.552376,77.4479,0,289.188,1390.9,86.8046,2.09666,334.975,76.1531,13.2837,291.814,0,1007.11,642.434,303.02,1.66942,2699.56,289.95,18.6041,0.153235,0,0.326034,1204.13,0.307691,0.650572,31.9098,0.191781,2.97698,
271,1254.36,1964.32,2383.25,0.638574,65.1275,0,334.515,1327.66,69.5872,2.25762,91.9001,62.5694,10.7011,225.721,0,1162.2,501.177,284.085,2.32768,330.344,220.402,10.2492,0.153235,0,0.326034,1204.13,0.248355,0.371576,29.7033,0.191781,3.72745,
272,1254,2648.37,4057.78,0.473501,87.7123,0,534.845,1455,108.147,2.09628,360.516,84.9024,15.1446,269.764,0,1503.3,804.026,383.94,1.61757,1673.04,263.633,22.1139,0.153235,0,0.326034,1204.13,0.307691,0.743636,22.0494,0.191781,7.53722,
273,1254,2137.16,2722.47,0.586763,74.227,0,275.099,1410.06,91.4243,2.22071,195.703,74.0048,14.4177,276.663,0,911.588,701.112,297.791,1.79807,1198.04,277.89,20.8031,0.153235,0,0.326034,1204.13,0.307691,0.761452,31.9098,0.191781,7.53722,
274,1254,2539.23,5697.92,0.493852,86.3271,0,276.403,1349.61,64.2763,2.07714,662.19,85.5239,12.8254,278.696,0,981.76,473.472,212.557,1.72295,4504.11,278.252,14.6533,0.153235,0,0.326034,1204.13,0.307691,0.478232,31.9098,0.191781,7.53722,
275,1254,2000.1,2320.29,0.626971,79.0097,0,273.406,1399.46,64.2472,2.14421,90.533,77.4344,13.8678,261.332,0,960.685,664.899,231.564,1.9059,428.693,257.61,19.806,0.153235,0,0.326034,1204.13,0.307691,0.840319,31.9098,0.191781,7.53722,
276,1254,3563.41,9200.7,0.351911,118.155,0,556.102,1512.06,110.86,2.2846,1131.71,115.443,16.7963,351.693,0,1612.71,955.651,383.758,2.03142,7290.68,344.377,25.915,0.153235,0,0.326034,1204.13,0.307691,0.726805,32.5016,0.191781,7.53722,
277,1254,2419.07,3783.12,0.518383,74.469,0,348.899,1509.13,113.278,1.9801,283.759,71.2493,16.3103,260.813,0,1199.24,1067.78,483.538,1.37093,1720.55,254.554,26.4159,0.153235,0,0.326034,1204.11,0.307691,0.150852,32.5016,0.191781,7.53722,
