Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.front.roll_center.z.avg,Heave.front.king_pin_inclination_l.avg,Heave.front.mechanical_trail_l.avg,Heave.front.tie_rod_angle_top_view_l.avg,Heave.front.motion_ratio_heave_l.avg,Heave.front.toe_angle_l.avg,Roll.front.camber_angle_l.avg,Heave.front.scrub_radius_l.avg,Steering.front.ackerman_angle.avg,Heave.front.side_view_swing_arm_angle_l.avg,Roll.front.roll_center.y.avg,Steering.front.tie_rod_angle_front_view_l.avg,Steering.front.camber_angle_l.avg,Heave.front.roll_center.z.std_dev,Heave.front.king_pin_inclination_l.std_dev,Heave.front.mechanical_trail_l.std_dev,Heave.front.tie_rod_angle_top_view_l.std_dev,Heave.front.motion_ratio_heave_l.std_dev,Heave.front.toe_angle_l.std_dev,Roll.front.camber_angle_l.std_dev,Heave.front.scrub_radius_l.std_dev,Steering.front.ackerman_angle.std_dev,Heave.front.side_view_swing_arm_angle_l.std_dev,Roll.front.roll_center.y.std_dev,Steering.front.tie_rod_angle_front_view_l.std_dev,Steering.front.camber_angle_l.std_dev,Heave.front.roll_center.z.best,Heave.front.king_pin_inclination_l.best,Heave.front.mechanical_trail_l.best,Heave.front.tie_rod_angle_top_view_l.best,Heave.front.motion_ratio_heave_l.best,Heave.front.toe_angle_l.best,Roll.front.camber_angle_l.best,Heave.front.scrub_radius_l.best,Steering.front.ackerman_angle.best,Heave.front.side_view_swing_arm_angle_l.best,Roll.front.roll_center.y.best,Steering.front.tie_rod_angle_front_view_l.best,Steering.front.camber_angle_l.best,
130,46.6263,74.8931,138.462,0.622571,26.5948,1.28169,2.65761,0.25645,0.191571,0.501152,0.45936,3.3589,0.0624774,7.06496,30.5024,0.405403,1.55635,84.346,4.14982,16.0772,0.901219,0.304619,0.553082,0.0930513,18.7448,0.182551,43.1216,5.40426,0.221246,0.474543,12.629,0.601607,0.0335324,0.0698482,0.13639,0.413674,0.290559,0.0106058,0.020996,0.123542,12.5801,0.360472,1.4697,
131,46.6263,69.3286,158.877,0.67254,22.6074,1.58797,0.668924,0.173388,0.171234,0.713732,0.448853,6.10782,0.0547477,5.24224,29.6296,0.413843,1.5089,69.427,6.89372,4.70692,0.703351,0.232815,2.03982,0.0124214,42.8524,0.198192,35.9332,4.19692,0.358887,0.26764,12.6498,0.601607,0.0336841,0.0703331,0.13639,0.413674,0.401592,0.0106058,0.0216847,0.125821,0.898686,0.360596,1.4697,
132,46.6263,60.6116,97.8733,0.769263,24.2118,0.80733,0.84506,0.176879,0.157058,0.617488,0.456788,0.307331,0.0589504,1.21254,29.8369,0.402848,1.52064,80.5359,1.53863,5.65991,0.724912,0.133721,1.37226,0.049994,2.07062,0.229915,7.57297,2.5853,0.282338,0.34614,12.6564,0.601607,0.0338107,0.0703331,0.136586,0.413674,0.449521,0.0106058,0.0232207,0.126746,11.7298,0.36151,1.47006,
133,46.6245,101.093,170.953,0.461203,51.6428,1.37302,3.85507,0.273992,0.450606,1.12974,0.464621,5.52111,0.18246,5.94773,28.1942,0.455188,1.60275,129.393,3.60502,13.8413,0.624318,0.99059,3.29019,0.136814,18.2696,0.692807,27.4348,6.37296,0.353256,0.743646,12.6671,0.601536,0.034772,0.0701295,0.136586,0.141345,0.0976646,0.0106058,0.0247759,0.126746,2.77893,0.361193,0.837945,
134,46.6234,66.246,137.331,0.703793,23.6748,1.1503,0.380436,0.183177,0.192196,0.960946,0.451653,2.57693,0.0592577,4.33737,30.3853,0.401712,1.49192,76.8165,3.82821,2.40503,0.777566,0.410826,3.78991,0.0187033,18.1439,0.264948,29.5816,2.52328,0.279978,0.148895,12.6807,0.602222,0.0348238,0.0701295,0.136763,0.418848,0.449521,0.0108585,0.0248715,0.126307,30.1788,0.361597,1.47065,
135,46.623,85.1353,177.612,0.547634,34.7863,1.64866,4.29053,0.287291,0.321076,0.808802,0.469283,4.3091,0.0744868,6.77253,29.2522,0.442921,1.67221,110.06,4.90012,18.4141,0.96322,0.864938,2.4889,0.133233,17.9877,0.208153,29.8377,4.46888,0.322653,0.848168,12.6871,0.602222,0.0348278,0.071041,0.13664,0.418848,0.16316,0.0108847,0.0249783,0.126307,6.69301,0.361636,1.47093,
136,46.6213,91.5741,179.498,0.50911,37.9737,1.81465,5.44654,0.36743,0.329075,0.836084,0.456919,6.17575,0.212547,6.70618,29.1469,0.444318,1.66398,111.469,5.68317,22.9,1.17801,0.766387,1.64818,0.0840676,25.8527,0.924864,34.015,4.18652,0.32457,0.844096,12.6871,0.602489,0.0357542,0.0703686,0.13664,0.418231,0.131441,0.0108847,0.0249783,0.126307,11.6168,0.361636,1.47108,
137,46.6213,93.5632,149.86,0.498287,35.1437,2.09806,5.05542,0.36039,0.307589,1.13302,0.437164,6.56572,0.184559,11.6019,28.5892,0.503923,1.58249,78.1458,5.48956,15.4326,0.979204,0.61468,2.84843,0.0753032,21.678,0.583479,47.104,5.33139,0.46055,0.638102,12.6818,0.602684,0.0355336,0.0703686,0.13664,0.255616,0.127514,0.0108847,0.0243541,0.128093,4.006,0.361647,0.434417,
138,46.6205,120.21,213.603,0.387826,54.4564,2.44004,4.83574,0.499973,0.411211,0.881212,0.459327,9.04612,0.217467,16.8937,28.0142,0.574192,1.47998,120.463,6.21378,15.6718,1.27458,0.775275,2.0036,0.0718985,27.0182,0.605593,57.8614,6.00142,0.687307,0.351507,12.6805,0.602684,0.0357542,0.0702563,0.136635,0.417857,0.28732,0.010832,0.0249783,0.128093,9.61877,0.361941,0.308805,
139,46.6205,115.697,218.841,0.402952,51.6653,2.21278,6.19745,0.42091,0.365433,0.963337,0.467599,7.12288,0.151344,15.4434,28.4955,0.564413,1.62689,130.642,5.76859,21.3381,1.10561,0.833787,1.9668,0.119778,22.4607,0.452522,58.8346,5.33228,0.626657,0.800417,12.6869,0.602959,0.0352284,0.0702563,0.136635,0.417168,0.197195,0.0107245,0.0250014,0.128093,5.08325,0.361749,1.42455,
140,46.6205,114.521,265.333,0.40709,47.7564,1.79652,7.40006,0.412981,0.352325,1.06185,0.46225,6.91802,0.13743,17.7466,28.3969,0.481707,1.59832,156.977,4.46338,27.5332,1.04802,0.716326,2.23313,0.234025,22.3321,0.387499,66.2166,5.61657,0.387577,0.666534,12.6887,0.60283,0.0352284,0.0702563,0.136635,0.417056,0.0509082,0.0107174,0.0250014,0.128684,5.54449,0.361941,0.546413,
141,46.6205,80.1666,138.02,0.581545,30.4062,1.77017,2.4931,0.271824,0.294415,0.637181,0.46056,5.06776,0.182115,6.62257,29.9944,0.463846,1.50246,85.7566,4.82341,12.0678,0.833749,0.647956,1.34951,0.0636323,21.0321,0.763508,39.9019,6.62158,0.399088,0.146103,12.688,0.602959,0.0361525,0.0702181,0.136635,0.339039,0.449585,0.0107174,0.0249131,0.129051,6.24845,0.362382,1.47115,
142,46.6194,145.488,271.474,0.320434,78.2326,1.44473,7.87168,0.451325,1.36309,1.61415,0.498919,4.85471,0.316202,18.409,28.1763,0.504714,1.75078,188.286,2.8691,26.798,1.07304,7.12038,3.73079,0.16504,13.9649,0.871915,61.5392,5.97212,0.426473,0.98468,12.6935,0.603045,0.0358981,0.0702181,0.136777,0.417056,0.313477,0.0107174,0.0247607,0.129051,7.57541,0.362382,1.03785,
143,46.6194,101.353,245.768,0.459969,25.636,1.66108,4.68843,0.255322,0.235838,0.880945,0.449608,5.92868,0.27753,11.1137,48.1192,0.46187,1.64515,70.5005,5.94675,19.852,0.924922,0.911955,2.61973,0.0995775,27.7819,1.18383,52.631,131.93,0.426192,0.771546,12.6935,0.603045,0.0353094,0.0703152,0.135934,0.416722,0.109942,0.0107117,0.0249131,0.129441,9.55171,0.362382,1.47115,
144,46.6187,76.9704,148.712,0.605671,25.5554,1.59717,3.15689,0.227664,0.239658,0.562574,0.447203,3.30059,0.0923855,10.2993,29.4737,0.448035,1.56978,63.1671,4.89577,16.6897,0.783256,0.50358,0.919054,0.0441526,16.4363,0.418076,49.9096,18.8125,0.415861,0.870741,12.6984,0.603045,0.0358091,0.0703152,0.13506,0.416722,0.176181,0.0107117,0.0249131,0.129744,10.2,0.362506,0.349063,
145,46.6176,71.2633,125.198,0.654159,21.1854,1.15657,3.35515,0.229274,0.226385,0.66383,0.436183,2.81553,0.0926842,9.29945,29.7425,0.436388,1.62405,44.755,3.52687,16.4855,0.792408,0.438496,1.58771,0.0689196,14.4803,0.347575,46.5378,2.85975,0.412316,0.743657,12.6976,0.603045,0.0358091,0.0699041,0.13506,0.416722,0.0307626,0.0107152,0.0248408,0.129744,9.94711,0.362353,1.47097,
146,46.6174,64.003,89.7332,0.728362,20.2723,1.07801,1.8627,0.181861,0.206803,0.576122,0.445485,2.56648,0.20705,5.19107,29.4084,0.434928,1.57187,38.6157,2.98499,8.96012,0.642753,0.363414,0.952375,0.0365129,13.2929,0.911092,27.089,3.88598,0.363212,0.567213,12.6968,0.603045,0.0358091,0.0692571,0.134839,0.417019,0.201072,0.0107174,0.0248687,0.130152,9.05742,0.362353,1.47105,
147,46.6171,116.417,211.245,0.400434,51.8634,2.62692,6.49589,0.347162,0.370201,1.17738,0.454046,7.91396,0.291887,14.0328,28.875,0.459807,1.50807,125.348,6.5919,22.1687,0.847679,0.734921,2.78169,0.0790902,25.2877,0.924635,53.7822,4.64019,0.311289,0.49346,12.6968,0.603114,0.0358091,0.0690139,0.134839,0.417026,0.08438,0.0107205,0.024998,0.130665,9.87357,0.362661,0.61426,
148,46.6163,89.5106,153.841,0.520791,31.1542,1.43864,4.06538,0.351104,0.276915,0.748202,0.456317,4.62345,0.110083,15.3603,28.9532,0.438245,1.53462,72.8101,3.60714,15.5754,1.03806,0.488327,1.4307,0.0353594,16.2095,0.36079,60.0141,4.47808,0.277958,0.242435,12.6968,0.603135,0.0358486,0.068974,0.134839,0.416857,0.369082,0.0107068,0.024998,0.130665,9.01437,0.362619,1.47119,
149,46.6163,82.6551,150.662,0.563986,22.1479,1.9818,4.60511,0.258998,0.253526,0.710385,0.440268,5.58451,0.132252,15.1954,29.313,0.42705,1.60493,48.6243,6.60732,18.8122,0.814726,0.505209,1.16527,0.0620379,35.6381,0.594583,60.5043,4.55974,0.26832,0.846544,12.6982,0.603135,0.0360698,0.068974,0.134839,0.416058,0.11614,0.0107068,0.0252425,0.130665,6.031,0.362619,0.3447,
150,46.616,98.8949,189.513,0.471369,48.8539,1.09634,6.19835,0.425324,0.214426,0.901878,0.508353,4.27357,0.081346,4.666,29.4321,0.492684,1.75058,134.054,1.98243,21.02,1.2734,0.294251,2.10722,0.242502,15.3863,0.218267,28.5591,3.58068,0.455623,1.06275,12.6982,0.603134,0.0360698,0.0683816,0.134861,0.416058,0.449606,0.0107068,0.0253915,0.130665,9.02444,0.362836,1.4716,
151,46.6155,70.0543,164.061,0.66542,14.4542,0.724022,1.43357,0.191218,0.152034,0.515256,0.452005,0.682013,0.0277391,6.11767,43.4403,0.399581,1.46475,12.2481,0.90208,10.8739,0.875475,0.130169,0.699853,0.0581165,5.91353,0.0550654,41.959,93.797,0.266108,0.290192,12.6982,0.603134,0.0356586,0.0681175,0.134861,0.415789,0.449606,0.0107068,0.025361,0.130569,30.1865,0.362602,1.1139,
152,46.615,98.1385,164.989,0.474992,38.565,2.37695,4.0166,0.462231,0.373033,1.17647,0.425117,6.44127,0.352457,13.3149,28.5538,0.557322,1.52343,83.2685,5.54901,13.8524,1.26664,0.700832,2.4978,0.081655,21.4715,1.18657,51.7105,15.6343,0.617044,0.195928,12.6982,0.603065,0.0356586,0.0680133,0.134742,0.415789,0.0963004,0.0107045,0.025394,0.131737,6.10423,0.362882,1.29252,
153,46.615,114.459,231.283,0.407263,37.7018,2.43312,8.08307,0.45661,0.291794,1.1444,0.45161,8.72656,0.323226,23.522,28.8775,0.548594,1.89914,89.0865,6.66654,28.0879,1.34201,0.581418,3.63769,0.0510156,32.6279,1.13422,78.7566,5.10176,0.674656,1.93818,12.6961,0.603065,0.0356586,0.0679738,0.134742,0.415789,0.281238,0.0107045,0.0253911,0.131347,6.31628,0.362882,1.47167,
154,46.6146,70.7111,100.586,0.659226,21.5164,0.938214,4.43432,0.281251,0.256427,0.460018,0.432439,3.5712,0.131792,7.77529,28.9554,0.424925,1.53337,37.0867,1.63924,18.1034,0.918656,0.483076,0.699078,0.076114,15.3659,0.499788,34.7354,4.95153,0.283836,0.667243,12.6961,0.603141,0.0361183,0.0679738,0.134742,0.415789,0.0171375,0.0107045,0.0253911,0.131573,5.63235,0.362882,0.239557,
155,46.6146,66.1548,86.3122,0.704629,21.0191,1.85897,1.61788,0.213221,0.260774,0.445161,0.434253,4.1394,0.133743,5.09056,29.0127,0.410869,1.51807,38.0121,5.07236,7.89143,0.613319,0.502455,0.125739,0.0682304,16.5337,0.496609,28.8084,4.72186,0.191577,0.320987,12.6984,0.603189,0.0361183,0.0678599,0.134742,0.415789,0.0875573,0.0106714,0.0253911,0.131692,7.24979,0.362882,0.715768,
156,46.6144,103.217,173.559,0.451616,40.1483,1.51711,3.22356,0.357467,0.336923,0.899095,0.464354,6.18927,0.249609,17.015,30.7626,0.449739,1.60385,108.75,3.36052,10.6129,1.00939,0.659343,1.70274,0.174398,19.4455,0.972753,57.5982,11.3117,0.290875,0.86852,12.6984,0.603198,0.036463,0.0674852,0.134823,0.416151,0.0880647,0.0107187,0.0254359,0.131591,10.2054,0.36292,0.505929,
157,46.6141,104.453,185.302,0.44627,50.6808,1.94476,3.31456,0.401693,0.331328,1.18086,0.462592,6.18838,0.213722,7.71615,29.7873,0.549589,1.68104,132.138,5.1266,11.4028,1.05122,0.709712,2.59245,0.128234,20.2694,0.829262,31.3816,7.33297,0.597954,1.0233,12.6997,0.603198,0.0365739,0.0674852,0.1348,0.416362,0.0790505,0.0107187,0.0253438,0.131957,9.9254,0.363018,1.18589,
158,46.614,102.053,167.078,0.456762,32.916,1.8705,5.11281,0.511787,0.335324,1.00561,0.461611,5.46065,0.514243,18.8064,32.8681,0.586108,1.60384,67.4223,5.01195,16.3496,1.44475,0.624985,2.831,0.1206,18.9501,1.55949,63.2413,26.2871,0.682821,0.535899,12.7005,0.60323,0.0365739,0.0674852,0.1348,0.416275,0.0925655,0.0107132,0.0255099,0.131957,14.0799,0.363018,1.33295,
159,46.614,80.5605,170.334,0.57862,29.7285,1.59604,2.616,0.247197,0.231915,0.82189,0.479132,4.91933,0.063219,7.35834,30.5955,0.430966,1.47249,83.8727,6.36295,12.6936,0.918544,0.519219,1.99409,0.162232,28.5087,0.347103,41.5468,6.64983,0.447523,0.265284,12.7002,0.60323,0.0366611,0.0674852,0.1348,0.41603,0.44962,0.0107132,0.0255107,0.131957,10.5019,0.362493,0.223457,
160,46.6134,134.979,294.979,0.345339,59.0832,3.17768,5.8809,0.645938,0.31656,1.21739,0.455994,12.286,0.349596,18.8435,30.5202,0.590268,1.6114,181.991,8.62485,17.7458,1.68194,0.531568,3.3458,0.199115,36.3887,1.14865,53.9804,15.1348,0.6467,0.706162,12.7002,0.60323,0.0369087,0.067403,0.134481,0.41603,0.0644467,0.0107132,0.0255812,0.131957,7.88994,0.363113,0.718571,
161,46.6134,110.307,225.053,0.422577,39.5161,1.19399,7.03217,0.37845,2.87269,0.825687,0.454461,5.20303,0.188992,21.5768,29.0354,0.470562,1.55915,102.291,2.89273,24.0396,1.11633,18.0239,2.23154,0.102774,18.2424,0.752587,73.8609,5.17003,0.419363,0.462496,12.7008,0.603295,0.0369087,0.0673245,0.134481,0.41603,0.155922,0.0106813,0.025757,0.131957,1.64082,0.363113,1.08048,
162,46.6133,98.0022,212.551,0.475635,36.1268,2.26845,3.71988,0.37362,0.418818,0.795941,0.461968,6.71915,0.0763,15.6348,29.3831,0.447365,1.57608,102.81,6.7806,15.6738,1.22057,2.44902,1.86961,0.113777,28.5339,0.256197,63.8245,3.36962,0.370343,0.58716,12.7004,0.603175,0.0368842,0.0673245,0.134481,0.416275,0.0748511,0.0106813,0.0257997,0.131957,11.3788,0.363147,0.814142,
163,46.6133,59.2577,63.3325,0.786621,20.4603,0.718311,3.10482,0.231632,0.223016,0.573715,0.447852,1.36445,0.105329,0.578044,29.4254,0.432621,1.59214,40.0863,0.565716,15.6271,0.857665,0.46891,0.970792,0.0357483,9.21157,0.494169,8.77175,3.77241,0.371527,0.604307,12.7004,0.603308,0.0367144,0.0673245,0.134481,0.416141,0.246224,0.0106813,0.0257976,0.13247,9.96023,0.362887,1.47219,
164,46.6127,78.2231,162.156,0.595895,24.8184,1.31461,2.21181,0.271124,1.77293,0.581977,0.453697,3.69262,0.0560391,11.4167,29.7496,0.426617,1.45688,65.4343,3.53696,10.8275,1.00201,11.2666,0.807413,0.0870163,18.2293,0.191669,56.6825,2.76242,0.33054,0.145058,12.7004,0.603242,0.0368842,0.0670501,0.134147,0.416141,0.128144,0.0106939,0.0258822,0.13247,10.7395,0.363174,1.0637,
165,46.6127,133.189,372.455,0.349975,32.2962,2.7329,3.74694,0.346007,0.521766,0.789836,0.467115,10.0259,0.129961,13.9441,66.0925,0.435207,1.66017,116.903,8.61855,16.9047,1.15867,2.40142,1.98566,0.15842,40.3382,0.568792,60.1414,253.089,0.287506,0.927333,12.7004,0.603183,0.0368842,0.0669568,0.134147,0.416141,0.0803779,0.0106939,0.0256912,0.132398,30.1894,0.363163,1.47225,
166,46.6127,65.2953,99.669,0.713875,22.1408,1.02168,1.15605,0.279638,0.183794,0.585703,0.444627,2.46624,0.0331673,5.77564,29.2808,0.41891,1.50833,50.5779,2.67556,5.6925,1.04786,0.331468,0.884879,0.0508347,12.8703,0.103565,36.1118,36.7377,0.274982,0.257402,12.6997,0.603183,0.0368842,0.0669568,0.134147,0.416141,0.109583,0.0106939,0.0257207,0.132509,4.60163,0.36334,1.47211,
167,46.6124,74.3043,116.704,0.627317,26.1783,0.846225,4.20861,0.237871,0.270506,0.624303,0.440106,3.1494,0.0773669,7.46267,28.8278,0.450592,1.53061,54.4274,1.189,18.8402,0.690891,0.538992,1.16312,0.0391678,13.0616,0.217685,36.3286,5.41552,0.380555,0.453295,12.7004,0.603183,0.0368842,0.0669568,0.134147,0.416159,0.229353,0.0106807,0.0258774,0.132556,4.81781,0.363239,0.736774,
168,46.612,85.1241,156.084,0.547577,28.886,1.33497,3.44314,0.311712,0.68342,1.01208,0.444238,1.94218,0.208704,15.3233,29.5307,0.40505,1.59854,71.5074,3.10573,15.2692,1.04652,3.1341,2.39038,0.0697344,9.57674,0.732425,60.9735,3.23816,0.209044,0.841396,12.7008,0.603159,0.0368842,0.0669568,0.134039,0.415579,0.0772661,0.0106382,0.0259138,0.132475,13.7017,0.363415,1.22516,
169,46.612,79.9674,121.425,0.582888,26.9718,1.67262,7.12547,0.34687,0.277673,0.807148,0.431416,5.69596,0.259591,5.41033,28.664,0.490002,1.81456,54.8596,4.78872,25.2879,1.02584,0.503508,1.52356,0.0731312,20.4621,0.857905,23.975,5.40587,0.447383,1.3812,12.7008,0.60311,0.0370551,0.0669568,0.134039,0.415579,0.118883,0.0106382,0.0259138,0.132556,4.42927,0.363479,1.47245,
170,46.6115,103.696,208.798,0.4495,41.8019,2.5597,3.01543,0.40886,0.3636,0.821986,0.459242,8.29459,0.231919,14.8753,28.9034,0.504865,1.45524,112.928,7.92689,10.4604,1.17918,0.796475,1.76201,0.121225,32.8436,1.09928,56.5165,4.66144,0.542082,0.400053,12.7002,0.603108,0.0370551,0.0671835,0.133808,0.415579,0.0344241,0.0106382,0.0256556,0.13258,7.84557,0.363572,0.444239,
171,46.6115,322.708,1545.57,0.144438,258.113,2.27928,4.32987,0.469356,0.640716,1.66739,0.498861,7.95512,0.271567,14.8933,29.4779,0.512662,1.59963,1511.54,7.18329,12.9761,1.2597,1.77162,5.48069,0.293262,32.5121,1.0279,63.2632,4.94412,0.508108,0.520973,12.7002,0.603108,0.0369288,0.0671835,0.133808,0.415097,0.046512,0.0106382,0.0258718,0.13258,12.1947,0.363576,0.772378,
172,46.6113,64.1107,122.49,0.727044,21.0764,1.14272,0.737396,0.110583,0.194003,0.528408,0.455309,2.49244,0.0463363,5.58377,29.9057,0.3895,1.44808,103.22,3.77424,5.77407,0.464894,0.562419,0.908474,0.0588718,17.7608,0.210255,38.7433,2.0566,0.217088,0.182778,12.6993,0.603251,0.0369288,0.0673181,0.133808,0.415097,0.449601,0.0106382,0.0258534,0.13258,15.8094,0.363533,0.248501,
173,46.6108,102.378,206.464,0.455283,40.874,1.47374,6.46914,0.364397,0.403388,0.90457,0.458951,5.86957,0.116517,14.4688,28.8679,0.509479,1.59719,113.574,4.19694,23.0966,1.05355,1.00452,2.1526,0.137444,20.9094,0.353748,56.58,4.63596,0.566834,0.570797,12.6993,0.603302,0.0369288,0.0673262,0.133808,0.41486,0.124135,0.0106012,0.0258534,0.132799,12.0682,0.363539,1.47238,
174,46.6108,75.7763,119.302,0.615111,21.2468,1.70851,4.31191,0.29093,0.230565,0.632895,0.455008,5.40037,0.0938342,9.40062,29.9784,0.395611,1.63088,41.0625,4.79601,20.5724,0.970191,0.392785,1.11319,0.0928995,22.453,0.325183,45.6023,3.86817,0.177388,0.753496,12.6995,0.603113,0.0369108,0.0673262,0.133808,0.19812,0.0216514,0.0106012,0.0258675,0.132796,13.7692,0.363099,1.47242,
175,46.6108,76.978,133.687,0.605508,24.513,1.95602,3.33659,0.340612,0.238668,0.662381,0.437589,4.72204,0.279336,9.46571,28.9843,0.417878,1.62389,57.7631,5.63112,14.3109,1.11594,0.421795,1.01258,0.0784743,20.3475,1.01544,40.1459,4.94621,0.240465,0.632066,12.6995,0.603113,0.0369288,0.0673262,0.133747,0.41486,0.014543,0.0106012,0.0258938,0.13309,6.48214,0.363374,1.47237,
176,46.6104,104.831,206.045,0.444625,46.6417,2.00534,3.1638,0.414659,0.33138,1.24416,0.471222,6.85226,0.104076,10.4028,31.189,0.464139,1.5461,130.376,5.33206,10.7752,1.18117,0.726787,3.55885,0.0893322,23.3563,0.439347,48.1108,15.6918,0.411802,0.540468,12.6988,0.603364,0.0369288,0.067226,0.133733,0.41393,0.44959,0.0105509,0.0259567,0.13317,4.4529,0.36365,0.863624,
177,46.6104,80.8732,147.775,0.576339,28.1805,1.02223,3.9694,0.341189,0.28794,0.754748,0.448481,2.3404,0.101672,12.1234,29.3188,0.449691,1.53471,69.0865,2.11305,19.0759,1.13347,0.619031,1.5965,0.0504331,10.2718,0.341854,53.8563,4.35715,0.382824,0.58766,12.6987,0.603364,0.037122,0.067226,0.133733,0.412151,0.206719,0.0104507,0.0259377,0.133194,7.41556,0.363484,0.553242,
178,46.6101,104.911,192.933,0.444281,44.0452,2.83253,6.99774,0.456993,0.342297,0.950054,0.473279,8.41295,0.453894,6.12189,31.4392,0.530525,1.85481,127.746,7.06983,25.3697,1.2306,0.670697,1.84943,0.147623,28.599,1.58318,28.9166,15.2433,0.531712,1.89332,12.6987,0.603364,0.0370604,0.0671949,0.133733,0.412151,0.184735,0.0104507,0.0259728,0.133232,11.9075,0.363474,1.47237,
179,46.6101,133.241,294.15,0.349819,45.2229,1.71202,9.35359,0.539799,0.679788,1.38624,0.467161,7.11138,0.233195,25.6775,38.6349,0.501166,1.72096,136.624,4.86765,28.6928,1.43603,2.58288,3.81558,0.157016,22.9342,0.745273,80.4386,66.7587,0.502432,1.03232,9.17893,0.603453,0.037392,0.0671949,0.133733,0.412151,0.0486282,0.0104507,0.0259914,0.133267,7.83696,0.363743,1.06785,
180,46.6098,78.892,138.525,0.590805,23.3199,1.55745,3.49987,0.285158,0.259568,0.792224,0.450863,3.82771,0.156523,11.8948,30.8366,0.424022,1.58743,57.1863,4.44348,15.2152,0.928556,0.594679,2.01791,0.0645923,15.775,0.82738,55.8677,12.7282,0.27581,0.545233,12.697,0.603462,0.0369722,0.0672389,0.133733,0.412151,0.15335,0.0104507,0.0259345,0.133327,9.69501,0.36335,1.47251,
181,46.6097,72.4079,126.414,0.64371,22.2718,1.41649,2.66729,0.199273,0.243113,0.53277,0.437441,2.52481,0.161975,10.5392,29.3859,0.439859,1.58794,46.9422,4.20436,13.79,0.683353,0.547928,0.595859,0.0618306,13.7372,0.708834,51.1299,4.43236,0.365514,0.79783,12.6974,0.603423,0.0375876,0.0672389,0.133733,0.411738,0.10792,0.0104507,0.0259914,0.133372,3.18274,0.364336,1.47253,
182,46.6096,127.22,286.94,0.366371,62.8122,1.93794,6.53418,0.457306,0.757234,1.36276,0.498772,5.49135,0.193412,15.2063,29.7516,0.479023,1.73779,190.2,5.40547,25.2651,1.38211,2.72267,3.73579,0.260053,21.254,0.681771,54.0957,4.09616,0.403901,1.23111,12.6974,0.603409,0.037547,0.0671597,0.133713,0.411689,0.185105,0.0104391,0.0259441,0.133446,8.46775,0.364264,0.272601,
183,46.6093,109.463,229.393,0.425801,50.1945,1.32378,4.87471,0.358305,0.320356,0.927947,0.466203,5.29706,0.0896968,13.964,29.4614,0.463308,1.72167,162.732,3.55876,19.1612,1.01215,0.73805,2.26553,0.219204,18.9575,0.3661,53.5914,3.34927,0.376325,1.11505,12.6974,0.603407,0.0377085,0.067206,0.133713,0.411689,0.0779027,0.0104251,0.0238432,0.133472,14.8764,0.364757,1.47256,
184,46.6093,163.835,448.764,0.284489,79.9842,2.27326,8.42252,0.371342,0.3005,1.35511,0.455967,7.10501,0.17629,27.3026,33.7051,0.537753,1.8456,289.672,6.54326,27.9043,0.984864,0.659627,4.76727,0.0616446,26.4735,0.496594,83.2407,32.6148,0.526389,1.57581,12.6974,0.603407,0.0377273,0.0671978,0.133713,0.411689,0.269931,0.0104251,0.0260243,0.133561,14.277,0.364547,1.47256,
185,46.6093,59,86.7319,0.789988,17.6254,0.693256,2.39294,0.113557,0.182987,0.488126,0.449823,0.765925,0.0876849,4.42626,29.8612,0.388374,1.52445,49.4848,0.62761,17.8775,0.411109,0.360078,1.00693,0.00617662,5.288,0.439134,36.7295,4.46768,0.21642,0.377478,12.6982,0.603342,0.0378558,0.067109,0.133694,0.411689,0.449643,0.0104251,0.0261058,0.133622,13.5509,0.365261,1.47257,
186,46.6092,88.2934,166.825,0.52789,40.0472,1.41692,2.8734,0.26749,0.26241,1.23054,0.452705,4.98644,0.128102,5.65944,29.0443,0.410547,1.51395,108.729,4.30939,13.3523,0.838158,0.555574,3.44077,0.0867826,21.7071,0.412023,24.1365,4.85975,0.212271,0.295372,12.6987,0.603487,0.0378558,0.067109,0.133574,0.411677,0.00815458,0.0104251,0.0261166,0.133625,3.48881,0.365462,1.16711,
187,46.6091,86.7769,160.993,0.537115,38.4942,1.38714,2.3451,0.171723,0.252405,1.0798,0.454215,4.10297,0.0907962,7.6272,28.8566,0.455103,1.4596,107.58,4.66332,10.9013,0.497,0.502137,2.89135,0.0697952,18.9236,0.289936,38.5781,5.33186,0.377674,0.234073,12.6987,0.60345,0.0378558,0.067109,0.133574,0.411398,0.177624,0.0104041,0.0261297,0.133601,4.66872,0.365455,0.325786,
188,46.609,115.925,214.001,0.402062,48.2439,2.30565,7.16296,0.41557,0.361126,0.822096,0.464883,9.94147,0.201133,14.7586,29.0213,0.519803,1.70652,121.084,7.32981,22.9744,1.11151,0.698615,1.47382,0.151965,35.282,0.544014,58.8753,3.96015,0.532261,0.808302,12.6989,0.603529,0.0381153,0.067109,0.133574,0.411067,0.146633,0.0104031,0.0261414,0.133731,11.5933,0.365455,1.47258,
189,46.609,113.743,257.069,0.409775,43.4565,2.11768,4.41637,0.38369,0.403924,1.37461,0.453756,9.97198,0.290051,16.2204,32.4705,0.417128,1.76636,129.211,7.26299,17.5958,1.20474,1.11645,4.61973,0.0879452,42.6243,0.955856,65.3978,26.1832,0.239514,1.21118,12.6982,0.603533,0.0382451,0.067109,0.13373,0.411067,0.100679,0.0104031,0.0261786,0.13377,3.58952,0.365684,1.47259,
