Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.front.motion_ratio_heave_l.avg,Heave.front.toe_angle_l.avg,Heave.front.tie_rod_angle_top_view_l.avg,Roll.front.roll_center.y.avg,Steering.front.ackerman_angle.avg,Heave.front.side_view_swing_arm_angle_l.avg,Steering.front.tie_rod_angle_front_view_l.avg,Roll.front.camber_angle_gain_roll_l.avg,Roll.front.side_view_swing_arm_angle_l.avg,Heave.front.motion_ratio_heave_l.std_dev,Heave.front.toe_angle_l.std_dev,Heave.front.tie_rod_angle_top_view_l.std_dev,Roll.front.roll_center.y.std_dev,Steering.front.ackerman_angle.std_dev,Heave.front.side_view_swing_arm_angle_l.std_dev,Steering.front.tie_rod_angle_front_view_l.std_dev,Roll.front.camber_angle_gain_roll_l.std_dev,Roll.front.side_view_swing_arm_angle_l.std_dev,Heave.front.motion_ratio_heave_l.best,Heave.front.toe_angle_l.best,Heave.front.tie_rod_angle_top_view_l.best,Roll.front.roll_center.y.best,Steering.front.ackerman_angle.best,Heave.front.side_view_swing_arm_angle_l.best,Steering.front.tie_rod_angle_front_view_l.best,Roll.front.camber_angle_gain_roll_l.best,Roll.front.side_view_swing_arm_angle_l.best,
311,32.4032,66.872,239.576,0.484556,1.62048,4.62558,0.0903608,0.512254,0.148258,13.4951,4.9725,28.2092,13.1982,6.06787,18.1526,0.758475,0.0538654,1.01662,107.967,0.474842,4.34959,107.752,0.937307,3.00261,0.000389779,0.247788,0.0354055,0.388867,4.47142,3.40628,0.121853,
312,32.4032,74.3939,282.991,0.435563,2.14063,6.76429,0.156584,0.51457,0.22073,15.9326,4.95378,28.1668,15.544,7.90388,25.2992,1.0613,0.0700116,1.26363,127.137,0.535065,4.91736,125.727,0.937198,3.0026,0.000400715,0.278387,0.0354072,0.388862,2.3436,5.98511,0.121798,
313,32.4032,53.2627,178.478,0.608367,1.7053,3.96406,0.0793256,0.513665,0.111083,7.03156,4.95215,28.1723,6.73324,6.68453,9.67777,0.714472,0.0697086,0.716583,83.9867,0.395367,4.62922,83.4168,0.936943,3.00286,0.000394495,0.0667679,0.0354184,0.388863,4.11591,14.049,0.121806,
314,32.4032,53.051,158.902,0.610794,1.97126,6.03619,0.160901,0.515016,0.164626,5.5446,4.95276,28.4425,5.26313,7.68678,26.3924,1.16926,0.0827363,1.0748,64.6031,0.446944,5.49841,64.2412,0.936784,3.00271,0.000403023,0.317065,0.0354136,0.388922,2.7425,26.8503,0.121824,
315,32.4032,72.7757,285.218,0.445248,1.90863,5.49148,0.151964,0.514656,0.179735,15.9532,4.93954,28.1029,15.5335,6.92072,19.4133,1.04452,0.0658816,1.0611,134.404,0.266574,5.08816,132.325,0.93701,3.00326,0.000407801,0.151845,0.0354345,0.388891,2.61123,4.23462,0.121881,
316,32.4032,72.7757,285.218,0.445248,1.90863,5.49148,0.151964,0.514656,0.179735,15.9532,4.93954,28.1029,15.5335,6.91932,19.3906,1.04448,0.0658674,1.06099,134,0.26568,5.07682,132.243,0.93701,3.00326,0.000407801,0.151845,0.0354345,0.388891,2.61123,4.23462,0.121881,
317,32.4032,61.3038,249.712,0.528569,1.43156,4.68933,0.0430126,0.511517,0.105994,11.054,4.94443,27.8602,10.6637,5.00666,19.8133,0.556389,0.0148699,0.833717,115.238,0.252097,1.54428,113.551,0.936968,3.00316,0.000412937,0.273589,0.035429,0.388929,4.7589,19.3268,0.121888,
318,32.4032,52.9714,144.386,0.611712,1.94835,5.95188,0.176185,1.26764,0.146187,5.50074,4.94951,27.8018,5.22909,7.22214,23.3148,1.27447,12.0321,0.899416,63.0893,0.276032,2.57504,62.8171,0.936847,3.00339,0.000416053,0.253634,0.035435,0.388972,3.30111,0.95589,0.121877,
319,32.4032,52.2062,143.856,0.620678,1.84,5.47106,0.157853,1.26527,0.126403,5.4461,4.9415,27.7836,5.17447,6.97039,21.8045,1.22966,12.0083,0.833217,62.9913,0.239678,2.55485,62.8655,0.936847,3.00339,0.000416053,0.253634,0.035435,0.388972,3.30111,0.95589,0.121877,
320,32.4032,48.968,193.928,0.661722,1.12921,3.28168,0.0252711,0.512296,0.0595358,5.80113,4.92917,27.799,5.43076,3.38441,5.27753,0.44956,0.751745,0.421358,93.5719,0.0503077,0.449339,91.7969,0.937009,3.00344,0.0004179,0.397225,0.0354428,0.388921,4.92603,20.0337,0.121896,
321,32.4032,63.098,275.29,0.513539,1.6916,5.32022,0.108204,0.526907,0.0855012,11.5098,4.94046,27.8956,11.0196,6.52675,27.0151,0.990862,0.25396,0.516993,132.878,0.232991,2.71007,130.548,0.936998,3.00342,0.000416096,0.376269,0.0354485,0.388972,3.8236,16.9451,0.121929,
322,32.4032,46.5918,126.781,0.695471,1.4582,3.98682,0.0869612,0.534074,0.123754,3.90209,4.92257,27.9485,3.62888,4.68012,9.62177,0.763655,0.266714,0.865341,59.8019,0.128582,2.04527,59.627,0.937079,3.00339,0.000417692,0.261062,0.0354453,0.38899,2.95468,24.5759,0.121887,
323,32.4032,53.0089,151.75,0.611279,1.36367,5.36006,0.0946444,0.510312,0.103042,6.28756,4.97759,28.2946,6.01751,4.39067,27.2884,0.898249,0.0317657,0.683932,69.7858,0.471658,4.32311,69.6665,0.936996,3.0035,0.000418795,0.282074,0.0354563,0.388964,4.9261,27.8248,0.121856,
324,32.4032,55.905,173.228,0.579612,1.57088,5.79317,0.113128,0.514231,0.0969923,7.52888,4.96215,28.0741,7.25146,5.90456,28.5318,0.990783,0.0650416,0.619396,74.8718,0.391896,3.51572,74.6674,0.937101,3.00356,0.000420437,0.249985,0.03545,0.388982,4.03778,10.6702,0.121871,
325,32.4032,55.905,173.228,0.579612,1.57088,5.79317,0.113128,0.514231,0.0969923,7.52888,4.96215,28.0741,7.25146,5.90086,28.5284,0.99061,0.0649235,0.619368,74.8449,0.391763,3.50888,74.7072,0.937101,3.00356,0.000420437,0.249985,0.03545,0.388982,4.03778,10.6702,0.121871,
326,32.4032,46.3924,104.963,0.69846,1.22696,4.18461,0.0923881,0.607557,0.0807176,3.85953,4.94549,27.7985,3.59664,3.54686,14.7431,0.946951,1.53422,0.527824,47.779,0.322199,1.27835,47.6827,0.937141,3.00365,0.000423337,0.312654,0.0354579,0.388925,3.29119,11.8557,0.121868,
327,32.4032,48.2761,109.753,0.671206,1.32371,5.34074,0.123573,0.607185,0.121989,4.06657,4.93991,27.9495,3.80295,3.90069,24.7061,1.08646,1.53141,0.882459,47.7441,0.336425,2.89181,47.7728,0.937141,3.00365,0.000423337,0.312654,0.0354579,0.388925,3.25227,11.8557,0.121868,
328,32.4032,53.2216,196.502,0.608836,1.61028,5.89893,0.0772755,0.516723,0.148815,6.15951,4.92179,28.1088,5.77954,5.96158,29.8544,0.694553,0.120283,1.05012,94.4216,0.165342,3.91616,92.4205,0.937221,3.00358,0.000423596,0.388407,0.0354578,0.389006,2.52692,17.0179,0.121871,
329,32.4032,53.2216,196.502,0.608836,1.61028,5.89893,0.0772755,0.516723,0.148815,6.15951,4.92179,28.1088,5.77954,5.96273,29.8492,0.691901,0.0791465,1.05006,94.4216,0.164385,3.91142,92.3994,0.937221,3.00358,0.000423596,0.388407,0.0354578,0.389006,2.52692,17.0179,0.121871,
330,32.4032,55.0552,157.111,0.588559,2.11294,5.07445,0.134717,0.562507,0.140595,6.92761,4.94041,28.5053,6.65674,8.43063,20.3003,1.01471,0.919492,0.87292,71.1622,0.245614,5.74048,71.0434,0.937194,3.00363,0.000423499,0.26225,0.0354564,0.388998,4.02305,22.2501,0.121857,
331,32.4032,58.6203,227.982,0.552765,1.83656,4.57048,0.119798,0.517628,0.111683,9.46229,4.93605,27.9841,9.08164,6.94556,15.6259,0.972094,0.111329,0.642707,105.112,0.296905,3.51665,103.31,0.937208,3.00363,0.000422042,0.33505,0.03546,0.388979,1.84326,13.673,0.121842,
332,32.4032,58.6203,227.982,0.552765,1.83656,4.57048,0.119798,0.517628,0.111683,9.46229,4.93606,27.9841,9.08164,6.94224,15.6179,0.971986,0.101922,0.64207,105.082,0.296823,3.47803,103.301,0.937208,3.00363,0.000422042,0.33505,0.03546,0.388979,1.84326,13.673,0.121842,
333,32.4032,76.5233,327.674,0.423443,1.80221,7.16947,0.156821,0.5455,0.144583,17.1775,4.98423,27.8767,16.6663,6.6351,34.3934,1.17018,0.565231,0.85186,153.217,0.501494,2.15081,150.456,0.937198,3.00364,0.000423045,0.154971,0.0354575,0.388972,4.92612,15.4976,0.121833,
334,32.4032,75.7669,327.501,0.42767,1.65043,6.70032,0.131224,0.542987,0.124275,17.1439,4.98105,27.8596,16.6332,6.11347,33.3761,1.08599,0.563006,0.780239,153.002,0.500211,2.12798,150.542,0.937198,3.00364,0.000423045,0.154971,0.0354575,0.388972,4.92612,15.4976,0.121833,
335,32.4032,75.7669,327.501,0.42767,1.65043,6.70032,0.131224,0.542987,0.124275,17.1439,4.98105,27.8596,16.6332,6.11159,33.373,1.0857,0.563001,0.777736,152.999,0.499864,2.12791,150.54,0.937198,3.00364,0.000423045,0.154971,0.0354575,0.388972,4.92612,15.4976,0.121833,
336,32.4032,48.7198,138.43,0.665094,1.34779,5.88224,0.0733546,0.5109,0.0690768,3.98795,4.91006,28.2321,3.7063,4.61224,28.9383,0.783481,0.0363813,0.388125,59.7585,0.174155,4.18723,59.389,0.937162,3.00368,0.000423427,0.280598,0.0354658,0.388962,2.96327,27.8248,0.121791,
337,32.4032,64.8246,273.69,0.49986,1.49573,3.75499,0.098756,0.509808,0.100407,13.2434,4.94108,27.8328,12.8476,5.55804,7.95777,1.00042,0.0307016,0.779337,130.818,0.232206,2.63196,129.364,0.937219,3.00372,0.000424093,0.0732307,0.0354679,0.388973,4.82198,4.11881,0.121812,
338,32.4032,64.8246,273.69,0.49986,1.49573,3.75499,0.098756,0.509808,0.100407,13.2434,4.94108,27.8328,12.8476,5.55607,7.66817,1.00009,0.0306819,0.7787,130.387,0.230125,2.6016,128.908,0.937219,3.00372,0.000424093,0.0732307,0.0354679,0.388973,4.82198,4.11881,0.121812,
339,32.4032,67.993,273.47,0.476567,1.70339,5.43582,0.0988985,0.566456,0.0866252,13.8135,4.95163,27.9256,13.4111,6.24945,24.1698,0.989094,0.956712,0.467919,126.775,0.345425,2.60491,125.126,0.937182,3.00372,0.000422132,0.259441,0.0354683,0.388955,4.53876,15.023,0.12183,
340,32.4032,63.9261,260.528,0.506886,1.62889,5.2546,0.108826,0.546874,0.21502,11.8219,4.9406,27.9789,11.4306,5.75706,20.5687,0.88953,0.442554,1.38405,119.567,0.269615,2.90709,117.837,0.937206,3.00372,0.000422226,0.266212,0.0354713,0.388955,2.90702,13.9387,0.121746,
341,32.4032,65.5119,261.809,0.494616,1.78619,5.53051,0.136508,0.576712,0.273486,12.3629,4.93129,27.9417,11.9727,6.35169,21.0672,1.0075,0.677311,1.70443,119.832,0.314196,2.97865,118.132,0.937206,3.00372,0.000422226,0.266212,0.0354713,0.388955,2.13407,13.9387,0.121746,
342,32.4032,61.6405,251.12,0.525681,1.71257,5.02224,0.171992,0.581888,0.191881,10.7783,4.96167,27.8447,10.3752,6.17448,17.6762,1.33748,1.22323,1.51695,119.212,0.470042,3.33529,117.427,0.937204,3.00378,0.000424335,0.174937,0.0354725,0.388964,1.32556,9.16816,0.121833,
343,32.4032,75.308,318.493,0.430276,1.75813,3.68779,0.110332,0.510349,0.175994,18.2294,4.97516,28.126,17.7348,6.88035,7.37762,0.914481,0.074929,1.13115,153.212,0.457305,3.99203,150.806,0.937232,3.0038,0.00042453,0.259681,0.0354735,0.388962,4.92601,15.784,0.121761,
344,32.4032,58.9949,226.902,0.549255,1.40806,4.02185,0.0821019,0.515839,0.0950416,10.2171,4.92976,27.8972,9.82798,4.30918,12.4581,0.728736,0.0676593,0.522545,109.722,0.147985,1.58161,107.942,0.937228,3.00382,0.000423422,0.272537,0.0354739,0.388961,3.64977,17.0852,0.121767,
345,32.4032,58.9949,226.902,0.549255,1.40806,4.02185,0.0821019,0.515839,0.0950416,10.2171,4.92976,27.8972,9.82798,4.29511,12.4536,0.728202,0.0674361,0.516288,109.681,0.140878,1.56506,107.88,0.937228,3.00382,0.000423422,0.272537,0.0354739,0.388961,3.64977,17.0852,0.121767,
346,32.4032,52.3437,130.5,0.619047,1.90807,6.45375,0.137903,0.518904,0.141813,5.21789,4.93378,28.0747,4.95693,7.53083,31.9113,1.07624,0.0939049,0.939905,50.2678,0.397619,3.69507,50.2526,0.937236,3.00381,0.000422425,0.355239,0.0354743,0.38894,2.466,6.87886,0.121785,
347,32.4032,52.0615,164.654,0.622404,1.37434,4.18584,0.0709429,0.511458,0.104424,6.61779,4.95355,27.9036,6.3395,4.72618,14.0125,0.716801,0.0226445,0.750331,72.6894,0.376712,1.69497,72.4937,0.937236,3.00383,0.000422711,0.187569,0.0354756,0.388933,4.926,17.2001,0.121768,
348,32.4032,58.8458,234.217,0.550647,1.68537,4.83139,0.0754988,0.523012,0.176448,9.47667,4.93978,28.0549,9.0827,6.51497,21.4256,0.750179,0.192998,1.36358,111.691,0.36829,3.47245,109.963,0.937215,3.00382,0.000424089,0.261437,0.0354741,0.38897,2.79452,16.4441,0.121743,
349,32.4032,58.8458,234.217,0.550647,1.68537,4.83139,0.0754987,0.523012,0.176448,9.47667,4.93978,28.0549,9.0827,6.50754,21.4158,0.750164,0.192651,1.36546,111.781,0.367392,3.46913,109.929,0.937215,3.00382,0.000424089,0.261437,0.0354741,0.38897,2.79452,16.4441,0.121743,
350,32.4032,69.8231,292.128,0.464076,1.77778,6.25081,0.135521,0.511238,0.220495,14.2078,4.92215,27.9852,13.812,6.9219,29.292,1.04295,0.0223536,1.46054,128.574,0.191087,3.1929,126.78,0.937212,3.00388,0.000423585,0.305705,0.0354782,0.388962,1.90014,13.424,0.121742,
351,32.4032,76.4988,337.097,0.423578,1.81792,5.49385,0.136805,0.519264,0.18156,18.0109,4.93595,27.8978,17.5047,6.83928,23.3236,1.08589,0.14382,1.30122,156.271,0.359256,2.24213,153.71,0.93721,3.00385,0.00042249,0.261029,0.035478,0.388967,2.48928,13.2833,0.121739,
352,32.4032,57.2463,200.222,0.566032,1.40896,4.15304,0.070062,0.510325,0.100761,9.08911,4.93215,28.179,8.80288,5.0367,15.0084,0.70413,0.0252935,0.681986,89.8448,0.312686,3.61037,89.8512,0.937208,3.00389,0.000423052,0.248063,0.0354779,0.388976,2.62734,27.8248,0.121726,
353,32.4032,57.2463,200.222,0.566032,1.40896,4.15304,0.070062,0.510325,0.100761,9.08911,4.93215,28.179,8.80288,5.02007,14.949,0.700992,0.0236613,0.677225,89.0176,0.31262,3.59934,88.7975,0.937208,3.00389,0.000423052,0.248063,0.0354779,0.388976,2.62734,27.8248,0.121726,
354,32.4032,54.3552,205.264,0.596139,1.35044,5.23545,0.0573165,0.51904,0.130313,7.29432,4.95215,27.8894,6.92678,4.44078,23.6166,0.566546,0.12661,0.989957,95.2931,0.287487,2.74756,93.6616,0.937209,3.0039,0.00042724,0.368093,0.0354809,0.388976,4.92607,10.1154,0.121726,
355,32.4032,48.8893,151.752,0.662788,1.67247,4.70031,0.0718805,0.575508,0.115601,4.5939,4.92958,27.9267,4.30328,6.31546,16.313,0.717221,1.04601,0.783136,70.2734,0.238228,3.48101,69.7885,0.937205,3.00392,0.000427618,0.169327,0.03548,0.388967,2.95056,5.07205,0.121727,
356,32.4032,71.8586,309.962,0.450931,1.56085,5.51445,0.121519,0.510424,0.200608,15.8266,4.94001,27.8079,15.3762,5.56598,25.9488,1.04341,0.0719289,1.42849,142.841,0.177299,1.5736,140.913,0.937192,3.00392,0.000427828,0.0465329,0.035482,0.388955,4.40668,16.9927,0.121678,
357,32.4032,55.4205,196.055,0.584679,1.5207,6.35643,0.0745955,0.510913,0.106384,7.05115,4.9279,28.1038,6.76864,5.81034,33.4463,0.753713,0.018431,0.866413,80.438,0.150305,3.1396,80.0738,0.937212,3.00395,0.000427781,0.25873,0.0354819,0.388962,4.03922,27.8248,0.121715,
358,32.4032,56.3743,163.495,0.574787,1.62802,4.59897,0.0668079,0.553358,0.181414,8.25237,4.92751,28.1837,7.98222,5.71499,16.2373,0.670306,0.732983,1.15779,74.1233,0.300973,4.25329,74.0221,0.937214,3.00394,0.000428058,0.258386,0.0354821,0.388948,1.84992,15.957,0.121699,
359,32.4032,56.3743,163.495,0.574787,1.62802,4.59897,0.0668079,0.553358,0.181414,8.25237,4.92751,28.1837,7.98222,5.71395,16.1428,0.670261,0.731753,1.15533,74.115,0.300973,4.25252,74.0198,0.937214,3.00394,0.000428058,0.258386,0.0354821,0.388948,1.84992,15.957,0.121699,
360,32.4032,58.526,209.998,0.553656,1.9367,5.50352,0.148269,0.544391,0.202384,8.72699,4.94711,28.1203,8.39629,7.46531,21.5724,1.06279,0.491018,1.26033,96.8466,0.356606,4.93789,95.993,0.937196,3.00395,0.000427768,0.304354,0.0354831,0.388962,3.05537,8.41587,0.121704,
361,32.4032,60.7798,176.764,0.533125,2.58707,6.76443,0.200238,0.574417,0.197635,8.89658,4.96771,27.9683,8.62339,9.43939,24.6713,1.22084,0.473641,1.17735,73.8711,0.46026,3.48768,73.6866,0.937195,3.00394,0.000427868,0.292606,0.0354832,0.388962,2.05062,12.6439,0.121736,
362,32.4032,70.5244,281.851,0.459461,1.80308,6.90588,0.17191,0.515431,0.160153,14.1697,4.95541,28.0907,13.7522,6.46072,32.7426,1.26628,0.08899,1.11288,127.213,0.335091,3.93521,125.353,0.9372,3.00394,0.000428116,0.289292,0.0354821,0.388953,3.95574,10.557,0.121722,
363,32.4032,69.6606,281.552,0.465159,1.64075,6.39219,0.144883,0.51183,0.128306,14.1195,4.95061,28.0719,13.7007,5.78806,31.5738,1.17921,0.0255352,0.970503,127.111,0.324752,3.92108,125.327,0.9372,3.00394,0.000428116,0.289292,0.0354821,0.388953,3.95574,10.557,0.121722,
364,32.4032,82.6369,336.811,0.392116,2.24066,6.69025,0.178195,0.575492,0.216854,20.1552,4.98288,27.9446,19.6528,8.5031,29.1953,1.18386,1.10001,1.30628,155.696,0.518354,3.73314,153.212,0.937182,3.00395,0.000428206,0.255509,0.0354828,0.388975,3.98791,8.3034,0.121731,
365,32.4032,42.864,58.0968,0.755955,1.49332,4.85807,0.0654386,0.519683,0.12918,1.6061,4.943,27.9078,1.34135,5.66311,22.246,0.674234,0.116689,0.93752,26.1484,0.331752,3.07611,21.4389,0.937174,3.00396,0.000427927,0.358262,0.0354838,0.388978,2.596,3.37118,0.121721,
366,32.4032,57.0206,182.948,0.568272,1.95309,3.75513,0.128222,0.514252,0.164928,8.75651,4.96298,28.3028,8.4827,7.85289,6.99709,0.99953,0.0778477,1.10516,84.5458,0.487039,4.41505,84.3085,0.937179,3.00397,0.000428198,0.258288,0.0354839,0.388972,2.58253,27.8248,0.121735,
367,32.4032,64.4628,251.257,0.502665,1.71272,5.35247,0.152802,0.540078,0.18101,12.0675,4.93079,27.8448,11.6807,5.78868,18.6451,1.07874,0.319006,1.07746,116.324,0.389204,2.0082,114.706,0.937182,3.004,0.000428092,0.281615,0.0354849,0.388969,1.85147,9.94948,0.121741,
368,32.4032,63.6519,250.949,0.509069,1.56379,4.84828,0.13081,0.53662,0.160306,12.0249,4.92413,27.8262,11.6368,5.19895,16.4678,1.01224,0.312568,1.01886,116.331,0.37003,1.92911,114.735,0.937182,3.004,0.000428092,0.281615,0.0354849,0.388969,1.85147,9.94948,0.121741,
369,32.4032,59.5482,266.162,0.544152,1.30419,3.6925,0.0354729,0.512981,0.0703423,10.8646,4.93597,27.7291,10.4031,4.48728,10.2972,0.441203,0.0243334,0.451892,128.063,0.162743,1.20583,125.724,0.937168,3.004,0.000428306,0.50297,0.0354836,0.38897,4.92617,10.0475,0.121721,
370,32.4032,59.5482,266.162,0.544152,1.30419,3.6925,0.0354729,0.512981,0.0703423,10.8646,4.93597,27.7291,10.4031,4.47976,10.2327,0.430779,0.00577172,0.438723,128.058,0.162311,1.20189,125.659,0.937168,3.004,0.000428306,0.50297,0.0354836,0.38897,4.92617,10.0475,0.121721,
371,32.4032,57.5605,231.484,0.562942,1.54983,4.65325,0.0762199,0.511144,0.0883847,9.05145,4.93579,28.0216,8.67284,6.12286,20.9398,0.76897,0.0172617,0.735914,108.894,0.333215,3.18562,107.249,0.937157,3.00399,0.000428469,0.261659,0.0354836,0.38897,2.54964,15.2265,0.121732,
372,32.4032,67.2583,278.139,0.481773,1.75973,6.53494,0.091685,0.522201,0.0959284,12.8121,4.91475,28.1178,12.4091,6.43931,28.9595,0.756304,0.205303,0.61176,125.477,0.288805,3.67847,123.83,0.937148,3.00399,0.000428465,0.264173,0.0354859,0.388969,0.454602,14.7679,0.121726,
373,32.4032,73.5964,298.327,0.440283,1.88177,6.61898,0.0937992,0.521369,0.107631,15.8378,4.91596,28.1896,15.4295,6.75712,28.9239,0.756771,0.205549,0.643322,135.523,0.288741,3.87469,133.914,0.937148,3.00399,0.000428465,0.263216,0.0354859,0.388969,0.454602,14.7679,0.121726,
374,32.4032,80.2447,365.812,0.403805,1.68722,4.91199,0.125374,0.52882,0.184195,20.3202,4.95873,27.8091,19.7191,6.33532,16.6392,0.97731,0.300997,1.1844,174.126,0.29523,2.27692,170.967,0.937128,3.00399,0.000428451,0.262084,0.035486,0.388966,4.92617,14.1832,0.12172,
375,32.4032,80.2447,365.812,0.403805,1.68722,4.91199,0.125374,0.52882,0.184195,20.3202,4.95873,27.8091,19.7191,6.33233,16.5515,0.9768,0.300905,1.18192,173.981,0.292109,2.24501,170.878,0.937128,3.00399,0.000428451,0.262084,0.035486,0.388966,4.92617,14.1832,0.12172,
376,32.4032,61.1289,234.399,0.53008,1.84592,4.65955,0.123461,0.524173,0.135708,10.6466,4.90938,28.0221,10.262,7.12643,14.701,0.96373,0.219299,0.911424,111.26,0.218088,3.29358,109.296,0.937139,3.00402,0.000428326,0.305689,0.0354855,0.388961,2.37539,16.8948,0.121736,
377,32.4032,49.334,200.277,0.656813,1.13489,3.46778,0.0143606,0.512815,0.0474285,5.91743,4.92425,27.7808,5.53424,3.42616,8.10632,0.264359,0.0115696,0.224556,95.6684,0.0367884,0.798839,93.6691,0.937137,3.004,0.000428536,0.512682,0.0354859,0.388967,4.34218,14.6112,0.121722,
378,32.4032,49.334,200.277,0.656813,1.13489,3.46778,0.0143606,0.512815,0.0474285,5.91743,4.92425,27.7808,5.53424,3.4182,8.01876,0.240899,0.00229816,0.206476,95.5957,0.0336623,0.761617,93.5904,0.937137,3.004,0.000428536,0.512682,0.0354859,0.388967,4.34218,14.6112,0.121722,
379,32.4032,49.6752,136.743,0.652302,1.50016,5.30493,0.0588614,0.513992,0.0927669,4.80845,4.92824,27.9315,4.53626,5.65461,23.9999,0.70209,0.039996,0.718449,54.6297,0.217846,1.19797,54.4929,0.937124,3.00402,0.000428506,0.368267,0.0354856,0.388968,3.10033,27.8248,0.121723,
380,32.4032,48.7989,135.972,0.664015,1.3487,4.76323,0.021354,0.511774,0.0866536,4.75525,4.91754,27.9112,4.48319,5.02991,22.0694,0.270702,0.0113245,0.70964,54.5659,0.113838,1.13713,54.5013,0.937124,3.00402,0.000428506,0.368267,0.0354856,0.388968,3.10033,27.8248,0.121723,
381,32.4032,48.7989,135.972,0.664015,1.3487,4.76323,0.021354,0.511774,0.0866536,4.75525,4.91754,27.9112,4.48319,5.02768,22.0629,0.268091,0.0111053,0.709616,54.5659,0.114136,1.13696,54.5002,0.937124,3.00402,0.000428506,0.368267,0.0354856,0.388968,3.10033,27.8248,0.121723,
382,32.4032,88.6297,366.894,0.365602,2.29521,6.59819,0.148424,0.509242,0.145128,23.2034,4.96529,28.0993,22.6654,8.8784,29.8534,1.03054,0.0326122,0.836308,169.219,0.387374,4.69748,166.895,0.937108,3.00402,0.000428511,0.146014,0.0354855,0.388968,3.56585,2.09317,0.121739,
383,32.4032,85.2773,354.755,0.379975,1.82332,6.35255,0.114996,0.519939,0.178986,21.9357,4.92408,28.0006,21.4272,6.70085,29.0782,0.940735,0.181273,1.16413,163.56,0.49892,2.95265,161.292,0.937098,3.00402,0.000428377,0.256069,0.0354859,0.388968,1.10224,15.0162,0.121731,
384,32.4032,85.2773,354.755,0.379975,1.82332,6.35255,0.114996,0.519939,0.178986,21.9357,4.92408,28.0006,21.4272,6.68421,29.0772,0.940141,0.180957,1.16361,163.555,0.497214,2.95102,161.346,0.937098,3.00402,0.000428377,0.256069,0.0354859,0.388968,1.10224,15.0162,0.121731,
385,32.4032,54.4603,223.682,0.594988,1.32686,3.89332,0.0706748,0.512295,0.0738598,8.08468,4.9298,27.8692,7.69957,4.7796,15.441,0.871243,0.0141254,0.631966,103.472,0.221725,1.82194,100.418,0.937124,3.00403,0.00042855,0.321049,0.0354861,0.388964,2.80532,13.2354,0.121733,
386,32.4032,54.4603,223.682,0.594988,1.32686,3.89332,0.0706748,0.512295,0.0738598,8.08468,4.9298,27.8692,7.69957,4.75708,15.2439,0.87013,0.0118857,0.623212,102.981,0.221651,1.81722,101.057,0.937124,3.00403,0.00042855,0.321049,0.0354861,0.388964,2.80532,13.2354,0.121733,
387,32.4032,100.952,393.663,0.320976,2.0921,9.6704,0.213764,0.509851,0.270931,27.7891,4.93368,28.2354,27.2369,7.26094,42.0777,1.2424,0.0469382,1.50505,183.307,0.373001,5.19088,181.061,0.937121,3.00402,0.000428716,0.196966,0.0354861,0.388959,1.60169,4.87263,0.121737,
388,32.4032,100.952,393.663,0.320976,2.0921,9.6704,0.213764,0.509851,0.270931,27.7891,4.93368,28.2354,27.2369,7.2205,41.6775,1.23413,0.0468743,1.49203,183.586,0.372981,5.17795,181.189,0.937121,3.00402,0.000428716,0.196966,0.0354861,0.388959,1.60169,4.87263,0.121737,
389,32.4032,46.7843,134.483,0.69261,1.51411,4.28675,0.0735951,0.515629,0.13011,3.76791,4.91536,28.0942,3.48664,5.81327,16.3259,0.746824,0.0753084,0.969705,61.9032,0.218761,3.43776,58.9634,0.937124,3.00402,0.000428625,0.298585,0.0354866,0.388957,2.33223,27.8248,0.121741,
390,32.4032,69.6354,273.149,0.465327,1.74814,4.61524,0.176227,0.51478,0.171038,14.8313,4.96898,28.1624,14.4473,6.21862,15.2964,1.26085,0.0702306,1.14321,130.419,0.45297,3.39118,129.036,0.937117,3.00402,0.000428635,0.253397,0.0354864,0.388964,3.75678,17.5101,0.12174,
391,32.4032,67.8484,272.373,0.477583,1.48044,3.50372,0.124766,0.509754,0.125515,14.7041,4.95816,28.1219,14.3201,5.24111,5.3938,1.09329,0.0260472,0.934392,130.305,0.412761,3.3547,128.912,0.937117,3.00402,0.000428635,0.253397,0.0354864,0.388964,3.75678,17.5101,0.12174,
392,32.4032,59.4745,182.69,0.544825,1.94237,6.72833,0.13406,0.525017,0.182291,8.46027,4.966,28.3462,8.18997,7.56542,34.0926,0.949649,0.223286,1.09407,79.977,0.435212,5.13836,79.7066,0.937117,2.43407,0.000428791,0.256961,0.0354862,0.388964,4.20415,13.1018,0.121735,
393,32.4032,74.5419,289.058,0.434698,1.93872,7.82068,0.156324,0.50959,0.148433,15.4967,4.94974,28.3921,15.1297,7.55056,39.3855,1.1121,0.0305121,0.913997,125.474,0.445526,5.03058,124.627,0.937114,3.00403,0.000428769,0.256694,0.0354865,0.388967,2.94925,9.88918,0.12174,
394,32.4032,74.5419,289.058,0.434698,1.93872,7.82068,0.156324,0.50959,0.148433,15.4967,4.94974,28.3921,15.1297,7.55056,39.3703,1.11188,0.0263338,0.913055,125.528,0.445232,5.03036,124.478,0.937114,3.00403,0.000428769,0.256694,0.0354865,0.388967,2.94925,9.88918,0.12174,
