Individual,Roll.front.side_view_swing_arm_angle_l,Roll.front.roll_center.y,Roll.front.camber_angle_gain_roll_l,Steering.front.ackerman_angle,Steering.front.tie_rod_angle_front_view_l,Steering.front.tie_rod_angle_top_view_l,2in Heave.front.rocker_p_rod_angle_l,2in Heave.front.rocker_coil_over_angle_l,2in Heave.front.p_rod_length_l,2in Heave.front.coil_over_length_l,2in Heave.front.tie_rod_angle_top_view_l,2in Heave.front.toe_angle_l,2in Heave.front.side_view_swing_arm_angle_l,2in Heave.front.roll_center_gnd.z,2in Heave.front.motion_ratio_heave_l,
0,0.0236161,34.6635,5.54659,0.722833,15.0715,3.16464,0.155146,0.0397673,0,45.9621,2.67724,1.90241,0.0267356,31.646,6.75731,
1,0.0310857,34.6339,5.54254,0.687629,15.0373,3.18661,0.109233,0.0656855,0,46.0365,2.69921,1.92893,0.0556429,31.6858,6.69623,
2,0.0104666,34.6536,5.54261,0.809876,14.9334,3.14509,0.117804,0.0844307,0,45.9132,2.65742,2.01718,0.0346822,31.688,6.8078,
3,0.0304925,34.6579,5.54482,0.762326,15.0018,3.16415,0.128839,0.0361139,0,46.0041,2.67695,1.95106,0.0793499,31.6642,6.71852,
4,0.0294299,34.6646,5.54555,0.661736,15.0105,3.21716,0.113194,0.0927691,0,45.9937,2.73058,1.94767,0.0273671,31.6573,6.73068,
5,0.0226303,34.6349,5.54197,0.777382,14.9049,3.16677,0.124068,0.0872317,0,46.0235,2.679,2.04322,0.0309465,31.6906,6.70643,
6,0.0465094,34.666,5.54701,0.702382,15.0765,3.19547,0.142243,0.0592971,0,45.8644,2.70869,1.88208,0.0497365,31.6421,6.85165,
7,0.090409,34.6423,5.54232,0.774832,14.9874,3.14668,0.113579,0.0155616,0,45.9681,2.65889,1.97112,0.0904277,31.6895,6.74326,
8,0.0509545,34.6571,5.54796,0.672227,15.0334,3.21441,0.116134,0.0402826,0,45.9708,2.72801,1.92534,0.0864444,31.6282,6.77431,
9,0.0559574,34.6532,5.54575,0.697051,15.0333,3.18528,0.117765,0.0712781,0,46.0176,2.69791,1.9325,0.0675955,31.6526,6.71826,
10,0.0159155,34.6686,5.54589,0.687423,14.9978,3.20544,0.164938,0.0773321,0,45.9522,2.71893,1.95453,0.0337573,31.6543,6.76978,
11,0.0267721,34.6476,5.54188,0.725906,14.9291,3.17863,0.156656,0.048626,0,45.9431,2.69167,2.01826,0.0599863,31.6954,6.78578,
12,0.0275297,34.6528,5.54238,0.751312,14.9456,3.18717,0.105097,0.0389429,0,45.9966,2.69958,1.9961,0.0576618,31.6911,6.75944,
13,0.0250118,34.6506,5.5431,0.72466,15.008,3.16939,0.174069,0.0691487,0,46.0015,2.68158,1.96049,0.0267807,31.6826,6.7346,
14,0.0371886,34.6928,5.55652,0.71371,15.2633,3.17419,0.129525,0.0815021,0,45.9537,2.68692,1.75469,0.090975,31.5463,6.77322,
15,0.0796042,34.6622,5.54895,0.656868,15.0505,3.20686,0.123066,0.0848894,0,46.0753,2.72015,1.91961,0.0683478,31.6181,6.64028,
16,0.0260462,34.6515,5.54439,0.662044,15.0025,3.2208,0.102555,0.126377,0,46.0386,2.73378,1.95552,0.0552139,31.6678,6.66837,
17,0.0142982,34.6239,5.54143,0.735303,14.9163,3.18856,0.129958,0.117733,0,45.9958,2.70061,2.04219,0.0460778,31.6945,6.71053,
18,0.0889021,34.6718,5.55414,0.776336,15.2066,3.15893,0.104284,0.0522899,0,46.0651,2.67134,1.80249,0.075545,31.5654,6.66778,
19,0.0146286,34.6584,5.54755,0.751777,15.0861,3.16102,0.122181,0.040198,0,45.9509,2.6736,1.88816,0.048133,31.6341,6.88631,
20,0.00975238,34.6568,5.54528,0.650396,15.0381,3.23101,0.13932,0.0834733,0,45.8972,2.74397,1.92602,0.0319618,31.6591,6.85088,
21,0.0176835,34.6643,5.54695,0.64973,15.1091,3.22361,0.129777,0.0810642,0,45.9051,2.73701,1.86723,0.0514949,31.6428,6.84086,
22,0.0248227,34.6755,5.55045,0.676193,15.1947,3.18563,0.155326,0.0559286,0,46.1057,2.69808,1.81423,0.0429473,31.6068,6.68132,
23,0.0294915,34.6655,5.55036,0.705334,15.1678,3.21546,0.148584,0.0284748,0,46.0378,2.72848,1.82083,0.0318072,31.6053,6.73448,
24,0.0412308,34.6524,5.54563,0.75768,15.0398,3.15727,0.118978,0.0641846,0,46.1608,2.66938,1.93383,0.0451133,31.6537,6.63094,
25,0.0261168,34.6365,5.54369,0.629246,14.9962,3.24862,0.141203,0.0934212,0,45.9732,2.76232,1.96383,0.0316642,31.6721,6.75356,
26,0.0702183,34.6495,5.5442,0.672613,14.9722,3.20722,0.111387,0.0856489,0,45.9657,2.72004,1.98542,0.054515,31.6686,6.76883,
27,0.0465363,34.6607,5.54505,0.816454,15.0418,3.14003,0.11006,0.10952,0,45.8115,2.65207,1.91495,0.0402207,31.6629,6.92461,
28,0.0391249,34.6724,5.5468,0.670884,15.0047,3.21734,0.104421,0.0942874,0,46.0747,2.73052,1.95145,0.0713776,31.6449,6.65398,
29,0.0471416,34.6465,5.54621,0.767371,15.0087,3.16181,0.127158,0.0515562,0,46.0557,2.67426,1.95686,0.112693,31.6452,6.67723,
30,0.0409137,34.6395,5.54463,0.685526,14.9138,3.19636,0.11521,0.0939092,0,45.9499,2.70951,2.04461,0.0754107,31.6603,6.8153,
31,0.0660177,34.6864,5.55456,0.790297,15.1854,3.15864,0.128155,0.0695834,0,46.1066,2.67129,1.80659,0.0527366,31.5644,6.64616,
32,0.0279186,34.6588,5.54949,0.681158,15.131,3.19707,0.11028,0.136813,0,45.9994,2.71009,1.85514,0.0596916,31.6127,6.7587,
33,0.0695504,34.6786,5.55153,0.657956,15.1674,3.20731,0.145343,0.0622226,0,45.9514,2.72051,1.82184,0.0622774,31.5953,6.80306,
34,0.0274165,34.6461,5.54094,0.88798,14.8698,3.11802,0.143611,0.0361457,0,46.0143,2.63014,2.07652,0.0729128,31.7051,6.72807,
35,0.0481733,34.662,5.54715,0.766173,15.0855,3.14668,0.097468,0.114156,0,45.9031,2.65901,1.88973,0.0757148,31.6396,6.86436,
36,0.0211055,34.6488,5.54366,0.719389,15.0143,3.16951,0.175553,0.158313,0,45.8763,2.68198,1.95043,0.0312445,31.6757,6.83377,
37,0.0291393,34.6571,5.54365,0.685422,14.9696,3.19602,0.157163,0.0305616,0,45.8875,2.70933,1.97871,0.0293863,31.6773,6.94973,
38,0.0318011,34.6679,5.54999,0.767913,15.1337,3.15651,0.157211,0.0736264,0,46.15,2.66902,1.84955,0.0798974,31.6095,6.60582,
39,0.0207157,34.6682,5.54969,0.676032,15.1903,3.22083,0.10556,0.0755261,0,46.0454,2.73372,1.79946,0.0518546,31.614,6.75465,
40,0.0245826,34.643,5.54075,0.675321,14.8229,3.21691,0.141799,0.107901,0,45.9915,2.73051,2.11191,0.0457099,31.7059,6.75036,
41,0.0372335,34.6514,5.54374,0.815186,14.955,3.1496,0.127291,0.0298353,0,46.0831,2.66203,2.00589,0.09432,31.6744,6.68405,
42,0.0518808,34.6532,5.54285,0.660083,14.9745,3.22391,0.126197,0.0378785,0,46.0436,2.7365,1.97697,0.104388,31.6859,6.69606,
43,0.0247138,34.6658,5.54647,1.00454,15.0636,3.07049,0.143283,0.0830931,0,45.9859,2.58166,1.90402,0.0596042,31.648,6.73279,
44,0.086094,34.6479,5.54403,0.723144,14.9778,3.17658,0.12974,0.0442105,0,46.0167,2.68926,1.97674,0.156978,31.6708,6.67488,
45,0.0869116,34.6489,5.54118,0.762376,14.8753,3.15652,0.117555,0.0308328,0,45.942,2.66892,2.07606,0.0809115,31.7026,6.82526,
46,0.0513219,34.6866,5.55487,0.793558,15.2935,3.15669,0.120975,0.097086,0,46.0818,2.66905,1.72611,0.0689628,31.5628,6.65259,
47,0.0580117,34.6629,5.5491,0.716176,15.156,3.1677,0.144467,0.10332,0,46.0352,2.68,1.84735,0.088852,31.6181,6.68876,
48,0.0397788,34.6661,5.54538,0.714878,15.068,3.17761,0.0893074,0.0937393,0,46.1227,2.69033,1.90635,0.0975998,31.6606,6.64503,
49,0.0294482,34.668,5.54933,0.725769,15.0826,3.17521,0.114919,0.175148,0,45.843,2.68803,1.88941,0.065008,31.6162,6.89554,
50,0.0781714,34.6603,5.54394,0.711593,14.9454,3.18116,0.127447,0.0871367,0,45.9401,2.69416,2.00751,0.0682362,31.6738,6.79905,
51,0.0990774,34.6717,5.54837,0.681302,15.0794,3.18171,0.180966,0.0454754,0,45.9305,2.69408,1.91446,0.0917175,31.627,6.77242,
52,0.0644601,34.6642,5.54742,0.834815,15.0905,3.13073,0.12009,0.105586,0,46.0077,2.64292,1.87815,0.0572523,31.6369,6.7377,
53,0.0518972,34.6856,5.55044,0.787736,15.2039,3.15536,0.145151,0.0269502,0,46.0885,2.66764,1.79373,0.0581187,31.6097,6.69427,
54,0.0922516,34.6755,5.55179,0.673723,15.1346,3.19965,0.122208,0.0682839,0,45.8329,2.71269,1.84753,0.084387,31.5911,6.93306,
55,0.0334367,34.7097,5.55433,0.744615,15.2259,3.1785,0.11599,0.110251,0,46.1106,2.69093,1.7762,0.0563286,31.5732,6.64009,
56,0.0826261,34.6719,5.54882,0.675784,15.1108,3.1953,0.107541,0.0980719,0,45.8952,2.70803,1.8705,0.0990097,31.6231,6.83463,
57,0.0492078,34.6498,5.54347,0.705328,15.042,3.19835,0.155184,0.0735115,0,45.9458,2.71046,1.92995,0.0778645,31.6786,6.76218,
58,0.0673461,34.6459,5.54316,0.715354,14.9428,3.18894,0.12287,0.101431,0,45.9197,2.70141,2.00693,0.0553258,31.6797,6.83103,
59,0.00893765,34.6275,5.5411,0.684602,14.9075,3.22351,0.217833,0.0702977,0,46.0385,2.73656,2.03716,0.0322049,31.6994,6.69681,
60,0.0876117,34.6783,5.54807,0.692435,15.1437,3.20725,0.104508,0.0528294,0,45.918,2.71991,1.8371,0.114516,31.6342,6.78421,
61,0.0813824,34.656,5.54176,0.775517,14.9857,3.14532,0.137034,0.0793988,0,45.9161,2.65768,1.97168,0.0694295,31.6996,6.80621,
62,0.0673274,34.6748,5.54716,0.730238,15.0698,3.16784,0.152612,0.048787,0,45.9269,2.68013,1.90574,0.110672,31.642,6.79916,
63,0.0399759,34.6843,5.5505,0.650084,15.1631,3.22781,0.149865,0.0571561,0,45.963,2.74133,1.83055,0.0842725,31.6082,6.77459,
64,0.031267,34.6836,5.55377,0.624785,15.2241,3.24982,0.117547,0.0894432,0,45.9402,2.76336,1.78234,0.0745315,31.573,6.81794,
65,0.0389834,34.6351,5.5401,0.795257,14.9153,3.1512,0.163915,0.0701649,0,45.8977,2.66383,2.02756,0.0884492,31.7137,6.82475,
66,0.0492093,34.6632,5.54846,0.709409,15.1031,3.18866,0.109891,0.106171,0,46.0062,2.70148,1.87559,0.0970583,31.6251,6.74386,
67,0.0909651,34.677,5.54923,0.746637,15.14,3.16675,0.135105,0.033533,0,45.9035,2.67941,1.83824,0.143192,31.6207,6.80401,
68,0.0156266,34.6289,5.54322,0.846162,14.9272,3.15152,0.18781,0.101191,0,46.0439,2.66415,2.0201,0.0427907,31.6747,6.68122,
69,0.0445392,34.6677,5.55083,0.83785,15.1625,3.1263,0.184845,0.085734,0,46.0211,2.63826,1.83044,0.0526289,31.6002,6.72657,
70,0.04927,34.6302,5.53747,0.751431,14.9019,3.15113,0.11231,0.119788,0,46.0341,2.66281,2.0653,0.0927035,31.744,6.67737,
71,0.0213609,34.6531,5.54754,0.668797,14.9251,3.21547,0.143303,0.141891,0,46.1182,2.72896,2.03046,0.0583789,31.63,6.64866,
72,0.0773905,34.6719,5.54984,0.777545,15.1286,3.16022,0.145966,0.0794528,0,45.8237,2.67182,1.86765,0.0771256,31.6116,6.88973,
73,0.0348594,34.667,5.54453,0.87046,14.9761,3.13104,0.117632,0.0762085,0,46.1126,2.64305,1.97503,0.0803834,31.6694,6.63573,
74,0.0320719,34.6632,5.54876,0.684171,15.1208,3.19011,0.157286,0.0530658,0,46.1538,2.70281,1.86317,0.0827254,31.622,6.66115,
75,0.0330654,34.6637,5.54358,0.869447,14.9375,3.14715,0.160069,0.0445833,0,46.0187,2.65965,1.99773,0.0443281,31.6793,6.73731,
76,0.0933855,34.6955,5.55573,0.696,15.345,3.17786,0.12599,0.0812499,0,46.0626,2.6902,1.71696,0.0752145,31.5558,6.6658,
77,0.0566047,34.6762,5.55327,0.712856,15.1879,3.16981,0.229174,0.0641485,0,45.9035,2.68219,1.82022,0.0494965,31.5756,6.85666,
78,0.0256099,34.6548,5.54351,0.757607,14.9789,3.18088,0.188661,0.105817,0,46.0308,2.69251,1.98018,0.0329575,31.6783,6.69097,
79,0.0807867,34.6575,5.54522,0.722899,15.0275,3.16582,0.168564,0.0789942,0,46.0216,2.67842,1.94312,0.0703765,31.6595,6.72132,
80,0.0646665,34.6472,5.54347,0.819788,14.8617,3.15183,0.116078,0.136024,0,45.9944,2.66354,2.09822,0.0619237,31.6745,6.70884,
81,0.0151991,34.6436,5.54235,0.623219,14.9814,3.2547,0.219457,0.0710916,0,45.9418,2.76843,1.97915,0.0467082,31.6896,6.7658,
82,0.0154204,34.6604,5.54695,0.706686,15.093,3.17314,0.142712,0.193811,0,45.9204,2.68561,1.89035,0.0455346,31.6413,6.82739,
83,0.0259683,34.6359,5.54461,0.783997,14.9707,3.16095,0.159523,0.0969234,0,46.1094,2.67305,1.99555,0.054891,31.6604,6.67177,
84,0.0210066,34.6536,5.54808,0.736137,15.0816,3.16851,0.18881,0.126743,0,46.02,2.68109,1.88691,0.0507907,31.6269,6.75369,
85,0.0368011,34.6626,5.54853,0.773445,15.1013,3.13763,0.184724,0.0693632,0,45.8277,2.64963,1.88902,0.0818093,31.6239,6.95801,
86,0.0474144,34.6289,5.54362,0.760552,14.9783,3.14665,0.111279,0.0853083,0,45.8446,2.65894,1.98849,0.113405,31.6705,6.9666,
87,0.0157561,34.6528,5.54235,0.706725,14.9232,3.19051,0.175712,0.11079,0,46.0526,2.70373,2.01825,0.0447351,31.6909,6.71745,
88,0.0224469,34.6524,5.54482,0.694188,14.9828,3.19439,0.111291,0.135012,0,45.9437,2.70722,1.96937,0.0610302,31.6627,6.86428,
89,0.0560576,34.6548,5.54583,0.797246,15.0226,3.1632,0.117491,0.0916131,0,45.8653,2.67538,1.94175,0.0646261,31.6518,6.89817,
90,0.0669464,34.6226,5.54149,0.646157,14.9038,3.20483,0.165764,0.0532885,0,46.0992,2.71798,2.06472,0.103345,31.6931,6.66329,
91,0.0938774,34.6892,5.54879,0.733924,15.1214,3.1712,0.116117,0.0195429,0,45.9822,2.68402,1.8527,0.0820503,31.6279,6.82376,
92,0.0515562,34.6534,5.54635,0.774853,15.0129,3.15187,0.185153,0.0761556,0,46.121,2.66436,1.94962,0.0794481,31.6455,6.63482,
93,0.0657724,34.6484,5.54127,0.768845,14.9129,3.17182,0.11324,0.0780017,0,45.8759,2.68486,2.02737,0.108592,31.7029,6.84711,
94,0.0271654,34.654,5.54547,0.62504,14.9979,3.26546,0.142786,0.0798158,0,46.0573,2.77943,1.9501,0.0610502,31.6558,6.70589,
95,0.0385426,34.7023,5.55475,0.851715,15.2578,3.15716,0.12204,0.062345,0,45.8751,2.66974,1.75077,0.0706367,31.5674,6.86761,
96,0.0681419,34.6659,5.54895,0.764624,15.0812,3.17033,0.204839,0.0594752,0,45.9991,2.68278,1.88683,0.0516423,31.6198,6.74487,
97,0.0478273,34.6314,5.54032,0.748161,14.9276,3.15995,0.119519,0.0661417,0,46.0384,2.67241,2.03411,0.104457,31.71,6.74819,
98,0.0658432,34.6597,5.54847,0.820417,15.15,3.12931,0.118022,0.133099,0,46.0746,2.64106,1.85343,0.07075,31.6244,6.65954,
99,0.066119,34.6737,5.54934,0.777385,15.1015,3.14739,0.122117,0.174848,0,45.9478,2.65942,1.87872,0.0502284,31.6174,6.78497,
100,0.0252085,34.6557,5.54176,0.722089,14.9358,3.18528,0.166194,0.0960875,0,46.1484,2.69842,2.01138,0.0282078,31.6987,6.64106,
101,0.0224892,34.6464,5.5378,0.703008,14.8601,3.18837,0.126506,0.181739,0,45.9372,2.70171,2.07371,0.0527405,31.7437,6.78046,
102,0.0530651,34.6183,5.53806,0.674936,14.7959,3.21505,0.115552,0.127247,0,45.9865,2.72852,2.15133,0.0810008,31.7321,6.73957,
103,0.047166,34.6524,5.54151,0.740336,14.8961,3.1786,0.12872,0.0575323,0,46.0435,2.6913,2.05409,0.114212,31.7002,6.71146,
104,0.0284287,34.6775,5.54929,0.681491,15.1889,3.21895,0.113235,0.164664,0,45.8606,2.7324,1.79083,0.0332002,31.6208,6.89805,
105,0.0354686,34.6247,5.53946,0.835904,14.9059,3.14456,0.163226,0.0759805,0,46.0834,2.65679,2.04895,0.0583224,31.7184,6.66795,
106,0.0880662,34.6425,5.54223,0.686863,14.9682,3.20447,0.104289,0.0765093,0,45.8619,2.7177,1.98457,0.115726,31.6907,6.8755,
107,0.0626204,34.6268,5.5407,0.62975,14.9134,3.24897,0.118971,0.0662068,0,45.9187,2.76237,2.03361,0.101304,31.7044,6.83275,
108,0.0300214,34.6452,5.54139,0.736929,14.8841,3.1945,0.128972,0.123325,0,46.095,2.70783,2.05875,0.0736668,31.6999,6.64269,
109,0.0188208,34.6676,5.54377,0.82311,14.9963,3.16929,0.133254,0.0936805,0,45.9962,2.68118,1.95487,0.0429047,31.679,6.76648,
110,0.0603356,34.6559,5.54455,0.717404,14.9499,3.20289,0.124406,0.102322,0,46.0273,2.71626,1.9891,0.0850128,31.666,6.72581,
111,0.104658,34.6899,5.55733,0.690776,15.4243,3.16198,0.107843,0.115189,0,45.9643,2.67394,1.66728,0.100508,31.5385,6.77082,
112,0.104172,34.6412,5.54219,0.765827,14.9584,3.16342,0.109052,0.0744683,0,46.0123,2.67558,1.99515,0.14374,31.6908,6.69155,
113,0.0209556,34.6379,5.54313,0.747923,14.976,3.14299,0.233219,0.123968,0,46.0267,2.65504,2.00227,0.0585773,31.6783,6.72104,
114,0.102081,34.6588,5.54497,0.677186,15.0303,3.21939,0.131925,0.0541904,0,45.9128,2.73208,1.92945,0.114003,31.663,6.79823,
115,0.0302639,34.6724,5.54619,0.83412,15.0012,3.16772,0.131918,0.127045,0,46.009,2.67969,1.95385,0.0544988,31.6517,6.70898,
116,0.0472048,34.6612,5.5479,0.826331,14.9683,3.15606,0.119967,0.193136,0,45.9091,2.6686,1.98799,0.0392084,31.6286,6.8164,
117,0.072992,34.6344,5.5421,0.65827,14.9475,3.22008,0.140057,0.130253,0,45.9954,2.73316,2.00053,0.0671045,31.6896,6.73866,
118,0.0294615,34.66,5.54853,0.788304,15.0947,3.17053,0.145133,0.164758,0,45.9716,2.68243,1.88217,0.0262259,31.6234,6.7829,
119,0.0602728,34.6268,5.53981,0.636875,14.9254,3.2409,0.156638,0.101531,0,45.9759,2.75486,2.01619,0.0712252,31.7153,6.74993,
120,0.0373761,34.6661,5.54232,0.834335,14.951,3.17817,0.10382,0.0699555,0,45.9803,2.68993,1.99603,0.0674744,31.6951,6.76186,
121,0.0722519,34.6726,5.55135,0.739624,15.2067,3.1644,0.120001,0.0541028,0,46.1284,2.67671,1.79147,0.119895,31.5965,6.68013,
122,0.0733459,34.6137,5.53936,0.690413,14.8666,3.19574,0.112666,0.161712,0,45.9984,2.70891,2.0785,0.102502,31.7165,6.71704,
123,0.0343427,34.664,5.54988,0.674475,15.0999,3.21562,0.139105,0.152226,0,45.9985,2.72897,1.87419,0.0630166,31.6093,6.77283,
124,0.0799584,34.6526,5.54828,0.656065,15.0338,3.23397,0.131731,0.073608,0,45.9025,2.74745,1.92965,0.0661769,31.6233,6.89743,
125,0.0341521,34.6573,5.54194,0.726193,14.9253,3.2047,0.127328,0.132958,0,45.9326,2.71648,2.02049,0.0630623,31.697,6.79844,
126,0.0275711,34.6603,5.54526,0.737804,14.9958,3.16887,0.135254,0.15748,0,46.1432,2.6815,1.95896,0.0593743,31.6595,6.64765,
127,0.0800915,34.6503,5.54834,0.71857,15.0619,3.18007,0.156229,0.114502,0,45.9589,2.69305,1.90646,0.106478,31.6229,6.78146,
128,0.103674,34.6643,5.5491,0.832965,15.124,3.13822,0.129069,0.0483936,0,45.9926,2.64947,1.8638,0.130342,31.6186,6.73475,
129,0.0551547,34.6259,5.54225,0.693247,14.923,3.19216,0.125009,0.111647,0,46.1361,2.70542,2.02529,0.082211,31.6856,6.67762,
130,0.0355699,34.6433,5.54113,0.764095,14.937,3.16773,0.125315,0.0997106,0,46.1233,2.6796,2.01557,0.0904787,31.7034,6.65476,
131,0.0542365,34.6623,5.54576,0.765275,14.9835,3.1639,0.103294,0.10603,0,46.022,2.67649,1.97709,0.119312,31.6539,6.75299,
132,0.0542057,34.6716,5.54904,0.753262,15.123,3.15629,0.11681,0.146992,0,46.0046,2.6682,1.86679,0.108609,31.6206,6.74611,
133,0.0610133,34.6612,5.5473,0.639819,15.0396,3.24199,0.22635,0.0731104,0,45.8766,2.7554,1.92918,0.0455382,31.6366,6.85242,
134,0.0260634,34.6739,5.54721,0.960324,15.0471,3.09927,0.20093,0.0959332,0,45.8542,2.61021,1.92079,0.0307505,31.641,6.87895,
135,0.0503282,34.6436,5.54032,0.713041,14.9014,3.19909,0.163417,0.0789735,0,46.0577,2.71144,2.04218,0.0647257,31.7126,6.70796,
136,0.0293236,34.641,5.53738,0.698022,14.8064,3.18563,0.148188,0.0858067,0,45.9875,2.69879,2.13843,0.0706774,31.7463,6.81364,
137,0.0436571,34.6629,5.54663,0.853344,15.0806,3.13322,0.162925,0.125847,0,46.0928,2.64527,1.88575,0.0531294,31.6457,6.65605,
138,0.0378444,34.6558,5.54498,0.766691,14.9934,3.16521,0.169803,0.0871493,0,46.0716,2.67713,1.96248,0.0935796,31.6617,6.70117,
139,0.0773981,34.66,5.54577,0.655028,15.0022,3.23097,0.157206,0.0993556,0,46.0028,2.74418,1.96219,0.0835502,31.6533,6.71506,
140,0.0579798,34.6434,5.53956,0.678573,14.8607,3.21403,0.161467,0.132714,0,45.9618,2.72729,2.08017,0.0498862,31.721,6.76256,
141,0.0304508,34.6857,5.5494,0.652735,15.1053,3.21509,0.130656,0.153237,0,45.9908,2.72819,1.87081,0.0576906,31.62,6.80181,
142,0.0552694,34.6678,5.54824,0.792525,15.1143,3.14041,0.19075,0.130401,0,46.0139,2.65244,1.87794,0.0684336,31.6286,6.71105,
143,0.0727281,34.6513,5.54516,0.767942,15.0201,3.162,0.126565,0.127124,0,45.9535,2.67433,1.9353,0.11061,31.6592,6.78642,
144,0.0789637,34.6683,5.54735,0.666407,15.0645,3.21339,0.167379,0.089641,0,45.9473,2.7267,1.90292,0.112905,31.6387,6.76901,
145,0.0641045,34.6924,5.54909,0.792492,15.135,3.16977,0.08401,0.1442,0,45.9709,2.68166,1.84392,0.0774372,31.6256,6.76305,
146,0.110466,34.6543,5.54298,0.816413,14.891,3.1442,0.149979,0.0169606,0,46.1078,2.6566,2.05733,0.135935,31.6833,6.62699,
147,0.144427,34.7153,5.55894,0.703976,15.4277,3.16008,0.111301,0.0215915,0,46.104,2.67196,1.66381,0.145847,31.5279,6.63895,
148,0.0666623,34.6699,5.54737,0.754043,15.0784,3.17709,0.131088,0.111983,0,45.6603,2.6893,1.89373,0.050239,31.6386,7.12872,
149,0.0948745,34.6656,5.54634,0.706108,14.9311,3.19015,0.119509,0.0931908,0,46.072,2.70339,2.02009,0.136274,31.6473,6.67167,
150,0.0398843,34.6313,5.5412,0.737742,14.9716,3.1683,0.197125,0.108662,0,46.0551,2.68089,1.98354,0.0888209,31.7003,6.69329,
151,0.0359827,34.6714,5.54274,0.78735,14.993,3.16691,0.197619,0.0376012,0,46.0996,2.67922,1.96464,0.0713063,31.692,6.659,
152,0.0494302,34.6422,5.5412,0.641884,14.9423,3.23081,0.116732,0.11324,0,45.8134,2.74405,2.00498,0.121112,31.7024,6.93528,
153,0.0657116,34.6142,5.53822,0.709341,14.8578,3.19524,0.180374,0.059193,0,45.8429,2.70757,2.09664,0.0929063,31.7304,6.90886,
154,0.01734,34.6464,5.5426,0.692155,14.9288,3.19847,0.209842,0.159533,0,45.9919,2.71102,2.02186,0.0489502,31.6864,6.74412,
155,0.0328915,34.6667,5.54107,0.631417,15.0075,3.23842,0.11642,0.0653417,0,46.2071,2.75219,1.95039,0.0738916,31.7111,6.60529,
156,0.0483621,34.6681,5.54742,0.758086,15.0512,3.16534,0.136462,0.19814,0,45.9506,2.67806,1.91491,0.101579,31.6374,6.74452,
157,0.0578814,34.644,5.54139,0.634101,14.8981,3.24371,0.1068,0.11822,0,46.0103,2.75767,2.04333,0.135614,31.6998,6.70942,
158,0.00531121,34.6466,5.54445,0.876467,14.8697,3.15352,0.14146,0.108851,0,45.7934,2.66614,2.089,0.0360595,31.6631,7.0069,
159,0.0295646,34.6737,5.54766,0.785335,15.1045,3.1758,0.125464,0.0627053,0,45.8465,2.68778,1.87285,0.0659219,31.6368,6.98674,
160,0.0312568,34.629,5.53935,0.807185,14.8728,3.13988,0.156612,0.19336,0,45.9325,2.65209,2.0733,0.0796536,31.7204,6.77549,
161,0.026942,34.662,5.54432,0.770157,15.0209,3.17048,0.188761,0.127846,0,46.0693,2.68273,1.94339,0.0518977,31.6712,6.67321,
162,0.0609891,34.6778,5.55092,0.80966,14.9989,3.1558,0.0904341,0.140726,0,46.1572,2.66828,1.96732,0.102335,31.5991,6.62412,
163,0.0433629,34.6582,5.54257,0.702985,14.9598,3.19127,0.156077,0.124964,0,46,2.70371,1.99256,0.107919,31.6901,6.73025,
164,0.0363041,34.6492,5.54421,0.767932,14.9786,3.16823,0.133093,0.0973033,0,45.9076,2.68103,1.97297,0.0774947,31.669,6.92099,
165,0.0581519,34.6659,5.54937,0.703335,15.1559,3.17808,0.124396,0.204305,0,45.8613,2.68994,1.84771,0.060623,31.6159,6.88903,
166,0.0934328,34.6658,5.54766,0.68461,15.1135,3.19309,0.12599,0.107129,0,45.7535,2.70568,1.86862,0.078969,31.6347,7.03157,
167,0.080334,34.6597,5.54967,0.687887,15.1114,3.21368,0.184087,0.0485044,0,46.1411,2.72682,1.86262,0.0685719,31.6106,6.65931,
168,0.0256094,34.6777,5.5476,0.775226,15.0822,3.15099,0.167867,0.171725,0,45.955,2.66325,1.88652,0.0681219,31.6382,6.79482,
169,0.0699509,34.7042,5.55572,0.647761,15.3105,3.20833,0.116399,0.146379,0,45.8761,2.72099,1.73082,0.0553615,31.5578,6.90519,
170,0.0657025,34.6736,5.5489,0.79109,15.0319,3.16384,0.215278,0.0824991,0,45.8878,2.67577,1.93143,0.0550279,31.6213,6.86193,
171,0.0320611,34.6693,5.54426,0.714358,14.9651,3.20558,0.163857,0.0833239,0,45.844,2.71891,1.98416,0.0800726,31.673,6.9281,
