Individual,Roll.front.side_view_swing_arm_angle_l,Roll.front.roll_center.y,Roll.front.camber_angle_gain_roll_l,Steering.front.ackerman_angle,Steering.front.tie_rod_angle_front_view_l,Steering.front.tie_rod_angle_top_view_l,2in Heave.front.rocker_p_rod_angle_l,2in Heave.front.rocker_coil_over_angle_l,2in Heave.front.p_rod_length_l,2in Heave.front.coil_over_length_l,2in Heave.front.tie_rod_angle_top_view_l,2in Heave.front.toe_angle_l,2in Heave.front.side_view_swing_arm_angle_l,2in Heave.front.roll_center_gnd.z,2in Heave.front.motion_ratio_heave_l,
363,2.47548,35.0617,5.69587,1.22866,14.4285,1.89734,1.13036,0.604221,0,45.9031,1.36801,5.05941,2.75323,31.188,5.38309,
364,1.32117,35.3879,5.77189,1.79646,16.8067,1.97433,0.400117,1.17956,0,45.7662,1.42619,2.48556,1.9088,31.8674,6.09196,
365,0.96721,35.3167,5.76805,2.66805,15.4074,1.55589,1.05546,1.473,0,46.8592,1.01566,3.62372,1.51518,31.8196,5.141,
366,1.61638,35.2763,5.75933,1.50894,15.6456,1.76505,0.282968,1.66086,0,47.2168,1.23207,3.4212,2.09391,31.7146,4.99864,
367,0.634708,35.194,5.73321,1.18721,14.9962,1.94504,3.05101,1.23676,0,45.7668,1.41152,4.16429,1.38754,31.4521,6.03418,
368,1.49229,35.1087,5.70118,0.795311,14.7851,2.09784,1.20979,2.14447,0,46.3646,1.56442,4.46088,2.02627,31.2244,5.22491,
369,0.656597,35.1072,5.71138,2.25143,14.4682,1.66485,1.40049,2.55518,0,45.7248,1.12795,4.89303,1.3805,31.2819,5.97791,
370,1.08205,35.2135,5.7324,2.58445,14.7338,1.6517,1.20354,1.76446,0,46.376,1.10408,4.52511,1.65931,31.4563,5.11558,
371,1.15457,35.2311,5.73795,1.84616,15.281,1.89663,1.64293,1.15347,0,45.5695,1.35876,3.78629,1.68658,31.4953,6.36271,
372,0.706044,35.1901,5.71839,0.749597,14.744,2.34191,0.64003,3.29677,0,46.1021,1.80636,4.55918,1.46579,31.345,5.53845,
373,0.908716,35.1008,5.69098,2.22506,14.3013,1.96329,0.320584,1.84518,0,46.4277,1.41678,5.59954,1.60427,31.1813,5.62424,
374,1.59949,35.3066,5.7674,1.98073,15.7075,1.77149,0.543814,1.17895,0,45.8213,1.23931,3.29267,1.96142,31.8026,6.23811,
375,0.692121,35.3105,5.75885,0.820731,15.5416,2.05231,0.833005,2.54161,0,46.3154,1.52256,3.52224,1.42111,31.7146,6.17393,
376,1.07012,35.1352,5.70488,1.4237,14.4386,1.97699,1.36389,0.669545,0,47.29,1.44073,5.06485,1.61208,31.2518,5.77843,
377,0.618329,35.1903,5.72964,1.08862,15.5126,2.05418,1.19949,1.13919,0,48.2781,1.51463,3.55999,1.42056,31.4162,5.50549,
378,1.1479,35.0363,5.68499,1.30354,14.4363,2.04364,1.55122,1.56638,0,45.441,1.50951,5.00135,1.71383,31.1404,6.6588,
379,0.639701,35.3668,5.77252,3.34561,16.0641,2.00675,0.707902,0.997497,0,46.5198,1.47295,3.0032,1.44448,31.8766,5.02472,
380,0.798187,35.3037,5.76139,0.71021,16.1128,2.16643,2.56279,0.639881,0,45.6215,1.63645,3.00597,1.47968,31.7348,6.7126,
381,0.80304,35.3629,5.76497,0.934423,15.7413,2.18702,1.43023,1.96406,0,45.7308,1.65202,3.35315,1.48889,31.7913,6.04232,
382,0.646431,35.2945,5.74561,0.773305,15.339,2.46156,0.877751,2.13439,0,46.5503,1.9237,3.79667,1.38157,31.5812,5.74617,
383,1.16804,35.2512,5.73121,0.874234,14.8804,2.47654,1.02431,1.68529,0,45.8173,1.93879,4.43956,1.76394,31.4548,5.74684,
384,1.12294,35.3266,5.76793,1.0329,16.2032,1.93848,1.41806,2.1012,0,46.2842,1.39869,3.10484,1.6944,31.8166,5.04317,
385,0.892678,35.2374,5.73867,1.79907,15.4079,1.88563,2.51659,1.51716,0,46.1217,1.34808,3.65149,1.53056,31.5021,5.10435,
386,0.598663,35.2419,5.74349,0.795083,15.375,2.06427,2.37246,2.21317,0,45.7655,1.53334,3.70925,1.40535,31.5486,5.89494,
387,0.836151,35.2153,5.72582,2.61271,14.6704,1.85409,0.278179,2.17984,0,45.5521,1.30946,4.5925,1.60817,31.4049,6.43616,
388,1.1271,35.4314,5.78624,0.807912,16.4615,2.23368,1.82214,1.16483,0,46.1609,1.69812,2.74393,1.69362,32.0629,5.09646,
389,1.17336,35.3055,5.76065,2.66504,15.5567,1.59219,1.25119,1.76366,0,46.2062,1.04211,3.53274,1.69956,31.7315,5.02129,
390,0.836416,35.1578,5.72017,0.88758,14.8716,2.03396,2.24382,1.48008,0,47.1027,1.50415,4.30477,1.5095,31.3475,5.30585,
391,1.38369,35.166,5.72833,3.07352,14.8594,1.60657,0.930884,1.79416,0,46.1811,1.07123,4.13392,1.8614,31.4088,5.1077,
392,0.916708,35.0295,5.6677,2.705,14.3561,2.26427,0.660151,1.22485,0,46.1011,1.73288,5.11551,1.59925,31.0974,5.84743,
393,0.691876,35.1917,5.71896,1.09903,15.3268,2.53476,1.11102,1.79091,0,45.858,1.99543,3.77096,1.48241,31.3409,6.41564,
394,1.27743,35.2457,5.7442,1.9706,15.3942,1.81682,0.987455,1.64179,0,46.5376,1.28311,3.62399,1.80481,31.5572,5.44902,
395,1.08603,35.1721,5.71555,1.4236,15.2435,2.15067,1.43015,1.35118,0,46.9207,1.62332,3.78575,1.6674,31.3134,5.45341,
396,0.874404,35.0527,5.68368,2.49814,14.5094,1.81651,1.73648,1.74074,0,46.5411,1.27081,4.80481,1.54481,31.1404,5.12619,
397,0.569838,35.181,5.72586,0.790406,15.129,2.12172,0.559735,1.82207,0,48.3913,1.58845,4.01109,1.34388,31.3903,5.72738,
398,0.608921,35.3125,5.74989,1.59098,15.5684,2.5416,1.02568,1.78912,0,46.1945,2.01141,3.57883,1.37734,31.6249,5.38676,
399,0.715265,35.2867,5.73643,0.860729,14.7121,2.46455,1.6239,1.92144,0,46.1604,1.92458,4.71541,1.47748,31.509,5.25747,
400,1.13117,35.2201,5.7393,1.30985,14.9875,2.0564,1.31684,2.53999,0,46.4058,1.53613,3.95857,1.6986,31.5104,4.96822,
401,0.939059,35.4064,5.75842,1.58429,15.5175,2.82765,0.612375,0.598032,0,46.7165,2.27711,3.75769,1.61243,31.7352,5.03711,
402,0.673772,35.2694,5.74652,2.32842,15.5047,1.82762,2.16393,1.51593,0,46.2233,1.28838,3.53582,1.41225,31.5804,5.31598,
403,1.13758,35.3554,5.75366,1.30275,15.7484,2.74666,1.62463,0.447552,0,46.276,2.20706,3.42011,1.74902,31.6722,4.95164,
404,1.01421,35.1341,5.70353,2.18637,14.1297,2.15257,0.779081,0.316932,0,45.843,1.64288,5.71039,1.68675,31.2492,6.84878,
405,0.866695,35.3044,5.75805,1.45764,15.7191,1.87759,0.500701,2.53104,0,45.5761,1.33894,3.37534,1.56332,31.7047,6.83545,
406,0.870287,35.2076,5.73833,1.44737,15.267,1.93897,0.287906,1.84438,0,47.6041,1.41115,3.79145,1.50868,31.4963,5.99882,
407,1.27987,35.2488,5.73586,0.980131,14.7878,2.12099,1.63116,0.711422,0,47.0021,1.59646,4.24802,1.79186,31.4868,5.7931,
408,1.06717,35.2037,5.72189,2.33335,14.5113,1.87377,0.334537,2.48394,0,46.5552,1.32729,4.97984,1.70884,31.3775,4.93944,
409,0.899178,35.2089,5.74066,1.06578,15.2923,1.98448,2.31286,2.34373,0,46.2779,1.46441,3.63489,1.51664,31.5153,5.17116,
410,1.23515,35.2603,5.75598,1.57575,15.7784,1.71211,0.592017,2.75475,0,46.8549,1.17957,3.27288,1.76124,31.672,5.02575,
411,0.577152,35.1469,5.71821,1.42871,14.579,1.94568,3.25137,1.63654,0,46.1781,1.41125,4.72736,1.34137,31.3346,5.15516,
412,0.943986,35.3063,5.75136,2.55749,15.5875,2.0043,0.628719,1.36586,0,46.7037,1.45335,3.57348,1.56984,31.6392,5.34812,
413,1.25569,35.1625,5.70907,1.08978,14.4282,2.17849,1.07311,0.376299,0,45.0404,1.64344,5.12654,1.78893,31.2823,8.28992,
414,0.930054,35.0865,5.67824,2.28291,14.3248,2.08023,1.12475,0.908484,0,46.5812,1.52611,5.55893,1.59635,31.1347,5.63359,
415,1.16239,35.1157,5.70456,0.818666,14.6135,2.19135,2.39578,1.61891,0,45.8475,1.65139,4.84323,1.67986,31.2437,5.56119,
416,0.623127,35.2151,5.73175,1.78013,15.0538,1.88963,1.81159,1.71527,0,46.8319,1.35241,4.0711,1.40806,31.4444,5.52592,
417,1.24162,35.2997,5.7506,1.31527,15.5911,2.00985,1.35519,0.737518,0,47.0592,1.47392,3.49155,1.82631,31.6296,5.67353,
418,0.635199,35.1761,5.71584,1.03543,14.7507,2.16006,1.67398,2.25105,0,46.8528,1.62205,4.52858,1.4097,31.3235,5.32628,
419,0.758777,35.2831,5.75897,0.929701,15.6504,2.26669,1.89355,1.19078,0,46.1707,1.74483,3.40438,1.49635,31.7096,6.2089,
420,0.963895,35.0683,5.69144,2.99497,14.2781,1.57832,1.19296,0.382207,0,47.2087,1.02482,6.34274,1.68683,31.1807,4.87626,
421,0.767607,35.1111,5.69123,5.25592,14.2648,1.33253,0.169277,0.71697,0,46.9177,0.755127,5.73491,1.48992,31.1858,5.0916,
422,0.67253,35.1762,5.72938,1.69283,14.6641,1.8283,2.58388,1.66983,0,46.3923,1.30299,4.47825,1.40178,31.4204,5.47503,
423,1.44436,35.0131,5.67762,2.10851,14.2068,2.00336,1.00626,1.4004,0,46.233,1.4754,5.78908,1.86882,31.1157,5.14588,
424,0.687692,35.2195,5.72202,1.17506,14.483,2.14329,1.61929,1.80822,0,45.431,1.60268,5.04371,1.4629,31.3809,6.71493,
425,0.618368,35.2897,5.73868,1.68195,14.474,2.16334,0.407405,0.503411,0,46.6927,1.61805,5.13447,1.47109,31.5337,7.16748,
426,1.02234,35.0066,5.67614,1.50375,14.3305,2.53975,0.719764,1.34979,0,46.4034,2.0124,5.52271,1.56849,31.1096,5.73288,
427,0.556057,35.2763,5.75401,0.905806,15.8558,2.07667,2.43375,1.40167,0,47.0624,1.54111,3.24862,1.32506,31.6525,5.41022,
428,0.631164,35.2527,5.72908,3.15027,14.7462,1.8116,1.02017,1.19464,0,47.2146,1.24878,4.68182,1.50401,31.439,4.87739,
429,1.45066,35.3102,5.75613,0.958374,15.7335,2.39799,0.404366,0.607175,0,47.3931,1.86352,3.3821,1.94135,31.6815,5.62191,
430,1.54548,35.1067,5.71169,0.845841,14.9663,2.09038,1.5236,2.35409,0,46.5562,1.55681,4.27346,1.93299,31.2772,4.76811,
431,0.876746,35.1679,5.70603,1.08418,14.4769,2.50868,1.17304,2.31085,0,46.2529,1.97666,5.04633,1.59239,31.2662,5.07397,
432,1.0165,35.3126,5.75221,1.18646,16.0352,2.51391,0.766878,0.807896,0,47.3418,1.98257,3.1068,1.62128,31.6392,5.432,
433,1.25673,35.2608,5.74275,0.905143,15.7129,2.16061,1.32317,1.52859,0,45.7431,1.62392,3.41913,1.83137,31.5446,6.46279,
434,0.625998,35.1278,5.71447,2.71162,14.3347,1.55382,0.72338,2.37615,0,46.2536,1.01858,5.11088,1.38855,31.3089,6.26808,
435,0.875006,35.4332,5.78196,0.774525,15.7497,2.35295,0.281209,2.80912,0,45.8362,1.81129,3.43016,1.49253,32.0152,5.8741,
436,0.624833,35.2653,5.73173,0.967664,15.4418,2.33,2.68418,1.10876,0,45.4934,1.78216,3.6652,1.4305,31.4524,6.54751,
437,0.661042,35.0217,5.6804,2.343,14.4797,2.7506,0.24758,1.04601,0,47.2271,2.22832,4.98725,1.37332,31.123,5.35642,
438,0.891937,35.213,5.73169,2.33386,14.8584,1.71873,1.30082,1.92627,0,46.8396,1.18277,4.19264,1.53022,31.4439,5.36688,
439,1.16519,35.2779,5.74359,1.62833,14.7724,2.01227,1.99247,0.790869,0,45.5785,1.46616,4.54775,1.74138,31.5665,6.24801,
440,0.681809,35.1609,5.70216,1.5345,14.4987,2.06369,1.18911,2.48283,0,45.5251,1.53061,4.80683,1.55211,31.2432,6.56064,
441,1.02318,35.1214,5.71115,0.722017,14.6721,2.21627,0.355917,1.73029,0,48.6046,1.68495,4.65739,1.57846,31.2813,5.17705,
442,1.49413,35.2925,5.75168,0.936169,15.579,2.07913,0.975581,1.7424,0,46.1394,1.54288,3.54313,1.99074,31.64,5.83497,
443,0.734195,35.0892,5.6915,1.50667,14.252,2.02131,0.324752,2.44326,0,45.6524,1.48638,6.24765,1.47585,31.1845,6.45006,
444,0.848866,35.1609,5.69833,0.953834,14.6437,2.37786,1.40394,2.38624,0,46.3406,1.83803,4.68184,1.58224,31.2227,5.42227,
445,1.24334,35.3259,5.75351,0.8117,15.8989,2.30054,0.872271,1.52412,0,47.2704,1.76548,3.37486,1.83743,31.6587,4.92705,
446,2.03244,35.2212,5.72739,0.855293,15.2217,2.23419,0.370346,1.12944,0,46.1518,1.69156,4.02145,2.41933,31.4146,6.07359,
447,1.05332,35.213,5.7283,1.70735,14.8107,1.88573,0.491755,3.05433,0,46.4535,1.35163,4.3415,1.72763,31.4213,5.33176,
448,1.64912,34.9935,5.6707,0.733965,14.2669,2.34113,0.934987,0.835763,0,46.849,1.80945,5.79462,2.01668,31.0949,5.5827,
449,0.892593,35.4641,5.78998,1.05976,16.4477,2.39399,1.4373,0.967982,0,46.3752,1.85611,2.8705,1.57801,32.1228,5.32287,
450,0.794647,35.3614,5.75312,0.842758,15.9628,2.51641,0.944968,2.52686,0,46.1241,1.97955,3.15262,1.54849,31.6612,5.41178,
451,0.596948,35.1074,5.70972,2.89698,14.7404,1.70547,0.759139,2.24703,0,47.1754,1.15789,4.65674,1.42115,31.2706,5.13587,
452,0.654499,35.3875,5.76185,2.62942,15.8343,1.97018,0.97666,1.77079,0,46.3677,1.41925,3.22586,1.46383,31.7611,5.35901,
453,1.27496,35.0778,5.70184,1.96064,14.6031,1.80426,2.56328,1.41252,0,46.2741,1.26941,4.6792,1.73576,31.2191,5.00718,
454,1.28333,35.2207,5.72622,2.05365,14.8485,1.90935,0.945695,1.55802,0,45.7162,1.36413,4.37651,1.79945,31.4043,6.37744,
455,1.05224,35.0305,5.68606,3.11049,14.211,1.65902,2.0696,0.58422,0,45.7383,1.12733,5.54795,1.63993,31.1453,5.98282,
456,0.731988,35.3402,5.75401,1.28824,15.8337,2.70379,1.43469,0.419841,0,46.6456,2.17078,3.26555,1.53918,31.6688,5.79993,
457,1.35122,35.1922,5.71683,0.833416,14.5897,2.11609,2.42096,0.990257,0,46.4496,1.58038,4.87473,1.8922,31.3356,5.26035,
458,1.04026,35.1945,5.71724,0.972125,14.6634,2.47812,0.897624,0.543368,0,47.2392,1.94946,4.58247,1.60659,31.3368,6.38639,
459,0.700604,34.9416,5.66661,2.62093,14.2338,1.59193,1.26371,2.29865,0,46.7544,1.05792,5.74929,1.41967,31.0755,5.23346,
460,1.5018,35.3111,5.76129,1.36062,15.0738,1.8672,0.791554,0.91679,0,47.1454,1.33344,4.072,2.03667,31.7537,5.68392,
461,1.39333,35.1058,5.69736,0.938753,14.3245,2.13957,0.839384,1.92471,0,46.3917,1.6079,5.39604,1.8607,31.2087,5.78772,
462,1.28312,35.2799,5.76478,1.08159,15.5692,1.83776,1.02751,1.89827,0,46.9642,1.30518,3.603,1.79748,31.7778,5.43216,
463,1.77876,35.3363,5.75795,1.30332,16.4206,2.11527,1.38625,0.970821,0,46.4279,1.56738,2.75642,2.19105,31.7041,4.91097,
464,0.641087,35.0992,5.7144,1.70903,14.5853,1.74803,2.96303,1.66443,0,46.999,1.22006,4.59238,1.35641,31.2972,5.04066,
465,1.08242,35.2563,5.74975,0.743174,15.3662,2.0974,1.56726,2.19447,0,45.4482,1.58082,3.47076,1.6649,31.6103,6.79913,
466,2.0319,35.0813,5.68123,1.97887,14.307,1.9898,0.703039,0.48751,0,46.3995,1.44556,5.59672,2.37729,31.1413,5.41295,
467,1.39196,35.3088,5.75776,2.12372,15.9661,1.82931,1.83564,0.541075,0,46.7173,1.28682,3.15213,1.89694,31.7008,5.12812,
468,0.911137,35.1666,5.73315,2.03157,14.6792,1.68624,1.76135,1.45959,0,47.1261,1.14982,4.55085,1.50973,31.4513,5.43035,
469,0.631011,35.5113,5.7993,0.81429,17.0346,2.24348,0.726219,2.09601,0,46.14,1.7006,2.49555,1.50274,32.2556,5.70291,
470,0.864485,35.1806,5.72785,1.22839,14.8913,1.96786,2.52126,1.99523,0,45.9851,1.4343,4.32979,1.48083,31.4074,5.64675,
471,0.859023,35.4005,5.77478,0.923579,17.5369,2.10243,0.070779,1.4476,0,44.8675,1.56236,1.98023,1.56041,31.8911,8.68417,
472,0.587843,35.1571,5.72103,1.86889,14.4693,1.86801,1.96261,2.20619,0,46.4044,1.3261,5.09737,1.3641,31.3602,5.26951,
473,0.581002,35.2349,5.74242,3.28199,15.3131,1.51809,1.23209,2.61405,0,46.4182,0.977402,3.61154,1.31626,31.5354,5.28832,
474,1.46454,35.3298,5.75921,0.765466,15.8902,2.27492,1.02297,2.16403,0,46.0667,1.74112,3.2303,1.95021,31.7163,5.29713,
475,0.649551,35.2036,5.71367,1.05637,15.4984,2.52275,1.21778,1.83992,0,46.9141,1.97373,3.70636,1.46456,31.31,5.61566,
476,1.44005,35.1315,5.71443,1.88673,14.7083,1.80187,0.914909,1.38754,0,45.2498,1.26915,4.38832,1.86183,31.3011,7.63174,
477,1.54491,35.4561,5.78787,0.753481,16.7318,2.3127,0.512414,1.50553,0,46.5892,1.77626,2.53073,2.01012,32.0878,5.10716,
478,1.23807,35.1792,5.72218,0.97538,14.7012,2.12404,1.91372,1.89584,0,46.6464,1.59101,4.56109,1.78282,31.3666,5.01619,
479,1.68603,35.1704,5.7247,1.33362,14.7775,1.93589,0.960481,1.10842,0,47.1659,1.39855,4.50276,2.13143,31.3865,5.43195,
480,1.29058,35.1525,5.71484,0.849137,14.9928,2.1382,1.18485,1.47455,0,45.2399,1.60671,4.08696,1.83619,31.3095,7.30557,
481,0.805483,35.2184,5.72751,0.775185,14.8435,2.33216,1.9914,0.576894,0,46.0215,1.79317,4.44837,1.46438,31.4151,5.51697,
482,1.92306,35.1853,5.72483,2.2502,14.5088,1.63046,0.937431,1.80985,0,45.6927,1.09782,4.73202,2.36068,31.3937,6.1888,
483,0.900159,35.3459,5.75836,0.921812,15.7208,2.19714,0.955531,2.31389,0,45.8704,1.65376,3.41763,1.56072,31.7185,5.48141,
484,1.3865,35.2238,5.73255,1.6846,14.8623,1.93614,2.62528,0.783423,0,46.8926,1.40077,4.25466,1.91515,31.4576,4.88451,
485,1.01475,35.1685,5.71372,0.858947,14.6099,2.18934,4.36332,1.91582,0,46.8314,1.65915,4.61184,1.60225,31.3081,5.72118,
486,2.00817,35.0318,5.68835,2.30939,14.6018,1.81726,0.968835,1.00529,0,46.1571,1.28489,4.47832,2.3443,31.1478,5.29291,
487,1.39567,35.2632,5.73198,0.748694,15.1638,2.3742,1.35448,0.334447,0,46.2932,1.84086,3.9506,1.96524,31.4589,5.06076,
488,1.32433,35.1886,5.71857,0.858148,15.116,2.29781,4.22513,1.84193,0,46.4389,1.76466,3.95266,1.83791,31.3381,5.10154,
489,1.28721,35.209,5.72511,0.793337,14.9631,2.44209,1.9024,2.13417,0,46.7378,1.90501,4.22655,1.7753,31.3916,5.52214,
490,1.63462,34.8967,5.6474,3.69507,14.3059,1.47885,0.536203,1.65832,0,46.2589,0.916579,6.44195,2.07243,31.0543,5.1077,
491,0.895303,35.2817,5.75653,1.82303,15.5271,1.70927,1.33695,1.96477,0,45.4064,1.17405,3.50174,1.53787,31.6853,6.74649,
492,0.805777,35.0608,5.68315,1.47309,14.4244,2.03655,1.73201,3.83436,0,45.8179,1.50247,4.94129,1.47877,31.1404,6.06434,
493,59.5168,113.444,12.3771,7.91329,126.817,1.24936,353.545,597.455,0,318.837,0.751159,70.4142,59.5478,391.678,611.301,
494,1.53775,35.2976,5.75402,0.74997,15.6835,2.20319,0.992372,0.613492,0,46.7337,1.66581,3.45882,2.04831,31.6639,5.25604,
495,2.80887,34.9536,5.66047,4.31206,14.3021,1.1629,0.69658,1.2314,0,46.2582,0.598099,6.31068,3.06288,31.0714,5.22129,
496,2.73971,35.0923,5.70751,1.60763,14.8951,1.84305,2.30728,0.60547,0,45.6044,1.31905,4.02604,2.96177,31.2462,6.67608,
497,0.7573,35.2951,5.7556,1.19305,15.4241,2.07235,2.33458,2.27222,0,46.5558,1.53956,3.6686,1.47116,31.6806,5.30179,
498,0.917496,35.2486,5.74674,3.56937,15.1317,1.46337,0.67568,1.56269,0,45.6157,0.909662,3.89721,1.55376,31.5844,6.23737,
499,0.646123,35.1525,5.71576,1.1081,14.5969,2.12529,2.10747,1.4742,0,47.1525,1.59628,4.6137,1.42698,31.3181,5.3265,
