Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.front.motion_ratio_heave_l.avg,Heave.front.toe_angle_l.avg,Heave.front.tie_rod_angle_top_view_l.avg,Roll.front.roll_center.y.avg,Steering.front.ackerman_angle.avg,Heave.front.side_view_swing_arm_angle_l.avg,Steering.front.tie_rod_angle_front_view_l.avg,Roll.front.camber_angle_gain_roll_l.avg,Roll.front.side_view_swing_arm_angle_l.avg,Heave.front.motion_ratio_heave_l.std_dev,Heave.front.toe_angle_l.std_dev,Heave.front.tie_rod_angle_top_view_l.std_dev,Roll.front.roll_center.y.std_dev,Steering.front.ackerman_angle.std_dev,Heave.front.side_view_swing_arm_angle_l.std_dev,Steering.front.tie_rod_angle_front_view_l.std_dev,Roll.front.camber_angle_gain_roll_l.std_dev,Roll.front.side_view_swing_arm_angle_l.std_dev,Heave.front.motion_ratio_heave_l.best,Heave.front.toe_angle_l.best,Heave.front.tie_rod_angle_top_view_l.best,Roll.front.roll_center.y.best,Steering.front.ackerman_angle.best,Heave.front.side_view_swing_arm_angle_l.best,Steering.front.tie_rod_angle_front_view_l.best,Roll.front.camber_angle_gain_roll_l.best,Roll.front.side_view_swing_arm_angle_l.best,
159,53.1591,174.011,548.313,0.305493,10.3136,2.92147,0.660576,36.2989,5.05023,53.6814,2.61513,9.36407,53.1057,15.8845,4.24094,2.6259,14.0413,23.4642,254.606,1.16251,13.5398,252.815,6.31058,2.01778,0.000561996,2.38872,0.422471,0.0108626,1.00202,6.24462,0.00284667,
160,53.159,111.574,267.074,0.476445,10.4896,3.13205,0.389179,36.0435,1.77219,24.4761,2.50763,8.41961,24.3444,16.5603,4.68656,1.79464,5.94873,6.41898,123.299,0.402634,11.0621,119.542,6.31044,2.01778,0.000561996,12.3503,0.422568,0.0108585,2.41463,6.2448,0.00274395,
161,53.1583,148.518,411.071,0.357925,11.3852,6.48676,0.646342,33.7895,5.74967,36.9597,2.62642,14.0986,36.776,17.1732,21.1862,2.40537,7.04919,22.3688,181.466,0.890205,27.326,182.209,6.30978,2.01778,0.000704778,4.94079,0.422723,0.0108585,2.31038,6.2448,0.00274395,
162,53.1583,243.015,733.065,0.218745,11.6727,4.65709,0.670339,36.3475,6.65334,84.8317,2.94271,12.0434,83.196,17.9443,10.1526,2.22464,11.7286,21.6453,343.153,1.94748,20.0065,344.641,6.30978,2.01779,0.000758872,6.00066,0.422723,0.0108896,2.37136,6.2448,0.00274395,
163,53.1583,181.615,585.073,0.292697,9.95372,8.1302,0.456345,34.7592,2.92898,57.2435,2.39353,9.29278,56.4571,14.8191,27.1783,2.02348,4.49873,13.9331,273.075,0.466833,15.4517,269.893,6.30978,2.01782,0.000758872,14.383,0.423048,0.0109883,1.54166,6.24479,0.00295283,
164,53.1579,197.871,566.942,0.268649,9.66765,10.7208,0.390721,34.1338,5.52391,62.2677,2.54406,11.3735,61.2491,12.3593,31.2766,1.48061,5.53536,24.8065,257.189,0.808793,19.7461,251.132,6.30935,2.01783,0.000640965,12.7608,0.423048,0.0109164,1.03249,6.24479,0.00295283,
165,53.1577,95.2231,294.45,0.558244,7.64158,2.09238,0.174553,35.2508,0.792405,19.7259,2.45645,7.41367,19.6754,9.31827,8.55605,1.22776,3.53766,5.34258,144.409,0.303828,9.06122,143.607,6.30935,2.01783,0.000640965,11.7054,0.422952,0.0109973,2.41461,6.24479,0.00293249,
166,53.1567,64.2938,77.9466,0.826777,6.51684,4.85982,0.140073,35.7497,2.76445,2.19652,2.56766,7.32886,2.16989,1.44689,20.089,0.973621,0.515487,16.5089,21.5471,1.07567,7.58706,22.6598,6.30839,2.01778,0.000640965,35.7309,0.423078,0.0109121,2.41461,6.24479,0.00285928,
167,53.1567,195.268,592.394,0.272224,10.5649,6.62025,0.593595,44.6231,5.99956,57.6554,2.65362,9.8651,56.6929,15.4195,19.1173,2.0718,66.5481,22.3454,270.859,1.24362,14.0218,265.364,6.30839,2.01778,0.000640965,10.1106,0.423002,0.0107062,1.21162,6.24479,0.00285928,
168,53.1567,408.114,981.077,0.13025,14.4686,9.68902,1.04453,36.7108,4.70848,163.394,3.00404,14.2581,160.837,20.7985,24.5765,2.85503,18.3384,15.0384,454.568,1.89858,23.8707,467.904,6.30839,2.0178,0.000640965,8.23748,0.423002,0.0107062,0.843667,6.24479,0.00299028,
169,53.1567,145.673,499.788,0.364904,7.46382,5.64441,0.392702,35.6337,1.53792,43.4232,2.59283,6.38887,42.5956,7.70157,18.2536,2.17724,1.80343,8.19754,268.569,0.98772,7.92981,258.073,6.30839,2.01782,0.000823744,26.4327,0.42304,0.0107062,2.41461,3.23822,0.00299028,
170,53.1567,213.182,659.509,0.249349,10.9678,10.0025,0.803891,43.526,5.88627,64.8117,2.51748,11.1311,63.5349,15.8177,29.8035,2.57069,41.5426,22.2016,311.084,0.577697,19.0202,302.209,6.30839,2.01782,0.000772931,12.0066,0.42304,0.0107062,1.02287,6.24486,0.00299028,
171,53.1566,217.2,731.035,0.244735,9.5838,8.26062,0.519003,34.9041,7.61779,72.9042,2.82377,8.9673,71.6198,13.2111,29.0543,2.06944,9.33808,30.3479,342.26,1.67449,14.0619,335.388,6.30829,2.01786,0.000772931,16.5741,0.42304,0.0107173,2.41465,6.24483,0.00304257,
172,53.1565,206.11,631.98,0.257904,9.52623,7.17777,0.466695,34.1176,2.93005,70.1705,2.58053,9.50616,69.6342,13.8175,22.0794,2.05469,6.54088,14.4529,292.449,1.09074,14.9435,290.003,6.30826,2.01784,0.000772931,5.44001,0.423354,0.0107173,1.80007,6.24487,0.00306754,
173,53.1564,122.383,339.332,0.434346,8.65661,5.26978,0.322705,34.5729,1.1811,31.1609,2.51264,7.61064,31.0955,11.5418,17.7312,1.80217,5.75324,4.47377,157.266,0.483233,9.14748,156.879,6.30819,2.01785,0.000772931,2.53909,0.423385,0.0107173,2.41473,6.24489,0.00333003,
174,53.1562,132.771,365.102,0.400359,10.3584,4.80911,0.425443,49.1631,4.1841,26.2891,2.56063,8.7849,26.1965,16.0444,11.575,1.80863,93.2315,16.1828,146.223,0.630648,10.8563,145.856,6.30804,2.01785,0.000738977,7.8759,0.423387,0.0106173,2.41473,6.24491,0.00342893,
175,53.1562,61.5976,59.0873,0.862959,7.68669,2.65438,0.215679,36.4461,2.17537,1.45702,2.45059,7.07255,1.43919,9.99732,4.98709,1.50335,13.5339,12.3727,21.4574,0.273917,6.04112,24.3606,6.30804,2.0178,0.000661527,35.7311,0.423404,0.0106173,2.41473,6.2449,0.00341825,
176,53.1561,129.003,412.113,0.412053,9.1818,6.16257,0.186195,34.6809,1.6926,32.3566,2.62329,9.84628,32.273,14.0706,21.1191,0.955103,5.51988,6.22136,185.768,1.41776,17.9916,185.306,6.30801,2.0178,0.000661527,4.82415,0.423339,0.0104441,2.41473,6.2449,0.00341825,
177,53.1561,112.817,308.18,0.471172,10.5354,4.71233,0.552655,36.0216,2.90716,22.6602,2.73531,10.0639,22.6283,16.8007,11.7402,2.37254,5.64614,15.1175,137.064,1.32696,16.4599,136.836,6.30801,2.01788,0.000661527,9.77249,0.42329,0.0104441,2.41473,6.2449,0.00342517,
178,53.1559,89.1211,205.483,0.596446,8.9681,3.84044,0.334193,36.0128,3.71366,12.4483,2.53458,8.85088,12.4181,13.0976,9.19685,1.69061,6.29252,16.3077,81.24,0.670208,13.8667,81.0938,6.30774,2.01784,0.000661527,12.0748,0.42329,0.0104441,2.41473,6.2449,0.00324266,
179,53.1558,202.427,681.151,0.262593,10.4786,9.69549,0.550683,37.9649,4.9264,64.3202,2.52844,8.93714,63.025,14.2063,29.451,1.95615,11.9869,18.4152,315.455,0.92444,10.3524,316.251,6.30767,2.01785,0.000661527,13.7865,0.423253,0.0104441,0.616114,6.2449,0.00323402,
180,53.1558,154.524,455.751,0.343996,9.27755,5.17342,0.425898,35.1493,1.82228,45.693,2.51784,9.02487,45.4403,12.6606,15.7255,2.05439,5.91455,7.3871,209.83,0.459357,11.1588,210.179,6.30767,2.01779,0.00077488,11.1069,0.423253,0.0106584,2.41473,6.2449,0.00312232,
181,53.1557,175.673,486.616,0.302583,12.7754,6.8565,0.762668,39.0904,4.68459,47.6481,3.08839,13.3882,47.3792,19.2781,19.7342,2.42688,36.5004,16.1179,223.512,2.28481,23.9891,222.904,6.30764,2.01785,0.00077488,7.92954,0.423278,0.0108236,2.41473,6.2449,0.00312232,
182,53.1556,165.464,512.752,0.321252,10.2364,2.41779,0.312235,35.325,5.70486,49.7754,2.59382,9.79462,49.3039,15.8867,4.71963,1.57339,9.16934,23.3456,237.067,1.11226,16.1517,234.74,6.30764,2.01788,0.00077488,2.64506,0.423278,0.0110558,2.32073,6.24491,0.00286255,
183,53.1556,157.662,524.637,0.337149,10.3246,4.58561,0.437163,35.8518,2.01432,47.0853,2.70024,8.0446,46.6181,16.153,12.9408,1.94994,5.82112,7.91856,250.091,1.3442,8.31882,247.39,6.30738,2.01792,0.00077488,10.7422,0.423278,0.0111007,2.41473,6.2449,0.00268142,
184,53.1556,84.3712,218.508,0.63002,7.68287,2.81521,0.0202647,35.3312,1.15827,13.8565,2.5346,7.11447,13.8579,10.1301,5.84469,0.416186,2.84902,5.2108,101.261,0.855149,6.15333,102.172,6.30738,2.01792,0.000786019,15.7275,0.423278,0.0111619,2.41473,6.2449,0.00268142,
185,53.1555,106.598,305.472,0.498655,9.09533,4.15575,0.15652,37.5974,1.75912,21.5331,2.60638,8.22102,21.4732,13.5792,12.3875,0.784462,16.8514,6.59177,136.874,0.982679,10.4607,135.842,6.30738,2.01792,0.00076193,12.5306,0.423314,0.0111696,2.41473,6.2449,0.00268142,
186,53.1552,142.282,374.227,0.373592,12.0775,5.96795,0.56025,48.2958,4.71399,29.2967,2.85444,9.48311,29.0319,19.5801,18.4402,2.17729,80.7845,18.2505,160.991,1.87142,14.4094,160.954,6.30737,2.01792,0.000691797,8.42586,0.423314,0.0111519,2.41472,6.24489,0.00264715,
187,53.1552,162.22,612.527,0.327673,10.1825,4.0913,0.313146,47.5069,2.96719,44.413,2.5344,7.48006,42.7316,15.7403,9.43808,1.50522,64.9972,11.1425,288.372,0.69501,6.50169,279.471,6.30737,2.01791,0.000691797,35.7311,0.423313,0.0111712,2.41473,6.2449,0.00256724,
188,53.155,90.3925,167.187,0.588047,10.4666,6.5997,0.379455,37.8637,3.95776,9.6652,2.48222,9.47884,9.49902,16.5543,21.841,1.6502,16.5939,16.8879,57.9621,0.481275,14.966,54.3154,6.30722,2.01791,0.000671173,15.465,0.423317,0.0113811,1.98698,6.24494,0.00239734,
189,53.1549,209.974,723.587,0.25315,12.3832,4.49996,0.359056,38.701,2.81998,71.6769,2.56694,7.73427,69.2325,29.1608,11.2237,1.61526,20.2919,12.9941,340.159,0.615349,7.10299,335.221,6.30721,2.01793,0.000638343,1.49954,0.423337,0.0113811,2.41474,6.24494,0.00239734,
190,53.1549,103.261,197.184,0.514762,11.6787,6.95984,0.688409,37.6108,4.96525,14.6848,2.78333,9.92292,13.967,17.7319,16.8026,2.39477,12.3445,18.4383,93.1474,1.33572,10.9141,90.125,6.30715,2.01795,0.000617398,15.5591,0.423337,0.0113811,2.41474,6.24494,0.00238427,
191,53.1549,150.437,486.89,0.353337,6.82469,8.12441,0.450546,34.8614,2.26665,43.9174,2.42493,8.00751,43.5593,4.49753,30.3482,2.2298,5.26716,12.9876,219.212,0.405685,10.1147,216.858,6.30715,2.01795,0.000617398,6.77014,0.423337,0.0114406,1.71586,6.24494,0.00238427,
192,53.1547,147.841,428.298,0.359539,10.5404,12.5964,0.81408,35.796,7.93303,34.1703,2.53922,9.82761,33.6241,16.4131,41.2175,2.81246,8.14964,29.829,178.743,0.803529,15.2984,177.077,6.30705,2.01795,0.000617398,8.25269,0.423337,0.0114905,1.27408,6.24495,0.00238427,
193,53.1547,272.366,772.304,0.195159,10.1201,6.99554,0.851099,35.3821,2.25939,102.802,2.86502,10.3521,100.738,15.5037,24.2325,2.93715,10.5297,12.8962,356.2,1.97131,16.0642,360.602,5.81729,2.01793,0.000627073,5.60869,0.423337,0.011462,1.26542,6.24495,0.00234585,
194,53.1546,123.493,350.462,0.430425,8.64351,5.36741,0.144785,34.6746,1.53932,31.4781,2.64422,7.60658,31.3949,11.6326,18.6724,0.868362,5.22994,5.58065,168.432,1.22745,9.30577,155.628,6.30701,2.01793,0.000627073,8.31363,0.423333,0.011189,2.41474,6.24491,0.00234585,
195,53.1546,128.64,472.394,0.413204,7.26806,5.46632,0.249163,34.868,3.48927,33.3113,2.41409,9.31035,32.2635,5.6885,20.1835,1.2993,4.24394,17.1445,225.338,0.232312,16.5874,218.225,6.30698,2.01793,0.000636758,12.5891,0.423324,0.011462,1.63295,6.24495,0.00226948,
196,53.1545,76.4028,115.201,0.695714,9.20259,3.25365,0.349206,41.6825,6.20399,2.98699,2.40569,7.3509,2.96723,14.2181,7.73307,1.69662,30.5648,28.5504,31.2588,0.253651,5.7485,28.3148,6.30695,2.01793,0.000636758,35.7311,0.423311,0.0116684,0.939088,6.24498,0.00226948,
197,53.1545,76.1375,160.88,0.698138,7.68893,5.67822,0.15645,35.2591,1.61072,7.544,2.43563,8.25743,7.50699,9.79089,25.7822,1.08991,7.22347,9.36017,52.7241,0.149388,14.118,52.736,6.30695,2.01793,0.000656154,12.129,0.423311,0.0116684,2.41473,6.24498,0.00226948,
198,53.1545,189.702,544.284,0.2802,10.0881,5.36959,0.274519,34.3256,5.42639,60.774,2.7389,10.1703,60.5347,15.0186,21.7775,1.52599,5.64513,21.493,245.111,1.36406,15.7433,247.089,6.30695,2.01794,0.000619358,11.9821,0.423311,0.0118584,2.41473,6.245,0.00226948,
199,53.1545,209.592,655.315,0.25361,11.698,7.91772,0.488779,39.2781,7.98214,64.5958,3.11664,12.3656,62.1489,17.1463,24.8729,1.59348,29.7118,27.0375,313.23,2.28266,21.4075,297.132,6.30695,0.855305,0.000576915,12.5581,0.423309,0.0118584,2.41472,6.24499,0.00222808,
200,53.1545,105.584,321.832,0.503434,8.33417,3.60524,0.269091,36.603,2.73378,21.724,2.52646,8.14065,21.6474,10.847,9.07051,1.5414,10.9383,13.7598,158.754,0.860899,10.6688,152.188,6.30695,2.01796,0.00055974,8.92457,0.423309,0.0118584,2.41473,6.245,0.00222808,
