Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,2in Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,2in Heave.rear.p_rod_length_l.avg,2in Heave.rear.tie_rod_angle_top_view_l.avg,2in Heave.rear.roll_center_gnd.z.avg,2in Heave.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.coil_over_length_l.avg,2in Heave.rear.toe_angle_l.avg,2in Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,2in Heave.rear.p_rod_length_l.std_dev,2in Heave.rear.tie_rod_angle_top_view_l.std_dev,2in Heave.rear.roll_center_gnd.z.std_dev,2in Heave.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.coil_over_length_l.std_dev,2in Heave.rear.toe_angle_l.std_dev,2in Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,Roll.rear.camber_angle_gain_roll_l.best,2in Heave.rear.p_rod_length_l.best,2in Heave.rear.tie_rod_angle_top_view_l.best,2in Heave.rear.roll_center_gnd.z.best,2in Heave.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.coil_over_length_l.best,2in Heave.rear.toe_angle_l.best,
469,724.686,1129.63,2353.26,0.641526,153.602,31.9751,3.05104,0,4.37533,786.196,32.9391,97.4255,20.0637,1737.33,171.384,5.85012,0,3.54566,566.729,171.186,248.692,105.914,2.17028,0.394506,1.46348,0,3.33191,663.174,0.862976,42.2631,1.17846,
470,724.686,1097.22,1342.44,0.660474,46.1688,45.5271,3.18382,0,4.74285,805,46.4986,113.361,32.738,204.495,188.984,5.80921,0,4.53235,572.23,186.102,270.665,142.735,2.17028,0.511487,0.0619165,0,3.08062,663.174,1.28204,42.2631,1.17846,
471,724.686,1110.31,2168.58,0.652688,97.9329,40.9739,2.48728,0,4.36395,779.163,42.3102,94.6892,48.3884,922.474,227.756,3.6101,0,3.62945,790.36,230.855,243.936,309.54,2.17028,0.511487,1.46348,0,3.55918,663.174,1.28204,42.6669,1.17846,
472,724.686,1689.27,9292,0.428994,647.961,36.7256,2.49737,0,4.71826,814.94,38.7388,98.046,45.6402,8812.26,200.476,3.97336,0,4.7595,1314.72,210.086,262.226,326.874,2.17028,0.511487,1.46348,0,3.55918,663.174,1.28204,42.6669,1.17846,
473,724.686,1028.82,1599.83,0.704386,96.386,44.1037,2.38351,0,4.73998,723.963,45.0774,88.9311,23.2336,1138.08,192.19,2.85727,0,4.67234,318.143,190.995,207.922,146.306,2.17028,0.511487,1.46348,0,3.55918,663.174,1.28204,42.6669,1.17846,
474,724.686,1289.41,3160.04,0.562028,193.71,53.8308,2.90966,0,4.65921,818.986,55.8898,112.877,46.5497,2302.85,244.055,4.98545,0,4.12846,744.295,251.796,285.382,300.301,2.17028,0.511487,0.434433,0,3.55918,663.174,1.28204,42.6669,1.17846,
475,724.686,1430.03,4717.07,0.506763,418.325,36.8505,3.0441,0,4.48826,792.132,38.9108,110.787,25.4913,4180.33,161.718,5.46493,0,3.86676,545.28,166.597,277.826,156.818,2.17028,0.511487,1.46348,0,3.21896,638.952,1.28204,42.6669,1.17846,
476,724.686,1102.51,1644.8,0.657304,33.5775,55.8065,2.67789,0,4.37893,783.153,56.9569,114.039,51.9225,383.092,268.236,4.42903,0,3.30304,578.309,269.091,301.384,280.559,2.17028,0.511487,1.46348,0,2.91966,663.174,1.28204,42.4345,1.17846,
477,724.686,1090.21,1555.11,0.664723,52.2174,60.6708,2.65362,0,4.34177,771.146,61.8821,83.5936,53.7009,300.985,287.264,4.22911,0,3.42967,481.93,287.662,197.383,255.269,2.17028,0.511487,0.178121,0,2.72319,663.163,1.28204,42.2994,1.17846,
478,724.686,1049.74,1369.36,0.690346,63.2492,45.703,2.66144,0,4.84615,744.128,46.9178,100.994,41.2436,429.453,204.832,4.47084,0,5.18678,441.178,207.651,252.629,175.811,2.17028,0.511487,1.46348,0,3.31211,663.163,1.28204,42.6669,1.17846,
479,724.686,1343.54,2750.74,0.539386,215.731,57.4161,2.95368,0,4.79984,801.822,52.649,120.246,87.9194,1500.22,250.313,5.05137,0,4.86258,573.456,227.381,312.453,652.647,2.17028,0.511487,1.46348,0,2.64941,663.163,1.28204,42.3546,1.17846,
480,724.686,1051.49,1435.25,0.689197,28.2925,40.7905,2.61594,0,4.78487,782.25,42.0582,99.5165,51.1846,214.599,204.265,4.09982,0,4.80444,581.195,205.18,259.434,299.104,2.17028,0.591684,1.09073,0,3.55918,663.163,1.47409,42.6669,1.17846,
481,724.686,1532.74,5156.79,0.472804,502.954,52.6375,2.58767,0,4.591,767.035,53.7873,94.6561,54.49,4157.06,247.51,4.24288,0,4.35468,517.016,248.244,248.664,263.275,2.17028,0.591684,1.46348,0,3.55918,663.163,1.47409,29.6825,1.17846,
482,724.686,3037.02,23967.8,0.238617,1781.78,76.685,3.31131,0,4.65456,898.674,79.6731,99.6171,92.6268,23286.8,326.288,6.23048,0,4.27101,1073.37,331.088,251.401,421.702,2.17028,0.591684,1.46348,0,3.10166,663.163,1.47409,42.6669,1.17846,
483,724.686,980.131,1184.48,0.739376,28.5954,36.6206,2.43557,0,4.57532,738.067,38.0799,90.645,41.1123,1757.17,189.377,3.2184,0,4.22715,382.485,195.422,239.608,228.958,2.17028,0.591684,1.46348,0,3.55918,663.006,1.47409,42.6669,1.17846,
484,724.686,1039.95,1226.84,0.696846,60.6512,42.2895,2.71483,0,4.66853,756.067,43.4493,102.317,27.7941,316.67,178.447,4.1157,0,4.23943,406.557,180.509,251.666,151.732,2.17028,0.591684,0.107815,0,3.12589,645.16,1.47409,42.6669,1.17846,
485,724.686,1082.75,1974.85,0.669304,170.269,27.4993,2.19209,0,4.56201,719.138,28.7699,89.0381,41.2777,1426.29,147.836,2.15219,0,4.06544,302.071,151.596,220.923,220.375,2.17028,0.591684,1.46348,0,3.31422,663.072,1.47409,42.6669,1.09214,
486,724.686,1023.98,1401.54,0.707717,48.401,52.5174,2.49281,0,4.26606,743.623,53.6275,83.3347,35.7141,333.554,247.357,3.4554,0,3.17339,381.279,248.285,202.505,188.814,2.17028,0.591684,1.46348,0,3.55918,663.163,1.47409,41.8325,1.09214,
487,724.686,1065.74,1778.45,0.679986,117.077,40.4981,2.50517,0,4.2255,736.588,41.5083,98.0825,25.2513,1191.35,180.97,3.27796,0,3.01736,318.999,182.019,259.406,128.821,2.17028,0.591684,1.46348,0,3.47987,663.014,1.47409,42.6669,1.09214,
488,723.604,1185.37,2582.65,0.610443,213.376,28.7778,2.89044,0,4.75012,769.424,29.8487,112.391,23.9165,1970.72,132.108,5.00142,0,5.04144,484.66,134.197,297.998,125.059,1.7175,0.591684,1.46348,0,2.95253,663.163,1.24244,42.5758,1.09214,
489,723.604,1270.75,3145.18,0.56943,291.79,37.8118,2.62907,0,4.4181,748.12,39.0955,108.757,38.1304,2493.73,210.511,4.42439,0,3.73003,437.324,210.273,298.928,186.346,1.7175,0.591684,1.46348,0,3.21418,663.163,1.47409,42.4735,1.09214,
490,723.604,1666.25,10291.4,0.43427,751.378,26.9428,2.61561,0,4.16616,744.453,28.0663,89.4971,19.1347,9890.97,155.465,4.37362,0,2.52412,418.697,156.328,239.824,120.655,1.7175,0.591684,1.46348,0,2.77327,663.163,1.47409,42.6669,1.09214,
491,723.604,1192.55,2032.99,0.606772,41.0475,71.0504,2.65141,0,4.88294,823.494,72.6342,110.215,66.5723,519.561,315.531,4.09931,0,4.85592,803.409,319.253,283.123,357.069,1.7175,0.591684,1.46348,0,3.55918,663.163,1.47409,42.6669,1.09214,
492,723.604,1633.63,4732.74,0.442942,484.056,71.9674,2.82227,0,5.28484,792.446,73.4482,134.89,68.7159,3901.1,299.806,4.23573,0,5.94139,549.873,301.428,335.314,300.437,1.7175,0.591684,0.192566,0,3.55918,628.962,1.47409,42.6669,1.09214,
493,723.604,1569.51,5295.51,0.461038,367.452,74.4681,3.15232,0,4.8747,845.075,76.58,118.397,79.5097,4514.91,299.516,5.25586,0,4.98109,760.07,304.252,300.052,373.087,1.7175,0.591684,1.46348,0,3.55918,663.163,1.47409,42.6669,1.09214,
494,723.604,1060.81,1755.99,0.682126,91.3875,40.5572,2.51114,0,4.70123,748.174,41.7823,93.7649,37.9285,986.089,210.962,3.71775,0,4.48118,409.591,212.141,238.922,209.115,1.7175,0.591684,1.46348,0,3.25238,663.163,1.47409,41.774,1.09214,
495,723.604,1190.04,2299.04,0.608052,62.5882,52.7507,2.86928,0,4.85571,830.682,55.0058,115.532,65.7536,433.393,259.399,5.01308,0,5.01226,1010.92,264.674,305.352,363.927,1.7175,0.591684,1.56208,0,3.24472,663.163,1.47409,42.6669,1.09214,
496,723.604,1205.77,1938.28,0.600118,23.5611,66.7386,3.174,0,4.95073,846.223,68.0543,123.502,69.564,84.6736,291.489,5.9378,0,4.83372,817.667,290.006,308.61,334.26,1.7175,0.591684,0.377841,0,3.55918,663.163,1.47409,42.6669,1.09214,
497,723.604,1048.65,1380.97,0.690032,43.5116,40.4346,2.71504,0,4.56222,760.939,41.6494,115.751,39.0895,175.52,199.384,4.33241,0,4.16948,463.722,203.9,313.664,220.796,1.7175,0.591684,1.56208,0,3.30529,663.163,1.47409,42.6669,1.09214,
498,723.604,1063.29,1430.22,0.68053,73.0294,40.6635,2.71169,0,4.45067,754.787,41.7375,114.268,31.6458,601.36,186.954,4.14358,0,3.87848,405.053,187.28,298.047,174.677,1.7175,0.591684,1.56208,0,3.29164,663.163,1.3649,42.6669,1.09214,
499,723.604,1019.38,1214.89,0.709846,40.0277,40.0729,2.51719,0,4.20226,755.143,41.0218,96.2497,40.1459,168.518,204.403,3.49011,0,2.81037,402.272,204.687,236.84,216.989,1.7175,0.591684,1.56208,0,3.07928,663.163,1.47409,42.9906,1.09214,
500,723.604,1134.64,1897.66,0.637739,124.632,46.0558,2.83302,0,4.71454,762.76,47.2481,111.833,34.5636,1110.3,211.596,4.56285,0,4.68136,433.739,212.246,285.895,179.399,1.7175,0.591684,1.56208,0,3.27903,663.028,1.47409,42.9906,0.943229,
501,723.604,1201.31,2129.98,0.602345,31.5418,75.7094,2.79344,0,4.91275,840.727,77.0205,103.267,65.3399,154.194,322.258,4.2232,0,4.76878,941.347,318.175,243.035,382.159,1.7175,0.591684,0.625521,0,3.49691,663.163,1.47409,42.9906,1.09214,
502,723.604,1136.93,3052.18,0.636454,198.505,32.4134,2.49998,0,4.58208,740.721,34.0483,91.892,32.2674,2465.28,186.306,4.27433,0,4.31158,455.666,194.732,252.454,192.842,1.7175,0.591684,1.56208,0,3.58408,663.163,1.47409,42.6114,1.09214,
503,723.604,1093.21,1790.93,0.661905,27.0705,55.236,2.55417,0,4.363,783.611,49.7716,78.6337,91.9742,199.063,259.817,3.80047,0,3.33829,588.591,232.632,171.664,648.904,1.7175,0.591684,1.56208,0,3.58408,663.163,1.47409,41.9556,1.09214,
504,723.604,1785.38,7257.53,0.405294,592.004,49.3158,3.0934,0,4.83059,883.86,50.6098,137.311,64.3545,6467.2,248.934,5.41927,0,4.93988,1329.29,250.243,351.648,394.37,1.7175,0.731102,0.200042,0,3.39989,662.574,1.57597,20.4471,1.09214,
505,723.604,1150.41,1991.06,0.628995,48.7622,54.0256,2.84168,0,4.5012,807.332,55.3975,120.134,57.4183,585.691,261.474,4.9626,0,3.91035,816.632,263.928,323.379,320.969,1.7175,0.731102,1.56208,0,3.23262,663.163,1.57597,43.2172,1.09214,
506,723.604,1272.56,2258.06,0.568619,127.983,64.6293,2.95406,0,4.71726,818.274,66.6265,117.326,70.0543,1139.84,273.516,5.18205,0,4.48638,674.236,278.444,297.882,331.413,1.7175,0.731102,1.56208,0,3.26562,663.163,1.57597,43.2172,1.09214,
507,723.604,1358.36,4061.2,0.532706,361.768,40.8504,2.7358,0,4.62391,758.816,41.8287,115.483,32.251,3498.73,191.687,4.27388,0,4.07911,439.312,196.051,300.116,167.811,1.7175,0.731102,1.56208,0,3.17969,663.163,1.57597,43.2172,1.09214,
508,723.604,1079.01,1735.46,0.670619,62.2069,36.2005,2.5313,0,4.86378,789.084,38.1136,96.5128,49.4967,373.657,175.287,3.51896,0,5.09667,858.704,184.177,236.536,294.12,1.7175,0.731102,1.56208,0,3.12678,663.163,1.57597,43.2172,1.09214,
509,723.604,1251.85,2399.77,0.578026,134.719,69.7675,2.70449,0,4.60738,801.041,71.1126,102.632,65.2698,1207.74,304.88,4.44753,0,4.13824,638.467,307.217,262.238,329.237,1.7175,0.731102,1.56208,0,2.88714,663.163,1.57597,43.1846,1.09214,
510,723.604,1356,3755.67,0.533631,338.411,58.5168,2.51754,0,4.31382,742.552,59.4865,114.157,36.0457,2990.41,255.102,3.32673,0,3.27963,411.328,255.272,304.735,210.177,1.7175,0.731102,1.56208,0,3.18599,663.163,1.57597,43.2172,1.09214,
511,723.604,1054.49,1895.36,0.686214,36.2967,39.2155,2.59148,0,4.15923,798.694,39.4208,96.1638,37.9456,315.604,235.8,4.30888,0,2.72123,909.656,236.346,248.577,313.064,1.7175,0.731102,1.56208,0,3.01229,663.163,1.57597,41.1131,1.09214,
512,723.604,1029.35,1573.86,0.702973,40.9441,30.9735,2.54263,0,4.73653,771.358,32.5723,113.402,32.8175,175.455,175.406,3.64025,0,4.64273,715.845,182.278,303.63,259.457,1.7175,0.731102,1.56208,0,3.58408,663.163,1.57597,42.7535,1.09214,
513,723.604,1330.28,3578.45,0.543949,349.127,33.4421,2.8062,0,4.11402,760.273,34.36,124.544,21.6124,3070.28,168.631,4.9539,0,2.41993,489.055,168.506,325.069,125.622,1.7175,0.731102,1.56208,0,2.76924,663.163,1.57597,43.2172,1.02018,
514,723.604,1291.94,3271.26,0.560091,225.441,56.6066,2.57402,0,4.88179,784.549,58.2147,102.445,57.2268,2630.67,275.084,3.7812,0,4.74914,613.085,277.484,250.383,322.13,1.7175,0.731102,1.56208,0,3.0041,663.163,1.57597,43.2172,1.09214,
515,723.604,978.015,1208.04,0.73987,39.802,36.286,2.49647,0,4.44966,731.45,37.717,98.6144,27.1997,246.984,198.812,3.97361,0,3.92319,431.171,202.044,256.484,183.228,1.7175,0.731102,1.56208,0,2.98121,663.163,1.57597,43.2172,1.09214,
516,723.604,1398.76,3744.03,0.517316,296.772,65.651,2.50503,0,4.72655,790.307,66.3685,105.85,66.5844,2932.65,312.722,3.26342,0,4.40031,638.792,315.013,263.324,353.967,1.7175,0.731102,1.56208,0,3.57994,663.163,1.57597,43.2172,1.09214,
517,723.604,1465.59,5925.04,0.493728,458.209,40.1634,2.5965,0,4.25863,779.928,42.4557,94.6171,43.3643,4826.37,216.389,4.3912,0,2.96602,639.001,229.516,258.558,275.083,1.7175,0.731102,1.56208,0,3.4172,663.163,1.57597,42.1923,1.09214,
518,723.604,1473.24,3815.58,0.491165,384.707,54.0178,2.79498,0,4.67987,795.527,55.588,113.222,62.7048,2851.25,247.186,5.06253,0,4.47456,613.014,250.203,298.508,296.123,1.7175,0.731102,1.55959,0,3.13325,663.163,1.079,43.2172,1.09214,
519,723.604,1144.09,1609.94,0.63247,74.5367,64.9938,2.88472,0,4.81065,779.181,66.0325,113.361,38.2913,485.424,272.529,4.46713,0,4.91194,488.041,271.092,302.699,212.783,1.7175,0.626927,1.56208,0,2.63713,663.163,1.44434,27.3668,1.09214,
520,723.604,1129.56,1594.54,0.640606,66.4391,53.2888,2.89785,0,4.55296,785.99,54.6042,101.043,60.7451,367.563,231.765,4.68523,0,4.35576,496.717,235.159,248.831,242.439,1.7175,0.731102,1.61408,0,3.58408,663.163,1.57597,43.2033,1.09214,
521,723.604,1366.17,3420.08,0.529657,292.742,52.0184,2.70325,0,4.79977,783.266,53.6789,118.333,58.6322,2470.06,242.604,4.51096,0,4.88531,581.958,246.412,308.416,294.995,1.7175,0.731102,1.61408,0,3.55643,663.163,1.6122,43.2172,1.09214,
522,723.604,1344.73,5190.48,0.538101,397.985,38.3587,2.3819,0,4.50684,727.584,39.3651,96.7384,37.8145,4643.92,185.226,2.95188,0,3.88594,324.899,187.75,241.098,173.372,1.62842,0.731102,1.61408,0,3.58408,663.163,1.50716,42.1253,1.09214,
523,723.604,1026.35,1397.15,0.705029,27.695,46.2945,2.499,0,4.20036,754.001,47.2556,94.7158,49.684,389.9,228.223,3.67856,0,2.72922,465.597,228.228,251.4,255.017,1.62842,0.592119,1.6181,0,3.34008,663.163,1.38167,42.6858,1.09214,
524,723.604,1157.85,1780.37,0.624953,83.29,59.1348,3.03094,0,4.52464,790.259,60.0862,115.971,41.5565,482.77,229.889,5.07077,0,4.10323,524.249,230.29,282.521,192.069,1.62842,0.592119,1.6181,0,3.09125,663.107,1.38167,42.6617,1.09214,
525,723.604,1243.62,2641.93,0.581854,115.81,55.6094,2.66754,0,4.50147,838.128,56.9687,113.35,56.5829,1031.02,291.173,4.17273,0,3.59157,1154.5,294.862,295.899,367.912,1.62842,0.592119,1.6181,0,3.58452,663.163,1.38167,43.2172,1.00542,
526,723.604,1131.66,2221.9,0.639419,22.163,36.4981,2.60291,0,5.09505,853.034,39.2392,107.892,65.1346,119.925,181.203,3.69421,0,5.42342,1428.32,197.197,260.53,343.835,1.62842,0.592119,1.56335,0,3.58452,663.092,1.38167,43.2172,1.00542,
527,723.604,1229.03,3355.93,0.588759,178.68,47.5434,2.71149,0,4.47685,796.262,48.8324,103.188,47.3378,1794.81,236.28,4.06304,0,3.8897,781.137,238.636,251.745,296.719,1.62842,0.592119,1.6181,0,3.58452,663.163,1.38167,43.2172,1.00542,
528,723.604,1422.61,3427.53,0.508647,316.274,63.0322,3.00024,0,4.85432,799.233,64.3574,113.552,58.3016,2680.12,249.106,5.31552,0,4.97132,557.779,249.46,278.778,248.084,1.62842,0.592119,1.6181,0,3.4526,663.163,1.38167,42.6955,1.00542,
529,723.604,1090.25,1560.47,0.663705,39.2735,58.7333,2.76168,0,4.4703,779.46,60.4936,97.7581,47.2994,293.848,267.299,4.62997,0,3.31507,552.184,271.104,257.521,261.643,1.62842,0.592119,1.6181,0,3.58936,605.938,1.38167,41.3791,1.00542,
530,722.078,1028.74,1273.49,0.701906,25.9579,49.8141,2.75272,0,4.45834,759.029,50.9148,98.6182,37.194,114.571,235.193,4.22862,0,4.03468,416.024,235.859,254.254,186.468,1.62842,0.592119,1.6181,0,2.99547,663.163,1.38167,41.7023,1.00542,
531,722.078,1375.38,3841.34,0.525001,331.76,55.6462,2.75764,0,4.73477,768.904,57.0739,103.135,51.3731,3144.18,248.646,4.42102,0,4.58118,476.574,250.462,262.685,247.311,1.62842,0.592119,0.0731077,0,2.9926,663.163,1.38167,41.6069,1.00542,
532,722.078,1272.25,4256.11,0.567557,308.55,37.4132,2.64367,0,4.56619,756.478,38.4916,96.4333,27.6784,3815.96,190.34,4.22935,0,4.1215,454.204,192.539,249.733,182.462,1.62842,0.592119,1.6181,0,3.47294,663.163,1.38167,43.0897,1.00542,
533,722.078,1170.74,1765.46,0.616768,44.9815,62.8935,2.94743,0,4.60917,831.621,64.4034,89.8227,69.466,318.959,279.949,5.08624,0,4.03527,675.242,281.071,189.812,335.648,1.62842,0.592119,1.17466,0,2.89069,663.163,1.38167,43.2172,1.00542,
534,722.078,1196.22,2555.34,0.603635,244.359,25.7837,2.86551,0,4.79958,768.448,26.9003,98.7706,24.2891,2040.74,125.666,4.91327,0,4.75827,475.191,130.456,248.382,146.13,1.62842,0.592119,0.290193,0,3.58936,663.163,1.38167,40.3225,1.00542,
535,722.078,1304.98,4217.68,0.553325,306.579,46.8487,2.64049,0,4.50078,752.651,47.8606,112.272,31.6258,3805.93,210.625,4.27259,0,4.18187,432.044,207.098,291.821,174.329,1.62842,0.592119,1.10594,0,2.99844,658.649,1.38167,43.2172,1.00542,
536,722.078,1198.12,2469.38,0.602678,187.438,54.4047,2.7493,0,4.3628,751.768,55.2979,114.949,27.145,1853.12,219.506,4.50825,0,3.64449,434.885,218.97,284.788,124.416,1.62842,0.592119,1.43626,0,2.65925,663.163,1.38167,43.2172,1.00542,
537,722.078,1024.94,1221.41,0.704507,43.9343,40.7415,2.69195,0,4.44304,755.474,41.6608,112.356,23.6393,242.135,182.865,4.3561,0,3.60131,438.569,182.802,285.792,139.462,1.62842,0.592119,0.254473,0,2.8105,647.024,1.38167,43.2172,1.00542,
538,722.078,1136.3,2176.74,0.635465,108.85,41.7349,2.42295,0,4.58633,793.189,43.3708,83.5177,58.6259,893.549,245.729,3.56041,0,4.16233,816.207,249.378,214.889,347.541,1.62842,0.592119,1.04581,0,3.56416,663.163,1.38167,43.2172,1.00542,
539,722.078,1205.77,1990.36,0.598849,42.0125,74.7816,2.78242,0,4.75496,820.025,76.4713,115.784,69.1632,185.823,305.23,4.10952,0,4.31216,805.112,309.847,278.074,360.046,1.62842,0.592119,1.63096,0,3.27634,663.163,1.38167,43.2172,1.00542,
540,722.078,1467.09,3827.03,0.492182,383.216,56.059,2.74864,0,4.48285,800.615,57.3015,111.786,50.8843,2924.06,251.685,4.35533,0,3.85011,627.797,257.782,287.581,295.907,1.62842,0.592119,1.55361,0,3.60011,663.163,1.38167,43.2172,0.915242,
541,722.078,1442.88,4176.62,0.500441,415.943,49.8621,2.68192,0,4.66932,770.366,50.9167,103.255,45.1885,3530.48,236.339,4.59742,0,4.41785,498.711,238.052,272.726,231.242,1.62842,0.592119,1.63096,0,3.4206,663.163,1.38167,43.2172,1.00542,
542,722.078,1280.24,3222.5,0.564018,216.972,44.1658,2.40388,0,4.43724,805.722,45.4398,99.0846,62.0136,2044.82,254.441,3.35462,0,3.81584,1016.64,256.88,274.747,380.006,1.62842,0.592119,1.63096,0,3.60011,663.163,1.38167,43.2172,1.00542,
543,722.078,1290.85,4208.24,0.559382,291.385,49.4953,2.71153,0,4.52095,757.216,50.5281,106.11,28.8803,3572.39,235.108,4.294,0,4.20594,439.847,236.259,269.662,163.535,1.62842,0.592119,1.63096,0,3.08665,663.163,1.38167,41.4267,1.00542,
544,722.078,1246.7,2835.34,0.579189,152.543,58.3577,2.62692,0,4.52818,809.531,59.5432,100.397,59.1772,1805.82,302.263,4.0544,0,3.74875,832.894,304.247,260.03,344.06,1.62842,0.592119,1.63096,0,3.27402,663.163,1.38167,43.2172,1.00542,
545,722.078,1152.07,2093.29,0.626765,131.311,52.9807,2.6547,0,4.33581,747.427,53.9859,120.401,38.9754,1063.64,223.271,4.00232,0,3.37024,409.047,223.696,323.911,183.795,1.62842,0.592119,1.63096,0,2.9107,663.163,1.38167,43.0636,1.00542,
546,722.078,1385.06,4441.97,0.521334,350.92,46.9134,2.56731,0,4.56151,777.844,47.8958,107.6,46.7565,3515.95,256.934,3.75895,0,4.33538,653.492,257.741,287.016,284.966,1.62842,0.592119,1.63096,0,2.78026,663.163,1.38167,43.2172,1.00542,
547,722.078,1133.41,1644.37,0.637084,69.7143,45.5286,3.15582,0,4.64494,807.637,46.524,120.256,35.9496,567.013,215.21,5.99453,0,4.23914,621.872,215.533,305.295,195.932,1.62842,0.72197,1.32217,0,3.5481,663.163,1.42687,40.2663,1.00542,
548,722.078,1315.66,3079.79,0.548834,163.646,56.0218,2.76812,0,4.59505,842.126,58.1945,117.309,70.997,1303.26,282.074,5.02971,0,4.1449,1100.07,287.996,322.926,411.502,1.62842,0.72197,0.939076,0,3.60011,663.163,1.42687,43.2172,1.00542,
549,722.078,1134.02,1593.71,0.63674,39.3589,58.8529,2.88974,0,4.5984,794.902,59.9767,117.317,56.1269,193.646,257.999,4.44286,0,4.01949,569.437,258.507,293.195,273.647,1.62842,0.72197,1.63102,0,3.39878,663.163,1.42687,43.2172,1.00542,
550,722.078,1047.61,1589.63,0.689259,33.0954,50.9398,2.75268,0,4.19874,775.519,52.084,88.929,40.0962,162.585,276.633,4.64384,0,2.17026,546.892,278.327,230.107,240.505,1.62842,0.72197,1.64729,0,3.5986,663.088,1.42687,43.2172,1.00542,
551,722.078,1152.09,1563.95,0.626752,67.9272,60.1444,3.10236,0,5.16827,794.46,61.3344,111.363,48.5953,266.291,242.972,5.10719,0,5.7418,508.776,243.863,264.075,227.52,1.62842,0.72197,1.64729,0,3.5986,663.088,1.42687,43.2172,1.00542,
552,722.078,1356.69,4609.93,0.532234,333.465,45.7103,2.75654,0,4.929,773.591,47.2146,101.338,47.6876,4233.34,199.813,4.27431,0,5.30327,482.625,203.39,264.806,232.687,1.62842,0.72197,0.589822,0,3.5986,663.088,1.42687,43.2172,1.00542,
553,722.078,1279.7,3161.37,0.564257,210.692,51.903,2.72714,0,4.79703,780.641,53.2265,119.717,55.9934,2269.48,227.166,3.89923,0,4.69081,497.165,229.038,298.026,273.8,1.62842,0.72197,1.64729,0,3.09758,663.088,1.42687,43.2172,1.00542,
554,721.123,1549.61,6398.76,0.465356,606.949,32.1805,2.57014,0,4.07592,735.486,33.2102,109.838,25.3037,5845.04,157.658,3.67118,0,2.39083,349.418,161.483,295.58,150.33,1.62842,0.72197,1.64729,0,3.17432,662.969,1.42687,42.6675,1.00542,
555,721.123,976.951,1408.02,0.738136,83.9768,29.014,2.39094,0,4.22475,720.398,30.0127,80.0568,26.8767,996.171,145.623,3.64533,0,3.30825,366.492,145.649,191.614,137.802,1.62842,0.540917,0.58492,0,2.97916,662.969,1.36208,43.2172,1.00542,
556,721.123,1278.43,3279.75,0.564071,267.33,53.8953,2.62238,0,4.35561,761.559,55.0687,94.8699,38.7254,2616.88,263.867,4.18819,0,3.65877,544.706,261.972,251.68,227.774,1.62842,0.540917,1.15758,0,3.20296,662.969,1.36208,43.2172,1.00542,
557,721.123,1265.72,3362.46,0.569736,154.588,50.5737,2.46456,0,4.41788,852.38,51.5708,99.2458,50.4745,1567.39,256.896,3.24053,0,3.88991,1783.38,257.81,249.319,427.288,1.62842,0.540917,1.64729,0,2.80058,662.969,1.36208,43.2172,1.00542,
558,721.123,1174.57,2166.42,0.613945,138.077,57.8521,2.36785,0,4.40484,755.387,58.6815,104.596,53.2068,1207.51,264.429,2.32751,0,3.50538,564.72,263.933,246.965,292.439,1.62842,0.540917,1.64729,0,3.10345,662.969,1.36208,43.2172,1.00542,
559,721.123,1157.16,2294.18,0.623184,180.615,32.939,2.889,0,4.78309,772.313,34.0786,93.5524,35.9896,1497.96,179.022,5.13452,0,4.70535,510.311,178.685,240.398,182.98,1.62842,0.540917,1.64729,0,2.87367,662.969,1.36208,43.2172,1.00542,
560,721.123,1235.28,2899.43,0.583773,209.944,41.2855,2.95217,0,5.26243,783.285,42.5252,106.578,43.4468,2131.02,205.187,5.04652,0,6.21717,530.511,205.349,264.102,206.771,1.59881,0.540917,1.64729,0,3.21289,662.969,1.36208,43.2172,1.00542,
561,721.123,1072.88,1539.05,0.672138,47.6387,51.8194,2.90115,0,4.53528,785.467,52.9839,94.3581,33.1765,356.07,261.002,4.98198,0,3.8573,555.306,262.893,235.201,203.471,1.59881,0.540917,1.64729,0,3.20179,662.969,1.36208,43.2172,1.00542,
562,721.123,2085.37,14659.1,0.345801,1019.04,48.6557,2.97777,0,4.64008,806.607,50.3666,105.634,47.445,13999.1,232.865,5.34097,0,4.46678,688.873,239.419,265.64,259.555,1.59881,0.540917,1.64729,0,2.86182,662.969,1.36208,42.8154,1.00542,
563,721.123,1005.17,1192.79,0.717411,32.5576,35.055,2.88607,0,4.35686,767.469,36.3213,95.9028,30.6255,881.963,183.781,5.09945,0,3.71502,505.1,186.896,242.91,175.936,1.59881,0.540917,1.64729,0,3.05904,662.969,1.36208,40.2075,1.00542,
