Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.rear.tie_rod_angle_top_view_l.avg,Heave.rear.toe_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,Heave.rear.roll_center_gnd.z.avg,Heave.rear.motion_ratio_heave_l.avg,Heave.rear.side_view_swing_arm_angle_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,Heave.rear.tie_rod_angle_top_view_l.std_dev,Heave.rear.toe_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,Heave.rear.roll_center_gnd.z.std_dev,Heave.rear.motion_ratio_heave_l.std_dev,Heave.rear.side_view_swing_arm_angle_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,Heave.rear.tie_rod_angle_top_view_l.best,Heave.rear.toe_angle_l.best,Roll.rear.camber_angle_gain_roll_l.best,Heave.rear.roll_center_gnd.z.best,Heave.rear.motion_ratio_heave_l.best,Heave.rear.side_view_swing_arm_angle_l.best,Roll.rear.side_view_swing_arm_angle_l.best,
215,1221.88,1596.85,1260.53,0.765177,3.2261,39.714,12.2617,1397.16,21.2217,62.3102,60.9619,1.72451,193.739,18.9563,738.165,58.7613,227.204,226.776,1.65024,1.46466,7.16787,1202.3,4.42015,1.09148,0.356277,
216,1221.14,1581.92,1231.35,0.771935,3.2756,58.7286,10.7083,1332.98,19.8192,79.0925,77.318,2.03816,216.607,13.7491,534.26,62.9889,296.721,294.467,1.09421,1.46466,7.16787,1202.33,4.11564,1.09148,0.356277,
217,1221.14,1764.13,1718.98,0.692202,3.2092,60.7196,13.554,1473.28,30.1234,93.3845,89.8654,2.14519,280.343,21.2372,942.933,89.2814,306.74,297.02,0.305881,1.46466,7.19302,1202.33,4.11564,1.16455,0.356277,
218,1221.13,1573.01,1280.78,0.776303,2.98189,59.2923,11.7466,1395.8,19.3125,43.4023,40.4702,1.2975,240.576,19.2355,799.899,74.4912,191.07,178.666,1.60525,1.46466,7.19302,1202.33,4.11564,1.16455,0.356277,
219,1221.13,1630.8,1319.02,0.748789,2.9626,54.237,12.7408,1417.84,26.5525,58.9412,57.529,1.26032,200.985,20.4082,801.134,80.0797,206.316,205.125,0.338975,1.46466,7.19302,1202.33,4.11564,1.16455,0.356277,
220,1221.13,1628.44,1268.2,0.749875,2.86061,48.8642,13.7428,1435.07,23.4536,52.9886,51.4635,1.02092,180.135,20.4652,786.593,66.8523,172.034,169.911,0.329084,1.46466,7.19302,1202.33,4.11564,1.16455,0.356277,
221,1221.13,1687.22,1359.56,0.723752,2.88927,51.4797,12.7453,1405.26,28.9595,93.6976,92.1883,1.11315,175.704,18.3773,692.269,79.6748,290.062,289.061,0.542561,1.46466,1.69544,1202.33,4.11564,1.16455,0.356277,
222,1221.13,1845.15,1589.66,0.661805,3.23802,60.3115,16.3806,1543.39,40.0307,91.6256,90.1738,1.95916,191.571,25.2721,953.734,101.949,274.093,272.817,0.717154,1.46466,7.20539,1202.33,4.11564,1.11667,0.356277,
223,1221.13,1758.83,1513.27,0.694285,2.89756,85.0438,13.9653,1469.26,33.8888,78.3531,75.4187,1.49598,254.77,22.4925,903.303,100.348,252.491,245.559,0.455878,1.46466,4.12526,1202.33,4.11564,1.16455,0.356277,
224,1221.13,1659.89,1435.41,0.735667,3.24139,39.3873,14.0785,1477.56,26.7788,50.127,48.72,2.09579,218.04,24.0946,953.509,78.8802,218.801,216.413,1.0197,1.46466,7.20539,1202.33,4.11564,1.16455,0.356277,
225,1220.29,1793.95,1605.98,0.680228,3.08524,80.7068,14.0954,1447.79,31.2562,109.362,107.65,1.66366,250.41,19.1052,722.333,84.9793,318.12,316.371,0.231347,1.46466,7.20539,1202.33,3.46293,1.16455,0.356277,
226,1220.29,1626.87,1429.18,0.750085,2.91374,61.4237,12.5147,1417.36,19.6054,57.7415,55.3124,1.62031,254.884,19.6412,803.374,68.9323,217.33,211.785,0.631487,1.39702,7.20539,1202.33,3.46293,1.33663,0.401095,
227,1220.29,1643.94,1470.48,0.742298,2.85323,46.0209,13.1539,1431.91,24.6077,63.375,62.0169,1.07553,172.862,22.1256,880.539,68.9378,243.656,243.093,0.270379,1.39702,7.2121,1202.33,3.46293,1.33663,0.401095,
228,1220.29,1731.15,1696.62,0.704903,3.11734,65.9649,12.9404,1423.75,35.8588,95.6088,93.9121,1.88796,283.276,18.3941,792.107,136.179,287.011,291.65,0.106478,1.39702,7.25392,1202.33,3.46293,1.33663,0.401095,
229,1220.29,1556.54,1276.41,0.783979,3.11991,61.2656,10.719,1337.05,23.6159,61.8578,58.9139,1.6926,222.117,12.9878,545.96,74.3165,247.137,234.424,0.975863,1.39702,7.25392,1202.33,3.46293,1.33663,0.401095,
230,1220.29,1687.12,1289.08,0.7233,2.87321,60.5736,13.599,1443.36,25.8384,68.7572,72.1205,1.26235,267.351,20.168,731.648,75.3726,223.622,231.953,0.35987,1.39702,7.25392,1202.33,3.46293,1.33663,0.401095,
231,1220.29,1787.99,1688.77,0.682495,3.23172,80.5806,14.308,1471.39,30.4971,95.0861,92.9001,1.9908,269.293,21.8474,859.728,88.3566,294.44,295.737,0.279671,1.39702,7.25392,1202.33,3.46293,1.49005,0.468935,
232,1220.29,1753.88,1562.02,0.695769,3.41629,60.3927,14.24,1486.32,32.6959,79.6025,77.2096,2.32701,215.851,24.6182,973.607,90.9142,272.307,270.034,0.215147,1.39702,5.51407,1202.33,3.46293,1.49005,0.468935,
233,1220.29,1702.68,1395.69,0.716692,3.10614,57.0568,13.7241,1440.46,30.1395,79.8768,78.3146,1.6661,220.509,19.0337,727.176,85.0464,241.653,240.138,0.87538,1.39702,7.25392,1202.33,3.46293,1.49005,0.468935,
234,1220.29,1864.58,1771.79,0.65446,3.03791,90.9379,14.4125,1491.88,34.1042,116.165,114.046,1.62466,293.057,21.8711,852.701,90.4364,347.879,345.434,0.0141791,1.39702,7.25392,1202.31,3.45531,1.49005,0.468935,
235,1220.29,1721.55,1431.39,0.708833,2.97056,44.118,14.0835,1449.68,39.7179,86.0586,84.9227,1.36287,166.032,21.0004,796.064,114.789,282.27,286.819,0.77647,1.39702,7.25392,1202.31,3.45531,1.49005,0.468935,
236,1220.29,1881.04,1947.13,0.648733,3.44459,91.2881,15.6346,1530,33.3624,104.825,102.49,2.46639,324.227,23.6229,962.149,95.0293,333.464,329.217,1.21875,1.39702,3.41212,1202.31,3.45531,1.49005,0.468935,
237,1220.29,1705.98,1388.69,0.715303,3.00867,58.3254,13.3413,1442.77,38.9376,75.6787,73.9184,1.50823,222.299,19.143,763.343,112.928,240.909,238.851,0.457715,1.39702,7.25392,1202.31,3.45531,1.49005,0.468935,
238,1220.29,1651.97,1262.05,0.738688,3.12659,48.7882,12.7615,1393.05,29.4684,83.0453,81.7323,1.98746,166.015,17.5353,633.854,93.07,265.631,264.39,0.858273,1.39702,7.25392,1202.31,3.29724,1.49005,0.468935,
239,1220.29,1660.57,1335.31,0.734866,2.97502,44.287,13.1765,1429,30.3729,71.2188,69.5327,1.59901,171.023,21.063,820.097,92.7374,246.491,246.422,0.473957,1.39702,7.25392,1202.31,3.29724,1.38919,0.419724,
240,1220.05,1614.54,1289.07,0.755661,3.09102,32.0956,12.4806,1410.31,18.9711,69.3895,68.2029,1.85684,180.781,18.4215,722.963,54.9792,255.321,254.686,1.43425,1.39702,7.25392,1202.3,3.29724,1.31474,0.419724,
241,1219.87,1781.93,1590.64,0.684576,3.31128,134.842,11.6058,1419.41,27.457,93.6115,91.6918,2.31985,392.218,15.7731,672.411,82.2177,306.875,304.538,0.411735,1.39702,7.18108,1202.3,3.29724,1.31474,0.419724,
242,1219.87,1818.2,1749.01,0.670917,3.10857,84.1137,14.9314,1482.75,21.4218,107.001,104.876,1.92877,269.818,23.2905,901.033,53.9628,308.024,304.785,1.03417,1.39702,7.25392,1202.3,3.29724,1.31474,0.419724,
243,1219.87,1789.65,1687.38,0.681624,2.88163,69.1188,15.4814,1530.59,29.4705,72.1663,69.9338,1.5365,264.486,25.5639,1031.15,79.5186,264.997,261.366,0.290234,1.39702,7.25392,1202.3,3.29724,1.31474,0.419724,
244,1219.87,1884.84,1770.43,0.647198,3.49161,108.003,15.0139,1512.39,32.5798,108.316,105.049,2.62538,317.053,21.5779,876.588,89.3259,305.62,309.645,0.676567,1.44558,7.25392,1202.3,3.29724,1.31474,0.419724,
245,1219.22,1685.28,1580.92,0.723449,3.0144,72.7848,12.639,1419.03,18.3628,80.3047,79.1501,1.67204,272.943,18.6348,852.954,62.1974,264.027,259.051,0.50371,1.37465,7.25392,1202.3,2.97886,1.31474,0.419724,
246,1219.22,1847.87,1585.46,0.659794,3.22689,79.4654,14.7939,1477.42,28.5237,122.961,121.485,1.82564,222.923,21.6366,830.739,84.1551,309.128,306.794,1.20051,1.37465,7.25392,1202.3,2.97886,1.31474,0.419724,
247,1219.22,1450.43,1001.69,0.840589,2.69752,24.4824,10.6665,1318.55,21.4414,36.9344,35.6629,0.822589,123.202,15.5637,574.155,84.1169,205.527,208.134,0.148688,1.3721,7.25392,1202.3,2.97886,1.31474,0.419724,
248,1219.22,1686.03,1308.75,0.723128,3.2162,66.4404,12.4949,1394.6,34.7468,88.1505,86.3818,2.17044,221.118,16.6008,623.7,90.9757,268.385,278.806,0.491449,1.36661,7.25392,1202.3,2.97886,1.38,0.419724,
249,1219.22,1796.93,1493.38,0.678499,2.95794,82.2868,14.7398,1473.84,38.232,93.3351,91.5362,1.35611,241.794,20.9341,787.737,108.682,270.47,270.368,0.772319,1.36661,7.25392,1202.3,2.97886,1.38,0.434401,
250,1219.22,1894.59,1824.83,0.643527,3.28731,77.4324,15.3941,1540.47,38.799,111.38,107.82,2.27025,271.692,23.3121,984.397,100.087,323.626,318.802,0.726397,1.36661,7.25392,1202.3,2.97886,1.38,0.434401,
251,1219.22,1695.17,1590.27,0.719228,3.14679,77.5731,11.9871,1411.21,30.5085,81.7279,79.0209,1.98229,291.977,18.5953,799.839,99.4028,281.609,275.657,1.37518,1.36661,7.25392,1202.3,2.97886,1.38,0.434401,
252,1219.22,1958.32,1975.03,0.622584,3.48617,104.753,16.544,1581.01,47.2453,105.431,99.8513,2.74094,334.371,25.8865,1032.15,117.505,320.005,316.757,0.906673,1.36661,7.25392,1202.3,2.97886,1.37695,0.429146,
253,1219.22,1810.67,1491.6,0.673351,3.28737,64.3449,14.9495,1480.48,35.0167,106.985,105.608,2.34837,206.552,21.3772,803.864,88.3289,315.197,314.48,0.793698,1.34702,7.25392,1202.3,2.97886,1.37695,0.429146,
254,1219.22,1775.84,1475.75,0.686556,3.09536,52.0565,15.1385,1517.25,33.9396,78.8621,75.5009,2.07055,196.835,23.5756,915.906,88.8979,212.581,210.171,0.709323,1.34702,5.21541,1202.3,2.97886,1.37695,0.429146,
255,1219.22,1558.83,1208.71,0.782134,2.99495,54.2334,11.0313,1349.53,25.421,58.4778,57.1469,1.722,213.855,16.0936,641.133,89.7785,233.869,233.129,0.296207,1.34702,7.25392,1202.3,2.97886,1.31418,0.429146,
256,1218.93,1633.73,1280.56,0.746103,3.08645,79.1916,12.225,1394.59,33.3304,55.2972,56.0087,1.85064,288.395,17.9908,698.206,108.401,207.773,212.939,0.304821,1.36661,7.25392,1202.3,2.97886,1.31418,0.429146,
257,1218.93,1837.48,1703.98,0.663371,2.90593,50.7099,16.0605,1533.22,26.5631,104.78,103.241,1.67932,189.445,24.8188,951.136,80.9694,289.609,298.762,1.17014,1.36661,7.26678,1202.31,2.97886,1.31418,0.413442,
258,1218.69,1564.21,1148.28,0.779111,2.97096,63.6731,10.7671,1338.75,15.1602,65.7434,67.1484,1.36366,357.404,13.9421,529.7,57.4025,227.255,229.52,0.643506,1.33535,5.75422,1178.57,2.82875,1.31418,0.413442,
259,1218.69,1801.15,1818.85,0.676622,3.10223,101.44,14.5631,1498.81,31.4172,77.5904,74.222,1.80895,326.588,24.014,983.088,95.4541,279.224,274.232,0.92299,1.33535,7.26678,1202.31,2.82875,1.31418,0.413442,
260,1218.69,1642.55,1503.44,0.741952,3.0479,56.3978,11.5468,1362.92,31.6024,89.3335,87.7028,1.87255,240.282,16.2673,672.176,95.8784,316.207,313.193,0.508892,1.33535,7.26678,1202.31,2.82875,1.30787,0.409936,
261,1218.69,1743.74,1574.96,0.698898,3.11554,94.906,12.3075,1436.27,24.0595,88.8558,84.2198,1.95599,288.929,17.1616,786.451,70.8753,289.954,280.304,0.605058,1.28693,7.26678,1202.3,2.82875,1.24041,0.382854,
262,1218.69,1778.34,1741.61,0.685299,2.82525,79.9171,14.1423,1466.75,32.9018,91.893,89.9071,1.30082,272.908,22.5781,893.697,91.001,287.677,286.132,0.662206,1.17433,7.26678,1202.3,2.82875,1.24041,0.382854,
263,1218.69,1727.1,1718.38,0.705631,3.24662,75.9891,13.6108,1450.24,21.5938,82.7481,79.6752,2.37776,276.157,21.4918,884.875,69.242,297.153,289.421,0.484651,1.17433,7.26678,1202.3,2.82875,0.869848,0.34762,
264,1218.69,1713.18,1386.26,0.711365,2.92026,50.2266,15.0559,1489.93,23.1731,66.5455,65.3279,1.57343,190.859,22.5616,855.367,66.6379,200.423,202.791,0.0447404,1.17433,2.64685,1202.3,2.82875,1.24041,0.382854,
265,1218.69,1813.39,1589.48,0.672052,3.0567,60.9729,15.0086,1491.58,28.652,107.666,106.454,1.75399,214.298,23.7991,934.167,77.1641,288.936,295.335,0.03302,1.17433,2.76275,1158.81,2.82875,1.24041,0.382854,
266,1218.69,1636.18,1188.55,0.74484,3.15441,39.8029,12.7575,1393.41,20.3859,83.9397,82.7326,1.95411,136.837,17.4919,650.429,65.1547,266.767,261.176,0.875273,1.17433,7.27581,1202.3,2.82875,1.24041,0.382854,
267,1218.69,1809.39,1756.2,0.673538,3.23856,102.338,13.7877,1464.57,24.8765,102.3,98.278,2.16439,319.49,20.2116,847.873,65.2761,324.231,320.174,1.55873,1.17433,7.27581,1202.3,2.82875,1.24041,0.382854,
268,1218.69,1731.34,1448.6,0.703902,3.24073,86.7516,13.2553,1443.72,22.7382,80.7648,80.8699,2.02132,292.636,20.971,834.006,71.1502,277.537,273.611,0.52843,1.17433,7.27581,1202.3,2.82875,1.24041,0.382854,
269,1218.69,1725.56,1643.01,0.706262,2.9959,74.0008,14.052,1473.56,27.8493,67.7595,65.3337,1.62742,274.662,22.8899,948.404,80.98,232.511,224.506,1.05663,1.11445,7.27581,1202.3,2.82875,1.24041,0.382854,
270,1218.69,1657.12,1346.37,0.735428,2.90965,80.066,11.4781,1371.15,32.764,79.3808,79.3745,1.127,299.116,14.9168,624.392,102.54,262.182,261.166,0.75106,1.11445,7.26666,1202.3,2.82875,1.24041,0.382854,
271,1218.46,1637.24,1315.47,0.744221,2.88361,40.0213,13.8827,1452.41,26.9601,49.9837,51.0922,1.37984,189.653,21.9626,836.503,89.2433,206.076,204.381,0.30196,1.0992,7.26124,1202.3,2.81366,1.24041,0.382854,
272,1218.46,1558.53,1141.81,0.781801,2.79638,68.1968,10.6371,1357.12,20.1694,50.9761,48.6388,1.35465,247.122,14.9606,628.83,60.4902,211.927,207.758,0.131941,1.0992,1.58989,1202.3,2.81366,1.24041,0.382854,
273,1218.46,1736.65,1399.13,0.701617,3.06278,68.4604,13.2543,1422.53,29.1208,101.713,98.509,1.88797,220.46,16.6346,641.763,90.3751,289.14,298.876,0.772056,1.0992,7.26124,1202.3,2.80941,1.2211,0.382854,
274,1218.27,1589.67,1054.35,0.766365,2.8214,64.7164,12.4104,1385.56,18.9785,53.4668,51.7184,1.34135,212.234,17.6717,669.2,62.3688,186.213,178.197,0.285795,1.09629,7.26124,1202.3,2.80941,1.2211,0.382854,
275,1218.27,1521.52,1080.96,0.800693,2.84524,40.896,11.2289,1363.94,22.0517,40.8678,39.6855,1.10231,175.723,17.3296,676.172,73.8158,188.872,187.687,1.74269,1.09629,7.26124,1202.3,2.80407,1.2211,0.382854,
276,1218.27,1674,1412.01,0.727759,2.94488,74.0742,12.5004,1420.87,21.8484,71.4458,70.3183,1.49486,261.347,18.0952,734.129,69.5617,255.009,250.786,0.425238,1.09629,7.26124,1202.3,2.75812,1.2211,0.382854,
277,1218.27,1555.75,1119,0.783077,2.94972,21.3024,12.0711,1380.69,27.4012,56.0736,55.2621,1.76506,105.382,17.9282,678.721,92.369,194.512,192.142,0.28872,1.09629,7.26124,1202.3,2.75812,1.2211,0.382854,
278,1218.27,1642.71,1344.61,0.741623,2.88443,30.6791,13.6477,1444.46,20.4899,66.0484,64.4952,1.52023,147.038,21.3064,818.766,68.2718,243.399,241.323,0.316026,1.09629,7.26124,1202.3,2.75812,1.2211,0.382854,
279,1218.27,1629.51,1515.62,0.747632,2.77592,71.1817,11.4984,1410.74,21.3798,58.074,53.8535,0.909797,275.301,18.0584,835.968,80.7855,212.353,199.457,1.294,1.0782,7.26124,1202.3,2.75812,1.2211,0.382854,
280,1217.85,1616.91,1180.95,0.753194,2.91901,66.5709,12.1772,1403.59,32.7386,50.911,48.0052,1.65605,240.203,17.1764,662.699,100.732,160.398,158.026,0.581393,1.05365,7.26124,1202.3,2.75812,1.0377,0.31523,
281,1217.85,1703.44,1571.12,0.714934,3.19518,48.3927,14.5521,1488.23,25.811,62.6789,60.5839,2.17243,215.525,24.7807,971.825,82.0879,284.431,278.207,0.243288,1.05365,7.26124,1202.3,2.75812,1.0377,0.31523,
282,1217.85,1720.71,1468.83,0.707759,2.82564,70.0253,12.6762,1413.6,26.9101,98.4238,96.247,1.14096,246.696,16.7406,649.135,87.9704,298.051,296.191,0.631469,1.00915,7.26124,1202.3,2.75812,1.0377,0.31523,
283,1217.85,1680.89,1411.85,0.724526,2.77979,62.624,12.0482,1365.68,16.3387,111.223,110.201,0.858591,198.278,15.3842,543.819,43.7912,344.088,344.141,0.893671,0.928902,7.26124,1202.3,2.75812,1.0377,0.31523,
284,1217.85,1671.7,1487.77,0.728509,3.25388,64.799,12.9354,1406.29,17.157,85.1723,82.0942,2.60088,256.319,17.9434,684.692,53.1487,300.465,293.263,0.339021,0.928902,7.26124,1202.3,2.75812,1.0377,0.31523,
285,1217.85,1682.44,1694.22,0.723856,3.05436,64.6311,13.1937,1440.9,23.5809,69.4506,67.6305,1.76702,281.954,22.5831,938.701,72.7627,282.542,277.612,1.64208,0.928902,7.26124,1202.3,2.75812,1.00247,0.31523,
286,1217.85,1746.06,1529.75,0.697481,2.85851,78.7825,13.9368,1442.55,33.7389,88.2856,85.9169,1.58286,254.29,20.5444,780.636,93.59,296.342,293.526,0.384173,0.928902,0.670349,1202.3,2.75812,1.00247,0.31523,
287,1217.83,1841.11,1959.23,0.661463,3.27336,98.4226,14.0442,1518.94,24.9493,94.9201,86.5641,2.03753,363.332,21.4704,1054.26,71.0072,315.315,297.675,1.80824,0.928902,7.24196,1202.3,2.75812,1.00247,0.31523,
288,1217.68,1640.21,1283.19,0.742393,3.01299,50.2639,12.7783,1409.1,32.9056,66.7741,65.3763,1.48853,197.962,20.2748,801.95,99.3598,254.119,246.774,1.27557,0.928408,7.24196,1202.3,2.75812,1.00247,0.31523,
289,1217.68,1649.09,1416.53,0.738394,2.94647,53.5617,12.0107,1373.25,32.7798,87.9617,86.5784,1.6933,221.829,16.4285,647.184,100.282,298.151,299.793,0.725381,0.917082,7.24196,1202.31,2.75812,1.00247,0.31523,
290,1217.68,1595.56,1339.14,0.763167,2.94104,52.6433,10.8081,1353.76,29.4681,74.0701,71.8716,1.33624,220.814,15.4276,607.728,102.5,284.704,277.895,0.456836,0.928408,7.24196,1202.31,2.75812,1.00247,0.31523,
291,1217.68,1883.28,2030.08,0.646573,3.06594,90.8725,14.0187,1519.04,29.8219,116.285,110.177,1.97089,330.521,21.0144,1035.08,77.6106,353.261,334.944,0.420102,0.928408,7.25493,1202.31,2.76251,1.00247,0.31523,
292,1217.68,1716.97,1365.67,0.709201,2.90807,66.1244,13.9932,1431.74,27.1871,88.3613,86.6626,1.24537,196.22,19.243,712.304,75.9057,256.759,254.746,0.797135,0.826467,7.25493,1187.63,2.76251,1.00247,0.31523,
293,1217.68,1704.71,1527.06,0.714305,3.10369,72.855,12.9334,1422.37,25.0044,84.4433,83.9915,2.00145,280.676,18.1617,718.751,76.8733,304.821,296.941,0.59303,0.826467,7.25493,1202.32,2.76251,0.942111,0.290183,
294,1217.38,1659.5,1340.51,0.733582,3.22911,53.7871,13.2983,1435.3,29.3852,62.8594,61.6409,2.04886,200.212,21.1062,817.991,89.2497,235.303,234.697,0.51557,0.826467,7.25493,1202.32,2.76251,0.942111,0.290183,
295,1217.37,1897.09,1954.81,0.641705,3.32483,106.759,16.1333,1578.96,26.6023,82.9533,82.3543,2.27099,436.333,27.1711,1144.1,79.1463,283.896,277.556,0.793062,0.826467,7.25493,1202.32,2.76251,0.873533,0.268254,
296,1217.37,1819.88,1613.85,0.668931,3.01778,89.4672,15.2586,1517.8,34.0199,81.1471,79.1688,1.45015,274.123,23.4554,951.299,101.169,250.013,246.286,0.139628,0.826467,7.25493,1202.32,2.76251,0.873533,0.268254,
297,1217.37,1677.88,1251.09,0.725539,3.16551,53.0049,12.608,1396.85,25.1584,93.0823,94.0125,1.9375,181.704,17.3549,648.336,76.7653,282.042,286.022,1.1938,0.73396,7.25493,1202.32,2.76251,0.873533,0.268254,
298,1217.37,1809.88,1807.73,0.672626,3.14892,84.9393,14.82,1524.09,32.3072,76.4711,74.1016,2.07578,310.187,25.4327,1015.18,100.354,297.277,293.49,0.151039,0.73396,7.25493,1202.32,2.76251,0.873533,0.268254,
299,1217.37,1696.15,1438.37,0.717725,3.00846,59.9814,12.8147,1404.55,20.8124,98.1411,96.8459,1.75871,224.725,18.4154,705.878,61.3068,315.949,309.017,0.347814,0.73396,7.25493,1202.32,2.71897,0.873533,0.268254,
300,1217.37,1979.99,1753.32,0.614837,3.34648,71.621,17.5632,1611.58,50.0518,113.526,112.302,2.19906,253.434,28.1602,1038.42,129.695,342.999,345.456,0.321458,0.73396,5.1937,1202.32,2.71897,0.873533,0.268254,
301,1217.37,1527.73,1020.84,0.796848,2.89338,34.536,10.782,1316.25,34.5475,64.8174,63.91,1.31248,123.343,16.2036,619.837,110.337,247.449,238.337,0.39679,0.73396,2.89809,1202.32,2.71897,0.873533,0.268254,
302,1217.36,1680.34,1332.45,0.724472,3.14271,63.8285,13.524,1441.63,33.5202,63.8184,60.8673,1.92118,244.456,19.8263,746.107,101.615,208.463,199.142,0.698328,0.73396,7.26329,1202.32,2.71897,0.844285,0.25243,
303,1217.36,1692.21,1492.75,0.719388,2.95378,51.75,13.9994,1450.67,33.9475,69.9514,68.9427,1.7703,204.048,22.4022,869.788,139.361,265.265,265.466,0.929656,0.73396,7.31369,1202.32,2.71897,0.844285,0.25243,
304,1217.13,1651.3,1221.17,0.737071,2.967,42.7808,13.2872,1428.13,28.0666,68.4679,67.6045,1.65964,165.302,20.8066,796.508,91.8676,226.135,225.891,0.383121,0.73396,7.31369,1202.32,2.71897,0.696749,0.220501,
305,1217.13,1685.09,1651.31,0.722291,3.02558,74.7318,12.4258,1417.86,24.7037,78.2427,74.1038,1.83176,319.002,19.7244,883.877,84.1158,280.914,273.507,0.503193,0.73396,7.31369,1202.32,2.71897,0.696749,0.220501,
306,1217.13,1419.42,761.717,0.85748,2.68306,38.1836,9.17251,1277.97,19.145,36.6437,35.6278,1.13536,168.165,9.39419,339.159,67.5489,172.717,170.97,0.521253,0.73396,5.30624,1202.32,2.71897,0.696749,0.220501,
307,1217.13,1711.52,1548.98,0.71114,2.97059,70.1782,13.4791,1441.43,29.5053,77.5284,76.4298,1.53588,253.695,21.0781,786.848,91.5676,298.988,297.346,0.640634,0.73396,7.30997,1202.32,2.71897,0.696749,0.220501,
308,1217.13,1632.71,1274.98,0.745464,2.90677,64.4227,11.9071,1362.47,29.1767,81.6877,80.1447,1.45323,204.172,15.7341,589.737,91.2909,276.689,274.108,0.11358,0.73396,7.30997,1202.32,2.71897,0.696749,0.220501,
309,1217.13,1523.51,1109.97,0.798898,2.8016,61.7127,11.082,1337.76,19.0158,46.1105,45.0295,1.1523,208.129,14.779,545.046,68.6731,187.166,186.108,0.542028,0.73396,7.31369,1202.32,2.71897,0.696749,0.220501,
310,1217.13,1765.08,1571.84,0.689558,2.99682,58.6457,14.0301,1462.63,35.0857,96.5382,95.1544,1.85887,208.816,21.179,832.101,103.485,291.946,289.244,0.293195,0.724895,7.31537,1202.34,2.71897,0.696749,0.220501,
311,1217.13,1760.31,1631.48,0.691427,2.93191,79.2214,12.3957,1386.55,31.9806,124.292,122.939,1.39797,256.638,16.0051,605.094,98.8475,367.116,371.266,1.70992,0.724895,7.31537,1202.34,2.71897,0.696749,0.220501,
312,1217.13,1576.75,1234.44,0.77192,2.9593,44.5148,12.1907,1399.68,24.409,47.0697,45.9271,1.50855,190.468,19.7597,778.175,83.0283,211.865,209.836,1.19519,0.724895,4.53894,1202.34,2.71897,0.696749,0.220501,
313,1217.13,1795.37,1636.53,0.677926,2.96064,82.851,14.5128,1485.34,25.2112,92.8346,91.664,1.6247,264.765,22.9101,879.029,63.4959,274.561,285.898,1.50243,0.724895,7.30964,1202.34,2.71897,0.696749,0.220501,
314,1217.13,1818.13,1674.8,0.669439,3.33928,77.6886,15.5822,1531.74,30.4226,81.0925,78.2654,2.48181,273.047,24.9615,1001.34,83.4362,279.17,271.647,0.479456,0.724895,7.30964,1202.34,2.71897,0.696749,0.220501,
315,1217.08,1604.38,1117.05,0.758598,3.03743,56.6393,10.8569,1330.48,27.2858,88.6608,87.4182,1.80232,186.156,14.6209,549.442,88.4951,294.432,291.343,1.47081,0.724895,6.54636,1202.34,2.71897,0.696749,0.220501,
316,1217.08,1962.71,2059.78,0.620103,2.94966,98.1157,15.405,1538.44,30.7461,139.746,137.308,1.60845,440.423,23.8558,1095.46,85.5902,365.327,369.342,0.315556,0.732095,7.30964,1202.33,2.71897,0.696749,0.220501,
317,1217.08,1596.22,1275.51,0.762477,3.06121,44.0036,11.0974,1329.54,29.1045,90.0795,89.338,1.64945,188.592,14.4514,525.592,95.2275,310.239,309.684,1.63143,0.733257,7.30964,1202.33,2.71897,0.696749,0.220501,
318,1216.96,1860.95,1913.05,0.653942,3.49876,99.3365,14.7694,1524.35,36.8914,93.0239,89.0846,2.82064,369.754,23.4052,1019.8,102.292,298.319,288.777,0.495099,0.733257,7.30964,1202.33,2.69695,0.696749,0.220501,
319,1216.96,1806.74,1737.7,0.673565,3.31468,89.0708,13.3318,1442.53,21.7443,119.452,117.3,2.38688,268.278,20.0387,820.35,79.2201,357.97,358.626,1.29794,0.733257,3.87606,1202.33,2.69695,0.696749,0.220501,
320,1216.96,1723.02,1541.47,0.706293,3.10632,78.9975,13.0172,1437.33,25.6685,83.2638,81.6384,1.92977,271.347,19.8317,780.351,84.5473,298.662,294.387,1.08766,0.733257,7.31537,1202.33,2.69695,0.696749,0.220501,
321,1216.96,1671.55,1556.37,0.728042,2.90085,64.1268,13.0295,1434.76,9.27551,74.4235,73.0285,1.42031,250.94,21.691,882.48,27.8181,278.864,275.372,0.951045,0.733257,7.31537,1202.33,2.69695,0.696749,0.220501,
322,1216.96,1757.61,1666.03,0.692394,3.00375,80.4675,14.123,1471.68,19.6901,84.9699,83.6723,1.79897,279.462,22.0328,872.149,54.8116,314.832,312.112,0.146981,0.733257,7.31537,1202.33,2.69695,0.696749,0.220501,
323,1216.96,1676.17,1448.79,0.726033,2.88732,79.823,11.8503,1401.19,22.6338,80.23,77.5614,1.56381,257.377,17.9333,725.736,71.804,306.044,301.586,0.323735,0.727197,7.31537,1202.33,2.69695,0.658813,0.220501,
