Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Roll.rear.camber_angle_gain_roll_l.avg,2in Heave.rear.p_rod_length_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.toe_angle_l.avg,2in Heave.rear.tie_rod_angle_top_view_l.avg,2in Heave.rear.roll_center_gnd.z.avg,2in Heave.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.coil_over_length_l.avg,2in Heave.rear.motion_ratio_heave_l.avg,Roll.rear.camber_angle_gain_roll_l.std_dev,2in Heave.rear.p_rod_length_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.toe_angle_l.std_dev,2in Heave.rear.tie_rod_angle_top_view_l.std_dev,2in Heave.rear.roll_center_gnd.z.std_dev,2in Heave.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.coil_over_length_l.std_dev,2in Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.camber_angle_gain_roll_l.best,2in Heave.rear.p_rod_length_l.best,Roll.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.toe_angle_l.best,2in Heave.rear.tie_rod_angle_top_view_l.best,2in Heave.rear.roll_center_gnd.z.best,2in Heave.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.coil_over_length_l.best,2in Heave.rear.motion_ratio_heave_l.best,
188,732.088,1585.34,2638.41,0.461785,20.4931,0,67.1543,51.9431,0.715178,953.02,67.6865,170.677,253.652,30.4762,0,245.06,199.949,2.28941,795.684,243.287,375.168,1422.1,9.81063,0,0.085106,0.251191,9.38807e-05,662.483,0.223777,46.9954,12.1601,
189,732.082,3405.34,10851.4,0.21498,19.995,0,199.715,152.251,1.95415,980.851,204.034,266.935,1579.61,25.2703,0,461.402,424.035,4.13733,732.999,450.016,484.02,10270.6,9.81063,0,0.085106,0.251191,0.000764338,662.483,0.223777,46.9954,12.1601,
190,732.079,2017.75,3494.14,0.36282,21.0067,0,149.767,88.5076,1.30394,997.152,152.932,208.299,398.782,29.0936,0,397.495,264.174,3.86914,843.843,412.78,403.388,2276.64,8.07343,0,0.0848674,0.251191,0.000764338,662.483,0.222755,47.0094,12.1601,
191,732.071,1625.03,1935.57,0.450495,21.0828,0,136.483,68.5822,1.47596,963.803,138.737,204.911,89.9592,25.0205,0,352.398,203.917,4.06844,668.69,358.284,392.814,252.696,9.81063,0,0.0848674,0.251191,0.000764338,662.484,0.222755,47.0094,12.1601,
192,732.07,11763.8,65633.1,0.0622305,24.3943,0,168.434,58.9298,2.17909,1046.13,169.604,304.753,9989.42,31.0657,0,347.922,209.958,4.83925,800.729,348.257,529.854,64746.8,5.61866,0,0.0848674,0.251191,0.000764338,662.477,0.222755,47.0021,12.1601,
193,732.07,1790.83,2231.86,0.408787,22.4767,0,162.888,117.3,1.27858,1024.29,166.613,174.705,121.286,29.6932,0,419.048,349.47,3.89097,813.541,424.961,333.863,5098.87,9.81063,0,0.0848674,0.252559,0.000764338,662.477,0.223195,43.374,12.1601,
194,732.067,1484.57,1745.46,0.493118,19.3008,0,78.4961,72.7065,1.18526,932.837,82.8539,215.133,82.0527,25.6434,0,256.245,249.369,3.46392,700.499,256.656,440.96,241.701,9.81063,0,0.0848674,0.252809,0.000764338,662.477,0.223195,47.0021,12.1602,
195,732.067,2291.28,4294.84,0.319501,17.696,0,116.69,85.0129,0.794876,905.968,118.166,240.173,806.777,20.7898,0,348.521,313.124,2.34959,627.174,348.93,490.749,2938.84,9.80997,0,0.0852393,0.252809,0.000842101,662.472,0.223195,47.0033,12.1588,
196,732.06,1873.86,2652.15,0.39067,20.1821,0,117.381,77.6352,1.22362,961.839,120.65,266.694,308.253,27.6918,0,299.573,235.03,3.14995,753.516,310.854,541.315,1550.81,9.80997,0,0.0848187,0.252277,0.000842101,662.472,0.223195,47.0123,12.1504,
197,732.058,2412.6,4775.75,0.303431,21.9793,0,122.246,118.026,1.65794,1061.62,126.988,193.352,766.737,30.991,0,341.676,379.969,4.39812,1045.53,358.075,359.769,3458.38,0.855159,0,0.0848187,0.252277,0.0011874,662.472,0.222518,47.0125,12.1504,
198,732.058,1783.44,2378.84,0.410475,19.7537,0,154.272,88.7982,0.733879,929.531,155.349,237.925,197.081,24.1262,0,352.994,242.655,2.33026,632.85,360.275,474.312,981.117,9.81031,0,0.0848187,0.252277,0.00117644,662.472,0.222518,47.0136,12.1504,
199,732.055,1318.67,1772.35,0.555148,16.0367,0,91.7411,43.3233,1.15822,813.195,92.0474,164.042,97.1214,22.0008,0,325.737,192.464,3.71128,576.097,334.315,396.937,271.09,9.80986,0,0.0848187,0.252277,0.00117644,662.472,0.218235,47.0136,12.1504,
200,732.05,1885.16,3048.27,0.388323,22.2684,0,115.489,38.5689,1.07582,996.898,115.908,228.929,366.022,29.5295,0,288.602,135.655,2.64168,764.846,288.123,419.107,1907.19,9.80986,0,0.0847917,0.252277,0.00117644,662.477,0.218235,47.0136,12.1504,
