Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.front.roll_center.z.avg,Heave.front.king_pin_inclination_l.avg,Heave.front.mechanical_trail_l.avg,Heave.front.tie_rod_angle_top_view_l.avg,Heave.front.motion_ratio_heave_l.avg,Heave.front.toe_angle_l.avg,Roll.front.camber_angle_l.avg,Heave.front.scrub_radius_l.avg,Steering.front.ackerman_angle.avg,Heave.front.side_view_swing_arm_angle_l.avg,Roll.front.roll_center.y.avg,Steering.front.tie_rod_angle_front_view_l.avg,Steering.front.camber_angle_l.avg,Heave.front.roll_center.z.std_dev,Heave.front.king_pin_inclination_l.std_dev,Heave.front.mechanical_trail_l.std_dev,Heave.front.tie_rod_angle_top_view_l.std_dev,Heave.front.motion_ratio_heave_l.std_dev,Heave.front.toe_angle_l.std_dev,Roll.front.camber_angle_l.std_dev,Heave.front.scrub_radius_l.std_dev,Steering.front.ackerman_angle.std_dev,Heave.front.side_view_swing_arm_angle_l.std_dev,Roll.front.roll_center.y.std_dev,Steering.front.tie_rod_angle_front_view_l.std_dev,Steering.front.camber_angle_l.std_dev,Heave.front.roll_center.z.best,Heave.front.king_pin_inclination_l.best,Heave.front.mechanical_trail_l.best,Heave.front.tie_rod_angle_top_view_l.best,Heave.front.motion_ratio_heave_l.best,Heave.front.toe_angle_l.best,Roll.front.camber_angle_l.best,Heave.front.scrub_radius_l.best,Steering.front.ackerman_angle.best,Heave.front.side_view_swing_arm_angle_l.best,Roll.front.roll_center.y.best,Steering.front.tie_rod_angle_front_view_l.best,Steering.front.camber_angle_l.best,
117,98.4463,159.758,188.239,0.616222,51.1832,3.41046,5.15662,0.518081,0.463707,1.02235,0.359414,8.06316,0.696203,17.5173,69.4005,0.489821,1.47705,86.3262,5.38518,16.0571,1.51925,0.741026,2.87288,0.0712377,26.0917,0.584324,59.5514,33.2532,0.684423,0.889226,27.9323,1.91422,0.290756,0.0173192,0.229853,0.165312,0.0335983,0.00398606,0.221156,0.0642813,20.0892,0.278878,0.668882,
118,98.4378,162.414,222.967,0.606092,58.3998,3.08963,6.25389,0.405165,0.394968,1.26391,0.360961,5.40688,0.87143,16.0512,67.9512,0.422292,1.54256,115.978,4.93385,22.751,1.35822,0.704153,4.67169,0.105606,21.4373,1.04996,63.5307,22.6122,0.508969,0.763183,27.9374,1.91718,0.290756,0.0178755,0.231353,0.165221,0.0551995,0.00398606,0.565519,0.0642813,34.2255,0.277768,1.33857,
119,98.434,153.859,175.966,0.639768,53.0893,3.20171,5.88621,0.420884,0.437268,1.04533,0.371137,4.69225,0.824787,17.5541,64.1687,0.47833,1.68894,95.1248,4.5871,17.8169,1.23915,0.70184,2.98064,0.0975902,15.5411,1.20938,63.4042,14.8208,0.635784,1.44687,10.8267,1.91718,0.291622,0.0176526,0.23061,0.164362,0.0453043,0.00398606,0.350867,0.0642813,7.49625,0.277084,1.34031,
120,98.4306,186.873,281.071,0.526725,71.74,4.4281,6.66773,0.382683,0.413897,1.12585,0.388231,10.0196,0.629007,15.7397,73.3286,0.43746,1.57196,150.332,7.59132,21.7135,1.13236,0.606511,3.11246,0.176957,31.4416,0.367021,56.5477,66.9683,0.48206,0.952369,27.898,1.91718,0.292624,0.0176526,0.229671,0.164362,0.0465312,0.00410446,0.0940876,0.0642813,18.1731,0.277768,0.964029,
121,98.4306,147.321,161.284,0.668138,55.4697,2.9375,3.54803,0.350017,0.473293,1.05666,0.370721,5.7105,0.65821,11.9059,63.0236,0.458092,1.3585,104.225,4.53679,10.9597,1.01495,0.745763,2.90598,0.0463954,17.714,0.529133,44.439,15.4017,0.597466,0.252844,27.898,1.91703,0.293743,0.0176526,0.228863,0.157265,0.240773,0.00410446,0.0725585,0.0642813,12.0835,0.27989,1.02319,
122,98.427,150.685,185.869,0.653196,44.7772,3.56471,5.89417,0.427131,0.355519,0.411872,0.365469,9.22767,0.648596,18.0304,65.0442,0.412372,1.52586,61.4539,6.98033,20.5508,1.25363,0.442909,1.10713,0.0401606,34.9513,0.487674,69.3201,15.7176,0.464619,0.964629,27.8281,1.91834,0.294563,0.0176526,0.228702,0.159122,0.183054,0.00406722,0.0657625,0.0642813,20.2979,0.279509,1.08758,
123,98.4245,125.536,121.005,0.784035,41.9188,3.05295,3.36375,0.259764,0.298504,0.420541,0.375843,5.1846,0.642693,3.58686,64.6521,0.404739,1.37464,75.6378,5.24125,14.143,1.02126,0.314541,1.48173,0.073579,21.6429,0.570131,18.609,8.67965,0.482716,0.192879,27.8281,1.91824,0.293244,0.0182291,0.228863,0.159122,0.315186,0.00406722,0.383152,0.0655308,24.9016,0.277132,1.34035,
124,98.4245,144.72,175.804,0.680103,54.5691,3.2026,6.28408,0.321085,0.449026,0.515325,0.378262,6.76504,0.730235,6.42298,63.2249,0.400915,1.45653,113.933,5.73293,21.747,1.12951,0.754037,1.71772,0.147938,25.6315,0.685332,26.1137,9.08367,0.411334,0.624346,27.8281,1.91776,0.292111,0.0182291,0.227904,0.158584,0.0523916,0.00406722,0.558051,0.0655308,11.5504,0.278277,0.650545,
125,98.423,155.382,195.923,0.633426,51.9622,2.67776,5.96838,0.306175,0.435814,0.430396,0.363226,5.47571,0.703022,20.657,64.5352,0.412369,1.45491,87.5455,3.83386,22.7574,0.987749,0.693455,1.2899,0.0515783,20.3438,0.917472,70.6705,6.45784,0.458657,0.856688,27.8462,1.91824,0.292523,0.0182291,0.227904,0.158584,0.0655971,0.00406722,0.0454474,0.0655308,44.6451,0.277873,0.34081,
126,98.4136,129.282,150.513,0.76123,31.2089,2.4903,2.06858,0.199448,0.319296,0.606846,0.361829,3.56033,0.676841,2.64031,83.2804,0.372302,1.49692,16.1691,3.39482,9.58371,0.727787,0.352799,1.81043,0.0616859,15.3496,0.671104,20.8315,124.344,0.380029,0.654122,27.8462,1.17844,0.292551,0.0183048,0.226951,0.158584,0.0138211,0.00406722,0.427366,0.0653628,65.0583,0.277873,1.34115,
127,98.3985,141.815,155.961,0.693849,59.3381,2.43779,4.49907,0.25946,0.322524,0.74205,0.390658,3.0226,0.744895,5.14288,62.9619,0.422551,1.53094,115.287,1.93086,16.1221,0.857417,0.385863,1.96734,0.140904,10.7823,0.693066,21.8708,21.6196,0.518999,0.868361,27.8607,1.91611,0.29493,0.018519,0.226201,0.158584,0.121548,0.00413388,0.558821,0.0651319,25.6323,0.277873,1.34096,
128,98.3985,166.471,240.477,0.591084,71.0787,3.03579,1.98891,0.256237,0.411033,0.778644,0.40034,8.11004,0.670575,15.3972,62.6009,0.366553,1.37633,152.31,6.46631,6.73706,0.936544,0.6436,2.67485,0.155649,40.7929,0.631268,60.8895,10.1415,0.341281,0.278192,27.8607,1.91835,0.296202,0.0183947,0.226201,0.158584,0.363149,0.00413388,0.425076,0.0651319,8.09255,0.277873,0.99625,
129,98.3985,191.413,232.933,0.514065,84.3893,3.82249,7.10348,0.535307,0.465441,1.28208,0.396392,9.74182,0.688515,19.0626,61.8659,0.524837,1.53445,148.119,6.24668,20.3975,1.34505,0.699662,3.13943,0.174628,26.6608,0.70756,60.1569,8.86215,0.663754,0.825814,27.8607,1.39787,0.296202,0.0183947,0.224863,0.159151,0.0628265,0.00406339,0.0406573,0.0645905,28.1828,0.279912,0.585935,
130,98.3977,189.562,230.048,0.519078,68.9467,4.59397,7.25205,0.609151,0.443956,1.002,0.361521,14.1155,0.701899,26.0067,63.3845,0.571262,1.57332,107.448,8.56362,19.5988,1.52066,0.604125,2.45535,0.118376,41.3463,0.373469,74.3695,9.79946,0.753989,0.906031,27.8607,1.91756,0.297879,0.017798,0.224863,0.156148,0.0344888,0.00413388,0.558731,0.0651319,21.1412,0.279526,0.473624,
131,98.3894,152.263,180.21,0.64618,50.3921,2.56308,5.94193,0.383407,0.476969,0.569094,0.366615,6.47723,0.666469,14.1193,68.3059,0.478452,1.52256,90.6479,3.20615,18.2217,1.1498,0.778392,1.68472,0.0989088,22.3435,0.673153,52.8049,42.9004,0.667405,0.948943,27.8772,1.41682,0.295822,0.0181934,0.224709,0.156148,0.0698879,0.00416906,0.0326367,0.0649664,24.2001,0.279526,0.773252,
132,98.3894,138.762,161.944,0.70905,41.7524,2.54306,5.01529,0.187641,0.352499,0.331803,0.361981,4.19522,0.662982,16.3623,65.1438,0.349349,1.50397,59.783,3.85817,18.6912,0.692226,0.630126,0.869939,0.075658,17.6896,0.792653,64.2271,9.80752,0.313117,0.797755,27.8772,1.91835,0.295822,0.0176332,0.224709,0.155692,0.0759102,0.00411502,0.228486,0.0645166,31.9575,0.279526,1.26462,
133,98.3764,131.861,133.916,0.746062,52.5627,2.35472,2.08465,0.20341,0.378587,0.520743,0.382548,2.23159,0.579005,5.62501,63.2279,0.384963,1.32496,98.2332,2.36872,9.38086,0.740698,0.612715,1.57908,0.0801583,9.59358,0.29786,25.6831,7.97758,0.419964,0.215143,27.8747,1.91835,0.295822,0.0168007,0.224041,0.155692,0.363351,0.00407783,0.0536625,0.0645166,28.9754,0.278109,0.578392,
134,98.3764,144.091,183.537,0.682736,51.4845,2.07103,3.57842,0.182643,0.335009,0.71551,0.371804,3.45172,0.670178,15.7243,63.7019,0.390397,1.41388,98.9456,0.663321,12.8639,0.742688,0.46878,2.75847,0.0565543,13.5694,0.495006,62.282,6.18661,0.443134,0.531753,27.7812,1.91835,0.295822,0.0168007,0.224041,0.155692,0.275012,0.0040912,0.552734,0.0645166,30.3168,0.281124,0.222634,
135,98.3764,173.149,227.459,0.568159,69.6626,3.85768,5.07639,0.570997,0.95664,1.05051,0.383716,6.60822,0.569273,19.1338,63.309,0.437861,1.53272,136.261,6.02732,16.1473,1.57834,2.71098,2.92597,0.181816,19.8587,0.240061,61.1822,9.50403,0.482387,0.703158,27.7812,1.91799,0.295822,0.0168007,0.224041,0.155692,0.00528288,0.00416906,0.158289,0.0649429,29.7294,0.281124,1.11848,
136,98.3762,193.51,295.332,0.508378,84.0075,3.96858,6.04982,0.512767,0.8305,1.42715,0.410597,11.125,0.761224,18.9535,63.3728,0.524241,1.56639,173.542,7.38163,21.3419,1.50927,3.60276,4.13938,0.17538,36.7698,1.02271,64.7841,10.0554,0.731682,0.909646,27.7812,1.91958,0.295822,0.0168007,0.224041,0.155692,0.363351,0.00426889,0.261096,0.0649429,18.8883,0.281124,0.736379,
137,98.3724,1150.26,7291.91,0.0855216,36.0858,2.52203,3.39385,0.195476,0.279132,0.460935,0.369815,3.57858,0.602216,10.305,1090.53,0.351445,1.58563,57.1344,3.9231,19.3319,0.913122,0.295566,2.03023,0.0580099,18.0986,0.328439,53.4979,7256.3,0.363051,1.51406,27.7812,1.91983,0.294309,0.0183983,0.225534,0.158223,0.36354,0.00426889,0.552097,0.064643,34.4118,0.281698,1.34133,
138,98.3672,162.901,185.606,0.603847,58.6024,3.19524,6.06995,0.423468,0.46959,0.73351,0.378231,8.09236,0.892595,17.2969,64.7021,0.419043,1.62562,96.646,5.13109,18.0455,1.15682,0.709783,1.86518,0.118893,24.8951,1.2119,59.1443,1015.6,0.414984,1.20135,27.8332,1.78016,0.2968,0.0188475,0.225534,0.161891,0.132409,0.00445819,0.449659,0.064643,31.9097,0.284037,0.829709,
139,98.362,209.462,292.339,0.469593,76.9076,4.35851,9.39872,0.599556,0.587877,1.22265,0.402307,13.2658,0.842571,23.6432,76.0238,0.493781,1.71569,148.235,7.96166,25.8217,1.47245,1.15998,2.9529,0.177509,38.6532,0.958421,69.2706,96.1237,0.556606,1.40178,27.8525,1.91969,0.2968,0.0182967,0.225534,0.161284,0.134859,0.00445819,0.208703,0.0663341,13.224,0.283074,0.350993,
140,98.362,137.782,148.809,0.713897,51.164,2.92849,4.83693,0.247009,0.473242,0.792272,0.400184,4.45561,0.704402,4.08611,65.787,0.367855,1.53879,106.903,4.13634,16.3969,0.908407,1.0272,2.33316,0.181073,18.0449,0.709085,17.2062,22.4191,0.33133,1.11483,21.8312,1.91927,0.293064,0.0182967,0.225534,0.161708,0.266266,0.00449428,0.552097,0.0663341,14.675,0.283074,0.384197,
141,98.362,145.539,151.811,0.675846,45.5164,4.44161,7.04533,0.510419,0.436884,0.521771,0.3567,11.9094,0.634504,9.93615,62.2452,0.430886,1.55394,61.319,8.76727,23.3331,1.49986,0.628341,1.5301,0.0676193,38.3357,0.32769,36.8866,11.9155,0.468379,0.866195,27.8625,1.91872,0.296574,0.0179298,0.228075,0.159316,0.102528,0.00442678,0.270223,0.0664429,3.33126,0.281913,1.19407,
142,98.3595,173.647,215.906,0.566433,63.3041,4.73303,4.99316,0.423974,0.628889,0.7916,0.377263,13.5594,0.780087,20.4387,61.6715,0.474624,1.47096,119.025,8.27589,15.9919,1.12674,1.46545,2.2909,0.205746,40.2686,0.736027,65.8322,10.958,0.561762,0.791835,27.866,1.91872,0.297955,0.0182967,0.226182,0.159316,0.0625537,0.00442678,0.236755,0.0649088,9.343,0.281913,0.354008,
143,98.3595,121.238,93.7164,0.811292,37.831,2.86114,3.30131,0.259298,0.338619,0.663873,0.377858,4.85465,0.648614,4.96864,63.3882,0.403317,1.34157,41.8609,4.84299,13.5104,1.04206,0.52595,2.06922,0.108927,21.1828,0.51466,26.709,8.86746,0.485442,0.186808,27.8702,1.918,0.294436,0.0182967,0.226182,0.158967,0.263707,0.00442678,0.343996,0.0666291,11.9536,0.281913,0.550756,
144,98.3546,139.485,162.776,0.705127,50.848,2.6865,2.37714,0.174023,0.334763,0.517845,0.381449,4.47617,0.617696,11.4371,63.8493,0.411098,1.37392,97.2173,3.94166,8.89574,0.610055,0.478362,1.5701,0.106636,17.9279,0.365513,53.4126,7.82936,0.498654,0.151411,27.8743,1.91777,0.297955,0.0185934,0.227123,0.158967,0.221053,0.00465666,0.323072,0.0666291,23.0095,0.282097,1.34045,
145,98.3492,154.078,183.749,0.63831,47.4518,2.92493,7.03605,0.279077,0.444269,0.764911,0.388283,5.68173,0.614535,21.8162,64.8072,0.481201,1.38733,85.998,3.69759,21.415,0.848995,0.695169,2.58355,0.140054,18.8514,0.534328,71.1646,12.1745,0.612606,0.343614,27.8897,1.91777,0.296654,0.0179701,0.22727,0.156675,0.105714,0.00430825,0.0474412,0.0685485,22.6057,0.281795,0.866546,
146,98.3463,171.437,236.708,0.573658,64.4852,3.09566,7.0721,0.490539,0.910411,0.569165,0.392892,6.59918,0.596311,23.5116,61.7414,0.490865,1.4817,116.31,4.39273,23.9497,1.43278,3.64781,1.69858,0.110114,20.5229,0.203877,79.737,10.1408,0.620056,0.705856,27.8897,1.91777,0.294846,0.0179202,0.227013,0.155802,0.307604,0.00467433,0.1455,0.0685769,21.187,0.281795,0.188586,
147,98.3463,148.687,183.954,0.661432,56.7952,2.6979,4.65206,0.289937,0.361384,0.666935,0.376704,5.73288,0.677153,12.1753,62.4444,0.388718,1.42833,105.269,3.80919,17.1717,0.947569,0.691097,1.99115,0.0982099,21.6251,0.514613,53.3002,9.12733,0.379761,0.381585,27.8932,1.91666,0.29729,0.0181516,0.227013,0.15158,0.216177,0.00462685,0.552948,0.0686674,28.3209,0.281484,1.3405,
148,98.3463,142.069,163.611,0.692244,44.9844,3.31087,4.32138,0.265066,0.366385,0.417387,0.354542,7.77552,0.640857,14.1214,63.5789,0.422288,1.50976,70.2242,5.37019,17.6225,0.855414,0.481285,1.01609,0.0622431,27.3218,0.496455,55.121,7.74135,0.469543,0.816719,27.9203,1.91815,0.298875,0.0184109,0.227013,0.15158,0.0597063,0.00451798,0.0825743,0.0679735,27.0906,0.282043,1.34047,
149,98.3463,148.025,170.711,0.664388,49.4299,3.25884,4.5375,0.296557,0.399681,0.419622,0.369962,5.51482,0.565037,16.0735,65.2268,0.443334,1.48994,73.8596,5.51041,16.3053,0.93879,0.598709,1.02287,0.114104,22.5585,0.210155,60.1985,6.25117,0.559373,0.767009,27.9578,1.91813,0.298875,0.0184109,0.227013,0.15158,0.190769,0.00451489,0.141481,0.0670048,42.3792,0.284592,0.406747,
150,98.3458,183.094,222.275,0.537132,73.3376,3.11346,8.73128,0.541616,0.575687,1.18401,0.380402,8.76912,0.721519,23.0951,60.5173,0.50186,1.62543,131.663,4.58816,25.3618,1.39117,0.936576,2.99667,0.17268,22.5538,0.591004,73.8075,13.3833,0.626403,0.959202,27.9609,1.17177,0.300639,0.0184109,0.226896,0.15158,0.096793,0.00458154,0.208311,0.0670048,4.25266,0.284136,0.863072,
151,98.3458,141.286,172.152,0.696077,56.2043,2.6217,2.75204,0.238838,0.384414,0.536524,0.385415,4.98076,0.595191,8.10292,62.7058,0.388475,1.38938,116.825,3.79911,10.9898,0.999145,0.762911,1.85167,0.102685,22.7215,0.345629,50.9285,9.74278,0.443034,0.412123,27.9496,1.91824,0.300639,0.0186954,0.22674,0.15158,0.363009,0.00455718,0.00773563,0.068212,21.6256,0.284844,1.0713,
152,98.343,119.539,103.82,0.822686,36.2551,2.62216,1.09257,0.208448,0.298018,0.350157,0.36133,2.92754,0.661455,8.90113,64.1168,0.364797,1.37934,44.4611,3.46815,3.942,0.944401,0.361542,1.02521,0.0588941,14.4786,0.547424,43.6895,4.91105,0.385181,0.215293,27.9374,1.91742,0.301876,0.0196608,0.22674,0.153089,0.048079,0.00459019,0.552442,0.06945,37.1939,0.285002,1.33942,
153,98.3429,168.455,243.554,0.583795,45.808,4.00254,6.75782,0.480712,0.388511,0.616926,0.380779,8.87502,0.547181,14.2479,84.3317,0.442367,1.57505,71.9663,6.87045,20.2373,1.40226,0.509141,1.82253,0.0988669,26.8588,0.137548,58.714,150.544,0.488833,1.05575,27.952,1.91688,0.301876,0.0198103,0.22674,0.153334,0.229211,0.00459134,0.118677,0.0688541,11.1277,0.28518,0.804401,
154,98.3414,156.853,201.204,0.626964,47.1589,2.19722,6.89588,0.342974,0.330174,0.96147,0.37893,4.68973,0.683499,17.0089,74.0873,0.425317,1.69312,75.8706,1.35046,24.3534,1.12918,0.396769,3.50194,0.166492,17.0671,0.542788,64.2136,68.8472,0.482504,1.87321,27.9501,1.91785,0.301932,0.0193979,0.22674,0.153334,0.0635266,0.00472599,0.355814,0.0688541,25.6773,0.2852,1.33942,
155,98.3414,190.682,238.056,0.515736,82.3224,3.85577,6.68112,0.595809,0.550788,0.977909,0.399411,11.3952,0.74676,20.1904,61.0683,0.526426,1.37148,140.805,6.22009,18.0686,1.51805,0.953286,2.79288,0.145294,30.5346,0.674985,62.244,11.1118,0.646442,0.551399,27.9594,1.91785,0.302214,0.0193979,0.226737,0.153334,0.197066,0.00475376,0.0521524,0.0688541,17.626,0.2852,0.509784,
156,98.3414,170.361,228.083,0.577253,63.7683,3.50629,7.94519,0.405128,0.448218,0.975703,0.378145,8.76555,0.679941,11.0389,70.4537,0.429575,1.56643,135.337,6.04256,24.1582,1.19572,0.754033,2.83859,0.137581,28.7333,0.451356,46.168,49.9962,0.478179,1.01012,27.9434,1.91785,0.303948,0.0193979,0.226166,0.153334,0.0282171,0.00472082,0.552467,0.0686531,12.0187,0.286867,0.55943,
157,98.3388,140.306,226.69,0.700887,45.2484,2.8978,5.2449,0.140577,0.472603,0.325456,0.352849,5.09266,0.568997,11.8334,66.2413,0.375692,1.51142,93.5924,5.61806,27.5516,0.629632,1.41999,1.03664,0.0594526,27.1782,0.1661,59.3337,14.9282,0.438817,0.881643,27.945,1.91744,0.304061,0.020106,0.227131,0.153334,0.0135891,0.00472082,0.372599,0.0688343,27.6616,0.286741,1.33942,
158,98.3388,171.512,236.463,0.573365,71.1694,3.19743,5.85778,0.304725,0.594025,0.691443,0.41154,6.87815,0.835998,16.8684,62.7985,0.375068,1.52921,143.774,4.53134,18.8858,0.960976,1.22013,1.92902,0.18682,22.0921,1.01452,58.9241,9.66456,0.30751,0.75884,27.9229,1.91744,0.304061,0.020571,0.227219,0.153147,0.262571,0.00471591,0.551917,0.0686906,19.3037,0.286741,0.467538,
159,98.3382,161.894,214.696,0.607425,73.4085,3.14681,4.08898,0.479665,0.607827,1.06113,0.411613,4.86728,0.633992,8.02865,63.2359,0.456469,1.46672,150.894,5.8649,14.8943,1.4224,1.24534,3.19747,0.208887,25.2072,0.392298,42.6005,8.1533,0.518586,0.526911,27.9624,1.91809,0.304719,0.020571,0.227219,0.153024,0.190161,0.00473608,0.534071,0.0688593,28.8376,0.286741,1.33807,
160,98.337,180.442,246.452,0.544978,75.6592,2.71184,8.32019,0.320593,1.3375,1.16059,0.396782,7.7267,0.737343,18.5172,61.4669,0.449613,1.63769,146.319,3.59713,24.2888,0.87668,6.06798,3.17289,0.168582,22.2322,0.664695,61.7434,12.1253,0.468934,1.40555,27.9577,1.91759,0.304719,0.0216589,0.227132,0.152456,0.0162992,0.00475552,0.551586,0.0690888,9.01929,0.286741,0.493946,
161,98.3367,186.72,227.951,0.526653,72.6191,3.52277,8.46501,0.52073,0.576454,1.3679,0.385696,8.13294,0.775279,24.7513,63.5776,0.510831,1.51437,135.459,5.41273,20.8805,1.27187,1.14328,4.0203,0.170406,20.6765,0.962802,69.8765,21.2998,0.620215,0.924246,19.9891,1.91759,0.304942,0.0216589,0.227132,0.152376,0.0470523,0.00470925,0.0730378,0.0688934,16.6879,0.286495,0.35192,
162,98.3367,143.437,123.206,0.685573,50.1808,3.14932,6.80889,0.423525,0.342307,0.923746,0.33601,5.81492,0.686137,15.1022,57.8666,0.429657,1.37301,77.0691,3.05725,17.2423,1.26718,0.465629,2.09052,0.0981783,15.4768,0.476987,44.3976,15.8342,0.421435,0.298671,8.82274,1.91759,0.232588,0.0225276,0.205631,0.152376,0.0891538,0.00477814,0.21465,0.0444705,12.145,0.15099,0.276591,
163,98.3342,132.322,139.827,0.743143,45.7083,2.6397,5.09613,0.252423,0.359387,0.569978,0.363653,6.40149,0.707178,4.87374,63.3764,0.438038,1.53571,95.4499,4.9516,17.4981,0.817594,0.463962,2.2199,0.100005,28.4533,0.688108,26.7403,9.38978,0.51348,0.664685,27.968,0.605817,0.304942,0.0225276,0.22703,0.152052,0.105973,0.00486653,0.551586,0.0688934,23.2191,0.286741,1.33918,
164,98.3342,202.021,295.59,0.486752,64.4936,4.29376,8.72989,0.544105,0.428373,1.06994,0.374473,14.4726,0.786551,28.5289,76.0954,0.465455,1.73799,113.407,8.43595,27.4658,1.45228,0.597777,3.1171,0.102751,48.4036,0.775213,81.8349,85.0406,0.465049,1.38998,27.9749,1.52602,0.304942,0.0225276,0.226221,0.152052,0.142052,0.00489771,0.551506,0.0688934,18.8719,0.286869,0.418738,
165,98.3324,133.274,143.024,0.73782,41.3736,3.13863,5.06915,0.161492,0.539361,0.708184,0.355919,5.60113,0.59094,11.9402,62.0377,0.337097,1.42088,64.3167,5.79829,19.5204,0.659061,1.562,2.90941,0.0499205,23.9245,0.302109,53.0394,12.7475,0.234347,0.550817,27.9607,1.91759,0.304133,0.0238317,0.226221,0.152052,0.0441053,0.00489771,0.497728,0.0688934,0.014223,0.28608,0.271205,
166,98.3318,159.582,201.257,0.616182,52.6135,3.81683,5.08563,0.497955,0.46728,0.459962,0.380745,9.44559,0.685226,16.8471,67.2943,0.451401,1.53679,87.098,7.51089,16.2128,1.49,0.766572,1.1208,0.0954593,33.7018,0.654298,64.215,30.4938,0.506502,0.636092,27.9556,0.698095,0.304672,0.0231497,0.226221,0.15085,0.330352,0.00495126,0.161842,0.0688934,32.5061,0.286517,1.33905,
167,98.3318,131.904,165.103,0.745477,44.4023,2.89295,2.50906,0.183803,0.376953,0.569576,0.378031,3.15564,0.559966,11.6435,63.426,0.324522,1.48217,81.5163,4.83004,11.7545,0.8484,0.756102,2.24044,0.0737519,16.7101,0.138021,57.1889,9.04658,0.231082,0.73653,27.9607,1.91805,0.304692,0.0231497,0.226221,0.15085,0.363053,0.00481429,0.183435,0.0690736,19.2845,0.286928,1.33905,
168,98.3318,164.132,204.289,0.599102,56.335,3.18491,8.3389,0.419096,0.425093,0.615811,0.374976,7.22365,0.682943,18.2495,66.2688,0.459647,1.55373,98.8405,5.21661,25.9695,1.35279,0.638074,2.18412,0.0740988,23.3229,0.542019,58.0585,28.442,0.539771,1.12903,27.974,1.91806,0.304842,0.0231497,0.225669,0.071819,0.219077,0.00502406,0.551627,0.069764,16.8243,0.286575,1.03257,
169,98.3308,165.34,227.43,0.59472,63.5607,2.78047,5.3135,0.266412,0.418641,0.908329,0.403019,5.81122,0.69486,21.2252,62.0185,0.398097,1.54056,120.046,3.84114,17.5564,0.874992,0.788135,3.19269,0.142719,21.543,0.67039,73.9074,10.4984,0.404828,1.03724,27.9748,1.91801,0.305304,0.0230483,0.225508,0.150604,0.363038,0.0048465,0.551627,0.069764,18.5078,0.286316,0.908624,
170,98.3308,143.013,176.973,0.687566,57.9321,2.6766,3.70335,0.279555,0.349743,0.721793,0.379549,3.62736,0.568151,7.29812,63.6579,0.393579,1.42503,121.975,3.79064,13.8382,1.05521,0.597558,2.79334,0.0719074,16.0757,0.149444,44.6305,6.19929,0.450057,0.376562,27.9748,1.91806,0.307107,0.0231497,0.225508,0.150604,0.363038,0.00501666,0.551627,0.0699283,34.6191,0.286662,1.33905,
171,98.3308,139.238,149.168,0.706206,42.3077,2.85076,5.32387,0.357763,0.39434,1.01324,0.36556,6.27146,0.611148,15.2951,62.3158,0.41265,1.71865,56.657,4.69808,20.0472,1.21051,0.569894,4.10103,0.0628926,27.3414,0.24256,60.4481,9.81623,0.437444,2.29478,27.9751,1.91805,0.307118,0.0231497,0.225508,0.150604,0.0868407,0.00501666,0.497245,0.0699283,13.5589,0.286662,1.33884,
172,98.3294,165.714,246.671,0.593368,69.1693,2.79481,4.6842,0.239004,0.44573,0.778394,0.40329,5.99317,0.728742,14.388,64.2442,0.405318,1.43995,153.326,5.13449,15.0495,0.85142,1.19293,2.59734,0.199504,25.3098,0.865353,54.733,8.30641,0.411382,0.522949,27.9751,1.91805,0.307344,0.0231497,0.225669,0.150604,0.193539,0.00501666,0.551627,0.0693491,17.2833,0.286662,1.23456,
173,98.3294,123.572,124.129,0.795724,46.0967,2.04717,1.74262,0.219677,0.316716,0.298286,0.385897,1.87034,0.547082,4.30785,64.0744,0.329653,1.33589,95.4624,0.662817,8.37655,0.957302,0.608018,0.97736,0.134156,10.1203,0.122615,30.0477,5.04391,0.242938,0.234472,27.9751,1.91805,0.307344,0.0231497,0.225832,0.150604,0.363068,0.00513559,0.245443,0.0699283,34.7412,0.288547,0.196767,
174,98.3293,125.04,109.276,0.786385,35.6756,2.88506,4.02109,0.210708,0.324457,0.284868,0.351675,4.73304,0.614467,9.67281,64.4827,0.402425,1.38068,33.215,4.82667,14.9236,0.731985,0.406859,0.586087,0.0585284,19.2939,0.344847,45.5555,8.36389,0.450865,0.403967,27.9751,1.49995,0.307344,0.0231497,0.225744,0.150494,0.113433,0.00513559,0.280181,0.0699283,29.4662,0.288629,0.464746,
175,98.3282,157.663,205.924,0.623659,53.5735,2.70726,5.31554,0.305983,0.409065,0.788952,0.373291,5.8903,0.744503,22.0917,63.6284,0.404009,1.43073,90.0773,4.8832,18.1387,0.99986,0.681343,2.34824,0.0735058,22.8623,0.786364,73.8496,7.58476,0.398108,0.633872,27.9821,1.89415,0.307685,0.0222434,0.225744,0.150604,0.243154,0.00510037,0.549399,0.069822,19.0765,0.288629,0.554175,
176,98.3282,153.669,266.601,0.63987,51.05,3.39109,10.1643,0.305061,0.427988,0.709964,0.363101,10.5242,0.678958,9.22506,64.7493,0.403972,1.67593,100.221,6.64561,55.9353,1.10752,1.10539,2.4246,0.0472835,47.7543,0.684044,53.8233,15.7294,0.488646,1.99211,27.9746,1.91818,0.308064,0.0222434,0.2258,0.150604,0.145068,0.00519045,0.526396,0.0696382,12.3473,0.288629,1.33876,
