Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.front.roll_center.z.avg,Heave.front.mechanical_trail_l.avg,Heave.front.tie_rod_angle_top_view_l.avg,Heave.front.motion_ratio_heave_l.avg,Heave.front.toe_angle_l.avg,Heave.front.scrub_radius_l.avg,Roll.front.camber_angle_l.avg,Steering.front.ackerman_angle.avg,Heave.front.side_view_swing_arm_angle_l.avg,Steering.front.tie_rod_angle_front_view_l.avg,Steering.front.camber_angle_l.avg,Heave.front.roll_center.z.std_dev,Heave.front.mechanical_trail_l.std_dev,Heave.front.tie_rod_angle_top_view_l.std_dev,Heave.front.motion_ratio_heave_l.std_dev,Heave.front.toe_angle_l.std_dev,Heave.front.scrub_radius_l.std_dev,Roll.front.camber_angle_l.std_dev,Steering.front.ackerman_angle.std_dev,Heave.front.side_view_swing_arm_angle_l.std_dev,Steering.front.tie_rod_angle_front_view_l.std_dev,Steering.front.camber_angle_l.std_dev,Heave.front.roll_center.z.best,Heave.front.mechanical_trail_l.best,Heave.front.tie_rod_angle_top_view_l.best,Heave.front.motion_ratio_heave_l.best,Heave.front.toe_angle_l.best,Heave.front.scrub_radius_l.best,Roll.front.camber_angle_l.best,Steering.front.ackerman_angle.best,Heave.front.side_view_swing_arm_angle_l.best,Steering.front.tie_rod_angle_front_view_l.best,Steering.front.camber_angle_l.best,
134,13.3783,49.079,144.49,0.272587,30.6598,3.67734,0.205816,0.177401,0.543679,2.28851,0.444987,0.0560464,9.13666,0.319218,1.56955,79.2204,15.2806,0.833987,0.408146,1.69157,9.74079,0.0227925,0.255662,42.0379,0.34112,0.257682,10.8387,0.0279496,0.00159368,0.0866947,0.1196,0.0123188,0.332773,0.0144229,0.000809929,0.232724,0.634581,
135,13.3783,50.9118,163.805,0.262774,35.221,1.97364,0.265883,0.426784,0.595468,4.46552,0.472158,0.177973,5.33025,0.289027,1.69408,108.904,9.87171,1.03756,2.04078,2.19832,18.3538,0.147181,0.793111,26.3469,0.226912,0.618541,10.8387,0.0284518,0.00158104,0.0866947,0.1196,0.0124036,0.240624,0.0144229,0.000843443,0.233522,1.57949,
136,13.3783,27.8358,70.7898,0.480615,17.218,2.18559,0.216717,0.161118,0.188384,4.33615,0.458482,0.0382552,1.05192,0.290471,1.6907,34.6618,11.2326,1.06517,0.380765,0.527329,21.836,0.0834338,0.117568,6.45414,0.301769,0.779541,10.8384,0.0216351,0.0011923,0.087114,0.118723,0.0126736,0.360948,0.0144229,0.000843443,0.233522,1.52917,
137,13.3783,94.639,446.738,0.141361,71.7621,3.12163,0.189752,0.237465,0.55699,4.19035,0.424439,0.141154,12.1449,0.336661,1.53362,380.17,12.9099,0.753203,0.594651,1.80061,16.8666,0.101729,0.560182,56.5289,0.447422,0.231948,10.8384,0.0283887,0.00158104,0.0871457,0.1196,0.0125138,0.0273018,0.0144229,0.000802488,0.233522,0.277621,
138,13.3783,24.255,53.5158,0.551569,13.14,2.63766,0.132393,0.162825,0.470267,3.37745,0.455689,0.0739823,1.77328,0.312322,1.71907,29.5424,13.5833,0.662688,0.373783,1.73645,17.74,0.0685128,0.334595,11.3172,0.395262,0.802605,6.41666,0.0280844,0.00158104,0.0871457,0.1196,0.0125138,0.370469,0.0144229,0.000816309,0.233522,1.57918,
139,13.3774,26.8922,94.5805,0.497447,19.6367,1.45419,0.0417779,0.0987605,0.270691,1.85584,0.4461,0.0352081,1.19585,0.270064,1.58696,62.0222,9.97188,0.292969,0.093687,1.05611,12.9986,0.0208005,0.141327,8.41782,0.245894,0.139511,10.8373,0.0280844,0.00158104,0.0866328,0.1196,0.0125138,0.316747,0.0144229,0.000785222,0.233992,1.57967,
140,13.3774,100.344,274.789,0.133315,56.8046,7.08129,0.377806,1.55395,0.60631,7.38259,0.485557,0.160559,23.6924,0.403455,1.79577,154.086,22.4244,1.28086,8.99761,1.84008,24.6376,0.215111,0.541268,69.7256,0.540616,0.975143,10.8377,0.0280844,0.00158413,0.0866328,0.120434,0.0125493,0.203526,0.0144229,0.000816309,0.233941,0.352676,
141,13.3774,22.5794,64.3971,0.592463,15.3458,1.83858,0.10177,0.136319,0.256528,1.96526,0.448666,0.16804,0.378004,0.28227,1.65818,39.2213,13.5484,0.717758,0.33932,0.939529,14.234,0.0365381,1.07116,18.2312,0.346723,0.560052,10.8377,0.0280844,0.00158577,0.0866328,0.120253,0.01265,0.440947,0.0144229,0.000794013,0.233941,1.57975,
142,13.3773,52.513,169.219,0.254743,28.3281,5.33643,0.155027,0.18404,0.53752,6.87395,0.457547,0.125021,8.39342,0.346461,1.77545,89.1794,21.2065,0.61174,0.399123,2.09639,28.7187,0.0779243,0.60785,33.3248,0.466471,0.791591,10.8377,0.0279516,0.00159176,0.0866328,0.120284,0.012686,0.194941,0.0146611,0.000765913,0.233088,1.57976,
143,13.3763,83.6339,206.232,0.159939,42.0513,7.18367,0.466423,0.351645,1.25853,12.8987,0.46355,0.470376,16.0051,0.460161,2.02436,101.742,23.1753,1.39108,0.743011,3.58042,38.678,0.117079,1.49883,52.9259,0.700014,1.61754,10.8377,0.0279516,0.00158117,0.0862087,0.120485,0.0128824,0.153043,0.0146611,0.000760378,0.233487,1.57976,
144,13.3757,40.6396,133.558,0.329131,23.0589,1.7551,0.165097,0.177799,0.386112,1.65353,0.440189,0.0529567,11.0899,0.289917,1.57011,61.2527,10.791,0.871092,0.48428,1.54963,12.4147,0.0513768,0.194971,54.5416,0.345654,0.48488,10.8381,0.0279516,0.00158117,0.0862584,0.120485,0.0123889,0.147606,0.0146611,0.000760378,0.233439,0.448488,
145,13.3757,42.507,143.439,0.314672,17.221,4.60367,0.160258,0.348074,0.328681,4.06657,0.447687,0.125803,13.1893,0.300473,1.71543,33.0501,22.4096,0.777107,1.54778,1.01835,27.64,0.0496087,0.767525,64.5553,0.320887,0.675466,10.8381,0.0279516,0.00158117,0.0861414,0.120891,0.0128824,0.174552,0.0146611,0.000760378,0.233487,1.57976,
146,13.3753,26.326,90.639,0.508065,19.7291,1.1077,0.0874164,0.107131,0.27534,1.39751,0.448587,0.0971937,1.21908,0.261276,1.59574,62.0694,8.14879,0.604044,0.256333,1.07096,9.81214,0.00248868,0.575329,12.741,0.182338,0.15797,10.8381,0.0279715,0.00157377,0.0859535,0.120692,0.0132793,0.432314,0.0147316,0.000760378,0.233487,1.57976,
147,13.3753,47.6035,143.478,0.280974,27.4133,2.28858,0.185777,0.199839,0.360948,3.63705,0.43867,0.164552,10.9145,0.328607,1.67162,69.4446,9.12061,0.737524,0.51496,1.18821,14.6131,0.0437747,0.735178,50.7391,0.38357,0.636543,10.8381,0.0279715,0.00158117,0.0856126,0.121012,0.0132793,0.21794,0.0148129,0.000760378,0.233487,1.46631,
148,13.3753,63.6737,174.191,0.210061,27.2301,6.84669,0.349492,0.236974,0.655973,6.2907,0.428026,0.148594,19.4248,0.331077,1.73126,60.3624,25.4764,1.23073,0.52959,2.11841,21.8708,0.0763615,0.460797,69.1215,0.365725,0.6971,10.8384,0.0279715,0.00158244,0.084989,0.120627,0.0127039,0.0675479,0.0148374,0.000760378,0.233487,0.716506,
149,13.3753,65.1151,183.651,0.205411,38.8126,3.98334,0.354195,0.239503,0.994732,5.95533,0.468203,0.111835,12.2086,0.369754,1.61701,105.606,13.431,1.22626,0.614768,2.94791,24.5078,0.0940485,0.382342,49.201,0.546683,0.371577,10.8385,0.0279715,0.00158545,0.084989,0.120627,0.0127039,0.444845,0.0148211,0.000760378,0.233487,0.897551,
150,13.3747,48.9598,147.471,0.273178,30.3083,5.08404,0.215765,0.193174,0.52989,3.33662,0.457696,0.0537982,6.81813,0.345521,1.61686,85.2775,21.2643,0.864772,0.492257,1.95908,14.4379,0.0865713,0.175078,35.7351,0.502913,0.458002,10.8385,0.0284215,0.00158545,0.084989,0.120627,0.0127039,0.367061,0.0148539,0.000763307,0.23426,0.482294,
151,13.3747,85.7468,268.948,0.155979,54.0948,4.4144,0.247182,0.669406,0.723273,9.69609,0.479675,0.0398049,13.2768,0.408362,1.69695,162.551,18.4909,0.863394,3.37544,3.51211,37.761,0.163557,0.13984,52.1327,0.632711,0.721585,10.8382,0.0285653,0.00158545,0.0848868,0.120627,0.0136837,0.246948,0.0148327,0.000763307,0.233971,0.7923,
152,13.3736,43.4294,163.28,0.30794,32.1608,1.34792,0.14681,0.382284,0.374914,2.06845,0.469614,0.107547,4.42131,0.29997,1.64979,125.776,6.97054,0.72206,1.92028,1.72338,11.8386,0.14619,0.468439,23.51,0.371089,0.456753,10.8382,0.0285653,0.00158545,0.084785,0.120627,0.0130521,0.441694,0.014829,0.000760468,0.233971,1.57987,
153,13.3736,112.512,568.609,0.118864,89.3302,4.41994,0.347504,0.214701,0.607677,4.4449,0.463956,0.122628,10.5568,0.386369,1.6174,537.899,15.873,1.20735,0.47064,2.09943,17.4713,0.201623,0.431072,39.6761,0.536921,0.560855,10.8386,0.0285653,0.00158545,0.0847163,0.120804,0.0130521,0.0285183,0.014829,0.000749325,0.234698,0.312547,
154,13.373,99.7201,239.39,0.134106,53.669,5.65428,0.419939,0.33052,0.988454,6.73832,0.448467,0.225802,29.1152,0.457563,1.6726,128.65,15.8764,1.17178,0.719134,2.99847,19.0627,0.0968617,0.744853,86.2732,0.67079,0.725411,10.8383,0.0285653,0.00158545,0.084281,0.120804,0.0132994,0.092711,0.0148027,0.000749325,0.234263,0.226846,
155,13.373,29.3078,90.1538,0.456295,14.0845,2.13368,0.134402,0.144913,0.343193,2.02679,0.448942,0.0811629,7.90019,0.315899,1.69417,35.3272,14.0686,0.703662,0.300241,1.44319,12.1746,0.0739934,0.33968,51.0972,0.417045,0.574658,10.8383,0.0286186,0.00158554,0.084281,0.120804,0.0132994,0.0792671,0.0147339,0.000749325,0.234263,1.57983,
156,13.373,26.6623,67.7904,0.501571,19.1847,0.409419,0.179618,0.176604,0.323012,2.42396,0.454469,0.0390323,1.56058,0.304593,1.60631,46.9345,2.3944,0.941164,0.457691,0.985109,11.8296,0.0296524,0.164029,10.2876,0.339205,0.161419,10.8383,0.0285977,0.00158554,0.0838747,0.120969,0.0133645,0.448864,0.0147828,0.000749325,0.234248,1.57983,
157,13.373,62.0974,168.341,0.215356,40.5198,3.84793,0.286318,0.275592,0.634206,3.98931,0.44683,0.161757,9.97282,0.347146,1.6157,111.154,14.3521,1.12828,0.67106,1.8999,13.6387,0.11285,0.650716,37.5303,0.449653,0.484157,10.8383,0.0290799,0.00158486,0.0838888,0.121034,0.0133645,0.0963558,0.0147976,0.000749325,0.200915,0.366602,
158,13.373,37.9932,121.804,0.351984,27.7808,2.28048,0.170165,0.174635,0.733489,1.83537,0.451782,0.13392,2.56464,0.264079,1.60387,85.6212,11.2277,0.886071,0.587678,3.41943,9.0118,0.0982414,0.737547,14.3954,0.160717,0.329487,10.8383,0.0289047,0.00158486,0.0838888,0.121057,0.0131243,0.0342318,0.0147976,0.000749325,0.234263,0.613738,
159,13.373,67.5613,220.582,0.197939,38.6761,6.21497,0.392582,0.398692,1.02691,6.00503,0.46613,0.172069,12.0235,0.378045,1.80729,116.939,22.6114,1.38283,1.57949,3.65436,24.9026,0.0967135,0.692817,55.2183,0.552694,0.932707,10.8384,0.0290774,0.00158486,0.0838888,0.121201,0.0135022,0.22265,0.014774,0.000749325,0.235025,1.57991,
160,13.3721,66.0643,212.59,0.20241,44.6706,2.44178,0.28017,0.171729,0.840034,4.98814,0.476774,0.0698331,9.93716,0.286131,1.902,143.071,13.907,1.13795,0.403882,3.05412,21.8514,0.197348,0.238964,47.6785,0.228612,1.5347,10.8388,0.0290799,0.00158486,0.0834581,0.12105,0.0134523,0.137334,0.0147976,0.000772282,0.235505,1.58021,
161,13.3721,91.178,243.732,0.146659,50.9734,5.9526,0.421947,0.916409,0.85371,10.9497,0.468731,0.127444,18.42,0.33178,1.76232,136.631,20.5616,1.27767,4.54662,3.4478,36.7985,0.153234,0.513221,63.2437,0.302163,0.799441,10.8389,0.0289806,0.00158269,0.0834581,0.121201,0.0134523,0.115256,0.014821,0.000748321,0.235598,0.205773,
162,13.3721,85.9886,226.315,0.15551,44.9849,9.26277,0.202682,0.290749,0.68822,7.59142,0.439229,0.241031,20.0979,0.358569,1.83117,123.379,29.5001,0.699092,0.986352,1.98432,27.204,0.161442,0.71714,70.2267,0.424524,0.941391,10.8389,0.0289806,0.00158269,0.0834581,0.12114,0.0134523,0.0621559,0.0147858,0.000748321,0.235321,0.854728,
163,13.3721,64.5727,195.017,0.207086,34.0542,5.15022,0.300894,0.364287,0.819512,4.13649,0.448434,0.458237,16.3222,0.36812,2.15013,95.049,20.3758,1.02592,1.05463,2.3838,14.604,0.080166,2.11368,64.2015,0.500978,2.72686,10.8386,0.0289806,0.00158397,0.0834581,0.121046,0.013351,0.0802316,0.0147749,0.000748321,0.235577,1.58039,
164,13.3716,30.1911,117.727,0.442901,23.6785,0.756795,0.0888809,0.171796,0.276761,0.721981,0.460557,0.094931,2.04563,0.277227,1.61806,89.9975,5.09149,0.645282,0.627294,1.18962,6.01733,0.082247,0.638469,19.8218,0.298622,0.575937,10.8386,0.0289806,0.0015808,0.0834581,0.121046,0.0132611,0.448912,0.0147749,0.000748321,0.235577,1.58039,
165,13.3712,37.8404,119.995,0.353358,22.3728,0.833493,0.190734,0.184473,0.385881,2.04226,0.442559,0.118441,9.457,0.263511,1.54924,57.9331,5.01283,0.940511,0.493204,1.3495,11.7148,0.0412278,0.564604,47.0455,0.141305,0.185413,10.8386,0.0289806,0.00158382,0.083451,0.121046,0.0132611,0.189519,0.0147749,0.000746112,0.235577,0.413139,
166,13.371,55.8365,198.779,0.239467,33.0777,4.04234,0.212673,0.247774,0.524923,3.58917,0.464994,0.207704,11.3866,0.31218,1.77032,117.396,20.0921,0.931363,0.770537,2.33925,17.3415,0.143817,0.943564,47.9097,0.336209,1.08753,10.8389,0.0290657,0.00158382,0.0832744,0.12073,0.0128651,0.156484,0.0147749,0.000745065,0.235476,1.58036,
167,13.371,85.4828,230.391,0.156417,43.5733,6.31923,0.332984,0.392371,0.637681,10.8212,0.44489,0.208108,20.7598,0.375911,1.61736,104.36,21.4672,1.09405,1.43559,2.21886,35.3869,0.1004,0.722885,72.4075,0.440747,0.562989,10.8387,0.0290657,0.00158382,0.0832744,0.120866,0.0128101,0.0785894,0.0148461,0.000746112,0.235577,0.301546,
168,13.371,42.1641,141.486,0.317118,29.0113,1.99628,0.166257,0.213359,0.226885,2.66401,0.45907,0.0885396,5.43926,0.338166,1.56097,89.7484,10.4316,0.875358,0.647572,0.675174,15.6714,0.0666966,0.379637,39.3324,0.501207,0.138497,10.8387,0.0290923,0.00158382,0.0833065,0.121115,0.0128101,0.448937,0.0148461,0.000746112,0.235626,0.679146,
169,13.371,83.7278,226.426,0.159696,45.2136,6.67242,0.43959,0.301456,0.926995,8.69265,0.479413,0.295292,18.6618,0.368336,1.67627,124.277,22.8526,1.40425,0.705996,2.83103,32.0879,0.165506,1.28241,66.6108,0.406522,0.481634,10.8387,0.0290923,0.00158499,0.0833065,0.121194,0.0132095,0.334747,0.0148461,0.000746112,0.235626,1.06825,
170,13.3709,34.8462,105.251,0.383711,20.2382,1.94626,0.1944,0.180732,0.448258,3.69271,0.444728,0.0816899,5.72417,0.275234,1.61979,48.326,11.8442,0.982683,0.481886,1.60319,18.7072,0.0534932,0.41234,32.405,0.218471,0.212584,10.8387,0.0290923,0.00158499,0.0833065,0.121002,0.0129833,0.167877,0.0147973,0.000744652,0.235626,1.58045,
171,13.3709,46.0439,125.225,0.290394,24.6509,3.86166,0.378906,0.240258,0.643506,4.40049,0.43346,0.183176,8.99786,0.432614,1.82111,56.3176,15.5968,1.33531,0.544323,2.00131,15.2905,0.0592783,0.715987,40.2583,0.704472,1.11224,10.8387,0.0290733,0.00158418,0.0833065,0.121194,0.0129833,0.164504,0.0147584,0.000744652,0.235626,0.360332,
172,13.3709,49.6477,179.912,0.269315,35.0786,3.97566,0.159548,0.113981,0.510031,3.23017,0.466658,0.0385773,4.08797,0.302154,1.68439,124.721,19.3919,0.840826,0.182256,1.91193,20.5045,0.164202,0.192406,20.3111,0.3531,0.52562,10.8387,0.0290733,0.00158611,0.0833065,0.121251,0.0130816,0.214296,0.0147584,0.000744652,0.235626,1.58045,
173,13.3705,60.2869,167.229,0.221782,30.2624,5.7741,0.352698,0.209952,0.836406,4.61385,0.440397,0.141508,15.5478,0.387701,1.72011,76.036,20.9479,1.29532,0.506974,2.81489,17.1112,0.0461035,0.461949,60.1022,0.565394,0.705313,10.8389,0.0291121,0.00158674,0.0833339,0.121251,0.0129532,0.244478,0.0147584,0.000745126,0.235778,1.02584,
174,13.3704,23.0073,67.4542,0.581138,10.7883,2.28952,0.0439801,0.0965865,0.280267,2.54482,0.44676,0.0660392,4.45501,0.279423,1.71664,11.9785,16.1168,0.425087,0.0892801,1.18731,17.8206,0.0166158,0.360496,32.2289,0.322225,0.951746,8.28777,0.0291405,0.00158674,0.0833197,0.121332,0.0129532,0.339003,0.0148172,0.000745126,0.235587,1.58043,
175,13.3704,81.6516,206.303,0.16375,49.0741,4.17345,0.408722,0.408047,0.815617,10.8705,0.455911,0.215774,13.1275,0.404282,1.69776,125.784,16.5854,1.27776,0.963841,2.22425,29.63,0.101455,0.677708,49.1742,0.546432,0.679255,10.839,0.0291884,0.00158622,0.0833197,0.121753,0.0128741,0.202993,0.0148546,0.000745126,0.235746,1.25671,
176,13.3702,59.7399,160.763,0.223808,29.036,2.89606,0.315704,0.242429,0.337742,4.57442,0.425034,0.0933077,19.8949,0.355626,1.56868,68.3748,10.6618,1.1175,0.603897,0.929578,16.8592,0.0891091,0.335846,69.6804,0.470125,0.239761,10.839,0.0292235,0.00158615,0.0832706,0.121753,0.0128741,0.0887388,0.014837,0.000745126,0.235746,0.301427,
177,13.3699,79.4278,195.794,0.168328,38.1639,6.42436,0.420995,0.326187,0.51589,11.5975,0.47145,0.319705,18.9406,0.418628,1.82854,87.1966,19.0719,1.24367,0.755382,1.6116,32.993,0.171233,1.04839,68.4715,0.521528,0.887265,10.839,0.0292424,0.00158622,0.0832133,0.121869,0.0127536,0.142982,0.0123807,0.000752489,0.235771,1.10589,
178,13.3698,43.3308,126.571,0.308551,23.3239,2.29949,0.132097,0.22156,0.394607,5.237,0.437599,0.188437,9.21323,0.307074,1.57588,55.0434,10.3258,0.661959,0.556741,1.24978,21.6303,0.0584316,0.818099,46.3479,0.329642,0.354205,10.839,0.0292424,0.00158676,0.0831693,0.121918,0.0126844,0.167739,0.014837,0.00074805,0.235768,0.661141,
179,13.3696,32.1176,103.792,0.416271,18.4142,2.88346,0.155578,0.171643,0.237873,2.07393,0.449337,0.165191,5.49419,0.323146,1.74907,47.5365,17.2563,0.766355,0.438203,0.690558,10.988,0.0331365,0.747599,38.05,0.479973,1.0931,10.839,0.0292424,0.00158632,0.0831693,0.121933,0.0125662,0.303533,0.014837,0.00074805,0.23576,1.58045,
180,13.3695,46.1558,164.4,0.289661,27.712,2.20133,0.144792,0.270151,0.403826,2.53313,0.462296,0.190488,10.2323,0.301516,1.704,90.0235,10.9063,0.728307,1.01207,1.8295,13.1128,0.127777,0.887377,50.505,0.325269,0.990235,10.839,0.029386,0.00158559,0.0831179,0.121891,0.0125662,0.237236,0.0148781,0.000745099,0.23576,0.752678,
181,13.3695,26.9547,95.0925,0.495999,21.9812,0.116005,0.0681287,0.0951094,0.366323,1.0536,0.456047,0.0417131,0.891057,0.282969,1.60255,77.9936,1.29748,0.471852,0.189897,1.70985,7.28481,0.0499731,0.187558,10.7565,0.329835,0.183576,10.839,0.0294599,0.00158559,0.0830874,0.121891,0.0124597,0.448954,0.01483,0.000745099,0.235803,1.58045,
182,13.3695,36.2555,112.211,0.368758,26.9891,0.922847,0.170746,0.238101,0.514765,3.62297,0.460559,0.110661,1.24135,0.346918,1.63743,93.0067,4.00809,0.732301,0.754457,1.57425,15.3865,0.124799,0.405089,5.07306,0.437301,0.300729,10.839,0.0294512,0.00158621,0.0830874,0.121945,0.0124597,0.195073,0.01483,0.000745099,0.235803,1.38429,
183,13.3694,57.4046,158.405,0.232898,37.4094,3.59976,0.188686,0.188351,0.559821,6.09676,0.461336,0.247756,6.54763,0.345146,1.75997,112.176,13.5129,0.703487,0.417207,1.9038,24.692,0.119315,1.00475,27.3013,0.415098,0.822267,10.839,0.0294269,0.00158621,0.0829915,0.121888,0.0124597,0.0916953,0.01483,0.000745099,0.235803,1.5805,
184,13.3694,56.5443,195.314,0.236442,40.809,1.93409,0.17836,1.32859,1.04781,1.53837,0.453599,0.232936,7.08775,0.297663,1.63608,158.262,8.1412,0.544117,8.26203,4.09523,8.54968,0.185047,0.662344,24.5175,0.239211,0.386132,10.7833,0.0185642,0.00067111,0.0827743,0.118264,0.00617648,0.136498,0.0146853,0.000745099,0.11984,0.640174,
185,13.3693,28.8656,108.471,0.463158,19.5149,1.62649,0.0888531,0.144623,0.333745,2.71209,0.450146,0.0494984,2.02726,0.299397,1.61855,62.7298,11.1928,0.616849,0.786153,1.57408,18.8527,0.00896225,0.285943,14.4429,0.444311,0.266093,10.8389,0.0293531,0.00158621,0.0829915,0.121888,0.0124542,0.448957,0.01483,0.000745099,0.235816,1.58048,
186,13.3693,25.7094,69.6446,0.520015,13.3501,1.2343,0.122775,0.147844,0.375614,1.74585,0.442737,0.0359179,6.36113,0.303636,1.58948,16.3426,6.90486,0.599751,0.31772,1.25782,8.80975,0.0315285,0.111634,37.1939,0.372324,0.123607,10.839,0.0293516,0.00158655,0.0829915,0.121944,0.0124542,0.278562,0.01483,0.000745099,0.235809,1.2412,
187,13.3693,74.2157,212.646,0.180141,45.3138,5.24529,0.288395,0.218344,0.633935,6.20667,0.46079,0.193559,13.531,0.382953,1.7409,121.76,18.3396,1.07525,0.544695,1.96436,21.5934,0.107401,0.831008,53.1834,0.575773,0.745253,10.839,0.0293165,0.00158748,0.0829915,0.121944,0.0124597,0.183863,0.0148671,0.000745099,0.235794,1.58052,
188,13.3692,63.6459,140.288,0.210056,26.8564,4.97944,0.31029,0.234088,0.718936,5.9513,0.43827,0.236503,21.8648,0.42903,1.62684,46.7592,15.2862,1.10557,0.435361,1.45831,21.8518,0.0821845,0.744831,69.2679,0.555397,0.366546,10.6932,0.0252948,0.00131802,0.0812577,0.116566,0.0124332,0.106587,0.0148621,0.000747723,0.159455,0.815067,
189,13.3692,54.5321,218.797,0.245162,32.6966,3.63258,0.168324,0.13978,0.664884,4.90545,0.478429,0.143171,9.73558,0.25528,1.71208,140.529,18.111,0.843961,0.313644,3.17006,24.0266,0.194919,0.749108,48.9272,0.196619,0.697664,10.839,0.0292725,0.00158793,0.0829915,0.121944,0.0124546,0.448957,0.0148417,0.000747723,0.235809,1.58052,
190,13.3692,59.4039,168.832,0.225056,37.8391,4.08632,0.32181,0.225108,0.621014,7.70308,0.481219,0.314653,5.53053,0.387915,1.89315,120.358,17.864,1.18855,0.500866,2.26784,28.5803,0.196079,1.16437,23.742,0.577703,1.52256,10.8391,0.0291966,0.00158817,0.0830113,0.122024,0.0124478,0.448957,0.0148521,0.000747723,0.235809,1.04106,
191,13.3692,68.2412,186.629,0.195911,39.3195,4.89149,0.298843,0.239077,0.674389,5.01591,0.45735,0.268025,15.145,0.345213,1.58646,103.54,16.6749,1.0334,0.562506,2.05044,17.8168,0.107839,0.977778,60.2441,0.405612,0.360262,10.8391,0.0292414,0.00159279,0.0829869,0.122024,0.0124546,0.103705,0.0148628,0.00075678,0.235818,0.937579,
192,13.3691,70.213,191.421,0.190408,44.991,3.05327,0.426158,0.309668,0.672056,7.07714,0.45877,0.166728,11.0133,0.396464,1.64847,119.812,10.4426,1.37302,0.718113,2.22075,26.2922,0.0855708,0.541122,50.4528,0.496814,0.45456,10.8391,0.0292465,0.00159279,0.082912,0.122024,0.0124546,0.216711,0.0148635,0.000752006,0.235818,0.528283,
193,13.3691,39.5519,128.345,0.338015,25.8155,1.94442,0.168437,0.202762,0.418148,2.51934,0.453313,0.0416556,6.12736,0.316447,1.54447,79.2492,9.51308,0.856549,0.602002,1.49458,14.0034,0.0772368,0.192919,37.1055,0.416598,0.213191,10.8391,0.0292465,0.00159338,0.082912,0.122013,0.0124546,0.187537,0.0148635,0.000752006,0.235796,0.391836,
194,13.3691,67.5974,289.383,0.197775,33.1044,2.32552,0.121367,11.7957,0.202399,6.27647,0.4641,0.108849,11.2739,0.340945,1.58381,119.234,11.2617,0.591498,81.1824,0.4473,31.4783,0.139027,0.460555,55.5208,0.517134,0.0419361,10.8391,0.0292448,0.00159347,0.082912,0.122029,0.0125181,0.242059,0.0148765,0.000752006,0.235796,1.58053,
195,13.3691,81.5229,204.404,0.163992,49.7868,7.08,0.497142,0.467071,0.939089,9.1258,0.452441,0.422195,10.5193,0.389592,1.84348,140.404,21.9336,1.41386,1.45712,2.53432,27.0307,0.207925,1.25649,42.3877,0.470528,1.78124,10.8391,0.0292507,0.00159292,0.0828938,0.122046,0.0125181,0.0806925,0.0148721,0.000752006,0.235808,0.273114,
196,13.369,200.101,908.256,0.0668115,167.317,4.97905,0.387337,0.385251,1.05793,3.70823,0.469879,0.166688,19.69,0.401721,1.53745,845.279,15.142,1.23733,0.939978,2.88446,13.3897,0.0804081,0.623382,68.4179,0.513417,0.396488,10.8391,0.0292213,0.00159292,0.0828852,0.122046,0.0125241,0.448956,0.0148708,0.000752006,0.235739,0.653077,
197,13.369,26.2537,90.1915,0.509223,20.0123,1.2959,0.0699578,0.143359,0.255845,0.979443,0.451881,0.0568751,1.1288,0.294224,1.56509,86.8292,8.86558,0.535368,0.45143,1.09643,7.25784,0.0270808,0.300619,11.4845,0.412432,0.11273,10.8391,0.0292213,0.00159292,0.0828214,0.122046,0.0125241,0.448956,0.0148708,0.000752006,0.235739,0.799585,
198,13.369,39.57,155.706,0.337856,28.3691,1.54792,0.127501,0.144106,0.554997,3.4917,0.467622,0.0986516,2.85075,0.31375,1.6039,110.777,7.51468,0.631648,0.315725,2.62806,17.5139,0.159611,0.448892,17.7155,0.392141,0.244639,10.8391,0.0292672,0.00159292,0.0828214,0.122039,0.0125241,0.266076,0.0148708,0.000753551,0.235739,1.09434,
199,13.369,77.2341,214.665,0.173097,43.1413,5.10554,0.420555,0.269733,0.825943,7.02401,0.447377,0.253826,17.6557,0.383779,1.70642,122.255,16.4702,1.34299,0.604243,2.99487,25.103,0.122903,0.94201,58.5062,0.502737,0.707516,10.8391,0.0292222,0.00159213,0.0828214,0.12205,0.0125241,0.0974971,0.0148708,0.00075335,0.235739,0.31395,
200,13.3689,23.2785,69.3659,0.574305,13.8385,0.717518,0.0910013,0.124143,0.403722,1.8577,0.44532,0.0482794,3.90882,0.265968,1.57747,25.4499,4.92097,0.704905,0.304211,1.97116,13.6059,0.0255699,0.233758,29.8434,0.240408,0.12973,10.8391,0.0292222,0.00159213,0.0828214,0.12205,0.0125241,0.26694,0.0148708,0.00075335,0.235739,1.4181,
