Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Roll.rear.camber_angle_gain_roll_l.avg,2in Heave.rear.p_rod_length_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.toe_angle_l.avg,2in Heave.rear.tie_rod_angle_top_view_l.avg,2in Heave.rear.roll_center_gnd.z.avg,2in Heave.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.coil_over_length_l.avg,2in Heave.rear.motion_ratio_heave_l.avg,Roll.rear.camber_angle_gain_roll_l.std_dev,2in Heave.rear.p_rod_length_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.toe_angle_l.std_dev,2in Heave.rear.tie_rod_angle_top_view_l.std_dev,2in Heave.rear.roll_center_gnd.z.std_dev,2in Heave.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.coil_over_length_l.std_dev,2in Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.camber_angle_gain_roll_l.best,2in Heave.rear.p_rod_length_l.best,Roll.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.toe_angle_l.best,2in Heave.rear.tie_rod_angle_top_view_l.best,2in Heave.rear.roll_center_gnd.z.best,2in Heave.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.coil_over_length_l.best,2in Heave.rear.motion_ratio_heave_l.best,
0,1143.64,3908.6,1015.68,0.292595,61.1589,0,282.729,290.358,7.19951,2063.25,285.636,571.315,346.953,71.8363,1.29507e-05,380.999,395.453,6.68031,2267.68,386.93,596.631,364.27,2.7483,0,12.3686,12.7507,0.067711,658.854,12.3893,21.1813,11.3788,
1,1143.64,3790.74,1157.03,0.301692,60.9138,0,306.067,296.027,7.09628,2015.34,307.28,486.642,311.373,34.4203,0,263.335,268.516,3.94127,884.982,261.337,307.226,202.228,2.7483,0,12.3686,12.7507,0.067711,658.854,12.3893,21.1813,11.3788,
2,1143.64,3402.74,758.094,0.336093,53.0558,0,275.334,271.023,6.77637,1751.87,276.222,450.138,318.325,30.4853,0,208.63,195.341,3.74069,776.836,211.187,291.272,198.357,2.7483,0,32.2227,33.671,0.067711,658.854,32.2108,20.8577,16.2041,
3,1143.64,3265.71,1105.35,0.350195,48.772,0,276.701,275.625,6.22208,1622.69,278.022,441.059,316.627,28.5389,0,230.508,261.083,3.55685,757.998,235.801,294.637,203.342,2.7483,0,0.362023,3.62481,0.067711,658.854,0.509001,26.7606,16.2041,
4,1143.64,3088.52,1716.47,0.370286,42.4796,0,249.5,239.529,5.76384,1443.62,250.036,418.404,439.187,25.1318,0,170.717,163.929,3.26676,613.091,173.517,303.174,1428.57,2.7483,0,28.9844,15.5879,0.288915,658.854,29.6532,26.7606,37.2858,
5,1143.64,2747.35,631.803,0.416269,37.2984,0,244.522,231.272,5.35975,1291.24,244.749,418.032,274.875,22.0947,0,165.678,146.081,2.9841,521.029,166.582,290.275,213.239,2.7483,0,28.9844,10.1253,0.288915,658.854,29.6532,26.7606,30.5755,
6,1094.65,2532.69,540.166,0.432207,31.916,0,227.266,210.197,5.14074,1150.49,227.515,422.496,257.677,19.2201,0,142.287,139.49,2.88772,421.648,142.144,290.117,150.406,2.7483,0,7.53541,10.1253,0.288915,658.854,8.90743,26.7606,18.5253,
7,1094.65,2455.5,642.342,0.445794,30.0772,0,230.271,181.322,5.04546,1090.13,230.446,454.933,233.274,17.8951,0,178.526,134.796,2.80584,393.839,177.96,311.982,145.783,2.7483,0,0.788927,8.62418,0.211329,658.854,1.72171,26.7606,18.5253,
8,1094.65,2480.5,2147.2,0.441301,26.2678,0,203.034,176.274,4.99967,1019.73,203.554,442.022,404.624,18.8065,0,145.897,135.953,3.36699,438.642,147.357,322.663,1730.43,2.7483,0,0.788927,7.01896,0.211329,658.854,1.72171,26.7606,6.88401,
9,1094.65,2222.28,1045.56,0.49258,25.2531,0,185.195,152.101,5.02155,979.543,185.609,419.984,269.569,19.9354,0,151.094,128.41,3.10078,497.701,151.495,321.032,413.469,2.7483,0,0.788927,7.01896,0.211329,658.854,1.72171,21.8027,6.88401,
10,1094.65,2032.07,654.864,0.538686,20.9852,0,185.096,147.901,5.35119,899.996,185.559,371.941,215.241,17.3991,0,157.697,127.632,3.26117,402.299,158.268,262.008,197.87,2.7483,0,0.342689,3.067,0.211329,658.712,0.72653,21.8027,6.88401,
11,1094.65,2134.49,1183.66,0.512837,21.4856,0,192.187,155.364,4.9399,936.62,192.723,408.056,223.119,22.1823,0,174.962,177.624,3.26596,580.877,174.405,352.195,161.356,2.7483,0,0.788927,7.01896,0.211329,654.759,1.72171,20.4537,6.88401,
12,1094.65,2111.66,2584.06,0.518383,18.473,0,165.771,136.234,4.97392,858.157,166.348,376.768,384.934,18.6437,0,143.595,152.974,3.31392,489.622,146.41,299.024,1907.48,2.74333,0,0.788927,7.01896,0.211329,654.759,1.72171,20.4537,6.88401,
13,903.566,1854.37,953.395,0.487262,17.6908,0,160.493,113.472,5.1974,836.718,160.668,356.301,203.831,17.7308,0,196.424,129.012,3.54729,431.495,196.521,271.558,197.811,2.74333,0,0.788927,4.37917,0.211329,654.759,1.72171,20.4537,6.88401,
14,903.566,1759.78,784.522,0.513454,16.2288,0,136.002,118.183,5.37468,803.383,136.197,328.744,215.666,16.0674,0,119.886,128.713,3.56325,399.266,118.483,259.555,214.173,2.97681,0,0.897058,1.41604,0.211329,654.759,1.96048,20.4537,6.88401,
15,903.566,1630.29,690.549,0.554237,13.9584,0,129.525,119.244,5.29114,760.342,130.093,269.78,202.055,10.5889,0,128.796,112.88,3.24759,215.024,129.839,241.634,164.301,2.87293,0,7.53541,4.37917,0.211329,654.759,8.90743,20.4537,6.88401,
16,903.566,1776.39,2152.17,0.508652,14.5672,0,116.348,93.8404,5.22082,775.261,116.773,294.963,359.421,12.8677,0,113.715,80.655,3.58467,321.704,114.722,304.509,1759.64,2.87293,0,7.53541,1.78141,0.211329,654.759,8.90743,20.4537,6.88401,
17,882.703,1569.45,878.639,0.56243,16.0245,0,115.887,82.1951,4.97953,796.302,116.032,246.947,191.08,16.587,0,157.649,72.9016,3.14814,417.09,157.759,235.705,209.84,2.87293,0,7.53541,2.88274,0.211329,654.759,8.90743,20.4537,6.88401,
18,882.703,1674.21,1702.31,0.527235,16.0238,0,120.496,91.5102,4.86473,800.535,120.838,250.731,269.215,16.1335,0,157.441,122.564,3.14885,420.232,157.061,296.494,984.432,2.87293,0,7.53541,2.88274,0.211329,654.759,8.90743,20.4537,6.88401,
19,882.703,1439.83,751.82,0.613059,14.5554,0,91.0996,66.8114,4.77066,760.753,91.2688,224.251,186.324,13.3459,0,126.466,60.3529,2.87979,344.165,128.458,217.809,220.389,2.87293,0,5.13464,1.24937,0.217141,656.469,5.70949,20.4537,7.89651,
20,882.703,1490.33,1044.61,0.592288,15.1542,0,105.744,71.3254,4.43466,785.627,105.932,236.159,165.95,16.9933,0,162.531,69.6471,2.8331,430.926,163.243,302.425,182.881,2.87293,0,2.55873,1.24937,0.217141,656.469,2.59568,20.4537,7.89651,
21,882.703,1651.85,2885.56,0.534372,15.0875,0,99.0521,71.3066,4.30512,781.034,99.2226,215.245,366.598,16.7795,0,167.021,108.215,2.81291,424.57,167.354,280.581,2217.54,2.87293,0,2.41079,1.24937,0.217141,656.141,3.186,17.7336,7.89651,
22,871.046,8210.44,63531.3,0.10609,19.1514,0,126.023,114.821,4.6887,919.268,128.025,239.592,6658.87,25.5475,0,217.407,220.729,3.48731,737.835,220.127,340.279,62765.4,2.87293,0,2.41079,1.24937,0.30933,656.141,3.186,20.4537,7.89651,
23,871.046,1462.85,2356.3,0.595446,11.8273,0,91.1906,66.6596,4.2793,704.428,91.4819,165.046,327.932,9.45238,0,171.594,81.5233,2.77091,239.001,176.998,231.618,5681.04,2.84295,0,2.41079,1.24937,0.30933,656.141,3.186,20.4537,7.89651,
24,871.046,1553.05,1769.1,0.560863,13.2593,0,120.13,89.9083,4.55267,783.141,122.606,184.609,234.841,12.1735,0,232.504,231.151,3.03495,465.258,241.979,267.017,873.652,2.87293,0,2.41079,1.24937,0.366091,656.141,3.186,20.4537,7.89651,
25,871.046,2083.67,7693.86,0.418035,14.2026,0,85.7322,74.9461,4.41455,787.186,86.2853,169.833,861.068,17.193,0,201.593,173.424,3.13087,480.744,204.087,272.527,7016.97,2.87293,0,2.41079,1.24937,0.176957,656.141,3.186,20.4537,7.89651,
26,871.046,1348.96,1276.83,0.645716,14.4283,0,78.7917,61.8813,4.10478,792.068,79.3208,156.342,162.024,19.9942,0,161.1,117.461,2.55003,547.135,162.742,273.527,616.703,2.97681,0,2.41079,1.24937,0.44949,656.141,3.186,21.7636,7.89651,
27,871.046,1433.25,1999.51,0.607742,13.7908,0,62.7553,65.5118,4.26378,781.2,63.4432,164.861,277.424,17.106,0,105.106,110.12,2.77909,476.577,105.649,264.765,1384.69,3.07478,0,2.41079,1.24937,0.44949,656.141,3.186,17.4161,7.89651,
28,871.046,1254.26,915.248,0.694468,11.7731,0,80.4092,64.6242,4.1118,720.741,81.5424,153.811,137.252,7.60067,0,181.989,123.69,2.87147,209.51,185.201,284.833,165.934,3.07478,0,0.841651,1.24937,0.258295,656.141,1.99039,24.6684,7.89651,
29,871.046,1535.78,2802.46,0.56717,14.997,0,76.6696,73.2258,4.34351,804.058,77.4739,147.418,337.591,19.6161,0,171.899,147.132,2.98866,528.715,171.762,271.168,1940.6,3.07478,0,0.841651,1.24937,0.150962,656.141,1.99039,24.6684,14.8081,
30,817.112,1651.19,1860.04,0.494862,18.8512,0,103.824,73.6407,4.54486,918.956,107.548,165.526,258.301,24.4615,0,246.156,185.442,2.98078,670.913,252.149,283.504,684.997,3.07478,0,0.781492,1.24937,0.150962,656.141,1.86434,18.7936,14.8081,
31,817.112,1368.6,1454.28,0.59704,16.1578,0,85.0354,82.3485,4.78463,834.679,84.9105,110.205,150.484,21.6231,0,280.208,263.019,3.30069,652.53,286.368,137.235,173.257,3.07478,0,0.841651,1.24937,0.150962,656.141,1.99039,18.7936,14.8081,
32,817.112,1790.96,3695.92,0.456242,18.012,0,103.042,73.1002,4.51426,901.194,104.657,184.633,401.81,24.1145,0,267.4,227.169,3.29642,750.351,275.315,351.698,2344.56,3.07478,0,0.841651,1.24937,0.150962,656.141,1.49258,18.7936,14.8081,
33,817.112,1366.43,1726.57,0.59799,14.3031,0,86.378,55.3894,4.10526,764.568,86.7597,150.171,204.757,15.4545,0,233.041,130.632,2.36437,412.823,236.191,328.192,708.283,3.07478,0,0.841651,1.24937,0.0999199,656.141,1.99039,18.7936,14.8081,
34,790.676,1650.07,3792.55,0.479177,15.4898,0,73.2082,60.0794,4.19156,805.98,73.9488,158.355,458.817,19.2345,0,189.633,140.731,2.60731,520.278,189.642,331.617,3001.24,3.07478,0,0.841651,1.24937,0.0999199,656.469,1.694,21.7175,6.15832,
35,755.83,1313.02,2013.42,0.575643,13.9099,0,46.471,51.832,4.16177,765.566,47.1463,119.531,264.4,16.895,0,141.138,164.971,2.47085,478.096,144.979,253.278,1369.72,3.07478,0,0.841651,1.24937,0.0999199,656.469,1.694,21.7175,6.15832,
36,755.83,1887.41,6776.68,0.400458,14.2617,0,63.0478,66.681,4.09213,791.939,64.0503,129.416,753.927,16.7176,0,203.398,201.471,2.19667,512.461,206.3,295.693,6366.27,3.07478,0,0.841651,1.24937,0.0999199,656.469,1.694,21.7175,6.15832,
37,755.83,1415.23,2548.65,0.534068,13.2437,0,86.3719,58.6813,4.32975,751.754,87.7182,139.947,273.185,13.3809,0,288.961,238.725,2.23312,530.988,296.462,320.997,1722.16,3.07478,0,0.841651,1.24937,0.150962,656.469,1.694,21.7175,6.15832,
38,755.83,1273.99,1285.61,0.593275,16.0718,0,73.437,37.2351,4.20217,802.965,73.729,139.825,126.529,20.3037,0,227.03,85.0535,2.19493,517.796,229.4,318.375,237.99,3.07478,0,0.504657,0.860789,0.150962,656.469,0.923095,21.7175,5.28742,
39,755.83,1236.43,1348.2,0.611299,13.8584,0,59.8668,71.8234,3.97174,781.342,62.3095,133.446,109.814,16.9987,0,186.849,257.931,1.87755,534.483,193.792,322.561,122.196,3.07478,0,0.841651,1.24937,0.150962,656.469,1.694,24.8131,5.28742,
40,755.83,1285.37,1598.69,0.588027,15.2855,0,67.3862,57.2014,3.83482,803.392,67.7246,127.108,143.434,21.0474,0,197.864,146.618,1.79137,575.153,196.731,281.358,467.895,3.07478,0,0.811174,2.45403,0.150962,656.469,1.694,24.8131,5.28742,
41,755.83,1512.01,2266.87,0.499885,15.6766,0,106.199,61.0283,4.08687,813.395,107.598,153.056,250.967,18.4843,0,279.053,140.065,2.38852,482.332,273.087,289.744,1222.04,3.07478,0,0.811174,2.45403,0.168452,656.469,1.694,25.6209,5.28742,
42,755.83,1406.84,1671.49,0.537253,15.3831,0,107.266,60.0428,3.84423,823.327,108.058,187.027,101.892,19.2212,0,294.231,200.683,2.13204,549.499,296.561,392.854,184.831,3.07478,0,0.811174,2.21823,0.122576,656.469,1.694,26.0999,5.28742,
43,755.83,1260.61,1395.44,0.599574,14.7078,0,82.1105,57.9292,3.73151,790.201,83.0172,139.577,89.336,18.999,0,245.993,160.443,1.97444,536.446,251.593,297.074,151.195,3.22715,0,0.811174,2.21823,0.168452,631.309,1.694,26.0999,5.19983,
44,755.83,1424.74,1674.33,0.530504,15.0741,0,111.227,74.119,4.19984,791.403,112.421,165.058,151.238,16.0627,0,314.447,225.302,3.00095,414.795,313.827,343.773,416.335,3.22715,0,0.811174,1.45374,0.168452,656.469,1.96248,26.0999,5.19983,
45,755.83,1345.07,1306.49,0.561926,17.9909,0,69.8693,52.5651,4.32481,862.731,70.5475,138.655,128.385,25.4996,0,208.989,133.162,2.93634,693.814,213.604,280.319,250.942,3.22715,0,0.811174,1.45374,0.176294,656.469,1.96248,26.0999,5.19983,
46,755.83,1674.3,4325.18,0.45143,14.3171,0,78.5893,58.5015,3.91741,777.634,79.1428,157.315,504.884,14.3019,0,246.682,189.238,2.30778,400.377,247.211,364.762,3405.16,3.22715,0,0.484474,1.45374,0.176294,656.469,0.525201,26.0999,2.45801,
47,755.83,1604.43,3484.69,0.47109,16.9432,0,67.3368,73.824,4.16519,845.691,67.7132,145.091,383.664,22.2829,0,194.953,213.98,2.90294,646.868,195.756,300.962,2920.35,4.14057,0,0.484474,1.45374,0.176294,656.742,0.525201,27.3748,4.13547,
48,755.83,1298.42,1875.16,0.582114,15.2756,0,63.1903,51.9472,3.68043,778.564,64.5913,135.764,185.408,16.6823,0,201.613,152.367,2.31346,458.932,203.306,308.232,1099.67,4.14057,0,0.484474,1.45374,0.176294,656.742,0.525201,27.3748,4.13547,
