Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.rear.side_view_swing_arm_angle_l.avg,Heave.rear.p_rod_length_l.avg,Heave.rear.coil_over_length_l.avg,Heave.rear.tie_rod_angle_top_view_l.avg,Heave.rear.toe_angle_l.avg,Heave.rear.roll_center_gnd.z.avg,Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,Heave.rear.side_view_swing_arm_angle_l.std_dev,Heave.rear.p_rod_length_l.std_dev,Heave.rear.coil_over_length_l.std_dev,Heave.rear.tie_rod_angle_top_view_l.std_dev,Heave.rear.toe_angle_l.std_dev,Heave.rear.roll_center_gnd.z.std_dev,Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,Heave.rear.side_view_swing_arm_angle_l.best,Heave.rear.p_rod_length_l.best,Heave.rear.coil_over_length_l.best,Heave.rear.tie_rod_angle_top_view_l.best,Heave.rear.toe_angle_l.best,Heave.rear.roll_center_gnd.z.best,Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,Roll.rear.camber_angle_gain_roll_l.best,
0,1880.73,5275.02,1338.82,0.356535,328.357,0,1261.8,6.67978,391.201,2656.16,261.702,322.172,46.9562,405.179,1.22339e-05,1479.53,3.19187,482.184,2368.64,186.223,393.599,56.9767,19.019,0,238.76,0.940389,28.2404,1210.8,15.7849,18.9271,3.21171,
1,1880.73,4929.94,1313.6,0.381491,325.561,0,1057.46,6.28503,331.742,2590.9,246.271,324.473,47.2551,259.052,0,675.837,2.6023,216.389,1027.91,138.717,256.208,29.6324,33.6683,0,122.965,1.09268,7.72386,1210.8,15.7849,33.6371,3.21171,
2,1880.73,4183.17,846.789,0.449594,264.239,0,1147.86,5.49561,257.595,1968.68,244.343,263.868,31.0969,147.606,0,688.21,3.05719,180.069,746.647,142.565,147.36,25.4202,33.6683,0,121.399,0.283634,7.72386,1203.4,15.7849,33.6371,3.21171,
3,1880.73,4198.17,1624.3,0.447988,273.469,0,1205.67,4.63181,230.157,1931.76,249.72,273.018,29.7432,222.431,0,817.792,2.95884,155.345,854.428,154.334,221.741,24.981,16.5629,0,121.399,0.189676,7.72386,1203.4,15.7849,16.4776,3.21171,
4,1880.73,3745.68,1346.38,0.502106,228.541,0,969.128,5.41138,260.127,1753.86,265.076,239.266,24.2756,151.571,0,691.138,3.18909,366.298,667.012,121.978,180.096,19.5244,2.3065,0,73.9079,0.474741,6.95693,1203.4,15.7849,1.01534,3.21171,
5,1880.73,3292.72,695.596,0.571178,198.54,0,795.795,4.39992,235.826,1583.97,256.708,197.914,19.57,129.444,0,511.386,2.59685,161.473,364.038,95.5041,132.911,12.1827,12.9256,0,73.9079,0.474741,15.6738,1188.49,77.3631,13.4718,2.88658,
6,1850.34,3365.91,1581.56,0.549728,241.577,0,790.586,4.68179,208.128,1572.43,288.744,240.943,18.828,242.867,0,827.094,3.31811,238.658,424.92,176.009,240.509,13.3982,12.9256,0,73.9079,0.134349,0.954585,1188.49,77.3631,13.4718,2.88658,
7,1540.15,3484.59,1920.8,0.44199,236.962,0,762.031,4.8257,188.872,1773.74,258.16,235.723,24.2757,281.466,0,688.719,2.998,246.443,907.804,105.678,279.287,25.9019,5.26508,0,54.0054,0.134349,0.954585,1203.4,102.79,5.08408,3.08518,
8,1540.15,2561.85,460.682,0.601189,130.959,0,540.342,3.92976,141.201,1393.79,207.615,130.634,13.3799,103.004,0,398.442,3.33735,117.657,221.156,66.8228,103.114,13.6749,1.25905,0,50.1938,0.106653,0.954585,1202.59,102.79,0.62143,2.46168,
9,1540.15,3187.1,2054.33,0.483246,204.341,0,603.943,4.31915,178.332,1743.21,226.176,203.937,22.8442,256.084,0,681.759,3.30222,183.456,960.273,142.999,235.074,26.0669,1.25905,0,50.1938,0.106653,0.954585,1178.47,100.712,0.62143,2.46168,
10,1540.15,3092.8,2279.53,0.49798,173.599,0,575.386,3.76404,236.947,1702.95,208.314,171.214,20.6246,208.99,0,806.36,2.86926,249.91,1038.45,131.96,202.348,25.8883,1.25905,0,50.1938,0.106653,0.954585,1210.8,32.5729,0.62143,2.46168,
11,1540.15,2891.07,1669.93,0.532729,172.32,0,537.04,3.91972,183.959,1572.83,231.665,171.757,17.5743,208.468,0,630.993,2.94028,160.041,789.086,173.31,208.334,22.4972,1.25905,0,50.1938,0.106653,7.09869,1210.8,32.5729,0.62143,2.46168,
12,1540.15,2980.18,1996.36,0.516799,179.643,0,593.218,4.02724,223.095,1569.18,211.542,182.595,16.8748,229.633,0,715.788,3.13448,316.26,704.525,162.168,233.529,20.169,2.00129,0,50.1938,0.0453973,10.3314,1210.14,32.5729,1.14035,2.46168,
13,1540.15,3002.24,2185.97,0.513002,170.971,0,554.896,4.20778,226.449,1664.75,192.077,169.744,19.1504,228.714,0,683.153,3.10282,281.756,920.42,122.728,227.63,25.7526,2.00129,0,45.9456,0.0453973,10.3314,1188.74,28.895,1.14035,2.31861,
14,1491.74,2947.86,2532.71,0.506041,202.522,0,483.455,3.85916,193.702,1635.89,208.64,201.482,18.3095,334.393,0,810.209,3.16393,304.696,971.014,142.761,332.767,25.8384,1.03025,0,45.9456,0.0453973,3.13743,1188.74,88.3095,0.469307,2.31861,
15,1491.74,2697.92,1788.74,0.552922,194.219,0,417.279,4.2211,159.617,1531.87,181.63,193.677,15.4061,301.457,0,616.254,2.93212,177.515,772.553,98.9584,300.439,22.7825,0.963647,0,41.7836,0.0453973,6.76065,1188.74,88.3095,0.50808,2.31861,
16,1491.74,2424.2,1710.98,0.615354,165.848,0,338.272,4.18317,140.023,1424.74,172.935,165.443,12.7516,245.719,0,579.836,2.70971,185.993,501.767,121.252,246.079,16.0605,6.87382,0,26.7481,0.0453973,6.53218,1163.68,88.3095,7.43059,2.31861,
17,1491.74,2663.75,2092.27,0.560013,140.66,0,434.208,4.40016,145.639,1595.93,187.363,139.534,16.0216,155.058,0,764.432,2.88532,231.282,998.611,136.379,154.46,27.554,5.42751,0,26.7481,0.0453973,1.09137,1188.74,79.8396,5.29542,2.31861,
18,1491.74,2769.86,2273.82,0.53856,185.324,0,542.184,5.28408,128.626,1524.67,185.018,183.737,15.023,325.291,0,912.407,3.41714,204.753,677.089,164.324,325.604,21.3781,4.20895,0,26.7481,0.0453973,6.53218,1207.11,84.4636,1.38379,2.46168,
19,1491.74,2757.95,2015.38,0.540887,179.63,0,553.237,5.47065,143.539,1522.66,159.616,178.738,15.0594,232,0,914.947,3.12807,215.627,586.964,100.686,231.126,19.1379,4.20895,0,26.7481,0.0453973,4.37467,1207.11,65.3969,1.38379,2.79099,
20,1445.11,2529.3,2079.73,0.571347,177.234,0,378.726,5.38381,105.874,1531.35,139.809,176.127,14.7966,283.464,0,740.801,3.2596,203.966,839.78,81.5481,281.588,24.067,4.20895,0,18.3736,0.0453973,2.74704,1203.44,65.3969,1.38379,2.79384,
21,1445.11,2397.04,1915.79,0.602874,144.139,0,289.183,5.36883,113.341,1532.08,157.525,141.604,13.795,276.49,0,511.656,2.94219,258.589,865.746,85.9844,270.947,23.5584,2.35,0,26.7481,0.26601,3.60079,1199.23,65.3969,1.30815,2.79384,
22,1445.11,2724.81,2154.17,0.530352,158.973,0,534.776,5.70634,82.8714,1589.06,179.516,157.153,16.7563,236.252,0,924.671,3.00158,190.5,790.621,144.71,236.13,24.6985,2.50704,0,26.7481,0.712222,3.60079,1199.23,65.3969,1.38379,2.76779,
23,1427.45,2478.48,2330.83,0.575938,94.9966,0,442.161,6.08973,106.691,1578.69,141.322,93.7457,14.7846,202.673,0,883.635,3.20371,280.825,997.293,93.49,204.938,27.5983,4.02048,0,26.7481,0.286446,2.7755,1199.23,32.6977,1.38379,2.75657,
24,1427.45,2767.71,2446.62,0.515752,140.866,0,534.892,6.44833,84.7983,1681.84,160.489,139.499,18.877,272.124,0,898.588,3.11108,170.47,1048.62,137.604,270.667,30.5959,4.02048,0,38.9391,0.512703,4.41965,1199.23,47.7456,1.38379,2.75657,
25,1350.01,2106.77,1854.03,0.640794,116.266,0,338.121,5.86281,68.8453,1304.58,151.093,115.07,6.93332,287.008,0,831.67,2.9013,184.368,349.246,132.269,285.427,15.3924,4.02048,0,25.8522,0.907718,4.41965,1208.01,42.8886,1.38379,2.75657,
26,1350.01,2947.76,2895.64,0.457977,167.189,0,456.01,5.93076,188.89,1782.05,164.22,163.873,19.6005,359.757,0,841.72,2.97433,355.06,1290.38,151.227,350.389,36.8122,4.02048,0,25.8522,1.52652,4.41965,1210.49,42.8886,1.38379,2.75657,
27,1347.63,2518.47,2432.4,0.535098,124.038,0,411.526,7.07274,142.107,1549.1,156.458,117.119,11.0443,275.081,0,816.194,3.04115,367.248,941.337,143.994,263.325,22.0724,4.02048,0,13.9644,1.52652,4.41965,1210.49,42.8886,1.38379,2.76779,
28,1347.63,2313.24,2363.61,0.582572,132.989,0,324.166,7.00613,80.2615,1478.98,146.655,131.441,11.7379,329.881,0,788.823,3.05752,190.865,899.476,141.374,328.812,24.9612,3.78815,0,13.9644,1.17283,4.41965,1210.49,42.8886,1.20882,2.75414,
29,1347.63,2759.08,2654.32,0.488433,150.136,0,492.915,7.33787,142.342,1633.55,172.634,144.995,15.1714,313.999,0,942.424,2.87393,319.096,961.743,169.335,311.198,27.6157,4.02048,0,13.9644,1.17283,3.42068,1210.49,42.8886,1.90997,2.76336,
30,1347.63,2473.91,2045.83,0.544735,144.845,0,449.018,6.68034,151.071,1395.38,176.263,141.698,8.95756,335.465,0,827.142,3.08347,284.056,414.312,172.906,333.657,14.0308,4.25295,0,13.9644,0.391455,3.01518,1210.49,42.8886,1.90997,2.76336,
31,1347.63,2733.56,2702.83,0.492993,164.193,0,427.95,7.13535,137.389,1659.74,158.107,162.788,16.2559,329.821,0,813.274,3.2306,296.475,996.972,182.211,329.178,30.8695,4.25295,0,7.07627,0.183329,2.59213,1210.49,38.5585,1.90997,2.76336,
32,1329.54,2373.33,2355.4,0.560198,127.42,0,332.383,8.63181,121.449,1515.62,132.284,123.343,12.205,342.325,0,715.103,3.12852,276.887,830.842,152.961,344.323,23.7832,3.09921,0,7.07627,0.598374,2.59213,1210.49,38.5585,0.915737,2.76391,
33,1329.54,2832.76,2999.14,0.469343,146.88,0,459.73,8.98255,192.852,1724.28,146.195,139.53,14.313,308.929,0,903.206,2.33754,429.717,1166.57,172.561,294.859,28.064,3.09921,0,7.07627,1.35751,2.59213,1210.49,38.5585,0.915737,2.76391,
34,1329.54,2531.06,2406.13,0.525288,113.189,0,436.77,8.26929,89.0856,1630.02,124.794,112.878,16.0551,263.659,0,915.321,2.93018,214.87,1053.36,144.278,261.663,30.2391,3.09921,0,7.07627,0.475119,2.59213,1211.41,38.5585,0.915737,2.7653,
35,1329.54,2930.82,2799.79,0.453639,216.527,0,403.733,8.51283,195.327,1766.3,105.981,215.517,18.9219,427.938,0,818.317,2.6147,358.214,1081.05,135.672,422.977,30.4567,3.09921,0,7.07627,0.807725,4.93787,1211.41,38.5585,0.915737,2.7653,
36,1308.44,2269.18,2580.35,0.576616,110.618,0,292.534,9.19601,101.077,1535.27,101.124,106.94,12.4168,341.075,0,768.91,1.91149,335.285,983.201,117.988,338.138,27.287,3.09921,0,7.07627,1.79904,4.93787,1211.4,31.5126,0.915737,2.7653,
37,1308.44,2501.34,2559.55,0.523098,132.208,0,437.205,8.58068,137.482,1551.66,94.4893,127.249,12.4624,345.368,0,1003.13,2.20117,294.888,852.272,112.52,348.194,24.8779,3.09921,0,7.07627,1.49258,7.3382,1211.4,31.5126,0.915737,2.7653,
38,1308.44,2231.93,2164.62,0.58624,137.124,0,268.819,8.57336,113.861,1456.52,102.802,133.692,10.5358,348.137,0,704.779,2.49871,262.964,834.985,124.382,347.738,23.3199,3.09921,0,7.07627,0.312579,5.02299,1210.09,31.5126,0.915737,2.76492,
39,1308.44,2854.92,3135.41,0.458312,169.819,0,463.628,9.15646,187.702,1709.91,134.114,163.848,16.7487,359.736,0,922.453,1.81862,427.425,1085.09,205.049,341.949,29.5843,3.09921,0,1.79269,1.77209,3.74702,1211.4,31.5126,0.915737,2.76492,
40,1308.44,2295.13,2434.81,0.570096,118.655,0,210.724,8.87102,129.728,1622.74,77.2495,113.15,14.0148,306.61,0,613.65,1.76223,321.314,1094.35,94.0264,296.976,29.581,3.54135,0,1.79269,1.15793,6.14684,1211.4,31.5126,1.15869,2.76492,
41,1305.86,2667.49,2706.82,0.489548,173.215,0,390.337,8.6493,108.055,1678.24,122.797,169.138,17.0516,361.436,0,878.254,2.1793,279.666,1029.42,167.095,361.797,30.6655,3.54135,0,1.79269,0.774973,5.08256,1211.36,31.5126,1.15869,2.76492,
42,1305.86,2685.01,2899.11,0.486354,109.945,0,463.301,8.77253,134.709,1707.64,144.222,100.271,16.1489,283.084,0,1009.78,2.50914,315.338,1167.4,227.252,289.982,32.6854,3.54135,0,1.69724,0.938039,4.76623,1211.36,31.5126,1.15869,2.76835,
43,1305.86,2501.02,2616.27,0.522133,138.439,0,335.794,8.35065,106.204,1661.1,102.202,132.876,16.0529,296.386,0,811.06,2.23739,258.892,1122.01,128.571,292.77,30.9067,3.54135,0,1.69724,1.15598,7.9884,1210.5,31.5126,1.15869,2.76741,
44,1305.86,3155.72,3183.9,0.413809,230.668,0,651.2,8.34314,233.076,1658.13,130.379,228.543,15.3803,480.565,0,1226.05,2.3841,470.465,897.862,205.771,478.52,25.8364,5.95827,0,1.69724,1.13987,7.39111,1210.57,31.5126,2.26632,2.76835,
45,1305.86,2725.65,2664.63,0.479101,196.395,0,337.856,8.81619,181.772,1688.73,99.6564,195.797,16.6274,424.778,0,860.554,2.01338,401.133,1039.34,159.855,427.459,28.1413,5.95827,0,1.69724,0.0435312,6.52268,1211.36,27.8285,2.26632,2.76835,
46,1305.86,2435.65,2687.61,0.536146,98.6092,0,331.178,8.52066,93.8268,1699.99,93.7647,93.0501,16.7124,318.338,0,869.933,2.23484,321.287,1213.99,118.009,315.73,33.68,5.95827,0,1.69724,0.916664,7.81617,1211.28,31.5126,2.26632,2.76835,
47,1302.62,2853.13,3139.9,0.45656,118.963,0,510.641,8.83856,133.619,1839.26,113.45,109.431,18.9311,323.322,0,1022.36,1.61716,391.727,1360.4,162.336,313.472,35.7927,4.34066,0,1.69724,1.09158,7.92446,1211.28,31.5126,1.98785,2.76619,
48,1302.62,2323.9,2479.12,0.560533,113.462,0,383.383,8.75411,123.055,1475.86,103.867,105.236,10.2899,282.317,0,965.321,1.90613,307.811,815.354,160.752,272.879,20.7288,5.95827,0,1.69724,1.20176,8.69125,1212.22,31.5126,1.99112,2.76084,
49,1302.62,2026.4,2003.6,0.642826,82.6617,0,245.668,8.49256,48.9933,1466.39,85.0264,78.1339,11.0382,250.038,0,723.961,2.23428,151.045,751.106,135.248,250.619,23.5018,5.95827,0,0.820159,0.520406,5.1773,1212.22,27.0485,1.99112,2.76835,
50,1301.67,2225.38,2420.23,0.584924,88.4937,0,337.887,8.59262,76.629,1512.88,105.408,83.8222,11.6602,248.639,0,865.991,1.85499,197.513,923.68,205.706,249.202,26.9122,6.35948,0,0.820159,1.86723,7.45466,1212.22,31.5126,1.99112,1.92701,
51,1299.71,2302.43,2169.62,0.564494,94.6058,0,400.66,8.11309,88.8698,1501.55,107.644,89.3591,11.6264,258.776,0,963.617,2.40128,221.148,853.459,180.133,259.598,25.1403,6.35948,0,0.820159,0.0253848,8.08542,1212.36,31.5126,2.18268,2.76778,
52,1299.71,2193.49,2235.93,0.592531,98.9128,0,314.484,8.56924,125.234,1478.87,65.4561,92.1093,9.84918,298.864,0,788.975,1.85187,314.543,864.22,76.3272,297.42,23.2494,6.35948,0,0.820159,0.523621,11.4383,1212.36,31.5126,2.18268,2.76778,
53,1299.71,2876.24,3197.69,0.451878,214.721,0,470.355,8.31465,228.776,1610.63,123.14,207.636,12.6697,454.245,0,1047.19,2.19031,422.005,962.176,191.075,431.024,24.4629,6.35948,0,0.820159,0.928322,4.85458,1212.36,27.0097,2.26632,2.76778,
54,1299.71,2442.34,2514.08,0.532156,202.769,0,226.301,8.67938,128.589,1525.01,141.245,197.084,12.6669,430.397,0,675.878,1.39707,300.698,695.905,248.159,430.182,22.0166,6.37941,0,0.580669,2.66639,11.4383,1212.36,29.6892,2.26632,2.76778,
55,1299.71,2512.43,2574.8,0.517311,114.42,0,450.216,8.13252,116.32,1586.14,115.751,107.809,13.6425,339.639,0,976.643,2.33421,287.943,932.023,197.973,337.68,27.2092,6.37941,0,0.580669,0.754746,9.04729,1212.36,29.6892,2.26632,2.76778,
56,1299.71,2197.72,2336.02,0.59139,112.335,0,354.425,8.1188,88.0849,1438.59,78.6833,107.407,10.0741,309.16,0,883.29,1.79236,233.866,670.346,155.04,310.254,20.712,6.24865,0,0.580669,1.73522,5.18505,1212.36,29.4515,2.1683,2.76778,
57,1299.71,2656.53,2941.82,0.48925,182.38,0,479.96,8.33208,126.053,1546.37,124.677,175.687,13.0756,412.692,0,1105.29,1.88898,314.27,847.015,194.288,431.121,24.2704,6.59381,0,0.580669,2.15667,11.2319,1212.36,31.5126,2.1683,2.76518,
58,1299.71,2340.47,2327.58,0.55532,90.22,0,403.392,8.41112,73.811,1563.83,102.397,84.7774,13.6248,233.315,0,928.198,1.87601,198.737,916.615,169.801,233.57,27.408,1.98732,0,0.580669,1.18343,5.26437,1211.68,28.4171,1.63009,2.76778,
59,1299.71,2691.62,2840.23,0.482873,127.155,0,450.193,8.43066,187.633,1658.09,118.303,126.817,14.9943,334.198,0,1008.06,2.28605,374.935,1050.63,204.934,335.889,29.5852,6.46133,0,0.580669,0.462666,12.5243,1211.68,29.7272,2.0283,2.76778,
60,1299.67,2490.46,2752.18,0.52186,117.324,0,390.017,8.23451,111.365,1620.25,119.71,109.477,14.0808,303.363,0,886.76,2.28939,361.905,1084.93,225.346,300.383,28.9496,6.46133,0,0.580669,1.21275,3.01369,1211.68,29.7272,2.0283,2.76444,
61,1299.48,2397.56,2419.3,0.542001,93.8258,0,385.286,8.15878,106.403,1576.14,126.458,87.5524,13.7346,225.203,0,937.535,2.58941,257.747,899.777,230.562,221.651,26.4617,5.76445,0,0.980713,0.153307,5.19834,1211.68,29.7272,1.9455,2.76778,
62,1298.47,2673.41,3003.4,0.485699,131.577,0,465.284,8.32209,176.833,1639.63,115.485,123.615,12.6689,365.584,0,948.105,2.38071,391.393,1095.38,198.606,353.049,27.5459,5.76445,0,0.980713,0.844203,11.4388,1211.82,29.7272,1.9455,1.89963,
63,1298.47,2591.09,2563.42,0.501129,154.035,0,434.278,7.40786,110.507,1609.23,111.513,148.764,15.3547,340.14,0,936.846,2.75501,239.508,986.626,179.285,340.892,29.2768,5.76445,0,0.980713,0.628759,11.4388,1211.82,31.8902,1.9455,2.76778,
64,1298.47,2834.44,3009.59,0.458105,141.984,0,486.186,7.9334,119.013,1811.29,110.104,137.267,20.6615,347.515,0,1035.78,2.51983,283.977,1223.93,173.57,347.4,36.9754,2.26243,0,0.980713,0.0705992,5.10246,1211.82,30.964,1.9455,2.76778,
65,1297.95,2739.98,2895.76,0.473707,171.785,0,466.978,8.27117,121.043,1687.05,101.493,166.245,17.1153,338.515,0,955.536,1.82698,270.786,1102,191.733,336.71,31.2582,5.76445,0,0.980713,0.971816,12.5243,1211.82,31.8902,1.9455,2.78213,
66,1296.86,2606.7,2764.37,0.497512,163.865,0,415.434,8.11575,163.106,1582.34,104.407,156.133,13.3032,369.704,0,909.059,2.04889,357.365,941.195,184.991,365.461,25.4411,5.76445,0,0.980713,1.51848,7.61005,1211.82,31.8902,1.9455,2.78654,
67,1296.86,3008.18,3175.31,0.431113,250.922,0,558.027,7.66218,144.675,1665.45,117.396,246.78,17.2637,466.476,0,1037.1,2.50179,324.145,984.605,160.391,468.262,29.2471,5.76445,0,2.74725,0.535453,10.9002,1211.82,21.9837,1.9455,2.7735,
68,1295.65,1900.47,1906.92,0.681752,88.7669,0,196.821,8.13295,59.8767,1371.88,82.8914,83.9871,8.11222,339.541,0,573.008,2.22323,186.347,620.342,191.669,351.455,19.2013,5.03308,0,7.48913,1.14741,5.7475,1211.82,31.661,1.78355,2.7844,
69,1295.65,2423.35,2578.8,0.534652,136.66,0,306.004,8.08702,105.185,1612.45,109.944,130.386,14.6296,337.719,0,767.971,2.23185,308.033,1075.46,199.889,338.944,28.2799,1.42997,0,8.675,0.762584,4.84496,1211.82,31.661,1.18105,2.7844,
70,1292.36,2189.78,2278.74,0.590177,100.465,0,370.155,7.51601,81.4091,1449.01,74.711,96.149,10.3656,301.018,0,960.207,2.95151,202.171,734.069,148.938,298.212,22.2968,4.7706,0,8.11984,0.464136,5.7475,1211.75,31.3887,1.9455,2.7844,
71,1292.36,2384.21,2610.29,0.54205,129.709,0,405.647,8.22067,71.1919,1551.66,78.7676,125.457,13.5572,320.589,0,985.792,2.35763,238.282,778.072,144.742,322.599,25.3331,4.7706,0,8.11984,0.492606,2.52949,1211.8,31.661,1.9391,2.7844,
72,1292.36,2461.74,2460.06,0.524979,83.0552,0,431.498,7.89589,75.7377,1648.42,119.971,78.8047,16.3539,199.359,0,981.173,3.05925,186.728,1033.53,201.851,205.384,30.0655,2.23669,0,8.11984,0.521106,5.7475,1211.8,31.3225,1.8477,2.7844,
73,1292.36,2550.23,2515.49,0.506762,115.875,0,480.843,8.10323,158.765,1571.14,90.5349,111.256,13.7162,247.561,0,949.921,2.93018,314.156,832.282,148.408,246.502,24.1692,2.6363,0,8.11984,0.393643,9.86604,1211.8,31.661,1.39575,2.7844,
74,1292.36,2389.76,2440.59,0.540791,142.932,0,386.824,8.65032,124.846,1487.83,89.196,138.404,11.074,336.119,0,897.635,2.33071,306.928,634.338,182.456,335.529,19.5554,2.6363,0,8.11984,0.601628,9.60256,1211.8,31.1924,1.39575,2.7844,
75,1292.24,2440.55,2642.8,0.529489,101.057,0,382.207,8.45307,152.305,1600.21,89.1958,94.1752,12.9454,321.65,0,916.808,2.40177,384.793,1067,164.662,317.924,28.4718,2.6363,0,8.11984,0.672952,6.57278,1211.73,31.661,1.39575,2.7844,
76,1291.04,2772.99,2942.05,0.465576,139.756,0,500.869,8.99486,203.758,1661.1,115.634,129.523,13.3521,330.63,0,1024.79,2.03817,463.617,896.303,199.541,322.184,22.6478,2.41718,0,8.11984,1.05906,3.52629,1211.73,31.661,0.710393,2.7844,
77,1289.73,2126.28,1980.32,0.606566,85.1645,0,293.847,8.90243,83.9061,1490.42,71.5517,81.8012,10.6872,269.332,0,761.897,2.23242,270.815,861.178,105.156,266.713,24.3643,2.25148,0,8.11984,0.85597,4.36115,1211.68,31.661,0.710393,2.8112,
78,1289.55,2265.19,2473.95,0.569289,109.398,0,330.243,8.30352,72.8044,1531.55,93.3283,106.678,12.8832,295.469,0,829.921,2.13049,195.176,863.29,184.86,294.914,25.6626,2.25148,0,7.06854,1.17397,7.18279,1211.68,31.661,0.710393,2.81277,
79,1288.83,2724.25,2864.22,0.473093,100.917,0,503.989,8.04209,113.768,1792.63,88.8601,96.8182,19.2257,242.897,0,1097.75,2.44619,312.714,1277.39,134.09,237.733,34.9815,2.25148,0,7.87383,0.222785,2.73219,1211.81,33.2483,0.710393,2.8134,
80,1288.83,2692.98,2830.99,0.478588,112.332,0,475.427,7.87078,116.721,1763.46,91.7231,107.206,18.2394,308.663,0,920.191,2.66434,344.794,1281.46,118.627,302.002,34.8491,1.94656,0,7.87383,0.250444,4.79295,1111.23,33.0183,0.710393,2.8134,
81,1288.78,2567.1,2649.02,0.502039,145.137,0,409.062,7.51028,131.391,1618.68,94.9835,144.984,15.356,336.186,0,922.337,2.4469,292.931,1034.29,145.074,344.121,29.8795,1.0798,0,7.87383,1.48787,4.81471,1211.81,32.675,0.710393,2.8134,
82,1288.19,2710.8,3149.87,0.475206,177.316,0,471.204,8.26323,136.369,1636.92,91.1107,174.279,15.3388,411.817,0,1023.49,2.19919,372.317,1093.05,163.806,408.633,29.6909,1.94656,0,7.54094,2.28033,7.75638,1211.79,15.7018,0.710393,2.8134,
83,1288.14,2687.74,2845.03,0.479265,178.416,0,401.73,7.5719,163.514,1640.63,105.097,175.494,15.2847,380.707,0,846.247,2.50276,338.251,1054.04,164.969,377.827,29.3141,1.94656,0,5.6822,1.05746,7.78447,1211.7,32.5116,0.710393,2.8134,
84,1288.14,2859.34,3084.13,0.450502,169.863,0,509.007,8.23311,144.693,1681.73,166.721,163.193,15.9001,349.828,0,1088.46,2.31782,341.165,1051.51,278.782,344.149,29.6888,1.94656,0,7.87383,0.966014,5.23072,1211.7,32.5116,0.71045,2.81455,
85,1288.14,2688.01,2654.87,0.479216,169.254,0,502.807,8.30833,134.533,1579.27,112.551,167.542,13.7485,368.574,0,1006.14,1.95304,292.653,933.774,205.841,367.949,26.8699,1.94656,0,8.46672,1.56904,11.4319,1211.7,29.1731,0.71045,2.82174,
86,1288.14,2856.62,3214.46,0.450932,188.776,0,485.519,7.63684,161.8,1716.3,96.2619,183.328,16.9931,426.081,0,1005.2,2.07273,364.563,1191.03,178.361,421.35,32.3345,1.94656,0,8.46672,1.0302,8.14036,1211.7,33.0183,0.71045,2.82252,
87,1287.55,2545.49,3092.37,0.505819,157.9,0,420.474,8.02322,149.8,1549.53,93.1088,154.642,12.0104,400.96,0,980.35,1.75889,400.538,1032.05,192.255,390.44,26.2441,1.9034,0,8.46672,0.922231,10.7761,1211.7,32.4894,0.554441,2.82252,
88,1287.09,3055.57,3158.84,0.421227,101.062,0,680.293,7.96162,91.1698,1913.65,140.175,98.0351,23.2245,322.583,0,1243.59,2.1661,239.417,1272.82,225.422,317.421,37.9999,1.9034,0,8.69722,0.335358,9.98658,1211.7,32.9348,0.554441,2.82611,
89,1287.09,2773.54,2890.06,0.46406,168.333,0,550.094,7.76729,116.67,1624.96,129.869,161.038,14.8142,394.21,0,1156.49,2.50963,273.416,1008.49,224.838,390.904,29.3626,1.74616,0,8.3684,0.363352,5.55556,1211.7,32.9348,0.554441,2.82611,
90,1286.87,2840.69,2905.49,0.453012,176.118,0,584.253,7.92312,186.518,1603.73,99.3708,168.656,14.1175,388.967,0,1126.43,2.16729,373.094,819.357,152.189,381.141,23.6672,1.9034,0,7.55721,0.697517,8.89714,1211.7,32.5161,0.554441,2.82611,
91,1286.76,2465.29,2851.74,0.521953,121.539,0,391.15,7.83037,149.017,1592.4,74.8685,115.711,12.7719,350.453,0,933.294,2.01728,369.888,1052.08,146.653,345.304,28.207,1.9034,0,7.55626,0.952274,3.89179,1211.88,28.5522,0.554441,2.82611,
92,1286.76,2998.83,3238.04,0.429089,220.734,0,481.429,7.69511,227.564,1690.65,143.356,212.404,14.9955,440.857,0,929.405,2.43325,619.08,971.165,208.989,440.798,24.796,1.86516,0,7.55721,0.959587,8.74852,1211.88,21.6811,0.554441,2.82868,
93,1286.76,2390.19,2900.9,0.538352,145,0,240.693,7.88703,117.42,1625.27,97.2465,142.375,14.3013,417.345,0,710.166,2.05264,354.302,1141.57,181.891,411.765,30.6546,1.82099,0,6.08022,0.747265,11.322,1211.88,32.4846,0.554441,2.82868,
94,1286.75,2583.11,2607.67,0.498139,169.167,0,340.728,7.30216,115.047,1649.44,117.657,167.378,16.3903,372.748,0,783.724,2.30974,273.79,1024.61,178.569,371.042,30.1057,1.82099,0,6.08022,0.393457,5.5302,1211.81,33.2874,0.554441,2.82626,
95,1286.33,2712.29,2854.59,0.47426,157.716,0,552.901,7.15508,125.322,1595.46,102.601,156.093,15.0409,362.655,0,1087.92,2.21605,252.297,917.988,159.707,360.486,27.5532,1.82099,0,6.08022,0.795984,10.5027,1211.87,33.2874,0.554441,2.82316,
