Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,2in Heave.front.motion_ratio_heave_l.avg,Roll.front.side_view_swing_arm_angle_l.avg,Steering.front.ackerman_angle.avg,Roll.front.roll_center.y.avg,Steering.front.tie_rod_angle_top_view_l.avg,Steering.front.tie_rod_angle_front_view_l.avg,Roll.front.camber_angle_gain_roll_l.avg,2in Heave.front.rocker_coil_over_angle_l.avg,2in Heave.front.rocker_p_rod_angle_l.avg,2in Heave.front.p_rod_length_l.avg,2in Heave.front.coil_over_length_l.avg,2in Heave.front.tie_rod_angle_top_view_l.avg,2in Heave.front.toe_angle_l.avg,2in Heave.front.side_view_swing_arm_angle_l.avg,2in Heave.front.roll_center_gnd.z.avg,2in Heave.front.motion_ratio_heave_l.std_dev,Roll.front.side_view_swing_arm_angle_l.std_dev,Steering.front.ackerman_angle.std_dev,Roll.front.roll_center.y.std_dev,Steering.front.tie_rod_angle_top_view_l.std_dev,Steering.front.tie_rod_angle_front_view_l.std_dev,Roll.front.camber_angle_gain_roll_l.std_dev,2in Heave.front.rocker_coil_over_angle_l.std_dev,2in Heave.front.rocker_p_rod_angle_l.std_dev,2in Heave.front.p_rod_length_l.std_dev,2in Heave.front.coil_over_length_l.std_dev,2in Heave.front.tie_rod_angle_top_view_l.std_dev,2in Heave.front.toe_angle_l.std_dev,2in Heave.front.side_view_swing_arm_angle_l.std_dev,2in Heave.front.roll_center_gnd.z.std_dev,2in Heave.front.motion_ratio_heave_l.best,Roll.front.side_view_swing_arm_angle_l.best,Steering.front.ackerman_angle.best,Roll.front.roll_center.y.best,Steering.front.tie_rod_angle_top_view_l.best,Steering.front.tie_rod_angle_front_view_l.best,Roll.front.camber_angle_gain_roll_l.best,2in Heave.front.rocker_coil_over_angle_l.best,2in Heave.front.rocker_p_rod_angle_l.best,2in Heave.front.p_rod_length_l.best,2in Heave.front.coil_over_length_l.best,2in Heave.front.tie_rod_angle_top_view_l.best,2in Heave.front.toe_angle_l.best,2in Heave.front.side_view_swing_arm_angle_l.best,2in Heave.front.roll_center_gnd.z.best,
434,157.704,254.22,679.996,0.620344,26.6864,8.7976,1.97534,59.154,4.05767,17.3125,5.95511,2.75888,4.64878,0,54.4671,3.65872,3.94851,8.85071,51.9487,47.1738,108.286,11.3623,244.227,1.11425,25.4818,1.91258,18.98,27.181,0,107.845,1.1823,7.02834,106.68,166.553,19.922,0.0316825,0.39693,11.8897,3.90744,14.3183,5.69346,0.0388694,0.81418,0,39.5465,3.50193,2.83768,0.0794477,31.1475,
435,157.704,230.007,514.281,0.685648,24.6687,1.80344,1.79175,40.1752,4.06073,16.2552,5.99107,12.3586,6.20547,0,52.3387,3.66454,4.68614,1.84841,54.159,38.8334,15.0592,13.147,57.2297,1.5005,18.8639,2.24403,96.1535,38.0428,0,102.799,1.59541,12.2426,14.9139,186.806,19.922,0.0316825,0.39693,12.8443,3.90744,14.3183,5.69346,0.0388694,0.81418,0,39.5475,3.50193,3.23107,0.0794477,31.1475,
436,157.698,378.752,1127.28,0.416363,41.1017,29.6741,2.32001,33.9518,4.01912,23.7499,6.37955,19.0943,11.8501,0,72.8086,3.62447,6.0105,29.7694,94.3981,183.414,215.95,12.0461,7.04782,0.987399,49.9671,4.29675,143.28,62.8831,0,210.277,1.07159,16.36,216.51,350.821,19.9162,0.0316825,0.39693,3.98744,2.97231,14.3183,0.522672,0.0388694,0.81418,0,39.5475,2.73555,3.23026,0.0794477,31.1475,
437,157.698,330.293,1529.5,0.47745,24.4409,5.51588,1.20588,35.9407,4.03247,16.8184,5.80619,35.7826,85.4963,0,64.4317,3.63344,4.44981,5.56247,37.1758,43.5367,51.783,6.2963,7.13004,0.975303,25.0493,0.963601,351.397,838.498,0,201.442,1.04246,11.3378,51.8694,55.0344,19.9162,0.0316531,0.39693,34.968,3.90761,14.3183,5.69346,0.0372098,0.818651,0,39.5457,3.502,3.23107,0.0794477,31.1475,
438,157.698,400.154,1288.95,0.394093,31.3243,36.7299,4.88516,101.958,4.30431,19.4554,5.87198,3.89643,9.22678,0,89.8179,3.91473,5.57344,37.0615,46.1346,72.5064,328.788,30.6494,493.816,2.48272,32.67,1.39037,38.35,93.3566,0,263.167,2.55747,16.2919,331.606,80.8122,19.9162,0.0316531,0.39693,15.5945,3.90761,14.3188,2.67183,0.0372098,0.818076,0,39.5457,3.502,3.23107,0.0788847,31.1476,
439,157.698,311.419,970.868,0.506387,24.4789,41.6658,1.96131,34.8523,3.95568,20.9211,6.04706,3.82405,6.6943,0,51.8157,3.55858,6.60213,42.0218,63.0199,33.4398,338.901,9.57519,66.8923,0.494735,44.287,2.76871,23.5034,40.9382,0,81.404,0.564329,24.5081,341.4,214.827,19.9162,0.0316531,0.39693,11.5259,3.56123,14.3188,3.0383,0.0372098,0.818076,0,39.5457,2.85637,3.23428,0.0788847,31.1476,
440,157.698,433.834,2087.85,0.363499,26.877,29.2584,4.61351,35.4137,4.17844,22.4117,5.97951,60.2289,86.1174,0,65.7335,3.78565,6.5545,29.2998,53.382,40.2321,201.936,25.8962,6.72494,1.55023,49.6168,2.18957,546.258,789.516,0,198.76,1.58848,19.6085,203.134,186.45,19.9162,0.0316531,0.39693,12.2816,3.90761,14.3238,5.69353,0.0388694,0.818076,0,39.548,3.502,3.23428,0.0788847,31.1478,
441,157.698,254.852,718.7,0.618784,23.0649,21.8657,0.711443,34.4915,3.90168,17.1205,6.00095,2.30852,5.66699,0,47.1401,3.4967,5.55451,21.9633,61.565,22.5989,198.341,4.75097,3.48775,0.221861,20.5746,2.27112,44.2898,87.316,0,60.3462,0.275803,16.1626,199.341,216.335,19.9162,0.0316531,0.39693,9.20145,3.33138,14.3238,5.69353,0.0388694,0.818076,0,39.5475,2.89442,3.23428,0.0788847,31.1478,
442,157.69,436.013,1551,0.361662,35.6047,42.63,7.42603,34.6978,4.18799,15.9724,5.93269,53.594,61.4011,0,66.6115,3.79957,4.90209,42.9811,56.2723,96.0638,328.808,42.9127,2.70346,2.27438,9.27644,1.97904,392.1,538.233,0,150.433,2.3649,15.9558,331.9,184.749,19.9144,0.0316531,0.39693,14.6725,0.944612,14.3276,5.6936,0.0388694,0.816883,0,39.5489,0.62217,1.67029,0.0788847,31.1478,
443,157.69,361.593,1124.98,0.436097,24.7052,39.7119,1.81264,34.6475,3.99161,19.3508,6.19135,19.6645,11.7462,0,70.8123,3.59537,6.69936,39.88,78.7841,28.2552,276.202,12.4066,5.89794,0.967548,27.0977,2.83307,110.696,74.5546,0,163.349,1.04649,19.2487,277.258,262.249,19.9144,0.0316531,0.397159,9.077,3.46154,14.3258,5.6936,0.0388694,0.816883,0,39.5489,3.10162,3.23576,0.0788847,31.1478,
444,157.69,344.314,1002.27,0.457982,29.9529,20.2575,8.18389,83.1643,4.21905,19.0466,6.0859,7.32394,6.47132,0,69.9791,3.84955,6.29164,20.4447,59.0436,56.068,193.065,45.4142,449.15,1.5651,28.5836,1.95481,39.7291,37.9558,0,193.156,1.70302,21.5018,195.698,147.288,19.9144,0.031688,0.397244,13.8812,3.90693,14.3258,5.69361,0.0388694,0.816883,0,39.5497,3.50135,3.2383,0.0786968,31.148,
445,157.69,455.625,1420.37,0.346095,28.1405,76.1285,5.03688,34.7524,4.30849,23.8381,5.96283,15.8385,18.2453,0,89.6723,3.9447,8.58217,76.504,64.67,47.2502,414.163,22.2426,48.4988,1.78607,49.4183,1.54818,83.4784,90.3751,0,245.157,1.96317,27.3545,407.953,183.344,19.9144,0.031688,0.397258,7.92373,3.90693,11.7147,5.69361,0.0388694,0.817597,0,39.5485,3.50135,3.1148,0.0786968,31.148,
446,157.688,352.005,1096.13,0.447972,24.9826,53.5161,3.33984,36.0616,4.16945,18.5582,6.01568,16.8558,9.50534,0,54.6474,3.79085,5.4052,53.8992,61.2581,30.1102,376.401,16.8725,11.6542,1.37816,26.9943,1.89538,120.554,47.9681,0,86.6202,1.51599,12.5562,379.135,165.516,19.9126,0.0316557,0.397258,8.86085,3.9069,14.3257,5.41288,0.0393085,0.817597,0,39.5524,3.50132,3.24349,0.0786968,31.148,
447,157.688,244.131,859.97,0.645918,22.6315,19.4284,2.78323,34.7298,3.96701,15.0076,5.78741,15.0055,7.61738,0,46.2928,3.56917,4.69332,19.5482,43.0695,26.9361,195.905,23.7507,2.73556,0.611289,7.55075,0.956443,148.861,67.6213,0,67.5797,0.699236,14.3359,196.585,119.537,19.9119,0.0316557,0.397258,10.9313,3.9069,14.3257,5.69361,0.0393085,0.817597,0,39.5499,3.50132,3.24349,0.0786968,31.148,
448,157.688,581.561,2171.92,0.271147,29.0228,73.703,4.16413,35.3568,4.21542,26.3395,6.30537,36.588,74.8711,0,118.935,3.84771,9.99243,74.1712,84.0478,47.7149,420.374,18.4671,11.2197,1.51139,54.7916,2.85993,282.577,646.655,0,355.361,1.68276,31.7173,418.873,241.323,19.9119,0.0316557,0.397258,7.42945,3.9069,14.3257,5.69361,0.0393085,0.815917,0,39.5549,3.50132,3.24569,0.0786968,31.148,
449,157.688,349.7,1251.15,0.450923,30.2715,34.0228,3.70645,36.7438,4.02753,18.9552,5.91411,20.8641,27.0628,0,73.2483,3.63119,6.53527,34.1623,50.5551,56.5173,239.339,29.1266,16.0728,0.981482,29.8323,1.39408,169.655,237.636,0,212.828,1.07607,19.3874,240.012,130.467,19.906,0.0316557,0.397264,10.828,3.9072,14.3244,4.68974,0.0393085,0.815917,0,39.5551,3.50165,3.24595,0.0786968,31.1477,
450,157.681,367.034,1126.45,0.429608,27.4823,55.3657,3.31951,34.7382,4.17363,20.3017,6.08568,1.80615,8.28197,0,68.2718,3.78812,5.67575,55.8178,71.9257,39.3983,374.888,16.8898,5.74218,1.72813,37.8921,2.73808,21.2996,49.7565,0,146.503,1.84707,17.7558,375.502,241.966,19.8972,0.0316557,0.397374,10.9786,3.90716,14.3241,5.37315,0.0393085,0.812341,0,39.5585,3.50161,3.24593,0.0788008,31.1477,
451,157.681,461.691,1590.29,0.341528,28.8601,77.1335,2.93315,34.7397,4.10264,21.781,6.03089,12.8492,16.9313,0,100.746,3.7245,5.65956,77.5037,68.696,50.254,427.957,16.051,6.57847,1.05097,47.2523,1.99627,66.2016,97.1172,0,330.914,1.1782,15.7143,428.426,211.045,19.8972,0.0316024,0.397345,8.67676,3.90707,14.3244,5.69355,0.0393085,0.812341,0,39.5591,3.50149,3.24455,0.0788008,31.1477,
452,157.679,269.697,850.703,0.584653,22.2479,20.5389,2.04686,36.2572,4.0487,15.09,5.90582,3.25804,4.15711,0,78.4965,3.64803,3.86158,20.6052,49.5347,18.3702,208.804,12.5119,15.8167,1.01735,8.49772,1.54393,24.4648,27.1796,0,274.964,1.07295,4.32969,208.921,148.169,19.8957,0.0316024,0.397345,8.08191,3.90707,14.3244,5.69355,0.0393085,0.812832,0,39.562,3.50149,3.24455,0.0788008,31.1477,
453,157.679,392.291,1135.67,0.401943,26.9519,46.4748,4.6169,35.1046,4.02634,22.4805,6.05583,25.4198,18.4818,0,67.683,3.64416,7.63997,46.521,77.1899,34.8895,260.009,28.8779,10.7515,0.856633,46.1754,2.20543,187.299,102.358,0,145.216,0.889897,26.3191,256.343,225.548,19.8957,0.0316024,0.397345,8.40508,1.90133,14.3244,5.04192,0.0393085,0.814037,0,39.5644,2.47694,3.24455,0.0784013,31.1477,
454,157.679,529.431,1917.1,0.297826,25.9182,74.6436,8.18087,38.3942,4.45135,18.2287,5.7123,52.5175,74.7286,0,92.8711,4.08953,5.93582,75.2898,48.4695,39.1303,467.037,44.7871,39.9051,3.27483,35.5404,1.27848,449.3,636.036,0,290.525,3.38818,18.4327,471.276,98.201,19.8846,0.0316024,0.397345,13.9165,3.90707,13.545,0.563069,0.03844,0.814037,0,39.5644,3.50149,3.24455,0.0784013,31.1477,
455,157.672,358.085,1166.07,0.440319,26.1874,38.6763,4.00848,34.2372,4.13004,17.0502,6.07245,28.7638,17.5338,0,67.9082,3.75203,5.53464,38.7397,65.4911,40.4497,264.832,21.3857,4.2261,1.37181,20.8906,2.52138,202.542,117.74,0,163.801,1.54721,15.5098,265.044,231.425,19.8846,0.0316024,0.397345,7.97464,3.90659,14.3244,5.69355,0.03844,0.814037,0,39.569,3.50103,3.24455,0.0781338,31.1477,
456,157.672,510.131,1544.6,0.309081,34.2796,100.57,7.15811,34.6837,4.18039,22.6234,5.82602,14.5035,11.7892,0,99.5801,3.80502,7.47081,101.234,62.4279,64.4633,505.997,37.9761,6.20239,1.42575,42.9698,1.40616,74.7102,52.7844,0,275.657,1.57727,19.6083,499.888,154.648,19.8846,0.0313296,0.397345,9.0242,3.60214,14.325,0.632744,0.03844,0.816152,0,39.569,3.37961,3.24455,0.0781338,31.1479,
457,157.672,347.48,1097.95,0.453758,25.2731,34.7238,4.10119,35.1463,4.28478,20.7056,6.22754,7.20996,11.4938,0,80.0463,3.89547,6.33883,35.0931,72.9405,29.9439,328.397,24.8568,5.2126,2.44992,41.0129,3.18168,39.4705,55.0155,0,231.849,2.54705,19.4171,335.866,238.876,19.8846,0.0313296,0.397515,11.2103,3.90659,11.8463,5.27515,0.03844,0.816152,0,39.5705,3.50103,3.24455,0.0781338,31.148,
458,157.672,531.773,1742.82,0.296502,28.8633,73.919,4.79942,33.8071,4.1438,18.4536,6.46957,26.3651,28.5974,0,117.422,3.76035,4.16045,74.3102,106.702,43.0669,431.585,33.6834,5.35337,1.58093,26.0726,3.93825,144.81,136.214,0,352.141,1.70932,5.40777,428.832,346.045,19.8846,0.0313296,0.397515,6.71591,3.75172,14.3232,5.53212,0.03844,0.816152,0,39.5705,3.46003,3.24455,0.0781338,31.1477,
459,157.672,250.381,552.981,0.629727,24.1272,1.59297,2.33647,36.5884,4.17276,18.9668,6.06516,6.64718,5.9289,0,74.2827,3.7933,6.02238,1.63901,58.2178,25.1938,72.8713,11.5576,13.2812,1.52749,30.8447,2.31342,48.8809,44.5238,0,229.426,1.67244,17.7522,69.3016,194.659,19.8846,0.0313296,0.397701,14.1663,3.90631,14.3232,5.69352,0.03844,0.816238,0,39.5747,3.50075,3.24455,0.0781338,31.1477,
460,157.67,375.226,1098.43,0.420202,28.906,48.051,5.82195,42.0271,4.15051,21.6805,6.04281,13.6465,15.5135,0,65.4814,3.76703,7.65816,48.2734,64.2058,49.1521,289.82,26.7254,60.921,1.29665,43.9573,1.7796,91.7333,83.3111,0,133.039,1.43865,24.3334,283.83,178.59,19.8846,0.0313296,0.397701,9.06204,3.22334,14.3232,4.98492,0.0377102,0.817652,0,39.5747,2.51348,3.25279,0.0781338,31.1475,
461,157.669,415.768,1334.01,0.379223,24.6392,62.1699,3.74564,35.0472,4.05391,23.493,6.20915,13.7445,6.75913,0,84.2909,3.65846,5.86308,62.2662,79.8282,30.6578,350.556,23.8549,11.795,0.759161,55.6281,2.66662,88.6055,39.8179,0,240.42,0.805451,14.0907,350.868,257.792,19.8803,0.0313296,0.397701,8.82758,3.90631,14.3232,5.6935,0.0377102,0.817652,0,39.5781,3.50075,3.25279,0.0781338,31.1475,
462,157.664,312.464,1083.79,0.504584,59.8059,20.2278,2.0333,35.5782,3.97432,15.0829,5.87032,17.2492,6.88729,0,69.5998,3.57851,4.70757,20.3061,47.563,387.182,198.659,13.2618,9.02553,0.604012,11.4121,1.34114,143.318,43.2977,0,220,0.688586,10.2008,198.872,137.983,19.8803,0.0313296,0.397701,9.06445,3.90626,11.6778,5.6935,0.0377102,0.817652,0,39.5751,3.50069,3.25279,0.0781338,31.1475,
463,157.664,426.666,1373.15,0.369527,26.9904,65.5215,3.22488,34.0653,4.02746,21.4838,6.18976,13.1715,11.617,0,80.8571,3.61718,5.54442,65.9052,84.4504,50.8282,403.914,19.2838,4.73717,0.644733,45.2897,3.23749,71.6604,57.2939,0,200.962,0.60917,13.7745,404.503,286.518,19.8803,0.0313296,0.397863,8.82453,3.90626,14.3232,1.3521,0.0377102,0.817652,0,39.5781,3.50069,3.25452,0.0781338,31.1475,
464,157.664,310.165,1111.61,0.508324,26.3009,4.7257,2.84778,43.8624,4.12276,17.2878,5.85463,36.6916,47.3079,0,68.0782,3.74306,4.88378,4.77544,39.6829,40.9454,72.5,15.8146,81.7552,1.26446,21.3354,1.12434,292.943,415.716,0,209.387,1.39884,11.1527,66.9994,68.3392,19.8803,0.0313119,0.397863,34.9681,3.90626,14.3232,5.6935,0.0377102,0.819063,0,39.5781,3.50069,3.25452,0.0781338,31.1475,
465,157.664,406.128,1271.7,0.388213,25.9505,61.85,4.90224,34.0237,4.19306,19.0205,6.12065,11.8064,8.35396,0,77.2982,3.82827,6.83691,62.2791,79.6649,36.8956,418.615,24.3028,10.8745,1.55469,35.5183,3.20256,79.9969,58.4473,0,222.42,1.72001,24.4175,413.835,275.41,19.8788,0.0313119,0.397863,4.36077,3.90626,14.3232,3.30395,0.0377102,0.819084,0,39.5781,3.50069,3.25452,0.0791124,31.1475,
466,157.664,308.27,1103.22,0.51145,29.9529,32.3115,1.25934,34.5843,4.00441,19.6344,5.93127,11.2482,10.9636,0,61.7415,3.60833,3.61173,32.6778,56.7402,87.152,321.822,7.1531,2.81636,0.710328,41.4262,2.42533,79.1533,71.7143,0,196.087,0.768349,3.77031,324.459,209.269,19.8777,0.0313119,0.397863,11.4197,3.90626,14.3232,5.11758,0.0377102,0.817721,0,39.5781,3.50069,3.25563,0.0792647,31.1475,
467,157.664,303.03,1021.4,0.520293,25.2282,20.9541,0.784888,35.0138,3.9144,18.0598,5.84677,22.0577,30.0506,0,64.7644,3.51077,5.5246,21.0435,46.2763,40.0053,196.467,3.02692,4.00249,0.152883,31.0821,1.17702,163.403,222.08,0,191.324,0.161139,16.0761,197.354,130.019,19.8777,0.0313119,0.397863,9.15293,3.45379,14.3232,5.6935,0.0377102,0.817721,0,39.5789,3.17265,3.25563,0.0792647,31.1475,
468,157.664,308.713,1102.96,0.510716,41.906,33.219,1.6346,35.8779,4.05918,18.0578,5.79569,15.6427,8.2466,0,60.5141,3.6718,4.14926,33.5178,42.4201,164.647,325.507,10.749,11.5647,1.07116,26.1214,1.12916,132.167,57.4302,0,146.927,1.19146,6.61505,328.046,79.712,19.8777,0.0313119,0.397863,12.3985,3.90561,14.3235,4.61655,0.0377102,0.817721,0,39.5789,3.50004,3.25563,0.0792647,31.1475,
469,157.664,407.832,1431.24,0.386591,23.8502,73.4575,2.71464,34.2845,4.15628,19.6164,5.96663,30.2336,14.0307,0,52.3636,3.76466,4.06094,73.8599,65.4726,32.7084,431.336,19.6929,4.3373,2.52665,32.0291,1.94459,178.103,76.0985,0,80.2488,2.61952,5.47107,428.655,206.683,19.8777,0.0313119,0.398208,7.13348,3.37954,14.3235,5.45533,0.0373941,0.817349,0,39.5789,3.1398,3.25705,0.0790403,31.1475,
470,157.663,256.355,691.812,0.615016,22.4907,5.14911,1.96516,34.4979,4.04956,18.5049,6.14304,11.2859,5.47598,0,64.9568,3.65202,3.69449,5.1909,69.2988,23.543,87.2076,11.5817,3.31677,1.00227,41.0694,3.15757,108.145,41.9196,0,201.442,1.06892,3.18453,79.107,266.928,19.8777,0.0312721,0.398208,11.3735,3.90561,14.3242,5.6935,0.0373941,0.817192,0,39.5827,3.50004,3.25705,0.0790403,31.1475,
471,157.662,328.036,996.283,0.480625,34.0715,22.8793,3.1953,34.2782,4.07516,23.1744,6.30483,11.9728,9.95734,0,60.0479,3.69077,6.3314,22.9265,85.1309,105.067,211.381,20.626,3.93361,1.07459,51.8865,3.52264,91.0844,53.379,0,121.149,1.19168,21.9445,211.429,308.898,19.8788,0.0312721,0.398297,9.30184,3.90561,14.3241,5.6935,0.0373941,0.817192,0,39.5827,3.50004,3.25705,0.0790403,31.1475,
472,157.662,375.63,995.953,0.419728,29.7714,16.0668,5.4843,34.9434,4.29623,25.8694,6.28438,22.9592,24.9786,0,95.6777,3.90213,10.0092,16.1025,79.2846,48.255,92.1716,28.5473,5.12923,2.59886,57.8286,3.48112,124.724,156.963,0,284.329,2.69406,38.0078,92.1513,278.518,19.8788,0.0312721,0.398297,11.4145,3.57738,14.3226,3.55724,0.0373941,0.816257,0,39.5841,3.19827,3.25705,0.0790403,31.1473,
473,157.662,341.597,1287.52,0.461543,29.3708,47.0782,3.45685,34.4816,4.0892,14.9786,5.76285,33.365,7.37617,0,59.4406,3.70149,3.91921,47.3791,47.1971,80.9717,350.975,22.8817,3.40031,1.29069,12.5499,0.646328,273.855,57.3951,0,146.639,1.43173,6.47453,349.899,117.87,19.8763,0.0308955,0.39823,9.02034,3.90561,14.3226,5.69344,0.0373941,0.816257,0,39.5841,3.50004,3.25728,0.0790403,31.1473,
474,157.66,428.617,1265.7,0.367834,36.2863,54.7684,7.74884,33.8808,4.3703,18.7734,6.21367,16.5263,14.9208,0,83.4399,4.00922,6.44568,55.0671,86.1664,111.688,348.045,34.1399,4.85391,2.04732,22.6103,3.81385,92.6133,90.5549,0,231.296,2.18594,16.2642,349.478,311.235,19.8763,0.0308955,0.39823,9.19129,3.90557,14.3226,2.54983,0.0373941,0.815831,0,39.588,3.5,3.25728,0.0781584,31.1473,
475,157.66,321.06,1072.37,0.491062,20.9432,14.1147,5.24806,34.7478,4.04039,19.7644,5.90811,29.5787,50.7826,0,61.5012,3.64051,5.76471,14.161,50.8642,16.5451,107.484,35.3405,2.5103,0.906931,33.4477,2.1989,212.667,451.98,0,192.307,0.979804,14.2624,111.583,188.186,19.8763,0.0308955,0.39823,12.2664,3.90557,14.3226,4.40214,0.0373941,0.815831,0,35.3357,3.5,3.25728,0.0777711,31.1473,
476,157.66,663.025,3086.89,0.237789,26.2836,83.4326,2.9852,34.1802,4.1825,19.8202,5.87903,100.07,155.023,0,79.6662,3.79996,4.04774,83.9745,59.6809,40.2297,487.361,15.9183,4.52411,1.58449,33.8867,1.46548,705.684,1083.97,0,248.199,1.71642,6.15378,490.498,173.746,19.8763,0.0308955,0.39823,7.64968,3.90557,14.3226,5.69332,0.0384071,0.815831,0,39.5897,3.5,3.25694,0.0775086,31.1467,
477,157.66,271.873,864.018,0.579903,22.4141,21.7966,2.27935,34.7595,4.00753,18.5689,5.97992,3.85811,4.05915,0,69.4367,3.59835,5.56163,21.8975,53.6556,18.4087,210.065,15.8073,2.71669,0.730454,33.9096,2.01036,99.6019,152.01,0,218.711,0.707492,19.2334,210.621,161.93,19.8758,0.0308955,0.39823,8.84236,3.90568,14.3226,5.69344,0.0384071,0.815831,0,39.5902,3.50012,3.25728,0.0777711,31.1473,
478,157.66,291.647,859.115,0.540584,26.1559,25.1323,3.60069,35.6222,4.17989,18.5284,5.92029,5.04619,10.1648,0,67.6005,3.78565,4.13411,25.1698,56.6062,36.9988,174.762,27.2809,11.0606,2.52573,31.3691,2.06146,33.7237,82.095,0,203.026,2.60981,5.4766,174.304,179.425,19.8756,0.0308955,0.398468,10.3697,3.90568,14.3226,1.91032,0.0384071,0.815831,0,39.5907,3.50012,3.25819,0.0777711,31.1473,
479,157.658,249.255,745.514,0.632517,23.7879,15.7769,1.81133,35.5066,4.10231,16.8789,5.90776,5.72571,6.89691,0,60.1148,3.71215,4.01377,15.8243,49.196,32.7433,151.678,10.5744,8.24842,1.37504,17.9379,1.60306,49.2784,49.5528,0,158.626,1.48055,6.67709,152.37,148.294,19.8753,0.0308955,0.398468,9.95074,3.90567,14.3226,5.69344,0.0384071,0.815831,0,39.5902,3.5001,3.25842,0.0777711,31.1473,
480,157.658,514.354,1526.21,0.306517,27.0031,87.3871,5.17616,34.9106,4.13947,21.0175,6.1507,19.3804,26.0122,0,102.699,3.76172,7.00766,87.7763,81.9319,31.255,443.309,26.4511,8.81581,1.11916,36.6464,2.28187,88.7608,107.737,0,273.305,1.25087,19.4364,433.7,237.556,19.8729,0.0308955,0.398468,7.96438,3.25673,13.3151,5.11412,0.0367689,0.815831,0,39.5902,2.84118,3.25842,0.0777711,31.1473,
481,157.658,493.078,1565.13,0.319743,28.7561,82.3725,5.34855,36.8771,4.25917,20.5036,6.09653,13.7309,19.6879,0,106.251,3.89669,4.21988,82.9379,78.1396,39.6779,481.983,23.2044,28.832,1.59102,36.5895,2.68018,63.1864,94.6538,0,335.294,1.75361,5.83414,485.924,244.385,19.8729,0.0308955,0.398468,9.46703,3.90567,13.2481,4.63759,0.0367689,0.815831,0,39.5902,3.5001,3.25842,0.0777711,31.1473,
482,157.657,439.732,1605.78,0.358531,24.7491,97.731,2.74544,34.4465,4.06572,19.2423,5.64662,24.9129,16.8728,0,55.3179,3.68479,5.99136,98.7052,45.6204,46.015,555.862,14.0655,3.9922,1.01623,32.2381,0.721673,150.257,103.765,0,118.658,1.13949,16.6983,559.295,92.2647,13.33,0.0308955,0.398468,11.3923,3.90567,14.3226,0.834232,0.0367689,0.815831,0,39.5916,3.5001,3.25842,0.0777711,31.1473,
483,157.657,451.339,1738.63,0.34931,29.5031,34.9682,5.56691,35.4634,4.08765,19.2583,6.17717,51.5593,77.8115,0,70.8786,3.72287,6.88431,35.3026,70.1556,55.6277,327.132,29.5429,9.76982,1.02553,34.5337,2.97688,468.444,725.238,0,157.858,1.18958,22.8721,329.707,228.229,15.3896,0.0308955,0.398695,10.3838,3.90567,14.3226,5.69344,0.0348651,0.815831,0,39.5916,3.5001,3.25909,0.0777711,31.1473,
484,157.657,421.22,1411.29,0.374288,30.6378,71.8765,4.96705,37.7512,4.13527,15.7126,6.09365,18.2614,17.2311,0,60.6919,3.75793,5.38048,72.2983,72.4249,78.3216,419.616,29.9228,35.618,1.31674,9.40567,2.09048,123.805,115.795,0,129.466,1.46814,15.2992,422.347,217.305,19.8706,0.0308955,0.398695,8.57602,3.90567,14.325,5.69356,0.0367689,0.815831,0,39.5916,3.5001,3.25933,0.0777711,31.1479,
485,157.657,276.305,681.924,0.570592,24.5605,15.1236,2.60208,41.1561,4.0638,18.4851,5.92473,14.0391,8.74927,0,74.5376,3.67708,4.53235,15.1703,43.6833,33.299,155.891,14.2706,43.1633,1.04935,28.3523,1.39429,109.71,47.3602,0,221.742,1.177,9.26897,155.27,80.9012,19.8728,0.0308955,0.398695,34.9685,3.90567,14.325,5.69356,0.0367689,0.816661,0,39.5923,3.5001,3.26005,0.0777711,31.1479,
486,157.656,302.905,937.916,0.52048,23.6989,20.9011,4.64001,35.4575,4.04102,21.038,6.01779,12.7617,7.29228,0,71.903,3.63733,7.995,21.0698,62.4518,29.9036,188.651,28.167,11.2828,0.802155,42.9472,2.15074,75.5199,41.0166,0,218.331,0.825388,29.4954,189.906,203.401,19.8728,0.0308955,0.398695,12.4197,3.90567,14.325,5.69356,0.0367689,0.816661,0,39.5923,3.5001,3.26036,0.0777711,31.1479,
487,157.656,422.092,1524.47,0.373511,30.9811,53.2975,1.72622,38.8233,3.99622,18.0444,5.98073,29.6978,44.8239,0,73.3582,3.5892,4.76666,53.6706,59.3362,59.2094,377.018,7.43594,37.2042,0.600857,22.5405,1.7004,192.541,289.849,0,192.513,0.604016,10.3244,375.989,159.633,19.8728,0.0311947,0.398695,8.65208,3.33262,14.325,5.66837,0.0367689,0.816661,0,39.5931,2.91721,3.26036,0.0783078,31.1479,
488,157.656,284.506,853.106,0.554139,29.3672,21.8499,3.38464,38.0692,4.09467,21.0129,5.85622,16.2498,11.1419,0,52.7679,3.69358,7.91013,21.9635,47.1442,55.3109,196.134,20.4037,31.1617,1.19089,47.54,1.19252,97.7017,68.5363,0,105.929,1.22291,31.7821,199.889,122.667,19.8728,0.0311947,0.398755,10.2315,3.90489,14.3248,5.20952,0.0367689,0.815813,0,39.5931,3.49931,3.26036,0.0783078,31.1478,
