Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.rear.side_view_swing_arm_angle_l.avg,Heave.rear.p_rod_length_l.avg,Heave.rear.coil_over_length_l.avg,Heave.rear.tie_rod_angle_top_view_l.avg,Heave.rear.toe_angle_l.avg,Heave.rear.roll_center_gnd.z.avg,Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,Heave.rear.side_view_swing_arm_angle_l.std_dev,Heave.rear.p_rod_length_l.std_dev,Heave.rear.coil_over_length_l.std_dev,Heave.rear.tie_rod_angle_top_view_l.std_dev,Heave.rear.toe_angle_l.std_dev,Heave.rear.roll_center_gnd.z.std_dev,Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,Heave.rear.side_view_swing_arm_angle_l.best,Heave.rear.p_rod_length_l.best,Heave.rear.coil_over_length_l.best,Heave.rear.tie_rod_angle_top_view_l.best,Heave.rear.toe_angle_l.best,Heave.rear.roll_center_gnd.z.best,Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,Roll.rear.camber_angle_gain_roll_l.best,
91,1347.4,3008.25,3085.41,0.4479,259.825,0,576.881,3.59622,188.069,1603.96,93.7401,254.699,27.4775,526.438,0,905.971,3.10446,448.255,844.028,190.395,521.779,21.9385,4.56961,0,109.785,1.4948,3.74948,1185.37,6.12091,1.40901,6.04272,
92,1347.4,2199.93,2007.24,0.612473,82.3584,0,388.462,2.27111,72.7196,1484.2,66.2952,78.5532,25.0658,299.091,0,751.269,1.28744,248.021,798.189,165.402,296.918,21.9749,4.56961,0,108.158,0.702456,3.74948,1185.55,4.62682,1.41135,17.6393,
93,1347.4,2599.63,2454.96,0.518304,133.818,0,494.38,3.10949,166.948,1587.11,60.5341,128.978,24.7475,291.773,0,894.326,2.61613,386.048,896.093,149.745,284.8,20.2827,4.51235,0,112.409,0.137539,3.74948,1066.08,6.12091,1.38517,17.1225,
94,1347.4,2351.19,2641.88,0.573071,94.7792,0,465.961,2.67711,81.6501,1506.4,83.535,89.9333,26.2547,311.629,0,915.511,2.04754,274.161,945.294,218.753,303.505,25.6198,4.48129,0,112.409,0.456158,3.74948,1134.16,6.12091,1.36622,17.6393,
95,1347.12,2164.22,2094.99,0.622449,78.6912,0,336.749,2.90763,70.4022,1490.33,83.9325,75.3206,25.8903,247.456,0,689.173,2.20109,249.918,799.517,209.316,247.242,22.7633,4.48129,0,112.409,0.0452935,3.74948,1185.72,6.71802,1.36622,17.6393,
96,1347.12,2276.73,2330.14,0.59169,100.199,0,377.672,2.79524,83.3806,1535.43,53.68,96.3753,27.199,310.996,0,712.505,1.96834,263.308,917.506,161.322,309.382,25.2568,2.00229,0,112.409,1.81951,3.52241,1185.72,4.93691,1.36622,17.6393,
97,1346.98,2201.24,2215.62,0.611919,106.007,0,396.052,2.53114,67.7267,1410.83,91.1084,102.216,24.775,279.261,0,768.762,2.03558,202.091,741.554,211.779,275.953,21.3551,4.48129,0,112.409,0.113621,3.74948,1185.72,4.54885,1.36622,14.8381,
98,1346.37,2491.59,2700.83,0.540363,144.011,0,525.764,2.88337,133.733,1453.74,74.6412,134.619,22.1996,347.804,0,966.629,2.30559,331.353,716.861,187.102,342.417,15.4978,4.48129,0,112.409,0.56709,3.71545,1118.21,6.71802,1.36622,15.4694,
99,1346.37,2514.79,2601.87,0.535379,149.43,0,464.757,2.86188,115.269,1554.52,57.0254,143.576,27.3514,358.647,0,836.029,2.2145,353.195,989.035,150.308,353.007,26.078,4.51235,0,112.409,1.42761,3.71545,1029.31,6.71802,1.38517,17.6393,
100,1346.37,2626.1,2561.32,0.512685,121.099,0,483.807,3.02412,122.863,1661.58,86.7231,117.423,29.5838,272.98,0,816.613,2.2948,308.664,997.39,219.065,272.15,26.6427,1.45424,0,117.26,1.04388,2.02332,1185.71,6.95941,1.04192,17.6589,
101,1346.22,2645.34,2523.62,0.508902,140.169,0,564.878,3.0353,109.964,1586.31,77.2293,135.489,28.265,333.763,0,966.48,2.78745,270.671,917.573,168.012,327.766,24.9536,4.74353,0,117.26,0.397434,3.71545,1185.64,6.95941,1.41052,17.6589,
102,1346.22,2848.84,2973.93,0.472549,200.684,0,601.22,2.94583,130.68,1595.46,95.2759,194.773,27.8067,422.127,0,930.315,2.40876,348.52,959.856,212.623,401.521,23.4375,4.70789,0,116.531,0.477748,3.71545,1109.75,7.47621,1.41959,12.2973,
103,1346.22,2612.45,2608.4,0.515309,127.473,0,460.652,3.32096,148.837,1659.41,64.2479,121.147,27.3613,338.298,0,766.655,2.52235,399.734,1078.55,132.17,328.432,25.6646,4.70789,0,116.327,1.52009,3.71545,1128.97,5.67111,1.41959,7.44204,
104,1346.22,2596.89,2450.83,0.518396,163.639,0,595.506,3.14807,81.8734,1480.23,85.794,160.483,26.2148,318.289,0,1053.72,2.60989,241.045,790.557,204.06,320.936,21.7676,4.70789,0,116.327,0.359741,3.91734,1050.49,7.47621,1.41959,17.6589,
105,1346.16,2594.14,2342.04,0.518924,177.88,0,560.629,3.18399,97.0705,1484.16,71.2071,174.222,25.7821,369.419,0,925.589,2.85864,226.93,780.064,160.446,368.803,21.2751,4.70789,0,116.327,0.590061,3.88793,1016.32,7.33255,1.41959,11.8761,
106,1346.16,2508.5,2427.63,0.536639,113.506,0,568.859,2.40096,119.832,1498.86,68.2705,112.509,24.26,285.936,0,1032.31,1.50728,335.955,672.666,185.962,287.61,15.5798,4.69243,0,116.327,0.624426,3.88793,1185.54,7.33255,1.40799,17.6589,
107,1345.88,2830.67,2927.54,0.475466,178.379,0,556.186,3.27737,153.547,1656.26,79.8059,174.303,28.9044,366.963,0,971.936,2.62227,343.037,1067.07,172.985,361.87,27.9148,4.6593,0,117.63,1.43147,3.88793,1059.7,7.47621,1.40799,17.6589,
108,1345.75,2136.88,2043.08,0.629776,92.9116,0,348.558,2.78392,53.9278,1464.57,60.248,88.7699,25.1076,289.629,0,746.915,2.48223,206.743,771.582,153.693,284.909,21.9029,4.6593,0,116.865,0.823566,3.88793,1185.54,7.47621,1.39432,17.6589,
109,1345.75,2216.79,2190.4,0.607073,102.17,0,438.651,2.61276,69.2417,1410.97,70.5564,99.0449,23.5461,320.333,0,871.062,1.49998,199.632,670.776,191.726,320.429,18.1619,4.16637,0,116.865,2.11184,3.88793,1185.54,7.47621,1.39432,17.6702,
110,1345.75,2416.19,2297.55,0.556974,149.299,0,429.02,3.06208,117.713,1494.87,51.531,146.043,24.6479,326.49,0,772.593,2.37109,304.982,722.781,127.292,335.291,19.5116,4.61228,0,117.422,0.5784,3.88793,1185.49,7.47621,1.39392,8.1561,
111,1345.75,2618.28,2681.44,0.513985,144.549,0,560.066,2.74356,111.015,1545.12,90.7872,139.158,24.8348,315.994,0,1036.04,2.03314,275.954,745.432,213.042,309.747,15.5936,4.61228,0,85.7871,0.407874,3.96087,1185.49,7.79132,1.39392,17.6723,
112,1345.74,2679.49,2581.72,0.502239,133.211,0,631.759,2.82734,115.555,1565.46,74.4111,128.426,27.8359,326.673,0,1071.75,2.11733,325.917,866.853,151.029,324.778,24.6594,4.56692,0,116.294,0.283765,3.43177,1096.75,7.00161,1.34525,17.6723,
113,1345.53,2417.32,2567.28,0.556621,90.4161,0,456.772,3.24184,89.2566,1570.79,92.8801,87.1541,26.8069,284.191,0,812.967,2.52976,326.077,1047.21,216.941,284.205,24.6772,3.917,0,116.294,2.04745,3.97523,1100.11,7.88073,1.34525,17.6647,
114,1345.53,2285.81,2231.92,0.588645,114.666,0,460.748,3.15778,57.504,1434.97,79.2871,111.357,24.1167,313.941,0,857.517,2.55921,198.601,827.581,195.256,313.712,20.8747,2.81568,0,117.684,2.15092,3.87591,1094.68,7.88073,1.34525,17.6647,
115,1345.53,2401.26,2964,0.560344,153.64,0,271.51,3.13549,136.209,1611.13,58.2165,142.961,24.4576,389.196,0,537.951,2.70669,386.225,1473.59,164.217,365.558,19.879,4.56692,0,117.684,0.875787,3.87591,1185.45,7.52327,1.34525,17.6647,
116,1345.53,2545.56,2808.88,0.52858,136.088,0,458.264,3.46091,170.522,1566.9,62.332,122.965,25.0225,378.742,0,876.277,3.13263,469.739,1037.1,161.813,366.262,24.377,4.56692,0,117.684,2.15984,3.87591,1185.48,8.15032,1.34525,3.76315,
117,1345.53,2459.7,2284.13,0.54703,148.259,0,460.579,2.93834,119.406,1493,67.8407,143.145,24.529,338.006,0,794.17,2.4604,306.661,796.018,163.251,330.459,18.7819,4.56692,0,117.187,0.460294,3.9697,1106.13,8.22066,1.34525,14.0556,
118,1345.53,2500.58,2478.08,0.538088,157.076,0,378.277,2.93518,144.374,1584.11,56.9858,150.301,26.5112,369.981,0,676.966,2.50065,392.091,953.714,130.833,362.659,23.0605,4.56692,0,117.704,0.589984,3.94113,1181.16,8.22066,1.34525,17.6714,
119,1345.5,2417.4,2406.59,0.556589,102.005,0,517.293,3.02976,92.8248,1511.75,65.7115,98.5016,26.2859,304.249,0,938.533,2.50424,260.354,888.531,178.962,302.556,24.8776,4.42315,0,117.704,2.15934,3.94113,1185.51,7.46378,1.34525,12.9351,
120,1345.34,2134.94,2171.78,0.630154,64.0365,0,419.426,2.41101,53.3999,1461.04,49.4311,60.5315,24.6634,216.323,0,895.406,1.51621,214.222,841.174,126.029,215.735,22.9944,3.61391,0,118.2,0.828169,3.94113,1185.51,8.13245,1.36047,10.9225,
121,1345.34,2686.27,2629.59,0.500822,115.87,0,597.496,2.99886,73.737,1681.99,72.1878,111.729,30.2564,333.06,0,1035.69,2.81011,279.773,987.42,182.847,328.442,26.9471,4.58477,0,118.298,0.27587,3.93113,1185.51,7.99141,1.35864,17.6714,
122,1345.34,2336.42,2437.5,0.575814,138.791,0,329.323,2.54278,132.666,1482.42,93.5796,133.681,23.418,344.674,0,677.241,1.86931,344.602,795.386,217.968,339.448,16.2359,4.52078,0,119.519,0.512841,3.93113,1185.51,7.86781,1.3389,17.6714,
123,1345.34,2983.04,3244.04,0.450997,184.223,0,675.179,3.01173,160.993,1687.43,67.2094,175.66,29.3304,378.343,0,1092.03,2.84128,461.402,1126.55,138.409,367.699,25.0115,4.52078,0,119.7,0.265412,3.93807,1165.67,7.84595,1.3389,17.6714,
124,1345.33,2813.44,3033.76,0.478179,188.4,0,484.832,3.433,157.052,1687.54,78.8539,182.893,30.4372,424.703,0,888.755,3.42518,412.396,1070.31,164.136,417.28,27.5302,2.07829,0,119.697,1.25365,3.80287,1185.54,7.84595,1.3389,17.6768,
125,1345.33,2367.08,2207.81,0.568349,119.681,0,428.126,2.67159,50.5137,1491.05,130.783,117.021,27.232,300.285,0,741.951,2.42886,170.427,829.952,404.752,302.16,23.684,4.51793,0,119.557,0.245196,3.80287,1185.54,7.84595,1.33258,17.6887,
126,1345.33,2906.72,3002.16,0.462833,173.372,0,633.424,2.76149,190.072,1636.72,71.9905,169.629,28.7582,350.968,0,1054.18,1.92866,347.88,1024.68,135.955,355.496,26.7268,4.51793,0,119.829,0.573733,3.80287,1176.63,7.84595,1.33258,17.6887,
127,1345.33,2964.02,2899.06,0.453886,172.007,0,651.05,3.15551,127.315,1700.51,113.367,165.558,31.053,341.348,0,1088.29,3.18196,284.287,1041.23,226.62,334.108,28.0944,4.51793,0,119.829,0.122741,3.80287,1137.73,7.90183,1.33258,17.6887,
128,1345.33,2229.81,2037.41,0.603336,123.341,0,441.194,2.57839,87.9888,1378.62,54.3914,119.623,22.0724,293.896,0,740.065,1.88902,240.868,826.029,139.676,289.997,20.9158,4.51793,0,94.0906,1.06727,3.80287,1105.35,4.70567,1.33258,8.38276,
129,1345.33,2441.98,2246.61,0.550916,96.306,0,559.354,2.89218,77.7454,1532.24,52.8842,93.5414,27.0215,265.035,0,956.682,1.93619,214.493,824.572,155.641,268.911,24.5362,4.51793,0,119.829,1.72637,3.0675,1099.86,7.4887,1.33258,13.567,
130,1345.3,2174.04,1920.58,0.618801,165.399,0,334.309,2.8476,107.517,1319.57,62.6635,161.289,20.4483,400.251,0,567.648,2.1553,278.162,395.598,149.098,399.058,13.1494,4.51793,0,120,1.64949,3.90794,1051.25,7.8073,1.33258,3.27082,
131,1345.3,2496.54,2508.81,0.538864,153.561,0,505.471,3.05663,136.779,1446.11,76.381,150.341,24.8417,387.658,0,978.773,2.7632,345.582,694.618,198.942,385.358,20.6528,4.51793,0,120.063,0.147899,3.88039,1185.55,7.90183,1.33123,17.0402,
132,1345.26,2803.62,2936.47,0.479828,180.208,0,610.62,2.5478,117.522,1578.88,110.915,175.427,27.499,394.275,0,998.435,1.90728,283.871,967.889,233.516,386.936,25.0935,4.51793,0,120.063,0.178426,3.81381,1185.55,7.90183,1.33123,6.7597,
133,1345.26,2571.87,2790.81,0.523065,155.321,0,463.623,3.49844,144.888,1537.95,93.3808,148.898,24.3083,370.502,0,823.441,3.33378,372.599,889.328,219.281,363.562,21.0659,4.51793,0,120.063,1.77741,3.81381,1185.55,7.90183,1.33123,11.634,
134,1345.26,2677.39,2999.63,0.50245,153.436,0,511.051,2.88031,146.898,1611.36,81.0734,144.088,26.6042,385.561,0,918.85,2.73502,427.1,1127.46,179.472,367.598,23.7999,4.51793,0,120.063,1.11415,3.88039,1185.56,7.99141,1.33123,16.7421,
135,1345.25,2114.42,2186.08,0.636226,52.6857,0,329.069,2.58315,91.6954,1492.76,70.4224,49.8965,25.3007,225.271,0,687.974,1.80283,369.802,943.237,203.049,227.845,26.1793,1.76803,0,119.62,0.829375,3.86541,1185.56,7.99141,0.816037,12.4307,
136,1345.25,2274.1,2224.54,0.591552,101.187,0,367.657,2.94203,164.899,1453.94,69.1851,92.6235,21.6667,252.762,0,723.451,2.62757,396.023,695.397,197.383,236.968,12.3938,4.49784,0,119.229,0.7561,3.87239,1126.73,7.99141,1.33123,17.3777,
137,1345.23,2714.1,2678.07,0.495644,135.173,0,614.114,3.1912,131.898,1587.68,87.9145,129.036,25.0972,309.653,0,1027.55,2.53785,352.988,914.136,209.829,302.733,18.7415,4.51979,0,119.62,0.937828,3.87239,1098.09,7.95692,1.33123,16.7406,
138,1345.19,2191.45,2237.59,0.613834,101.09,0,388.638,2.98988,92.7868,1440.6,46.7884,95.7914,22.7702,292.855,0,800.506,2.58932,285.287,712.627,147.04,284.429,17.0221,4.51979,0,119.62,1.03355,3.87239,1185.56,7.36753,1.33123,12.0669,
139,1345.19,2417.26,2224.97,0.556493,116.61,0,530.883,2.68235,116.377,1439.1,75.2228,113.291,23.0949,256.615,0,881.919,2.14069,274.687,672.626,196.766,256.765,16.9185,4.51979,0,120.068,0.391082,3.8768,1135.52,5.39781,1.33123,17.6908,
140,1345.19,2398.68,2610,0.560805,94.3723,0,442.167,3.02759,93.9405,1576.88,71.786,88.9925,27.5101,316.354,0,820.952,2.66658,348.753,966.062,200.499,307.631,26.0122,4.54256,0,119.854,0.0525747,3.8768,1185.55,7.95692,1.34066,17.3171,
141,1345.19,2540.83,2546.71,0.529429,151.068,0,596.796,2.52237,101.45,1437.76,78.8488,148.064,24.3178,342.654,0,1011.53,1.91841,246.022,708.029,195.425,344.443,19.3921,4.54256,0,119.854,0.225841,3.86596,1185.55,8.12819,1.33952,15.3013,
142,1345.19,3099.66,3313.11,0.433979,210.41,0,630.125,3.5168,161.004,1781.93,77.8206,202.685,32.1745,425.405,0,987.183,2.93114,415.597,1158.49,176.855,411.517,29.4343,4.54256,0,119.998,0.793362,3.86596,1185.56,8.12819,1.34066,17.6944,
143,1345.19,2814.66,2945.51,0.477922,165.861,0,625.238,2.88979,117.914,1637.64,78.9637,158.629,27.5215,364.275,0,1061.5,2.53614,332.462,1021.76,200.182,351.677,23.6481,4.53741,0,119.742,0.729822,3.86596,1185.56,8.20239,1.33869,17.6537,
144,1345.19,2765.54,2869.3,0.48641,170.618,0,583.488,3.43018,125.364,1597.67,90.4192,166.474,28.0802,391.506,0,1056.81,3.12302,326.853,970.02,227.928,388.291,25.756,4.52748,0,119.998,0.79533,3.82126,1185.56,8.20239,1.33473,10.6717,
145,1345.19,2656.09,3006.55,0.506455,158.145,0,501.877,2.98816,89.5847,1462.89,260.352,155.113,25.139,388.248,0,931.01,2.65778,282.906,742.038,1264.84,388.784,22.1364,2.00326,0,119.998,0.716838,3.08975,1098.42,8.47977,1.33473,15.5979,
146,1345.17,2370.51,2461.97,0.567462,171.927,0,405.25,3.15166,110.956,1424.59,64.2391,167.287,23.1051,402.832,0,786.284,2.89319,307.982,751.879,124.558,400.359,17.0283,4.52106,0,119.998,1.92844,3.82126,1050.39,8.52194,1.33473,17.6957,
147,1345.15,2465.48,2629.49,0.545592,131.222,0,508.017,2.73031,104.17,1511.42,56.2074,125.892,25.8231,331.66,0,969.765,2.34422,353.032,894.214,163.067,327.198,22.8418,4.52106,0,119.998,0.729485,3.81285,1185.56,8.52194,1.33473,16.7718,
148,1345.15,2884.17,2857.51,0.46639,181.266,0,593.709,2.59308,139.997,1656.4,102.522,178.062,29.6155,384.509,0,927.894,1.45701,302.657,973.961,240.643,384.534,26.6402,4.52106,0,120.126,1.21247,3.81285,1185.56,8.52194,1.33473,8.52527,
149,1345.14,2609.05,2651.29,0.515567,124.584,0,460.435,3.11735,107.672,1690.21,71.7855,119.588,31.657,278.48,0,821.608,2.60391,312.298,1113.18,181.358,273.456,30.7518,4.52106,0,96.4816,0.49025,3.81285,1185.56,7.22656,1.33473,3.60923,
150,1345.13,2835.84,2948.15,0.474331,151.542,0,557.215,2.99804,136.885,1738.09,68.7435,147.336,33.0293,393.137,0,932.959,2.78274,380.393,1140.44,149.389,388.954,31.437,1.1948,0,120.126,0.0515236,3.8005,1170.89,8.52194,0.81244,17.3705,
151,1345.09,2486.43,2419.76,0.540973,114.502,0,585.842,2.88031,63.4923,1510.67,71.846,110.849,26.347,275.109,0,1049.44,2.20519,220.396,895.827,179.737,274.236,25.4908,4.50234,0,120.126,0.205184,3.8005,1136.57,8.70754,1.32751,3.98614,
152,1345.09,2624.04,2369.29,0.512603,161.383,0,486.424,3.1585,140.962,1561.55,90.6847,153.931,25.9495,352.016,0,829.098,2.93658,326.909,852.01,211.318,341.704,23.2086,2.02592,0,120.126,0.30942,3.49339,1185.56,8.70754,1.32751,8.29488,
153,1345.09,2656.99,2656.62,0.506245,187.088,0,548.29,3.00839,168.951,1503.1,41.7205,180.792,24.033,436.358,0,904.314,2.69103,398.773,832.034,92.4822,435.165,21.5671,4.49182,0,120.126,0.0875734,3.79486,1097.31,8.70754,1.32751,5.61713,
154,1345.09,2262.14,2044.74,0.594607,163.811,0,410.097,2.83273,119.523,1312.44,74.4704,158.837,20.1316,388.956,0,743.736,2.58478,305.292,429.179,169.015,386.659,11.3618,4.48573,0,120.131,0.298579,3.79486,1128.91,8.36233,1.32481,7.764,
155,1345.04,2728.04,2789.05,0.493043,162.791,0,569.583,3.03616,147.758,1577.18,88.6321,152.834,26.2268,362.468,0,982.232,2.58995,316.704,987.398,184.701,349.124,25.9488,4.48573,0,120.131,0.323134,3.79219,1103.61,8.70754,1.32481,6.13885,
156,1345.04,2263.94,2415.57,0.594115,156.4,0,358.064,2.5929,104.078,1404.35,64.4098,151.447,22.6054,387.809,0,659.128,1.86823,312.954,855.084,144.418,382.072,19.4345,4.48187,0,49.2463,0.706296,3.68732,1131.55,5.82483,1.32431,4.63793,
157,1345.04,2866.02,2966.34,0.469307,191.143,0,675.87,2.8473,117.502,1568.78,95.9946,186.139,27.7426,378.711,0,1110.92,1.82301,270.799,779.297,211.482,384.254,22.3415,4.48573,0,52.579,0.731603,3.79219,1165,8.91524,1.32481,9.42108,
158,1345.04,2756.27,2635.85,0.487994,135.306,0,543.028,2.85558,140.49,1678.11,95.2505,132.206,29.0254,290.739,0,861.354,2.3062,361.606,1116.02,224.265,288.944,27.7377,4.48573,0,120.328,0.265261,3.79219,1185.58,8.9475,1.32481,16.2429,
159,1345.04,2445.69,2415.16,0.549966,163.892,0,455.913,2.96281,106.963,1481.06,50.0693,160.23,24.5942,419.903,0,837.484,2.4694,322.58,901.778,116.926,416.545,22.5575,4.46926,0,120.328,0.509095,3.79219,1060.66,8.99506,1.31879,7.67418,
160,1345.04,2828.73,3103.79,0.475493,158.965,0,534.078,2.68824,155.624,1722.43,70.6761,154.174,30.0935,358.859,0,999.104,2.30452,398.92,1144.86,146.325,353.042,28.2961,4.46926,0,120.328,0.186102,3.79219,1185.58,8.99506,1.31879,17.7018,
161,1345.04,2128.79,1969.19,0.631834,80.1574,0,333.122,2.71258,82.4059,1462.37,67.9578,76.4997,23.5721,242.306,0,690.293,2.15152,262.094,786.489,175.41,233.154,19.1723,4.46926,0,120.264,0.203941,3.79219,1185.58,9.02415,1.31661,17.7018,
162,1345.04,2540.83,2638.14,0.529372,153.555,0,448.973,2.90213,97.4062,1566.8,92.7595,150.057,28.3722,354.896,0,779.33,2.30385,325.371,945.433,227.298,354.551,26.4993,2.26201,0,120.264,0.903516,3.79219,1056.15,9.02415,1.31876,17.702,
163,1345.03,2627.72,2410.62,0.511863,182.568,0,506.112,3.16902,103.289,1552.15,72.9531,178.843,28.6354,367.537,0,808.731,2.5676,247.303,826.904,157.157,361.573,24.6196,4.46926,0,120.264,1.30838,3.79219,1185.58,9.02415,1.31876,10.7869,
164,1344.99,2344.6,2327.93,0.573656,114.608,0,431.079,2.70039,98.9318,1506.3,53.871,111.1,26.0052,298.987,0,860.003,2.18448,277.281,815.248,164.503,297.28,22.5248,3.12326,0,120.264,0.319026,3.75553,1185.58,8.96557,1.31876,17.7021,
165,1344.99,2507.01,2860.67,0.536493,157.226,0,412.126,3.0025,123.421,1574.27,56.3079,153.301,27.361,392.19,0,757.476,2.8939,397.836,983.702,136.059,392.336,23.8837,4.47032,0,120.264,0.34318,3.75553,1185.58,8.83418,1.31876,17.7021,
166,1344.99,2957.66,2691.37,0.454749,203.758,0,677.881,3.01107,180.673,1564.43,101.64,200.267,25.9976,406.527,0,1007.5,2.16944,351.698,862.719,198.219,404.221,22.4061,4.47032,0,120.264,0.288349,3.75553,1097.3,8.86495,1.31876,14.5682,
167,1344.99,2904.86,2886.79,0.463015,196.865,0,523.261,2.81101,187.004,1703.04,69.4714,192.32,30.0883,364.421,0,901.115,1.83977,375.038,1054.97,160.938,360.554,28.8037,4.4714,0,101.123,0.908627,3.75553,1185.57,8.09718,1.32089,16.3091,
168,1344.99,2330.65,2122.22,0.57709,84.3864,0,455.421,2.8884,134.471,1466.8,76.7205,85.4278,24.5285,302.111,0,758.746,2.51856,414.135,814.592,172.531,303.779,22.4083,4.4714,0,120.23,1.80998,3.75553,1185.57,8.96557,1.32089,17.6994,
169,1344.99,2821.46,2828.1,0.476702,155.078,0,592.482,3.18606,152.076,1667.89,70.4348,150.157,30.1508,388.672,0,945.797,2.98906,415.167,1062.55,166.131,383.887,29.5443,4.46631,0,120.187,0.850605,3.75553,1074.42,9.04591,1.31847,17.6994,
170,1344.99,2679.92,2670.76,0.501876,194.149,0,459.551,3.23226,131.021,1587.65,92.9441,182.941,28.4411,397.78,0,784.269,2.80544,396.766,1011.3,194.24,385.204,23.1453,4.4714,0,120.23,0.336162,3.75468,1011.31,8.97918,1.32089,17.6994,
171,1344.99,2977.71,2977.15,0.451686,175.895,0,710.243,3.30947,161.831,1634.97,93.5411,169.673,28.244,371.594,0,1069.36,3.04852,425.961,1032.76,185.484,363.783,25.867,4.46608,0,120.23,0.789263,3.74556,1010.41,9.05892,1.31627,16.2872,
172,1344.99,2845.07,3092.77,0.472744,179.768,0,477.841,3.09288,135.891,1731.81,108.929,175.307,32.4271,377.91,0,864.784,2.72375,397.787,1202.37,233.129,372.337,30.9248,4.47404,0,120.21,1.14299,3.74556,1174.44,8.95274,1.32542,17.703,
173,1344.99,2937.64,2826.92,0.457847,245.89,0,613.724,4.11285,160.301,1560.61,84.98,240.46,27.5672,455.826,0,1038.36,3.66529,361.571,801.99,184.161,466.698,22.3989,0.939609,0,120.181,1.4535,3.74556,1115.99,9.05892,0.497364,17.2426,
174,1344.98,2888.35,3156.51,0.465657,180.831,0,632.342,3.26653,160.27,1596.58,112.638,175.974,26.4501,379.942,0,1132.25,3.13343,368.941,951.91,256.485,377.663,22.9552,4.47445,0,89.1337,0.25569,3.74556,1185.6,9.05892,1.32822,13.4399,
175,1344.98,2134.62,2071.2,0.630079,97.253,0,404.684,2.55066,64.7048,1368.8,81.0376,93.7464,21.8444,291.696,0,836.084,1.94381,232.297,626.771,217.063,280.244,12.4217,4.47905,0,120.013,0.281338,3.74556,1136.44,8.95502,1.33619,17.7082,
176,1344.98,2400.86,2208.36,0.560207,88.0772,0,391.119,3.05082,67.3634,1635,102.188,84.4698,29.5885,264.626,0,761.059,2.56621,205.664,1045.28,215.238,262.423,30.1737,4.47874,0,120.013,1.13986,3.74556,1185.6,8.92477,1.33619,17.7082,
177,1344.98,2375.51,2299.57,0.566185,92.1655,0,540.978,2.45547,91.7487,1459.04,76.5586,88.1329,24.4334,252.063,0,957.059,1.37589,218.12,786.889,189.39,252.676,21.8528,3.01038,0,119.977,0.930854,3.74407,1185.61,8.95502,1.33619,3.71177,
178,1344.98,2736.24,2533.31,0.491543,144.73,0,638.596,2.88541,120.583,1606.37,55.2962,139.044,28.7363,286.679,0,978.072,2.35461,277.818,923.801,159.291,302.271,26.588,3.1852,0,117.861,0.409546,3.74381,1185.61,5.07729,1.34419,4.38957,
179,1344.98,2315.63,1963.52,0.580826,131.079,0,519.386,2.83761,72.0076,1364.04,77.0332,128.558,20.6916,271.955,0,956.75,2.44508,189.621,583.486,195.048,271.856,17.7815,4.48149,0,119.244,0.773289,3.74381,1006.97,7.29564,1.34419,5.73352,
180,1344.98,2537.1,2237.29,0.530125,193.271,0,425.885,2.65846,132.839,1501.05,67.4996,189.077,24.8153,339.575,0,727.554,2.32041,329.592,698.15,149.948,340.183,18.9346,4.48149,0,58.7708,0.259896,3.74381,1057.37,6.75863,1.34419,3.86657,
181,1344.98,2471.17,2563.15,0.544268,159.099,0,436.868,3.08012,118.046,1493.55,79.2863,155.246,25.9887,381.772,0,715.599,2.63899,327.197,774.554,204.54,374.98,20.2357,4.48149,0,61.6557,2.09712,3.74381,1185.61,9.18102,1.34419,17.7094,
182,1344.97,2172.87,1951.8,0.618981,107.502,0,417.878,2.87348,115.89,1347.74,57.914,103.107,19.9693,301.55,0,809.929,2.0379,274.062,492.226,136.64,298.693,11.1136,4.48079,0,101.465,0.758248,3.73839,1057.51,9.28998,1.34419,6.53515,
183,1344.97,2799.89,2970.52,0.480365,198.887,0,603.431,2.76389,134.388,1545.83,93.5631,193.991,27.0423,443.404,0,1012.26,2.25818,365.245,852.72,188.462,438.968,20.6135,4.48079,0,119.961,0.248656,3.73428,1185.61,9.25447,1.34419,17.7094,
184,1344.97,2964.14,3051.42,0.453747,197.263,0,601.576,3.34191,117.419,1723.33,94.9315,192.943,33.3397,364.31,0,1061.26,2.92135,349.131,1074.26,206.117,360.328,29.9988,4.48079,0,85.2185,0.978271,3.73428,1185.61,9.27674,1.34419,17.7094,
185,1344.97,2447.97,2387.34,0.549423,128.37,0,443.824,2.99183,179.661,1449.3,97.0489,124.212,22.5589,354.2,0,810.748,2.58725,413.663,767.083,185.574,363.248,21.2157,4.48079,0,68.491,0.448657,3.73428,1127.01,9.25648,1.34419,3.26263,
186,1344.96,2278.9,2141.66,0.590181,92.029,0,435.676,2.68525,82.2434,1497.6,53.7568,88.8634,26.0435,275.785,0,801.014,2.28577,260.464,800.701,141.828,275.04,22.8814,4.48079,0,119.961,0.458756,3.73114,1185.61,9.17774,1.34419,17.7094,
