Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Roll.front.side_view_swing_arm_angle_l.avg,Steering.front.ackerman_angle.avg,Roll.front.roll_center.y.avg,Steering.front.tie_rod_angle_top_view_l.avg,Steering.front.tie_rod_angle_front_view_l.avg,Roll.front.camber_angle_gain_roll_l.avg,2in Heave.front.rocker_coil_over_angle_l.avg,2in Heave.front.rocker_p_rod_angle_l.avg,2in Heave.front.p_rod_length_l.avg,2in Heave.front.coil_over_length_l.avg,2in Heave.front.tie_rod_angle_top_view_l.avg,2in Heave.front.toe_angle_l.avg,2in Heave.front.side_view_swing_arm_angle_l.avg,2in Heave.front.roll_center_gnd.z.avg,2in Heave.front.motion_ratio_heave_l.avg,Roll.front.side_view_swing_arm_angle_l.std_dev,Steering.front.ackerman_angle.std_dev,Roll.front.roll_center.y.std_dev,Steering.front.tie_rod_angle_top_view_l.std_dev,Steering.front.tie_rod_angle_front_view_l.std_dev,Roll.front.camber_angle_gain_roll_l.std_dev,2in Heave.front.rocker_coil_over_angle_l.std_dev,2in Heave.front.rocker_p_rod_angle_l.std_dev,2in Heave.front.p_rod_length_l.std_dev,2in Heave.front.coil_over_length_l.std_dev,2in Heave.front.tie_rod_angle_top_view_l.std_dev,2in Heave.front.toe_angle_l.std_dev,2in Heave.front.side_view_swing_arm_angle_l.std_dev,2in Heave.front.roll_center_gnd.z.std_dev,2in Heave.front.motion_ratio_heave_l.std_dev,Roll.front.side_view_swing_arm_angle_l.best,Steering.front.ackerman_angle.best,Roll.front.roll_center.y.best,Steering.front.tie_rod_angle_top_view_l.best,Steering.front.tie_rod_angle_front_view_l.best,Roll.front.camber_angle_gain_roll_l.best,2in Heave.front.rocker_coil_over_angle_l.best,2in Heave.front.rocker_p_rod_angle_l.best,2in Heave.front.p_rod_length_l.best,2in Heave.front.coil_over_length_l.best,2in Heave.front.tie_rod_angle_top_view_l.best,2in Heave.front.toe_angle_l.best,2in Heave.front.side_view_swing_arm_angle_l.best,2in Heave.front.roll_center_gnd.z.best,2in Heave.front.motion_ratio_heave_l.best,
235,224.579,458.367,358.562,0.489955,27.026,9.79039,32.7627,3.68952,28.4825,4.85352,54.1199,51.5561,0,48.0357,3.07144,9.38344,27.1654,57.8868,100.543,136.266,7.86185,2.32538,1.58493,14.8389,0.453059,58.5144,45.3489,0,26.7601,1.49621,7.54582,136.385,18.8784,41.8051,0.442563,0.095972,6.58969,0.530987,13.7471,3.53834,0.000185425,0.00018945,0,25.7778,0.201259,0.960469,1.01961,31.1788,7.69375,
236,224.579,423.822,50.6107,0.52989,16.9327,9.35044,32.9433,3.72014,29.0433,4.87967,48.3621,47.692,0,46.0552,3.09977,9.41412,17.0575,56.9162,98.3558,17.0974,6.78242,1.36464,1.57745,15.2074,0.43862,31.4325,34.4954,0,16.545,1.50143,7.41077,16.9778,17.9645,41.9086,0.442563,0.16301,30.2708,0.5487,13.7471,3.69813,0.000185425,0.00018945,0,25.7778,0.201259,0.960469,1.01961,31.1788,7.69375,
237,224.579,432.283,102.542,0.519518,16.8964,9.20309,32.9166,3.76149,29.0315,4.86709,50.2351,56.5613,0,46.0642,3.13567,9.885,17.0218,57.6005,95.1035,14.1761,6.91918,1.39036,1.6394,15.2715,0.454339,38.8749,75.5006,0,17.2698,1.55041,7.56658,14.0773,18.6439,42.279,0.442563,0.16301,30.2708,0.5487,13.7913,3.69813,0.000185425,0.00018945,0,25.7778,0.46289,0.960469,1.01961,31.1788,7.69375,
238,224.579,481.032,679.312,0.466869,34.4951,9.265,32.8774,3.80806,29.7946,4.88281,50.6845,56.0383,0,55.9641,3.19083,10.0432,34.7548,60.2317,95.0021,228.75,6.9864,1.92192,1.53375,16.228,0.489245,41.3824,83.9337,0,138.554,1.45216,8.08846,229.445,41.0842,42.1147,0.442563,0.16301,15.5997,0.5487,13.4184,3.42612,0.000185425,0.00018945,0,25.7778,0.46289,0.960469,1.01961,31.1788,7.69375,
239,224.579,484.359,463.057,0.463663,22.5391,10.2543,32.904,3.79314,31.7725,5.01943,53.3255,61.2371,0,58.6049,3.17009,10.5101,22.6564,69.5951,98.977,68.6037,9.55323,2.54726,1.56722,25.7387,1.85989,52.4024,97.9282,0,142.266,1.49893,10.0963,69.3449,143.32,53.3494,0.442563,0.16301,11.4377,0.5487,13.3609,1.51941,0.000185425,0.00018945,0,25.7778,0.117084,0.960469,1.01961,31.1788,7.69375,
240,224.579,427.287,87.7627,0.525594,17.4886,9.93638,32.9779,3.84287,29.8126,4.88363,48.1099,49.856,0,45.1343,3.21449,10.1838,17.6121,57.6657,96.5682,15.1018,7.26183,1.54324,1.57758,17.0831,0.52177,34.7575,51.3705,0,17.8702,1.49192,8.57217,15.0107,22.3862,42.0632,0.442563,0.16301,28.7802,0.5487,13.7913,3.31045,0.000185425,0.00018945,0,25.7778,0.270995,0.98312,1.01961,31.1788,7.69375,
241,224.579,437.021,253.805,0.513886,18.0932,9.78518,33.436,3.72153,29.7942,4.93166,49.535,45.5912,0,56.0749,3.09632,9.96546,18.2133,58.5603,96.223,15.4618,7.73507,6.41571,1.55664,17.5574,0.707444,38.7737,36.913,0,137.317,1.47848,8.91245,15.3047,29.865,47.3622,0.442563,0.16301,30.2708,0.5487,13.3583,3.69813,0.000185425,0.00018945,0,25.7778,0.0692744,0.98312,1.01961,31.1788,7.69375,
242,224.579,430.779,124.649,0.521332,17.5909,9.92675,32.9304,3.83086,29.5464,4.86865,49.6425,53.7424,0,46.3877,3.20449,9.99663,17.7075,58.0036,93.4006,14.5413,7.31401,1.55748,1.60648,16.5711,0.508766,42.7344,78.6533,0,17.4381,1.52213,8.2478,14.4793,21.1157,41.564,0.442563,0.16301,28.1007,0.5487,13.3583,2.84582,0.000185425,0.00018945,0,25.7778,0.223795,0.928303,1.01961,31.1788,7.69375,
243,224.579,412.193,54.5094,0.544839,16.6751,9.94433,32.956,3.72928,28.4204,4.88575,47.8453,42.2274,0,46.2797,3.10831,9.36653,16.8049,56.7593,93.1908,14.1271,7.00754,1.35088,1.535,14.4669,0.451495,32.572,33.5428,0,17.0689,1.4538,7.06291,14.035,18.3608,40.5742,0.442563,0.16301,30.2708,0.5487,13.3583,3.69813,0.000185425,0.00018945,0,26.0914,0.223795,0.928303,1.01961,31.1856,7.69375,
244,224.579,407.846,49.9794,0.550646,17.0301,9.81069,32.9974,3.68306,28.3843,4.8997,47.011,41.5999,0,46.5546,3.06122,9.06416,17.1643,56.3449,90.2412,15.0037,6.86097,1.37744,1.49235,14.7567,0.460643,29.9294,31.5315,0,17.2641,1.42261,7.24139,14.8816,18.5076,40.5667,0.442563,0.16301,29.1009,0.5487,13.4701,3.42912,0.000185425,0.00018945,0,26.0914,0.223795,0.928303,1.01961,31.1297,7.69375,
245,224.579,410.744,65.1494,0.546762,16.2792,9.60043,33.0094,3.76508,29.2907,4.89815,46.7604,45.409,0,47.1139,3.13636,9.65611,16.4173,56.2613,89.1465,14.7829,6.89605,1.3715,1.5332,15.064,0.464868,29.1334,40.5993,0,16.763,1.45834,7.51822,14.6831,19.1445,41.1386,0.442563,0.16301,28.6752,0.5487,13.5896,2.96734,0.000185425,0.00018945,0,26.0914,0.223795,0.928303,1.01961,31.1856,7.69375,
246,224.579,425.035,205.937,0.528377,16.2019,9.66615,32.9818,3.74961,28.1244,4.89284,53.0838,57.0257,0,46.9121,3.12586,9.18546,16.3398,56.5514,87.1947,14.011,6.78499,1.37261,1.51637,14.2511,0.454885,75.7656,129.791,0,15.646,1.44755,7.3169,13.9121,18.1201,40.6661,0.442563,0.16301,30.2253,0.5487,13.5896,3.72399,0.000185425,0.00018945,0,26.0914,0.223795,0.915526,1.01961,31.1622,7.69375,
247,224.579,446.598,466.646,0.502866,27.2843,10.4997,32.882,3.82955,29.1005,4.90475,53.291,51.0763,0,49.4896,3.20595,9.99369,27.4655,58.6176,84.958,151.704,11.6233,2.73648,1.82036,17.2836,0.485055,50.1788,74.3117,0,41.2536,1.7986,12.2014,151.65,36.368,43.871,0.442563,0.212433,0.370031,0.5487,13.5896,3.51624,0.000185425,0.00018945,0,26.0914,0.105655,0.915526,1.01961,31.1856,7.69375,
248,224.579,397.08,58.0591,0.565576,15.961,10.0973,32.9828,3.68018,27.3764,4.89751,43.5361,43.4163,0,46.3519,3.05273,8.63083,16.1089,56.0782,84.9099,18.4382,7.02643,1.3109,1.55167,13.1487,0.433897,28.9729,42.4727,0,15.7157,1.4821,6.87053,18.3162,17.6564,43.1049,0.442563,0.212433,30.2708,0.5487,13.5896,3.85261,0.000185425,0.00018945,0,26.0914,0.223795,0.915526,1.01961,31.1358,7.69375,
249,224.579,431.294,336.776,0.52071,15.7717,10.2248,32.9784,3.72627,27.7713,5.04416,56.7621,53.8032,0,48.3835,3.09681,8.92884,15.9155,63.9881,84.899,14.0845,8.75984,1.9433,1.56103,13.2103,1.66815,119.37,77.1673,0,27.628,1.49632,8.71166,13.982,132.63,40.9603,0.442563,0.199165,12.452,0.636558,13.5896,4.0541,0.000185425,0.00018945,0,26.0914,0.223795,0.915526,1.01961,31.1856,7.69375,
250,224.579,453.212,788.633,0.495528,29.9085,10.2374,32.9312,3.78337,29.2592,4.92958,59.9534,47.6532,0,50.4835,3.15875,9.03529,30.1573,58.1716,83.5493,205.793,8.21896,2.22358,1.54495,26.2904,0.461155,178.688,78.3865,0,63.2036,1.47006,8.46422,206.449,46.1913,41.2533,0.442563,0.199165,7.79656,0.636558,13.4773,4.0541,0.000185425,0.00018945,0,25.6482,0.223795,0.915526,1.01961,31.1856,7.69375,
251,224.579,436.752,637.317,0.514203,32.2935,10.2588,33.0786,3.80981,29.0288,4.9495,49.5451,41.3084,0,47.674,3.17342,8.78714,32.5922,56.9025,83.3497,227.946,7.0887,1.71467,1.60433,17.8208,0.440124,73.2403,35.3715,0,25.039,1.5349,6.60954,229.964,40.827,51.5313,0.823077,0.199165,18.73,0.636558,13.2625,3.95679,0.000185425,0.00018945,0,24.3356,0.223795,0.915526,1.36619,31.1856,7.69375,
252,224.579,390.899,63.9697,0.574519,14.4718,10.1423,33.0714,3.67877,27.8374,4.93,49.4003,41.7281,0,46.914,3.04817,8.58291,14.6225,54.4564,78.0149,21.4801,6.77861,1.2816,1.53875,13.1684,0.414461,36.943,39.0484,0,15.5045,1.47717,6.56449,17.36,16.6733,41.9504,0.823077,0.199165,30.1007,0.636558,13.2716,3.95679,0.000185425,0.00018945,0,27.1199,0.223795,0.915526,1.36619,31.1856,7.69375,
253,224.579,408.123,189.334,0.550273,15.4306,10.2476,33.286,3.71917,28.2361,4.94943,53.0071,48.7265,0,50.1455,3.08447,8.86806,15.5768,55.8834,76.9619,13.2766,8.4215,3.64377,1.56451,19.5017,0.568255,61.3582,65.5517,0,50.1558,1.4929,10.1179,13.1775,23.3992,42.2364,0.823077,0.199165,30.1007,0.636558,13.2716,3.95679,0.000185425,0.00018945,0,25.489,0.223795,0.915526,1.36619,31.1856,7.69375,
254,224.579,392.938,80.1798,0.571538,15.3284,10.4467,33.0226,3.54814,27.8361,4.9065,48.0426,42.8167,0,46.5833,2.91831,8.67485,15.4761,56.4172,76.9208,12.5908,7.1413,1.55201,1.53091,16.7121,0.467398,35.8723,46.9081,0,15.415,1.47174,8.20257,12.4834,17.6019,41.7846,0.786656,0.199165,29.486,0.636558,13.2716,3.41903,0.000185425,0.00018945,0,25.489,0.132402,0.915526,1.36619,31.1856,7.69375,
255,224.579,428.926,494.491,0.523584,24.4358,11.121,32.8011,3.58012,27.9058,5.095,45.1341,39.4202,0,52.4102,2.9527,9.06028,24.6108,70.8013,79.5981,138.669,12.6836,2.54098,1.4594,15.0051,1.94261,43.8298,32.8841,0,65.7714,1.40013,10.4164,138.502,162.856,42.491,0.823077,0.199165,10.4298,0.636558,13.2716,3.95679,0.000185425,0.00018945,0,25.489,0.223795,0.915526,1.36619,31.1856,7.69375,
256,224.579,390.766,129.387,0.574715,14.9799,9.87836,33.3153,3.56131,27.5295,4.94746,47.4378,40.2401,0,47.9327,2.94184,8.44172,15.1245,56.4659,77.9696,15.2011,7.24976,4.73175,1.47631,16.0218,0.648338,41.0555,38.0445,0,24.2915,1.43198,8.35263,14.275,30.6018,53.9412,0.565939,0.199165,30.1007,0.636558,13.2716,3.8711,0.000185425,0.00018945,0,25.489,0.223795,0.915526,1.32181,31.1856,7.69375,
257,224.579,456.421,694.299,0.492044,28.0984,12.4628,35.7063,3.81654,25.8141,5.04939,47.2454,40.673,0,75.3614,3.21129,7.70531,28.256,65.2951,77.7256,157.208,17.6958,40.6193,2.47532,12.0438,1.35401,35.9617,36.9383,0,237.964,2.5291,5.92692,157.242,107.405,59.8024,0.565939,0.212433,7.30903,0.636558,13.2716,3.95679,0.000185425,0.00018945,0,25.489,0.223795,0.915526,1.32181,31.1856,7.69375,
258,224.579,416.988,666.83,0.538575,23.3214,10.2786,32.8764,3.53026,28.1594,5.0064,48.2998,40.8125,0,53.1914,2.91138,8.01706,23.485,62.2981,74.8001,147.115,8.01356,3.47527,1.50783,26.2791,1.29406,65.3937,64.334,0,90.4432,1.44735,7.76646,147.439,112.713,49.8531,0.565939,0.212433,9.48392,0.636558,13.2716,3.95679,0.000185425,0.00018945,0,27.1199,0.223795,0.915526,1.32181,31.1746,7.69375,
259,224.579,445.892,676.797,0.503663,23.316,11.0806,35.65,3.60204,27.1957,5.13779,49.8046,38.3586,0,58.9169,2.99371,8.21332,23.4855,72.5527,85.5843,140.66,12.0791,41.0463,1.46033,16.0454,1.97736,72.8336,39.1406,0,105.826,1.41173,9.53103,140.884,163.702,139.523,0.565939,0.212433,8.95531,0.636558,13.2716,3.95679,0.000185425,0.00018945,0,27.1199,0.223795,0.915526,1.32181,31.1856,7.69375,
260,224.579,376.55,109.487,0.596413,13.7258,10.3739,33.1064,3.5791,27.4177,4.94883,45.1329,43.0113,0,47.6225,2.95538,7.90626,13.8786,54.0838,68.8071,14.8581,7.38322,2.87307,1.46992,13.0296,0.461567,36.2581,70.5762,0,18.9647,1.40823,6.43717,15.0154,20.8141,44.7349,0.565939,0.212433,29.1501,0.636558,13.2716,3.45756,0.000185425,0.00018945,0,27.1199,0.223795,0.915526,1.32181,31.1856,7.69375,
261,224.579,359.637,49.0825,0.62446,12.7345,9.97339,33.0712,3.57763,27.1902,4.94403,41.5102,34.6608,0,47.0704,2.9539,7.86999,12.8905,53.2923,67.8984,9.11097,7.29756,1.1698,1.50059,13.2731,0.375073,26.3415,32.4485,0,14.2211,1.43535,6.13574,8.98937,15.2811,40.507,0.662288,0.212433,30.1007,0.636558,13.2716,3.95679,0.000185425,0.00018945,0,27.1199,0.057272,0.915526,1.36619,31.259,7.69375,
262,224.579,435.597,665.278,0.515566,32.7231,10.2169,33.2097,3.63127,27.9537,4.92672,50.583,40.6869,0,59.4957,3.01674,8.50602,33.0258,59.3407,68.2805,233.777,7.82391,5.17195,1.41285,19.9894,0.659625,94.0171,58.0853,0,139.349,1.36054,8.47114,234.34,43.7619,55.3593,0.662288,0.212433,19.6788,0.636558,13.2716,1.55032,0.000185425,0.00018945,0,27.1199,0.251116,0.915526,1.36619,31.259,7.69375,
263,224.579,369.773,226.636,0.607343,12.7726,9.63873,32.8553,3.60397,26.2986,5.03362,42.4215,33.5749,0,48.0326,2.98513,7.84991,12.9265,64.2839,67.496,22.1256,7.13114,1.8801,1.38995,12.8294,1.77293,42.0392,27.6556,0,23.7767,1.32371,6.1215,17.0773,139.548,41.8982,0.554945,0.175354,11.5302,0.636558,13.2716,3.95679,0.000185425,0.00018945,0,27.1199,0.251116,0.915526,1.32193,31.2219,7.69375,
264,224.579,403.73,572.741,0.55626,23.4397,10.1471,32.7591,3.57911,28.1483,4.95889,46.1669,44.155,0,47.2595,2.96644,8.18408,23.6038,63.5216,64.8407,146.122,7.68719,2.02397,1.36297,25.9837,1.23671,79.3683,86.295,0,14.6726,1.29723,7.42234,145.436,109.033,38.3191,0.579783,0.212433,9.02088,0.636558,13.2716,3.49451,0.000185425,0.00018945,0,27.1199,0.251116,0.915526,1.36619,31.259,5.22064,
265,224.579,359.096,151.533,0.625401,13.5768,10.1743,33.1903,3.70834,27.3939,4.93626,39.3861,32.9917,0,51.1643,3.08339,8.67843,13.7299,54.7496,62.3328,16.7367,11.9429,2.85376,1.46699,21.4653,0.442021,27.6504,27.463,0,62.2473,1.38431,13.6107,16.7519,19.3568,36.9839,0.662288,0.212433,30.5584,0.636558,13.2716,4.0597,0.000185425,0.00018945,0,27.1199,0.134306,0.915526,1.36619,31.259,7.69375,
266,224.579,354.356,70.6742,0.633767,12.6496,9.67087,32.8906,3.63098,25.2482,4.885,42.5225,36.5824,0,46.1489,3.0147,7.34791,12.8038,55.318,61.6424,9.06668,7.16816,1.06567,1.36822,11.5795,0.348676,35.2534,35.3814,0,13.0231,1.31573,5.63916,8.9976,14.9737,36.5913,0.662288,0.212433,30.5584,0.636558,13.2716,4.07364,0.000185425,0.00018945,0,27.4397,0.134306,0.915526,1.36619,31.1894,7.69375,
267,224.579,342.412,43.8775,0.655874,12.3347,9.20086,32.9013,3.59983,24.9882,4.89061,38.4177,32.2245,0,45.9787,2.98472,7.16179,12.4942,55.0868,60.1478,9.16301,7.00791,1.0259,1.43017,11.0811,0.341434,24.6295,24.5052,0,12.2513,1.36684,5.21254,9.04185,14.7221,37.0518,0.662288,0.212433,30.5584,0.575067,13.2716,4.10506,0.000185425,0.00018945,0,27.4397,0.0601771,0.915526,1.36619,31.259,5.07003,
268,224.579,379.086,562.742,0.592422,21.7523,9.87994,32.7663,3.5184,25.6406,4.96355,41.0803,32.8874,0,50.9728,2.90261,7.06766,21.936,61.9315,61.787,143.193,10.1248,1.95884,1.43685,15.1505,1.06737,81.9355,25.978,0,70.4733,1.37856,4.91772,142.698,100.145,37.3221,0.56241,0.212433,8.9218,0.575067,13.2716,4.12566,0.000185425,0.00018945,0,27.4397,0.0601771,0.915526,1.3202,31.259,5.07003,
269,224.579,400.632,615.963,0.560562,29.0159,9.77859,32.8033,3.4882,25.2683,4.89462,43.946,45.5581,0,50.6055,2.86677,7.0505,29.3289,57.3875,58.6396,228.177,12.133,1.54747,1.42662,13.9681,0.333125,45.3474,83.0427,0,70.3118,1.36982,5.17882,229.8,39.4106,37.1718,0.56241,0.212433,15.7911,0.575067,13.5896,4.10517,0.000185425,0.00018945,0,28.9624,0.0601771,0.915526,1.3202,31.259,5.07003,
270,224.579,342.995,70.5654,0.654759,11.8941,9.06425,32.9236,3.46518,24.8602,4.90415,39.9081,35.6787,0,46.1098,2.84789,6.96189,12.0727,54.3568,57.9477,19.4403,6.89561,0.993195,1.36439,10.921,0.327173,36.0522,37.0706,0,11.9838,1.31348,4.96173,17.6192,14.2,37.2111,0.56241,0.101414,30.5584,0.575067,13.4908,4.14367,0.000185425,0.00018945,0,28.9624,0.0601771,0.915526,1.3202,31.259,5.07003,
271,224.579,367.473,495.596,0.611144,20.6632,9.17791,32.7949,3.4636,25.2574,4.97635,34.9337,34.3798,0,51.6739,2.85332,7.05025,20.8593,61.3912,57.9988,133.187,7.21397,1.9312,1.36606,13.9939,1.07478,20.4911,30.3192,0,82.8107,1.33288,5.20103,132.811,100.597,44.792,0.56241,0.101414,9.18966,0.575067,13.5896,4.14367,0.000185425,0.00018945,0,28.8618,0.0601771,0.915526,1.3202,31.259,5.07003,
272,224.579,326.987,34.9315,0.686812,11.0163,8.96807,32.9153,3.41666,24.3862,4.90628,35.1093,31.9786,0,45.9022,2.80442,6.74769,11.206,54.0447,53.5857,12.7587,7.02781,0.941684,1.41935,10.5445,0.320223,20.3979,24.8877,0,10.5698,1.36709,4.79816,12.6681,14.6934,35.3348,0.56241,0.101414,30.5584,0.533203,13.5896,4.14367,0.000185425,0.00018945,0,28.9624,0.0601771,0.915526,1.3202,31.8655,5.07003,
273,224.579,352.642,155.364,0.636847,11.175,8.74378,32.8492,3.34337,24.3409,4.88616,40.504,50.4555,0,46.5039,2.73218,6.74181,11.3608,54.9667,54.0386,8.70659,6.64738,0.96137,1.41873,10.7585,0.322291,45.5984,113.516,0,11.1319,1.36746,5.03779,8.56715,14.3092,36.2986,0.56241,0.212433,29.9634,0.533203,13.5896,3.73968,0.000185425,0.00018945,0,29.2911,0.0601771,0.915526,1.3202,31.9318,4.12254,
274,224.579,388.004,641.516,0.578806,27.9574,9.02936,32.6572,3.32241,25.2309,5.00738,34.7144,34.1014,0,57.6661,2.7228,7.03495,28.289,67.3413,52.9296,229.161,7.8669,2.08368,1.37951,14.605,1.74713,21.2398,38.2733,0,120.254,1.3308,5.9452,230.107,141.893,44.3586,0.56241,0.212433,11.6537,0.533203,13.5879,3.7512,0.000185425,0.00018945,0,29.8998,0.0601771,0.915526,1.3202,31.2119,5.07003,
275,224.579,322.47,41.8859,0.696433,11.0346,8.33033,32.9388,3.3621,24.8677,4.91934,34.9814,32.4965,0,46.527,2.75426,6.87297,11.2233,53.5325,48.6294,18.9099,6.01627,1.00137,1.43658,10.7368,0.326717,21.0678,25.3529,0,14.7651,1.39247,4.87715,18.6006,17.8568,34.3523,0.56241,0.212433,30.5584,0.533203,13.5879,4.14367,0.000185425,0.00018945,0,29.8998,0.0601771,0.98312,1.26817,31.426,5.07003,
276,224.579,388.293,630.293,0.578374,30.0745,9.18679,32.6073,3.51658,24.7297,5.02903,38.5091,35.5413,0,51.7817,2.91607,7.15212,30.2878,68.6172,48.3442,192.047,11.2724,2.61331,2.06977,11.1659,1.4417,32.5337,34.8624,0,54.8111,2.09485,6.32537,192.212,138.722,36.4247,0.56241,0.212433,8.14262,0.533203,13.5879,4.06564,0.000185425,0.00018945,0,29.8998,0.0601771,0.98312,1.3202,31.9318,5.07003,
277,224.579,333.762,197.868,0.672872,10.8941,8.82971,33.262,3.30397,24.8291,4.94315,41.3564,33.7109,0,47.4594,2.6981,6.99342,11.1,55.4348,48.9468,21.5596,6.75792,5.16523,1.47242,12.5572,0.58321,90.6284,41.9806,0,23.6606,1.42546,7.33765,21.4299,28.3124,35.1672,0.56241,0.212433,30.5584,0.533015,13.5879,4.06564,0.000185425,0.00018945,0,29.8998,0.0601771,0.98312,1.3202,31.3829,5.07003,
278,224.579,382.206,628.036,0.587586,16.6692,9.43298,38.7526,3.41907,26.7999,5.06338,38.2495,34.373,0,53.7968,2.81976,6.92986,16.8759,64.942,64.0821,87.9699,13.3312,84.2241,2.00563,28.2387,1.64391,48.2239,33.5553,0,82.8465,2.03573,5.48086,87.5008,128.684,211.807,0.56241,0.0659657,10.8984,0.533203,13.5879,4.06564,0.000185425,0.00018945,0,27.4391,0.0601771,0.98312,1.3202,31.3829,5.07003,
279,224.579,371.644,642.063,0.604285,26.8582,9.10893,32.6962,3.39662,25.929,5.03525,33.2618,32.6188,0,53.7302,2.79348,6.87877,27.201,66.7748,45.3611,226.54,10.3477,6.44012,1.44581,20.9144,1.75235,24.0977,30.2506,0,79.9343,1.40218,5.58476,227.787,144.296,38.8476,0.56241,0.229725,11.5967,0.533203,13.5879,4.06564,0.000185425,0.00018945,0,27.4391,0.0601771,0.98312,1.3202,31.3829,5.07003,
280,224.579,408.044,823.011,0.55038,34.904,8.79834,32.6031,3.31655,26.0608,5.06837,36.9116,32.8551,0,61.3232,2.73591,7.74485,35.2639,71.7141,48.744,257.984,8.59044,2.46269,1.45289,19.6673,1.80476,37.5755,51.287,0,139.286,1.38754,10.3718,259.168,158.338,49.0926,0.545181,0.229725,11.3918,0.533203,13.5879,4.06564,0.000185425,0.00018945,0,29.8998,0.0601771,1.04366,1.28471,31.3829,5.07003,
281,224.579,329.187,348.237,0.682222,9.96928,8.37834,32.8143,3.34459,24.922,5.028,35.2287,29.5585,0,51.8138,2.74111,7.04391,10.1922,62.7229,45.4296,26.6883,7.59143,1.71426,1.41512,16.7651,1.60972,54.5825,25.5771,0,73.7715,1.36944,8.20332,25.2773,131.482,49.8684,0.545181,0.229725,12.4254,0.575067,13.5879,4.06564,0.000185425,0.00018945,0,29.8998,0.0601771,1.04366,1.28471,31.3829,5.07003,
282,224.579,400.926,816.213,0.56015,31.8006,8.76044,32.6814,3.40201,27.3082,5.08764,40.1739,40.5092,0,53.0842,2.79083,7.33179,32.0221,69.5718,46.4023,208.69,9.88449,2.48536,1.39839,36.1495,1.78119,66.5299,82.0665,0,73.5639,1.35341,8.88411,208.754,157.872,60.7456,0.545181,0.229725,9.46805,0.575067,13.5879,3.83318,0.000185425,0.00018945,0,29.8998,0.0601771,1.07464,1.28471,31.4069,5.07003,
283,209.133,368.661,735.976,0.567279,25.8117,8.41389,32.7332,3.31005,24.525,5.04491,36.6641,31.514,0,59.2715,2.70963,6.39973,26.1718,65.7199,40.3713,227.081,8.88847,2.03986,1.4295,20.8212,1.73503,59.9589,49.0167,0,142.751,1.38055,5.17138,229.516,143.594,28.4176,0.545181,0.229725,11.611,0.575067,13.5879,4.06564,0.000185425,0.00018945,0,29.8998,0.0601771,1.07464,1.28471,32.1114,5.07003,
284,209.133,304.384,57.8628,0.687072,10.1547,7.96183,32.9756,3.41624,23.2227,4.93486,33.1602,31.7492,0,47.1862,2.81082,6.01617,10.3578,52.5471,37.8903,17.6284,6.08107,0.904891,1.48518,9.56116,0.306309,26.6018,33.8513,0,8.97991,1.42298,4.27771,17.5859,17.845,25.5585,0.545181,0.229725,30.6126,0.575067,13.5879,4.06564,0.000185425,0.00018945,0,29.8998,0.0601771,1.07464,1.28471,31.2996,5.07003,
285,209.133,374.425,824.457,0.558545,9.54789,8.20182,34.7732,3.43769,23.9879,5.09478,40.5669,31.3145,0,53.5513,2.83351,6.26212,9.77279,65.1096,79.9713,8.39721,7.71406,27.6066,1.44006,15.7618,1.84987,135.196,65.6569,0,75.8146,1.41053,6.05745,8.28984,140.274,422.415,0.545181,0.229725,11.8759,0.575067,13.5879,4.06564,0.000185425,0.00018945,0,29.8998,0.0601771,1.07464,1.28471,32.1114,5.07003,
286,209.133,287.22,27.7502,0.728129,8.76608,7.41988,32.9431,3.47721,22.4995,4.93158,27.9187,26.6522,0,47.2918,2.8776,5.63192,8.99338,52.5365,35.281,6.80708,5.69016,1.99261,1.40247,9.16126,0.309092,20.3788,17.8679,0,8.11521,1.35886,4.04097,6.65345,16.3012,51.0532,0.545181,0.229725,30.7482,0.575067,13.5879,4.19886,0.000185425,0.00018945,0,29.8998,0.0601771,1.07464,1.28471,32.1114,5.07003,
287,209.133,340.388,794.028,0.614398,24.5132,7.67369,32.8509,3.62286,22.7777,4.96405,34.4042,27.9034,0,52.8688,3.02868,6.18183,24.8912,56.3534,38.3538,220.875,9.26775,1.66865,1.6939,9.35904,0.464346,103.071,32.1198,0,73.2972,1.71055,9.91235,222.294,58.244,75.6275,0.545181,0.182677,12.221,0.575067,13.5879,4.19886,0.000185425,0.00018945,0,29.8998,0.0601771,1.07464,1.28471,32.1114,5.07003,
288,209.133,340.212,604.531,0.614714,19.3932,8.33482,32.7402,3.66139,22.9572,5.14937,31.84,31.7608,0,50.8713,3.0677,6.52859,19.6435,69.705,34.5595,140.141,11.6006,2.41047,1.83394,11.5563,2.26967,53.1856,57.3597,0,33.5433,1.87378,10.6216,140.721,181.551,42.4013,0.545181,0.182677,9.26372,0.575067,13.5396,4.28275,0.000185425,0.00018945,0,29.8998,0.0601771,1.07464,1.28471,31.1298,5.07003,
289,209.133,286.443,41.6179,0.730106,9.27613,7.25947,32.9824,3.62668,22.1502,4.94542,28.0541,29.4682,0,47.1925,3.02539,5.31164,9.50176,51.8798,31.7691,13.1301,6.59997,0.805273,1.38678,8.73202,0.32252,17.8865,24.1896,0,6.92605,1.35586,3.99247,13.061,18.5211,22.7109,0.545181,0.00175017,31.2072,0.575067,13.5396,4.28275,0.000185425,0.00018945,0,29.8998,0.0601771,1.07464,1.28471,31.1298,5.07003,
