Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.rear.side_view_swing_arm_angle_l.avg,Heave.rear.p_rod_length_l.avg,Heave.rear.coil_over_length_l.avg,Heave.rear.roll_center_gnd.z.avg,Heave.rear.toe_angle_l.avg,Heave.rear.tie_rod_angle_top_view_l.avg,Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,Heave.rear.side_view_swing_arm_angle_l.std_dev,Heave.rear.p_rod_length_l.std_dev,Heave.rear.coil_over_length_l.std_dev,Heave.rear.roll_center_gnd.z.std_dev,Heave.rear.toe_angle_l.std_dev,Heave.rear.tie_rod_angle_top_view_l.std_dev,Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,Heave.rear.side_view_swing_arm_angle_l.best,Heave.rear.p_rod_length_l.best,Heave.rear.coil_over_length_l.best,Heave.rear.roll_center_gnd.z.best,Heave.rear.toe_angle_l.best,Heave.rear.tie_rod_angle_top_view_l.best,Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,Roll.rear.camber_angle_gain_roll_l.best,
184,1285.22,1851.94,1901.62,0.693983,63.3931,0,153.672,1348.27,70.7449,2.53833,143.307,59.2783,10.7425,203.62,0,340.343,554.122,249.657,1.80697,672.688,188.807,12.8459,0.241072,0,60.718,1204.79,0.114911,0.5265,2.72768,0.0388955,5.53759,
185,1285.22,2013.05,2203.04,0.638443,100.125,0,179.227,1394.61,64.3925,2.55311,159.749,98.6949,13.6969,279.782,0,350.794,544.723,239.064,1.67987,1148.11,277.724,18.0401,0.241072,0,60.718,1199.73,0.114911,0.761129,2.72768,0.0388955,6.88635,
186,1285.22,2357.5,2985.58,0.54516,102.205,0,196.292,1563.94,102.345,3.07732,274.51,97.6013,17.5304,263.057,0,375.549,962.568,318.287,2.6194,1632.62,255.979,26.7054,0.241072,0,60.718,1204.78,0.114911,0.446895,2.72768,0.0388955,6.88635,
187,1285.22,2213.5,3273.31,0.580625,69.8578,0,189.482,1545.7,68.1671,2.54385,253.283,66.8809,17.5918,253.97,0,385.609,967.56,291.95,1.91622,1897.51,249.059,28.546,0.241072,0,49.5616,1204.78,0.114911,0.0809179,2.72768,0.0388955,6.88635,
188,1285.22,1949.1,1757.44,0.659389,87.889,0,132.405,1478.69,97.3363,3.07556,48.1611,86.3012,15.2394,287.586,0,233.038,804.857,329.405,2.36109,244.098,285.764,24.044,0.241072,0,60.718,1204.78,0.114911,0.761129,2.72768,0.0388955,4.36592,
189,1285.22,2181.96,2886.99,0.58902,63.8005,0,193.465,1458.26,114.067,2.86612,275.202,60.5725,13.725,228.411,0,388.447,873.087,390.522,2.41718,1686.32,223.664,22.4989,0.241072,0,60.718,1204.78,0.114911,0.370152,2.72768,0.0388955,2.20517,
190,1285.22,2070.37,2183.7,0.620765,103.336,0,174.784,1451.76,91.7004,2.61342,130.248,101.174,14.7584,332.819,0,324.764,759.945,306.575,1.95475,513.877,328.852,22.5542,0.241072,0,60.718,1204.78,0.114911,0.243024,2.72768,0.0388955,2.25456,
191,1285.22,1880.77,1716.76,0.683344,57.1052,0,183.443,1402.41,68.5442,2.42177,96.6007,56.3265,13.9217,202.119,0,375.279,656.612,213.938,1.49054,358.77,201.363,20.4758,0.241072,0,60.718,1204.78,0.114911,0.389624,2.72768,0.0388955,7.03819,
192,1285.22,1801.7,1570.96,0.713334,83.5915,0,157.686,1370.58,40.2576,2.44827,51.3731,82.572,13.1918,259.847,0,342.091,594.374,166.531,1.1941,192.806,259.305,19.5761,0.241072,0,60.718,1204.78,0.114911,0.761129,2.72768,0.0388955,7.03819,
193,1285.22,1977.39,2080.03,0.649956,100.183,0,175.645,1430.62,101.01,2.5235,55.6271,98.2069,13.5783,312.915,0,373.023,726.218,343.774,1.80168,193.666,307.487,19.8633,0.241072,0,60.718,1204.78,0.114911,0.36598,2.72768,0.0388955,7.03819,
194,1285.22,1946.7,3266.87,0.660203,63.8863,0,130.745,1382.88,58.5668,2.43439,232.568,62.6365,12.9849,247.392,0,260.151,733.21,285.017,1.67478,1846.58,243.034,20.4868,0.241072,0,60.8497,1204.78,0.114911,0.655083,2.72768,0.0388955,7.03819,
195,1285.22,2147.76,3265.55,0.598397,89.5731,0,200.964,1396.19,56.8317,2.64857,298.911,88.5257,14.1178,288.761,0,426.816,646.779,183.733,2.04611,2319.24,287.801,20.8365,0.241072,0,61.4868,1204.78,0.114911,0.747738,2.72768,0.0388955,7.35364,
196,1284.57,2034.04,3143.27,0.631534,55.5073,0,176.502,1360.63,92.6751,2.4825,280.192,54.3243,11.733,204.816,0,374.372,654.817,306.376,1.60786,2055.65,202.897,17.7607,0.241072,0,61.4868,1204.78,0.114911,0.544839,2.72768,0.0388955,0.653846,
197,1284.57,1947.37,2403.84,0.659642,68.0337,0,181.556,1378.37,50.5833,2.45666,186.046,67.1614,13.1638,223.617,0,390.531,595.288,209.168,2.05756,1385.64,222.503,19.0213,0.241072,0,61.4868,1204.78,0.114911,0.466375,2.72768,0.0388955,7.49914,
198,1284.57,1894.84,2129.55,0.677929,65.6637,0,123.022,1410.78,39.9103,2.39212,173.888,64.9566,14.2289,222.819,0,225.091,686.711,170.764,1.53478,1253.45,221.983,21.9361,0.241072,0,61.4742,1204.69,0.114911,0.509011,2.72768,0.0388955,7.49914,
199,1284.27,1848.34,1921.05,0.69482,73.5739,0,120.23,1412.39,37.5335,2.57067,114.607,72.9753,14.4606,240.626,0,217.021,716.911,174.663,2.14762,849.837,240.16,22.5977,0.191961,0,60.3751,1204.77,0.114911,0.0153636,2.72768,0.0388955,7.53835,
200,1284.27,1929.25,2538.87,0.665682,57.5163,0,143.478,1332.15,62.9948,2.40082,262.602,56.5525,11.5549,256.597,0,303.033,467.32,255.559,1.87797,1606.69,255.302,14.7146,0.191961,0,61.8239,1204.77,0.114911,0.509011,2.72768,0.0388955,7.53835,
201,1284.27,2188.05,2416.6,0.586946,106.006,0,204.182,1471.43,108.677,2.44235,175.091,104.744,15.4728,302.17,0,404.243,863.967,328.277,1.78067,829.808,299.414,24.255,0.191961,0,36.807,1204.77,0.114911,0.509011,2.72768,0.0388955,7.56966,
202,1284.27,1997.64,2011.96,0.642892,109.871,0,191.163,1393.57,90.5539,2.64127,88.0041,108.822,13.0186,336.681,0,395.958,615.287,293.81,2.1169,307.118,335.089,18.3415,0.191961,0,61.8239,1204.77,0.114911,0.509011,2.72768,0.0388955,6.10414,
203,1284.27,1913.12,1758.55,0.671295,71.3585,0,170.302,1435.64,84.3967,2.51123,65.8742,69.2877,13.7545,224.791,0,335.305,681.332,284.456,1.87501,257.595,221.855,19.3755,0.191961,0,61.8239,1204.62,0.114911,0.509011,2.67747,0.0388955,7.56966,
204,1284.27,2254.35,2641.99,0.569683,112.485,0,220.041,1480.34,77.1789,2.62519,234.426,110.782,16.478,337.422,0,437.153,906.347,310.297,2.51173,1051.93,333.43,25.9922,0.191961,0,61.6262,1204.77,0.114911,0.509011,2.67747,0.0388955,7.54585,
205,1284.27,1921.69,2113.09,0.668301,84.9218,0,189.644,1401.42,51.7435,2.36719,94.1434,83.6482,13.802,261.752,0,409.636,734.467,232.286,2.0109,465.125,259.081,22.0903,0.191961,0,61.6262,1204.77,0.114911,0.416457,2.67747,0.0388955,6.0981,
206,1284.27,1959.07,1792.89,0.655548,71.9911,0,151.231,1511.95,54.3519,2.32126,79.4979,70.6868,17.0452,242.196,0,265.986,864.619,247.389,1.74125,245.305,241.067,27.1544,0.191961,0,61.6262,1204.78,0.114911,0.00441635,2.68826,0.0388955,7.56966,
207,1284.27,2126.71,2186.8,0.603875,72.9868,0,204.907,1478.34,131.001,2.31411,149.588,72.0874,15.4826,225.194,0,391.81,875.19,480.501,1.64077,616.757,227.427,24.0633,0.191961,0,61.6262,1204.78,0.114911,0.509011,2.68826,0.0388955,7.56129,
208,1284.27,2423.94,4153.57,0.529827,71.8267,0,197.23,1419.32,76.6896,2.30287,571.666,70.7054,14.199,221.542,0,407.83,646.258,252.614,1.61014,3136.41,220.416,20.1689,0.191961,0,52.2633,1204.78,0.114911,0.073667,2.68826,0.0388955,7.53467,
209,1284.27,2787.24,4887.46,0.460766,136.466,0,253.444,1460.26,135.043,2.49775,652.61,132.791,14.1331,361.201,0,478.04,737.894,449.563,2.35817,3147.27,364.378,17.7222,0.191961,0,61.6262,1204.78,0.114911,0.408975,2.68826,0.0388955,3.47271,
210,1284.27,1985.46,2697.97,0.646836,92.3107,0,154.198,1355.69,73.1171,2.41356,204.73,90.9591,12.0362,319.577,0,356.839,618.261,283.405,1.99226,1732.1,315.85,17.6139,0.191961,0,61.6262,1204.78,0.114911,0.471347,2.68826,0.0388955,7.53981,
211,1284.27,1966.52,2306.19,0.653066,55.7098,0,173.697,1399.08,70.5021,2.25241,197.039,54.9221,13.3209,199.513,0,354.577,744.036,269.782,1.59644,1259.81,198.3,21.656,0.191961,0,61.3077,1204.78,0.114911,0.398196,2.68826,0.0388955,6.78259,
212,1283.94,2014.87,2550.91,0.637232,61.4477,0,160.776,1459.36,42.3216,2.33794,212.687,60.4501,15.4881,219.181,0,337.311,804.529,191.928,1.73691,1155.62,216.875,24.8873,0.191961,0,61.6262,1204.78,0.114911,0.471347,2.68826,0.0388955,7.53981,
213,1283.94,2039.66,2054.96,0.629489,108.569,0,169.047,1452.6,94.0699,2.33136,91.7115,106.682,14.6434,322.73,0,324.668,751.865,314.437,2.04352,306.597,317.667,20.6079,0.191961,0,61.6262,1204.81,0.114911,0.471347,2.68826,0.0388955,7.53981,
214,1283.94,2039.24,2214.54,0.629617,97.1553,0,169.938,1468.68,89.4671,2.40127,102.03,94.0806,15.4905,302.948,0,340.262,881.62,366.094,2.11871,380.683,297.443,24.3806,0.191961,0,61.7095,1204.81,0.114911,0.471347,2.68826,0.0388955,7.53981,
215,1283.94,1971.73,2067.35,0.651175,105.646,0,153.354,1437.45,79.2551,2.22665,74.6531,104.327,14.8224,320.176,0,309.588,811.648,290.256,1.75346,242.443,317.444,22.6378,0.191961,0,61.7095,1204.81,0.114911,0.297372,2.67325,0.0388955,7.53981,
216,1283.94,2069.28,2713.08,0.620477,99.0756,0,164.982,1375.9,78.3936,2.08291,237.315,98.3504,13.1767,294.362,0,330.977,596.47,229.464,1.3263,1833.2,293.933,18.2269,0.17917,0,61.7095,1204.8,0.114911,0.471347,2.67325,0.0388955,7.53981,
217,1283.94,1693.84,1467.81,0.758008,54.4894,0,117.329,1349.77,64.1877,1.99873,40.1787,53.9117,11.9773,222.19,0,232.121,631.463,237.836,1.43127,260.475,221.183,17.9152,0.17917,0,61.7095,1204.81,0.114911,0.441083,2.67325,0.0388955,7.53981,
218,1283.85,1885.2,2136.56,0.681016,65.605,0,166.762,1385.96,52.447,1.85681,134.478,64.7397,13.3485,245.818,0,374.343,635.519,199.003,1.01371,1012.93,243.899,19.9898,0.17917,0,61.7095,1204.81,0.114911,0.42258,2.67325,0.0388955,7.53981,
219,1283.85,1832.18,1706.09,0.70072,64.9691,0,177.854,1407.73,50.0091,2.27555,51.3766,64.0469,13.9192,250.653,0,392.467,690.467,228.436,2.0631,164.324,248.799,21.9449,0.17917,0,61.3731,1204.81,0.114911,0.465452,2.67325,0.0388955,6.86914,
220,1283.59,2586.17,4540.21,0.496328,77.6788,0,190.812,1420.45,93.7287,2.33237,711.361,75.9763,13.8227,247.71,0,388.677,696.377,304.416,2.11031,3291.55,243.497,20.1258,0.17917,0,62.0135,1204.81,0.114911,0.465452,2.67325,0.0388955,7.53981,
221,1283.23,2284.37,3457.39,0.561742,89.3129,0,183.086,1481.37,95.677,2.18541,329.707,87.6304,15.3975,294.392,0,373.755,938.232,340.587,2.09489,1930.27,287.975,25.4671,0.17917,0,62.0135,1204.75,0.114911,0.170333,2.67325,0.0388955,7.57527,
222,1283.23,1795.58,1584.04,0.714658,38.5181,0,158.332,1428.34,66.3752,2.37492,49.9075,37.9335,13.7967,170.81,0,349.708,826.127,259.796,2.37663,187.063,169.647,23.9921,0.17917,0,62.0135,1204.81,0.126294,0.465452,2.67325,0.0388955,2.5011,
223,1283.23,2156.69,2901.25,0.594997,107.067,0,192.089,1386.08,117.569,2.40277,233.666,105.38,12.4357,310.82,0,376.614,643.535,354.132,2.36429,1983.48,306.344,15.824,0.17917,0,61.909,1204.81,0.126294,0.465452,2.67325,0.0388955,7.57527,
224,1283.23,2041.21,2586.86,0.628658,106.897,0,159.376,1425.43,77.2679,2.1911,149.246,106.157,14.6487,342.222,0,340.169,738.989,300.428,1.78185,1001.62,340.586,22.9318,0.17917,0,62.0135,1204.81,0.126294,0.465452,2.67325,0.0388955,7.51479,
225,1283.23,1994.49,2604.2,0.643384,70.8807,0,161.775,1399.21,90.1752,2.23779,189.621,68.5682,12.029,237.054,0,338.442,705.211,321.948,1.98972,1207.07,230.467,16.7334,0.17917,0,62.0135,1204.81,0.126294,0.399154,2.67325,0.0388955,7.57527,
226,1283.23,1992.23,2429.7,0.644114,84.9484,0,152.907,1399.82,79.2028,2.29519,175.777,83.9903,13.2899,282.512,0,300.921,705.561,260.658,1.98889,1374.55,280.892,20.3894,0.17917,0,61.6048,1204.81,0.126294,0.215643,2.67325,0.0388955,7.49564,
227,1283.23,2032.06,2181.3,0.631488,93.2428,0,217.839,1391.22,85.5692,2.25196,136.486,92.1992,13.2573,307.086,0,452.778,607.098,273.049,2.08942,529.666,305.364,18.4006,0.17917,0,62.0135,1204.81,0.126294,0.341572,2.67325,0.0388955,7.49564,
228,1283.23,1982.44,1976.43,0.647296,86.5626,0,162.8,1504.98,61.3344,2.31681,62.6349,84.8637,16.9491,260.035,0,303.383,865.004,251.257,2.22481,303.205,259.076,27.464,0.17917,0,62.0135,1204.81,0.126294,0.358647,2.67325,0.0388955,7.49209,
229,1283.23,2567.78,6829.37,0.499741,78.4258,0,172.134,1426.26,95.0549,1.90516,699.731,80.1476,14.1216,271.642,0,362.806,776.808,342.824,1.59535,6355.01,273.307,22.5849,0.17917,0,61.7968,1204.81,0.126294,0.445197,2.67325,0.0388955,3.79612,
230,1283.23,1615.62,1137.2,0.79426,35.8434,0,133.126,1324.07,37.0772,1.85111,37.7126,34.6485,11.2905,161.928,0,284.786,526.864,200.333,1.28232,139.326,162.043,16.0883,0.17917,0,62.0135,1204.81,0.126294,0.465452,2.67325,0.0388955,7.49564,
231,1283.23,1800.29,1733.45,0.712786,48.6032,0,121.65,1423.37,75.8407,1.99865,69.9097,45.51,13.4081,216.397,0,205.82,788.734,300.721,1.95181,248.021,209.243,21.8847,0.17917,0,62.0135,1204.81,0.126294,0.465452,2.67325,0.0388955,7.57527,
232,1283.23,2103.26,2114.9,0.610111,122.749,0,181.078,1444.65,125.194,2.21802,91.4471,121.205,14.7249,341.246,0,335.714,787.954,343.666,2.14755,363.558,338.593,21.7292,0.191961,0,62.0135,1204.76,0.0575729,0.465452,2.7102,0.0388955,7.57527,
233,1283.23,1875.73,1794.19,0.684121,59.3748,0,148.869,1461.79,65.8948,2.02776,63.1794,58.81,15.782,227.005,0,299.589,868.65,251.923,2.19362,229.56,229.347,26.3398,0.191961,0,62.0135,1204.81,0.0575729,0.355961,2.7102,0.0388955,7.57527,
234,1283.23,2469.33,3839.34,0.519666,113.941,0,200.091,1487.73,102.833,1.82271,433.667,112.89,16.3555,339.486,0,400.128,788.428,292.805,1.45875,2354.35,337.333,24.0972,0.191961,0,44.0079,1204.81,0.0575729,0.218393,2.7102,0.0388955,7.60758,
235,1282.96,1980.83,2349.07,0.647687,58.7032,0,202.295,1432.57,68.3569,1.96851,145.481,57.244,14.2096,256.576,0,442.712,848.838,294.761,1.96836,947.796,252.513,24.0144,0.191961,0,62.0135,1204.81,0.0575729,0.465452,2.7102,0.0388955,1.04411,
236,1282.96,2400.42,3034.57,0.534471,121.307,0,233.552,1509.58,96.9645,2.48261,298.847,120.336,17.3546,358.89,0,444.403,775.223,309.866,2.81043,1641.08,356.821,24.5684,0.191961,0,62.0135,1204.81,0.0575729,0.291378,2.7102,0.0905309,7.59716,
237,1282.96,1905.3,1889.05,0.673363,67.454,0,182.937,1420.55,56.7398,1.99294,95.8448,65.7977,13.9799,229.033,0,383.312,722.034,225.575,1.95549,584.405,224.451,21.3394,0.191961,0,62.0135,1204.81,0.0575729,0.465452,2.63336,0.0905309,7.59716,
238,1282.96,1862.69,1811,0.688767,71.1113,0,165.09,1439.6,54.3433,1.87901,45.1109,70.5014,15.0506,261.772,0,348.206,837.596,248.403,1.78807,177.893,260.168,24.793,0.191961,0,62.0135,1204.94,0.0575729,0.479524,2.62186,0.0905309,7.586,
239,1282.96,2876.16,5492.26,0.446066,128.33,0,222.582,1506.87,128.706,2.18857,745.528,126.463,15.4942,370.794,0,439.264,1082.39,437.337,2.48111,4135.78,365.594,23.9848,0.191961,0,62.0135,1204.94,0.0575729,0.479524,2.62186,0.0905309,7.586,
240,1282.96,1769.6,1501.83,0.724996,54.102,0,140.202,1367.35,55.3052,1.95684,85.4931,52.8348,12.3553,207.503,0,285.748,601.345,219.746,1.83776,553.795,203.684,16.8296,0.191961,0,62.0135,1204.94,0.0575729,0.479524,2.62186,0.0905309,7.55935,
241,1282.96,1714.73,1416.46,0.748199,47.3613,0,162.731,1330.63,49.3127,1.8023,66.0717,45.3925,11.4286,194.616,0,360.449,522.819,191.934,1.62647,250.752,193.663,15.9792,0.174032,0,62.0135,1204.94,0.0575729,0.479524,2.62186,0.0905309,7.58532,
242,1282.96,2144.25,2586.99,0.598325,112.083,0,188.133,1438.13,76.4459,1.96799,201.696,110.987,14.8068,303.802,0,370.12,666.5,236.141,1.82827,1534.04,302.39,20.7054,0.174032,0,13.5452,1204.94,0.0575729,0.500404,2.62186,0.0905309,7.58532,
243,1282.92,1974.46,2260.4,0.649758,84.8338,0,148.797,1382.08,68.1944,2.1862,191.155,83.802,13.4125,269.105,0,288.602,590.526,227.705,2.53746,1203.33,267.678,18.4718,0.174032,0,62.0135,1204.94,0.0575729,0.434009,2.62186,0.0212818,7.58532,
244,1282.92,2396.39,3619.65,0.535356,107.098,0,206.984,1522.83,115.237,1.91868,319.925,105.797,16.5937,328.512,0,415.243,955.869,366.695,1.81244,1754.69,324.389,27.2977,0.174032,0,62.0135,1204.94,0.0575729,0.327644,2.62186,0.0212818,2.74636,
245,1282.92,2027.6,1995.82,0.632727,75.642,0,213.019,1450.7,99.8623,2.09329,97.517,74.9303,13.8442,255.594,0,415.12,788.931,360.44,2.10438,459.198,249.868,21.4093,0.127834,0,62.0135,1204.94,0.0575729,0.272909,2.62186,0.0212818,2.50518,
246,1282.92,2014.28,2091,0.636912,87.6588,0,159.384,1456.37,82.8204,2.33212,124.237,86.4505,15.0317,287.025,0,306.423,775.023,289.036,2.64752,474.538,283.043,22.7737,0.127834,0,62.0135,1204.94,0.0575729,0.454766,2.62186,0.0212818,7.58532,
247,1282.92,2279.86,3281.08,0.562718,65.8062,0,204.07,1458.6,80.0812,2.089,389.68,64.3941,15.135,197.41,0,399.815,740.874,270.08,2.19291,2260.41,196.167,22.7568,0.127834,0,62.0135,1204.94,0.0575729,0.50083,2.62186,0.0212818,3.71346,
248,1282.92,2300.49,4549.17,0.557673,67.7673,0,150.474,1413.17,57.4906,2.13659,529.263,66.0806,14.1032,238.748,0,293.807,687.008,229.762,2.53004,3844.94,230.987,21.1447,0.127834,0,62.0135,1205.01,0.0575729,0.500141,2.63336,0.0212818,7.58532,
249,1282.31,2461.61,5188.26,0.520923,88.3577,0,142.266,1456.82,68.6897,1.84819,601.456,86.8528,15.3176,313.323,0,290.313,858.506,258.77,1.81031,4103.37,309.15,25.6739,0.127834,0,45.1711,1204.94,0.0494381,0.435857,2.63336,0.0212818,7.53658,
250,1282.05,4147.09,24521.8,0.309144,72.6401,0,153.101,1317.44,47.8278,1.8096,2471,72.077,11.1969,273.601,0,353.79,463.853,186.712,1.52039,24049.5,271.49,15.3715,0.127834,0,62.0135,1204.94,0.0494381,0.500141,2.63336,0.0200548,6.5362,
251,1282.05,4666.61,27430.2,0.274728,72.1005,0,138.413,1363.06,59.5367,1.75856,2947.59,71.2961,12.8621,247.605,0,258.258,636.328,205.32,1.7133,26838,247.052,19.2214,0.127834,0,62.0135,1170.7,0.0494381,0.500141,2.63336,0.0200548,7.58532,
252,1282.05,1772.31,1792.85,0.723376,53.2364,0,140.005,1415.32,63.1732,1.98068,34.314,51.2179,13.0622,234.379,0,294.232,844.802,274.202,2.00397,1221.82,225.727,21.7948,0.158912,0,62.0135,1204.94,0.0494381,0.500141,2.63336,0.0200548,7.58532,
253,1282.05,2210.22,2587.74,0.580055,133.184,0,187.689,1468.78,139.838,2.27583,131.561,131.784,15.1138,399.787,0,365.462,792.702,381.915,2.4974,892.095,397.206,22.9556,0.158912,0,62.0135,1204.94,0.0494381,0.500141,2.63336,0.0200548,7.58532,
254,1282.05,1912.7,2851.39,0.670282,44.4084,0,146.29,1387.41,53.1848,1.82017,224.483,42.2435,12.8619,211.978,0,340.785,795.967,291.83,1.89361,1930.22,207.01,21.7975,0.158912,0,62.0135,1204.94,0.0494381,0.470427,2.63336,0.0151795,7.58532,
255,1282.05,1911.51,1854.33,0.670701,50.0154,0,170.376,1488.48,90.0451,1.99069,46.0175,49.045,15.5395,197.303,0,358.455,930.251,306.129,2.07005,224.412,194.519,26.691,0.158912,0,62.0135,1204.94,0.0494381,0.4114,2.63336,0.0200548,7.58532,
256,1281.78,2930.17,7900.57,0.437441,75.3281,0,153.32,1373.28,59.3599,1.7411,1179.25,74.6313,13.2502,296.782,0,319.242,679.364,221.297,1.34674,7025.4,294.477,20.6344,0.158912,0,62.9411,1204.94,0.0494381,0.499284,2.63336,0.0200548,7.58532,
257,1281.78,1925.69,2090.46,0.66562,56.7727,0,159.628,1465.23,43.5697,1.65408,127.183,56.2615,15.3826,218.266,0,336.386,835.271,191.884,1.54205,1097.28,216.646,25.3888,0.135155,0,62.9411,1204.94,0.0494381,0.141817,2.85777,0.0200548,7.56009,
258,1281.78,2363.75,4504.43,0.542263,101.85,0,200.687,1427.88,73.5742,1.65215,441.959,101.51,14.6374,304.11,0,400.744,791.558,240.087,1.29245,3851.83,303.654,23.7126,0.135155,0,62.9411,1204.94,0.0494381,0.499284,2.84919,0.0200548,7.58532,
259,1281.78,2078.83,2505.45,0.616584,73.7003,0,171.432,1471.38,92.9061,2.07902,180.697,71.881,14.7621,249.806,0,366.538,913.237,333.793,2.36892,1193.02,242.877,23.852,0.135155,0,18.0915,1204.95,0.0631291,0.499284,2.84919,0.0200548,7.58532,
260,1281.78,2055.88,2748.46,0.623468,96.0542,0,137.214,1434.03,105.105,1.88289,177.543,91.0657,12.99,322.475,0,274.343,754.488,353.38,2.05332,1318.27,306.747,18.9749,0.135155,0,63.1291,1204.95,0.0631291,0.448842,2.84919,0.0200548,1.79767,
261,1281.78,1972.34,2391.79,0.649875,74.7067,0,166.387,1367,86.3732,1.82018,190.983,72.9922,12.0848,248.945,0,342.146,602.593,292.085,2.05255,1382.2,244.121,15.897,0.135155,0,63.1291,1204.91,0.0631291,0.370955,2.84919,0.0200548,7.58532,
262,1281.66,1999.52,3062.59,0.640986,51.1323,0,156.089,1326.02,48.2552,1.54446,354.32,50.9003,11.2509,193.528,0,345.521,486.364,209.459,1.56129,2062.08,193.174,14.4178,0.135155,0,63.2021,1204.91,0.0631291,0.449299,2.84919,0.0200548,7.58532,
263,1281.66,1812.75,1659.96,0.707026,62.9718,0,166.997,1367.58,70.8329,1.93719,69.8138,60.1845,12.4287,225.414,0,352.312,578.031,250.93,2.50506,308.835,222.327,17.427,0.135155,0,63.2021,1204.91,0.0631291,0.496734,2.84919,0.0200548,7.58532,
264,1281.66,1845.08,1824.8,0.694635,91.6425,0,142.644,1366.34,79.0746,1.58976,60.4901,90.5387,12.7667,330.933,0,298.105,613.178,280.667,1.7019,220.705,328.582,18.8558,0.135155,0,63.1744,1204.91,0.0631291,0.301117,2.84919,0.0200548,7.58532,
265,1281.46,1960.76,2174.87,0.653556,84.5546,0,161.668,1447.3,95.6705,1.49502,72.332,83.4454,14.2871,308.061,0,339.505,850.997,330.273,1.51364,245.081,304.776,24.4978,0.135155,0,63.0229,1204.91,0.0631291,0.384676,2.84919,0.0200548,3.60834,
266,1281.46,2048,2286.25,0.625717,90.358,0,187.188,1356.74,85.1463,1.85479,225.225,89.102,12.3817,277.725,0,369.537,456.356,251.584,2.61584,1314.94,274.196,14.0411,0.135155,0,63.1744,1204.91,0.0814806,0.282758,2.84919,0.0200548,7.58532,
267,1281.41,2008.24,3099.36,0.638077,50.8433,0,168.268,1336.56,88.5626,1.67462,301.664,49.6545,11.0104,211.152,0,367.125,495.006,313.028,2.38151,1946.67,208.656,12.9106,0.135155,0,63.1744,1204.91,0.0814806,0.496734,2.84919,0.0200548,7.58532,
268,1281.41,1705,1802.4,0.75156,29.0764,0,123.504,1304.4,61.4525,1.203,147.256,28.3642,9.74392,125.908,0,263.106,485.244,252.101,1.76057,927.324,124.215,12.644,0.135155,0,63.1744,1204.91,0.0811475,0.396595,2.84919,0.0200548,5.31605,
269,1280.78,2007.29,3221.19,0.638063,73.1332,0,139.215,1376.97,56.9122,1.34771,274.495,72.4019,12.8102,267.639,0,299.094,642.868,206.086,1.75117,2389.23,266.013,19.1905,0.121849,0,59.5205,1204.91,0.0788399,0.477508,2.84919,0.0200548,7.63255,
270,1280.78,1834.79,1851.64,0.69805,72.0142,0,132.561,1404.87,86.6092,1.53069,54.1952,69.8639,13.1457,271.458,0,248.279,741.758,336.744,2.50871,306.769,265.255,20.1562,0.116046,0,63.3513,1204.91,0.0586307,0.496734,2.84919,0.0200548,7.63255,
271,1280.78,2097.38,2336.36,0.610655,106.127,0,179.014,1402.96,89.9542,1.41888,199.156,105.254,13.4967,290.429,0,336.428,622.851,260.449,2.10435,990.859,289.203,18.2669,0.116046,0,63.3513,1204.91,0.0586307,0.496734,2.84919,0.0200548,7.65145,
272,1280.78,3014.51,10890.5,0.424871,61.0818,0,171.268,1415.42,79.9142,1.38346,1212.21,59.7712,13.4576,245.254,0,349.07,681.098,301.953,2.17892,10334.6,243.536,19.8558,0.116046,0,63.3513,1204.91,0.0586307,0.361471,2.87567,0.0200548,7.65145,
273,1280.78,1867.94,1743.51,0.685663,86.1396,0,143.442,1393.47,69.5959,1.29046,79.0098,81.5281,13.4652,253.191,0,276.193,669.655,239.356,2.10382,828.083,248.784,20.1515,0.116046,0,63.3513,1204.91,0.0586307,0.496734,2.87567,0.0200548,7.65145,
274,1280.78,1842.68,2360.76,0.695063,44.7713,0,143.603,1291.3,51.0751,1.21749,258.257,42.0782,10.3705,184.313,0,313.281,369.39,192.521,2.2751,1730.44,182.741,11.9545,0.116046,0,63.2729,1204.91,0.0586307,0.319067,2.87567,0.0200548,7.28604,
275,1280.78,1820.38,1830.52,0.703577,60.0877,0,158.24,1331.05,51.2633,1.16127,147.036,59.5087,12.0262,194.766,0,321.025,411.95,190.139,2.10788,1067.67,194.634,14.2535,0.116046,0,63.2729,1204.9,0.0586307,0.493118,2.87567,0.0200548,7.65145,
276,1280.78,2039.4,3560.33,0.628017,75.2394,0,168.276,1399.36,56.8276,0.974387,250.662,74.5736,13.4879,265.056,0,366.205,780.809,263.491,1.47141,2073.46,262.704,20.5684,0.116046,0,63.2729,1204.92,0.0586307,0.493118,2.87567,0.0200548,7.65145,
277,1280.78,1846.66,1814.83,0.693563,61.4506,0,136.476,1419.35,87.5882,1.17793,66.2289,60.7214,13.6659,216.095,0,263.975,766.34,291.228,2.07982,299.034,214.972,21.8145,0.116046,0,60.9903,1204.92,0.0586307,0.493118,2.87567,0.0200548,7.65145,
