Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.front.motion_ratio_heave_l.avg,Heave.front.toe_angle_l.avg,Heave.front.tie_rod_angle_top_view_l.avg,Roll.front.roll_center.y.avg,Steering.front.ackerman_angle.avg,Heave.front.side_view_swing_arm_angle_l.avg,Steering.front.tie_rod_angle_front_view_l.avg,Roll.front.camber_angle_gain_roll_l.avg,Roll.front.side_view_swing_arm_angle_l.avg,Heave.front.motion_ratio_heave_l.std_dev,Heave.front.toe_angle_l.std_dev,Heave.front.tie_rod_angle_top_view_l.std_dev,Roll.front.roll_center.y.std_dev,Steering.front.ackerman_angle.std_dev,Heave.front.side_view_swing_arm_angle_l.std_dev,Steering.front.tie_rod_angle_front_view_l.std_dev,Roll.front.camber_angle_gain_roll_l.std_dev,Roll.front.side_view_swing_arm_angle_l.std_dev,Heave.front.motion_ratio_heave_l.best,Heave.front.toe_angle_l.best,Heave.front.tie_rod_angle_top_view_l.best,Roll.front.roll_center.y.best,Steering.front.ackerman_angle.best,Heave.front.side_view_swing_arm_angle_l.best,Steering.front.tie_rod_angle_front_view_l.best,Roll.front.camber_angle_gain_roll_l.best,Roll.front.side_view_swing_arm_angle_l.best,
168,49.1438,230.153,718.705,0.213527,3.8986,6.68261,0.997119,32.685,4.76261,85.5429,2.5794,8.91107,84.0936,13.7258,25.1095,1.9061,17.0786,8.86013,342.921,1.25501,9.17538,337.701,0.44331,1.16263,0.551921,1.319,3.01206,0.245979,1.08148,6.81269,0.0773396,
169,49.1437,112.995,365.827,0.434921,3.57975,4.66118,0.817578,35.1118,4.32064,26.8154,2.40162,8.98019,26.3064,13.5899,17.3742,1.18312,7.96255,5.9105,177.321,0.679227,8.82326,168.638,0.44331,1.16263,0.551904,6.12022,3.01206,0.245969,0.681656,6.81269,0.0773591,
170,49.1437,170.742,490.375,0.287824,7.584,8.40907,1.33583,36.3997,3.64104,49.6419,2.32595,12.4174,48.9876,21.0484,31.7662,2.85053,17.8188,3.77777,223.546,0.253075,20.157,223.235,0.44331,1.16263,0.551904,9.07305,0.869229,0.245969,1.19115,6.81268,0.0773591,
171,49.1437,195.773,557.431,0.251024,6.36766,8.57616,1.0306,34.425,4.28263,64.8254,2.32961,10.1703,63.7658,20.2319,32.0801,1.83469,10.5791,5.51495,256.333,0.278951,11.8299,252.948,0.443312,1.16263,0.551904,6.23098,3.01205,0.245969,1.45744,6.81267,0.0773591,
172,49.1437,210.243,611.157,0.233747,5.93189,10.8733,0.867107,32.5362,4.45316,70.6268,2.46282,12.5451,69.9464,18.7894,33.3984,1.17423,6.9344,5.6149,275.348,0.523528,20.0188,273.839,0.443308,1.16262,0.551912,5.54497,3.01205,0.245978,2.34565,6.81267,0.0773591,
173,49.1437,135.397,450.393,0.362959,3.94793,6.68837,0.955713,33.0046,3.89317,37.3904,2.6066,10.1221,36.7885,14.7135,26.5719,1.72567,6.08431,4.68103,216.187,1.588,16.6708,210.713,0.443311,1.16262,0.551912,0.710702,2.70926,0.24598,0.572119,6.81267,0.0773591,
174,49.1437,209.455,649.493,0.234627,6.41252,8.59219,1.17964,40.9835,5.17797,67.0626,2.70281,13.0327,64.3107,18.1755,27.1685,2.02452,51.3938,8.77333,308.503,1.63537,22.7878,293.486,0.443306,1.16262,0.551923,11.9435,3.01205,0.245986,2.35547,6.81267,0.0773673,
175,49.1437,132.749,376.591,0.370199,4.91773,4.74023,0.853972,40.0337,4.14167,33.4909,2.40672,8.96245,33.2021,17.8257,16.455,1.3216,30.0538,4.86711,168.373,0.850048,9.81485,165.837,0.443306,1.16262,0.551923,9.74503,3.01205,0.245982,0.59752,6.81266,0.0773664,
176,49.1437,214.425,686.264,0.229188,4.88184,4.0779,0.986759,36.6705,3.69337,77.7922,2.53022,7.70934,76.083,16.3324,11.4835,1.86581,17.0981,2.95567,325.749,0.789365,5.13418,321.243,0.443306,1.16262,0.551928,13.2845,0.979258,0.245982,2.35546,6.81266,0.0773664,
177,49.1437,222.465,622.434,0.220905,7.29389,10.9847,1.40243,34.7116,5.86153,72.5883,2.62926,15.2112,71.7824,19.0453,35.5083,2.58479,12.8859,10.0532,289.112,1.12061,27.4019,285.916,0.443304,1.16262,0.551934,8.0455,1.43925,0.24598,1.21021,6.81266,0.0773625,
178,49.1437,195.756,736.541,0.251045,2.44182,3.63609,0.793019,36.2173,3.96936,70.8058,2.34767,7.56123,67.9841,10.366,16.2581,1.32497,17.5135,5.22309,355.681,0.305703,8.94277,340.929,0.443293,1.16262,0.551948,1.6801,3.01206,0.245971,1.56416,6.81266,0.0773614,
179,49.1437,185.05,687.352,0.26557,2.81427,1.81457,0.797149,35.238,4.56024,65.8973,2.64027,8.78517,62.5029,11.7452,3.83692,1.27898,9.95702,8.98193,335.233,1.38706,12.6179,316.149,0.443293,1.16262,0.551949,7.41283,3.01205,0.245971,2.35546,6.81266,0.0773589,
180,49.1436,246.696,684.004,0.199207,7.41779,8.68483,1.0827,33.8057,5.946,87.6547,2.84235,12.5791,86.6832,21.2554,30.3306,1.83006,11.769,10.6584,312.928,1.6817,21.2603,307.953,0.443293,1.16261,0.551949,5.3153,3.01205,0.245974,2.35546,6.81266,0.0773635,
181,49.1436,262.065,738.668,0.187525,7.69209,7.89666,1.59446,33.4876,4.35549,96.6772,2.74557,12.5487,95.0669,21.9613,27.3871,3.22548,7.65721,7.07034,341.338,1.36875,22.0852,336.394,0.443296,1.16261,0.551948,5.877,0.101677,0.24597,2.35545,6.81265,0.0773635,
182,49.1436,175.306,632.249,0.28033,2.46779,3.01797,0.900021,34.1918,3.32409,61.0653,2.53444,8.8625,58.9421,9.91927,13.8047,1.85768,4.36402,2.62654,307.564,1.39,12.5683,296.275,0.443297,1.1626,0.551948,6.89356,1.1907,0.245968,1.53458,6.81264,0.0773648,
183,49.1436,69.3093,98.7971,0.709047,3.25688,6.64048,0.752468,35.8061,5.01542,2.89621,2.56259,9.71503,2.66417,13.6934,30.0193,1.15437,12.7197,12.5767,43.2939,1.01583,16.5129,52.0508,0.443306,1.1626,0.551948,13.5235,3.01205,0.245962,2.35543,6.81263,0.0773673,
184,49.1436,154.371,535.439,0.318347,4.76007,6.33745,0.940089,42.4023,4.22346,43.3303,2.61317,7.8381,41.9259,17.291,22.8633,1.67461,38.3721,5.1426,246.747,1.06487,5.42542,244.253,0.4433,1.16259,0.551948,34.4821,3.01204,0.245961,2.35542,6.81263,0.0773673,
185,49.1436,105.25,275.519,0.466922,5.10287,4.9853,0.901025,34.4284,4.09451,22.5371,2.38534,8.72504,22.0905,18.4563,18.6755,1.57824,9.6537,6.14979,119.798,0.273523,9.28454,119.534,0.443299,1.16258,0.551948,9.23604,3.01204,0.245961,1.82032,6.81262,0.0773659,
186,49.1436,201.371,656.071,0.244044,7.83574,5.13568,1.39536,35.9093,4.97735,67.3966,2.58711,11.0381,65.0961,30.0267,13.974,2.78497,9.79398,8.47501,308.988,0.911985,13.9137,299.32,0.443297,1.16258,0.551945,5.02574,0.978857,0.245961,2.35541,6.81262,0.077384,
187,49.1436,199.738,532.758,0.24604,7.42123,10.8853,1.14936,33.535,5.65812,62.09,2.54344,14.7467,61.709,21.1943,32.1529,1.90134,9.70247,8.61106,230.884,1.55089,27.262,229.994,0.443297,1.16258,0.551939,9.21193,3.01204,0.245961,0.590116,6.81262,0.0773962,
188,49.1436,103.125,299.26,0.476545,4.3696,6.55216,1.00091,35.3337,4.02349,19.5447,2.38827,10.6605,19.2515,15.9361,27.1529,2.17123,12.6686,5.72723,133.533,0.363932,17.2079,132.966,0.443298,1.16258,0.551939,13.5152,2.04205,0.245961,1.61338,6.81262,0.0773962,
189,49.1436,92.1562,244.766,0.533264,3.28231,4.24278,0.705383,33.9202,4.02736,18.3624,2.54377,6.87483,18.1971,14.0637,16.3179,0.973926,4.82249,5.12758,112.26,1.13017,3.77211,112.151,0.443298,1.16258,0.551939,1.93467,3.01204,0.245956,2.35541,6.77926,0.0774148,
190,49.1436,121.985,257.164,0.402867,6.17711,6.99966,1.2371,34.0196,5.32932,27.6117,2.53461,10.6772,27.3985,19.3509,24.3429,2.55806,4.83586,10.7161,98.9184,0.96875,19.9303,100.152,0.443298,1.16258,0.551945,11.8894,2.33005,0.245956,1.0593,1.81393,0.0774175,
191,49.1436,213.872,611.592,0.22978,6.38579,7.57483,1.11135,38.7448,5.10011,71.7012,2.76709,9.55291,70.9338,20.4153,26.9728,2.13968,40.9469,10.3223,286.393,1.68723,11.8568,280.116,0.443297,1.16258,0.551945,5.67273,3.01204,0.245956,1.55856,6.81262,0.0774175,
192,49.1435,175.051,633.746,0.280739,2.63134,2.90155,0.58969,35.6647,3.56376,60.1217,2.40289,8.51501,58.6602,11.4538,10.3335,0.216043,13.074,3.12655,304.851,0.634451,12.2691,297.255,0.443297,1.16258,0.551945,7.42787,3.01204,0.245956,1.18361,4.65309,0.0774167,
193,49.1435,146.63,609.104,0.335153,4.39714,3.42854,1.00459,36.915,5.34252,42.8854,2.44034,8.68356,41.5329,15.5817,10.1447,1.83839,11.42,9.48711,296.164,0.441441,7.68505,288.326,0.443296,1.16258,0.551945,34.4822,3.01205,0.245956,2.35541,6.81262,0.0774176,
194,49.1435,127.593,470.045,0.385157,4.72238,3.35251,1.08372,35.2642,4.52582,34.016,2.4963,9.1296,33.0029,17.0902,10.6891,2.19693,7.99925,8.11864,223.284,0.795577,9.19426,217.377,0.443294,1.16258,0.551962,6.59124,3.01205,0.245956,1.50903,6.81262,0.0774242,
195,49.1435,194.897,702.992,0.252151,4.46491,3.42478,1.09464,35.73,4.59203,68.2284,2.297,8.3789,66.6867,16.0747,10.7221,2.14971,10.2281,7.66024,336.345,0.325518,7.14532,328.115,0.443294,1.16258,0.551961,3.6809,3.01205,0.245956,1.01702,6.81262,0.0774234,
196,49.1435,119.38,491.653,0.411657,0.547639,1.99987,0.739249,34.7619,4.00264,34.4924,2.34778,6.99101,33.4973,2.76495,6.02443,1.35639,2.17716,6.95688,241.517,0.0680657,1.85394,235.86,0.443295,1.16258,0.551961,34.4822,3.01205,0.245953,1.97346,6.81261,0.0774237,
197,49.1435,125.169,388.597,0.392617,3.42769,3.47488,0.948352,39.504,4.31061,31.3604,2.66943,8.35914,31.1146,14.6558,14.7594,1.95983,39.4568,9.34243,170.306,1.58553,8.68581,169.819,0.443295,1.16258,0.551961,7.66099,1.30625,0.245953,2.3554,6.81261,0.0774208,
198,49.1435,79.8211,214.743,0.615671,1.82985,3.75619,0.639271,33.9868,3.26908,12.8314,2.35691,8.48126,12.6704,9.70587,18.1574,0.682667,6.4782,2.0711,88.9394,0.309529,11.6815,89.4322,0.443295,1.16257,0.551959,9.71086,3.01205,0.245953,2.3554,6.81261,0.0774195,
199,49.1435,217.653,611.86,0.225788,5.38836,9.2668,1.15151,32.7367,4.68837,75.7096,2.84513,10.9615,74.9055,17.031,32.69,2.1832,6.57463,8.12235,277.064,2.00352,19.2886,282.117,0.443295,1.16257,0.551958,2.29557,3.01205,0.245958,2.03237,6.70295,0.0774249,
200,49.1435,95.0714,165.101,0.516912,5.00338,9.70534,1.04071,34.0231,6.30322,11.531,2.62655,13.5579,11.2802,16.1833,37.783,1.85369,7.15239,12.8961,73.4632,1.09783,24.6986,78.8043,0.443295,1.16257,0.551959,11.7051,3.01205,0.245958,2.3554,6.81261,0.0774281,
