Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.rear.side_view_swing_arm_angle_l.avg,Heave.rear.p_rod_length_l.avg,Heave.rear.coil_over_length_l.avg,Heave.rear.tie_rod_angle_top_view_l.avg,Heave.rear.toe_angle_l.avg,Heave.rear.roll_center_gnd.z.avg,Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,Heave.rear.side_view_swing_arm_angle_l.std_dev,Heave.rear.p_rod_length_l.std_dev,Heave.rear.coil_over_length_l.std_dev,Heave.rear.tie_rod_angle_top_view_l.std_dev,Heave.rear.toe_angle_l.std_dev,Heave.rear.roll_center_gnd.z.std_dev,Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,Heave.rear.side_view_swing_arm_angle_l.best,Heave.rear.p_rod_length_l.best,Heave.rear.coil_over_length_l.best,Heave.rear.tie_rod_angle_top_view_l.best,Heave.rear.toe_angle_l.best,Heave.rear.roll_center_gnd.z.best,Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,Roll.rear.camber_angle_gain_roll_l.best,
92,1335.97,2383.39,2382.03,0.560534,95.067,0,428.375,3.79104,126.936,1532.15,81.5395,92.4046,23.1265,264.709,0,850.169,2.53927,336.045,961.226,208.755,262.401,25.3123,1.57851,0,24.1832,0.364113,1.6836,1182.73,4.42694,0.565095,3.75835,
93,1335.97,2690.87,2577.63,0.496481,106.87,0,588.525,3.21449,85.1854,1660.68,113.145,105.213,28.0371,271.4,0,1050.87,1.47486,236.703,1025.55,229.15,269.981,29.8844,1.16352,0,115.358,0.163371,1.62387,1182.89,4.42694,0.335001,6.7068,
94,1335.63,2392.11,2567.9,0.558345,79.553,0,517.699,3.41528,62.5801,1542.9,81.974,78.4859,25.5041,245.828,0,994.852,2.0925,222.927,932.977,224.333,245.151,27.5489,1.16352,0,115.358,1.73235,1.67845,1182.76,4.42694,0.335001,14.5733,
95,1335.63,2570.31,2449.89,0.519635,110.274,0,504.216,3.35525,155.221,1552.29,111.044,110.265,23.6471,314.725,0,828.154,2.16746,366.883,855.761,217.868,314.158,24.3626,1.16352,0,112.134,0.656895,1.67845,1182.76,4.42694,0.335001,8.84082,
96,1335.63,2546.22,2508.27,0.524551,141.822,0,584.202,2.93182,105.092,1477.65,72.0134,139.489,23.0199,327.033,0,1085.11,1.39168,270.677,779.404,161.969,322.718,22.5637,1.16352,0,115.358,0.744113,1.5227,1049.53,4.42694,0.335001,9.62903,
97,1335.63,2685.53,2596.57,0.497342,192.22,0,507.153,3.27721,138.374,1509.74,119.747,191.051,23.9676,402.661,0,906.304,2.16767,301.984,743.76,249.443,409.656,21.3338,1.16352,0,101.178,0.321705,1.5227,1182.76,4.42694,0.335001,12.4516,
98,1335.63,2808.18,2657.71,0.47562,131.929,0,582.693,3.76253,159.249,1665.51,102.726,136.369,25.9332,320.025,0,871.959,2.75616,430.703,916.869,207.302,320.663,24.4759,1.16352,0,111.95,0.33634,1.5227,1182.76,4.42694,0.335001,14.4219,
99,1335.36,2556.45,2993.88,0.522347,132.28,0,532.743,3.33073,125.577,1538.24,70.8573,130.087,23.3346,385.775,0,977.148,2.35585,381.562,921.923,162.606,379.931,22.0109,1.16352,0,111.95,1.46513,1.63639,1182.76,4.42694,0.335001,14.4219,
100,1335.36,2765.87,2624.55,0.482799,156.232,0,652.589,3.56131,77.9482,1577.61,117.104,154.369,26.4469,337.759,0,1058.48,2.47738,204.187,891.952,228.93,336.359,25.8189,1.16352,0,111.95,0.896657,1.62981,1055.85,4.42694,0.335001,14.5076,
101,1335.36,2778.64,2643.5,0.480579,199.069,0,664.328,3.03423,117.722,1451.05,122.258,197.652,23.5298,407.684,0,1083.44,2.03507,248.107,762.87,229.749,403.361,22.429,1.16352,0,114.735,1.1314,1.61861,1073.15,4.42694,0.335001,14.5865,
102,1335.36,2532.99,2625.98,0.527187,123.136,0,523.852,3.18095,100.93,1565.29,70.6651,120.269,25.6638,321.52,0,932.43,2.2215,242.052,922.811,173.245,319.061,26.4048,1.16352,0,114.735,0.839502,1.59244,1148.97,5.37041,0.335001,14.6278,
103,1335.36,2597.12,2550.72,0.514167,154.894,0,425.844,3.16645,146.078,1611.67,81.3682,149.228,24.8755,377.055,0,723.846,2.14024,332.699,1005.42,172.518,358.308,26.3175,1.16352,0,114.735,0.261042,1.61861,1102.55,3.83006,0.335001,6.49191,
104,1335.36,2758.43,3035.18,0.4841,158.016,0,536.204,3.13549,189.542,1601.48,90.2647,155.227,24.5617,323.992,0,908.799,2.03527,586.077,1130.96,202.623,320.662,21.8866,1.16352,0,114.735,0.087281,1.61861,1107.69,5.37041,0.335001,14.6315,
105,1334.98,2641.17,2650.92,0.505451,175.97,0,526.668,3.47074,110.043,1537.36,88.5052,173.021,26.1297,404.05,0,845.813,2.35769,353.878,820.764,161.522,397.386,24.0928,1.16352,0,115.332,1.69556,1.61861,1182.76,5.9953,0.335001,14.7426,
106,1334.98,2338.4,2323.93,0.570895,135.467,0,435.732,3.05085,101.608,1425.45,83.5582,132.557,20.9764,358.696,0,893.495,1.8121,275.559,628.799,195.808,350.696,17.8787,1.4724,0,114.11,0.335184,1.59734,1182.76,7.33066,0.476938,11.1125,
107,1334.98,3171.01,3139.11,0.420995,243.742,0,704.084,3.38081,175.295,1634.12,142.867,240.589,26.9361,456.562,0,1077.3,2.36665,376.629,779.44,253.444,466.505,22.3706,1.4724,0,115.012,0.46711,1.59734,1056.83,5.16237,0.476938,14.7426,
108,1334.98,1959.47,1929.47,0.681297,83.6593,0,367.836,2.49756,34.3232,1322.12,47.1283,82.7543,19.1534,303.284,0,858.844,0.763063,164.812,539.439,159.54,302.199,15.6455,1.43171,0,115.322,0.583698,1.59734,1182.6,7.33066,0.418471,14.7426,
109,1334.98,2455.02,2406.14,0.543777,117.859,0,503.528,3.32328,150.356,1452.02,92.8223,114.6,20.508,317.023,0,958.854,1.97859,363.104,616.752,207.183,307.418,15.06,1.43171,0,89.6189,2.13933,1.59734,1182.76,5.48564,0.418471,4.91238,
110,1334.98,2201.64,2156.18,0.606358,140.538,0,410.633,3.06972,80.8423,1322.27,86.0514,138.856,19.3797,351.724,0,775.615,1.95657,227.678,485.978,224.313,351.74,14.7106,1.43171,0,114.758,0.170727,1.6261,1024.43,5.9806,0.418471,14.7426,
111,1334.78,2215.04,2197.77,0.6026,95.7106,0,408.254,3.20261,105.923,1413.14,75.7435,93.1335,19.9319,259.405,0,681.147,2.37422,270.678,705.842,193.726,256.766,16.1622,1.43171,0,114.758,1.09665,1.6261,1182.76,6.65897,0.418471,14.6346,
112,1334.78,2347.45,1948.55,0.56861,90.5743,0,377.805,3.20623,87.4544,1585.02,89.6096,88.9506,24.835,237.737,0,568.169,2.28265,210.76,853.275,160.661,236.171,23.9449,1.43171,0,113.868,0.126981,1.62091,1182.76,5.63185,0.418471,8.5576,
113,1334.78,2755.26,2677.41,0.484449,153.614,0,610.754,3.74291,154.515,1579.7,79.4105,148.739,24.794,316.094,0,1019.59,2.69781,333.449,882.324,147.075,308.593,22.3496,1.43171,0,115.696,0.815223,1.6261,1064.54,6.65897,0.418471,14.6174,
114,1334.78,2710.06,2442.41,0.492529,232.728,0,613.025,3.41336,157.979,1394.06,61.071,227.432,20.3518,468.87,0,991.04,2.73437,329.348,540.331,120.241,458.066,13.6109,1.43171,0,78.6298,2.13183,1.59714,1100.72,6.65897,0.418471,8.64215,
115,1334.58,2304.26,2326.21,0.579179,137.026,0,416.136,3.11362,112.874,1409.1,68.7515,135.174,22.0908,351.134,0,812.936,2.52085,303.636,671.078,153.655,345.007,20.0313,1.43171,0,115.696,0.284277,1.59714,1104.47,6.65897,0.418471,14.606,
116,1334.58,2324.76,2231.44,0.574071,105.934,0,421.517,3.36566,56.8571,1511.92,95.4515,104.947,24.7694,311.429,0,773.138,2.6852,187.488,828.561,226.207,310.98,25.4681,1.43171,0,53.5693,0.609628,1.59714,1182.76,5.11859,0.418471,6.93152,
117,1334.58,2550.82,2526.23,0.523196,173.921,0,509.84,3.25745,138.833,1454.84,76.9657,172.375,20.7936,379.405,0,858.202,2.22511,319.278,691.875,169.622,381.23,16.8233,1.43171,0,113.883,0.702414,1.59714,1063.58,6.65897,0.418471,4.70835,
118,1334.58,2257.63,2048.99,0.591142,98.2785,0,490.693,2.91102,109.69,1383.84,57.363,95.4851,19.3648,274.028,0,923.033,2.07461,298.157,475.076,115.911,278.401,14.759,1.43171,0,115.44,0.570131,1.59714,1182.76,6.65897,0.418471,1.82842,
119,1334.58,3043.61,3045.29,0.438486,148.598,0,765.083,3.06894,150.972,1695.07,107.286,145.98,27.5478,316.305,0,1219.29,2.16755,321.251,1046.89,224.53,312.249,27.994,1.43171,0,115.673,0.100339,1.59714,1182.76,6.65897,0.418471,14.6174,
120,1334.58,2686.23,2652.63,0.496822,187.862,0,490.558,3.89716,150.413,1567.56,79.7779,181.488,24.6763,380.726,0,866.803,3.50659,362.807,952.816,148.162,371.97,25.1998,1.43171,0,80.2574,0.895847,1.54551,1019.22,7.82792,0.418471,6.37466,
121,1334.02,2493.36,2870.2,0.535029,170.983,0,383.166,3.21213,147.574,1515.03,81.8339,168.091,23.4662,426.442,0,799.021,2.32002,407.596,902.067,182.398,420.918,22.2222,1.39311,0,116.223,1.92768,1.59423,1137.25,7.5009,0.418471,14.6174,
122,1334.02,2312.42,2537.69,0.576895,117.702,0,387.6,3.26636,62.6026,1514.39,87.3648,115.128,24.358,347.459,0,746.804,2.6365,308.154,997.02,195.109,330.525,26.5218,1.39311,0,116.223,1.83408,1.51093,1182.76,7.5009,0.421602,6.50685,
123,1334.02,2516.43,2451.25,0.530124,145.244,0,544.311,3.11189,71.9976,1483.65,99.6011,144.052,24.4677,335.455,0,889.397,2.11002,199.178,798.472,203.165,334.56,24.2505,1.30863,0,116.5,1.48493,1.51093,1050.27,7.5009,0.393328,14.6174,
124,1334.02,3115.97,4163.2,0.428124,150.05,0,669.059,3.22047,181.337,1579.87,363.739,145.613,23.0755,351.123,0,1081.66,2.69422,395.276,804.052,2114.04,346.463,21.1229,1.30863,0,115.576,0.455969,1.51093,1183.02,6.7292,0.393328,5.47958,
125,1334.02,2451.94,2224.94,0.544067,105.662,0,469.997,2.98717,116.683,1538.27,88.7211,105.988,23.6285,273.055,0,815.667,2.19703,296.354,859.497,324.618,274.8,22.1086,1.30863,0,116.5,0.140704,1.51093,1175.94,7.5009,0.393328,14.6174,
126,1333.71,2788.66,2917.06,0.478261,139.119,0,602.98,2.89181,115.663,1658.7,103.21,137.484,28.6169,335.86,0,991.863,2.05503,266.474,1040.73,227.754,334.785,31.5206,1.30863,0,116.714,0.218561,1.47135,1183.02,7.5009,0.393328,4.21188,
127,1333.71,2369.25,2265.44,0.562925,135.756,0,337.887,2.77371,115.444,1519.35,101.467,133.088,23.4896,301.732,0,626.443,1.71456,303.341,864.009,216.447,298.797,23.2036,1.30863,0,81.252,0.312695,1.47135,1022.91,7.5009,0.393328,14.6684,
128,1333.71,2486.25,2271.15,0.536435,136.477,0,516.458,3.04116,77.9838,1492.91,98.5842,135.588,25.2046,322.409,0,806.339,2.32537,229.627,757.99,226.471,322.39,24.8263,1.30863,0,115.963,0.218854,1.47135,1183.02,4.47658,0.393328,14.7687,
129,1333.61,2185.52,2165.1,0.610201,111.926,0,401.214,2.38458,67.6468,1409.53,61.6436,110.13,21.0455,341.402,0,810.633,1.77699,235.596,623.321,136.037,337.479,19.2648,1.30863,0,115.608,0.427898,1.47135,1183.02,7.36944,0.393328,3.63716,
130,1333.61,2972.81,2799.65,0.448601,159.112,0,662.658,2.43206,165.141,1703.4,95.452,156.768,27.8471,321.108,0,940.806,1.8484,341.655,1049.47,168.662,320.908,28.5325,1.26482,0,115.608,0.399822,1.47135,1183.02,7.5009,0.393328,6.02558,
131,1333.61,2477.13,2616.49,0.538368,131.051,0,392.945,2.40637,126.548,1574.92,97.2383,128.529,23.4987,345.565,0,745.131,2.33143,362.924,958.351,190.319,335.303,22.4114,1.26482,0,115.608,0.408804,1.47135,1183.23,7.5009,0.393328,12.9668,
132,1333.29,2439.63,2238.9,0.546512,143.595,0,478.686,2.86341,120.075,1462.81,69.4308,140.165,22.0032,356.672,0,821.391,2.60596,326.64,687.602,146.71,352.931,18.8106,1.26482,0,116.274,1.30287,1.47135,1183.22,7.5009,0.393328,14.8388,
133,1333.16,2225.77,2557.65,0.598965,105.238,0,370.05,2.03989,62.2289,1496.34,63.3874,102.65,23.8267,304.075,0,782.904,1.87789,311.206,917.76,164.868,296.202,23.9419,1.25011,0,115.373,0.305367,1.47135,1183.25,6.17708,0.371407,14.843,
134,1333.16,2918.4,2868.7,0.45681,247.207,0,529.947,2.63359,157.472,1622.44,85.895,245.354,27.4547,462.928,0,812.431,2.51544,326.136,983.071,185.513,483.383,26.6298,1.25011,0,116.274,0.229048,1.46069,1074.29,7.5009,0.371407,14.843,
135,1332.99,2477.6,2344.27,0.538017,115.439,0,489.453,2.89754,101.868,1562.75,70.0629,111.701,23.43,340.099,0,820.366,3.03981,311.474,876.851,157.292,347.361,24.2288,1.21618,0,116.274,0.373414,1.46069,1183.25,7.02673,0.371407,5.67058,
136,1332.99,2179.76,2110.72,0.611531,93.5932,0,388.253,2.51124,100.726,1436.45,46.8133,90.3896,21.0187,294.559,0,758.362,2.53251,311.984,822.467,95.5371,288.4,21.3638,1.21618,0,67.414,1.21842,1.43003,1093.97,7.02673,0.371407,13.1268,
137,1332.99,3052.79,3067.93,0.436647,204.315,0,608.155,3.21308,145.768,1752.93,108.567,199.838,29.9977,474.593,0,942.022,3.21863,352.683,1006.9,215.113,466.365,31.2609,0.965192,0,116.274,1.04719,1.43003,1183.12,7.02673,0.316235,14.8142,
138,1332.99,2643.03,2522.91,0.504341,174.373,0,555.019,3.01577,77.185,1534.03,101.212,172.106,26.0902,402.335,0,929.969,3.40682,215.89,844.924,224.32,399.722,26.191,1.21618,0,116.274,1.03683,1.43003,1051.48,7.02673,0.358861,5.0552,
139,1332.99,2588.19,2547.7,0.515027,163.167,0,427.37,2.56425,110.143,1622.46,72.3865,161.832,28.2703,380.935,0,754.244,2.68,310.789,939.866,163.483,379.911,29.0462,1.21618,0,117.149,1.37477,1.43003,1183.12,7.02673,0.358861,14.853,
140,1332.63,2713.84,3174.37,0.491051,201.732,0,446.658,2.81457,161.467,1595.26,81.7941,198.605,25.5134,498.911,0,723.503,3.3296,466.338,1083.27,207.734,482.612,27.258,1.21369,0,117.149,0.716327,1.42712,1049.22,7.02673,0.3528,14.853,
141,1332.63,2738.13,2978.78,0.486694,147.632,0,564.532,2.35127,129.822,1627.64,97.0737,142.929,26.1498,323.87,0,1001.19,2.68794,320.269,989.972,239.379,313.654,25.3996,1.21369,0,117.253,0.702085,1.42712,1183.06,7.02673,0.3528,14.853,
142,1332.63,2581.98,2452.45,0.516128,128.772,0,544.444,2.39683,104.215,1561.13,89.4611,126.745,24.8126,293.916,0,929.259,2.43759,287.305,841.1,197.616,291.832,23.0607,1.21369,0,117.253,0.327086,1.42712,1183.12,7.02673,0.3528,14.853,
143,1332.63,2191.31,2180.29,0.608145,68.0991,0,325.559,2.45779,106.846,1534.5,64.8482,65.5942,23.3991,221.228,0,596.911,2.86143,347.987,956.803,168.352,216.917,25.3534,1.19378,0,117.253,0.944205,1.42451,1183.15,7.02673,0.3528,14.8392,
144,1332.63,3141.51,2773.19,0.424201,187.441,0,749.37,2.34669,210.922,1655.28,122.557,186.593,27.0061,321.612,0,1013.88,2.42165,427.355,793.052,218.857,354.308,21.768,1.19378,0,117.253,0.479787,1.42451,1183.29,7.02673,0.3528,13.854,
145,1332.63,2132.77,2066.5,0.624837,75.2507,0,420.678,2.01466,37.9287,1435.18,65.5408,74.3054,21.868,238.261,0,835.808,2.09039,214.829,724.333,169.293,238.34,20.3466,1.19378,0,117.253,0.415541,1.40465,1183.28,7.02673,0.3528,14.8392,
146,1332.63,2339.74,2207.45,0.569563,127.059,0,432.6,1.933,64.7368,1492.48,70.9598,125.539,24.4413,298.837,0,775.876,1.60131,221.557,829.1,155.073,294.676,25.3291,1.19378,0,117.803,0.419801,1.40465,1183.26,8.64871,0.3528,2.93057,
147,1332.63,1972.16,1883.49,0.675721,89.1096,0,296.106,1.92709,74.6883,1344.33,58.3222,88.1166,19.5616,282.756,0,566.773,1.9211,236.288,572.165,164.097,280.314,16.5431,1.19378,0,117.803,0.146039,1.40465,1151.91,8.46425,0.3528,14.8392,
148,1332.63,2911.57,2820.93,0.457702,229.793,0,547.393,2.38922,130.986,1638.26,106.986,227.596,28.1667,437.621,0,788.873,2.34044,279.614,851.068,217.044,432.837,27.918,1.20149,0,117.803,0.727608,1.40465,1183.28,8.64871,0.3528,14.8433,
149,1332.63,2482.95,2421.31,0.536713,181.454,0,450.621,2.13266,121.266,1435.39,90.3319,179.586,22.1642,393.208,0,762.007,2.09483,272.525,703.003,185.88,392.964,22.3197,1.18335,0,117.803,0.950004,1.40465,1035.38,8.64871,0.349158,2.81056,
150,1332.63,2512.37,2576.47,0.530428,131.439,0,506.173,2.36639,103.415,1538.17,77.3782,129.443,23.9844,348.309,0,799.507,2.64924,350.466,831.781,184.361,344.026,23.0956,1.18335,0,117.64,0.105646,1.40465,1015.69,7.85349,0.349158,14.8433,
151,1332.63,2586.89,2419.76,0.515148,138.147,0,473.41,2.49852,98.0511,1634.62,76.0379,137.052,27.0751,372.559,0,815.498,2.81956,293.202,942.906,183.653,370.388,28.3309,1.18335,0,80.141,0.479277,1.40465,1108.87,6.77451,0.349158,5.03359,
152,1332.63,2942.44,2838.8,0.452901,166.61,0,673.703,3.21496,159.99,1660.54,88.9027,163.676,25.7973,349.09,0,1075.48,3.79416,387.867,933.95,171.993,351.551,25.3268,1.18335,0,42.4752,0.366429,1.40465,1183.28,7.85349,0.347819,3.85756,
153,1332.54,2360.84,2129.29,0.564437,99.0921,0,498.8,1.87662,52.518,1472.78,114.562,98.2507,22.9595,245.745,0,854.319,1.85505,180.621,758.393,240.234,245.302,21.5429,1.18335,0,117.656,0.424057,1.40316,1183.28,7.85349,0.349114,11.0921,
154,1332.54,2612.65,2645.13,0.510035,156.92,0,501.382,2.29099,129.582,1562.49,82.0045,153.411,24.5731,381.027,0,890.342,2.1922,332.197,814.609,201.707,375.739,22.157,1.18335,0,117.656,0.411925,1.40465,1183.28,7.85349,0.349114,14.8242,
155,1332.54,2493.31,2555.72,0.534448,103.701,0,534.096,2.56457,81.1112,1574.06,70.7088,101.78,25.2848,283.732,0,1032.43,3.06553,277.09,883.958,187.672,276.278,24.4828,1.18335,0,117.598,0.633131,1.40465,1183.29,7.36397,0.349114,14.8327,
156,1332.54,2580.89,2683.4,0.516311,102.387,0,442.671,2.39362,120.259,1689.69,95.5472,100.178,27.773,306.087,0,776.394,3.17087,346.491,1160.13,217.48,300.5,31.5906,1.18335,0,118.086,0.217219,1.40465,1183.3,7.36397,0.349114,14.8327,
157,1332.47,2693.64,2709.14,0.494672,160.42,0,582.276,2.34002,102.077,1514.24,149.831,158.524,23.9308,380.603,0,987.171,2.44939,276.5,849.061,290.306,385.169,23.7383,1.18335,0,118.21,0.552116,1.40465,1183.29,7.22687,0.349114,9.62539,
158,1332.47,2837.11,2941.92,0.469658,175.104,0,562.658,2.19961,149.35,1669.73,78.7279,172.159,27.1748,424.848,0,916.877,2.49732,399.06,1042.83,177.729,420.843,27.6463,1.18335,0,118.863,0.213973,1.40465,1183.29,3.81938,0.349114,14.8327,
159,1332.43,2762.51,2638.06,0.482325,185.29,0,489.492,2.81365,148.91,1618.91,104.397,186.942,25.756,376.923,0,794.559,3.12735,428.128,1026.47,199.294,375.028,25.1232,1.03753,0,112.2,1.27487,1.39142,1028.13,7.36397,0.349114,14.8284,
160,1332.43,2449.62,2596.54,0.543933,119.902,0,496.925,1.98973,71.4119,1530.28,86.1789,117.732,25.1951,346.86,0,966.518,2.10706,236.169,911.884,217.325,342.291,26.5866,1.18335,0,118.953,0.817683,1.39554,1183.27,7.36397,0.348918,14.8327,
161,1332.43,3017.08,2892.18,0.441628,191.167,0,638.759,2.48331,146.185,1703.02,116.853,189.34,29.2803,432.117,0,988.873,2.51573,368.16,1105.23,217.718,429.063,31.168,0.965019,0,35.6352,0.745509,1.41256,1180.95,7.36397,0.343005,9.64723,
162,1332.43,2568.15,2065.68,0.518828,163.526,0,476.332,2.1671,100.199,1583.96,61.2155,155.663,25.0918,321.38,0,729.299,2.25323,253.898,822.962,153.55,309.702,24.2608,1.17106,0,80.352,1.1018,1.41256,1069.69,5.64614,0.34542,3.58935,
163,1332.43,2318.01,2437.11,0.574814,105.639,0,449.308,2.37332,106.888,1467.81,60.1091,104.2,21.6859,306.066,0,820.613,2.74634,291.963,810.255,156.639,301.105,21.0874,1.18335,0,118.6,0.658376,1.41103,1183.27,7.57257,0.34542,14.8327,
164,1332.43,2788.77,2864.49,0.477784,161.956,0,563.129,2.38568,121.891,1646.46,110.833,157.051,25.0573,314.702,0,909.894,2.97682,345.106,994.386,250.226,309.474,25.5192,1.18591,0,81.509,0.559135,1.41256,1183.27,5.41163,0.34542,3.66901,
165,1332.42,2633.89,2452.2,0.505876,135.826,0,565.825,2.59494,138.609,1553.87,77.3653,134.744,25.0605,329.826,0,877.517,2.98517,314.04,946.717,169.242,329.326,27.8677,1.18591,0,118.6,0.846975,1.41256,1142.89,6.79525,0.344826,3.84489,
166,1332.42,2793.7,3005.85,0.476939,140.99,0,515.745,2.80723,142.001,1735,89.8279,138.24,29.0837,361.175,0,849.264,3.02472,396.703,1168.66,220.707,354.505,31.8822,1.18363,0,118.6,1.37573,1.41256,1183.27,7.73562,0.344826,4.93439,
167,1332.39,2429.42,2307.16,0.54844,107.91,0,499.702,2.33014,64.284,1552.17,71.4687,106.797,24.7598,281.825,0,884.001,2.54216,204.41,869.105,180.125,280.821,24.7514,1.17907,0,119.039,0.882423,1.41256,1046.26,7.73562,0.343465,14.8327,
168,1332.39,2953.37,2708.87,0.451143,158.883,0,627.006,2.57202,111.603,1692,175.709,157.062,28.5359,332.968,0,1041.19,3.18422,247.387,1023.34,537.978,330.922,29.38,0.861627,0,119.202,0.0116223,1.41256,1111.24,7.35901,0.301518,14.8327,
169,1332.38,2778.61,2927.78,0.479514,210.265,0,505.666,2.52883,163.999,1573.77,94.1963,204.111,24.076,423.318,0,845.922,2.82865,353.527,974.058,206.147,414.806,23.4932,1.17389,0,119.202,0.865157,1.41012,1062.57,7.35901,0.343465,14.8676,
170,1332.38,2396.2,2207.24,0.556038,165.097,0,466.044,1.90903,77.0145,1414.44,84.612,164.126,22.9613,401.36,0,800.283,2.03856,213.131,751.707,191.468,399.942,23.0652,0.78768,0,119.202,0.1218,1.40753,1054.77,7.35901,0.25491,14.8676,
171,1332.38,2710.31,2813.79,0.491597,154.356,0,586.882,2.43364,151.039,1567.93,76.1819,148.579,22.9105,409.554,0,1035.91,2.86937,364.817,978.252,176.253,400.894,22.4603,1.17389,0,18.941,0.14493,1.42231,1127.09,7.53453,0.344826,14.8676,
172,1332.38,2189.05,2164.61,0.608657,69.2526,0,448.608,1.98412,69.303,1454.3,58.239,66.0284,21.3342,226.25,0,847.012,2.42681,191.289,737.932,166.675,220.765,19.5392,1.17389,0,120.076,0.448742,1.41053,1183.24,7.60304,0.344826,13.5739,
173,1332.34,2903.98,2725.88,0.458798,179.211,0,626.089,3.11015,213.22,1565.26,116.554,177.919,22.61,381.25,0,1010.2,3.89444,437.065,766.643,219.942,356.18,18.3481,1.17907,0,120.301,1.34766,1.41201,1148.26,7.60304,0.344826,14.8733,
174,1332.28,2687.44,2834.69,0.495745,147.087,0,555.334,2.3017,119.546,1606.36,84.1001,146.494,26.2196,320.457,0,987.199,2.69006,353.572,979.526,189.06,321.201,27.0558,1.17907,0,120.301,0.523052,1.41201,1116.93,7.60304,0.344826,14.3159,
175,1332.28,2600.5,2612.86,0.512319,135.472,0,603.148,2.24504,83.3745,1523.63,93.0263,134.113,25.4855,372.927,0,1070.46,2.57439,259.05,791.566,208.716,368.753,25.0635,1.17907,0,120.301,0.301605,1.41201,1183.24,7.60304,0.344826,14.8649,
176,1332.28,3109.2,3181.96,0.428497,229.756,0,741.711,2.86722,188.458,1615.58,77.8359,226.689,26.3041,483.368,0,1208,3.37775,423.286,897.222,161.985,477.93,23.575,1.17907,0,120.409,0.856842,1.40061,1166.09,7.31976,0.344826,14.8649,
177,1332.28,2649.14,2522.9,0.502912,204.565,0,548.601,2.24076,103.218,1489.43,73.6389,202.873,24.5723,426.923,0,920.947,2.44027,274.398,752.039,133.093,423.863,22.5125,1.17907,0,104.176,0.868795,1.41201,1061.1,7.60304,0.344826,14.8612,
178,1332.24,2644.89,2741.53,0.503703,87.1425,0,633.305,2.49481,115.36,1609.65,87.1939,83.4663,26.2717,267.642,0,1080.11,3.13253,467.831,967.806,207.163,268.887,26.6904,1.17786,0,120.271,0.295738,1.41109,1183.28,7.60304,0.344826,14.8612,
179,1332.22,2126.6,1873.2,0.626457,67.0442,0,452.954,1.65696,42.7978,1417.81,57.2166,66.1459,20.9712,180.639,0,853.394,1.01161,133.169,672.108,189.069,178.094,19.6632,1.17786,0,120.53,0.719101,1.41201,1183.28,7.84648,0.345101,4.67064,
180,1332.22,2780.5,2608.11,0.479131,181.88,0,582.628,2.32202,86.7731,1619.92,97.7776,180.677,28.521,378.956,0,945.318,2.56659,229.85,905.757,185.221,377.855,28.0488,1.17786,0,120.774,0.963962,1.41201,1183.28,7.84648,0.343855,14.8644,
181,1332.22,2629.97,2672.83,0.506555,155.954,0,585.488,2.89812,89.6804,1500.74,117.999,153.106,24.1039,377.31,0,1027.57,3.19863,236.822,834.804,241.619,375.986,25.3382,1.17755,0,120.774,1.32719,1.4168,1183.28,7.84648,0.343855,10.7576,
182,1332.22,2784.09,3032.87,0.478513,164.166,0,513.617,2.52127,188.114,1632.24,105.738,155.156,22.5403,401.597,0,872.791,3.20909,447.913,1037.41,235.091,383.027,20.1265,1.1765,0,120.955,0.0670971,1.4168,1047.71,7.84648,0.343855,14.8666,
183,1332.22,3269.37,3123.37,0.407485,253.211,0,656.954,2.90299,237.746,1718.95,122.885,249.574,27.1472,466.968,0,966.266,3.26476,443.628,988.127,210.474,466.106,24.4517,1.16427,0,120.955,0.763906,1.39709,1183.29,7.90845,0.343386,14.8666,
184,1332.19,2406.77,2302.51,0.553518,105.74,0,460.356,1.86045,94.9385,1535.62,78.3056,104.497,25.4522,294.597,0,823.188,1.8946,289.467,914.724,165.204,303.949,26.8082,1.15927,0,120.955,0.422027,1.39709,1183.27,7.90845,0.343386,14.8666,
185,1332.19,2515.9,2540.04,0.529508,166.935,0,535.304,2.44224,104.744,1455.96,62.9519,165.335,22.227,397.368,0,914.86,3.13359,300.81,709.731,137.257,395.059,18.0423,1.15927,0,120.955,0.952633,1.39709,1108.41,7.9712,0.340919,14.8666,
186,1332.19,2146.14,1963.37,0.620738,88.8689,0,378.963,1.80617,68.8768,1443.12,54.2757,87.8127,22.4169,280.568,0,766.446,1.84247,210.044,767.217,110.642,281.92,22.8157,1.15927,0,115.146,1.28404,1.39709,1079.4,7.68882,0.339247,2.99563,
187,1332.16,2669.59,2488,0.499013,132.704,0,618.658,2.80383,107.099,1557.4,94.9739,130.661,25.2944,308.799,0,927.983,3.20775,276.422,881.137,185.549,317.632,26.5532,1.15927,0,48.2173,0.755946,1.39709,1163.85,7.68882,0.339247,3.43003,
